Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
1.480000000000000000e+02,5.754837907086315596e+00,2.800077340937131565e-01,5.623790253621463009e+00,5.885885560551168183e+00,1.079552184040231850e+03,2.057664503884083160e+02,9.832505209005691995e+02,1.175853847179894501e+03,1.316016292892937543e+02,2.563379979317743107e+01,1.196046416948030213e+02,1.435986168837844730e+02
1.580000000000000000e+02,5.677697482353998737e+00,3.070092676516392172e-01,5.534012722188605515e+00,5.821382242519391959e+00,1.111135127332793218e+03,2.218392252011513506e+02,1.007311174029623771e+03,1.214959080635962664e+03,1.346459141311524377e+02,2.724414357986745472e+01,1.218952624452019791e+02,1.473965658171028963e+02
1.680000000000000000e+02,5.600396083584937124e+00,3.343458622559847826e-01,5.443917403322249271e+00,5.756874763847624976e+00,1.153387385834041197e+03,2.261828315138987762e+02,1.047530562200689474e+03,1.259244209467392920e+03,1.390288070184127776e+02,2.794906709425888636e+01,1.259482409723029832e+02,1.521093730645225719e+02
1.780000000000000000e+02,5.521456757052001230e+00,3.589589573201912853e-01,5.353458793712682073e+00,5.689454720391320386e+00,1.207024069316034229e+03,2.454610240067010238e+02,1.092144773866314836e+03,1.321903364765753622e+03,1.446641003659619287e+02,3.015249707570311344e+01,1.305522973449986921e+02,1.587759033869251653e+02
1.880000000000000000e+02,5.446319389297330282e+00,3.859335376510075744e-01,5.265696933756058407e+00,5.626941844838602158e+00,1.261195469696571763e+03,2.240030266724815817e+02,1.156358826132187232e+03,1.366032113260956294e+03,1.502446363636446733e+02,2.723832152832097364e+01,1.374967094816929034e+02,1.629925632455964433e+02
1.980000000000000000e+02,5.373380017781724582e+00,4.127125935114666633e-01,5.180224578307433880e+00,5.566535457256015285e+00,1.308950193644882575e+03,2.150183749485702833e+02,1.208318496523953854e+03,1.409581890765811295e+03,1.550544320259262179e+02,2.583827052602979180e+01,1.429617491827693527e+02,1.671471148690830830e+02
2.080000000000000000e+02,5.299086297571200532e+00,4.389470983373086055e-01,5.093652731893123509e+00,5.504519863249277556e+00,1.355889738032935611e+03,2.145706383980509884e+02,1.255467588067930819e+03,1.456311887997940403e+03,1.598036269161411838e+02,2.565952813988771908e+01,1.477945980847366627e+02,1.718126557475457048e+02
2.180000000000000000e+02,5.222650876895843730e+00,4.595217475942530716e-01,5.007588078958479905e+00,5.437713674833207556e+00,1.399268936028921644e+03,2.067731716494390639e+02,1.302496112835847271e+03,1.496041759221996017e+03,1.640752919819628630e+02,2.499490673466972979e+01,1.523773155430154134e+02,1.757732684209103127e+02
2.280000000000000000e+02,5.145894188967131022e+00,4.824014970740413966e-01,4.920123338657948153e+00,5.371665039276313891e+00,1.423673383997097972e+03,2.038672041266432871e+02,1.328260595469280588e+03,1.519086172524915355e+03,1.660488414781584936e+02,2.383618258492274578e+01,1.548931646343592945e+02,1.772045183219576927e+02
2.380000000000000000e+02,5.071682753792254417e+00,5.026951301442209585e-01,4.836414190847627914e+00,5.306951316736880919e+00,1.427926580683368684e+03,2.199975272678331635e+02,1.324964568545265820e+03,1.530888592821471548e+03,1.658607075702369968e+02,2.575605645918121667e+01,1.538065020947756238e+02,1.779149130456983698e+02
