ReturnsStd,NormDeltaOmega,ConfortViolation,OmegaBefore,Wins,Traj,ITERATIONS,TimestepsMean,ReturnsMean,TimestepsStd,NormDeltaVar,Omega,RewardMean,RewardStd,DeltaOmega
318.8887082867295,0.11977859672367153,0,5.10648504516863,53.2,250,27,175.456,1511.1722901036842,36.32222548247835,0.2325973161959797,4.986706448444958,8.612827661087021,0.45662722191535005,-0.11977859672367153
276.4105739210323,0.11996235293036772,0,4.986706448444958,59.599999999999994,250,28,181.748,1577.3187537727238,31.16133013849056,0.22649043386788648,4.866744095514591,8.678603086541386,0.42091263480990815,-0.11996235293036772
284.7636304658627,0.12021817303434812,0,4.866744095514591,62.4,250,29,182.364,1593.918391849782,31.918513499221735,0.22760345766645762,4.7465259224802425,8.740312736339309,0.40841369533372834,-0.12021817303434812
254.2553116913657,0.12050140473703408,0,4.7465259224802425,69.6,250,30,187.18,1648.2019875195365,28.28178919375505,0.22931627340850608,4.626024517743208,8.805438548560405,0.3667229571336002,-0.12050140473703408
249.5932229083925,0.12134454122950444,0,4.626024517743208,74.0,250,31,188.616,1672.3622474051567,27.512552480640544,0.22916657055665915,4.504679976513704,8.866491959352105,0.34120756739188113,-0.12134454122950444
204.8806268283887,0.12247698563782805,0,4.504679976513704,79.2,250,32,192.44,1718.4856699787806,22.38352965910426,0.23254495454269772,4.382202990875876,8.929981656509982,0.30524551822206436,-0.12247698563782805
161.86120042251304,0.12233754802449326,0,4.382202990875876,87.6,250,33,195.536,1757.4698008316368,17.56635147092304,0.2208545671644998,4.259865442851383,8.987960277553173,0.24072707781883446,-0.12233754802449326
130.21155715393903,0.12308974022528396,0,4.259865442851383,89.2,250,34,197.524,1787.0607364819273,13.978605939077044,0.2031432038599691,4.136775702626099,9.047309372440449,0.22442234410161452,-0.12308974022528396
110.17989131060338,0.12158772563884757,0,4.136775702626099,94.0,250,35,198.48,1806.713866752638,11.744343319232456,0.18643915645638884,4.015187976987251,9.102750235553396,0.17329943994574604,-0.12158772563884757
113.42267814395136,0.12083148804382393,0,4.015187976987251,94.8,250,36,198.564,1818.3248962367752,12.013238697370497,0.17589867843332985,3.8943564889434272,9.15737442958832,0.16245616697331688,-0.12083148804382393
110.86489589051173,0.12157423969844405,0,3.8943564889434272,96.39999999999999,250,37,199.288,1835.1172540361881,11.774763522041535,0.1582948574091612,3.772782249244983,9.20836806047624,0.1389354276748305,-0.12157423969844405
4.524228691900948,0.12088458260956747,0,3.772782249244983,100.0,250,38,201.0,1861.3915785450693,0.0,0.1520400115556927,3.6518976666354157,9.26065461962721,0.05795668018594816,-0.12088458260956747
26.223715153271893,0.12007338233780462,0,3.6518976666354157,99.6,250,39,200.828,1869.2684966869485,2.7141142201462336,0.1400330427428742,3.531824284297611,9.307808157662024,0.06792258519382423,-0.12007338233780462
58.46821793628091,0.12045011447882059,0,3.531824284297611,99.2,250,40,200.508,1875.7983343524625,6.042676228294877,0.13353235330443822,3.4113741698187905,9.355229389113964,0.0768502725585705,-0.12045011447882059
53.90786347325156,0.11983869670212766,0,3.4113741698187905,98.4,250,41,200.392,1883.0321829296656,5.558267355930263,0.12602242437162425,3.291535473116663,9.39674329778467,0.09561165035163571,-0.11983869670212766
125.09591338553408,0.11912482199804453,0,3.291535473116663,94.0,250,42,198.644,1874.1222649140914,12.987273154900532,0.11733074273637108,3.1724106511186183,9.43457776179543,0.17038614431900892,-0.11912482199804453
82.24265452052643,0.11822152487593263,0,3.1724106511186183,94.0,250,43,199.396,1888.9984761529283,8.42610135234558,0.09696561608178252,3.0541891262426857,9.473602660800259,0.17000075561844646,-0.11822152487593263
125.62976700936352,0.1168382302299995,0,3.0541891262426857,89.2,250,44,197.772,1880.3173789099978,12.909531982221509,0.09696612689868576,2.937350896012686,9.507500449558066,0.22640520790159255,-0.1168382302299995
91.46474519496749,0.11387588375650148,0,2.937350896012686,88.4,250,45,198.472,1893.5467238970189,9.248200689863948,0.1007360270285541,2.8234750122561847,9.54062398674382,0.23501811091405211,-0.11387588375650148
137.81011475994214,0.11124516058268918,0,2.8234750122561847,89.60000000000001,250,46,197.236,1888.0335850949107,13.985288842208444,0.09831315634246197,2.7122298516734955,9.572459313182739,0.22490510922244752,-0.11124516058268918
117.34747420693026,0.10725493955898946,0,2.7122298516734955,90.4,250,47,198.024,1901.3639237648697,11.848688703818663,0.09318073749509066,2.604974912114506,9.601684259306296,0.21689842376596752,-0.10725493955898946
111.20352643898553,0.1031016699959828,0,2.604974912114506,90.4,250,48,197.936,1905.871189668212,11.107290578714505,0.10087293550577012,2.5018732421185232,9.628724383983775,0.21812324448165463,-0.1031016699959828
185.25791516604664,0.09572599508686563,0,2.5018732421185232,87.2,250,49,195.38,1885.282430429511,18.69362458165885,0.08262806673327754,2.4061472470316576,9.649311241833919,0.2530504246189686,-0.09572599508686563
156.33984904026215,0.08762844758057176,0,2.4061472470316576,88.0,250,50,196.472,1899.6085050828117,15.675242135290926,0.08824024907534311,2.318518799451086,9.668596568889265,0.24678403617005426,-0.08762844758057176
198.71347198265573,0.08176201179892928,0,2.318518799451086,86.4,250,51,194.8,1887.4527228654297,20.005799159243804,0.10803913438416082,2.2367567876521566,9.68918235557202,0.2638434437710885,-0.08176201179892928
214.02614125639386,0.07415154204480734,0,2.2367567876521566,81.2,250,52,192.92,1871.9405951030874,21.460512575425593,0.11627332847686242,2.1626052456073492,9.703196118096038,0.3101954651565509,-0.07415154204480734
244.70094222627748,0.06974120876936496,0,2.1626052456073492,76.0,250,53,190.088,1847.4461438343865,24.537649765207753,0.13339359072866752,2.0928640368379843,9.71889937205077,0.3515606034573734,-0.06974120876936496
231.2231550227124,0.062491935066423476,0,2.0928640368379843,75.6,250,54,190.744,1856.6360507645536,23.12242340240313,0.15002920523462462,2.030372101771561,9.733653749342333,0.35424917544338475,-0.062491935066423476
287.3633618602127,0.05624035070808753,0,2.030372101771561,69.6,250,55,186.716,1818.3528974881758,28.829487404392054,0.14538858699489826,1.9741317510634733,9.738602463035713,0.39906245477340707,-0.05624035070808753
272.0489466641225,0.050984111490373074,0,1.9741317510634733,69.6,250,56,186.876,1821.8589407938318,27.205084524772204,0.1491543982987752,1.9231476395731002,9.74902577534746,0.399111993852345,-0.050984111490373074
328.4639813044453,0.049418614325179355,0,1.9231476395731002,71.6,250,57,183.748,1794.1330945945424,32.87230591242422,0.1603091591909326,1.8737290252479208,9.7640959063203,0.3889895126702081,-0.049418614325179355
366.7735357264221,0.04602877523436821,0,1.8737290252479208,62.4,250,58,178.424,1741.9361178053757,36.76525838342497,0.15588966076105476,1.8277002500135526,9.76290251202403,0.4533490492504763,-0.04602877523436821
376.1246920441276,0.04446544911884076,0,1.8277002500135526,64.0,250,59,178.088,1741.1080054288107,37.66431010917364,0.1605974316773346,1.7832348008947119,9.776672237482652,0.4441798501165513,-0.04446544911884076
352.8761342894814,0.04571780184055374,0,1.7832348008947119,66.4,250,60,181.76,1779.4176733248644,35.26412341176227,0.17511198231033856,1.7375169990541581,9.789929980880636,0.42542268221765356,-0.04571780184055374
269.56421096790297,0.04445993258517422,0,1.7375169990541581,74.4,250,61,189.168,1855.1981622433725,26.82572973844328,0.18371963673853983,1.693057066468984,9.80714582933357,0.3649595556755089,-0.04445993258517422
288.9772937544109,0.04313753199430548,0,1.693057066468984,76.8,250,62,188.848,1853.644264774748,28.791542091385104,0.17500993513366594,1.6499195344746784,9.815535588276012,0.34843461424428623,-0.04313753199430548
261.1210405718251,0.03925820891682519,0,1.6499195344746784,84.8,250,63,192.132,1888.9493001674236,26.00543358607966,0.17774859881853636,1.6106613255578532,9.831518436113837,0.28095953825640785,-0.03925820891682519
247.84206372658238,0.03510258526690646,0,1.6106613255578532,80.4,250,64,190.892,1877.405820284782,24.576581047818674,0.17743617803624415,1.5755587402909468,9.834910945900203,0.3190956496613667,-0.03510258526690646
299.6836296784672,0.03283669336578576,0,1.5755587402909468,72.8,250,65,185.824,1827.1497772065743,29.77880158770665,0.16930077482943007,1.542722046925161,9.832689949665136,0.38037650649069815,-0.03283669336578576
340.26602265362845,0.030826562311495387,0,1.542722046925161,66.8,250,66,183.076,1800.444844428073,33.877045679929054,0.1648703117732691,1.5118954846136656,9.834412180887025,0.42259381940267954,-0.030826562311495387
361.1613694649514,0.02941379337170713,0,1.5118954846136656,58.4,250,67,179.696,1767.0944061204302,36.00638254532104,0.16186591943041556,1.4824816912419585,9.833799339553638,0.47673264092341866,-0.02941379337170713
356.4906799554725,0.02828964420864044,0,1.4824816912419585,59.599999999999994,250,68,180.276,1773.8089003683442,35.49816648786244,0.17016720762738888,1.454192047033318,9.8394068005078,0.46933329160004367,-0.02828964420864044
292.19967332569496,0.028956692735711442,0,1.454192047033318,72.39999999999999,250,69,187.296,1846.2220183788672,29.022480665856254,0.19662875575051375,1.4252353542976066,9.857242110770477,0.3812756915606149,-0.028956692735711442
344.1348066806165,0.02947472829733555,0,1.4252353542976066,73.2,250,70,185.16,1825.7893175077186,34.225697947594874,0.1982624943759174,1.395760626000271,9.860603356598178,0.37875859807465884,-0.02947472829733555
294.59161533630856,0.02428117933461471,0,1.395760626000271,77.2,250,71,187.952,1854.4328580099834,29.198179669287605,0.1938146715323213,1.3714794466656564,9.866523676310884,0.34718400990014875,-0.02428117933461471
334.74677056249203,0.02449651040547085,0,1.3714794466656564,75.2,250,72,186.084,1836.6129900258343,33.23343111988288,0.1985035064099099,1.3469829362601855,9.869806055468683,0.3636060011634167,-0.02449651040547085
382.91293108367677,0.021217952326735734,0,1.3469829362601855,68.4,250,73,181.312,1788.446511183037,38.12745278667328,0.1846113640037726,1.3257649839334498,9.863916956313078,0.41542043621256,-0.021217952326735734
385.0957046360959,0.02017577311586294,0,1.3257649839334498,61.6,250,74,178.204,1757.7026684083087,38.29269361118384,0.17662092189192008,1.3055892108175868,9.86342993652392,0.46128667459803646,-0.02017577311586294
412.32194675003126,0.022457011505891078,0,1.3055892108175868,54.800000000000004,250,75,174.176,1717.5092916995873,41.04340414731702,0.17542278357228516,1.2831321993116958,9.86076894462835,0.5058627853282771,-0.022457011505891078
441.75556207139715,0.022181923760141053,0,1.2831321993116958,60.8,250,76,173.516,1711.8465303324836,43.98647228410116,0.17804957700877427,1.2609502755515547,9.865640807375017,0.4727709193830026,-0.022181923760141053
382.9947148510156,0.024593589491971768,0,1.2609502755515547,66.0,250,77,180.528,1783.0646024499006,38.05040362466606,0.18289181613490832,1.236356686059583,9.876942094577576,0.4321834851557615,-0.024593589491971768
336.23075535840627,0.022981334790490582,0,1.236356686059583,65.2,250,78,183.436,1812.1267491439255,33.35646719903053,0.18078582854615077,1.2133753512690924,9.87879559706887,0.43377157977618225,-0.022981334790490582
351.5838445663725,0.022602221143889212,0,1.2133753512690924,70.39999999999999,250,79,184.364,1822.658627617339,34.901454181738615,0.1693189306749502,1.1907731301252031,9.886195936393976,0.39969186707476373,-0.022602221143889212
327.43520398260614,0.020596570581256968,0,1.1907731301252031,70.0,250,80,185.096,1830.6804003559873,32.45807733061218,0.16342914134955971,1.1701765595439462,9.890437396572521,0.401404637812278,-0.020596570581256968
303.1140983849262,0.01860101744363707,0,1.1701765595439462,69.19999999999999,250,81,186.7,1846.8829149030364,30.018694175463395,0.16211913259006147,1.151575542100309,9.89224914249082,0.4050678485207184,-0.01860101744363707
298.78025747386283,0.016056031703391982,0,1.151575542100309,73.2,250,82,188.056,1861.2904011786552,29.587241574705814,0.16413644410571032,1.1355195103969171,9.897532656116558,0.37653234393281865,-0.016056031703391982
358.41265244375546,0.016413600654614502,0,1.1355195103969171,67.60000000000001,250,83,183.148,1812.5492790353517,35.561188056644,0.1663925785815685,1.1191059097423026,9.896637031446433,0.4190965841718774,-0.016413600654614502
353.16887751248635,0.015346037551122516,0,1.1191059097423026,61.6,250,84,181.628,1796.9056427184682,35.01864669001359,0.16305339889788437,1.10375987219118,9.89332945756419,0.45805900452687004,-0.015346037551122516
405.7037978504787,0.017030503119091822,0,1.10375987219118,64.0,250,85,179.496,1776.3139947519414,40.32798016266126,0.16385674009600465,1.0867293690720883,9.896120218567217,0.4464331400251186,-0.017030503119091822
472.3659528616648,0.01683497276911372,0,1.0867293690720883,54.400000000000006,250,86,171.992,1700.5620752070122,47.02135616929822,0.1610545801402642,1.0698943963029746,9.887448690677545,0.5126778799594665,-0.01683497276911372
411.6591302831968,0.018757210384839462,0,1.0698943963029746,57.199999999999996,250,87,178.592,1767.0134081381025,40.95970624894666,0.15546875812676328,1.051137185918135,9.894135281188978,0.48762613356066636,-0.018757210384839462
447.3020129365751,0.021839586487340412,0,1.051137185918135,60.0,250,88,177.032,1752.5978280780707,44.499157025723534,0.16019922037696083,1.0292975994307947,9.899892833375157,0.47381095986310623,-0.021839586487340412
427.2184104829913,0.02617716061727604,0,1.0292975994307947,47.199999999999996,250,89,172.424,1705.0078449668292,42.4713105990385,0.14958934637914104,1.0031204388135186,9.888460103969452,0.5510438795138276,-0.02617716061727604
415.2478715298346,0.03331688098357288,0,1.0031204388135186,47.199999999999996,250,90,174.908,1730.4026375380326,41.27851179487942,0.15613949275439523,0.9698035578299458,9.893216076669063,0.5470799224087006,-0.03331688098357288
489.5138605532958,0.037934998092687966,0,0.9698035578299458,41.6,250,91,164.78,1629.3483403180965,48.72481503299936,0.1591991803452624,0.9318685597372578,9.888022456111766,0.5927003665407098,-0.037934998092687966
543.7910018743257,0.041293872946464694,0,0.9318685597372578,31.6,250,92,151.852,1500.0147684794297,54.209059169109366,0.15726327084645303,0.8905746867907931,9.878136399121711,0.6675762314108002,-0.041293872946464694
561.4711206532274,0.04407327151256901,0,0.8905746867907931,34.0,250,93,149.6,1478.645636108591,55.94547345406954,0.15908410751662372,0.8465014152782241,9.883994893774002,0.6610026075368971,-0.04407327151256901
584.4349288397093,0.046202418430761893,0,0.8465014152782241,25.6,250,94,136.256,1345.3141911656953,58.258170791743886,0.1650694921456564,0.8002989968474622,9.873430829950207,0.73475820234539,-0.046202418430761893
574.4230059389065,0.04596762165610302,0,0.8002989968474622,27.6,250,95,136.34,1347.0237951278543,57.211750541300525,0.17336711225350926,0.7543313751913592,9.879887011352901,0.7250706085110386,-0.04596762165610302
564.4025256691389,0.04602704400491475,0,0.7543313751913592,19.6,250,96,121.96,1203.2053678867992,56.234281359327426,0.17515217241570522,0.7083043311864444,9.865573695365686,0.8069027711106506,-0.04602704400491475
578.5355292652584,0.04451213523621278,0,0.7083043311864444,17.599999999999998,250,97,118.54,1169.4814102026062,57.66878184945474,0.1767035466202426,0.6637921959502316,9.865711238422525,0.8286937341651892,-0.04451213523621278
576.7182545233123,0.04297642315214667,0,0.6637921959502316,14.799999999999999,250,98,104.752,1032.1748136374094,57.48407167207277,0.17351830592875528,0.620815772798085,9.853509371061262,0.8956722335113616,-0.04297642315214667
540.1857405584699,0.042058372417982715,0,0.620815772798085,10.8,250,99,98.552,970.1442954218537,53.87236115115059,0.17060367986313443,0.5787574003801023,9.843983840224995,0.9442098444694565,-0.042058372417982715
516.2763777093779,0.040116462344849224,0,0.5787574003801023,9.2,250,100,92.516,910.1499846080293,51.48112026753108,0.16422065961391122,0.538640938035253,9.837757626875668,0.9828517745266573,-0.040116462344849224
415.2272625635525,0.03699068463009836,0,0.538640938035253,2.0,250,101,77.996,764.6956512492956,41.52632880474747,0.1525550010620889,0.5016502534051547,9.804293184897888,1.109463589979569,-0.03699068463009836
361.6752082821624,0.03394435199566426,0,0.5016502534051547,1.6,250,102,73.64,721.4510107444956,36.15376052363018,0.14106960912245964,0.4677059014094904,9.796999059539592,1.1436225363026784,-0.03394435199566426
306.98126053388273,0.03099445010990265,0,0.4677059014094904,0.4,250,103,65.164,636.9153475357881,30.72004401038514,0.1322159399753772,0.43671145129958777,9.774037007178626,1.221203169448938,-0.03099445010990265
319.3826787403354,0.02934003062642976,0,0.43671145129958777,0.4,250,104,65.76,643.0862419935285,31.95844802239308,0.12143230550083241,0.407371420673158,9.779292001118135,1.2162131164133454,-0.02934003062642976
314.7704438593818,0.026315580672287453,0,0.407371420673158,0.0,250,105,64.592,631.5259774014756,31.51091138002835,0.11338817286333512,0.38105584000087056,9.77715471577712,1.2295070980367473,-0.026315580672287453
283.1618310172247,0.02434165200510341,0,0.38105584000087056,0.0,250,106,61.972,605.5283355742558,28.342251427859434,0.10482647564592341,0.35671418799576715,9.770998766769763,1.2547899593885985,-0.02434165200510341
294.75724201062155,0.022191559677833816,0,0.35671418799576715,0.8,250,107,60.46,590.6194515124333,29.454378282353883,0.09791663380384305,0.33452262831793333,9.768763670400816,1.2651712325325501,-0.022191559677833816
243.85383284450853,0.020301128666470936,0,0.33452262831793333,0.0,250,108,57.028,556.3629137292035,24.402196950274785,0.09077670098353939,0.3142214996514624,9.755960470807382,1.3067715592783227,-0.020301128666470936
227.35470060512083,0.01820375367403293,0,0.3142214996514624,0.0,250,109,54.024,526.420436739641,22.747822401276128,0.08375186793322094,0.29601774597742947,9.744195852577391,1.341601839955987,-0.01820375367403293
209.76463448314874,0.016501688809661408,0,0.29601774597742947,0.0,250,110,52.72,513.4667683898887,20.99032157924218,0.07864201719735127,0.27951605716776806,9.739506228943261,1.3577082488518137,-0.016501688809661408
175.8243403784306,0.01528123370509682,0,0.27951605716776806,0.0,250,111,48.08,467.1606818193111,17.59231650465623,0.07157037402808673,0.26423482346267124,9.71632033734008,1.4194950043061856,-0.01528123370509682
198.51795818217423,0.013274676592412937,0,0.26423482346267124,0.0,250,112,50.724,493.64863013582635,19.859904934314265,0.06515110954377408,0.2509601468702583,9.732052482766074,1.383555933145131,-0.013274676592412937
237.79770448261402,0.012013818232908258,0,0.2509601468702583,0.0,250,113,50.464,491.09910739026526,23.786901942035247,0.059504729364354435,0.23894632863735005,9.731672229515402,1.3871336111860226,-0.012013818232908258
217.69404166813504,0.01075587157838545,0,0.23894632863735005,0.4,250,114,50.148,488.04169959723777,21.743736937334393,0.05624514603636315,0.2281904570589646,9.73202719145804,1.3887627982332738,-0.01075587157838545
229.4716560223748,0.00945942933660504,0,0.2281904570589646,0.4,250,115,50.336,489.9703421843671,22.920015357761,0.05238137227714065,0.21873102772235956,9.733994401310536,1.3863862383834353,-0.00945942933660504
183.15150583794463,0.008149398453393575,0,0.21873102772235956,0.0,250,116,48.452,471.09841061528016,18.3202537100336,0.04929775444272085,0.21058162926896598,9.722992046051353,1.4148655723178982,-0.008149398453393575
186.31641909005032,0.006841961697229004,0,0.21058162926896598,0.0,250,117,48.488,471.505102542589,18.635714528828778,0.044321043995632164,0.20373966757173698,9.724160669497381,1.4144894968404018,-0.006841961697229004
202.68734417742826,0.006362468669350779,0,0.20373966757173698,0.0,250,118,49.48,481.43281158407234,20.273963598665162,0.0407409270644544,0.1973771989023862,9.72984663670316,1.400789545807,-0.006362468669350779
142.00434353016925,0.005234889782596064,0,0.1973771989023862,0.0,250,119,45.044,437.12240813235763,14.203452538027506,0.03743609666168007,0.19214230911979013,9.70434260128669,1.4656152168718746,-0.005234889782596064
194.79184367544948,0.00493117310712804,0,0.19214230911979013,0.0,250,120,46.836,455.0218176217317,19.482943925392792,0.03566176638436089,0.1872111360126621,9.71521516828362,1.4383892925547677,-0.00493117310712804
175.69480522193442,0.004667428784875749,0,0.1872111360126621,0.0,250,121,48.748,474.1665909910974,17.571695877177024,0.03282173167385636,0.18254370722778634,9.72689322620615,1.411045794239516,-0.004667428784875749
198.23309512818844,0.004422407994595118,0,0.18254370722778634,0.0,250,122,48.384,470.5426391386337,19.82656157784299,0.029899551958068087,0.17812129923319123,9.725170286430096,1.4161904588292533,-0.004422407994595118
168.18121786982408,0.004172326998861942,0,0.17812129923319123,0.0,250,123,45.62,442.91623789790316,16.819381677100974,0.027702648101702098,0.17394897223432929,9.708817139366575,1.4568356675528207,-0.004172326998861942
177.47665373526291,0.003787701794766646,0,0.17394897223432929,0.0,250,124,45.992,446.6660466412085,17.747786791597424,0.02624998523876499,0.17016127043956264,9.711820460976005,1.4512241636795764,-0.003787701794766646
165.43810465159189,0.003278439508487746,0,0.17016127043956264,0.0,250,125,45.584,442.5844675492157,16.547233726517554,0.02409490344721091,0.1668828309310749,9.709206466067386,1.4574610346204635,-0.003278439508487746
178.4509421690749,0.002751264788226293,0,0.1668828309310749,0.0,250,126,46.36,450.35769634152507,17.846411403976994,0.023263778277221012,0.1641315661428486,9.714359282604079,1.445745964216166,-0.002751264788226293
169.2930583465946,0.0022996542303369005,0,0.1641315661428486,0.0,250,127,46.296,449.724855242648,16.931638550358908,0.021449185199381732,0.1618319119125117,9.714119043603075,1.4467122690650482,-0.0022996542303369005
160.63475033057665,0.0016358032381535437,0,0.1618319119125117,0.0,250,128,45.092,437.7113075199348,16.063733563527503,0.017880058226810994,0.16019610867435816,9.707072374699168,1.465224952467238,-0.0016358032381535437
170.1421076142545,0.0009119009898055086,0,0.16019610867435816,0.0,250,129,45.58,442.5725137767827,17.01398248500333,0.017159836047746728,0.15928420768455265,9.709796265396724,1.4576178754957951,-0.0009119009898055086
175.90529787689533,0.00036775616582176984,0,0.15928420768455265,0.0,250,130,45.416,440.9468175869599,17.593264165583374,0.015213252374211686,0.15891645151873088,9.709063272568255,1.4601959695329696,-0.00036775616582176984
161.47294864446914,0.0003785114121353239,0,0.15891645151873088,0.0,250,131,45.612,442.8893105724707,16.148729237930766,0.015491762582696293,0.1592949629308662,9.709929636334094,1.4571068025300025,0.0003785114121353239
189.53018075732504,0.0007935454651206431,0,0.1592949629308662,0.0,250,132,46.824,455.02052016192994,18.95407671188444,0.014767323324541165,0.16008850839598684,9.7176772629833,1.4389051478903672,0.0007935454651206431
172.22001152009696,0.0010428974555040105,0,0.16008850839598684,0.0,250,133,44.44,431.16282851217636,17.222032400387594,0.014604707461023447,0.16113140585149086,9.702133854909459,1.4754388523405129,0.0010428974555040105
184.75743235007576,0.0011785411582246885,0,0.16113140585149086,0.0,250,134,46.056,447.3345273963588,18.477360850511094,0.014889137512370379,0.16230994700971554,9.712839312931186,1.4503778827871292,0.0011785411582246885
164.76527769438928,0.0013648747626741342,0,0.16230994700971554,0.0,250,135,45.328,440.0404653355811,16.478240682791352,0.013022349624958946,0.16367482177238968,9.70791707852941,1.461476569554123,0.0013648747626741342
