NormDeltaVar,RewardMean,ReturnsStd,TimestepsMean,ReturnsMean,TimestepsStd,NormDeltaOmega,DeltaOmega,ConfortViolation,ITERATIONS,Traj,RewardStd,Wins,OmegaBefore,Omega
0.22263761143929744,8.597698802099108,323.60055790702205,172.448,1482.6559630243867,36.90722552563387,0.11672491321131684,-0.11672491321131684,0,27,250,0.47638892852765247,49.6,5.1191356034803,5.0024106902689836
0.22115668093555246,8.667434489906999,322.86158528720546,176.28,1527.8953518808057,36.53635997195123,0.11525403427028902,-0.11525403427028902,0,28,250,0.43841469398689714,57.199999999999996,5.0024106902689836,4.8871566559986945
0.22323002678213857,8.731200700716371,261.08305628872404,183.908,1605.7376584673461,29.184028782880542,0.11530304011844628,-0.11530304011844628,0,29,250,0.3961948132564685,64.4,4.8871566559986945,4.771853615880248
0.2305265034268209,8.797894841293795,219.77985462028582,190.852,1679.0958262506035,24.379788678329437,0.11500613975755325,-0.11500613975755325,0,30,250,0.3170815009093266,77.2,4.771853615880248,4.656847476122695
0.22577452104212484,8.860198687021738,207.97670277170903,192.876,1708.919681958005,22.93217442808248,0.1155985384650231,-0.1155985384650231,0,31,250,0.28048657579816405,82.39999999999999,4.656847476122695,4.541248937657672
0.21401252863924808,8.916976393546177,182.64109208520327,195.36,1742.0205082431812,20.020549443009802,0.11570269948894918,-0.11570269948894918,0,32,250,0.23912453235479675,87.6,4.541248937657672,4.425546238168723
0.19129667492934688,8.97735285183611,109.77957841362428,198.692,1783.7281928370203,11.87388462130233,0.11687795093552111,-0.11687795093552111,0,33,250,0.17808669218460665,93.60000000000001,4.425546238168723,4.308668287233202
0.18370677968382845,9.03559206147409,83.74949809429971,199.32,1800.9742096930156,8.930039193642992,0.11880648864570098,-0.11880648864570098,0,34,250,0.16572075483728002,94.39999999999999,4.308668287233202,4.189861798587501
0.18254939025632075,9.093013191480363,94.72954573532431,199.784,1816.638547446713,10.164317193004159,0.12127719309324103,-0.12127719309324103,0,35,250,0.11718739648716074,97.6,4.189861798587501,4.06858460549426
0.18451383922731524,9.145364354539176,58.25006771632668,200.18,1830.7190364916519,6.16081163484163,0.12283863972588271,-0.12283863972588271,0,36,250,0.1150764673184324,97.6,4.06858460549426,3.945745965768377
0.17298134561958378,9.197092905221856,37.681720320578776,200.676,1845.6358158483013,3.9328137509930476,0.12371802771845708,-0.12371802771845708,0,37,250,0.07969257281899908,99.2,3.945745965768377,3.82202793804992
0.1630863990177053,9.246982052644354,71.46990764569331,200.0,1849.3964105288705,7.496665925596525,0.12461956636509308,-0.12461956636509308,0,38,250,0.12114004674935161,97.2,3.82202793804992,3.6974083716848267
0.16303792298170894,9.296206268973886,32.22626589477526,200.524,1864.1124658797196,3.254754061369307,0.12554500584752537,-0.12554500584752537,0,39,250,0.11925998832574078,97.2,3.6974083716848267,3.5718633658373014
0.1508689870376678,9.343869933867024,31.852597165419073,200.576,1874.1560558553124,3.2329899474016313,0.12621197447907262,-0.12621197447907262,0,40,250,0.10363053684305351,98.0,3.5718633658373014,3.4456513913582287
0.14331866268182233,9.386897691183144,77.432411564465,199.508,1872.7611845725667,8.014607663510423,0.1261335095667233,-0.1261335095667233,0,41,250,0.16818726373770043,94.0,3.4456513913582287,3.3195178817915054
0.12975610567725576,9.42933304282227,72.22698733274152,199.344,1879.6809660883625,7.402274245122239,0.12675768163355183,-0.12675768163355183,0,42,250,0.1976611291610276,91.60000000000001,3.3195178817915054,3.1927602001579536
0.10238070249683687,9.466382389633926,111.94854630962433,197.16,1866.391951940225,11.449646282746032,0.12642642849096797,-0.12642642849096797,0,43,250,0.262722131177009,85.2,3.1927602001579536,3.0663337716669856
0.09238134116562273,9.498929207007073,146.45384322204725,194.656,1849.023563719169,14.954386112442062,0.12455741654265529,-0.12455741654265529,0,44,250,0.32811437199370985,77.2,3.0663337716669856,2.9417763551243303
0.09178988949207618,9.530904089440071,163.69675962017482,192.372,1833.479081493765,16.678657499930864,0.12222084714756454,-0.12222084714756454,0,45,250,0.38904408968492704,68.4,2.9417763551243303,2.819555507976766
0.09889291941814533,9.565038694250276,194.74615105487504,190.984,1826.7693499826946,19.81312050132437,0.11917352925759239,-0.11917352925759239,0,46,250,0.3869150193702188,69.19999999999999,2.819555507976766,2.7003819787191734
0.10831754387232807,9.59938025630582,179.73958933667382,192.728,1850.0693580373083,18.22388586443627,0.11657407098305361,-0.11657407098305361,0,47,250,0.35833249069551387,73.6,2.7003819787191734,2.58380790773612
0.12061076293819484,9.630277218570606,209.6424327635342,192.52,1854.0209701192134,21.245084137277498,0.11127763135301105,-0.11127763135301105,0,48,250,0.3321728794736744,77.60000000000001,2.58380790773612,2.4725302763831087
0.11853888140957031,9.664829086360529,120.87926156580372,198.072,1914.3320267936026,12.121172220540387,0.10627971930029512,-0.10627971930029512,0,49,250,0.2221889668081297,90.0,2.4725302763831087,2.3662505570828136
0.10772406737989419,9.687430075389425,183.2902468016456,196.344,1902.0687707222612,18.498693575493377,0.10021136346426163,-0.10021136346426163,0,50,250,0.2245880251934506,90.0,2.3662505570828136,2.266039193618552
0.08886164327850332,9.71072300383147,139.64294736476705,197.568,1918.528122420976,13.971019146790974,0.09524921769235828,-0.09524921769235828,0,51,250,0.2248258506209432,90.0,2.266039193618552,2.1707899759261937
0.09653586239639618,9.727002372776177,198.29772401532887,194.608,1892.9524777612264,19.868324941977367,0.08741068825595866,-0.08741068825595866,0,52,250,0.26691981978751267,86.0,2.1707899759261937,2.083379287670235
0.09911246638527972,9.741570410528901,192.16784592239986,193.72,1887.1370199276591,19.10354940842146,0.07906533996316245,-0.07906533996316245,0,53,250,0.3031669975067112,82.0,2.083379287670235,2.0043139477070726
0.11886558617384183,9.756507716434633,261.5127657071035,190.868,1862.2051148204457,26.190734544872928,0.07280551856480044,-0.07280551856480044,0,54,250,0.31524420162894706,80.80000000000001,2.0043139477070726,1.9315084291422722
0.1128799985776536,9.769612797070334,219.55987762557086,192.216,1877.8758934016712,21.865620137558416,0.06561156230151921,-0.06561156230151921,0,55,250,0.31172365392079276,81.2,1.9315084291422722,1.865896866840753
0.12044097840763611,9.785368565815446,238.7208670883683,191.112,1870.1013573501214,23.754819637286243,0.05866644607819316,-0.05866644607819316,0,56,250,0.31846006765517315,80.4,1.865896866840753,1.8072304207625598
0.11434985974032158,9.796206227817995,282.91101874890785,189.564,1857.0080373700903,28.278152414894436,0.054618170823187207,-0.054618170823187207,0,57,250,0.33532564591325836,78.4,1.8072304207625598,1.7526122499393726
0.12993709673265605,9.8095280182765,252.39894931337594,190.936,1872.9920416976418,25.15002791250936,0.05144478944898556,-0.05144478944898556,0,58,250,0.3339561855522966,78.4,1.7526122499393726,1.701167460490387
0.14263040821432857,9.820803293531664,263.6181304082389,190.464,1870.5094784992148,26.249889599767844,0.051512420613033516,-0.051512420613033516,0,59,250,0.3310814805490256,78.8,1.701167460490387,1.6496550398773535
0.13670916942852668,9.822029487174717,298.2166065545362,187.432,1840.9626308401314,29.70732865809378,0.04985764214362787,-0.04985764214362787,0,60,250,0.3835903986361383,72.0,1.6496550398773535,1.5997973977337256
0.134536363505524,9.826940640774584,315.51951928744955,184.736,1815.3897062141336,31.42944962928877,0.048986274110681904,-0.048986274110681904,0,61,250,0.42519388320577745,66.0,1.5997973977337256,1.5508111236230437
0.1353881571471655,9.826218799067933,383.0288817708445,178.32,1752.211336249794,38.23215400680427,0.04767583023738231,-0.04767583023738231,0,62,250,0.48960027974762055,56.39999999999999,1.5508111236230437,1.5031352933856614
0.1530886465596008,9.842450165125248,366.1013179417657,182.044,1791.7589978600608,36.480379164696195,0.0491661241855712,-0.0491661241855712,0,63,250,0.4360817207838809,64.8,1.5031352933856614,1.4539691692000902
0.1521217173821544,9.839740615377547,403.18091882594587,177.116,1742.7754988332097,40.24473312124209,0.04838130355428927,-0.04838130355428927,0,64,250,0.49650264715117814,55.60000000000001,1.4539691692000902,1.405587865645801
0.15640992382546492,9.850335522806752,422.03791752319927,175.252,1726.291001042929,42.05202130694789,0.04658539428907038,-0.04658539428907038,0,65,250,0.4648768072543768,61.6,1.405587865645801,1.3590024713567306
0.16135719583985644,9.850424674425069,406.8491406318365,174.796,1721.8148313908046,40.547088477472705,0.0461813026929323,-0.0461813026929323,0,66,250,0.49834002895941826,56.00000000000001,1.3590024713567306,1.3128211686637983
0.17097204938876603,9.858221643960656,429.6506410720179,173.656,1711.9393378036318,42.79525282084452,0.04206576703787457,-0.04206576703787457,0,67,250,0.495561037515248,56.8,1.3128211686637983,1.2707554016259237
0.1684924674683041,9.85050133236858,469.4595083410105,163.956,1615.0487964498232,46.78044531639262,0.0399893232953048,-0.0399893232953048,0,68,250,0.5637138058659785,47.199999999999996,1.2707554016259237,1.230766078330619
0.1776652061737775,9.855541102788028,457.4227589342805,163.916,1615.4808754046023,45.550641532255064,0.035354888519085303,-0.035354888519085303,0,69,250,0.5701878451431674,46.0,1.230766078330619,1.1954111898115336
0.17334056028916456,9.852438005549677,464.8377979275909,158.308,1559.7197557825587,46.32516741470018,0.03188486373472976,-0.03188486373472976,0,70,250,0.6253831498380177,37.2,1.1954111898115336,1.1635263260768038
0.18052569340033287,9.861406110600093,498.41791643275843,159.636,1574.2354258717564,49.7083444101692,0.029836856163422576,-0.029836856163422576,0,71,250,0.6030683516771208,41.199999999999996,1.1635263260768038,1.1336894699133813
0.18704319833472186,9.86079865360696,509.68493126082285,156.368,1541.913363867213,50.831806735546984,0.02711733836268282,-0.02711733836268282,0,72,250,0.6234699424676858,38.4,1.1336894699133813,1.1065721315506984
0.18963160096061693,9.864044748960552,527.6356911447781,152.936,1508.5675477270308,52.557282121510056,0.023953476706233934,-0.023953476706233934,0,73,250,0.616387317850727,41.199999999999996,1.1065721315506984,1.0826186548444645
0.1935680518805955,9.87364369150603,528.4202886097852,157.82,1558.2584473934817,52.616153413186716,0.022197929809560257,-0.022197929809560257,0,74,250,0.579757546055129,46.400000000000006,1.0826186548444645,1.0604207250349043
0.19734933752337028,9.870894089187257,537.7708500834574,153.292,1513.1290967196928,53.56975579559795,0.021391069618011294,-0.021391069618011294,0,75,250,0.615911916662769,41.199999999999996,1.0604207250349043,1.039029655416893
0.1978051527472765,9.870039981820756,513.6733349714366,153.636,1516.3934626470138,51.16904830070616,0.0204860418483217,-0.0204860418483217,0,76,250,0.6396885333243563,36.4,1.039029655416893,1.0185436135685713
0.20124887932633162,9.872220422585887,547.6422327658028,152.16,1502.1570595006688,54.578735786018356,0.020680890692732268,-0.020680890692732268,0,77,250,0.6409225776236783,36.8,1.0185436135685713,0.997862722875839
0.2018049216143613,9.877760335092177,524.3568260820267,154.812,1529.1958329962902,52.21073314942053,0.02111084369512406,-0.02111084369512406,0,78,250,0.6274607590450135,38.4,0.997862722875839,0.9767518791807149
0.20278828975433852,9.87625865014734,563.9746833842677,149.564,1477.132748750637,56.19293464484659,0.020792304558399644,-0.020792304558399644,0,79,250,0.6446152314242953,37.2,0.9767518791807149,0.9559595746223153
0.20148957302913786,9.871819959028663,564.180799956781,143.268,1414.315901890118,56.20501913530499,0.02049567708740352,-0.02049567708740352,0,80,250,0.6789208385510043,33.2,0.9559595746223153,0.9354638975349118
0.2061472884690459,9.882789679405949,544.6146374540255,152.736,1509.4577644737467,54.232852626429306,0.02074103584563769,-0.02074103584563769,0,81,250,0.6361815381732372,37.6,0.9354638975349118,0.9147228616892741
0.20305510467095347,9.877447539248058,566.0972542827368,143.82,1420.5745050946553,56.36803704228133,0.021280600598644117,-0.021280600598644117,0,82,250,0.673942790797013,34.0,0.9147228616892741,0.89344226109063
0.20332369474171372,9.87473167933232,560.7998942985805,143.04,1412.4816194116952,55.883722138025135,0.022546621310607362,-0.022546621310607362,0,83,250,0.6917661505753724,30.8,0.89344226109063,0.8708956397800226
0.2007823668511544,9.870785119607724,586.3423099817647,135.748,1339.9393384165094,58.44508957987831,0.023626787906946167,-0.023626787906946167,0,84,250,0.7241605034486366,28.000000000000004,0.8708956397800226,0.8472688518730764
0.20037584206542863,9.872167379082876,586.5601109916183,132.74,1310.431497899461,58.424861146604364,0.025430978004315707,-0.025430978004315707,0,85,250,0.7343917274338635,27.6,0.8472688518730764,0.8218378738687607
0.2019290672808281,9.868903099816944,553.847884723008,133.896,1321.4066494530894,55.21931893821219,0.025735106901039417,-0.025735106901039417,0,86,250,0.7626569696339064,21.2,0.8218378738687607,0.7961027669677213
0.20031621072453304,9.87088309436267,590.984969910185,126.216,1245.8633806380792,58.870853093869805,0.026741928737735732,-0.026741928737735732,0,87,250,0.7694724835382456,24.4,0.7961027669677213,0.7693608382299856
0.19882454282600712,9.870288049613253,585.6310923681185,123.236,1216.3748180821392,58.31957050596309,0.028563792450421954,-0.028563792450421954,0,88,250,0.78287666775339,23.599999999999998,0.7693608382299856,0.7407970457795636
0.1953412410923491,9.859325954577292,589.0096192909593,115.396,1137.7267778544012,58.73219886910416,0.02674758794969556,-0.02674758794969556,0,89,250,0.8354501953749444,18.4,0.7407970457795636,0.7140494578298681
0.19340947597415745,9.865469945507773,574.6962619437467,118.152,1165.6250050016342,57.27261907753128,0.025647206244832743,-0.025647206244832743,0,90,250,0.8240318315294803,18.8,0.7140494578298681,0.6884022515850353
0.18971912279171504,9.854065811732351,549.7960634945051,109.216,1076.2216516941605,54.81190877902356,0.02599931382129972,-0.02599931382129972,0,91,250,0.8833083671328495,13.600000000000001,0.6884022515850353,0.6624029377637356
0.1843573675211251,9.843214753541801,546.2807038814368,99.936,983.6915096099534,54.480931563254316,0.024835642678045167,-0.024835642678045167,0,92,250,0.9333391969264639,11.600000000000001,0.6624029377637356,0.6375672950856904
0.18074758833081972,9.849337624385104,541.9809578954311,101.256,997.3045304947382,54.00465224404282,0.023186108702663244,-0.023186108702663244,0,93,250,0.9192496507793536,13.200000000000001,0.6375672950856904,0.6143811863830272
0.17477210404891674,9.831686999912867,511.1346216934663,92.432,908.762492775946,51.01056141624007,0.020716067138727867,-0.020716067138727867,0,94,250,0.9913595960251207,7.6,0.6143811863830272,0.5936651192442993
0.1683686891512736,9.839135148333936,522.4421969538109,95.252,937.1973011491041,52.13786048544762,0.020306419280885613,-0.020306419280885613,0,95,250,0.9729591903248912,8.4,0.5936651192442993,0.5733586999634137
0.16130963585677505,9.824660576619022,481.83578397204974,86.416,849.0078683891093,48.07372404963027,0.019950785860577747,-0.019950785860577747,0,96,250,1.0293080630819573,6.800000000000001,0.5733586999634137,0.553407914102836
0.15259229267908314,9.820561654891575,449.87453406397697,84.992,834.6691761725447,44.92696223872698,0.01832556073186209,-0.01832556073186209,0,97,250,1.0508983719922742,4.3999999999999995,0.553407914102836,0.5350823533709739
0.14643754665257933,9.816704403539392,459.9490608748327,82.284,807.7577051408354,45.94887750533194,0.017514076247704624,-0.017514076247704624,0,98,250,1.070026167378346,4.0,0.5350823533709739,0.5175682771232692
0.1434513910112164,9.818921503561445,461.009645343542,81.516,800.3992052843147,46.000366781146425,0.016872121478861857,-0.016872121478861857,0,99,250,1.068510018347929,5.2,0.5175682771232692,0.5006961556444074
0.13581813063868817,9.799488750357906,405.21643034641147,74.144,726.5732939065365,40.49102695659867,0.015421749756734937,-0.015421749756734937,0,100,250,1.1352510655221448,2.4,0.5006961556444074,0.48527440588767246
0.13073864711468022,9.815005679766395,448.72862838564646,79.62,781.4707522230004,44.82655016839909,0.01470741803006298,-0.01470741803006298,0,101,250,1.0922932020850376,3.2,0.48527440588767246,0.4705669878576095
0.12148737232355873,9.779429179865293,348.5738710583968,66.592,651.2317479455896,34.84390242208814,0.013462007686570354,-0.013462007686570354,0,102,250,1.2036469033194082,1.2,0.4705669878576095,0.4571049801710391
0.1159617095483186,9.803830759221784,407.87906404983005,73.504,720.620776125838,40.70845101450066,0.013127978290452202,-0.013127978290452202,0,103,250,1.1359818780388502,3.2,0.4571049801710391,0.4439770018805869
0.10718735391035408,9.78348500286702,330.44482531409835,67.532,660.6983092136155,33.068065803732765,0.011689396669856411,-0.011689396669856411,0,104,250,1.2004801039658057,0.4,0.4439770018805869,0.4322876052107305
0.10251687066250927,9.80178276059454,412.09573325784186,71.716,702.9446524587981,41.12356190798651,0.010856475579567593,-0.010856475579567593,0,105,250,1.149947247569363,3.2,0.4322876052107305,0.4214311296311629
0.09938234507789348,9.795910281435148,351.28750375097553,71.068,696.175751881033,35.12753017221677,0.010467157425366191,-0.010467157425366191,0,106,250,1.1689554283179906,0.8,0.4214311296311629,0.4109639722057967
0.09293204247733107,9.784210084878922,333.07721006778667,66.064,646.384055047441,33.25916270744049,0.010168373578463452,-0.010168373578463452,0,107,250,1.2065156044107537,1.6,0.4109639722057967,0.40079559862733327
0.0889735441385203,9.776515286685688,331.74398334706524,63.912,624.8366450026558,33.16806078142043,0.00903612381648461,-0.00903612381648461,0,108,250,1.2309868116982212,0.8,0.40079559862733327,0.39175947481084866
0.0835471528776692,9.765162550762373,309.2038807074709,60.736,593.0969126831035,30.95044917283108,0.008497369839683744,-0.008497369839683744,0,109,250,1.2668980513205552,0.0,0.39175947481084866,0.3832621049711649
0.07837276171736521,9.773623885391372,324.2807294575846,62.128,607.2157047515951,32.39345020216278,0.008828756524850545,-0.008828756524850545,0,110,250,1.2458461241400287,1.2,0.3832621049711649,0.3744333484463144
0.07271462935502271,9.757673864502392,263.8594496635177,58.22,568.0917723913293,26.38218338197201,0.007971741268805232,-0.007971741268805232,0,111,250,1.290795392021146,0.4,0.3744333484463144,0.36646160717750914
0.06934468068762754,9.761954378216528,261.5561064443305,59.444,580.2896160587032,26.180887379918964,0.007046429324140291,-0.007046429324140291,0,112,250,1.2804057917525584,0.0,0.36646160717750914,0.35941517785336885
0.06558917123065983,9.76564618817771,309.11845443299234,60.176,587.6575250197819,30.938019070392986,0.0057728539656095035,-0.0057728539656095035,0,113,250,1.27292571601084,0.0,0.35941517785336885,0.35364232388775935
0.062437513298506046,9.771347755156748,303.0383798972184,61.156,597.5765433143661,30.280219021664955,0.005739412304670677,-0.005739412304670677,0,114,250,1.2581310129346688,0.8,0.35364232388775935,0.34790291158308867
0.06000952087167763,9.766937909822904,278.5889724768419,60.064,586.6413586156028,27.852107711984743,0.005097437198923194,-0.005097437198923194,0,115,250,1.2717020470630678,0.4,0.34790291158308867,0.3428054743841655
0.05713834374077648,9.758775155662814,280.54919253068226,57.944,565.4624676197261,28.07740842741723,0.004680231805598567,-0.004680231805598567,0,116,250,1.2966364588420822,0.0,0.3428054743841655,0.3381252425785669
0.05444100164753444,9.75769361803419,287.187876798437,57.66,562.6286140158513,28.739526788031842,0.003509898732980854,-0.003509898732980854,0,117,250,1.2997260208406134,0.0,0.3381252425785669,0.33461534384558606
0.05344743657764197,9.771680907671884,307.0716832170696,61.04,596.4634026042917,30.706715877801066,0.0036771437373789295,-0.0036771437373789295,0,118,250,1.2619521140204408,0.4,0.33461534384558606,0.3309382001082071
0.04982187412918574,9.760279967895716,284.96716975216367,58.1,567.0722661347412,28.515294141916193,0.0022115905670190283,-0.0022115905670190283,0,119,250,1.2950469902010338,0.0,0.3309382001082071,0.3287266095411881
0.047859645960194826,9.757039414165993,269.3950553737538,57.172,557.8294573866981,26.9312906486117,0.0015414161882177924,-0.0015414161882177924,0,120,250,1.302617679417717,0.4,0.3287266095411881,0.3271851933529703
0.04635732724337241,9.765974987010381,272.55680224882553,59.368,579.7864030288323,27.24776277054687,0.0012432569803231819,-0.0012432569803231819,0,121,250,1.2791040980875834,0.4,0.3271851933529703,0.3259419363726471
0.04340066951705963,9.752546740720739,266.9051025141086,56.02,546.3376684151756,26.67814836153364,0.0005389405654591117,-0.0005389405654591117,0,122,250,1.3155451687539672,0.4,0.3259419363726471,0.325402995807188
0.04229836768919427,9.753126959931949,259.2724790553916,56.328,549.3741353990468,25.94479554746963,0.00017969097007458634,-0.00017969097007458634,0,123,250,1.3146479531160555,0.0,0.325402995807188,0.3252233048371134
0.03948461324344675,9.755579696049107,276.29953288384064,56.876,554.858350792489,27.648302371031747,0.0003109539041296072,0.0003109539041296072,0,124,250,1.3085023980127464,0.0,0.3252233048371134,0.32553425874124303
0.03764525968073569,9.756758733429631,268.417171761373,57.016,556.2913559452237,26.832512815612333,0.0008168626118514877,0.0008168626118514877,0,125,250,1.3044086101695678,0.4,0.32553425874124303,0.3263511213530945
0.03678244688032442,9.759125084730773,267.24338643647275,57.624,562.359823882526,26.719480234465642,0.0010280872516048034,0.0010280872516048034,0,126,250,1.2976951627776345,0.4,0.3263511213530945,0.3273792086046993
0.0363220422389333,9.769294491283942,268.49148095132506,60.376,589.8309242057593,26.868022331388662,0.00025842747053100856,0.00025842747053100856,0,127,250,1.2712052575621262,0.0,0.3273792086046993,0.32763763607523033
0.03511755853089716,9.75887919591537,267.49537501749705,57.732,563.3996137385859,26.764980403504875,0.0003574295550262674,0.0003574295550262674,0,128,250,1.2990592258787819,0.0,0.32763763607523033,0.3279950656302566
0.030709850601218346,9.764326901408756,278.5170601685877,58.444,570.6663214259333,27.80084286492048,0.0005027451512925607,0.0005027451512925607,0,129,250,1.2838409273525717,1.2,0.3279950656302566,0.32849781078154916
0.03164426675395743,9.766961425717213,296.6641736103,59.468,580.8216620645511,29.64403778165181,0.0008426369047878635,0.0008426369047878635,0,130,250,1.2755435840093508,0.8,0.32849781078154916,0.329340447686337
0.032201496749668546,9.759382936240636,274.77470189597665,57.94,565.4586473257825,27.498370860834648,0.0012459757460975274,0.0012459757460975274,0,131,250,1.2967586129147122,0.0,0.329340447686337,0.33058642343243455
0.031916219687815585,9.751963142173455,239.46329194692248,56.124,547.319179391343,23.962900992993315,0.00044476053317743514,0.00044476053317743514,0,132,250,1.316875855498611,0.0,0.33058642343243455,0.331031183965612
0.029194487761321317,9.761284099167655,303.25870318738515,58.212,568.2238699807476,30.321593889503895,0.0019436398381888487,0.0019436398381888487,0,133,250,1.2912976205787718,0.4,0.331031183965612,0.33297482380380083
0.028401925932964086,9.759880886072992,264.6143250386916,58.176,567.7908304281824,26.47748145122568,0.0017878930199763943,0.0017878930199763943,0,134,250,1.2941745812862193,0.0,0.33297482380380083,0.33476271682377723
0.02712888091621193,9.76024004235199,271.4567273424042,58.08,566.8747416598036,27.139078834772562,0.002149317072655643,0.002149317072655643,0,135,250,1.2926544559611268,0.4,0.33476271682377723,0.33691203389643287
