ReturnsMean,WeightMin,DualBefore,DualReg,Eta,OmegaBefore,LossReg,Omega,DeltaOmega,Primal,NormDeltaOmega,RewardMean,TimestepsMean,ReturnsStd,ConfortViolation,TimestepsStd,RewardStd,Traj,Wins,DualAfter,NormDeltaVar,Epsilon,WeightMedian,WeightMax,WeightMean,ITERATIONS
153.9160309215249,0.7749635287591264,6.680705192536892,0.0,28.089777758509108,7.995319190686392,0.0,7.994991058102343,-0.0003281325840491789,6.490955278849733,0.0003281325840491789,6.43265499610374,23.927442528735632,88.4831330388963,0,13.136158958956491,1.3499830509226056,4180,0.0,6.490955176974489,0.005070989148274365,0.001,0.9847836478325651,1.0,0.7749635287591264,14
155.51758506150685,0.7752966380336886,6.68195079501545,0.0,27.95883137667718,7.994991058102343,0.0,7.995294477510655,0.00030341940831224434,6.494116388643249,0.00030341940831224434,6.436075782952549,24.16316171138506,87.50368832392377,0,12.988223462722878,1.344221496250679,4141,0.0,6.494116284594823,0.03496865364770477,0.001,0.9863665219590618,1.0,0.7752966380336886,15
155.22738573053314,0.7750141330300236,6.681460873606074,0.0,27.98340034612835,7.995294477510655,0.0,7.995025470902929,-0.00026900660772621876,6.493206239671761,0.00026900660772621876,6.4351172532221455,24.12162162162162,87.82146623959359,0,13.03259855783071,1.3452874928402496,4148,0.0,6.493206131429272,0.09283792928349358,0.001,0.9857822415564285,1.0,0.7750141330300236,16
156.50179846328209,0.7738646977559951,6.682122779985955,0.0,27.860014956851888,7.995025470902929,0.0,7.9949305470624275,-9.492384050169278e-05,6.49565435871706,9.492384050169278e-05,6.437810235943625,24.310294475541493,90.66592222840455,0,13.453627434711738,1.3398505864685608,4113,0.0,6.4956542476989005,0.007817358704894804,0.001,0.9853865127603482,1.0,0.7738646977559951,17
158.62207670715364,0.770823214933805,6.680958973805905,0.0,27.673239048736463,7.9949305470624275,0.0,7.995446321490683,0.0005157744282557886,6.4971020196516776,0.0005157744282557886,6.439629468040961,24.632084770823067,90.53625127109804,0,13.44297507060291,1.3315803315226007,4062,0.0,6.4971018999024786,0.011125513057659672,0.001,0.9830413957719406,1.0,0.770823214933805,18
153.74091557235135,0.7757804068695038,6.679842611393221,0.0,28.10753020242799,7.995446321490683,0.0,7.995132138317781,-0.00031418317290210496,6.489738691169482,0.00031418317290210496,6.431403796185418,23.90459110473458,87.9172481480766,0,13.054798713599677,1.3507380581203983,4186,0.0,6.489738582920521,0.005209353006019762,0.001,0.9856638221554207,1.0,0.7757804068695038,19
154.82592451871986,0.7764357094580615,6.681789649273274,0.0,28.007457119989446,7.995132138317781,0.0,7.9943568342185625,-0.0007753040992186655,6.493267600483217,0.0007753040992186655,6.435130392727874,24.060438237418733,88.21834141279116,0,13.087692801482556,1.3463686486825948,4157,0.0,6.493267498765277,0.038271366903342485,0.001,0.9873830994189301,1.0,0.7764357094580615,20
158.27459290503222,0.7728349003354338,6.683435674659819,0.0,27.716990425100505,7.9943568342185625,0.0,7.99380247734115,-0.000554356877412232,6.499077661032464,0.000554356877412232,6.441517009674097,24.571147702138116,92.96475918043845,0,13.790952800470668,1.3335643643130002,4073,0.0,6.499077549856271,0.008153612479718249,0.001,0.9853112300268881,1.0,0.7728349003354338,21
158.87428326641384,0.7732473460966036,6.6832019039592785,0.0,27.666581267530635,7.99380247734115,0.0,7.993877670547067,7.519320591686807e-05,6.499543151776,7.519320591686807e-05,6.442082773957616,24.661815490873213,92.51837704630222,0,13.734742613949212,1.3313327251426208,4058,0.0,6.499543037754315,0.009571348099532832,0.001,0.9862682648679902,1.0,0.7732473460966036,22
158.25040601337983,0.7730727931033469,6.682381717787908,0.0,27.70565117442918,7.993877670547067,0.0,7.993888317295124,1.064674805650867e-05,6.498034703164686,1.064674805650867e-05,6.440497499291857,24.571955719557195,91.503589810916,0,13.568895794261595,1.3330230535468413,4069,0.0,6.498034579658669,0.04271988771169584,0.001,0.985680456232914,1.0,0.7730727931033469,23
160.06502026833778,0.7721356894283968,6.683574051546868,0.0,27.5528617625662,7.993888317295124,0.0,7.993788153039077,-0.00010016425604675305,6.501479560318569,0.00010016425604675305,6.444245214730076,24.83921471172962,93.53056951454806,0,13.883290977625075,1.3263061294547562,4028,0.0,6.501479437859973,0.053783536133027825,0.001,0.9858580279105275,1.0,0.7721356894283968,24
162.11565615533314,0.7709560258431567,6.683011014412297,0.0,27.38699946784113,7.993788153039077,0.0,7.99330227775603,-0.0004858752830472213,6.503191916267197,0.0004858752830472213,6.446287466548852,25.148427672955975,93.40893806002448,0,13.870292471720202,1.3189646900566316,3979,0.0,6.503191781767978,0.013484293101505685,0.001,0.98575845069204,1.0,0.7709560258431567,25
164.54794139720673,0.7677456750914045,6.683817226828369,0.0,27.169113866777582,7.99330227775603,0.0,7.992717797592216,-0.0005844801638135166,6.507022895322246,0.0005844801638135166,6.450551192982299,25.510209290454313,95.58206943698313,0,14.199043490532707,1.3093478181521812,3922,0.0,6.507022747152069,0.008665707143466107,0.001,0.9835935788570344,1.0,0.7677456750914045,26
164.24016467599319,0.7692627260279163,6.683952455810254,0.0,27.19966911085654,7.992717797592216,0.0,7.992056493149405,-0.0006613044428114279,6.50671090516028,0.0006613044428114279,6.450178550191972,25.46355759429154,95.80779223019509,0,14.228098400051403,1.3106949323820916,3928,0.0,6.506710755987139,0.017458213224302757,0.001,0.985282876458792,1.0,0.7692627260279163,27
163.64482573083362,0.7688163255463834,6.684503652242606,0.0,27.25949368179611,7.992056493149405,0.0,7.991850290598934,-0.00020620255047099079,6.506486884760978,0.00020620255047099079,6.44983527848058,25.372175679106373,95.46043325531117,0,14.176635595762374,1.3133545413850154,3943,0.0,6.506486743904984,0.011485802968224969,0.001,0.9841956460625816,1.0,0.7688163255463834,28
165.49386156950342,0.7690734219846217,6.685842369828637,0.0,27.11362815454103,7.991850290598934,0.0,7.991424810209406,-0.00042548038952805456,6.509847592167789,0.00042548038952805456,6.453485461622094,25.644176500769625,97.52282185604436,0,14.478407631150347,1.3069265348358512,3902,0.0,6.509847440909709,0.007256401966998575,0.001,0.9858902842086428,1.0,0.7690734219846217,29
165.1960921660491,0.7679581286445504,6.684115831231756,0.0,27.125096863246235,7.991424810209406,0.0,7.991483013587765,5.820337835960032e-05,6.507923662336771,5.820337835960032e-05,6.451539351909008,25.60594414552908,99.93374162141129,0,14.84154881148547,1.3074063251234325,3907,0.0,6.5079235100005155,0.03908100736581117,0.001,0.9842757646684372,1.0,0.7679581286445504,30
165.68252837851145,0.7681579507044801,6.685483730505822,0.0,27.096374583925762,7.991483013587765,0.0,7.991145075999357,-0.00033793758840783283,6.509711883467794,0.00033793758840783283,6.453384184354505,25.67403031081428,96.43294015013657,0,14.320694372181078,1.306157744745627,3897,0.0,6.509711729856928,0.0049245714819597716,0.001,0.9848304949189177,1.0,0.7681579507044801,31
166.01232493262833,0.7684727281444853,6.684074607513848,0.0,27.06277413052285,7.991145075999357,0.0,7.990835750512811,-0.00030932548654671876,6.508643719178167,0.00030932548654671876,6.45238370052347,25.729145211122553,97.65214044204447,0,14.512743971432677,1.3046328921591013,3888,0.0,6.508643552351375,0.003975231695770596,0.001,0.9854825723881205,1.0,0.7684727281444853,32
170.7042893425915,0.7661683770326818,6.6878383256847735,0.0,26.705842052632093,7.990835750512811,0.0,7.990235520368206,-0.0006002301446050851,6.517468282902123,0.0006002301446050851,6.46191567953218,26.41686492201956,100.29624221617982,0,14.887343307415032,1.2889440041643532,3787,0.0,6.517468102893572,0.008940660103921697,0.001,0.985909076200576,1.0,0.7661683770326818,33
167.3565405771272,0.7677546396011301,6.684753190301711,0.0,26.95332018713854,7.990235520368206,0.0,7.990015349895945,-0.00022017047226086106,6.510799682006797,0.00022017047226086106,6.454757093409923,25.92812662169175,99.6467103310069,0,14.795326432473116,1.2997998373339916,3858,0.0,6.510799503091925,0.056171214943926004,0.001,0.9855764049355384,1.0,0.7677546396011301,34
175.0371596404079,0.7635719998974615,6.687046930851929,0.0,26.354685999502973,7.990015349895945,0.0,7.990080242163771,6.489226782591118e-05,6.521305087292589,6.489226782591118e-05,6.466450934935485,27.069068255687974,106.94705899124688,0,15.881616037133021,1.27339848390457,3696,0.0,6.5213048623484875,0.030736292921430822,0.001,0.9858107562565431,1.0,0.7635719998974615,35
172.79960364997936,0.7641537112068418,6.687100495533098,0.0,26.532637931804118,7.990080242163771,0.0,7.989666965713146,-0.00041327645062505525,6.519015810045198,0.00041327645062505525,6.463807823319133,26.733618614602836,105.50917818136321,0,15.672980995383895,1.2812714796965186,3743,0.0,6.5190156089247635,0.004039326095855821,0.001,0.9848858135400137,1.0,0.7641537112068418,36
175.59067862365825,0.7623439834754037,6.688686002348305,0.0,26.312813223603246,7.989666965713146,0.0,7.989326891022264,-0.0003400746908814867,6.523543001776705,0.0003400746908814867,6.468771453573854,27.145187601957584,107.78187821907348,0,15.998627505541013,1.2715748125120576,3682,0.0,6.523542774799825,0.013165482179757302,0.001,0.9846780094208376,1.0,0.7623439834754037,37
177.587668784017,0.7624990346287744,6.689416084601495,0.0,26.177265263553338,7.989326891022264,0.0,7.988874942843797,-0.0004519481784672763,6.526045242066974,0.0004519481784672763,6.471542993449471,27.441911562757483,105.89580659243238,0,15.724767822430811,1.265587294475948,3645,0.0,6.526044993548709,0.002837866778655375,0.001,0.9861914740344634,1.0,0.7624990346287744,38
174.72128508728917,0.764120419125239,6.68831642866516,0.0,26.38461020401093,7.988874942843797,0.0,7.988084493132184,-0.0007904497116131282,6.522133383388271,0.0007904497116131282,6.4672196375569495,27.017316017316016,106.71374684742354,0,15.843414070824936,1.2747264159219376,3700,0.0,6.522133154320575,0.007289046744274326,0.001,0.9862743704982829,1.0,0.764120419125239,39
176.92852687140024,0.7627273159209205,6.689556963514494,0.0,26.230773059034348,7.988084493132184,0.0,7.987876005099216,-0.00020848803296757978,6.5255205514136465,0.00020848803296757978,6.470911706394696,27.342177242888404,109.4607910427447,0,16.255641473762527,1.2679636821235227,3660,0.0,6.525520314861934,0.007335806319303802,0.001,0.9859737652857697,1.0,0.7627273159209205,40
176.36260000186232,0.7616143592766109,6.6891893709521515,0.0,26.273191352891434,7.987876005099216,0.0,7.987766305098572,-0.00010970000064425278,6.524536386031401,0.00010970000064425278,6.469843598265184,27.259340059994546,107.93062480089306,0,16.035041118140935,1.2698226792303775,3671,0.0,6.52453614817372,0.028956246129187724,0.001,0.9841466788611065,1.0,0.7616143592766109,41
176.6968178607691,0.7599290520216722,6.689955050593149,0.0,26.25255747726537,7.987766305098572,0.0,7.987838591340299,7.228624172750386e-05,6.525648048090288,7.228624172750386e-05,6.470995731810151,27.306010928961747,105.29634720440458,0,15.627278131275142,1.2689344144390964,3664,0.0,6.525647816167602,0.006846708735571326,0.001,0.9821887569198936,1.0,0.7599290520216722,42
179.991973701022,0.7603294825355464,6.690606642019208,0.0,26.013206418257,7.987838591340299,0.0,7.987258502857794,-0.0005800884825051256,6.529410964588115,0.0005800884825051256,6.475234370853293,27.79694019471488,111.72389582218518,0,16.582258112233536,1.2583529598646788,3599,0.0,6.529410693368359,0.02264675422323875,0.001,0.9850354430270345,1.0,0.7603294825355464,43
178.65598716164672,0.7618546225933688,6.690781932496102,0.0,26.109196203083407,7.987258502857794,0.0,7.986867231280605,-0.00039127157718965577,6.5283166528312915,0.00039127157718965577,6.473949287834071,27.596355604638322,108.644949568425,0,16.136906263552863,1.2625959800360174,3626,0.0,6.5283163937609645,0.005664564471310397,0.001,0.986072814537193,1.0,0.7618546225933688,44
179.88078478419195,0.7603415636809117,6.688827621118445,0.0,26.00818816985103,7.986867231280605,0.0,7.986402814409759,-0.00046441687084541883,6.527590099045541,0.00046441687084541883,6.473424445956892,27.78787878787879,112.54867574938734,0,16.72643011580781,1.2580882594023088,3601,0.0,6.527589814247834,0.006430369942553746,0.001,0.9850138821480021,1.0,0.7603415636809117,45
180.47874294326664,0.760045838746813,6.690807374802417,0.0,25.97426661698432,7.986402814409759,0.0,7.9862195447867075,-0.00018326962305170724,6.530135914737326,0.00018326962305170724,6.476036561335233,27.86893474623536,110.17574338327665,0,16.36776175970657,1.2566382137276737,3590,0.0,6.530135638854574,0.012855102296374135,0.001,0.9850367055245981,1.0,0.760045838746813,46
178.55198354693368,0.7615994492020703,6.690819363624594,0.0,26.106300006142007,7.9862195447867075,0.0,7.985750264869908,-0.00046927991679979186,6.52838726355695,0.00046927991679979186,6.474025657138486,27.580734198178305,108.9208580137944,0,16.172426342129935,1.2624678089772254,3627,0.0,6.528387003108324,0.010314686142085635,0.001,0.9857902264385494,1.0,0.7615994492020703,47
181.05154183796446,0.7595453268795396,6.691948535186104,0.0,25.944078362608895,7.985750264869908,0.0,7.984938444782113,-0.0008118200877946791,6.531677020311543,0.0008118200877946791,6.477637351718435,27.94995806541795,113.21678968473269,0,16.812422375323603,1.2553175034901105,3581,0.0,6.531676738719683,0.006547430724921553,0.001,0.9847229703066902,1.0,0.7595453268795396,48
181.93269630887045,0.7588839143719176,6.69241984827215,0.0,25.881650601198057,7.984938444782113,0.0,7.983841138434994,-0.0010973063471189093,6.532963724449088,0.0010973063471189093,6.479048002780563,28.080078673784772,111.45699987751946,0,16.54618963884061,1.252563325237644,3563,0.0,6.5329634324592085,0.008990165550168051,0.001,0.9845126285809538,1.0,0.7588839143719176,49
183.72641928363325,0.758445201237206,6.695146527062128,0.0,25.765877059067357,7.983841138434994,0.0,7.983563685728031,-0.00027745270696311053,6.53728881425246,0.00027745270696311053,6.483602010790887,28.33711369435781,111.88196676311306,0,16.60046159459994,1.2474972978904226,3531,0.0,6.537288512394144,0.004343533021658937,0.001,0.9852007722874296,1.0,0.758445201237206,50
181.16107697613865,0.7582637923324816,6.693612773485855,0.0,25.919228560542916,7.983563685728031,0.0,7.982840949088083,-0.0007227366399478186,6.533673783328819,0.0007227366399478186,6.479683010846363,27.96025748670585,109.73510112393245,0,16.283851748080362,1.25424057932049,3577,0.0,6.533673495598347,0.007470179431648459,0.001,0.9833692355027246,1.0,0.7582637923324816,51
185.00733988661347,0.7575174610693941,6.695589411419198,0.0,25.67635167254316,7.982840949088083,0.0,7.982386215271501,-0.0004547338165821202,6.5388613313109,0.0004547338165821202,6.485352476556738,28.527127355796686,115.05615442355794,0,17.073169733755474,1.2435385214515782,3506,0.0,6.538861008672945,0.010372880094604102,0.001,0.9848705177831466,1.0,0.7575174610693941,52
186.4367715303593,0.7568729177289609,6.696787685732564,0.0,25.579337647543923,7.982386215271501,0.0,7.982369789596194,-1.6425675307019105e-05,6.541378591020468,1.6425675307019105e-05,6.488061875694437,28.7351164797239,116.32244185136553,0,17.252485970245868,1.2392793483362246,3481,0.0,6.541378259182139,0.04648019176046248,0.001,0.985053825329528,1.0,0.7568729177289609,53
184.3259411444073,0.7566029791637261,6.694597129410866,0.0,25.703942734239074,7.982369789596194,0.0,7.982393841467446,2.405187125198438e-05,6.53748624365226,2.405187125198438e-05,6.483922944910264,28.429547395388557,117.07352732715408,0,17.37885818808407,1.244740974954325,3517,0.0,6.537485923718169,0.03099836455402216,0.001,0.9833754255734167,1.0,0.7566029791637261,54
183.76217717218714,0.7583588391015185,6.694680848116569,0.0,25.75827111071096,7.982393841467446,0.0,7.981911977632164,-0.00048186383528214805,6.53680429537663,0.00048186383528214805,6.483133307989546,28.345150311968236,115.05554172648212,0,17.076908478889006,1.2471299072671753,3530,0.0,6.536803974839749,0.010704041103307693,0.001,0.9851594438035656,1.0,0.7583588391015185,55
183.0024289349687,0.7591501297438555,6.695210697118064,0.0,25.809510894414885,7.981911977632164,0.0,7.981479618393758,-0.00043235923840612145,6.536791338099785,0.00043235923840612145,6.483017746275842,28.228595648488273,114.91049628195832,0,17.05656087951368,1.2494291769460535,3543,0.0,6.536791043352805,0.006025483594446774,0.001,0.9856651939019293,1.0,0.7591501297438555,56
182.3048902786777,0.7584361522816505,6.694926819528881,0.0,25.858027269547108,7.981479618393758,0.0,7.980955362415542,-0.0005242559782159262,6.535817519563226,0.0005242559782159262,6.481947872600888,28.125880033793297,113.27510234629499,0,16.817796520814348,1.2515575395780654,3555,0.0,6.5358172242991355,0.008963086383410892,0.001,0.9842578505456651,1.0,0.7584361522816505,57
185.05428874897353,0.7575706324778984,6.696277847067854,0.0,25.668465304567118,7.980955362415542,0.0,7.980327436835551,-0.0006279255799910288,6.539676284460827,0.0006279255799910288,6.486182788656317,28.53141062250143,116.02408744140664,0,17.216480728934002,1.243203765498966,3506,0.0,6.539675962714711,0.008493065888593688,0.001,0.9850498651328844,1.0,0.7575706324778984,58
186.159379103516,0.7555867715062816,6.6973224376171165,0.0,25.606233398619853,7.980327436835551,0.0,7.979849845118069,-0.0004775917174821842,6.5414926301611525,0.0004775917174821842,6.48812269016649,28.69221935113408,114.58580868526404,0,16.99531322420918,1.2404580136453043,3487,0.0,6.54149229002979,0.010830748797657703,0.001,0.9831316605239814,1.0,0.7555867715062816,59
191.38201496432143,0.7534986638675353,6.697884348388448,0.0,25.24555634419565,7.979849845118069,0.0,7.980094448484343,0.00024460336627463164,6.546687916286614,0.00024460336627463164,6.494035360088002,29.470657623120022,120.47674486341776,0,17.872420762074686,1.2245153028920999,3395,0.0,6.546687913902258,0.03117558984646335,0.001,0.9840997352033297,1.0,0.7534986638675353,60
186.97313360050393,0.7562194753258717,6.698143261510909,0.0,25.548141018582882,7.980094448484343,0.0,7.979475549842454,-0.0006188986418891318,6.543133624878508,0.0006188986418891318,6.489878550798347,28.810031709426347,112.49570703799542,0,16.68014089530607,1.2379159552382482,3473,0.028793550244745177,6.54313328402602,0.006038734675468137,0.001,0.9845816254361217,1.0,0.7562194753258717,61
192.14486365041972,0.7533275174920111,6.697697176593792,0.0,25.195043480257443,7.979475549842454,0.0,7.979116517898498,-0.00035903194395636717,6.547064891824153,0.00035903194395636717,6.494513223176171,29.5858496151569,118.43813800920667,0,17.575579864740853,1.222261531866931,3382,0.0,6.547064889671187,0.017667091850968552,0.001,0.9843970173904134,1.0,0.7533275174920111,62
194.9234822922306,0.7508893497504957,6.699232491456378,0.0,25.01929828249217,7.979116517898498,0.0,7.978326872811233,-0.0007896450872646454,6.550911935428345,0.0007896450872646454,6.498708683326592,29.994296007205044,122.33186182267423,0,18.15566046973245,1.2145312240454194,3335,0.0,6.550911929385424,0.012053582441471278,0.001,0.9830861172026506,1.0,0.7508893497504957,63
196.12574633700964,0.751668142541728,6.698529289226238,0.0,24.93445447667504,7.978326872811233,0.0,7.9781670468015164,-0.00015982600971664596,6.551248100859619,0.00015982600971664596,6.4992144415612865,30.17698580489278,123.73716406136863,0,18.368738021159285,1.210758473306121,3315,0.0,6.551248387644781,0.006533861330323928,0.001,0.9849790558188519,1.0,0.751668142541728,64
190.94001405546805,0.7539611428018289,6.698823000640454,0.0,25.273700958498544,7.9781670468015164,0.0,7.97796626479318,-0.00020078200833673066,6.547201196327607,0.00020078200833673066,6.4944929552351685,29.401412595644498,116.99872892021043,0,17.349253810323564,1.2257524687932353,3402,0.0,6.5472012478208335,0.0021544525561947346,0.001,0.9844642979090297,1.0,0.7539611428018289,65
194.1239172200171,0.7524794478242682,6.698259780221616,0.0,25.062062751472876,7.97796626479318,0.0,7.97763538612264,-0.0003308786705398248,6.549244589987061,0.0003308786705398248,6.4969575839539475,29.880047861202513,119.21771313021961,0,17.688034281489493,1.2163722005937079,3347,0.0,6.549244645602623,0.008936501924217372,0.001,0.9846880313834169,1.0,0.7524794478242682,66
193.89776692409967,0.7524884388609918,6.698547255259655,0.0,25.087290563691102,7.97763538612264,0.0,7.977208812255031,-0.00042657386760858174,6.549179899822048,0.00042657386760858174,6.496842751801464,29.844431173484622,122.62379695572223,0,18.187290347945552,1.2174836800302,3353,0.029824038174768867,6.549179896296707,0.012907720542164276,0.001,0.984465443963296,1.0,0.7524884388609918,67
198.67042140102112,0.7507423037213405,6.700143072631576,0.0,24.78595816094607,7.977208812255031,0.0,7.976943864611811,-0.0002649476432203812,6.5545934098884775,0.0002649476432203812,6.502855428508091,30.551207581779273,125.1379189500547,0,18.553146682657445,1.2041786412254387,3275,0.0,6.554593793425121,0.012275393626162657,0.001,0.9854464203744419,1.0,0.7507423037213405,68
198.85400349495103,0.7502728282647592,6.7011894633376485,0.0,24.754579098083315,7.976943864611811,0.0,7.9766682263547715,-0.00027563825703946776,6.556066252961402,0.00027563825703946776,6.504389371138837,30.57427258805513,124.72289201539591,0,18.498046243403447,1.20282126904053,3269,0.0,6.55606625353461,0.09677641644981971,0.001,0.9851834653419891,1.0,0.7502728282647592,69
200.10650823956433,0.7496072646465299,6.701128034690179,0.0,24.699354600686704,7.9766682263547715,0.0,7.976184448608774,-0.00048377774599739354,6.556754773384079,0.00048377774599739354,6.505187255839987,30.760923076923078,127.77182829039953,0,18.957452256856826,1.200395821910061,3254,0.0,6.556754756185733,0.06854748407346838,0.001,0.9848980364128912,1.0,0.7496072646465299,70
203.21975363548438,0.7473809173193517,6.700568374326883,0.0,24.50128598130746,7.976184448608774,0.0,7.975906420077672,-0.0002780285311017039,6.55854252551847,0.0002780285311017039,6.507369326498501,31.2290625,128.22857708230387,0,19.033630575144976,1.1916084328979637,3204,0.0,6.558542446646946,0.00572840070462345,0.001,0.9840975025600394,1.0,0.7473809173193517,71
209.76122907229754,0.7444608083067044,6.70328713024659,0.0,24.099367969377763,7.975906420077672,0.0,7.975373619965322,-0.0005328001123503512,6.566174462651428,0.0005328001123503512,6.515796007315714,32.1940058008379,137.78061904301217,0,20.45013277594119,1.1739112144659707,3107,0.0,6.566172755317586,0.18522842038480697,0.001,0.9848275705953581,1.0,0.7444608083067044,72
212.09463740526687,0.7422935499460918,6.704341872905182,0.0,23.97403972568135,7.975373619965322,0.0,7.974876389433497,-0.0004972305318249326,6.568795260942757,0.0004972305318249326,6.518669102821842,32.53728427222403,136.81229648821486,0,20.29452208084766,1.1683498996500494,3075,0.0,6.5687953311709055,0.016934695588632937,0.001,0.9834407470931057,1.0,0.7422935499460918,73
216.9053663914483,0.7395152521535653,6.70466989417315,0.0,23.70599297237257,7.974876389433497,0.0,7.974908783999255,3.239456575787614e-05,6.572211706247101,3.239456575787614e-05,6.522618861349275,33.254660452729695,142.6277965406864,0,21.15813097234481,1.1564714194682584,3008,0.0,6.572211696104316,0.06456998681042768,0.001,0.9828911540945163,1.0,0.7395152521535653,74
