Wins,Speed,Out_of_track,TimestepsStd,NormDeltaVar,WeightMax,DualBefore,DistRaced,Eta,Primal,LossReg,Times,TimestepsMean,DualAfter,Backward,WeightMean,ITERATIONS,RewardMean,NormDeltaOmega,WeightMedian,ReturnsStd,DeltaOmega1,DeltaOmega2,OmegaBefore_1,OmegaBefore_2,RewardStd,ReturnsMean,Traj,Speedx,ConfortViolation,WeightMin,Epsilon,DualReg
0.0,5.783870155853828,0.0,28.854982114450447,0.45569277128982255,1.0,234.04002442488223,49.63100267857143,7860.9413659919,-18.520736163899237,0.0,36.397593750000006,45.39732142857143,-18.52073618753161,0.0,0.582818802677979,40,-35.372327325582695,0.0,0.9704050367237576,1208.2818393991665,0.,0.,0.65358959,0.11500694,401.33354828248923,-1605.8089132761181,448,5.88464374229557,0,0.582818802677979,0.001,0
0.0,6.068880782171276,0.0,31.992792309242688,0.47223384613446107,1.0,284.5233373823792,49.5579821656051,7914.211789700386,-18.652072909267385,0.0,34.70030997876858,43.26963906581741,-18.652070163904796,0.0,0.5812202199017602,41,-35.611250125522105,0.0,0.9644682326960694,1260.6601663162219,0.,0.,0.65358959,0.11500694,403.7767059201483,-1540.8859396138864,471,6.182240224089649,0,0.5812202199017602,0.001,0
0.0,5.753359790382424,0.0,29.697031685074368,0.51444196716253,1.0,269.63575033200726,48.7898977728285,7606.189184397114,-17.259747200911267,0.0,36.20670378619153,45.13140311804009,-17.25974732006955,0.0,0.3362530353207652,42,-33.613421760324925,0.0,0.9649211793093062,1255.1794569543165,0.,0.,0.65358959,0.11500694,390.5375579771458,-1517.020887641925,449,5.854369808264023,0,0.3362530353207652,0.001,0
0.0,5.74787493774624,0.0,29.860131437555182,0.34177059239143526,1.0,301.3673179058406,50.58354671201815,7561.5016169230985,-16.309264833027267,0.0,37.270167800453514,46.46485260770975,-16.309264836693387,0.0,0.5656117038907197,43,-32.56355225879432,0.0,0.9607166839381035,1232.0817962030721,0.,0.,0.65358959,0.11500694,388.00993232085517,-1513.0606560883316,441,5.845833851406034,0,0.5656117038907197,0.001,0
0.0,5.679920678963197,0.0,29.74435363062011,0.6259305848306598,1.0,244.7827072982314,47.283938611713666,7764.324805235944,-18.974073247824485,0.0,35.33009544468546,44.04772234273319,-18.97407326341991,0.0,0.5781294564203927,44,-35.61813796898404,0.0,0.9687175581868519,1168.43110739501,0.,0.,0.65358959,0.11500694,396.39959769031657,-1568.8978516229715,461,5.782653431138253,0,0.5781294564203927,0.001,0
0.0,5.683102588630979,0.0,31.937445960628562,0.4717028234627331,1.0,319.3116299040654,49.26373910112359,7715.707503219843,-17.833460413871514,0.0,36.79008539325843,45.87640449438202,-17.833460417526737,0.0,0.5706178097374888,45,-34.393300634734025,0.0,0.9591837305962788,1200.2771574277215,0.,0.,0.65358959,0.11500694,394.779521961822,-1577.840971815944,445,5.780203470090955,0,0.5706178097374888,0.001,0
0.0,5.904426972187679,0.0,30.417225431431184,0.28840509177228235,1.0,267.6427698537418,50.30455956043956,7563.665608150837,-16.442858118719112,0.0,36.04233406593407,44.925274725274726,-16.44285817325516,0.0,0.567601809348306,46,-32.686832235481376,0.0,0.9650112245782541,1254.0757605039144,0.,0.,0.65358959,0.11500694,387.47751084937886,-1468.4649180779663,455,6.008875746267158,0,0.567601809348306,0.001,0
0.0,5.431886960649541,0.0,33.37266673805206,0.8072833265441215,1.0,242.3518949490012,51.425812285012285,7393.871552631359,-14.962252331211927,0.0,40.003542997543,49.86977886977887,-14.962255486411408,0.0,0.5626348610467898,47,-30.900267394258126,0.0,0.9674466516599303,1256.5586151880275,0.,0.,0.65358959,0.11500694,381.30586771214325,-1540.989501968691,407,5.514261769048185,0,0.5626348610467898,0.001,0
0.0,5.539682972665805,0.0,34.30629321713413,0.5774149613954892,1.0,268.6435363681641,51.87163985507246,7297.749227613727,-14.52536672489695,0.0,39.587835748792266,49.34541062801932,-14.525365988018564,0.0,0.5565702501851855,48,-30.243447792093498,0.0,0.9635377252836599,1274.9075212337625,0.,0.,0.65358959,0.11500694,375.8084559881377,-1492.375350107918,414,5.625562940748036,0,0.5565702501851855,0.001,0
0.0,5.648827618845446,0.0,30.776461067970594,0.44056021716490606,1.0,258.2441100558084,49.77489726027397,7575.1167560979275,-16.591312037051125,0.0,37.30701826484019,46.509132420091326,-16.591317322565033,0.0,0.5692623342283875,49,-32.87603849251687,0.0,0.9662048318695974,1236.6010886348422,0.,0.,0.65358959,0.11500694,388.74998093752987,-1529.0360276964868,438,5.744464447021914,0,0.5692623342283875,0.001,0
