ReturnsStd,ReturnsMean,OmegaBefore,DeltaOmega,RewardMean,RewardStd,TimestepsMean,ConfortViolation,NormDeltaOmega,Theta,Wins,Traj,ITERATIONS,TimestepsStd,Omega,NormDeltaVar
64.95198226382317,1196.2,0.8520666505763601,-0.001161303217773746,2.3924,2.479439904494561,500.0,0,0.001161303217773746,0.13105468141644883,0.0,20,10,0.0,0.8509053473585864,0.5903423516606239
55.13111644071794,1194.4,0.8509053473585864,-0.001179482228795603,2.3888,2.4714438209273544,500.0,0,0.001179482228795603,0.12643341962258817,0.0,20,11,0.0,0.8497258651297908,0.5886137060906655
69.89957081413304,1224.5,0.8497258651297908,0.0014953829661820128,2.449,2.5436192718250896,500.0,0,0.0014953829661820128,0.12413135006431253,0.0,20,12,0.0,0.8512212480959728,0.30010500478067215
52.68121107188027,1228.7,0.8512212480959728,0.0025691685901233496,2.4574,2.5441669049022706,500.0,0,0.0025691685901233496,0.1223825472205057,0.0,20,13,0.0,0.8537904166860961,0.23118809777387384
52.39465621606845,1218.0,0.8537904166860961,0.0039706846252322014,2.436,2.532726594008915,500.0,0,0.0039706846252322014,0.12028874994805351,0.0,20,14,0.0,0.8577611013113283,0.28056575513679505
84.24221032237936,1259.5,0.8577611013113283,0.002109747718971655,2.519,2.5962740610343893,500.0,0,0.002109747718971655,0.11648292918422751,0.0,20,15,0.0,0.8598708490303,0.5209607856793426
76.76320733267988,1243.1,0.8598708490303,0.0024833807993004386,2.4862,2.575113504294519,500.0,0,0.0024833807993004386,0.11376536566160314,0.0,20,16,0.0,0.8623542298296004,0.3811103812823724
67.95763386110497,1258.4,0.8623542298296004,0.002451710325101164,2.5168,2.6083170359448253,500.0,0,0.002451710325101164,0.11127624142386594,0.0,20,17,0.0,0.8648059401547016,0.3561010694276199
66.83591848699321,1251.6,0.8648059401547016,0.0025578818994672625,2.5032,2.588511108726405,500.0,0,0.0025578818994672625,0.10845053312749342,0.0,20,18,0.0,0.8673638220541688,0.41280123700908433
55.21775076911409,1249.0,0.8673638220541688,0.0038660538513871634,2.498,2.5939922898883103,500.0,0,0.0038660538513871634,0.1059499007974759,0.0,20,19,0.0,0.871229875905556,0.37326706746343064
62.73842522728794,1223.7,0.871229875905556,0.004836736481012682,2.4474,2.530342514364409,500.0,0,0.004836736481012682,0.10507296925230869,0.0,20,20,0.0,0.8760666123865687,0.13273809178359386
85.43272206830355,1265.5,0.8760666123865687,0.00524817877933037,2.531,2.6299884030162564,500.0,0,0.00524817877933037,0.1044677017920732,0.0,20,21,0.0,0.8813147911658991,0.09218867438946177
62.54566331889046,1240.2,0.8813147911658991,0.005176096803282237,2.4804,2.5756583313786017,500.0,0,0.005176096803282237,0.10376295382486624,0.0,20,22,0.0,0.8864908879691813,0.10793703965029877
77.11517360416171,1271.5,0.8864908879691813,0.0044156284063476825,2.543,2.635441329265366,500.0,0,0.0044156284063476825,0.10283192269345365,0.0,20,23,0.0,0.890906516375529,0.1435921973955523
67.05303870817488,1243.7,0.890906516375529,0.0035870763562448893,2.4874,2.5846549556952474,500.0,0,0.0035870763562448893,0.10085597725403733,0.0,20,24,0.0,0.8944935927317739,0.3086044101680123
73.67930509987183,1282.4,0.8944935927317739,0.002098374112469159,2.5648,2.6453356989236734,500.0,0,0.002098374112469159,0.09915952957224887,0.0,20,25,0.0,0.896591966844243,0.2692646719685463
61.04842340306586,1253.7,0.896591966844243,0.0032322906065915813,2.5074,2.6002586871309554,500.0,0,0.0032322906065915813,0.09877281250045669,0.0,20,26,0.0,0.8998242574508346,0.06195379845176063
69.61494092506291,1273.6,0.8998242574508346,0.003085402406748261,2.5472,2.630850083148031,500.0,0,0.003085402406748261,0.09878581178011972,0.0,20,27,0.0,0.9029096598575829,0.0020860470404464593
72.52110037775212,1287.3,0.9029096598575829,0.0036292014202498057,2.5746,2.660344872380271,500.0,0,0.0036292014202498057,0.09850821781978356,0.0,20,28,0.0,0.9065388612778327,0.044599848417654187
56.917132745773486,1293.8,0.9065388612778327,0.0037001302041826944,2.5876,2.6625413123555473,500.0,0,0.0037001302041826944,0.09852750318389165,0.0,20,29,0.0,0.9102389914820154,0.00310211365565749
72.53412989758684,1282.0,0.9102389914820154,0.003347997013483428,2.564,2.647622329562885,500.0,0,0.003347997013483428,0.09860533345616972,0.0,20,30,0.0,0.9135869884954988,0.012513760001006347
66.30377063184265,1284.9,0.9135869884954988,0.0005771590063796683,2.5698,2.655358348697968,500.0,0,0.0005771590063796683,0.09675387793958704,0.0,20,31,0.0,0.9141641475018785,0.3000974591926244
69.87553219833106,1297.9,0.9141641475018785,-0.00017818401693625585,2.5958,2.6753359340464145,500.0,0,0.00017818401693625585,0.09576236273727662,0.0,20,32,0.0,0.9139859634849422,0.16282572740958656
62.43228331560523,1323.9,0.9139859634849422,0.00035294186121215265,2.6478,2.712333895374978,500.0,0,0.00035294186121215265,0.09452281964099336,0.0,20,33,0.0,0.9143389053461544,0.20569040536583572
81.0108017489026,1288.5,0.9143389053461544,0.0006923214954897006,2.577,2.6772132899714953,500.0,0,0.0006923214954897006,0.09257706582044867,0.0,20,34,0.0,0.9150312268416441,0.32780581488820815
77.63059963699881,1279.3,0.9150312268416441,0.0005637930612508724,2.5586,2.637795678213155,500.0,0,0.0005637930612508724,0.09115336168952778,0.0,20,35,0.0,0.9155950199028949,0.24379691501601997
51.86289617828916,1284.8,0.9155950199028949,0.0013567050137167636,2.5696,2.664198911492909,500.0,0,0.0013567050137167636,0.08992580762751427,0.0,20,36,0.0,0.9169517249166117,0.21297388120039074
62.72312173353619,1273.9,0.9169517249166117,0.001189060607668213,2.5478,2.646264378326549,500.0,0,0.001189060607668213,0.08843987521550627,0.0,20,37,0.0,0.9181407855242799,0.26133505379763733
76.5848548996471,1293.4,0.9181407855242799,0.0014485819029658176,2.5868,2.6836664770421823,500.0,0,0.0014485819029658176,0.08707059899988516,0.0,20,38,0.0,0.9195893674272457,0.2443524214668571
69.27308279555632,1285.8,0.9195893674272457,0.0010523536210951256,2.5716,2.65640234904278,500.0,0,0.0010523536210951256,0.08571850590832285,0.0,20,39,0.0,0.9206417210483409,0.24472121468105712
77.72637904855726,1276.9,0.9206417210483409,0.0016731000753913428,2.5538,2.644258981264884,500.0,0,0.0016731000753913428,0.08408998906977627,0.0,20,40,0.0,0.9223148211237322,0.2994404392080128
56.23201934841038,1344.6,0.9223148211237322,0.0008912734627775087,2.6892,2.7479816884397175,500.0,0,0.0008912734627775087,0.08244639462594817,0.0,20,41,0.0,0.9232060945865097,0.3076012715795642
78.07297868020665,1307.9,0.9232060945865097,0.0015629451297040076,2.6158,2.6925806134635963,500.0,0,0.0015629451297040076,0.08084131239667194,0.0,20,42,0.0,0.9247690397162137,0.30582815871859026
62.48287765460231,1332.7,0.9247690397162137,0.002333494903079991,2.6654,2.73452790075362,500.0,0,0.002333494903079991,0.07951091107880207,0.0,20,43,0.0,0.9271025346192937,0.2577176270782715
71.30350622514997,1322.9,0.9271025346192937,0.0022039879274220464,2.6458,2.734692370267632,500.0,0,0.0022039879274220464,0.07805541618085181,0.0,20,44,0.0,0.9293065225467158,0.28650272123367415
63.06314296005235,1347.2,0.9293065225467158,0.0026434127799196405,2.6944,2.7607623295024872,500.0,0,0.0026434127799196405,0.07698198709817752,0.0,20,45,0.0,0.9319499353266354,0.21444585818227324
75.73763925552473,1313.9,0.9319499353266354,0.0026623373817927787,2.6278,2.7090712725950934,500.0,0,0.0026623373817927787,0.0760581671633221,0.0,20,46,0.0,0.9346122727084282,0.18676320005955915
51.375091240794895,1347.0,0.9346122727084282,0.0031878747019060683,2.694,2.753754527912755,500.0,0,0.0031878747019060683,0.07515960907488177,0.0,20,47,0.0,0.9378001474103342,0.18366408224297004
65.32656427518594,1327.8,0.9378001474103342,0.0030712338541587503,2.6556,2.7454305017610627,500.0,0,0.0030712338541587503,0.07446766113287051,0.0,20,48,0.0,0.940871381264493,0.14281317257743353
106.0775188246784,1341.4,0.940871381264493,0.003205900722193955,2.6828,2.764377716593736,500.0,0,0.003205900722193955,0.07333058141817002,0.0,20,49,0.0,0.944077281986687,0.23735765400324027
79.8795968943259,1336.5,0.944077281986687,0.003066214261181588,2.673,2.7433320980151126,500.0,0,0.003066214261181588,0.07217151445359508,0.0,20,50,0.0,0.9471434962478685,0.24546151228107504
63.48314736999104,1337.7,0.9471434962478685,0.0030259616431839165,2.6754,2.7497335943687347,500.0,0,0.0030259616431839165,0.07190818483492892,0.0,20,51,0.0,0.9501694578910524,0.056272990432169934
79.9906869579203,1303.3,0.9501694578910524,0.0021087057431223855,2.6066,2.70489120668466,500.0,0,0.0021087057431223855,0.07125976842835632,0.0,20,52,0.0,0.9522781636341748,0.139379937468199
68.22726727636099,1348.8,0.9522781636341748,0.0018756500688345001,2.6976,2.7680596525364116,500.0,0,0.0018756500688345001,0.07020018033655642,0.0,20,53,0.0,0.9541538137030093,0.2303038246568363
78.7136582811395,1361.6,0.9541538137030093,0.0020190712838977776,2.7232,2.785997444363508,500.0,0,0.0020190712838977776,0.06886864577676882,0.0,20,54,0.0,0.9561728849869071,0.2940130777771799
72.71389138259622,1370.7,0.9561728849869071,0.00194896252325083,2.7414,2.817858413760351,500.0,0,0.00194896252325083,0.06704218734818251,0.0,20,55,0.0,0.9581218475101579,0.41197927102994214
87.78673020451326,1342.3,0.9581218475101579,0.0018556764071241405,2.6846,2.7629916467481404,500.0,0,0.0018556764071241405,0.06579241986614437,0.0,20,56,0.0,0.9599775239172821,0.2879447169185383
75.29535178216516,1363.9,0.9599775239172821,0.001851763461571565,2.7278,2.8003405435767985,500.0,0,0.001851763461571565,0.06501334687037162,0.0,20,57,0.0,0.9618292873788536,0.18208055992700878
63.20213603985233,1360.3,0.9618292873788536,0.0013211693458919926,2.7206,2.786168630933885,500.0,0,0.0013211693458919926,0.06419007029679065,0.0,20,58,0.0,0.9631504567247456,0.19463128094636772
82.63867133491438,1347.5,0.9631504567247456,0.0014895443262611385,2.695,2.766762548539357,500.0,0,0.0014895443262611385,0.06331704571346233,0.0,20,59,0.0,0.9646400010510068,0.20894894447091872
92.8523020716234,1349.5,0.9646400010510068,0.001599509932944887,2.699,2.7732650432297308,500.0,0,0.001599509932944887,0.06228478647587628,0.0,20,60,0.0,0.9662395109839517,0.2505544212069708
65.18864931872726,1369.8,0.9662395109839517,0.0017775916023009541,2.7396,2.8073104281500476,500.0,0,0.0017775916023009541,0.06146010413255687,0.0,20,61,0.0,0.9680171025862526,0.2029717130988118
58.29331007928782,1369.7,0.9680171025862526,0.0014308395701236876,2.7394,2.7894242488370247,500.0,0,0.0014308395701236876,0.060913216118962894,0.0,20,62,0.0,0.9694479421563763,0.1360088223027418
53.54213294219796,1395.8,0.9694479421563763,0.0013295664816719288,2.7916,2.8568110613059448,500.0,0,0.0013295664816719288,0.060475080842583274,0.0,20,63,0.0,0.9707775086380482,0.1097888163828955
63.771780592986424,1391.4,0.9707775086380482,0.001273106683283065,2.7828,2.8378907942343377,500.0,0,0.001273106683283065,0.0603214380250006,0.0,20,64,0.0,0.9720506153213313,0.0386764146028753
62.6395242638384,1387.7,0.9720506153213313,0.0009509992865994743,2.7754,2.8301156937482257,500.0,0,0.0009509992865994743,0.059719074502734275,0.0,20,65,0.0,0.9730016146079308,0.1525273452235183
80.71499241157122,1384.3,0.9730016146079308,0.001124795834197334,2.7686,2.8323936943864285,500.0,0,0.001124795834197334,0.059292842970347856,0.0,20,66,0.0,0.9741264104421281,0.10880097247353859
61.22899639876519,1369.9,0.9741264104421281,0.0006093681615758628,2.7398,2.8057612086562176,500.0,0,0.0006093681615758628,0.058579248567181046,0.0,20,67,0.0,0.974735778603704,0.18380539582900468
87.05280006984268,1384.9,0.974735778603704,0.0008102248612680274,2.7698,2.8417966077817747,500.0,0,0.0008102248612680274,0.05780490639083126,0.0,20,68,0.0,0.975546003464972,0.20184347303367645
51.818433013745214,1362.5,0.975546003464972,0.0009442848563274708,2.725,2.8066305421269826,500.0,0,0.0009442848563274708,0.057399107525812565,0.0,20,69,0.0,0.9764902883212995,0.1067929327458188
63.25021739093076,1390.1,0.9764902883212995,0.000949993578087116,2.7802,2.83331748309292,500.0,0,0.000949993578087116,0.05704508208979976,0.0,20,70,0.0,0.9774402818993866,0.0937485553752424
94.73220149452878,1419.9,0.9774402818993866,0.0008181800117629257,2.8398,2.87066820792651,500.0,0,0.0008181800117629257,0.05726982937401008,0.0,20,71,0.0,0.9782584619111495,0.059577857371813536
74.91702076297481,1369.2,0.9782584619111495,0.0006791193199037204,2.7384,2.8151670358968044,500.0,0,0.0006791193199037204,0.05757697204335906,0.0,20,72,0.0,0.9789375812310532,0.08106577301326467
69.45818886207731,1383.4,0.9789375812310532,0.0009403318734947375,2.7668,2.8408480705592125,500.0,0,0.0009403318734947375,0.057273498961041135,0.0,20,73,0.0,0.979877913104548,0.0800948321291628
78.7327123881808,1412.6,0.979877913104548,0.0010853042473085717,2.8252,2.876081528747055,500.0,0,0.0010853042473085717,0.056624320693771955,0.0,20,74,0.0,0.9809632173518565,0.17268305852683596
74.3275857269695,1415.1,0.9809632173518565,0.0010560560308924272,2.8302,2.872623880705582,500.0,0,0.0010560560308924272,0.05611279051688347,0.0,20,75,0.0,0.982019273382749,0.13738417856918517
76.91417294621324,1401.9,0.982019273382749,0.0008633251206167092,2.8038,2.863966752600316,500.0,0,0.0008633251206167092,0.0553896810715877,0.0,20,76,0.0,0.9828825985033657,0.19623244766514603
68.54859590101026,1400.3,0.9828825985033657,0.0008404693254943085,2.8006,2.862069118662231,500.0,0,0.0008404693254943085,0.0544474980071591,0.0,20,77,0.0,0.98372306782886,0.2593335633001601
69.99392830810397,1390.5,0.98372306782886,0.0009713547057115246,2.781,2.846899892865922,500.0,0,0.0009713547057115246,0.0537748639477661,0.0,20,78,0.0,0.9846944225345715,0.18774094549817733
61.40065146234199,1394.6,0.9846944225345715,0.0005665865226047728,2.7892,2.8451297615398845,500.0,0,0.0005665865226047728,0.05318648897507261,0.0,20,79,0.0,0.9852610090571763,0.1660481042044495
88.43958389770951,1378.2,0.9852610090571763,0.0004615854929035379,2.7564,2.815645403810643,500.0,0,0.0004615854929035379,0.052729666689804625,0.0,20,80,0.0,0.9857225945500798,0.13012189374369854
69.15453708904428,1400.5,0.9857225945500798,0.00029934047202306857,2.801,2.8626559346173615,500.0,0,0.00029934047202306857,0.052359513376356644,0.0,20,81,0.0,0.9860219350221029,0.1062180967744979
67.79166615447654,1403.3,0.9860219350221029,0.0002829499530295765,2.8066,2.852962747741372,500.0,0,0.0002829499530295765,0.05204257140855927,0.0,20,82,0.0,0.9863048849751325,0.0915140071939291
84.0868003910245,1388.1,0.9863048849751325,0.00020536545284266516,2.7762,2.8355446672553057,500.0,0,0.00020536545284266516,0.0512202952663858,0.0,20,83,0.0,0.9865102504279751,0.23990374305077466
75.52449933630808,1396.5,0.9865102504279751,0.0003378849022422914,2.793,2.8564927796162904,500.0,0,0.0003378849022422914,0.05051741034374502,0.0,20,84,0.0,0.9868481353302174,0.2079766496573754
52.958379884584836,1393.1,0.9868481353302174,0.0005101939131977318,2.7862,2.8498227243111107,500.0,0,0.0005101939131977318,0.05019956821410915,0.0,20,85,0.0,0.9873583292434152,0.09494725379470026
67.2609842330604,1443.4,0.9873583292434152,0.0004550713560101949,2.8868,2.915336303070368,500.0,0,0.0004550713560101949,0.05012925031818198,0.0,20,86,0.0,0.9878134005994254,0.0210825798354648
66.38975824628375,1364.0,0.9878134005994254,0.00027549727553410897,2.728,2.8007884604161024,500.0,0,0.00027549727553410897,0.04966990497746412,0.0,20,87,0.0,0.9880888978749595,0.13841329547616965
91.87486054411184,1413.9,0.9880888978749595,0.00012284528862915867,2.8278,2.8772116988501213,500.0,0,0.00012284528862915867,0.04961543537367333,0.0,20,88,0.0,0.9882117431635886,0.016493550546435642
83.23526896694695,1420.7,0.9882117431635886,-2.7957179532966947e-05,2.8414,2.8846570056074254,500.0,0,2.7957179532966947e-05,0.049442401609955895,0.0,20,89,0.0,0.9881837859840557,0.05250920966069117
99.71679898592814,1428.4,0.9881837859840557,6.786501154787405e-05,2.8568,2.895840769103163,500.0,0,6.786501154787405e-05,0.04932848989890215,0.0,20,90,0.0,0.9882516509956035,0.03466307454674222
71.9113342943934,1425.4,0.9882516509956035,0.00015556775595126915,2.8508,2.885574355306063,500.0,0,0.00015556775595126915,0.04933633598310111,0.0,20,91,0.0,0.9884072187515548,0.002389977873043847
44.53077587466897,1409.1,0.9884072187515548,0.00019373292637647754,2.8182,2.8696600425834418,500.0,0,0.00019373292637647754,0.04926706993794725,0.0,20,92,0.0,0.9886009516779313,0.0211114363796554
75.08768207902013,1407.2,0.9886009516779313,0.0001624487594952262,2.8144,2.8748482812141583,500.0,0,0.0001624487594952262,0.04919525216534427,0.0,20,93,0.0,0.9887634004374265,0.021918909682845822
72.15892183230014,1392.7,0.9887634004374265,0.00014693688278799577,2.7854,2.854530931694383,500.0,0,0.00014693688278799577,0.0494682296154435,0.0,20,94,0.0,0.9889103373202145,0.0831523161355534
91.09220603322768,1439.1,0.9889103373202145,0.00013595790130638274,2.8782,2.916224401516454,500.0,0,0.00013595790130638274,0.05004356925296657,0.0,20,95,0.0,0.9890462952215209,0.1738405514701924
79.07313070822477,1445.2,0.9890462952215209,0.00022249162164977854,2.8904,2.9171197849934107,500.0,0,0.00022249162164977854,0.05071114946659677,0.0,20,96,0.0,0.9892687868431707,0.19935401770758432
62.79936305409475,1451.2,0.9892687868431707,0.0002536634456994369,2.9024,2.9344972721064164,500.0,0,0.0002536634456994369,0.051735067059995206,0.0,20,97,0.0,0.9895224502888701,0.30098902597830346
88.01499872180878,1393.6,0.9895224502888701,0.00033705834111597,2.7872,2.847510519734738,500.0,0,0.00033705834111597,0.052934271857474374,0.0,20,98,0.0,0.9898595086299861,0.34543699827194274
64.72549729434297,1403.9,0.9898595086299861,0.00021374496490200734,2.8078,2.8625616430043914,500.0,0,0.00021374496490200734,0.05423281777079966,0.0,20,99,0.0,0.9900732535948881,0.36581850191939225
74.02236148624279,1401.3,0.9900732535948881,0.00025587434698948197,2.8026,2.8669553955372242,500.0,0,0.00025587434698948197,0.055829636488161104,0.0,20,100,0.0,0.9903291279418776,0.43869200879871784
82.40873740083633,1446.0,0.9903291279418776,0.0002547587715761024,2.892,2.90398622586265,500.0,0,0.0002547587715761024,0.057456425105390195,0.0,20,101,0.0,0.9905838867134537,0.43494937319984217
75.02906103637443,1388.8,0.9905838867134537,0.0003533362629525305,2.7776,2.843402581415442,500.0,0,0.0003533362629525305,0.059255633740230136,0.0,20,102,0.0,0.9909372229764062,0.4677819161909511
68.86392379177938,1420.4,0.9909372229764062,0.0002817020149191718,2.8408,2.8853172026659393,500.0,0,0.0002817020149191718,0.06052698166533838,0.0,20,103,0.0,0.9912189249913254,0.32258179238205287
65.96514231016256,1407.0,0.9912189249913254,0.00018816092650753014,2.814,2.8569571225343933,500.0,0,0.00018816092650753014,0.06129052748715162,0.0,20,104,0.0,0.9914070859178329,0.19070184562971093
68.8,1418.4,0.9914070859178329,0.00016230839508546424,2.8368,2.874815778445638,500.0,0,0.00016230839508546424,0.06162627534709297,0.0,20,105,0.0,0.9915693943129184,0.08315367370900617
59.33388576521851,1408.3,0.9915693943129184,8.213482137631178e-05,2.8166,2.863418313834009,500.0,0,8.213482137631178e-05,0.061894170659208186,0.0,20,106,0.0,0.9916515291342947,0.06604577132321765
86.76237663872516,1411.3,0.9916515291342947,0.00012018453912776561,2.8226,2.873556896948449,500.0,0,0.00012018453912776561,0.0614582564907402,0.0,20,107,0.0,0.9917717136734224,0.10760543623370467
76.33321688491846,1376.2,0.9917717136734224,0.0002097977065548262,2.7524,2.81955568130867,500.0,0,0.0002097977065548262,0.060692324349335205,0.0,20,108,0.0,0.9919815113799773,0.19081007007821427
63.27803726412507,1437.3,0.9919815113799773,0.00018642430807191968,2.8746,2.9081050256137586,500.0,0,0.00018642430807191968,0.060140930998722295,0.0,20,109,0.0,0.9921679356880492,0.13876326659067217
90.36924255519685,1421.0,0.9921679356880492,0.00022093044875015622,2.842,2.8831642339624013,500.0,0,0.00022093044875015622,0.05955754921921917,0.0,20,110,0.0,0.9923888661367993,0.1481159786882813
78.88624721711636,1410.4,0.9923888661367993,0.00023459185728857967,2.8208,2.8752543122304854,500.0,0,0.00023459185728857967,0.05926845783812909,0.0,20,111,0.0,0.9926234579940879,0.07390221098436456
72.83755899259667,1413.7,0.9926234579940879,0.00020981990514745696,2.8274,2.8796890873842615,500.0,0,0.00020981990514745696,0.05874743296170514,0.0,20,112,0.0,0.9928332778992354,0.13404994046832996
72.8683058675032,1408.1,0.9928332778992354,0.00016409496572722393,2.8162,2.867580436535303,500.0,0,0.00016409496572722393,0.057602011689423166,0.0,20,113,0.0,0.9929973728649626,0.29865910599699674
51.855954335061654,1393.6,0.9929973728649626,0.00010730413139459216,2.7872,2.841886021641262,500.0,0,0.00010730413139459216,0.056282458059570106,0.0,20,114,0.0,0.9931046769963572,0.35105449279679846
91.30629770174673,1420.6,0.9931046769963572,0.00011732780206885618,2.8412,2.8919859197444233,500.0,0,0.00011732780206885618,0.05491531209118151,0.0,20,115,0.0,0.993222004798426,0.3719760204356106
75.60019841243803,1405.9,0.993222004798426,0.00011885729066218875,2.8118,2.8775998262440874,500.0,0,0.00011885729066218875,0.05354755875042629,0.0,20,116,0.0,0.9933408620890882,0.38097418394281846
60.003666554636474,1407.4,0.9933408620890882,0.00010224279346515708,2.8148,2.876821329175658,500.0,0,0.00010224279346515708,0.051891521364129056,0.0,20,117,0.0,0.9934431048825534,0.47375711256016473
55.79202451963901,1404.5,0.9934431048825534,4.813777344303549e-05,2.809,2.8682257581996575,500.0,0,4.813777344303549e-05,0.05041768315753509,0.0,20,118,0.0,0.9934912426559964,0.43381055590578654
68.71681017043792,1428.0,0.9934912426559964,-2.2660773675409196e-05,2.856,2.892760619200973,500.0,0,2.2660773675409196e-05,0.04841102671623613,0.0,20,119,0.0,0.993468581882321,0.6103618104049318
92.46491226405831,1421.2,0.993468581882321,4.0553728425041236e-05,2.8424,2.8912215826532566,500.0,0,4.0553728425041236e-05,0.046953831214670574,0.0,20,120,0.0,0.993509135610746,0.4584709365209605
66.19667665374146,1434.0,0.993509135610746,3.5181497874070544e-05,2.868,2.917289152620974,500.0,0,3.5181497874070544e-05,0.045346896456060895,0.0,20,121,0.0,0.9935443171086201,0.521539277205008
72.94628160502768,1424.2,0.9935443171086201,1.1808421300552041e-05,2.8484,2.894860521683212,500.0,0,1.1808421300552041e-05,0.043813789876373875,0.0,20,122,0.0,0.9935561255299207,0.5142539439713971
78.42703615463229,1432.0,0.9935561255299207,8.790006453152088e-06,2.864,2.9149106332784886,500.0,0,8.790006453152088e-06,0.042491476500615584,0.0,20,123,0.0,0.9935649155363738,0.45752929422030064
56.6123661402701,1438.8,0.9935649155363738,-1.4849638727554293e-06,2.8776,2.910570088487821,500.0,0,1.4849638727554293e-06,0.04099117494611491,0.0,20,124,0.0,0.9935634305725011,0.5358908417194002
79.78496098889815,1448.6,0.9935634305725011,-0.00010078198125851312,2.8972,2.9280423767425225,500.0,0,0.00010078198125851312,0.03976542736124419,0.0,20,125,0.0,0.9934626485912426,0.45194638169201795
72.35716965166617,1455.8,0.9934626485912426,-5.864995384619043e-05,2.9116,2.9118010646333654,500.0,0,5.864995384619043e-05,0.03861794830968397,0.0,20,126,0.0,0.9934039986373964,0.43535728925957073
91.62292289596529,1429.8,0.9934039986373964,-3.1898287056186803e-06,2.8596,2.905630368784027,500.0,0,3.1898287056186803e-06,0.03738476800890754,0.0,20,127,0.0,0.9934008088086907,0.4819385104674936
70.93905835292713,1414.5,0.9934008088086907,-1.0304975822772455e-05,2.829,2.880895520493584,500.0,0,1.0304975822772455e-05,0.036378295671695905,0.0,20,128,0.0,0.993390503832868,0.40480055827335804
62.806369103778,1437.6,0.993390503832868,5.9022928344587555e-05,2.8752,2.911017856351967,500.0,0,5.9022928344587555e-05,0.035613138379504035,0.0,20,129,0.0,0.9934495267612126,0.3150203830590499
72.59056412509824,1447.1,0.9934495267612126,3.6679047512810925e-05,2.8942,2.9346220131390006,500.0,0,3.6679047512810925e-05,0.03459476396015964,0.0,20,130,0.0,0.9934862058087254,0.42953870665423466
76.09862022402245,1433.0,0.9934862058087254,7.64526701391155e-07,2.866,2.9084091871674453,500.0,0,7.64526701391155e-07,0.03373580959160937,0.0,20,131,0.0,0.9934869703354268,0.3718829509870787
89.04403405057522,1476.6,0.9934869703354268,4.366004035749604e-06,2.9532,2.9647613327214044,500.0,0,4.366004035749604e-06,0.03304169696861904,0.0,20,132,0.0,0.9934913363394625,0.3072521818296323
41.91467523433768,1409.4,0.9934913363394625,-5.5377977380755006e-05,2.8188,2.875407198989388,500.0,0,5.5377977380755006e-05,0.03239111246188438,0.0,20,133,0.0,0.9934359583620818,0.2936974166427291
71.32068423676262,1451.6,0.9934359583620818,-4.190004545268078e-05,2.9032,2.926880551030397,500.0,0,4.190004545268078e-05,0.03172813247591648,0.0,20,134,0.0,0.9933940583166291,0.3052181457128498
88.7130204648675,1448.0,0.9933940583166291,-8.22262964338405e-05,2.896,2.92170908887247,500.0,0,8.22262964338405e-05,0.031248117565512618,0.0,20,135,0.0,0.9933118320201952,0.22486045380898645
56.323707264348286,1460.2,0.9933118320201952,-2.9913317612040302e-05,2.9204,2.949722671710003,500.0,0,2.9913317612040302e-05,0.030767948566995756,0.0,20,136,0.0,0.9932819187025832,0.2283021974184578
