RewardMean,Omega,ITERATIONS,ReturnsMean,TimestepsMean,ReturnsStd,Wins,RewardStd,TimestepsStd,OmegaBefore,ConfortViolation,Theta,DeltaOmega,NormDeltaOmega,NormDeltaVar,Traj
2.4012,0.8806718492865346,10,1200.6,500.0,56.71014018674262,0.0,2.484801513199797,0.0,0.8766504895618196,0,0.21222903556808423,0.004021359724715068,0.004021359724715068,0.4855906336247564,20
2.361,0.8849689023536561,11,1180.5,500.0,58.4700778176325,0.0,2.425299775285521,0.0,0.8806718492865346,0,0.20491811911203597,0.00429705306712147,0.00429705306712147,0.6327611202756422,20
2.4052,0.8898214671519997,12,1202.6,500.0,59.551994089199056,0.0,2.4892996926846718,0.0,0.8849689023536561,0,0.19799153664528873,0.004852564798343617,0.004852564798343617,0.6151464466043493,20
2.3664,0.8950160800245616,13,1183.2,500.0,60.495950277683875,0.0,2.442652459929574,0.0,0.8898214671519997,0,0.19420090495753434,0.0051946128725618435,0.0051946128725618435,0.34351941247190965,20
2.4214,0.8996165855170756,14,1210.7,500.0,48.29606609238479,0.0,2.4787944731259994,0.0,0.8950160800245616,0,0.19045813129990427,0.0046005054925140065,0.0046005054925140065,0.3442124617440676,20
2.4448,0.9041675732827611,15,1222.4,500.0,72.21523384992948,0.0,2.540974805069897,0.0,0.8996165855170756,0,0.18643105901315402,0.004550987765685521,0.004550987765685521,0.37618641400940334,20
2.3992,0.9089571691326233,16,1199.6,500.0,56.65544987024638,0.0,2.4913930561033517,0.0,0.9041675732827611,0,0.1830568196070014,0.0047895958498621605,0.0047895958498621605,0.3200542322998352,20
2.454,0.9138745103803425,17,1227.0,500.0,44.34185381780965,0.0,2.527188952175915,0.0,0.9089571691326233,0,0.17898509035190388,0.0049173412477192535,0.0049173412477192535,0.39236871280824204,20
2.465,0.9188372729651654,18,1232.5,500.0,68.39261656056156,0.0,2.5595653927962068,0.0,0.9138745103803425,0,0.17646791354836264,0.004962762584822866,0.004962762584822866,0.24606691514101087,20
2.4594,0.9231999732051472,19,1229.7,500.0,69.61113416688454,0.0,2.5332492257967827,0.0,0.9188372729651654,0,0.17320111199391483,0.004362700239981865,0.004362700239981865,0.32349458605203196,20
2.5006,0.9262645582604561,20,1250.3,500.0,51.70019342323585,0.0,2.596805660807138,0.0,0.9231999732051472,0,0.16944135031797208,0.0030645850553088216,0.0030645850553088216,0.37833755273660685,20
2.5718,0.9286955135107929,21,1285.9,500.0,44.57566600736325,0.0,2.6436045014336016,0.0,0.9262645582604561,0,0.16589504949279488,0.0024309552503368748,0.0024309552503368748,0.3630311824342094,20
2.4694,0.9317461534732733,22,1234.7,500.0,75.01539841925789,0.0,2.5394612893289,0.0,0.9286955135107929,0,0.1644290821973169,0.0030506399624803393,0.0030506399624803393,0.15188544547533311,20
2.468,0.9349523187963198,23,1234.0,500.0,77.61958515735574,0.0,2.5424743853183656,0.0,0.9317461534732733,0,0.16216298623157016,0.003206165323046517,0.003206165323046517,0.23694015460626972,20
2.4498,0.9371363587277691,24,1224.9,500.0,44.13830535940409,0.0,2.536548828625225,0.0,0.9349523187963198,0,0.1588020010554532,0.002184039931449333,0.002184039931449333,0.35638921764535425,20
2.5194,0.9390862273884703,25,1259.7,500.0,63.16098479282919,0.0,2.595115342330664,0.0,0.9371363587277691,0,0.15482491514866595,0.0019498686607011262,0.0019498686607011262,0.42971418496604485,20
2.4614,0.9412692785364744,26,1230.7,500.0,71.32257707065834,0.0,2.547216135313217,0.0,0.9390862273884703,0,0.15170019026930556,0.0021830511480041004,0.0021830511480041004,0.3439867684805975,20
2.5322,0.9428656092087263,27,1266.1,500.0,48.13096716252438,0.0,2.608517425665392,0.0,0.9412692785364744,0,0.1476348358365752,0.0015963306722519555,0.0015963306722519555,0.45635928648599844,20
2.5488,0.9443753568177286,28,1274.4,500.0,59.05793765447622,0.0,2.6387153237892105,0.0,0.9428656092087263,0,0.1444913340354819,0.0015097476090022433,0.0015097476090022433,0.36005081907050496,20
2.5146,0.9464621510723678,29,1257.3,500.0,67.90957222660147,0.0,2.6049926756135036,0.0,0.9443753568177286,0,0.14302353061423995,0.0020867942546392015,0.0020867942546392015,0.17035150687894784,20
2.5382,0.94894729059276,30,1269.1,500.0,80.66591597446842,0.0,2.6327819431164445,0.0,0.9464621510723678,0,0.1414249501427567,0.002485139520392199,0.002485139520392199,0.18719446837359754,20
2.5474,0.9510283970312504,31,1273.7,500.0,57.02025955745905,0.0,2.6307324531392395,0.0,0.94894729059276,0,0.13957783080757957,0.0020811064384904654,0.0020811064384904654,0.21851261456373905,20
2.594,0.9526818498169717,32,1297.0,500.0,54.30101288189751,0.0,2.6782016354262796,0.0,0.9510283970312504,0,0.1375024092287412,0.0016534527857212655,0.0016534527857212655,0.24843037688913938,20
2.559,0.954013023014704,33,1279.5,500.0,49.54139683133692,0.0,2.6466429679879377,0.0,0.9526818498169717,0,0.13430449860033822,0.0013311731977323493,0.0013311731977323493,0.3890387874744299,20
2.5774,0.954536227755378,34,1288.7,500.0,75.14060154137708,0.0,2.6508506634663522,0.0,0.954013023014704,0,0.1299569896002012,0.0005232047406740215,0.0005232047406740215,0.5416495583525034,20
2.6152,0.9551536181973981,35,1307.6,500.0,74.86414362029396,0.0,2.6920492120316077,0.0,0.954536227755378,0,0.125168246419065,0.0006173904420200271,0.0006173904420200271,0.6147668773694583,20
2.6088,0.9557779143789085,36,1304.4,500.0,56.47512726855956,0.0,2.6923154644283422,0.0,0.9551536181973981,0,0.11985237716613525,0.0006242961815103865,0.0006242961815103865,0.7065152689850116,20
2.575,0.9563283008252047,37,1287.5,500.0,63.3399557941115,0.0,2.6724099610651053,0.0,0.9557779143789085,0,0.11456920794740012,0.000550386446296236,0.000550386446296236,0.7295195601050715,20
2.5784,0.9566299869950657,38,1289.2,500.0,67.92760852554724,0.0,2.665305505941111,0.0,0.9563283008252047,0,0.10943754351565235,0.00030168616986103736,0.00030168616986103736,0.7372001197206366,20
2.6226,0.9570244345957949,39,1311.3,500.0,77.80302050691863,0.0,2.6941360841650144,0.0,0.9566299869950657,0,0.10514399844694684,0.0003944476007291531,0.0003944476007291531,0.6404679969303544,20
2.6454,0.9575860013204086,40,1322.7,500.0,55.480717370992956,0.0,2.7149693994592274,0.0,0.9570244345957949,0,0.10095191826718973,0.0005615667246137157,0.0005615667246137157,0.6480025869080492,20
2.6506,0.9586598824961302,41,1325.3,500.0,69.80336668098467,0.0,2.7185878025180648,0.0,0.9575860013204086,0,0.09689098828370653,0.0010738811757216027,0.0010738811757216027,0.6509226223566706,20
2.595,0.9598375153155817,42,1297.5,500.0,63.51653328071361,0.0,2.6817857856286733,0.0,0.9586598824961302,0,0.092468644041591,0.0011776328194514907,0.0011776328194514907,0.7371680056515508,20
2.7246,0.9605123445084912,43,1362.3,500.0,70.18910171814426,0.0,2.7825446699019944,0.0,0.9598375153155817,0,0.08794973041981978,0.0006748291929095096,0.0006748291929095096,0.7867312690973947,20
2.6938,0.9615150228105538,44,1346.9,500.0,71.95964146658876,0.0,2.767497345978854,0.0,0.9605123445084912,0,0.08492386234913618,0.0010026783020625762,0.0010026783020625762,0.5474635952734133,20
2.7218,0.9627098901080062,45,1360.9,500.0,57.634972022201936,0.0,2.7865758127135174,0.0,0.9615150228105538,0,0.0823699069787789,0.00119486729745244,0.00119486729745244,0.4760291805884336,20
2.696,0.9634706113302446,46,1348.0,500.0,65.47365882551547,0.0,2.778557899342751,0.0,0.9627098901080062,0,0.07953136698064053,0.0007607212222383586,0.0007607212222383586,0.5451032859222451,20
2.7014,0.9638701814442557,47,1350.7,500.0,88.69334811585365,0.0,2.780150722532863,0.0,0.9634706113302446,0,0.07648379120292179,0.0003995701140111496,0.0003995701140111496,0.6054012182980273,20
2.6964,0.9650134080964486,48,1348.2,500.0,86.53531071187068,0.0,2.7725488345563902,0.0,0.9638701814442557,0,0.07365567375592022,0.001143226652192908,0.001143226652192908,0.5819331307967133,20
2.8162,0.965709254104912,49,1408.1,500.0,64.75947807078126,0.0,2.85331693998406,0.0,0.9650134080964486,0,0.0709566951072716,0.0006958460084633966,0.0006958460084633966,0.5748679702012325,20
2.761,0.9664704637834856,50,1380.5,500.0,79.95717603817684,0.0,2.813339474716835,0.0,0.965709254104912,0,0.06871606094636822,0.0007612096785735156,0.0007612096785735156,0.4927952656793053,20
2.721,0.9668991913450463,51,1360.5,500.0,58.606740226700886,0.0,2.7965262380317477,0.0,0.9664704637834856,0,0.06644667317366211,0.00042872756156076,0.00042872756156076,0.514530146846532,20
2.7446,0.9669805855251649,52,1372.3,500.0,70.11497700206426,0.0,2.8081970799785405,0.0,0.9668991913450463,0,0.06407363472983982,8.13941801185436e-05,8.13941801185436e-05,0.5557924416876077,20
2.777,0.9670410046958708,53,1388.5,500.0,67.02499533756045,0.0,2.8254328871873775,0.0,0.9669805855251649,0,0.06221201118631137,6.041917070598313e-05,6.041917070598313e-05,0.4495996084958165,20
