DeltaOmega,RewardStd,TimestepsMean,OmegaBefore,ITERATIONS,ReturnsStd,NormDeltaOmega,TimestepsStd,ReturnsMean,RewardMean,Omega,Wins,ConfortViolation,Traj,NormDeltaVar
-0.12168504860702534,0.28016502363205437,187.712,7.129791149883976,27,225.95544061040084,0.12168504860702534,29.94256261578157,1388.0988549524882,7.394832802125002,7.008106101276951,76.8,0,250,0.20441890089980944
-0.12296684956448978,0.2428895855432203,191.516,7.008106101276951,28,206.21629029983131,0.12296684956448978,26.98802964278793,1434.5469708457974,7.490481060829367,6.885139251712461,83.2,0,250,0.2069476459817876
-0.12417112207379866,0.1981759228439391,195.536,6.885139251712461,29,155.9505253951615,0.12417112207379866,20.15461991703143,1482.399998417457,7.58121265862786,6.760968129638663,89.60000000000001,0,250,0.20452205715447294
-0.1253807984939943,0.16318734331027931,197.236,6.760968129638663,30,132.54302101206446,0.1253807984939943,16.880885758750935,1512.8969271375527,7.670490818803631,6.635587331144668,94.0,0,250,0.18985849154977352
-0.1263386156336166,0.14842544473642688,198.96,6.635587331144668,31,89.04430520304402,0.1263386156336166,11.165948235595577,1543.709867873568,7.758895596469482,6.509248715511052,95.19999999999999,0,250,0.17517250828454622
-0.12730802742276381,0.11799802259129513,199.008,6.509248715511052,32,111.76822535011723,0.12730802742276381,13.994568089083709,1561.8103437895093,7.847977688281422,6.381940688088288,97.6,0,250,0.16615209269332293
-0.1279502828208292,0.09798504950067703,200.312,6.381940688088288,33,54.77094640092942,0.1279502828208292,6.729536090994683,1589.5448986072063,7.935345354283349,6.253990405267459,98.8,0,250,0.17196271037097466
-0.1286444610918327,0.08991364117697212,200.588,6.253990405267459,34,42.94883770269177,0.1286444610918327,5.084314703084379,1608.2960255582109,8.01790747980044,6.125345944175626,99.2,0,250,0.16452121622648944
-0.128798668749309,0.08934236174304501,200.788,6.125345944175626,35,23.95709911552011,0.128798668749309,2.784071838153606,1625.7549488327606,8.096873064290499,5.996547275426317,99.2,0,250,0.15126395620951083
-0.129284604691831,0.06915922538367382,201.0,5.996547275426317,36,3.123221323217895,0.129284604691831,0.0,1643.9599479171354,8.178905213518087,5.867262670734486,100.0,0,250,0.14024164307415166
-0.12954895250155296,0.08509118817724731,200.516,5.867262670734486,37,63.4496386158528,0.12954895250155296,7.574281748126352,1655.5296985008558,8.256347116942568,5.737713718232933,99.2,0,250,0.1224651564488599
-0.12958671482026407,0.06531277694758211,201.0,5.737713718232933,38,2.9657219214418453,0.12958671482026407,0.0,1675.0367334412103,8.333516086772192,5.608127003412669,100.0,0,250,0.12123281036304236
-0.12885733248095832,0.07482326958258413,200.772,5.608127003412669,39,31.242887330302974,0.12885733248095832,3.5977793150775668,1687.8918988551115,8.407008441690632,5.479269670931711,99.6,0,250,0.13690121389775814
-0.12765408852804505,0.0818180555125588,200.82,5.479269670931711,40,20.08533874947502,0.12765408852804505,2.2529092303064497,1702.8419075699026,8.479443818194913,5.3516155824036655,99.2,0,250,0.12406323790345973
-0.12571953544494185,0.14084394584052234,200.108,5.3516155824036655,41,43.78825169999711,0.12571953544494185,4.92588428609524,1710.1060416919227,8.54591541413598,5.225896046958724,95.6,0,250,0.10761866498472022
-0.12206037462144526,0.1410328845002144,200.352,5.225896046958724,42,35.779078877764526,0.12206037462144526,3.9663706332111723,1725.240996440979,8.611049535023252,5.103835672337278,95.6,0,250,0.10258433957814318
-0.11977502833010156,0.10508602827189606,200.28,5.103835672337278,43,71.02726886036241,0.11977502833010156,8.063845236610138,1737.6219025036476,8.675963164088515,4.984060644007177,98.0,0,250,0.10856839022345603
-0.11757146265415575,0.09723535834071963,200.788,4.984060644007177,44,20.755599228768478,0.11757146265415575,2.2607644724738574,1754.2112790869446,8.736634057249162,4.866489181353021,98.4,0,250,0.10293095262847941
-0.11553829980667718,0.06020365620175466,201.0,4.866489181353021,45,3.733449492658192,0.11553829980667718,0.0,1767.256849917528,8.792322636405613,4.750950881546344,100.0,0,250,0.11116583459554062
-0.11357297886002282,0.08280878015925204,200.636,4.750950881546344,46,39.21535073384238,0.11357297886002282,4.2557612715000825,1774.6830920385537,8.845287446114124,4.637377902686321,99.2,0,250,0.09664782454139463
-0.1118636970736322,0.09168601534198467,200.668,4.637377902686321,47,40.5018241163069,0.1118636970736322,4.410643490467123,1785.7178386791227,8.898866977690128,4.525514205612689,98.8,0,250,0.09285787054923209
-0.11055756062718558,0.11573045257771156,199.892,4.525514205612689,48,72.11717985046711,0.11055756062718558,7.773309205222702,1788.4477356319212,8.947070096011451,4.414956644985503,97.6,0,250,0.08953021915823689
-0.10887127796573726,0.15367960803931102,198.876,4.414956644985503,49,109.60247213383809,0.10887127796573726,11.853970811504471,1788.3614476194361,8.992344212571833,4.306085367019766,95.19999999999999,0,250,0.08300889122799808
-0.10654362632516357,0.13861046314709224,199.264,4.306085367019766,50,102.35619937854213,0.10654362632516357,11.026255211992874,1801.091154664838,9.03871825650814,4.1995417406946025,96.39999999999999,0,250,0.07108814752047857
-0.1046507112176247,0.16225179795314917,199.2,4.1995417406946025,51,94.97773859091754,0.1046507112176247,10.127981042636286,1808.8472892240397,9.080558680843573,4.094891029476978,94.8,0,250,0.07138785399433742
-0.10311275774543294,0.19638783752490976,198.88,4.094891029476978,52,91.59438779081978,0.10311275774543294,9.610910466755998,1814.080518303535,9.121482895733784,3.991778271731545,92.0,0,250,0.061084393347722456
-0.10038529612450686,0.21980202992942255,197.32,3.991778271731545,53,137.46532331585536,0.10038529612450686,14.575102057961722,1806.8601847081231,9.15700478769574,3.891392975607038,90.0,0,250,0.05924863215319233
-0.09894416565005759,0.19326843422728776,197.948,3.891392975607038,54,115.55999884518762,0.09894416565005759,12.149785841734003,1821.6277035121225,9.2025567498137,3.7924488099569804,92.4,0,250,0.06661710501079662
-0.09616034107079452,0.259603402700497,194.036,3.7924488099569804,55,204.34352676770993,0.09616034107079452,21.616167652939776,1791.5882567978515,9.233277622698118,3.696288468886186,86.0,0,250,0.07532090984522745
-0.09235489429016708,0.29928846426122635,193.196,3.696288468886186,56,203.6021831311241,0.09235489429016708,21.442145041949512,1789.58895179837,9.263074555365382,3.603933574596019,81.2,0,250,0.08881992185874453
-0.08929315046735509,0.28262929943630094,195.504,3.603933574596019,57,168.2704610722331,0.08929315046735509,17.60800908677639,1818.4058872032797,9.301118581733775,3.5146404241286637,83.2,0,250,0.10734305825176156
-0.08682578276989572,0.2518267771973844,195.74,3.5146404241286637,58,161.50540927844264,0.08682578276989572,16.783336974511357,1828.1955509800578,9.339918008480932,3.427814641358768,86.8,0,250,0.1354274436707201
-0.0849617609159119,0.1908029879751845,197.54,3.427814641358768,59,147.271480219769,0.0849617609159119,15.335723002193276,1851.8794276474746,9.374706022311809,3.342852880442856,92.80000000000001,0,250,0.14888272727010698
-0.08232075887051948,0.22210683484708219,197.644,3.342852880442856,60,128.91005741990227,0.08232075887051948,13.261269320845573,1857.9626781319748,9.40055189194701,3.2605321215723366,90.0,0,250,0.13766152394505188
-0.08076787624805926,0.15727229864851844,199.32,3.2605321215723366,61,91.93800170207922,0.08076787624805926,9.423460086401386,1880.9475362934345,9.436822879256646,3.1797642453242774,95.19999999999999,0,250,0.13747439291042823
-0.0803430999493302,0.11571316152914131,199.892,3.1797642453242774,62,104.34330243109159,0.0803430999493302,10.866477626167553,1892.5699516940676,9.467962458197764,3.099421145374947,97.6,0,250,0.12063802887311857
-0.0796589771773597,0.1233058484463009,199.276,3.099421145374947,63,108.81460695378193,0.0796589771773597,11.171742209700328,1892.0575558423925,9.494658442774808,3.0197621681975875,97.2,0,250,0.12614963120683584
-0.07728347623780163,0.10665707972241041,200.552,3.0197621681975875,64,35.74871900502758,0.07728347623780163,3.493894102573803,1909.1765874795217,9.519608817062517,2.942478691959786,98.0,0,250,0.11613960357195179
-0.0752653496172968,0.07670744101084043,200.696,2.942478691959786,65,42.76335408035015,0.0752653496172968,4.319674061778274,1915.4552902073651,9.544063111409123,2.867213342342489,99.2,0,250,0.09603801393628873
-0.07378956876935394,0.05892758281153304,200.944,2.867213342342489,66,9.934800982935936,0.07378956876935394,0.8836650949313322,1923.2374922312292,9.57101228317954,2.793423773573135,99.6,0,250,0.10685218757560937
-0.07182036469923236,0.08476331894260189,200.7,2.793423773573135,67,38.88164028334702,0.07182036469923236,3.9337005478302487,1924.8776611286871,9.590820434124002,2.7216034088739027,98.8,0,250,0.10487127372331177
-0.07215492304378257,0.1029230065039304,200.252,2.7216034088739027,68,63.012810574597836,0.07215492304378257,6.347637040663241,1925.0668295165908,9.613221488507437,2.64944848583012,98.0,0,250,0.10893410278233111
-0.07196142819093065,0.18688121822679168,198.66,2.64944848583012,69,105.46722190336399,0.07196142819093065,10.638439735224335,1913.1410289232538,9.630227670005304,2.5774870576391895,92.80000000000001,0,250,0.07446848368376759
-0.07051928693452103,0.21922724567834728,198.688,2.5774870576391895,70,92.2637664147145,0.07051928693452103,9.265347052323511,1916.8909061800723,9.647743729767637,2.5069677707046685,90.0,0,250,0.0612852079163846
-0.07122922719958824,0.25987908481878413,196.948,2.5069677707046685,71,127.03855617991795,0.07122922719958824,12.7499527842263,1903.4293600120016,9.664629039198173,2.4357385435050802,86.0,0,250,0.07133572731066345
-0.06997721883127728,0.2153073959645335,198.564,2.4357385435050802,72,98.21791486720835,0.06997721883127728,9.848345241714467,1922.9946679651275,9.684508108041376,2.365761324673803,90.4,0,250,0.05344111146704637
-0.06908121866359362,0.23298102559746078,197.712,2.365761324673803,73,109.27509289573068,0.06908121866359362,10.90417608074998,1917.936443838677,9.700657743782255,2.2966801060102093,88.8,0,250,0.06805742035615045
-0.0671554288091718,0.21182057961260037,198.596,2.2966801060102093,74,98.30800375419342,0.0671554288091718,9.82612761976965,1929.621189545357,9.716314475343697,2.2295246772010375,90.8,0,250,0.07674097737851943
-0.06738883816077346,0.1939497126150886,198.216,2.2295246772010375,75,116.25238886530656,0.06738883816077346,11.62933119315122,1928.7306229374558,9.730448717245103,2.162135839040264,92.4,0,250,0.07420222373631673
-0.06407610866311142,0.1675332119379449,199.304,2.162135839040264,76,88.47405876808646,0.06407610866311142,8.787922621416282,1942.1344529813948,9.74458341519184,2.0980597303771527,94.39999999999999,0,250,0.08527512691325208
-0.05959840176890241,0.21121039717969284,197.456,2.0980597303771527,77,134.7703982324728,0.05959840176890241,13.35604971539115,1925.4331304960454,9.75120092828805,2.0384613286082502,91.2,0,250,0.08256456878185876
-0.05459704799806597,0.2307544228956705,196.64,2.0384613286082502,78,154.5644743691061,0.05459704799806597,15.317649950302428,1918.9450870304756,9.75867110979697,1.9838642806101843,89.60000000000001,0,250,0.09591254564897311
-0.048356807685564496,0.3086992342913791,190.812,1.9838642806101843,79,247.55250851629467,0.048356807685564496,24.72295807544073,1862.8513459940361,9.76275782442423,1.9355074729246198,81.6,0,250,0.08779746933138861
-0.04212892802348711,0.405739576313125,186.176,1.9355074729246198,80,269.853889209155,0.04212892802348711,26.88986842660261,1816.445088032389,9.756601753353756,1.8933785449011327,68.8,0,250,0.0812998770943204
-0.03784600277978556,0.3974405101546693,186.308,1.8933785449011327,81,275.39226799867856,0.03784600277978556,27.46716468804161,1820.4812821710723,9.771353254670073,1.855532542121347,70.0,0,250,0.0914321758231083
-0.03253469052276614,0.38006431733687107,188.068,1.855532542121347,82,260.0736219327801,0.03253469052276614,25.926036642726555,1839.1076117116186,9.778950229234207,1.822997851598581,72.39999999999999,0,250,0.11324758426962973
-0.029022667422626824,0.42528184598707564,184.492,1.822997851598581,83,289.0987899637928,0.029022667422626824,28.81364149148802,1804.3584406508185,9.78014461684419,1.7939751841759541,66.0,0,250,0.13117604985964557
-0.025945391995172873,0.4188062340010113,183.776,1.7939751841759541,84,304.3268867955477,0.025945391995172873,30.34926397789574,1798.4434191461519,9.786062484471051,1.7680297921807813,67.2,0,250,0.14555530730829025
-0.022212131588585704,0.4202336107726684,184.988,1.7680297921807813,85,293.2677731931186,0.022212131588585704,29.25932083969141,1811.0173670649851,9.789918086929882,1.7458176605921956,66.8,0,250,0.15413002823046645
-0.018720036809821483,0.38486217834906106,189.58,1.7458176605921956,86,225.9904079821434,0.018720036809821483,22.321729323688164,1857.5040738496932,9.797995958696557,1.727097623782374,71.6,0,250,0.1532357914078887
-0.015872525749731192,0.3500642537703539,186.98,1.727097623782374,87,319.3693585114865,0.015872525749731192,31.902783577612784,1833.9051455331733,9.808028374869899,1.7112250980326429,76.8,0,250,0.15326792640165304
-0.013176677042234797,0.36401683397043894,187.648,1.7112250980326429,88,295.10862349247503,0.013176677042234797,29.411767984940997,1841.0933983302275,9.811420309996523,1.698048420990408,74.8,0,250,0.1508648244286957
-0.012890700700606716,0.32119618433032343,191.06,1.698048420990408,89,253.53414172382912,0.012890700700606716,25.207467147652896,1876.3613733456716,9.820796468887636,1.6851577202898014,80.0,0,250,0.14967345837510382
-0.011866570936564846,0.3068467027406326,192.908,1.6851577202898014,90,234.60111009215228,0.011866570936564846,23.37339376299471,1895.2980541958614,9.82488053474123,1.6732911493532365,81.6,0,250,0.15542657574809232
-0.01201499491350666,0.28219128551859374,193.86,1.6732911493532365,91,221.8060149855175,0.01201499491350666,22.074609849326897,1905.897377054472,9.831308042166883,1.6612761544397299,84.39999999999999,0,250,0.16018573460031926
-0.014093499939328291,0.25908071427665613,195.028,1.6612761544397299,92,190.72995745504778,0.014093499939328291,18.901090338919605,1918.3928612659126,9.836499688587857,1.6471826545004016,86.8,0,250,0.15884059370630096
-0.0148470949438122,0.23805556808540132,196.312,1.6471826545004016,93,177.81822612399085,0.0148470949438122,17.64581128766824,1931.7847451693322,9.840380339303417,1.6323355595565894,88.8,0,250,0.14864055185408334
-0.015845822985329105,0.26622079366133544,196.08,1.6323355595565894,94,159.38880609000063,0.015845822985329105,15.703808455276063,1929.4855796932652,9.840297734053781,1.6164897365712603,86.0,0,250,0.13360857599879705
-0.014717904182389052,0.28111714206282434,195.448,1.6164897365712603,95,185.268198113716,0.014717904182389052,18.34075505534055,1923.355330203532,9.840752170416335,1.6017718323888712,84.39999999999999,0,250,0.1398606198756448
-0.015064646573099694,0.2553944644060549,195.364,1.6017718323888712,96,196.44014158526156,0.015064646573099694,19.474483407782603,1923.4714638003654,9.845577812700219,1.5867071858157715,87.2,0,250,0.11873013829350317
-0.015334338093475619,0.2899810573066776,193.56,1.5867071858157715,97,225.5110190204295,0.015334338093475619,22.40014285668732,1905.1707046860363,9.842791406726784,1.571372847722296,83.6,0,250,0.10903262873165318
-0.013375449612653467,0.24415308886228732,194.976,1.571372847722296,98,217.43878772561706,0.013375449612653467,21.6227524612386,1920.2083689100868,9.84843451968492,1.5579973981096424,88.4,0,250,0.10721149801091082
-0.010937567335895126,0.2840156741094312,192.704,1.5579973981096424,99,253.64471565896577,0.010937567335895126,25.236964635232976,1897.6236804240662,9.84734971990237,1.5470598307737473,84.39999999999999,0,250,0.1203502132621366
-0.00882712284937437,0.3265420941110058,190.132,1.5470598307737473,100,289.7994277067151,0.00882712284937437,28.844316181875417,1871.6715559904367,9.844063892403364,1.538232707924373,79.60000000000001,0,250,0.12179346693405171
-0.0067148344555747475,0.3450908671221863,189.936,1.538232707924373,101,284.9601169431212,0.0067148344555747475,28.371321858524674,1869.374745636977,9.842129694407468,1.5315178734687982,77.2,0,250,0.1139665379746863
-0.006577952703826773,0.3109704401333501,193.424,1.5315178734687982,102,212.4849894966373,0.006577952703826773,21.026179491291327,1904.8384877340206,9.847994497756332,1.5249399207649714,81.2,0,250,0.11122422728425557
-0.0058642501072030395,0.3618403507480121,190.612,1.5249399207649714,103,249.3096503166526,0.0058642501072030395,24.714316822441198,1876.5172813608146,9.844696458569317,1.5190756706577684,74.8,0,250,0.11532592745546447
-0.005555384359099413,0.28599099118070614,195.02,1.5190756706577684,104,186.81082288217436,0.005555384359099413,18.461083391827252,1921.558365419411,9.853134885752288,1.513520286298669,84.0,0,250,0.11624157170882583
-0.005297326075541564,0.28966766337106,194.952,1.513520286298669,105,187.0010236696596,0.005297326075541564,18.44921938728032,1921.0892764628916,9.854165520040272,1.5082229602231274,83.6,0,250,0.12132482478646321
-0.003812394623878834,0.2549594705802782,196.956,1.5082229602231274,106,147.33642913552194,0.003812394623878834,14.51985068793753,1941.8396320879058,9.859256037327656,1.5044105655992486,87.2,0,250,0.12995044605897002
-0.004092882911949536,0.2387341157868107,197.088,1.5044105655992486,107,164.5438187160419,0.004092882911949536,16.275142272803638,1943.5343843885512,9.861251747384676,1.500317682687299,88.8,0,250,0.1333420313885234
-0.002033694600426239,0.26652304282204775,196.96,1.500317682687299,108,156.62155582950376,0.002033694600426239,15.457503032508194,1941.923621925633,9.859482239671166,1.4982839880868728,86.0,0,250,0.13325505083557518
-0.0028958545702151284,0.23418825040262237,197.34,1.4982839880868728,109,154.6431814814909,0.0028958545702151284,15.29733310090357,1946.5575709532181,9.863978772439534,1.4953881335166577,89.2,0,250,0.1353034146810196
-0.004549324933693644,0.1693236602247827,199.428,1.4953881335166577,110,85.15948793240723,0.004549324933693644,8.317019658507487,1968.0658456640788,9.868553290731887,1.490838808582964,94.39999999999999,0,250,0.1350066814178727
-0.007464770616838701,0.21064569909197056,198.612,1.490838808582964,111,127.2073293558372,0.007464770616838701,12.597041557445145,1960.0414106657518,9.868695802196,1.4833740379661253,91.2,0,250,0.1407061923517047
-0.01058016939464479,0.2373538653258806,198.184,1.4833740379661253,112,121.80924434975518,0.01058016939464479,12.003922025738088,1955.6993925305273,9.86809930433601,1.4727938685714805,88.8,0,250,0.13166485385117205
-0.01374795040094634,0.2840627355742781,196.544,1.4727938685714805,113,159.23126056291068,0.01374795040094634,15.751573381729203,1939.2215139786465,9.866602460409103,1.4590459181705342,84.0,0,250,0.11616200268395463
-0.017160152948622054,0.3009431961787789,196.724,1.4590459181705342,114,145.90616163061136,0.017160152948622054,14.387766470164852,1941.196572038385,9.867614383798546,1.4418857652219121,82.0,0,250,0.11474557577894749
-0.019668444768565108,0.3075477654903155,196.82,1.4418857652219121,115,139.08415067972905,0.019668444768565108,13.71494075816589,1942.4168602891834,9.86900142408893,1.422217320453347,81.2,0,250,0.11376215261205408
-0.02306096800268964,0.2811183100995349,196.072,1.422217320453347,116,183.9368472055553,0.02306096800268964,18.24178763169882,1936.0462975729463,9.8741599900697,1.3991563524506574,84.39999999999999,0,250,0.11873420950638895
-0.027034198035505108,0.31821934890352743,195.96,1.3991563524506574,117,176.94713318584186,0.027034198035505108,17.52867365204795,1934.822647221445,9.87355913054422,1.3721221544151523,80.0,0,250,0.12097189134800862
-0.031786101436255265,0.30744757637547937,197.408,1.3721221544151523,118,102.2589874007919,0.031786101436255265,9.90966881384035,1950.3883049510418,9.87998614519696,1.340336052978897,81.2,0,250,0.12955250356679363
-0.03388646242833637,0.31149697833942214,196.66,1.340336052978897,119,148.9252357753645,0.03388646242833637,14.69912922590995,1943.527342975656,9.882677427924621,1.3064495905505606,80.80000000000001,0,250,0.11443402439104268
-0.03562462115429388,0.33046414077740605,193.2,1.3064495905505606,120,237.55300934092656,0.03562462115429388,23.53703464755065,1909.8041069717792,9.885114425319768,1.2708249693962668,78.8,0,250,0.11073584585210969
-0.03570246791988119,0.3541142240048839,193.28,1.2708249693962668,121,232.01775857243211,0.03570246791988119,23.0120316356466,1911.057867365666,9.887509661453157,1.2351225014763856,75.6,0,250,0.10804180281539236
-0.03467997106550191,0.381278973922734,194.032,1.2351225014763856,122,200.32073690341295,0.03467997106550191,19.809062976324753,1918.7890890363974,9.88903422650077,1.2004425304108837,71.6,0,250,0.12166182908491376
-0.03529605819289605,0.35008915550631475,191.536,1.2004425304108837,123,263.9121391916719,0.03529605819289605,26.13994460590917,1895.4711695131646,9.896161397926054,1.1651464722179876,76.4,0,250,0.12128901830066095
-0.03449340663296496,0.39029655334682034,190.676,1.1651464722179876,124,256.4202762650311,0.03449340663296496,25.37217026586413,1887.0543238716823,9.89665361068872,1.1306530655850227,70.8,0,250,0.13331806789506853
-0.03242997731994968,0.41522981634746087,184.532,1.1306530655850227,125,332.6908874834118,0.03242997731994968,32.957684627412775,1826.2427295896994,9.896618091115359,1.098223088265073,68.0,0,250,0.1254288117256747
-0.02999134238911383,0.4011711291582292,185.624,1.098223088265073,126,335.13613863555855,0.02999134238911383,33.214373755950895,1838.1244723855186,9.902407406291854,1.0682317458759591,70.0,0,250,0.12281908521273266
-0.02729650666922656,0.4298230532914721,183.212,1.0682317458759591,127,362.32454550289697,0.02729650666922656,35.964969845670666,1814.0213109020629,9.901214499607356,1.0409352392067326,66.0,0,250,0.1287923263066272
-0.02147025740154418,0.3873276250935332,186.172,1.0409352392067326,128,323.68000833094237,0.02147025740154418,32.05804760118744,1844.9874499920102,9.910123165631834,1.0194649818051884,72.0,0,250,0.1429633354854166
-0.017546345451914025,0.4158910949989541,179.824,1.0194649818051884,129,419.13632670608183,0.017546345451914025,41.617412509669556,1781.8665006249448,9.908947085066202,1.0019186363532744,68.8,0,250,0.15962235865296967
-0.015524501843793281,0.46810483057962204,176.192,1.0019186363532744,130,416.87269296237366,0.015524501843793281,41.36591756506798,1744.9528817016103,9.903700972243975,0.9863941345094811,61.199999999999996,0,250,0.1616516267701545
-0.01346954472185169,0.4970316067413122,172.272,0.9863941345094811,131,473.12452046670927,0.01346954472185169,47.04200267845747,1705.6665012949477,9.90100829673393,0.9729245897876294,57.199999999999996,0,250,0.16591517269601047
-0.010977508087303245,0.46488345983217244,176.844,0.9729245897876294,132,433.5734256748357,0.010977508087303245,43.058978901037584,1752.227681866394,9.908324183271098,0.9619470817003262,61.6,0,250,0.17296642376169377
-0.010601132904005883,0.48407637389836206,174.856,0.9619470817003262,133,449.5589784279175,0.010601132904005883,44.676741868672565,1732.2786293124427,9.906886977355324,0.9513459487963203,58.8,0,250,0.17199416928314262
-0.009812957106011266,0.45072924763254674,178.428,0.9513459487963203,134,428.76513630701174,0.009812957106011266,42.5901023243664,1768.764789395072,9.913044978339007,0.941532991690309,63.6,0,250,0.17835404322793583
-0.011047380122353956,0.4683910256802371,176.088,0.941532991690309,135,431.227540323242,0.011047380122353956,42.80308699147761,1745.1197006767504,9.910497595956285,0.9304856115679551,61.199999999999996,0,250,0.18083712205984442
