OmegaBefore,TimestepsStd,ITERATIONS,ReturnsStd,RewardMean,NormDeltaOmega,TimestepsMean,Wins,ConfortViolation,DeltaOmega,RewardStd,Omega,NormDeltaVar,ReturnsMean,Traj
9.0,11.659362589781656,0,68.38158861263797,5.5943289838626615,0.10000000148911248,22.792,0.0,0,-0.10000000148911248,1.2070718293630858,8.899999998510888,0.31622776652388607,127.50594620019778,250
6.0022301642229,19.988971359227065,28,166.55081587285449,8.146132699646408,0.12211862929785244,194.968,86.4,0,-0.12211862929785244,0.2334951794246932,5.880111534925048,0.21884282438677766,1588.235200184661,250
3.309878759881044,18.35983616484635,58,177.21615490568695,9.398624560754426,0.09415886913842364,194.696,84.39999999999999,0,-0.09415886913842364,0.2763132408553414,3.2157198907426205,0.15798805713316608,1829.874607480644,250
1.692782257715186,9.588062578018564,88,97.21811656886386,9.839432539037153,0.03282067477602557,199.416,95.6,0,-0.03282067477602557,0.14983835005870563,1.6599615829391605,0.10328572160369041,1962.1402792046329,250
0.8474257456034294,51.11396036309455,118,514.7498554463374,9.906429589073593,0.008890912093937886,160.916,49.6,0,-0.008890912093937886,0.5581276518319569,0.8385348335094915,0.18524490492109527,1594.103023755366,250
0.5662010226243893,59.82688372295518,148,601.0373477305918,9.878185095860685,0.03465986446631708,114.772,20.4,0,-0.03465986446631708,0.8286054615834596,0.5315411581580722,0.14217012582220417,1133.7390598221225,250
0.2041726209473516,20.23211546032693,178,202.66100852015526,9.72373693274766,0.0030619532746121447,48.248,0.4,0,0.0030619532746121447,1.4150917740367606,0.20723457422196376,0.01981826089018934,469.1508595312091,250
0.31080499238914705,32.27182944922708,208,322.9939444221581,9.776682788092298,0.0034137072894253606,61.968,0.8,0,0.0034137072894253606,1.2503817853729682,0.3142186996785724,0.035663596706167255,605.8414790125036,250
0.3276815133562476,37.758110969697626,238,378.013530980037,9.788407890561455,0.00046498757522545064,65.416,1.6,0,-0.00046498757522545064,1.212984798250577,0.32721652578102217,0.05063889646588725,640.318490568968,250
0.2941651759146726,32.22020955859847,268,322.4587995622711,9.78025083470765,0.0006299061555131713,62.564,0.8,0,-0.0006299061555131713,1.2447376233243923,0.29353526975915945,0.04668646345930859,611.8916132226494,250
0.34347889486411437,41.95044695828639,298,420.3350494372957,9.808196972780406,0.002744745083284761,72.2,2.8000000000000003,0,0.002744745083284761,1.149070720690845,0.34622363994739913,0.0761425509168026,708.1518214347452,250
0.3666352626827427,45.05898640670915,328,451.93651706913374,9.813740607533756,0.0038172419894382803,74.088,4.8,0,0.0038172419894382803,1.122942184793506,0.370452504672181,0.10180524755751616,727.0804141309608,250
0.2699675798947293,34.91161777975922,358,349.5179446296397,9.78583779901571,0.0007720055413323323,63.712,1.2,0,-0.0007720055413323323,1.2314903873282215,0.26919557435339697,0.06404108375544347,623.4752978508889,250
0.2521724736916849,35.210602039726616,388,352.46413830437854,9.788618630436975,0.0015511829955918155,64.248,1.2,0,0.0015511829955918155,1.226633630713593,0.2537236566872767,0.051097958235477386,628.8991697683148,250
0.5730875454799564,54.369403160233425,418,548.4153670584052,9.95037756056679,0.07606378560881866,168.8,67.60000000000001,0,0.07606378560881866,0.43830900378315074,0.6491513310887751,0.1854240225822113,1679.6237322236746,250
0.630144694336024,39.605822602238675,448,399.9022064991839,9.963094520014696,0.022214145580661704,186.104,86.0,0,0.022214145580661704,0.2748413145642011,0.6523588399166858,0.1025532613054944,1854.171742552815,250
-0.22351826794391128,7.006626577747668,478,70.1126255724594,9.598378816258547,0.0011080095830567627,31.428,0.0,0,0.0011080095830567627,1.743242098639617,-0.2224102583608545,0.02428941674586704,301.6578494373736,250
0.2039089475516276,31.585446015530632,508,316.2294319638971,9.76467581371278,0.019932819607900082,56.74,0.8,0,0.019932819607900082,1.3058378091470735,0.2238417671595277,0.01861179200550335,554.0477056700631,250
0.2596739472368717,47.35141070760194,538,475.08074517690676,9.8184815767664,0.002674427914404809,72.352,5.2,0,-0.002674427914404809,1.1344980444200128,0.2569995193224669,0.10388115722212878,710.3867790422025,250
0.6566225456373743,18.55578788410775,568,187.2682289946097,9.97302324872286,0.03470354833913747,198.356,98.0,0,-0.03470354833913747,0.10120943567258804,0.6219189972982369,0.12659020067139656,1978.2089995236718,250
0.09524614427732431,20.072060581813716,598,200.7114943467685,9.72248518657633,0.023446239386891707,47.128,0.0,0,0.023446239386891707,1.434810433948083,0.11869238366421601,0.014941578387523103,458.2012818729692,250
0.20568416990747268,32.33863546904848,628,323.7008357154146,9.766354091137677,0.012547082814480776,57.284,0.8,0,0.012547082814480776,1.2997832258058142,0.21823125272195346,0.05087241003845946,559.4558277567309,250
0.21081721702408013,36.490881929599894,658,365.149748707393,9.775285303826728,0.024365867935341873,59.756,0.8,0,0.024365867935341873,1.273371260938729,0.235183084959422,0.058374839105646274,584.13194861547,250
0.23830879220799622,51.001639032486004,688,512.4073950547257,9.824941307634909,0.02183552025476354,72.396,8.0,0,0.02183552025476354,1.1178009544526584,0.26014431246275976,0.09017005789767275,711.2864509075367,250
0.364993321057061,73.15893449196756,718,737.3976295205956,9.932124200343623,0.014272803936381251,127.048,46.800000000000004,0,0.014272803936381251,0.6464019578521853,0.37926612499344226,0.13230456235404603,1261.8565154052565,250
0.2711894176711181,63.770199936961156,748,641.3676409180899,9.86989386554675,0.0006264994442180538,89.96,17.599999999999998,0,0.0006264994442180538,0.9519017491769471,0.27181591711533615,0.11420175437848021,887.8956521445856,250
