RewardMean,DeltaOmega,Omega,ReturnsMean,NormDeltaVar,ReturnsStd,NormDeltaOmega,TimestepsStd,ITERATIONS,ConfortViolation,TimestepsMean,Wins,RewardStd,OmegaBefore,Traj
-14.266463084854934,-0.013966622172713272,23.36435430116083,-78.46554696670214,0.005132850496774639,8.699060054034343,0.013966622172713272,0.5,1840,0,5.5,0.0,6.729528697819889,23.378320923333543,250
-14.267189839294346,-0.027683385430911756,23.33667091572992,-78.9831629503335,0.005206259408973762,8.692304568044271,0.027683385430911756,0.49870231601627835,1841,0,5.536,0.0,6.7028879943314745,23.36435430116083,250
-14.198041110914334,-0.02261620370800088,23.314054712021917,-78.5435634255781,0.005271112766868152,8.631001790455983,0.02261620370800088,0.498974949271003,1842,0,5.532,0.0,6.673527121462696,23.33667091572992,250
-14.17478054154353,-0.014063434576851108,23.299991277445066,-78.75508068881587,0.005369914746962442,8.601186792753012,0.014063434576851108,0.4968541033341679,1843,0,5.556,0.0,6.645234696740798,23.314054712021917,250
-14.122481569057884,-0.010031100590875752,23.28996017685419,-78.01258818747574,0.005376668064650426,8.590551964983316,0.010031100590875752,0.4994236678412428,1844,0,5.524,0.0,6.643667218046839,23.299991277445066,250
-14.087160629533328,-0.020038501005878118,23.269921675848313,-77.1412916073245,0.005382693268580426,8.628499383186243,0.020038501005878118,0.4994236678412428,1845,0,5.476,0.0,6.662481567008202,23.28996017685419,250
-14.072135693753896,-0.01790330318461386,23.2520183726637,-77.95963174339657,0.005477906224204284,8.468258559130595,0.01790330318461386,0.49839743177508444,1846,0,5.54,0.0,6.608577612975109,23.269921675848313,250
-14.040395280761715,-0.018909834365658185,23.23310853829804,-77.61530511205078,0.005548792670803083,8.484315177369913,0.018909834365658185,0.4992153843783262,1847,0,5.528,0.0,6.602187298754925,23.2520183726637,250
-13.96679192733905,-0.01832546410983582,23.214783074188205,-76.37041825868992,0.0056021708613156985,8.557876342912754,0.01832546410983582,0.49897494927100305,1848,0,5.468,0.0,6.611733167783821,23.23310853829804,250
-13.98969810254631,-0.030872624201879972,23.183910449986325,-77.83868024256768,0.005691740558777131,8.413902197781574,0.030872624201879972,0.4958870839213299,1849,0,5.564,0.0,6.552337997811528,23.214783074188205,250
-13.897134543597808,-0.02481316115005683,23.159097288836268,-76.54541706613672,0.005745479468309865,8.487559206867417,0.02481316115005683,0.49993599590347565,1850,0,5.508,0.0,6.54986495125333,23.183910449986325,250
-13.864780873561916,-0.02319890594684182,23.135898382889426,-76.69996779254451,0.005793131131901395,8.390424053947909,0.02319890594684182,0.49897494927100305,1851,0,5.532,0.0,6.51700328772646,23.159097288836268,250
-13.8217310162247,-0.02542907802560279,23.110469304863823,-76.46181598175504,0.0058592352665873815,8.390514660181752,0.02542907802560279,0.49897494927100305,1852,0,5.532,0.0,6.496854179811154,23.135898382889426,250
-13.79720969464355,-0.03680691331867081,23.073662391545152,-76.87805241855386,0.005951366541292336,8.31097720688768,0.03680691331867081,0.49478884385159694,1853,0,5.572,0.0,6.456683492797396,23.110469304863823,250
-13.70493944641829,-0.034434738302547174,23.039227653242605,-75.81572501758598,0.006030467994863602,8.323111259016171,0.034434738302547174,0.49897494927100305,1854,0,5.532,0.0,6.441913228182215,23.073662391545152,250
-13.65187271552469,-0.024291804794124516,23.01493584844848,-76.01362728004149,0.006118316154225858,8.301182891252207,0.024291804794124516,0.495354418573207,1855,0,5.568,0.0,6.3915578822199945,23.039227653242605,250
-13.60335899514443,-0.022786034371311104,22.99214981407717,-75.68908944898361,0.0062405764916963246,8.182877737537998,0.022786034371311104,0.4958870839213299,1856,0,5.564,0.0,6.371919547075802,23.01493584844848,250
-13.566757514896539,-0.016674575710450057,22.97547523836672,-75.59397287300351,0.00630880400782816,8.208614931802604,0.016674575710450057,0.49478884385159694,1857,0,5.572,0.0,6.349210983763504,22.99214981407717,250
-13.55885858340265,-0.021979881725947337,22.953495356640772,-75.82113719838762,0.006382822434193386,8.09990848683135,0.021979881725947337,0.49146312170904544,1858,0,5.592,0.0,6.331541961734463,22.97547523836672,250
-13.500994049516523,-0.025336773399885715,22.928158583240887,-75.11953089150994,0.006456926875145987,8.177586782989493,0.025336773399885715,0.4958870839213299,1859,0,5.564,0.0,6.323904840676243,22.953495356640772,250
-13.422026398609137,-0.015589381135271196,22.912569202105615,-74.25065003710576,0.006497979384844065,8.171051310443582,0.015589381135271196,0.49897494927100305,1860,0,5.532,0.0,6.3092073120061745,22.928158583240887,250
-13.403395665299593,0.002669059226121817,22.915238261331737,-74.46926631640453,0.006540912248237446,8.115609213447078,0.002669059226121817,0.4968541033341679,1861,0,5.556,0.0,6.2836801897603225,22.912569202105615,250
-13.424153011192637,-0.005815695583915925,22.90942256574782,-74.69198735427581,0.006619559098859752,8.0602692573554,0.005815695583915925,0.4958870839213299,1862,0,5.564,0.0,6.288135127308744,22.915238261331737,250
-13.40920644302572,0.0026686963064577185,22.91209126205428,-74.55518782322301,0.006666374113204184,8.086654145040049,0.0026686963064577185,0.4963869458396343,1863,0,5.56,0.0,6.2836742865458985,22.90942256574782,250
-13.393106788419841,0.017098532213800866,22.92918979426808,-74.09066675353857,0.006711418571002435,8.156511145995722,0.017098532213800866,0.49897494927100305,1864,0,5.532,0.0,6.295482626052435,22.91209126205428,250
-13.451766139171898,0.014744804467760275,22.94393459873584,-74.73801266923907,0.006779906550752962,8.124249460149661,0.014744804467760275,0.4968541033341679,1865,0,5.556,0.0,6.306530742770824,22.92918979426808,250
-13.449545851753006,0.029047178135407137,22.972981776871247,-74.34908946849062,0.006877079961437979,8.141846402252945,0.029047178135407137,0.4992153843783262,1866,0,5.528,0.0,6.324951555068209,22.94393459873584,250
-13.55793941801291,0.01811993338772311,22.99110171025897,-75.97869249854433,0.006969186335859059,8.086752016566408,0.01811993338772311,0.48906441293555597,1867,0,5.604,0.0,6.322935342934476,22.972981776871247,250
-13.545402456429114,0.009357490405957236,23.000459200664928,-74.98734799879158,0.007042384790721382,8.23240115039996,0.009357490405957236,0.4987023160162784,1868,0,5.536,0.0,6.363944632782674,22.99110171025897,250
-13.57136237323326,0.020922564702626545,23.021381765367554,-75.45677479517693,0.0071296731931918,8.217380249416703,0.020922564702626545,0.49638694583963433,1869,0,5.56,0.0,6.359439722205133,23.000459200664928,250
-13.616242448965373,0.0262771220059399,23.047658887373494,-75.8152379558392,0.007284412463458645,8.179957125390711,0.0262771220059399,0.495354418573207,1870,0,5.568,0.0,6.375140194091017,23.021381765367554,250
-13.672128705265711,0.028548059064831932,23.076206946438326,-76.12641263091949,0.0074075554980020325,8.260303899968939,0.028548059064831932,0.495354418573207,1871,0,5.568,0.0,6.401238296033415,23.047658887373494,250
-13.691861402245324,0.02386439703179022,23.100071343470116,-75.46954004917625,0.007494700988763589,8.345433168278852,0.02386439703179022,0.49985597925802594,1872,0,5.512,0.0,6.449586991173659,23.076206946438326,250
-13.744033870025815,0.03144402266223523,23.13151536613235,-75.97701923350267,0.0075171118599343814,8.319609462217354,0.03144402266223523,0.4992153843783262,1873,0,5.528,0.0,6.463040929667299,23.100071343470116,250
-13.801864479744689,0.026726515797502515,23.158241881929854,-75.9102546385958,0.007608836238068221,8.44393774778304,0.026726515797502515,0.5,1874,0,5.5,0.0,6.510642266216449,23.13151536613235,250
-13.877832144096962,0.012820089487689756,23.171061971417544,-76.93870140687355,0.007702716834650095,8.423595474348403,0.012820089487689756,0.49806023732074817,1875,0,5.544,0.0,6.514379318652958,23.158241881929854,250
-13.871498405685653,0.02593739390389871,23.196999365321442,-76.57067119938479,0.0078098413679441436,8.443432245731746,0.02593739390389871,0.49959983987187184,1876,0,5.52,0.0,6.528803132421431,23.171061971417544,250
-13.930901682632124,0.026109806475513864,23.223109171796956,-77.01002450159038,0.007934482444171926,8.472808364958967,0.026109806475513864,0.4992153843783262,1877,0,5.528,0.0,6.551069845480841,23.196999365321442,250
-13.972187235516254,0.01771387469411323,23.24082304649107,-76.79114104639733,0.008047059450919498,8.515949510315401,0.01771387469411323,0.4999839997439918,1878,0,5.496,0.0,6.59385508955961,23.223109171796956,250
-14.061130515344916,0.005108455756158037,23.245931502247227,-78.74233088593151,0.008230141678958264,8.364614434448473,0.005108455756158037,0.4898979485566356,1879,0,5.6,0.0,6.560134198223797,23.24082304649107,250
-14.026550229516006,0.012552775511792902,23.25848427775902,-77.70708827151867,0.008407138298438905,8.571356443598939,0.012552775511792902,0.4983974317750845,1880,0,5.54,0.0,6.587075288830315,23.245931502247227,250
-14.057711003273166,0.010150488757403764,23.268634766516424,-77.82348811412025,0.008581638856613557,8.545713988128277,0.010150488757403764,0.49870231601627835,1881,0,5.536,0.0,6.604675267278922,23.25848427775902,250
-14.067138387032008,0.004882474876762188,23.273517241393186,-77.7068724499648,0.008686979059920746,8.57736412294146,0.004882474876762188,0.4994236678412428,1882,0,5.524,0.0,6.617870427505291,23.268634766516424,250
-14.070340562418941,-0.014445708453635575,23.25907153293955,-77.44315445555385,0.008785523719100316,8.601231770144405,0.014445708453635575,0.4999839997439918,1883,0,5.504,0.0,6.633919515917434,23.273517241393186,250
-14.044404269604607,-0.007181595412259156,23.25188993752729,-77.46893395113901,0.008905502436862639,8.533297181038888,0.007181595412259156,0.499743934430424,1884,0,5.516,0.0,6.613367144488476,23.25907153293955,250
-14.047085361508563,0.0009993297754427033,23.252889267302734,-77.98941792709554,0.009016843659511707,8.522502203768477,0.0009993297754427033,0.49728864857344174,1885,0,5.552,0.0,6.588028262869555,23.25188993752729,250
-14.056690854909455,-0.018101657011268202,23.234787610291466,-77.81784057277875,0.009250456646276377,8.587014536561107,0.018101657011268202,0.4987023160162784,1886,0,5.536,0.0,6.6042410197225365,23.252889267302734,250
-13.993988603550939,-0.018546436543129374,23.216241173748337,-77.13486518277277,0.009306150384167095,8.54142165516677,0.018546436543129374,0.4998559792580259,1887,0,5.512,0.0,6.592177162834776,23.234787610291466,250
-13.987586647700262,-0.02774026882079994,23.188500904927537,-77.65908106803184,0.009486656442191462,8.494419751612478,0.02774026882079994,0.49728864857344174,1888,0,5.552,0.0,6.560330650791573,23.216241173748337,250
-13.937487409945884,-0.030299449765667674,23.15820145516187,-77.49242999929912,0.009728224862455637,8.411133583950685,0.030299449765667674,0.4963869458396343,1889,0,5.56,0.0,6.531317027817142,23.188500904927537,250
-13.85395156909564,-0.020836819588218702,23.13736463557365,-76.69547588651346,0.009937035743638883,8.43519390038099,0.020836819588218702,0.4987023160162784,1890,0,5.536,0.0,6.509095126348318,23.15820145516187,250
-13.809207883093164,-0.004018186664190182,23.13334644890946,-76.28206434620664,0.009995960902897472,8.455120499605943,0.004018186664190182,0.4994236678412428,1891,0,5.524,0.0,6.496403632937225,23.13736463557365,250
-13.82774423537041,0.0030455522147860847,23.136392001124246,-76.82694697171802,0.010176532667026594,8.315844560331694,0.0030455522147860847,0.4968541033341679,1892,0,5.556,0.0,6.482709755866892,23.13334644890946,250
-13.83258787072036,-0.007131466007081144,23.129260535117165,-76.68786715527366,0.010332586329181825,8.376512095052679,0.007131466007081144,0.4980602373207482,1893,0,5.544,0.0,6.493153609095976,23.136392001124246,250
-13.810325402178275,-0.0009081416332676895,23.128352393483897,-76.50920272806763,0.010523869594330305,8.351562511885234,0.0009081416332676895,0.4983974317750845,1894,0,5.54,0.0,6.485754565041621,23.129260535117165,250
-13.809484909285079,0.005070871160818058,23.133423264644716,-76.50454639743934,0.010706349774712421,8.361369296974061,0.005070871160818058,0.4983974317750845,1895,0,5.54,0.0,6.48544235694164,23.128352393483897,250
-13.837858241804094,-0.0027463511677048302,23.13067691347701,-77.0491946903652,0.010987685104957729,8.340914224570074,0.0027463511677048302,0.495354418573207,1896,0,5.568,0.0,6.478971804173537,23.133423264644716,250
-13.793540096541122,0.013922172493522567,23.144599085970533,-76.08516717252083,0.01113081005890359,8.385968348712279,0.013922172493522567,0.49974393443042403,1897,0,5.516,0.0,6.495201265047589,23.13067691347701,250
-13.833862542895426,0.02525565054254031,23.169854736513074,-76.63959848764065,0.011384171677468267,8.357686920634515,0.02525565054254031,0.4983974317750845,1898,0,5.54,0.0,6.496852458147955,23.144599085970533,250
-13.848330810127887,0.026858771753616395,23.19671350826669,-75.61188622329827,0.011382540895372552,8.401958530370754,0.026858771753616395,0.49839743177508444,1899,0,5.46,0.0,6.561920236421751,23.169854736513074,250
-13.94059475354317,0.019038030573589992,23.21575153884028,-77.11937017660081,0.011715116255599093,8.509359946850525,0.019038030573589992,0.498974949271003,1900,0,5.532,0.0,6.552667374136777,23.19671350826669,250
-13.981622424181156,0.02656563665006928,23.24231717549035,-77.57004120935704,0.01200405016009363,8.46251407878747,0.02656563665006928,0.4976906669810074,1901,0,5.548,0.0,6.560320220247082,23.21575153884028,250
-14.048100699165227,0.019281979938082117,23.26159915542843,-78.3322094985453,0.012244582220172915,8.399323394341957,0.019281979938082117,0.494190246767376,1902,0,5.576,0.0,6.571581092569791,23.24231717549035,250
-14.058577093211492,0.0021908399525720768,23.263789995381003,-77.49087693778174,0.012387631102309393,8.596314603296094,0.0021908399525720768,0.4998559792580259,1903,0,5.512,0.0,6.622651332128196,23.26159915542843,250
-14.063460260811787,0.005080025308714653,23.268870020689718,-77.68655448072431,0.012575548308968303,8.567124789913862,0.005080025308714653,0.4994236678412428,1904,0,5.524,0.0,6.616430240683575,23.263789995381003,250
-14.031062592840053,0.01051907833318566,23.279389099022904,-76.55347750653533,0.012694875975604644,8.506012972640994,0.01051907833318566,0.49806023732074817,1905,0,5.456,0.0,6.651115250850564,23.268870020689718,250
-14.105601043871268,0.01773208002578386,23.297121179048688,-78.48356420809974,0.012983825090017815,8.510011850983663,0.01773208002578386,0.4958870839213299,1906,0,5.564,0.0,6.606714139639173,23.279389099022904,250
-14.13210473917223,0.027688507700585063,23.324809686749273,-78.40491709292753,0.013314692128348212,8.574193852061613,0.027688507700585063,0.4976906669810074,1907,0,5.548,0.0,6.631001651679595,23.297121179048688,250
-14.142068720321085,0.027833339946376157,23.35264302669565,-77.32883176271568,0.013570650382916712,8.573171796123635,0.027833339946376157,0.49897494927100305,1908,0,5.468,0.0,6.694888500736065,23.324809686749273,250
-14.228725663559327,0.009089247622274144,23.361732274317923,-78.54256566284748,0.013862683087769433,8.69609189467761,0.009089247622274144,0.49959983987187184,1909,0,5.52,0.0,6.696753780008696,23.35264302669565,250
-14.230882982714265,-0.0001181882081375818,23.361614086109785,-77.98523874527417,0.014011186876251438,8.693287766823829,0.0001181882081375818,0.49959983987187184,1910,0,5.48,0.0,6.727779383504128,23.361732274317923,250
-14.21127130964856,0.0033501534300164337,23.364964239539802,-77.65038643591973,0.014278605937320379,8.643266340774604,0.0033501534300164337,0.4987023160162784,1911,0,5.464,0.0,6.730325156535242,23.361614086109785,250
-14.250669316323945,-0.013432685232640296,23.35153155430716,-78.60669194884288,0.0147527151117895,8.71642223889917,0.013432685232640296,0.499743934430424,1912,0,5.516,0.0,6.709917539417275,23.364964239539802,250
-14.216872411166747,0.002106501523424953,23.353638055830586,-78.59087068892977,0.015077431477043402,8.67959645659995,0.002106501523424953,0.4992153843783262,1913,0,5.528,0.0,6.685348825513433,23.35153155430716,250
