ReturnsStd,Omega,Traj,RewardMean,Wins,NormDeltaVar,TimestepsStd,TimestepsMean,ConfortViolation,ITERATIONS,ReturnsMean,DeltaOmega,RewardStd,OmegaBefore,NormDeltaOmega
68.72761221498182,8.899999998510925,250,5.582702773895692,0.0,0.3162277482015904,11.661516882464305,20.968,0,0,117.05811176304488,-0.10000000148907517,1.2572993864442836,9.0,0.10000000148907517
88.6980615772566,8.800910214785794,250,5.720748885433787,0.0,0.29624632162942255,14.8222324904179,26.132,0,1,149.49460987415574,-0.09908978372513033,1.1498924450573764,8.899999998510925,0.09908978372513033
113.08245178025004,8.702289046408605,250,5.834573817968269,0.0,0.2969545120199618,18.634154018897664,30.452,0,2,177.67444190476974,-0.09862116837718915,1.084434643917366,8.800910214785794,0.09862116837718915
119.32955221561711,8.605087789016862,250,5.951931904031955,0.0,0.2825271418760567,19.374302568092613,36.18,0,3,215.34089628787615,-0.09720125739174357,1.0132049416424924,8.702289046408605,0.09720125739174357
126.83534190018851,8.50688143040804,250,6.0464969184123625,0.0,0.2777822288081575,20.25280385526903,39.456,0,4,238.57058241287817,-0.09820635860882199,0.9851027898261189,8.605087789016862,0.09820635860882199
129.85567641423575,8.4083934618615,250,6.14100456358043,0.0,0.268793440092877,20.450563219627963,43.408,0,5,266.56872609589936,-0.0984879685465394,0.9535226283170787,8.50688143040804,0.0984879685465394
162.92573674735522,8.309931791445177,250,6.242798117549484,0.4,0.21950337294384803,25.28502987935747,48.208,0,6,300.95281165082554,-0.0984616704163237,0.9171203412223408,8.4083934618615,0.0984616704163237
139.5812581563869,8.210417867074167,250,6.330101421657377,0.0,0.20988999440106887,21.405354096580602,50.896,0,7,322.1768419566739,-0.09951392437100992,0.9065054233719905,8.309931791445177,0.09951392437100992
152.11145844219564,8.109763406626346,250,6.41325652810133,0.0,0.20661311261888327,23.012422732081035,51.42,0,8,329.7696506749704,-0.10065446044782078,0.9133116805347681,8.210417867074167,0.10065446044782078
150.28683950800414,8.007987448207544,250,6.499121076951444,0.0,0.200019213257857,22.449418700714723,52.94,0,9,344.06346981380943,-0.10177595841880205,0.9119141000297113,8.109763406626346,0.10177595841880205
158.41205160966976,7.905320725933735,250,6.595284282021168,0.0,0.1994669225935149,23.359568831637283,58.388,0,10,385.08545865865193,-0.10266672227380891,0.880769177744686,8.007987448207544,0.10266672227380891
181.89641783282235,7.8015849827753945,250,6.679022102627625,0.8,0.21045366281445405,26.428211895623964,60.204,0,11,402.1038466665936,-0.10373574315834055,0.8747243827602114,7.905320725933735,0.10373574315834055
170.2927852121056,7.696768873932978,250,6.760409910582885,0.0,0.2242807491280562,24.528993130579167,62.636,0,12,423.4450351592696,-0.10481610884241643,0.8713151027121616,7.8015849827753945,0.10481610884241643
