TimestepsStd,ITERATIONS,TimestepsMean,Omega,Wins,RewardStd,OmegaBefore,DeltaOmega,ReturnsStd,Traj,RewardMean,ConfortViolation,NormDeltaVar,ReturnsMean,NormDeltaOmega
7.564516111424445,0,12.436,24.899999998511795,0.0,5.809957882263777,25.0,-0.10000000148820476,161.36514983219251,250,-19.62780589443565,0,0.3162277664665662,-244.09139410320168,0.10000000148820476
0.6809522743922661,28,5.548,24.408261592644486,0.0,7.64183755787054,24.3925308991838,0.015730693460685785,13.502976106668285,250,-16.288380288750123,0,0.03850726960720733,-90.36793384198567,0.015730693460685785
0.6079473661428266,58,5.48,24.959159723451357,0.0,8.198110624559261,24.945145867712878,0.014013855738479464,12.82844623596157,250,-17.343413726670665,0,0.039424066229171585,-95.04190722215525,0.014013855738479464
0.6539113089708727,88,5.42,25.100670835509028,0.0,8.386744992687618,25.10256326567998,-0.0018924301709510871,14.130591742937593,250,-17.62433458784775,0,0.013265579774460797,-95.5238934661348,0.0018924301709510871
0.5276362383309168,118,5.44,25.13019156549344,0.0,8.408256555755171,25.132985471873276,-0.0027939063798356756,11.448891032124228,250,-17.70903608893897,0,0.011641898302000594,-96.337156323828,0.0027939063798356756
0.49878251773693916,148,5.404,25.038910546195325,0.0,8.325465253603955,25.02830620007375,0.010604346121574793,10.66070024772277,250,-17.463212842715862,0,0.009333643383426881,-94.37120220203651,0.010604346121574793
0.47233886141201636,178,5.336,25.103773017170848,0.0,8.457743992314143,25.118722810974237,-0.0149497938033889,10.25683872536394,250,-17.603958669558185,0,0.002090808564889059,-93.93472346076247,0.0149497938033889
0.4914631217090455,208,5.408,25.010348957928734,0.0,8.296749969548102,24.99863462441702,0.01171433351171558,10.513560412928957,250,-17.410954008509826,0,0.007525015785394861,-94.15843927802116,0.01171433351171558
0.4863578929142612,238,5.384,25.030883567812484,0.0,8.33884222179016,25.030236416697846,0.0006471511146379783,10.419073003068744,250,-17.452224068545366,0,0.02262951577724526,-93.96277438504825,0.0006471511146379783
0.5020916251044225,268,5.352,25.099231533800598,0.0,8.447671290974611,25.112548393759845,-0.013316859959246585,10.850123468717523,250,-17.614785324612566,0,0.006086172587763255,-94.27433105732646,0.013316859959246585
0.4763360158543546,298,5.348,25.114609624663196,0.0,8.450251132528336,25.1210774958039,-0.006467871140703352,10.353249013577747,250,-17.61263498103702,0,0.006261524105953745,-94.19237187858596,0.006467871140703352
0.4737087712930804,328,5.34,25.195650537012554,0.0,8.538484067491863,25.205326680535606,-0.009676143523051906,10.29190364048715,250,-17.78053471233706,0,0.004112486757418626,-94.94805536387992,0.009676143523051906
0.4863578929142612,358,5.384,25.014909705062422,0.0,8.297768284292282,24.98543323025871,0.02947647480371174,10.406838292249395,250,-17.36558067260883,0,0.013979735390197482,-93.49628634132593,0.02947647480371174
0.4750410508577127,388,5.344,25.086513497697297,0.0,8.451329335143985,25.113269249810834,-0.026755752113537312,10.289728817893508,250,-17.60671281295692,0,0.0017812817683565412,-94.09027327244179,0.026755752113537312
0.4904854737910187,418,5.368,25.17781060793042,0.0,8.485266652138774,25.16570858993988,0.01210201799054289,10.658966836666389,250,-17.72586704586313,0,0.01515336369227689,-95.15245430219326,0.01210201799054289
0.494190246767376,448,5.424,25.020994744102037,0.0,8.301607169951263,25.01837714611803,0.0026175979840061814,10.542388832766457,250,-17.453103715654304,0,0.0016759634460273803,-94.66563455370895,0.0026175979840061814
0.4750410508577127,478,5.344,25.126591881223657,0.0,8.456697389345837,25.12852173454184,-0.0019298533181846267,10.261298295470032,250,-17.618273649080756,0,0.012054056015924046,-94.15205438068756,0.0019298533181846267
0.49069746280167376,508,5.404,25.00347628643859,0.0,8.276786288697368,24.980861760872994,0.022614525565597177,10.441833657044274,250,-17.360485843921136,0,0.015423190081218122,-93.81606550054981,0.022614525565597177
0.4843800161030593,538,5.376,24.880780576085098,0.0,8.184666937440827,24.866180425807222,0.014600150277875201,10.156821771681525,250,-17.113105237025167,0,0.00092277505149979,-92.0000537542473,0.014600150277875201
0.4599826083668816,568,5.304,25.074379108644695,0.0,8.427231491915245,25.072247875539862,0.002131233104833541,9.8504144347439,250,-17.47513939271714,0,0.0026688396488893547,-92.6881393389717,0.002131233104833541
0.4898979485566356,598,5.4,24.918190246411132,0.0,8.221114630429833,24.914082611737484,0.004107634673648164,10.36759687570803,250,-17.236863901350944,0,0.01570048194010346,-93.0790650672951,0.004107634673648164
0.49289349762397966,628,5.416,24.98081567985452,0.0,8.29941721630197,25.003640033721243,-0.022824353866724323,10.5040159369028,250,-17.432313174358992,0,0.0037533354477789467,-94.41340815232832,0.022824353866724323
0.4921950832749145,658,5.412,25.07774680090641,0.0,8.397545142985182,25.10456324931812,-0.026816448411707938,10.640415873886516,250,-17.63036174535495,0,0.03045794742669414,-95.41551776586097,0.026816448411707938
0.4921950832749145,688,5.412,25.01857035962055,0.0,8.28880382485888,24.99649309384635,0.022077265774200328,10.499508442564473,250,-17.402385950859273,0,0.003559063071747436,-94.18171276605038,0.022077265774200328
0.4928934976239796,718,5.416,24.939861841224484,0.0,8.217505916707168,24.927328379408927,0.0125334618155577,10.413463662208715,250,-17.260394429064938,0,0.007176374218303049,-93.48229622781571,0.0125334618155577
0.48333839077813795,748,5.372,24.956497157007227,0.0,8.290751460243644,24.969478635698074,-0.01298147869084687,10.309115738703737,250,-17.327227795474872,0,0.01191599488694425,-93.08186771729099,0.01298147869084687
