RewardStd,Wins,TimestepsStd,NormDeltaVar,Traj,ConfortViolation,Omega,ReturnsMean,TimestepsMean,NormDeltaOmega,DeltaOmega,ReturnsStd,ITERATIONS,RewardMean,OmegaBefore
6.323930626094133,0.0,0.4958870839213299,0.004367522017525697,250,0,22.928774363769808,-75.11895485133165,5.564,0.02664980177809184,-0.02664980177809184,8.169084202007454,778,-13.50089051964983,22.9554241655479
6.414890577738827,0.0,0.4968541033341679,0.012499026809018257,250,0,23.04607522506847,-76.02113539812865,5.556,0.0049464789964304146,-0.0049464789964304146,8.223171013928054,808,-13.682709754882767,23.0510217040649
6.737731937742662,0.0,0.49985597925802594,0.007667122798037987,250,0,23.407965894953374,-78.83876139735139,5.512,0.010622253111375102,0.010622253111375102,8.714308691542428,838,-14.303113461057945,23.397343641842
6.370735277707111,0.0,0.520860825941057,0.07636206598918799,250,0,22.99597327008427,-75.41442991369385,5.552,0.0050140062633587945,-0.0050140062633587945,8.62181552046572,868,-13.58329069050682,23.00098727634763
6.345596512867116,0.0,0.49897494927100305,0.0016732604972073024,250,0,22.966229420791983,-74.67948333350482,5.532,0.00222489639236656,-0.00222489639236656,8.187096558207063,898,-13.499545071132472,22.96845431718435
6.465853198667078,0.0,0.5,0.0029026493736833245,250,0,23.087179738525382,-75.38834358770798,5.5,0.0025700515173099348,0.0025700515173099348,8.312489327783254,928,-13.706971561401453,23.084609687008072
6.602586984947932,0.0,0.4980602373207481,0.00096374544586253,250,0,23.22171096990202,-77.97711168480049,5.544,0.037147071976740165,-0.037147071976740165,8.564150220819279,958,-14.065135585281473,23.25885804187876
6.622993508910955,0.0,0.4994236678412428,0.001349208788162544,250,0,23.319986247148517,-77.76366899967732,5.524,0.04409017747312305,0.04409017747312305,8.59126130741441,988,-14.077420166487567,23.275896069675394
6.368503977180161,0.0,0.4998559792580259,0.0016939379676526875,250,0,22.948316763304852,-74.51427816414606,5.512,0.03216402448031985,-0.03216402448031985,8.244831739250651,1018,-13.518555545019241,22.980480787785172
6.388721786071636,0.0,0.4980602373207482,0.002097569979447314,250,0,23.03402030001113,-75.44660020463154,5.544,0.008337517457526644,0.008337517457526644,8.264918852692688,1048,-13.608694120604534,23.025682782553602
6.283420316690679,0.0,0.49728864857344174,0.0026613636751895474,250,0,22.933941468182315,-74.37655027389907,5.552,0.02237001243336323,0.02237001243336323,8.150837333122002,1078,-13.396352715039459,22.911571455748952
6.472960370897708,0.0,0.4968541033341679,0.003548197796594238,250,0,23.144178252360085,-76.71205495746733,5.556,0.020157021184306956,0.020157021184306956,8.34001030471438,1108,-13.80706532711795,23.124021231175778
6.627639544467544,0.0,0.4983974317750845,0.004850965468790682,250,0,23.308685727900823,-78.1812641217273,5.54,0.01649887377240944,0.01649887377240944,8.559181241054084,1138,-14.112141538217923,23.292186854128413
6.419068198251263,0.0,0.5,0.007017534419115542,250,0,23.0506347581449,-74.84256762712492,5.5,0.012841477154367453,0.012841477154367453,8.286787360600817,1168,-13.607739568568169,23.03779328099053
6.52700868072253,0.0,0.49478884385159694,0.011314412481035069,250,0,23.223080630466804,-77.71499355186616,5.572,0.03286003354621414,0.03286003354621414,8.400980118021765,1198,-13.94741449243829,23.19022059692059
6.304321982050125,0.0,0.4914631217090455,0.023454733909190707,250,0,22.95035107645893,-75.49208699485044,5.592,0.003510036269513961,0.003510036269513961,8.087313361682893,1228,-13.500015557019037,22.946841040189415
6.580894114170935,0.0,0.4999839997439918,0.03084823048091427,250,0,23.216180531982197,-76.8202162742816,5.504,0.0010326294601377128,0.0010326294601377128,8.511980807121539,1258,-13.957161387042442,23.21514790252206
6.458153250902999,0.0,0.4999839997439918,0.02662241341367782,250,0,23.054851595963395,-75.3880321372559,5.504,0.023625047037210578,-0.023625047037210578,8.326368841646639,1288,-13.696953513309577,23.078476643000606
6.546272854632773,0.0,0.4999359959034756,0.00361530393690087,250,0,23.16622596253576,-76.50566951086077,5.508,0.01360480970629041,-0.01360480970629041,8.501574733490088,1318,-13.88991821184836,23.17983077224205
6.531069512786356,0.0,0.49728864857344174,0.0059687276075974256,250,0,23.24290155543793,-77.31227313722478,5.552,0.052710114994585666,0.052710114994585666,8.419191125335917,1348,-13.92512124229553,23.190191440443343
6.396497938679941,0.0,0.49993599590347565,0.009426918157926352,250,0,23.035268370208335,-74.75861799114233,5.508,0.01320195197255103,0.01320195197255103,8.30281313713252,1378,-13.572733840076674,23.022066418235784
6.50301175191941,0.0,0.4992153843783262,0.01780902276896293,250,0,23.090722826899032,-76.44115622461214,5.528,0.045613901846301985,-0.045613901846301985,8.441494983478412,1408,-13.827994975508707,23.136336728745334
6.661422022806238,0.0,0.49959983987187184,0.0184350772189622,250,0,23.34112364763365,-78.12702924467816,5.52,0.023009915950058968,0.023009915950058968,8.6099937279907,1438,-14.153447326934451,23.318113731683592
6.334583398375975,0.0,0.49839743177508444,0.005105966654253372,250,0,22.946863902548934,-74.72256317273875,5.54,0.008920290238993545,-0.008920290238993545,8.191291385999557,1468,-13.487827287497971,22.955784192787927
6.408282829174784,0.0,0.4963869458396343,0.008326219577994561,250,0,23.007930729025844,-76.03524345017871,5.56,0.0365207974666788,-0.0365207974666788,8.243149666068684,1498,-13.67540349823358,23.044451526492523
6.613978638280171,0.0,0.4998559792580259,0.032697772627760906,250,0,23.27082667157371,-77.38782619873182,5.512,0.01789898826639913,0.01789898826639913,8.557681740443236,1528,-14.039881385836686,23.252927683307313
6.422459489119964,0.0,0.495354418573207,0.0019482346899140758,250,0,23.048439159381847,-76.37465937522036,5.568,0.024541958833623312,-0.024541958833623312,8.266553014442135,1558,-13.716713249859978,23.07298111821547
6.5817317046132855,0.0,0.4998559792580259,0.00257031100318057,250,0,23.156978770606823,-76.4753217835329,5.488,0.049626237031421994,-0.049626237031421994,8.506589593699399,1588,-13.935007613617513,23.206605007638245
6.494632165598891,0.0,0.4976906669810074,0.003279666021128085,250,0,23.144790387143996,-76.79289801846886,5.548,0.0029998354337017474,0.0029998354337017474,8.332642665638712,1618,-13.841546146083065,23.141790551710294
6.698365531290024,0.0,0.4998559792580259,0.004564315957446634,250,0,23.3430470554662,-77.82911669061905,5.488,0.002821481109748447,0.002821481109748447,8.658537951375676,1648,-14.181690359077813,23.340225574356452
6.484580564589429,0.0,0.499743934430424,0.006428212155509916,250,0,23.089538351095037,-75.25414916866805,5.484,0.005938118723893382,-0.005938118723893382,8.420188383108343,1678,-13.722492554461716,23.09547646981893
6.446167927688905,0.0,0.4998559792580259,0.010127808860355313,250,0,23.07153753475438,-75.42335438375142,5.512,0.002499559800529738,0.002499559800529738,8.29320261013675,1708,-13.683482290230662,23.06903797495385
6.484540908666919,0.0,0.49897494927100305,0.019506884112129263,250,0,23.148964663237045,-76.31248125382946,5.532,0.026641630563212004,0.026641630563212004,8.368340733939146,1738,-13.79473630763367,23.122323032673833
6.629881013659978,0.0,0.49942366784124287,0.01796827210545633,250,0,23.26176848663427,-76.76175469014325,5.476,0.0046569875551085715,0.0046569875551085715,8.563181571708014,1768,-14.01785147738189,23.257111499079162
6.294068678419203,0.0,0.49728864857344174,0.002662015271433782,250,0,22.884839433838046,-74.50388364976781,5.552,0.025789690625501294,-0.025789690625501294,8.083666414018406,1798,-13.41928740089478,22.910629124463547
6.512805132660764,0.0,0.4987023160162784,0.004064140620665231,250,0,23.21624759352648,-76.74301989952465,5.536,0.053024898533866605,0.053024898533866605,8.376811626078682,1828,-13.862539721734946,23.163222694992612
6.3758899493942085,0.0,0.48333839077813795,0.09749952775798577,250,0,23.0753791795077,-77.14219600798867,5.628,0.026069804129594587,0.026069804129594587,8.071663138359014,1858,-13.70685785500865,23.049309375378105
6.570530477587356,0.0,0.4983974317750845,0.004797564752002542,250,0,23.198350567941116,-77.50889918195026,5.54,0.028919139191195598,-0.028919139191195598,8.498409766647994,1888,-13.990776025622793,23.22726970713231
6.480958260060646,0.0,0.4980602373207482,0.0014375236899995616,250,0,23.13985576135907,-76.54401581940989,5.544,0.013908757195512322,0.013908757195512322,8.36720203831733,1918,-13.806640660066725,23.125947004163557
6.505010172901766,0.0,0.4992153843783262,0.001819445008019139,250,0,23.13073980354825,-76.47536564111894,5.528,0.014376147209780754,-0.014376147209780754,8.385838203780855,1948,-13.834183364891269,23.14511595075803
6.409093394053626,0.0,0.4987023160162784,0.0023127266937201193,250,0,23.054990778727845,-75.5138801696643,5.536,0.018208300325266435,0.018208300325266435,8.272872567270994,1978,-13.640513036427802,23.03678247840258
