DeltaOmega,RewardStd,TimestepsMean,OmegaBefore,ITERATIONS,ReturnsStd,NormDeltaOmega,TimestepsStd,ReturnsMean,RewardMean,Omega,Wins,ConfortViolation,Traj,NormDeltaVar
-0.008452491942530477,1.2242402965096222,63.996,0.2305576041973619,508,384.42685007954844,0.008452491942530477,38.370561424091775,626.5723369966265,9.79080469086547,0.22210511225483143,2.0,0,250,0.09522621960493174
0.004343270802639326,1.22474267851134,63.184,0.20235945745695402,538,418.19093011321894,0.004343270802639326,41.69621258579729,618.7347770370422,9.792586367387981,0.20670272825959335,3.2,0,250,0.0921066066445169
0.009297888107629687,1.3895471916413193,50.136,0.1391000189035525,568,248.07111335887953,0.009297888107629687,24.780264405369042,488.17319985689096,9.736979413134094,0.1483979070111822,0.4,0,250,0.05757604419657694
-0.04400015839474314,1.1448263442172488,71.952,0.22646778565510373,598,453.2830231481186,0.04400015839474314,45.1951954968667,706.4030698694986,9.817698880774666,0.1824676272603606,4.0,0,250,0.1319846780268466
-0.043672661050957795,0.1643478456272902,193.964,0.5815814388339576,628,307.16410962360993,0.043672661050957795,30.447638726180394,1935.03194004806,9.976242705079603,0.5379087777829998,94.8,0,250,0.0945658928764858
0.06799645909537488,0.3290104122069118,174.316,0.47489130548652436,658,566.3300651798484,0.06799645909537488,56.15898987695559,1737.9741574673772,9.970250335410274,0.5428877645818992,81.2,0,250,0.09961554642131323
0.015765735878342242,1.4833338647775565,44.0,0.048233379293999006,688,186.07192059756701,0.015765735878342242,18.605805545581735,427.0368152940471,9.705382165773798,0.06399911517234125,0.0,0,250,0.015899925997866535
0.00960301347960462,1.6091098835343889,37.148,-0.029103619963190157,718,113.1669448992599,0.00960301347960462,11.31185643473254,358.658390118614,9.654850600802574,-0.019500606483585536,0.0,0,250,0.04743479808113471
0.01225751505611189,1.355882301224175,52.528,0.1512579160469487,748,290.6486688277458,0.01225751505611189,29.01987622303031,512.0978938443675,9.749046105779156,0.16351543110306058,0.8,0,250,0.06973989563611532
-0.05021779936302667,0.3549883385298249,171.976,0.46145301259962185,778,582.7923461925321,0.05021779936302667,57.79258969798809,1714.405487793946,9.968864770630471,0.4112352132365952,78.4,0,250,0.11835395798504317
-0.013378549977991372,0.59289541331875,135.316,0.3321523055663797,808,739.0289266180898,0.013378549977991372,73.31575645112038,1345.559776444651,9.943833518908711,0.31877375558838833,52.400000000000006,0,250,0.1318259067910012
0.011475718281765218,1.0765334681625243,75.828,0.21015813960966703,838,560.9861254108282,0.011475718281765218,55.80751218250103,746.0637783678088,9.838895637070856,0.22163385789143225,10.8,0,250,0.10853155577305026
-0.014832409613654424,0.9125956494322428,90.428,0.24910192584862012,868,691.3835258572834,0.014832409613654424,68.6562802371349,893.6221211317213,9.882139615293063,0.2342695162349657,24.0,0,250,0.13710926172937263
0.02586218449885963,0.5263016033906703,143.048,0.3790333360143519,898,732.451485129728,0.02586218449885963,72.6412947021183,1423.6019175150445,9.951917660610736,0.40489552051321154,60.4,0,250,0.13321371007086102
-0.0003904552508822712,0.9284443120078921,91.472,0.2169277563821839,928,654.6717055830362,0.0003904552508822712,65.04614681900843,903.6805648972169,9.879313504648602,0.21653730113130162,20.4,0,250,0.12302183020189165
0.0036445371664179937,0.28286261732368106,180.776,0.5031171996493168,958,505.580406354268,0.0036445371664179937,50.128213852081345,1803.0157697370068,9.973756304692033,0.5067617368157348,85.6,0,250,0.15764848907774764
0.0033281036396053953,0.9137468027244048,94.464,0.24499275404462298,988,638.1230713594234,0.0033281036396053953,63.38643943305223,933.4678847693013,9.881731503740063,0.24832085768422837,20.4,0,250,0.11092424794090415
0.009960446991990501,0.22165862140548234,188.248,0.5048167232709642,1018,412.39076633764154,0.009960446991990501,40.88562700998971,1878.366073082347,9.978146238378878,0.5147771702629547,90.8,0,250,0.06986938063405933
-0.006808447119012351,0.27919084662590404,180.448,0.4547554630146107,1048,515.9147923247344,0.006808447119012351,51.15849192460622,1800.3005564380414,9.976838515461747,0.4479470158955983,86.0,0,250,0.11230477951610454
-0.042007841807035096,0.6673534900401248,121.88,0.29762436389670216,1078,765.7857583390912,0.042007841807035096,75.98000789681454,1210.6584833758304,9.933200552804644,0.25561652208966706,45.6,0,250,0.11856644750316123
0.014126855514265735,1.1071579136347682,73.548,0.19020708068233402,1108,540.5706403425056,0.014126855514265735,53.810776764510656,723.0606574262005,9.831139628898143,0.20433393619659976,8.4,0,250,0.09364560595133928
-0.029955339401670833,0.3596472678288666,170.644,0.44669481493530944,1138,597.4207022164458,0.029955339401670833,59.24360947815384,1701.2609931385562,9.969650225841846,0.4167394755336386,78.0,0,250,0.07071721024561062
-0.020562072368634554,1.1292608476989507,71.864,0.1905165756656197,1168,533.3309178221931,0.020562072368634554,53.133242927568425,706.0141348509205,9.824308900853286,0.16995450329698514,6.800000000000001,0,250,0.11538728829868741
-0.021889386908358968,1.2886883128616144,58.128,0.12255656362071747,1198,358.7266956954616,0.021889386908358968,35.816303773560996,568.2466549920256,9.775781981007874,0.1006671767123585,1.2,0,250,0.09044258302351336
-0.0018708561080812425,0.5766237638209225,135.944,0.32059371611983356,1228,755.6998493436737,0.0018708561080812425,74.96919943550151,1352.2961306706152,9.947449910776609,0.3187228600117523,54.800000000000004,0,250,0.07951052066705502
0.012041487211325919,0.18329929835932993,191.644,0.5447288526158993,1258,361.4760359124144,0.012041487211325919,35.8460773865147,1912.3071578577221,9.978434795024745,0.5567703398272252,93.60000000000001,0,250,0.06891657527503224
-0.012307526954025164,1.3813388964958637,50.964,0.13510854729339103,1288,236.85408695615632,0.012307526954025164,23.68617115533872,496.4204468223128,9.740609976106914,0.12280102033936587,0.0,0,250,0.06824666621269665
0.009048124246970796,1.262433035636117,61.116,0.15335378130467092,1318,370.6554070994814,0.009048124246970796,37.05161999157392,597.8998442812227,9.78303299105345,0.16240190555164172,0.4,0,250,0.03834959264116574
0.031213889537475226,0.5064841888363634,145.176,0.3668253354400767,1348,737.8335804927791,0.031213889537475226,73.17847377473788,1445.402047098126,9.95620520677058,0.39803922497755195,62.8,0,250,0.08347980399639449
-0.021036268242939957,1.6461911228354238,35.428,-0.06539112269788949,1378,94.4599574780205,0.021036268242939957,9.441017741747974,341.527434786894,9.640042756771312,-0.08642739094082945,0.0,0,250,0.044353238274265995
-0.006419859834203928,1.1697341019268088,67.168,0.16048248584250624,1408,500.5446273461164,0.006419859834203928,49.843392500912294,659.1413466859581,9.813324003780936,0.1540626260083023,6.4,0,250,0.08270689072827947
-0.011816418694197223,1.3009772369270973,56.52,0.14621595763893208,1438,370.8756356940544,0.011816418694197223,36.99504831730863,552.1743421123158,9.769538961647484,0.13439953894473486,2.0,0,250,0.10810778848188964
-0.028119206901633442,0.6200432205604474,128.888,0.30112712294039085,1468,757.513895400141,0.028119206901633442,75.1403716786123,1281.2707614977135,9.940962397567759,0.2730079160387574,50.4,0,250,0.04697985928109419
0.01185352227766319,1.442545185120982,46.608,0.08534853798489841,1498,217.77343596711782,0.01185352227766319,21.778299658145947,453.0185453882312,9.719759384402488,0.0972020602625616,0.0,0,250,0.021773118243866556
-0.003651906476502431,0.7887529102517266,106.192,0.2284234662652824,1528,745.4024330910088,0.003651906476502431,73.99791305165301,1052.5625994039121,9.91188224540372,0.22477155978877997,33.6,0,250,0.11640874772571692
0.015478157473874737,1.3259076590914154,54.808,0.12619569967034253,1558,338.2859774823585,0.015478157473874737,33.76582793298574,535.0344102149693,9.761976540194304,0.14167385714421726,1.2,0,250,0.045468172355029056
0.011478100349855191,0.8642735470107907,97.276,0.2326390346417708,1588,707.7155128293169,0.011478100349855191,70.28097768244264,962.4413194076028,9.893923674982553,0.244117134991626,26.8,0,250,0.11060046148276222
-0.010007298806158221,0.910645489009318,89.892,0.21341225888175816,1618,701.5493022731622,0.010007298806158221,69.65193705849106,888.5361113822366,9.884484841612563,0.20340496007559994,24.8,0,250,0.12191437142437145
-0.03450180827146035,0.8600206596421592,96.668,0.19000695940642573,1648,726.2588041615776,0.03450180827146035,72.11356166491848,956.8027506455634,9.897822967740753,0.15550515113496538,28.000000000000004,0,250,0.17127705049914949
-0.01834471631910435,1.2833722410610862,58.608,0.1424141579671129,1678,368.6954343555872,0.01834471631910435,36.81410512290092,572.9489237559717,9.775950787537054,0.12406944164800855,1.2,0,250,0.0975870998028477
-0.02286821048793758,1.223185996918915,62.6,0.14733018836293998,1708,469.7429945072443,0.02286821048793758,46.81606561854595,613.2668574708714,9.796595167266316,0.1244619778750024,4.3999999999999995,0,250,0.0785903178612584
-0.0015245728146134618,0.8070760893475417,102.568,0.24558423413409286,1738,745.5162851196087,0.0015245728146134618,74.00938708028868,1016.1150937862842,9.906745708079365,0.2440596613194794,32.800000000000004,0,250,0.09501539763736859
0.021534502379001286,1.0549875177368766,78.336,0.18331093692753178,1768,580.7871709592823,0.021534502379001286,57.777981134684865,771.3639699756757,9.846864404305501,0.20484543930653307,11.600000000000001,0,250,0.05501368279511077
-0.006513965316777365,1.054848856907213,76.596,0.16618946156503067,1798,612.0287088668209,0.006513965316777365,60.85899098736357,754.3055748754232,9.847845512499651,0.1596754962482533,13.600000000000001,0,250,0.0930573253241389
0.0027153368000755185,1.4292859709223948,47.5,0.09782511867949492,1828,230.2020435065084,0.0027153368000755185,23.022988511485647,461.8751074412073,9.72368647244647,0.10054045547957044,0.0,0,250,0.10065370451589756
0.0040376573484337125,1.3001550978223169,56.612,0.118181861064577,1858,396.53757041837923,0.0040376573484337125,39.56763141761205,553.1719354723945,9.771284100056427,0.12221951841301071,2.0,0,250,0.08544053720512515
0.006670897144003096,1.0641118645364036,75.6,0.15040489719336866,1888,598.3224635292943,0.006670897144003096,59.48317409150255,744.3778588457277,9.846267974149837,0.15707579433737176,13.200000000000001,0,250,0.12854504691197396
0.005316541086141824,0.6962036947211829,115.232,0.2634754962192289,1918,778.7926233918237,0.005316541086141824,77.25517572305431,1144.1941633667088,9.929482811777188,0.2687920373053707,44.0,0,250,0.09902957299074353
0.006993553447396432,1.6074808733110477,37.224,-0.016142064289700487,1948,96.25713698441949,0.006993553447396432,9.621529192389326,359.40460848733505,9.655185055000404,-0.009148510842304055,0.0,0,250,0.029776176821383588
0.035932369631635486,1.1444529522878266,68.128,0.1822426715052053,1978,528.083762913143,0.035932369631635486,52.519935415040266,669.0366367583773,9.820288820431797,0.21817504113684077,9.2,0,250,0.053402172216844374
