Omega,RewardMean,RewardStd,TimestepsStd,ConfortViolation,ReturnsStd,DeltaOmega,Traj,Wins,TimestepsMean,NormDeltaVar,OmegaBefore,ReturnsMean,NormDeltaOmega,ITERATIONS
21.184826933095533,-10.23447588519613,4.6964130728117155,0.5986651818838307,0,7.421805729344039,0.07494011899231268,250,0.0,5.76,0.06253940697225313,21.10988681410322,-58.95058109872969,0.07494011899231268,26
21.258875472491848,-10.345813514820037,4.779207136923707,0.5895625496925665,0,7.409135397240988,0.0740485393963155,250,0.0,5.696,0.06232119367833609,21.184826933095533,-58.929753780414934,0.0740485393963155,27
21.332075592334007,-10.50351476971669,4.819356342061336,0.5351635264103861,0,6.787557542200114,0.07320011984215924,250,0.0,5.76,0.058734460106157675,21.258875472491848,-60.50024507356813,0.07320011984215924,28
21.40347145178319,-10.63876015501283,4.881252978519152,0.5919459434779497,0,7.595892093091362,0.07139585944918281,250,0.0,5.76,0.054113634065165506,21.332075592334007,-61.27925849287391,0.07139585944918281,29
21.475947900465872,-10.71778426518898,4.9510223763090275,0.5094938664989009,0,6.536344745736409,0.0724764486826821,250,0.0,5.696,0.04851191932910276,21.40347145178319,-61.04849917451643,0.0724764486826821,30
21.54807749266924,-10.877464197793843,4.999201372218725,0.6499723071023873,0,8.485004893224515,0.07212959220336757,250,0.0,5.744,0.04552002213167983,21.475947900465872,-62.48015435212783,0.07212959220336757,31
21.62127588318634,-10.995356797355434,5.042405394608215,0.5479999999999999,0,7.297774167722152,0.0731983905170992,250,0.0,5.764,0.04057458039966183,21.54807749266924,-63.37723657995673,0.0731983905170992,32
21.69423595211684,-11.116312713146083,5.130074527743339,0.5141828468550852,0,6.930934430639724,0.07296006893050233,250,0.0,5.704,0.03707824098069226,21.62127588318634,-63.40744771578525,0.07296006893050233,33
21.76712851614242,-11.234830861807154,5.193631553389967,0.5124997560975029,0,6.960133602564677,0.07289256402557953,250,0.0,5.688,0.030733573307711492,21.69423595211684,-63.903717941959094,0.07289256402557953,34
21.84014781616615,-11.415562386908151,5.221965575345682,0.6253447049428019,0,8.63076318412365,0.0730193000237307,250,0.0,5.788,0.04319511240695948,21.76712851614242,-66.07327509542438,0.0730193000237307,35
21.9140019645164,-11.511876180688459,5.292539956665129,0.537028863283902,0,7.438884006723231,0.07385414835025017,250,0.0,5.74,0.03888010824886922,21.84014781616615,-66.07816927715174,0.07385414835025017,36
21.986551150216975,-11.618670791158836,5.4101956607371635,0.554616984954482,0,7.810820512193897,0.07254918570057356,250,0.0,5.62,0.0348191122962395,21.9140019645164,-65.29692984631266,0.07254918570057356,37
22.058628211484848,-11.77171104045203,5.436912062791477,0.5546025603979844,0,7.918167103286937,0.07207706126787272,250,0.0,5.696,0.03147229821427648,21.986551150216975,-67.05166608641477,0.07207706126787272,38
22.130397881539295,-11.880543267018764,5.513203243904056,0.5008951986194318,0,7.150342052211396,0.07176967005444723,250,0.0,5.652,0.024589836652677922,22.058628211484848,-67.14883054519004,0.07176967005444723,39
22.20154540369368,-11.997985358775173,5.591336298409215,0.5417157926440764,0,7.882731943324355,0.07114752215438358,250,0.0,5.612,0.022266957776212952,22.130397881539295,-67.33269383344627,0.07114752215438358,40
22.274239167990093,-12.145700665786427,5.611623390046045,0.511014676892944,0,7.506486753038821,0.07269376429641383,250,0.0,5.692,0.021465648776792218,22.20154540369368,-69.13332818965634,0.07269376429641383,41
22.34727612954809,-12.250074250894333,5.711619701376133,0.6052569702200876,0,8.96575267119902,0.073036961557996,250,0.0,5.608,0.021593273557222032,22.274239167990093,-68.69841639901541,0.073036961557996,42
22.420658377557373,-12.413529099456628,5.742559015171127,0.56,0,8.395961098029295,0.07338224800928472,250,0.0,5.68,0.02933662689984676,22.34727612954809,-70.50884528491363,0.07338224800928472,43
22.49365473538505,-12.518832033348255,5.846541277220933,0.5230066921177969,0,7.928860053278773,0.07299635782767666,250,0.0,5.592,0.025197485691903623,22.420658377557373,-70.00530873048345,0.07299635782767666,44
22.568054478034455,-12.646961550910868,5.896163165862385,0.5570780914737179,0,8.579140220777381,0.07439974264940474,250,0.0,5.608,0.024401021119214623,22.49365473538505,-70.92416037750814,0.07439974264940474,45
22.64278924954124,-12.773569049055807,5.978319253287866,0.5628641043804445,0,8.725955082272522,0.07473477150678676,250,0.0,5.572,0.023833156472271477,22.568054478034455,-71.17432674133894,0.07473477150678676,46
22.716308532184073,-12.928529629267016,6.037828578990693,0.5305996607612938,0,8.263967145733552,0.07351928264283103,250,0.0,5.592,0.022761224770195727,22.64278924954124,-72.29633768686114,0.07351928264283103,47
22.788052874883107,-13.087491091966166,6.092977498993276,0.5617828762075256,0,8.96285101295825,0.07174434269903429,250,0.0,5.62,0.02558944641009646,22.716308532184073,-73.55169993684986,0.07174434269903429,48
22.858717168010983,-13.19081158559095,6.162203236947908,0.553404011550332,0,8.92599836650084,0.07066429312787648,250,0.0,5.588,0.031962441917061164,22.788052874883107,-73.71025514028223,0.07066429312787648,49
22.9276220932068,-13.307267143782438,6.244036929830626,0.593039627680984,0,9.616369659070003,0.0689049251958167,250,0.0,5.548,0.032725416743445354,22.858717168010983,-73.82871811370497,0.0689049251958167,50
22.996499604366335,-13.44859584131806,6.296645983150778,0.495354418573207,0,8.075017543937697,0.06887751115953478,250,0.0,5.568,0.03093725397613428,22.9276220932068,-74.88178164445895,0.06887751115953478,51
23.06442472690847,-13.570570339728931,6.359271581527831,0.5351635264103862,0,8.816587996892046,0.06792512254213534,250,0.0,5.56,0.03104751169915698,22.996499604366335,-75.45237108889286,0.06792512254213534,52
23.131707286612954,-13.704844541610287,6.425244382537583,0.571720211292202,0,9.477260507814515,0.06728255970448416,250,0.0,5.556,0.03473402399122539,23.06442472690847,-76.14411627318675,0.06728255970448416,53
23.197273373784427,-13.832960205200578,6.476453841069572,0.5190144506658749,0,8.724558128771426,0.06556608717147228,250,0.0,5.568,0.0296830029642048,23.131707286612954,-77.02192242255681,0.06556608717147228,54
23.260275829231862,-13.989373874046967,6.515110256405917,0.5554673707788783,0,9.431792952981406,0.06300245544743532,250,0.0,5.616,0.03670758523245225,23.197273373784427,-78.56432367664776,0.06300245544743532,55
23.32361372726234,-14.079388548752926,6.585806131882699,0.525570166581019,0,8.964615073177303,0.06333789803047907,250,0.0,5.576,0.03850225258246688,23.260275829231862,-78.5066705478463,0.06333789803047907,56
23.38562271345896,-14.150499284680402,6.689588457808997,0.5075431016179808,0,8.751171255780461,0.062008986196619986,250,0.0,5.48,0.03343344148036784,23.32361372726234,-77.54473608004861,0.062008986196619986,57
23.448252487743748,-14.274929015648498,6.724354851310489,0.5077952343218672,0,8.839417515711798,0.06262977428478678,250,0.0,5.512,0.029056799606373467,23.38562271345896,-78.68340873425454,0.06262977428478678,58
23.510790409006148,-14.388883428529969,6.799122482267985,0.499743934430424,0,8.789669577385249,0.06253792126240043,250,0.0,5.484,0.021994849529333685,23.448252487743748,-78.90863672205835,0.06253792126240043,59
23.57288488752945,-14.52738028372392,6.840527374759663,0.49974393443042403,0,8.832055222871125,0.062094478523302854,250,0.0,5.516,0.0156525980376643,23.510790409006148,-80.13302964502114,0.062094478523302854,60
23.63386527837459,-14.632101467444564,6.907867623406944,0.5673940429719015,0,10.135091352824102,0.06098039084513829,250,0.0,5.492,0.020802287881350714,23.57288488752945,-80.35950125920554,0.06098039084513829,61
23.69401725271417,-14.731527446204918,6.97645162874867,0.5373118275266234,0,9.655952142308779,0.060151974339579084,250,0.0,5.464,0.024940586437878557,23.63386527837459,-80.49306596606365,0.060151974339579084,62
23.755062351424048,-14.839634808560556,7.027675428026278,0.5871149802210808,0,10.620409389603802,0.0610450987098794,250,0.0,5.464,0.03357998608660193,23.69401725271417,-81.08376459397488,0.0610450987098794,63
23.81379571698377,-15.044651147445393,7.037210878002536,0.494190246767376,0,9.030204028710909,0.05873336555972131,250,0.0,5.576,0.030772810327890778,23.755062351424048,-83.88897479815552,0.05873336555972131,64
23.869905968568474,-15.116251337642513,7.1266210445296165,0.5458791074954235,0,10.128522750261887,0.056110251584705395,250,0.0,5.504,0.031844516537297474,23.81379571698377,-83.19984736238438,0.056110251584705395,65
23.92535719907716,-15.234120964695066,7.163311227253445,0.5524635734598254,0,10.256688616220645,0.055451230508683835,250,0.0,5.528,0.036616271806980086,23.869905968568474,-84.21422069283433,0.055451230508683835,66
23.978945205815002,-15.308855543910443,7.239960614416251,0.5304941092981148,0,9.92084784426197,0.053588006737843585,250,0.0,5.476,0.037249590433007844,23.92535719907716,-83.83129295845359,0.053588006737843585,67
24.03155368100427,-15.40819286635893,7.2933476357030935,0.5300716932642225,0,9.943147085773926,0.05260847518926681,250,0.0,5.468,0.03828406897952559,23.978945205815002,-84.25199859325062,0.05260847518926681,68
24.08435003693087,-15.503569659487384,7.345156218575718,0.5517245689653488,0,10.416581128125985,0.0527963559266027,250,0.0,5.46,0.043636107335434875,24.03155368100427,-84.64949034080112,0.0527963559266027,69
24.136572339302436,-15.6084474428768,7.397944568088226,0.506027667227791,0,9.66737684309438,0.052222302371564666,250,0.0,5.456,0.040331741378455424,24.08435003693087,-85.15968924833584,0.052222302371564666,70
24.188159373387794,-15.728528748694815,7.435191981829759,0.6079473661428265,0,11.689370485632368,0.05158703408535814,250,0.0,5.48,0.040787996423372185,24.136572339302436,-86.19233754284755,0.05158703408535814,71
24.238040188253873,-15.823842744502654,7.489985711557801,0.5735642945651342,0,11.09259375661614,0.04988081486607854,250,0.0,5.468,0.04182566804714572,24.188159373387794,-86.5247721269405,0.04988081486607854,72
24.286709984089583,-15.902321233338107,7.5473120837985865,0.4968541033341679,0,9.647335169539048,0.048669795835710516,250,0.0,5.444,0.0351152163136224,24.238040188253873,-86.57223679429264,0.048669795835710516,73
24.336353418872,-15.965240628646178,7.611877641148946,0.51457166653441,0,10.052523830558654,0.04964343478241773,250,0.0,5.404,0.03388142277521033,24.286709984089583,-86.27616035720395,0.04964343478241773,74
24.384259869985836,-16.095216705942605,7.642230677138163,0.5276362383309168,0,10.374221047715082,0.0479064511138354,250,0.0,5.44,0.03711475124217213,24.336353418872,-87.55797888032778,0.0479064511138354,75
24.428586792529522,-16.18616016165747,7.706271274942111,0.5166662365589608,0,10.222211739016256,0.044326922543685754,250,0.0,5.416,0.03607983974971136,24.384259869985836,-87.66424343553685,0.044326922543685754,76
24.471028982602494,-16.314123033528965,7.701468221122507,0.5309764589885319,0,10.550317168270286,0.0424421900729719,250,0.0,5.492,0.03953460181749605,24.428586792529522,-89.59716370014107,0.0424421900729719,77
24.512260481300228,-16.348112787139456,7.776400790536067,0.5179034659084645,0,10.366768533599666,0.04123149869773357,250,0.0,5.424,0.03859141660339515,24.471028982602494,-88.6721637574444,0.04123149869773357,78
24.551768650154404,-16.446653515189528,7.8162108852650025,0.495354418573207,0,9.985241770687377,0.03950816885417652,250,0.0,5.432,0.03277832333956585,24.512260481300228,-89.3382218945095,0.03950816885417652,79
24.59069356187104,-16.510802852606957,7.853692465177073,0.49419024676737605,0,9.986691101355728,0.03892491171663437,250,0.0,5.424,0.02757862162030316,24.551768650154404,-89.55459467254016,0.03892491171663437,80
24.62586741983874,-16.583457812465383,7.9025155281836925,0.5153018532860133,0,10.452390897921418,0.03517385796770256,250,0.0,5.408,0.027784848001792466,24.59069356187104,-89.6833398498128,0.03517385796770256,81
24.660770986593867,-16.680148386744676,7.912886452672335,0.49728864857344174,0,10.15776806666527,0.03490356675512629,250,0.0,5.448,0.02310151431585498,24.62586741983874,-90.87344841098499,0.03490356675512629,82
24.694416801255652,-16.727082026956108,7.967375518167882,0.4921950832749145,0,10.043259169804465,0.03364581466178507,250,0.0,5.412,0.018928681390419633,24.660770986593867,-90.52696792988647,0.03364581466178507,83
24.725290712081563,-16.82129625868983,7.979660162959479,0.5208608259410569,0,10.662717581034803,0.0308739108259104,250,0.0,5.448,0.020728409402510414,24.694416801255652,-91.6424220173422,0.0308739108259104,84
24.754026574704024,-16.84331000046323,8.048238791147181,0.4863578929142612,0,10.025086855531672,0.02873586262246164,250,0.0,5.384,0.016882167249018542,24.725290712081563,-90.68438104249402,0.02873586262246164,85
24.780686822854033,-16.92584318719157,8.051152375794139,0.5405774690088369,0,11.23571581200788,0.02666024815000867,250,0.0,5.424,0.024707336771254848,24.754026574704024,-91.80577344732708,0.02666024815000867,86
24.806732501589774,-16.98047443603573,8.073587464777338,0.5184746859780138,0,10.768332156493639,0.026045678735741262,250,0.0,5.428,0.02627604539323679,24.780686822854033,-92.17001523880197,0.026045678735741262,87
24.83233232085401,-17.05046742053076,8.092171785214996,0.504840568892794,0,10.477439578558176,0.0255998192642366,250,0.0,5.444,0.02699539467347049,24.806732501589774,-92.82274463736947,0.0255998192642366,88
24.855211314821524,-17.098485310719756,8.114725545168172,0.504840568892794,0,10.539920736037818,0.02287899396751314,250,0.0,5.444,0.02775131435029711,24.83233232085401,-93.08415403155836,0.02287899396751314,89
24.876138293987182,-17.0905978113618,8.18107431536591,0.4822613399392492,0,10.094125807712572,0.02092697916565811,250,0.0,5.368,0.02343134508649717,24.855211314821524,-91.74232905139014,0.02092697916565811,90
24.895791805236627,-17.131995887848593,8.193514202866913,0.4843800161030593,0,10.221061719355903,0.019653511249444477,250,0.0,5.376,0.019568548503512823,24.876138293987182,-92.10160989307403,0.019653511249444477,91
24.9163142731853,-17.178516601161913,8.193443471158757,0.5138093031466052,0,10.778737501133595,0.020522467948673295,250,0.0,5.4,0.02214966737613524,24.895791805236627,-92.76398964627433,0.020522467948673295,92
24.936139708466865,-17.232306001297104,8.219251843595735,0.4898979485566356,0,10.316749388868592,0.019825435281564552,250,0.0,5.4,0.018437420790946606,24.9163142731853,-93.05445240700436,0.019825435281564552,93
24.95413285443024,-17.252961442215863,8.258643031236849,0.4822613399392492,0,10.241427035759857,0.01799314596337709,250,0.0,5.368,0.015139767103116101,24.936139708466865,-92.61389702181475,0.01799314596337709,94
24.968804671871386,-17.30312721542898,8.267412557404153,0.5104351085103767,0,10.861152262265696,0.014671817441143986,250,0.0,5.384,0.01843714667851627,24.95413285443024,-93.16003692786963,0.014671817441143986,95
24.9842578535519,-17.304400495011304,8.298644207695459,0.4775939698111776,0,10.11064220468346,0.01545318168051324,250,0.0,5.352,0.015174916533776506,24.968804671871386,-92.61315144930052,0.01545318168051324,96
24.999451281184527,-17.374405320772503,8.283106997009783,0.49069746280167376,0,10.479114907547975,0.015193427632627987,250,0.0,5.404,0.012257599432300556,24.9842578535519,-93.8912863534546,0.015193427632627987,97
25.01535701237179,-17.399846543571027,8.29512831448363,0.49069746280167376,0,10.456407678798971,0.015905731187263683,250,0.0,5.404,0.009587083373259924,24.999451281184527,-94.02877072145785,0.015905731187263683,98
25.031837007282757,-17.44671381157482,8.306293994455402,0.49289349762397966,0,10.491222238991737,0.01647999491096641,250,0.0,5.416,0.007177842793369801,25.01535701237179,-94.49140200348923,0.01647999491096641,99
25.045859505416434,-17.44285725758286,8.361113180710651,0.4788152044369518,0,10.260251520627909,0.014022498133677175,250,0.0,5.356,0.0050250340315829665,25.031837007282757,-93.42394347161381,0.014022498133677175,100
25.05945857599568,-17.4880824486951,8.356221419824069,0.502537560785261,0,10.774395857066073,0.013599070579246586,250,0.0,5.384,0.014536207786450265,25.045859505416434,-94.1558359037744,0.013599070579246586,101
25.069644824506028,-17.498365048167976,8.395591962652603,0.4763360158543546,0,10.235410166639545,0.01018624851034744,250,0.0,5.348,0.011709198922656448,25.05945857599568,-93.58125627760232,0.01018624851034744,102
25.082015098797985,-17.49734091813465,8.407048061866664,0.4970955642529915,0,10.71954629143854,0.012370274291956918,250,0.0,5.336,0.015960114837196154,25.069644824506028,-93.3658111391665,0.012370274291956918,103
25.095461325986903,-17.55770795187048,8.381669053154203,0.49632247581587524,0,10.646815560576254,0.013446227188918414,250,0.0,5.392,0.018815025770162235,25.082015098797985,-94.6711612764856,0.013446227188918414,104
25.107729392804032,-17.60822117684325,8.386590475739144,0.4921950832749145,0,10.558763158817266,0.012268066817128442,250,0.0,5.412,0.015598843537355208,25.095461325986903,-95.29569300907568,0.012268066817128442,105
25.118023588281126,-17.591702274244742,8.436354706318506,0.4775939698111775,0,10.299681371017812,0.010294195477094092,250,0.0,5.352,0.012715466648429265,25.107729392804032,-94.15079057175785,0.010294195477094092,106
25.127141405342705,-17.64565889053647,8.420065880288485,0.48906441293555597,0,10.574047314510485,0.009117817061579103,250,0.0,5.396,0.010090265553538577,25.118023588281126,-95.2159753733348,0.009117817061579103,107
25.1365818103451,-17.627332823431736,8.445867152805251,0.5043808085167396,0,10.87668095885151,0.009440405002393959,250,0.0,5.36,0.014849064380650397,25.127141405342705,-94.4825039335941,0.009440405002393959,108
25.146835737838916,-17.674605856565375,8.437768204192379,0.4881966816765555,0,10.54319983575129,0.010253927493817372,250,0.0,5.392,0.012071143785111326,25.1365818103451,-95.30147477860051,0.010253927493817372,109
25.154319852422656,-17.70380426346326,8.455448233860357,0.48729457210192695,0,10.678404297685935,0.007484114583739654,250,0.0,5.388,0.009554855725816035,25.146835737838916,-95.38809737154004,0.007484114583739654,110
25.16138308497632,-17.67468698371628,8.483765861231458,0.4996638870280701,0,10.863322450119638,0.0070632325536621465,250,0.0,5.344,0.014752920456950862,25.154319852422656,-94.45352724097981,0.0070632325536621465,111
25.168948419600135,-17.71739615473292,8.469603756885553,0.48538644398046393,0,10.506969072818768,0.0075653346238162555,250,0.0,5.38,0.012013416183965892,25.16138308497632,-95.3195913124631,0.0075653346238162555,112
25.174703423447827,-17.706189979890027,8.50291511741381,0.4737087712930804,0,10.289299968311433,0.005755003847692564,250,0.0,5.34,0.00958906266968606,25.168948419600135,-94.55105449261275,0.005755003847692564,113
25.17894780000557,-17.745570752072272,8.490750939183616,0.5075588635813584,0,11.070919476628818,0.004244376557743124,250,0.0,5.372,0.01478092046877596,25.174703423447827,-95.32920608013225,0.004244376557743124,114
25.18310902136119,-17.756298360429565,8.480220032296511,0.5342808250349249,0,11.611216714263389,0.004161221355619915,250,0.0,5.388,0.02704598767105086,25.17894780000557,-95.67093556599451,0.004161221355619915,115
25.186191165124804,-17.73250445905917,8.515628562309448,0.48207883172775795,0,10.504445521974484,0.0030821437636134874,250,0.0,5.34,0.029720360180127563,25.18310902136119,-94.69157381137597,0.0030821437636134874,116
25.191018856495482,-17.751318588479382,8.501250474863065,0.48114862568649197,0,10.488182029369614,0.004827691370678622,250,0.0,5.364,0.025730753374032668,25.186191165124804,-95.21807290860342,0.004827691370678622,117
25.19815375796691,-17.73219142513722,8.531052908226208,0.46799999999999997,0,10.189043859739913,0.0071349014714279235,250,0.0,5.324,0.02216146030784892,25.191018856495482,-94.40618714743056,0.0071349014714279235,118
25.202170692201662,-17.789989621565194,8.515629119354452,0.4822613399392492,0,10.495512704680381,0.004016934234751801,250,0.0,5.368,0.018942729439189183,25.19815375796691,-95.49666428856196,0.004016934234751801,119
25.205721370083463,-17.809210329424495,8.505879820841061,0.4872945721019269,0,10.591784519938773,0.0035506778818010787,250,0.0,5.388,0.016037908403032708,25.202170692201662,-95.95602525493919,0.0035506778818010787,120
25.207129708769575,-17.786897899073107,8.537690419680978,0.4750410508577127,0,10.428695363615383,0.0014083386861116765,250,0.0,5.344,0.013430171325183803,25.205721370083463,-95.05318237264669,0.0014083386861116765,121
25.20603970710772,-17.80102981847167,8.536763465728129,0.4775939698111775,0,10.452670104636258,-0.0010900016618542452,250,0.0,5.352,0.011080801383148466,25.207129708769575,-95.27111158846036,0.0010900016618542452,122
25.202531591228432,-17.812225620587785,8.530475018447031,0.48114862568649197,0,10.533664122888057,-0.0035081158792884537,250,0.0,5.364,0.008951454263056532,25.20603970710772,-95.54477822883287,0.0035081158792884537,123
25.197329471828,-17.787615453472203,8.530210999518326,0.4775939698111775,0,10.41896921987054,-0.005202119400433247,250,0.0,5.352,0.007021406288974015,25.202531591228432,-95.19931790698323,0.005202119400433247,124
25.193814325295666,-17.790322309724065,8.508334590761116,0.5085508824100102,0,11.061317788323432,-0.003515146532333091,250,0.0,5.376,0.01335547531752369,25.197329471828,-95.64077273707657,0.003515146532333091,125
25.18849429100614,-17.759744583023355,8.524705683956117,0.4750410508577127,0,10.392270138644731,-0.005320034289525211,250,0.0,5.344,0.011023273858315207,25.193814325295666,-94.90807505167679,0.005320034289525211,126
25.182493947763362,-17.75876542814854,8.508765610273327,0.48000000000000004,0,10.465359806393398,-0.0060003432427784276,250,0.0,5.36,0.008943497461864312,25.18849429100614,-95.18698269487618,0.0060003432427784276,127
25.176434908117486,-17.789313187647256,8.469370557452372,0.4928934976239796,0,10.72602179479595,-0.006059039645876396,250,0.0,5.416,0.007040296659652827,25.182493947763362,-96.34692022429753,0.006059039645876396,128
25.172824878807845,-17.755728938321873,8.468502729207641,0.521536192416212,0,11.365783026252773,-0.0036100293096410496,250,0.0,5.4,0.020657005281044822,25.176434908117486,-95.8809362669381,0.0036100293096410496,129
25.16575111650718,-17.71124611968907,8.52087201796764,0.47647035584598546,0,10.419811749109577,-0.007073762300663589,250,0.0,5.324,0.024846978453991298,25.172824878807845,-94.29467434122462,0.007073762300663589,130
25.157415483346753,-17.781673854703627,8.431412352971295,0.4976906669810074,0,10.866491885247381,-0.008335633160427847,250,0.0,5.452,0.021472765254016528,25.16575111650718,-96.94568585584418,0.008335633160427847,131
25.15046169775283,-17.70591710154343,8.475507130378624,0.48226133993924913,0,10.4510497566745,-0.00695378559392168,250,0.0,5.368,0.018491333525288985,25.157415483346753,-95.04536300108514,0.00695378559392168,132
25.145148201283945,-17.70443514133221,8.447936267305641,0.5130146196747223,0,11.173143381222847,-0.005313496468886569,250,0.0,5.396,0.02418078406215198,25.15046169775283,-95.53313202262859,0.005313496468886569,133
25.13729242367789,-17.67952327969442,8.466688958283365,0.48114862568649197,0,10.408014564330326,-0.007855777606053493,250,0.0,5.364,0.020991409057636416,25.145148201283945,-94.83296287228086,0.007855777606053493,134
25.127317362881442,-17.61967890391693,8.5005802416541,0.458257569495584,0,9.9303941650638,-0.009975060796449498,250,0.0,5.3,0.018155149271652286,25.13729242367789,-93.38429819075972,0.009975060796449498,135
25.118044433315596,-17.686138581850184,8.412507091662297,0.49419024676737605,0,10.782748384151608,-0.0092729295658458,250,0.0,5.424,0.015562726388160593,25.127317362881442,-95.92961566795542,0.0092729295658458,136
