RewardStd,Wins,TimestepsStd,NormDeltaVar,Traj,ConfortViolation,Omega,ReturnsMean,TimestepsMean,NormDeltaOmega,DeltaOmega,ReturnsStd,ITERATIONS,RewardMean,OmegaBefore
8.057209441102541,0.0,6.892551341847226,0.3162277694445269,250,0,27.89999999851043,-326.4242639635851,12.144,0.100000001489569,-0.100000001489569,201.82966198310433,0,-26.879468376448045,28.0
9.254497775385461,0.0,4.381444510660839,0.2912222159870901,250,0,27.80833744916943,-223.7977570658996,8.712,0.09166254934100238,-0.09166254934100238,127.00709966098934,1,-25.688447780750636,27.89999999851043
10.04701286992614,0.0,2.7838275808677517,0.2610436629350758,250,0,27.72358060500452,-174.07610022737217,7.048,0.08475684416490736,-0.08475684416490736,79.96264742432798,2,-24.698652132147014,27.80833744916943
10.248372170835033,0.0,2.186507717800237,0.23455882018982813,250,0,27.644589265702482,-158.92642180040414,6.572,0.07899133930203917,-0.07899133930203917,62.24266319984357,3,-24.182352678089494,27.72358060500452
10.599204334579596,0.0,1.711256848050578,0.2096524247473291,250,0,27.570367532480343,-139.8875955914991,5.94,0.07422173322213865,-0.07422173322213865,48.37094968183451,4,-23.550100267929135,27.644589265702482
10.491687180885384,0.0,1.7145261736118234,0.195803423563207,250,0,27.499819003534533,-139.9632585695666,5.98,0.07054852894581032,-0.07054852894581032,48.0280788430138,5,-23.40522718554624,27.570367532480343
10.656501638377438,0.0,1.366344026956608,0.1746405283310676,250,0,27.432828191489165,-129.86483340272554,5.652,0.06699081204536839,-0.06699081204536839,38.02186291245788,6,-22.976792887955686,27.499819003534533
10.676810407460213,0.0,1.0849958525266354,0.15761397694979695,250,0,27.36892921063683,-125.55319252704328,5.528,0.06389898085233625,-0.06389898085233625,30.051624978510002,7,-22.71222730228714,27.432828191489165
10.657634818236206,0.0,1.0084522794857476,0.14665382550430264,250,0,27.30754195338053,-123.14394831681874,5.468,0.06138725725629968,-0.06138725725629968,27.74958420011133,8,-22.52083912158353,27.36892921063683
10.636449493037704,0.0,0.9220932707703706,0.1338905879088294,250,0,27.248355987722707,-120.87378357852126,5.412,0.059185965657821527,-0.059185965657821527,25.244314788456958,9,-22.334401991596685,27.30754195338053
10.484813928336628,0.0,1.0320930190636888,0.12666066955558977,250,0,27.19093076285429,-123.29600773030144,5.528,0.0574252248684175,-0.0574252248684175,28.021420453060383,10,-22.30390877899809,27.248355987722707
10.505422783377737,0.0,0.9568698971124548,0.12434271708374595,250,0,27.135123388582194,-119.67074087197273,5.42,0.0558073742720957,-0.0558073742720957,25.84783461580496,11,-22.079472485603823,27.19093076285429
10.520085331664486,0.0,0.7774419592484059,0.11047013872464367,250,0,27.080347835232484,-116.57016684438341,5.328,0.05477555334971029,-0.05477555334971029,20.896170046156072,12,-21.87878506839028,27.135123388582194
10.435600231602596,0.0,0.7457184455275329,0.10199416059054793,250,0,27.026828952282894,-116.47769272230425,5.352,0.0535188829495894,-0.0535188829495894,19.967600150783575,13,-21.76339550117793,27.080347835232484
10.378186448030378,0.0,0.7932616214087255,0.095723496468814,250,0,26.97471458002003,-115.97410268279005,5.356,0.05211437226286364,-0.05211437226286364,21.051027160579114,14,-21.65311849940068,27.026828952282894
10.30544874713048,0.0,0.8369850655776361,0.09621994326279376,250,0,26.923420148390395,-116.13253338343054,5.384,0.05129443162963554,-0.05129443162963554,22.14138733171212,15,-21.569935620993785,26.97471458002003
10.337344504779415,0.0,0.7523403485125599,0.08998031288710086,250,0,26.873191445280654,-112.60433310187955,5.272,0.0502287031097417,-0.0502287031097417,19.790176047407833,16,-21.35894026970401,26.923420148390395
10.192084688139829,0.0,0.8522534834191058,0.08873858483346256,250,0,26.824033051586607,-115.13098632528353,5.392,0.04915839369404651,-0.04915839369404651,22.24048098151022,17,-21.3521858911876,26.873191445280654
10.199999417402765,0.0,0.686043730384587,0.08483774789846468,250,0,26.77560597168032,-112.47594900353617,5.312,0.04842707990628625,-0.04842707990628625,17.925725954314224,18,-21.17393618289461,26.824033051586607
