OmegaBefore,Wins,Traj,DeltaOmega,ReturnsStd,NormDeltaOmega,ConfortViolation,Theta,ITERATIONS,Omega,NormDeltaVar,RewardStd,TimestepsStd,ReturnsMean,TimestepsMean,RewardMean
0.93967448,0.0,20,0.00198703,68.97361814491103,0.0019870343655105094,0,0.04514456,54,0.94166152,0.38537677687543237,2.786204988869268,0.0,1361.2,500.0,2.7224
0.94166152,0.0,20,0.00137549,42.71533682414315,0.0013754905273369866,0,0.04400376,55,0.94303701,0.38269470273702666,2.823217313633508,0.0,1381.0,500.0,2.762
0.94303701,0.0,20,0.00153396,82.55155964607816,0.0015339649924192011,0,0.04290968,56,0.94457097,0.3760196493426804,2.8013939101811443,0.0,1370.2,500.0,2.7404
0.94457097,0.0,20,0.00112546,50.54463374088292,0.0011254559286208998,0,0.04195939,57,0.94569643,0.3341105019884978,2.8242685141466275,0.0,1382.2,500.0,2.7644
0.94569643,0.0,20,0.00110193,77.81844254416815,0.0011019305223247677,0,0.04120699,58,0.94679836,0.2697050802419412,2.813360630989209,0.0,1375.7,500.0,2.7514
0.94679836,0.0,20,0.00159303,60.07495318350236,0.001593031901545805,0,0.04039366,59,0.94839139,0.2969003483275898,2.8372373887286906,0.0,1389.0,500.0,2.778
0.94839139,0.0,20,0.00202351,73.74137237670587,0.0020235148734175645,0,0.03928268,60,0.95041491,0.41494666611720277,2.8043805661856958,0.0,1367.1,500.0,2.7342
0.95041491,0.0,20,0.00200089,91.9879883463053,0.00200089299545958,0,0.03836698,61,0.9524158,0.3505575264257601,2.829705560654677,0.0,1386.9,500.0,2.7738
0.9524158,0.0,20,0.00245992,70.36725090551712,0.0024599214039309203,0,0.03746554,62,0.95487572,0.3530369876711106,2.8652467607520298,0.0,1409.5,500.0,2.819
0.95487572,0.0,20,0.00234925,73.9753337268579,0.002349247154770029,0,0.03647794,63,0.95722497,0.396276885780658,2.8698388456496997,0.0,1417.5,500.0,2.835
0.95722497,0.0,20,0.0022707,91.72545993343397,0.0022706996442635186,0,0.03534946,64,0.95949567,0.4656454301640167,2.8556907115442316,0.0,1395.8,500.0,2.7916
0.95949567,0.0,20,0.00184286,53.15110535068862,0.0018428612865195593,0,0.03422896,65,0.96133853,0.47674390675399536,2.879633754490317,0.0,1414.4,500.0,2.8288
0.96133853,0.0,20,0.00155219,65.36505182435029,0.0015521882681234223,0,0.03323312,66,0.96289072,0.4365092482767423,2.8382961015369768,0.0,1385.9,500.0,2.7718
0.96289072,0.0,20,0.00096545,68.41016006413082,0.0009654451289616839,0,0.03232717,67,0.96385616,0.4082223397536211,2.816735521840842,0.0,1375.5,500.0,2.751
0.96385616,0.0,20,0.00098391,59.29881954980217,0.0009839092470435018,0,0.03134034,68,0.96484007,0.45744468673674277,2.8525776063062684,0.0,1400.5,500.0,2.801
0.96484007,0.0,20,0.00056747,66.50112780998529,0.0005674673263010854,0,0.03054791,69,0.96540754,0.3775362643102653,2.8145450786938913,0.0,1372.0,500.0,2.744
0.96540754,0.0,20,0.00066122,54.28112010635005,0.0006612195911288588,0,0.02978839,70,0.96606876,0.37086695969404815,2.852281921549832,0.0,1401.4,500.0,2.8028
0.96606876,0.0,20,0.00091427,75.50966825513142,0.0009142672491702086,0,0.02906884,71,0.96698303,0.35990681998920593,2.8629039173538464,0.0,1402.3,500.0,2.8046
0.96698303,0.0,20,0.00099256,58.98610005755593,0.0009925570579401022,0,0.02862239,72,0.96797558,0.22767546376192627,2.8844000832062116,0.0,1414.8,500.0,2.8296
0.96797558,0.0,20,0.00038978,92.4970810350251,0.0003897772986629633,0,0.02832771,73,0.96836536,0.15217057247085108,2.869168457933413,0.0,1405.3,500.0,2.8106
0.96836536,0.0,20,4.91504477e-05,113.05149269248948,4.9150447677615006e-05,0,0.02822271,74,0.96841451,0.05459372122332695,2.9078408759765377,0.0,1424.4,500.0,2.8488
0.96841451,0.0,20,0.00013186,81.68053623722118,0.0001318626340943707,0,0.02806005,75,0.96854637,0.08496496239725815,2.8618404637575448,0.0,1402.7,500.0,2.8054
0.96854637,0.0,20,0.00021803,69.37513963949911,0.00021803088253580238,0,0.02795749,76,0.9687644,0.05381844561481586,2.901319637682136,0.0,1435.3,500.0,2.8706
0.9687644,0.0,20,0.00057335,84.51147851031834,0.0005733530962912514,0,0.02791779,77,0.96933776,0.020883741520286492,2.9105537548720863,0.0,1433.9,500.0,2.8678
0.96933776,0.0,20,0.00049128,64.63087497473633,0.0004912752869759007,0,0.02793816,78,0.96982903,0.01071977484102149,2.8724677543882025,0.0,1411.5,500.0,2.823
0.96982903,0.0,20,0.00055678,78.97088070928423,0.0005567797399226304,0,0.02809177,79,0.97038581,0.08058780216698835,2.9017070837698276,0.0,1432.0,500.0,2.864
0.97038581,0.0,20,0.00030481,89.36056177083938,0.00030480718816761065,0,0.028359,80,0.97069062,0.13918223581921296,2.895879769603704,0.0,1424.7,500.0,2.8494
0.97069062,0.0,20,0.00061042,92.5449080176754,0.0006104237042325877,0,0.02854942,81,0.97130104,0.0984068381038199,2.8805589457603533,0.0,1425.2,500.0,2.8504
0.97130104,0.0,20,0.0009324,70.48765849423572,0.0009324035222354476,0,0.02866212,82,0.97223345,0.05793793824764748,2.921130952216966,0.0,1445.7,500.0,2.8914
0.97223345,0.0,20,0.00064525,79.15118445102385,0.0006452515893847766,0,0.02864625,83,0.9728787,0.008147245734910769,2.871891021609281,0.0,1400.7,500.0,2.8014
0.9728787,0.0,20,0.00074356,87.5289095099442,0.0007435614479542885,0,0.02860374,84,0.97362226,0.021838228144730465,2.8654213721545387,0.0,1400.3,500.0,2.8006
0.97362226,0.0,20,0.00084939,61.998387075794156,0.0008493904483077852,0,0.02856757,85,0.97447165,0.01860822735668677,2.9017725617284342,0.0,1427.0,500.0,2.854
0.97447165,0.0,20,0.00055078,65.9511940756193,0.0005507771652748517,0,0.02852614,86,0.97502243,0.021343686796633676,2.8465580338366543,0.0,1382.2,500.0,2.7644
0.97502243,0.0,20,0.00067238,65.915400324962,0.0006723848512474317,0,0.02853908,87,0.97569481,0.0066713650523198,2.904411844074459,0.0,1428.6,500.0,2.8572
0.97569481,0.0,20,0.00094383,64.97160918431987,0.000943832733018457,0,0.0284878,88,0.97663864,0.026445453222784465,2.8495708519003347,0.0,1384.3,500.0,2.7686
0.97663864,0.0,20,0.00068612,54.52439820850846,0.0006861218089426746,0,0.02810177,89,0.97732477,0.20058415563426735,2.8845016970007142,0.0,1419.3,500.0,2.8386
0.97732477,0.0,20,0.0009141,63.7127145866506,0.0009140973647999706,0,0.02765066,90,0.97823886,0.23781395640928338,2.879905769291766,0.0,1408.7,500.0,2.8174
0.97823886,0.0,20,0.00119152,48.67853736504416,0.001191517532354358,0,0.02729835,91,0.97943038,0.1883629024463076,2.900292399052206,0.0,1426.0,500.0,2.852
0.97943038,0.0,20,0.00095153,68.18680224207614,0.0009515345118882301,0,0.02687351,92,0.98038192,0.2303131154926703,2.896387156441624,0.0,1425.6,500.0,2.8512
0.98038192,0.0,20,0.00093153,69.00028985446365,0.0009315333445784058,0,0.02643492,93,0.98131345,0.24151380709977843,2.879121977270154,0.0,1419.6,500.0,2.8392
0.98131345,0.0,20,0.00080642,68.51649436449591,0.0008064166848985588,0,0.02604969,94,0.98211987,0.21536288740051646,2.9148348220782596,0.0,1435.7,500.0,2.8714
0.98211987,0.0,20,0.00085452,71.37114262781562,0.0008545169909512929,0,0.02591645,95,0.98297438,0.07521432133611938,2.8775260485354432,0.0,1406.4,500.0,2.8128
0.98297438,0.0,20,0.00074077,84.5567265213123,0.000740769999182378,0,0.02578744,96,0.98371515,0.07318326447612833,2.9436351947889197,0.0,1453.6,500.0,2.9072
0.98371515,0.0,20,0.00072664,65.10145927703925,0.0007266377548694747,0,0.02555023,97,0.98444179,0.1354916231673826,2.909954638821712,0.0,1429.0,500.0,2.858
0.98444179,0.0,20,0.0006152,52.430048636254384,0.0006151985696509765,0,0.02525492,98,0.98505699,0.17040658077917925,2.902643698423904,0.0,1431.7,500.0,2.8634
0.98505699,0.0,20,0.00052061,73.9894587086566,0.0005206088034038769,0,0.02492477,99,0.9855776,0.19282018541990453,2.9007097338410133,0.0,1427.4,500.0,2.8548
0.9855776,0.0,20,0.00040284,84.49402345728366,0.00040284127162770744,0,0.02473125,100,0.98598044,0.11418496404400003,2.898428567344726,0.0,1421.4,500.0,2.8428
0.98598044,0.0,20,0.00022459,69.00572440022638,0.00022459392485651986,0,0.02430082,101,0.98620503,0.2571278455280108,2.925957204061604,0.0,1448.1,500.0,2.8962
0.98620503,0.0,20,0.0004184,67.22083010496077,0.00041839743042304534,0,0.02402601,102,0.98662343,0.16649573063217105,2.892938049803348,0.0,1414.4,500.0,2.8288
0.98662343,0.0,20,0.00042306,73.9574877885938,0.00042305553965582554,0,0.02372072,103,0.98704649,0.1871531420162924,2.958239956460598,0.0,1465.3,500.0,2.9306
0.98704649,0.0,20,0.00044388,76.2721443254351,0.00044388229595637707,0,0.02337737,104,0.98749037,0.21331467433951445,2.8917409565865335,0.0,1418.4,500.0,2.8368
0.98749037,0.0,20,0.0002997,84.6980519256494,0.00029969529886497703,0,0.02303484,105,0.98779006,0.21587874700824727,2.922091415407807,0.0,1438.8,500.0,2.8776
0.98779006,0.0,20,0.0004133,79.00854384178967,0.0004133008954975148,0,0.02259987,106,0.98820336,0.278695952753246,2.9192052000501776,0.0,1435.5,500.0,2.871
0.98820336,0.0,20,0.00049381,65.07925936886497,0.0004938077387452999,0,0.02230849,107,0.98869717,0.1896395114028664,2.9245325848757435,0.0,1447.3,500.0,2.8946
0.98869717,0.0,20,0.00049632,80.5359547034739,0.000496320180714771,0,0.02205005,108,0.98919349,0.17023867109442392,2.9223549681720735,0.0,1449.4,500.0,2.8988
0.98919349,0.0,20,0.00050759,91.21381474316267,0.0005075879191120958,0,0.02178557,109,0.98970108,0.17625345362063882,2.930037515118194,0.0,1449.8,500.0,2.8996
0.98970108,0.0,20,0.0005356,63.25820104935011,0.0005356021306957004,0,0.02158121,110,0.99023668,0.13761954365401863,2.917640142306793,0.0,1438.0,500.0,2.876
0.99023668,0.0,20,0.00049949,76.40229054157997,0.0004994879791789808,0,0.02133026,111,0.99073617,0.17075931318766635,2.9602083102376424,0.0,1473.7,500.0,2.9474
0.99073617,0.0,20,0.00040982,72.83646064986958,0.00040982116209531405,0,0.02102248,112,0.99114599,0.21212419443807562,2.8422482298349663,0.0,1377.5,500.0,2.755
0.99114599,0.0,20,0.00038799,64.99930768862082,0.00038798934008033026,0,0.02084476,113,0.99153398,0.12387280085860652,2.942553659663661,0.0,1460.7,500.0,2.9214
0.99153398,0.0,20,0.00034155,68.65391467352754,0.00034154580549328184,0,0.02062206,114,0.99187553,0.15669683694981984,2.938280966823969,0.0,1443.2,500.0,2.8864
0.99187553,0.0,20,0.00022983,65.1290257872786,0.00022982813414940129,0,0.02048015,115,0.99210536,0.10071787097854212,2.933183383288539,0.0,1439.1,500.0,2.8782
0.99210536,0.0,20,0.00020459,62.86899076651383,0.0002045901840352915,0,0.02029552,116,0.99230995,0.1320578402095549,2.924477601213591,0.0,1436.3,500.0,2.8726
0.99230995,0.0,20,0.00011532,85.0305827335083,0.00011532173639994259,0,0.02008459,117,0.99242527,0.1523245542182181,2.947594951820891,0.0,1461.0,500.0,2.922
0.99242527,0.0,20,0.00017905,72.76097855306786,0.00017904665365975347,0,0.01984315,118,0.99260431,0.1762897470017748,2.967399507986749,0.0,1474.8,500.0,2.9496
0.99260431,0.0,20,0.00016762,66.81197497455078,0.00016761576516377552,0,0.01968005,119,0.99277193,0.12028812480900797,2.912760779741447,0.0,1429.6,500.0,2.8592
0.99277193,0.0,20,0.00018637,85.32549443161756,0.0001863687417750226,0,0.01971581,120,0.9929583,0.026455276508031034,2.927360339965,0.0,1450.6,500.0,2.9012
0.9929583,0.0,20,0.00014782,85.47771639439135,0.00014782055734130495,0,0.01969085,121,0.99310612,0.01845753326350774,2.9368203486083377,0.0,1453.4,500.0,2.9068
0.99310612,0.0,20,0.00013233,99.33956915549815,0.00013233214241992197,0,0.01950934,122,0.99323845,0.1349427322262713,2.9839502341694644,0.0,1485.5,500.0,2.971
0.99323845,0.0,20,8.85969933e-05,68.97615530021952,8.859699328900295e-05,0,0.01939288,123,0.99332705,0.08722820266540765,2.9182999914333685,0.0,1437.7,500.0,2.8754
0.99332705,0.0,20,0.00019397,87.77220516769533,0.0001939739026274312,0,0.01934123,124,0.99352102,0.03885223622650358,2.9660327442562058,0.0,1483.8,500.0,2.9676
0.99352102,0.0,20,0.00016992,69.3151498591758,0.00016992056305764613,0,0.01915049,125,0.99369094,0.14435902540704149,2.983207126566977,0.0,1489.1,500.0,2.9782
0.99369094,0.0,20,0.00021209,78.40943820739949,0.00021208574022602011,0,0.01895371,126,0.99390303,0.1504202259864158,2.9210603828062167,0.0,1446.6,500.0,2.8932
0.99390303,0.0,20,0.00026339,82.0209729276604,0.00026339136738462443,0,0.01873821,127,0.99416642,0.1664925689712291,2.9246230799882573,0.0,1436.4,500.0,2.8728
0.99416642,0.0,20,0.00025298,73.96647889415853,0.0002529836642342076,0,0.01860309,128,0.9944194,0.10535252363890635,2.9568566011898514,0.0,1467.6,500.0,2.9352
0.9944194,0.0,20,0.00018798,78.54139036202504,0.0001879818601480121,0,0.0183686,129,0.99460739,0.18462780292868075,2.93675858728633,0.0,1446.5,500.0,2.893
0.99460739,0.0,20,0.00020285,78.71187966247535,0.00020284769222456145,0,0.01829143,130,0.99481023,0.061267547382797716,2.947346983305495,0.0,1473.8,500.0,2.9476
0.99481023,0.0,20,0.00017799,62.35791850278519,0.0001779945617136347,0,0.01815386,131,0.99498823,0.1098507528818331,2.905303777576452,0.0,1430.7,500.0,2.8614
0.99498823,0.0,20,0.00021006,63.47566462826522,0.00021005662532114222,0,0.01810607,132,0.99519828,0.03834893935933792,2.9640059109252803,0.0,1491.8,500.0,2.9836
0.99519828,0.0,20,0.00019065,65.27664207049868,0.0001906545906370516,0,0.01798201,133,0.99538894,0.10002696311643433,2.9435063716594874,0.0,1451.6,500.0,2.9032
0.99538894,0.0,20,0.00015116,92.33222622681637,0.0001511568685040876,0,0.01771808,134,0.9955401,0.21507306609105825,2.981493612268858,0.0,1491.4,500.0,2.9828
0.9955401,0.0,20,0.00018713,64.46735608042259,0.00018713061344499682,0,0.01754952,135,0.99572723,0.13900935743058795,2.984104850704814,0.0,1486.6,500.0,2.9732
0.99572723,0.0,20,0.00015005,68.2043986851288,0.00015005389830313742,0,0.01743011,136,0.99587728,0.09926419629273653,2.9486483954517198,0.0,1460.4,500.0,2.9208
0.99587728,0.0,20,0.00018264,96.57220096901591,0.00018263603058188416,0,0.01728677,137,0.99605992,0.12005381321502995,2.951944437146472,0.0,1469.9,500.0,2.9398
0.99605992,0.0,20,0.00019767,60.14515774357899,0.00019766604265425425,0,0.01717489,138,0.99625758,0.09438156735890146,2.9583734990700545,0.0,1471.6,500.0,2.9432
0.99625758,0.0,20,0.00020123,65.78936084200849,0.00020123254039161598,0,0.01711601,139,0.99645881,0.0499192526039991,2.9460144195166458,0.0,1467.6,500.0,2.9352
0.99645881,0.0,20,0.00017544,108.40129150522147,0.00017543849645729193,0,0.01686536,140,0.99663425,0.2143887549609218,2.955163372810376,0.0,1460.6,500.0,2.9212
0.99663425,0.0,20,0.00015953,56.22952960856066,0.00015953328739237715,0,0.01657165,141,0.99679379,0.2552469854180117,2.964841014287275,0.0,1471.2,500.0,2.9424
0.99679379,0.0,20,0.00015404,65.78936084200849,0.00015404124979978562,0,0.01627214,142,0.99694783,0.2649074787516881,2.958563867825064,0.0,1463.6,500.0,2.9272
0.99694783,0.0,20,0.00015414,52.91984504890391,0.00015413650661422196,0,0.01586446,143,0.99710196,0.3683941764327159,2.985952384081166,0.0,1495.3,500.0,2.9906
0.99710196,0.0,20,0.00014881,92.00673888362743,0.0001488051325081452,0,0.01545018,144,0.99725077,0.3840160321465049,2.973498706910766,0.0,1480.6,500.0,2.9612
0.99725077,0.0,20,0.00015008,73.49088378839923,0.0001500811171644134,0,0.01497961,145,0.99740085,0.4486934161292879,2.987802342860049,0.0,1492.3,500.0,2.9846
0.99740085,0.0,20,0.00013338,82.77415055438503,0.0001333818919981855,0,0.01449443,146,0.99753423,0.47740092080338314,3.0066145479592157,0.0,1508.2,500.0,3.0164
0.99753423,0.0,20,0.00012395,79.84109217689848,0.00012394695787998344,0,0.01403968,147,0.99765818,0.4619798526812673,2.958425932823061,0.0,1473.0,500.0,2.946
0.99765818,0.0,20,8.49970115e-05,75.87858722986347,8.49970114988885e-05,0,0.01354662,148,0.99774318,0.5178621426296246,2.9669561237065842,0.0,1477.8,500.0,2.9556
0.99774318,0.0,20,6.28913393e-05,68.29524141548956,6.28913392554109e-05,0,0.01307572,149,0.99780607,0.5122422024533222,2.9788479920935877,0.0,1479.6,500.0,2.9592
0.99780607,0.0,20,7.93361457e-05,70.24243731534378,7.933614570154734e-05,0,0.01268436,150,0.9978854,0.4397705174820956,2.957231137398631,0.0,1464.0,500.0,2.928
0.9978854,0.0,20,6.60798354e-05,67.41654099699865,6.607983536732753e-05,0,0.01229794,151,0.99795148,0.4475562166178406,2.9711051075315393,0.0,1476.9,500.0,2.9538
0.99795148,0.0,20,6.3923753e-05,49.0187719144411,6.392375304420383e-05,0,0.01196773,152,0.99801541,0.3936092518791199,2.9497137759450487,0.0,1465.4,500.0,2.9308
0.99801541,0.0,20,7.3995945e-05,92.76825965813954,7.399594503654239e-05,0,0.01172629,153,0.9980894,0.2946366703296448,2.9661758208171007,0.0,1474.5,500.0,2.949
0.9980894,0.0,20,4.01731572e-05,74.37546638509234,4.017315715421077e-05,0,0.01148626,154,0.99812958,0.29892914695434314,2.9519446539527125,0.0,1458.7,500.0,2.9174
0.99812958,0.0,20,4.18230051e-05,79.66580194788729,4.1823005080598996e-05,0,0.01128092,155,0.9981714,0.260661557848195,2.9742214039980284,0.0,1477.6,500.0,2.9552
0.9981714,0.0,20,2.12501197e-05,101.57534149585715,2.125011973141966e-05,0,0.01108676,156,0.99819265,0.25082128446505436,2.948775847703586,0.0,1455.5,500.0,2.911
0.99819265,0.0,20,1.5644031e-06,74.7081655510293,1.564403101061984e-06,0,0.01096672,157,0.99819421,0.15725241187443828,2.9955967085040003,0.0,1500.3,500.0,3.0006
0.99819421,0.0,20,-2.18285684e-05,61.953208149376735,2.1828568433912565e-05,0,0.01090462,158,0.99817239,0.08202647456532475,2.9903304165259064,0.0,1491.0,500.0,2.982
0.99817239,0.0,20,-2.88483726e-05,75.82638063365546,2.8848372633172303e-05,0,0.01085186,159,0.99814354,0.07004124706854498,2.9429560920951574,0.0,1460.6,500.0,2.9212
0.99814354,0.0,20,5.47633327e-06,58.44792554060409,5.476333267306899e-06,0,0.01077005,160,0.99814901,0.10928367681697182,2.950136647682612,0.0,1468.8,500.0,2.9376
0.99814901,0.0,20,1.62279889e-07,68.90399117612854,1.6227988897110635e-07,0,0.01064935,161,0.99814918,0.1627472656652742,2.9573600119025083,0.0,1461.2,500.0,2.9224
0.99814918,0.0,20,1.88372381e-05,81.7397700021232,1.883723810491844e-05,0,0.01053578,162,0.99816801,0.15480761091980355,2.9963804765082824,0.0,1494.9,500.0,2.9898
0.99816801,0.0,20,2.44367749e-05,87.0170098314117,2.4436774900937763e-05,0,0.01047223,163,0.99819245,0.08735113294311248,2.9548008122376035,0.0,1470.2,500.0,2.9404
0.99819245,0.0,20,3.30081963e-05,53.444831368430755,3.300819629759033e-05,0,0.01040404,164,0.99822546,0.09431814420288731,2.961086118301864,0.0,1468.5,500.0,2.937
0.99822546,0.0,20,3.45829216e-05,88.30084937303832,3.4582921595416316e-05,0,0.01039965,165,0.99826004,0.00608464932624031,2.9683556660211727,0.0,1479.6,500.0,2.9592
0.99826004,0.0,20,3.75560421e-05,56.32574899635157,3.75560421302934e-05,0,0.01035124,166,0.9982976,0.06736060562354851,2.93962473115192,0.0,1461.9,500.0,2.9238
0.9982976,0.0,20,3.48146497e-05,75.33359144498554,3.481464969190551e-05,0,0.01028564,167,0.99833241,0.09176681396903064,2.9072115506099654,0.0,1430.5,500.0,2.861
0.99833241,0.0,20,5.28596858e-05,56.694267787846066,5.285968584378686e-05,0,0.01018048,168,0.99838527,0.14832230165191618,2.951087013288493,0.0,1455.6,500.0,2.9112
0.99838527,0.0,20,4.11813444e-05,69.96141793874679,4.118134443253929e-05,0,0.01001225,169,0.99842645,0.24047014031016545,2.99973265475442,0.0,1499.0,500.0,2.998
0.99842645,0.0,20,4.32437645e-05,61.035972999535275,4.324376447706335e-05,0,0.00989139,170,0.9984697,0.17523436382623458,2.9905081775510998,0.0,1496.1,500.0,2.9922
0.9984697,0.0,20,5.84098366e-05,81.90451757992352,5.840983655058807e-05,0,0.00977359,171,0.99852811,0.17286148755877662,2.97336156563577,0.0,1480.5,500.0,2.961
0.99852811,0.0,20,5.91937586e-05,90.79625542939534,5.9193758560893706e-05,0,0.00969219,172,0.9985873,0.12065356035806474,2.9656734547147976,0.0,1471.8,500.0,2.9436
0.9985873,0.0,20,4.395521e-05,63.805642383726536,4.3955209986346055e-05,0,0.00963205,173,0.99863126,0.08978229097415635,2.9792605525532676,0.0,1485.8,500.0,2.9716
0.99863126,0.0,20,5.41708845e-05,64.5752274483025,5.417088451120655e-05,0,0.00953808,174,0.99868543,0.14141220757861106,2.9571737588447524,0.0,1457.8,500.0,2.9156
0.99868543,0.0,20,5.69210667e-05,67.4806638971491,5.6921066705073464e-05,0,0.00939918,175,0.99874235,0.21157284031082213,2.994126276562162,0.0,1501.4,500.0,3.0028
0.99874235,0.0,20,4.70077279e-05,71.40161062609162,4.700772785926066e-05,0,0.00928828,176,0.99878935,0.17114593724622296,2.9621057307260323,0.0,1467.1,500.0,2.9342
0.99878935,0.0,20,3.76420888e-05,67.57958271549181,3.76420887916451e-05,0,0.00920016,177,0.998827,0.13745305891163184,2.953489461636862,0.0,1455.0,500.0,2.91
0.998827,0.0,20,3.14251986e-05,87.52165446333838,3.142519855947601e-05,0,0.00910216,178,0.99885842,0.1543965948526136,2.983384145563558,0.0,1492.6,500.0,2.9852
0.99885842,0.0,20,3.77122578e-05,78.91666490672296,3.7712257751176814e-05,0,0.00900828,179,0.99889613,0.14946740866318464,2.997063522850325,0.0,1498.4,500.0,2.9968
0.99889613,0.0,20,2.90366805e-05,73.47135496232528,2.90366805154596e-05,0,0.00891601,180,0.99892517,0.14840535251983056,2.951973739720596,0.0,1467.4,500.0,2.9348
0.99892517,0.0,20,4.20914298e-05,78.07662902559255,4.2091429766411004e-05,0,0.0088378,181,0.99896726,0.12700217768339428,3.0208597186893673,0.0,1514.2,500.0,3.0284
0.99896726,0.0,20,3.92049928e-05,67.02201130971824,3.920499277054734e-05,0,0.00881303,182,0.99900647,0.04044515549536243,3.0057197141450165,0.0,1503.5,500.0,3.007
0.99900647,0.0,20,3.54733019e-05,59.42886504048349,3.547330189590525e-05,0,0.00877461,183,0.99904194,0.06297213416395664,2.9583430429887607,0.0,1461.9,500.0,2.9238
0.99904194,0.0,20,3.28605976e-05,89.19927129747192,3.2860597639072786e-05,0,0.00869955,184,0.9990748,0.12380771824633996,2.955998856562702,0.0,1463.7,500.0,2.9274
0.9990748,0.0,20,2.83496544e-05,94.17106774376087,2.834965442588544e-05,0,0.00865412,185,0.99910315,0.07545760992827866,2.967661159903536,0.0,1470.9,500.0,2.9418
0.99910315,0.0,20,3.90202451e-05,118.53252718136063,3.9020245136578424e-05,0,0.00860297,186,0.99914217,0.08541640944491746,2.982172067470286,0.0,1483.8,500.0,2.9676
0.99914217,0.0,20,3.9098011e-05,72.68638111778574,3.9098011003990685e-05,0,0.00856308,187,0.99918127,0.0669656623625201,2.994515994280211,0.0,1495.7,500.0,2.9914
0.99918127,0.0,20,3.17639928e-05,92.71332158864766,3.176399281457076e-05,0,0.0085455,188,0.99921303,0.029622792990835478,2.970366280444215,0.0,1484.8,500.0,2.9696
0.99921303,0.0,20,2.91863037e-05,54.83165144330417,2.9186303677430914e-05,0,0.00853919,189,0.99924222,0.010641608055195206,2.966613631735686,0.0,1471.7,500.0,2.9434
0.99924222,0.0,20,2.22677927e-05,78.33492196970647,2.2267792749497417e-05,0,0.00854408,190,0.99926449,0.008251065140555625,2.961478522630208,0.0,1468.2,500.0,2.9364
0.99926449,0.0,20,1.47358692e-05,60.077949365803086,1.4735869226956133e-05,0,0.00850999,191,0.99927922,0.057611345745243625,2.9682858083412387,0.0,1477.2,500.0,2.9544
0.99927922,0.0,20,1.81638502e-05,84.58628730473988,1.8163850155628047e-05,0,0.00853518,192,0.99929739,0.042590846027962925,2.9869409368114397,0.0,1481.4,500.0,2.9628
0.99929739,0.0,20,2.08582092e-05,94.83728169870749,2.085820919950354e-05,0,0.00852858,193,0.99931825,0.011139029457126526,2.994737724743187,0.0,1490.7,500.0,2.9814
0.99931825,0.0,20,2.27273874e-05,70.2879790575885,2.2727387387178055e-05,0,0.00853686,194,0.99934097,0.013981326051151655,2.9839571042493223,0.0,1480.0,500.0,2.96
0.99934097,0.0,20,2.6411865e-05,85.19624404866684,2.6411864981534805e-05,0,0.00852727,195,0.99936738,0.016201163499019344,2.9646018282393336,0.0,1472.0,500.0,2.944
0.99936738,0.0,20,2.54493474e-05,72.72929258558754,2.5449347398676103e-05,0,0.00849795,196,0.99939283,0.04962133728800211,2.9468354212612553,0.0,1459.5,500.0,2.919
0.99939283,0.0,20,2.40123939e-05,77.10635512070326,2.4012393872507865e-05,0,0.00846417,197,0.99941685,0.05738203008397136,2.9630527433712683,0.0,1478.1,500.0,2.9562
0.99941685,0.0,20,2.2742515e-05,73.0057531979501,2.2742514971474392e-05,0,0.00842954,198,0.99943959,0.05907458986322922,2.921773050734776,0.0,1441.6,500.0,2.8832
0.99943959,0.0,20,1.77894953e-05,67.21153174865158,1.778949526753948e-05,0,0.00841249,199,0.99945738,0.029163166719158085,2.958051784536572,0.0,1467.1,500.0,2.9342
0.99945738,0.0,20,1.51500151e-05,49.26367830359402,1.5150015140852346e-05,0,0.00836617,200,0.99947253,0.07954127831304447,2.9923397601208324,0.0,1491.3,500.0,2.9826
0.99947253,0.0,20,1.75570021e-05,50.43361973921761,1.7557002114365616e-05,0,0.00832492,201,0.99949009,0.07120724997426464,2.9921027722991065,0.0,1494.5,500.0,2.989
0.99949009,0.0,20,1.38246997e-05,69.84010309270741,1.382469971189515e-05,0,0.00828529,202,0.99950391,0.06873769808632346,2.9782344031321646,0.0,1488.6,500.0,2.9772
0.99950391,0.0,20,1.19232469e-05,56.686770943492625,1.1923246891254458e-05,0,0.00825524,203,0.99951583,0.052340767213109984,2.9843586848768697,0.0,1499.1,500.0,2.9982
0.99951583,0.0,20,1.40915164e-05,88.03607215227177,1.4091516370218216e-05,0,0.00821759,204,0.99952992,0.06585054834518189,3.003816072931231,0.0,1508.5,500.0,3.017
0.99952992,0.0,20,1.22892105e-05,63.42073793326596,1.2289210475358026e-05,0,0.00819865,205,0.99954221,0.033243468254795516,3.010059394762834,0.0,1516.9,500.0,3.0338
0.99954221,0.0,20,9.22920651e-06,55.120232220120414,9.229206507921361e-06,0,0.00813425,206,0.99955144,0.1135774271674137,2.965935562347908,0.0,1471.6,500.0,2.9432
0.99955144,0.0,20,1.13948309e-05,90.54810875992939,1.139483094514393e-05,0,0.00808728,207,0.99956284,0.08341324705475017,2.966386191985123,0.0,1476.8,500.0,2.9536
0.99956284,0.0,20,9.24138655e-06,89.15037857463085,9.241386548675123e-06,0,0.00805428,208,0.99957208,0.05888853223426338,2.969693580152673,0.0,1474.9,500.0,2.9498
