Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
5.100000000000000000e+01,2.384848231161556420e+00,1.803026590345438163e-01,2.300463989217572891e+00,2.469232473105539949e+00,1.872965998494053565e+03,4.088452470022428997e+01,1.853831451934717961e+03,1.892100545053389169e+03,1.940383999999999958e+02,4.130065452265860415e+00,1.921054698688824089e+02,1.959713301311175826e+02
5.200000000000000000e+01,2.311533938532771781e+00,1.838460663587917487e-01,2.225491330913226484e+00,2.397576546152317079e+00,1.868619282119840591e+03,3.952988442149139559e+01,1.850118726726468594e+03,1.887119837513212588e+03,1.932521999999999878e+02,4.092715768288825551e+00,1.913367500590588861e+02,1.951676499409410894e+02
5.300000000000000000e+01,2.242068290305006428e+00,1.857413409977117236e-01,2.155138666850324292e+00,2.328997913759688565e+00,1.867828646509295140e+03,3.918287829110478526e+01,1.849490494984060206e+03,1.886166798034530075e+03,1.928129999999999598e+02,4.115562440299011193e+00,1.908868574874193484e+02,1.947391425125805711e+02
5.400000000000000000e+01,2.176416389666412154e+00,1.864682508171032482e-01,2.089146561944086766e+00,2.263686217388737543e+00,1.873469199743028639e+03,4.086533573557506571e+01,1.854343633895593257e+03,1.892594765590464021e+03,1.930584000000000060e+02,4.280594239121477962e+00,1.910550202280530812e+02,1.950617797719469309e+02
5.500000000000000000e+01,2.114501585752466717e+00,1.866920753035107849e-01,2.027127004945993072e+00,2.201876166558940362e+00,1.863597774847672554e+03,5.087923394664031207e+01,1.839785560373035878e+03,1.887409989322309229e+03,1.917648000000000081e+02,5.343350200014969076e+00,1.892640351278462845e+02,1.942655648721537318e+02
5.600000000000000000e+01,2.055902178793050705e+00,1.867510484569012696e-01,1.968499997701198323e+00,2.143304359884902865e+00,1.872753461171386789e+03,4.384789952979319594e+01,1.852232012500190876e+03,1.893274909842582701e+03,1.923926000000000442e+02,4.702048451473041624e+00,1.901919735850262327e+02,1.945932264149738558e+02
5.700000000000000000e+01,2.000344995758899902e+00,1.867723583633005835e-01,1.912932841323853106e+00,2.087757150193946476e+00,1.874849339336522462e+03,4.134366445679965807e+01,1.855499908756549530e+03,1.894198769916495394e+03,1.923415999999999997e+02,4.529786467373490666e+00,1.902215946752632476e+02,1.944616053247367518e+02
5.800000000000000000e+01,1.947190803362562006e+00,1.870741105025641171e-01,1.859637424579172027e+00,2.034744182145951985e+00,1.878514370453936408e+03,6.004347525568351784e+01,1.850413159022759146e+03,1.906615581885113670e+03,1.924644000000000119e+02,6.393530968095799238e+00,1.894721353990393595e+02,1.954566646009606643e+02
5.900000000000000000e+01,1.895976590707409315e+00,1.876751952015515978e-01,1.808141895625414497e+00,1.983811285789404133e+00,1.880484898590773128e+03,4.841633386017306151e+01,1.857825356838176049e+03,1.903144440343370206e+03,1.924402000000000044e+02,5.250573222039665033e+00,1.899828560901228514e+02,1.948975439098771574e+02
6.000000000000000000e+01,1.846248102198480456e+00,1.879828781924361425e-01,1.758269407044141364e+00,1.934226797352819549e+00,1.875497795379927311e+03,5.015190138197335301e+01,1.852025983023813296e+03,1.898969607736041326e+03,1.917417999999999836e+02,5.449754559610918037e+00,1.891912363546494760e+02,1.942923636453504912e+02
6.100000000000000000e+01,1.797728170193780617e+00,1.891372017389542637e-01,1.709209234990001214e+00,1.886247105397560020e+00,1.872287643544332695e+03,4.928629632705516883e+01,1.849220946824190150e+03,1.895354340264475240e+03,1.912377999999999929e+02,5.445820926178166488e+00,1.886890773517656044e+02,1.937865226482343814e+02
6.200000000000000000e+01,1.750425372158923576e+00,1.903469597942221980e-01,1.661340252756996261e+00,1.839510491560850891e+00,1.856436547574998940e+03,6.860321614401176760e+01,1.824329254092862584e+03,1.888543841057135296e+03,1.894935999999999865e+02,7.320779674324315422e+00,1.860673696461901443e+02,1.929198303538098287e+02
6.300000000000000000e+01,1.703372286137945224e+00,1.919537000799980964e-01,1.613535189134899683e+00,1.793209383140990765e+00,1.843619706569725849e+03,7.799856702034291800e+01,1.807115253524096488e+03,1.880124159615355211e+03,1.880519999999999641e+02,8.261187808057627535e+00,1.841856450916884853e+02,1.919183549083114428e+02
6.400000000000000000e+01,1.657041353383202464e+00,1.936722103085575797e-01,1.566399968835610945e+00,1.747682737930793984e+00,1.830548701037794672e+03,8.006086195265540084e+01,1.793079064253556453e+03,1.868018337822032890e+03,1.865939999999999941e+02,8.464493133082452658e+00,1.826324952706750082e+02,1.905555047293249800e+02
6.500000000000000000e+01,1.612197466298801896e+00,1.967441417306281803e-01,1.520118373590147343e+00,1.704276559007456449e+00,1.832481023494882265e+03,8.185374168551435048e+01,1.794172293166687723e+03,1.870789753823076808e+03,1.866467999999999847e+02,8.665273415190084094e+00,1.825913272061235659e+02,1.907022727938764035e+02
6.600000000000000000e+01,1.568964938369580508e+00,2.010082499734502093e-01,1.474890181572751313e+00,1.663039695166409704e+00,1.810817833360303212e+03,1.004597613517699557e+02,1.763801217782168806e+03,1.857834448938437617e+03,1.843509999999999991e+02,1.051367398201028180e+01,1.794304491120170155e+02,1.892715508879829827e+02
6.700000000000000000e+01,1.527697035428470240e+00,2.056195165564737581e-01,1.431464139438943350e+00,1.623929931417997130e+00,1.805398021725314948e+03,1.219321447821541113e+02,1.748332021361588659e+03,1.862464022089041237e+03,1.836787999999999670e+02,1.263006198559611448e+01,1.777677490367645419e+02,1.895898509632353921e+02
6.800000000000000000e+01,1.488469408252799386e+00,2.104862071909466281e-01,1.389958830934750367e+00,1.586979985570848406e+00,1.777650733537794849e+03,1.417677566881898485e+02,1.711301381041889499e+03,1.844000086033700200e+03,1.807950000000000159e+02,1.460370976841158530e+01,1.739602534412082377e+02,1.876297465587917941e+02
6.900000000000000000e+01,1.451258983960416193e+00,2.148635931149102396e-01,1.350699726967492520e+00,1.551818240953339867e+00,1.777470754729057489e+03,1.520089139975132753e+02,1.706328393073976258e+03,1.848613116384138721e+03,1.806714000000000055e+02,1.562435469515460973e+01,1.733589769116530874e+02,1.879838230883469237e+02
7.000000000000000000e+01,1.416187343434647250e+00,2.188769113008241785e-01,1.313749795713168744e+00,1.518624891156125756e+00,1.755730165380113704e+03,1.721664596992023633e+02,1.675153781938574184e+03,1.836306548821653223e+03,1.784028000000000702e+02,1.761616807821724251e+01,1.701581795534798687e+02,1.866474204465202718e+02
7.100000000000000000e+01,1.382794731869983362e+00,2.223480729941887668e-01,1.278732630468997433e+00,1.486856833270969291e+00,1.736699125495616727e+03,1.873504827979151344e+02,1.649016400496466986e+03,1.824381850494766468e+03,1.764214000000000055e+02,1.911518065936076738e+01,1.674752200700999367e+02,1.853675799299000744e+02
7.200000000000000000e+01,1.350631467529104679e+00,2.258089476678702412e-01,1.244949626922021935e+00,1.456313308136187423e+00,1.733421233936164299e+03,1.947189727165682314e+02,1.642289949501525143e+03,1.824552518370803455e+03,1.760026000000000010e+02,1.984221178296411381e+01,1.667161590303379057e+02,1.852890409696620964e+02
7.300000000000000000e+01,1.319703136101063823e+00,2.289115102855511785e-01,1.212569251492086497e+00,1.426837020710041148e+00,1.702475138619985955e+03,2.173939173466784496e+02,1.600731653433681458e+03,1.804218623806290452e+03,1.728489999999999895e+02,2.211711601000456184e+01,1.624978710788574290e+02,1.832001289211425501e+02
7.400000000000000000e+01,1.289343679460287939e+00,2.323551314194167716e-01,1.180598130550409630e+00,1.398089228370166248e+00,1.691516308464583972e+03,2.271733168279751567e+02,1.585195923434897168e+03,1.797836693494270776e+03,1.716639999999999873e+02,2.308043500456609820e+01,1.608620239114246715e+02,1.824659760885753030e+02
7.500000000000000000e+01,1.259156586358819219e+00,2.354629508910875690e-01,1.148956533163646654e+00,1.369356639553991783e+00,1.678365618122673595e+03,2.427044091712128022e+02,1.564776458128913646e+03,1.791954778116433545e+03,1.702622000000000355e+02,2.461694939589387232e+01,1.587411130406118218e+02,1.817832869593882492e+02
7.600000000000000000e+01,1.229395977912657312e+00,2.385943090613873441e-01,1.117730403982123644e+00,1.341061551843190980e+00,1.645678714732187927e+03,2.742205874870268758e+02,1.517339529251328258e+03,1.774017900213047596e+03,1.669336000000000126e+02,2.775306205520392666e+01,1.539447671358988430e+02,1.799224328641011823e+02
7.700000000000000000e+01,1.199213102024438538e+00,2.409917953769080412e-01,1.086425469959046541e+00,1.312000734089830534e+00,1.644699875555238123e+03,2.770368714066668190e+02,1.515042628627418253e+03,1.774357122483057992e+03,1.667785999999999831e+02,2.802221887788331500e+01,1.536637978652986476e+02,1.798934021347013186e+02
7.800000000000000000e+01,1.169819127171926931e+00,2.432324839153026663e-01,1.055982820590266380e+00,1.283655433753587483e+00,1.621594024455444696e+03,2.991635051090121351e+02,1.481581194189350754e+03,1.761606854721538639e+03,1.644068000000000040e+02,3.021984873820516171e+01,1.502634754306894536e+02,1.785501245693105545e+02
7.900000000000000000e+01,1.140960756155696032e+00,2.458687244715405396e-01,1.025890651014927712e+00,1.256030861296464352e+00,1.595949860011635792e+03,3.211039551213585810e+02,1.445668583056427906e+03,1.746231136966843678e+03,1.617936000000000263e+02,3.240981674493084341e+01,1.466253388539431626e+02,1.769618611460568900e+02
8.000000000000000000e+01,1.112314514041164770e+00,2.481900228440819256e-01,9.961580078204479438e-01,1.228471020261881597e+00,1.586379412176354435e+03,3.329079581240505377e+02,1.430573691762462886e+03,1.742185132590245985e+03,1.607711999999999932e+02,3.356931254821879662e+01,1.450602781138209423e+02,1.764821218861790442e+02
8.100000000000000000e+01,1.084080185625009074e+00,2.500237939036244472e-01,9.670654481303505579e-01,1.201094923119667701e+00,1.566341363813724911e+03,3.439590019798831690e+02,1.405363595669325377e+03,1.727319131958124444e+03,1.587216000000000236e+02,3.466285794102961404e+01,1.424988831159114113e+02,1.749443168840886358e+02
8.200000000000000000e+01,1.056267927517520411e+00,2.523617868811721676e-01,9.381589756272609160e-01,1.174376879407779795e+00,1.546380070152156804e+03,3.484691302840331559e+02,1.383291496986612856e+03,1.709468643317700753e+03,1.566727999999999952e+02,3.511247360355006464e+01,1.402396565084997633e+02,1.731059434915002271e+02
8.300000000000000000e+01,1.028762195090652032e+00,2.546240502382216553e-01,9.095944713581775032e-01,1.147929918823126449e+00,1.502326512216645142e+03,3.566463299577785051e+02,1.335410891799616365e+03,1.669242132633673918e+03,1.522675999999999874e+02,3.593708252821868143e+01,1.354485276520924231e+02,1.690866723479075517e+02
8.400000000000000000e+01,1.002140773733389612e+00,2.573042945234955692e-01,8.817186570626822650e-01,1.122562890404096958e+00,1.483472953170361279e+03,3.734376399213670084e+02,1.308698757787710747e+03,1.658247148553011812e+03,1.503187999999999533e+02,3.760294531230233162e+01,1.327200798700224595e+02,1.679175201299774471e+02
8.500000000000000000e+01,9.761462785458883129e-01,2.598318875215823720e-01,8.545412119385102923e-01,1.097751345153266334e+00,1.464374645685051291e+03,3.800261169016741292e+02,1.286516948159251115e+03,1.642232343210851468e+03,1.483843999999999994e+02,3.825464125357863310e+01,1.304806767808998131e+02,1.662881232191001857e+02
8.600000000000000000e+01,9.508868875045960456e-01,2.625233939869666688e-01,8.280221570964457767e-01,1.073751617912746203e+00,1.430127345690571246e+03,3.884591155358864398e+02,1.248322883314640421e+03,1.611931808066502072e+03,1.449285999999999888e+02,3.909451264359232425e+01,1.266318048708334913e+02,1.632253951291664862e+02
8.700000000000000000e+01,9.258325116060197590e-01,2.649190014791604764e-01,8.018466023793953124e-01,1.049818420832644206e+00,1.404515486119057186e+03,3.982558706817476946e+02,1.218126001198694894e+03,1.590904971039419479e+03,1.423130000000000166e+02,4.006655137393283894e+01,1.235612767414360320e+02,1.610647232585639870e+02
