RewardStd,ITERATIONS,RewardMean,Wins,Traj,ReturnsMean,ConfortViolation,NormDeltaVar,OmegaBefore,Omega,NormDeltaOmega,DeltaOmega,TimestepsStd,ReturnsStd,TimestepsMean
0.9671042163668492,11,7.40670993275955,0.0,250,449.40953188011844,0,0.20772413875697016,6.907806683063719,6.803876553332675,0.10393012973104465,-0.10393012973104465,24.696619687722446,187.69801308939827,60.676
0.9766993229653191,12,7.476812448092809,0.0,250,452.8256691062929,0,0.22143852560211938,6.803876553332675,6.698985363833399,0.10489118949927523,-0.10489118949927523,20.54122450098825,157.68777187347382,60.564
0.9553606514833882,13,7.551131705314766,0.0,250,487.77290363651264,0,0.23516024452594597,6.698985363833399,6.593079896550861,0.1059054672825388,-0.1059054672825388,23.51817986154541,182.17849027856326,64.596
0.942971666190668,14,7.629992067466203,0.4,250,513.834185791444,0,0.24869716623220683,6.593079896550861,6.486102686993671,0.10697720955718992,-0.10697720955718992,26.679011675847363,208.67937157364108,67.344
0.9299464426594876,15,7.702109314009868,0.0,250,545.8330828652513,0,0.25579004338853495,6.486102686993671,6.378027040352659,0.10807564664101132,-0.10807564664101132,27.480949328580333,216.89186586861112,70.868
0.8943873362958253,16,7.781874744943035,0.0,250,608.729370048424,0,0.26655840006249215,6.378027040352659,6.268898720899907,0.10912831945275236,-0.10912831945275236,31.07754533421197,247.23174726489563,78.224
0.8304539078969703,17,7.86781864548921,2.4,250,712.2264150642652,0,0.2742227356111154,6.268898720899907,6.159188445884355,0.1097102750155523,-0.1097102750155523,36.37286659035826,292.75985941748314,90.524
0.8203205938816703,18,7.930694486378277,3.2,250,742.4398950367888,0,0.2788007781464239,6.159188445884355,6.048260516213852,0.11092792967050258,-0.11092792967050258,38.53617189083524,312.6648393948505,93.616
0.7728186655956211,19,8.009057186408237,4.0,250,854.6625104759958,0,0.27640105485900696,6.048260516213852,5.936084194145069,0.11217632206878303,-0.11217632206878303,42.42976615537729,346.84150846503104,106.712
0.6163095032020263,20,8.120509218859592,22.0,250,1143.3352159785552,0,0.2794200385902003,5.936084194145069,5.823464577181883,0.1126196169631859,-0.1126196169631859,44.88485695643911,373.41443808093794,140.796
0.540278800684749,21,8.211488177905636,33.6,250,1307.0389962535958,0,0.2857789609248282,5.823464577181883,5.709487338895314,0.11397723828656936,-0.11397723828656936,42.33540381288455,355.71279116942213,159.172
0.47839027377860904,22,8.284187240888519,45.6,250,1413.7131210321077,0,0.27966043607832763,5.709487338895314,5.594438671571566,0.11504866732374808,-0.11504866732374808,37.29808166648789,315.9468077748962,170.652
0.44228988403893094,23,8.352253505315835,53.6,250,1461.5441363882073,0,0.26365829571428856,5.594438671571566,5.478034931523056,0.11640374004850962,-0.11640374004850962,34.3993583661091,294.17317391910984,174.988
0.446329941563046,24,8.41282199088137,53.6,250,1470.0901659745743,0,0.23894893977825193,5.478034931523056,5.360921964993706,0.11711296652935044,-0.11711296652935044,35.52180265695985,305.06721805311537,174.744
0.44452475507855277,25,8.481107859661368,54.800000000000004,250,1473.1684352231796,0,0.23601089021359883,5.360921964993706,5.242569042192099,0.11835292280160647,-0.11835292280160647,37.07994066877669,320.6496751135986,173.7
0.42187540049876393,26,8.547450810088304,58.8,250,1531.6006157581032,0,0.24099944847964025,5.242569042192099,5.123237773946454,0.1193312682456451,-0.1193312682456451,34.59260984661319,301.31013420656745,179.188
0.41160658772485914,27,8.61100627244479,61.199999999999996,250,1552.2544346959876,0,0.2364695685701137,5.123237773946454,5.003465558278861,0.11977221566759333,-0.11977221566759333,33.516836127534475,294.31370251446094,180.264
0.3580140723099368,28,8.680538776718357,70.39999999999999,250,1620.239923752035,0,0.23528244543478244,5.003465558278861,4.882906529727394,0.12055902855146705,-0.12055902855146705,28.51601122176803,252.88974324078336,186.652
0.31279596437091495,29,8.745993692187557,77.60000000000001,250,1667.1963015795614,0,0.2297432374333244,4.882906529727394,4.761821568365461,0.12108496136193292,-0.12108496136193292,23.649664352797906,212.0788535515674,190.624
0.2887120248512352,30,8.809363054763358,81.2,250,1687.7682489360022,0,0.2183928262034293,4.761821568365461,4.64185993074875,0.11996163761671053,-0.11996163761671053,25.116095556435518,225.89811630230358,191.588
0.24443358100800763,31,8.873201039937335,86.8,250,1729.7063179212244,0,0.21566885011119855,4.64185993074875,4.520814564137881,0.12104536661086929,-0.12104536661086929,19.114913130851523,174.34939954871956,194.936
0.18213962956126717,32,8.935154374774756,93.2,250,1773.270737217798,0,0.18878409931778933,4.520814564137881,4.39959641426701,0.1212181498708711,-0.1212181498708711,12.483605248484912,114.96296061148846,198.46
0.1715860601577675,33,8.991381696820813,94.0,250,1782.6313352116945,0,0.1789553791555529,4.39959641426701,4.278227852483494,0.12136856178351607,-0.12136856178351607,13.645233600052437,125.7825625397444,198.26
0.1703500335317522,34,9.049026007541242,94.0,250,1792.0329144294374,0,0.1626395016767226,4.278227852483494,4.157976960529849,0.12025089195364469,-0.12025089195364469,15.048810717129776,139.42115841842627,198.036
0.09264395715310633,35,9.10531422535442,98.8,250,1828.4927814787734,0,0.15302365559736777,4.157976960529849,4.0384486794837295,0.11952828104611957,-0.11952828104611957,1.7315149436259565,18.314837749783926,200.816
0.14265438192276347,36,9.154023993733023,96.0,250,1828.5712168921336,0,0.13823900400124675,4.0384486794837295,3.9185599273382095,0.11988875214552008,-0.11988875214552008,7.351221939242482,69.80334667722526,199.756
0.13583216803082504,37,9.204070865787259,96.39999999999999,250,1831.462837157812,0,0.1338744336384054,3.9185599273382095,3.7982485325437167,0.12031139479449271,-0.12031139479449271,12.10948983235875,114.09733293261029,198.984
0.10070083582782874,38,9.249644564423456,98.4,250,1854.1097522278105,0,0.11940808328704852,3.7982485325437167,3.6779851360632705,0.12026339648044626,-0.12026339648044626,4.957388021932519,47.55389394555197,200.452
0.08898891841343422,39,9.298836054041871,98.8,250,1867.1690843073918,0,0.1216469988560872,3.6779851360632705,3.5577761869912408,0.12020894907202972,-0.12020894907202972,2.1859515090687625,22.124475635980865,200.796
0.10876982619706935,40,9.338518922330323,98.0,250,1873.3816039708415,0,0.10200869906589183,3.5577761869912408,3.437977279791204,0.11979890720003672,-0.11979890720003672,4.293988355829577,41.54693290614848,200.608
0.11519354784255371,41,9.384055763172782,97.6,250,1874.48390680529,0,0.10560486645196028,3.437977279791204,3.3173803778351263,0.12059690195607775,-0.12059690195607775,8.598284480057636,83.11670926738296,199.752
0.1310921695253998,42,9.422918499188768,96.8,250,1881.1537575040488,0,0.10214247469926481,3.3173803778351263,3.198717832560303,0.11866254527482312,-0.11866254527482312,9.306745080853993,90.57262282118828,199.636
0.10723754485475975,43,9.461617903623509,98.0,250,1897.546393807502,0,0.08053077938919528,3.198717832560303,3.0817396689775007,0.11697816358280244,-0.11697816358280244,4.328428814246574,42.696584241458986,200.552
0.10596571211589317,44,9.502469769727206,98.0,250,1902.3944478993867,0,0.08356848295645258,3.0817396689775007,2.965679218616597,0.11606045036090373,-0.11606045036090373,7.174956445860838,70.12094176129672,200.2
0.12462874654197013,45,9.532710227731505,97.2,250,1902.7289614552085,0,0.08254751577318051,2.965679218616597,2.852817091824463,0.11286212679213392,-0.11286212679213392,9.856977224281286,96.36072075520575,199.6
0.1523099076956985,46,9.562960141699547,95.6,250,1900.542698561368,0,0.0872771274947791,2.852817091824463,2.7425334624022035,0.11028362942225955,-0.11028362942225955,11.699931623731825,115.40048777760363,198.74
0.18025016161416144,47,9.591856948827747,93.60000000000001,250,1913.767298430112,0,0.07841350367247593,2.7425334624022035,2.6379271111466776,0.10460635125552598,-0.10460635125552598,7.312017505449506,73.68942940432346,199.52
0.2436061650718116,48,9.615113423653213,88.0,250,1897.7157061995872,0,0.08349686380331701,2.6379271111466776,2.538154104928376,0.09977300621830176,-0.09977300621830176,13.000329841969396,129.1069386242875,197.368
0.283271237236586,49,9.634695405175078,84.0,250,1873.1774806741387,0,0.08411647633590284,2.538154104928376,2.4453578248440455,0.09279628008433027,-0.09279628008433027,19.756811483637737,195.1801593045545,194.42
0.3186011030766813,50,9.656875376848706,79.60000000000001,250,1871.5024480332795,0,0.08839949473673264,2.4453578248440455,2.359606234452915,0.08575159039113034,-0.08575159039113034,20.74261314299623,205.3051494466969,193.8
0.273236724372892,51,9.681292492135833,85.2,250,1885.954502638029,0,0.10283707461420316,2.359606234452915,2.2789716611189568,0.0806345733339584,-0.0806345733339584,20.53907456532548,203.58713448512717,194.804
0.3509985766505468,52,9.691898560079844,76.0,250,1835.5680520906417,0,0.10298839277494458,2.2789716611189568,2.2048543152940057,0.07411734582495111,-0.07411734582495111,27.03964378463592,268.49586570844684,189.392
0.34029450056223925,53,9.709569384759382,77.2,250,1870.2960931698913,0,0.1032869990839722,2.2048543152940057,2.136939967690517,0.06791434760348869,-0.06791434760348869,21.850094370505587,217.87360710668943,192.624
0.3374932038415034,54,9.728765759397069,77.60000000000001,250,1869.6352885778913,0,0.10910591525942591,2.136939967690517,2.0726800883171106,0.06425987937340638,-0.06425987937340638,22.807565060742455,227.83609172592136,192.176
0.31855649055829977,55,9.746540621016171,80.0,250,1884.0063020424261,0,0.12159346361260123,2.0726800883171106,2.009138444968618,0.06354164334849255,-0.06354164334849255,22.161814005175657,221.1608404956291,193.3
0.29619321105634105,56,9.760502467860205,82.8,250,1894.2011929326943,0,0.1235060250933041,2.009138444968618,1.9478809345590942,0.061257510409523874,-0.061257510409523874,20.38272248744019,204.4296456218513,194.068
0.30683755370565174,57,9.771142941521735,81.6,250,1887.9020700172973,0,0.12044737902225654,1.9478809345590942,1.8907720898741407,0.057108844684953475,-0.057108844684953475,21.537665983109683,216.0699711066005,193.212
0.36424747009785424,58,9.77886557493181,74.0,250,1879.380617114995,0,0.12686573195373613,1.8907720898741407,1.8377722528382638,0.05299983703587685,-0.05299983703587685,21.93537453521138,220.53831354375345,192.188
0.33850484144722476,59,9.791103836492328,77.60000000000001,250,1882.9859254188582,0,0.1250873029773049,1.8377722528382638,1.7881536363212547,0.04961861651700916,-0.04961861651700916,23.53363856270424,235.92186261162027,192.316
0.3399295712929701,60,9.799860839124577,77.60000000000001,250,1875.1837718448094,0,0.12804932933111468,1.7881536363212547,1.7434836373340241,0.044669998987230564,-0.044669998987230564,24.38907329112773,244.99821713005076,191.348
0.3979413858967837,61,9.801251998778008,69.19999999999999,250,1872.5880018785313,0,0.12392704338425346,1.7434836373340241,1.7030289564382568,0.040454680895767314,-0.040454680895767314,23.151951623999217,232.65234462644037,191.056
0.3744862908009326,62,9.811362010674264,72.8,250,1878.4833705636945,0,0.13008533245053697,1.7030289564382568,1.6661635425704586,0.03686541386779818,-0.03686541386779818,24.272956144647893,243.7673137173838,191.46
0.3791891984304569,63,9.81776678156809,72.39999999999999,250,1858.5032517508394,0,0.1349845857663234,1.6661635425704586,1.630525657386453,0.03563788518400557,-0.03563788518400557,28.171794405042785,282.59573953938354,189.3
0.4154085004598858,64,9.819549612621334,67.60000000000001,250,1816.8130693271992,0,0.1342066224843735,1.630525657386453,1.5957859388393825,0.034739718547070586,-0.034739718547070586,31.720712476235462,318.2681340945782,185.02
0.4096641821649794,65,9.82557208193223,68.0,250,1847.089644538276,0,0.1342834461515035,1.5957859388393825,1.5637343998596072,0.03205153897977531,-0.03205153897977531,28.035902981712574,281.9063643265156,187.988
0.3745255294920134,66,9.836952419282907,73.2,250,1857.0985733315815,0,0.13274502189763057,1.5637343998596072,1.5327401816561799,0.030994218203427293,-0.030994218203427293,30.07296220860193,301.6717358690835,188.788
0.41081326323413053,67,9.83914056842304,68.0,250,1838.581163177803,0,0.1378708059570655,1.5327401816561799,1.5022464412387795,0.030493740417400383,-0.030493740417400383,29.886811539540314,300.3473463530911,186.864
0.4130579084578953,68,9.841694460272254,68.4,250,1800.0459167837957,0,0.1395944723109293,1.5022464412387795,1.475461476879593,0.026784964359186425,-0.026784964359186425,36.83164400349243,369.0674167201178,182.9
0.44195857261162685,69,9.842990513716817,64.0,250,1789.2588155834428,0,0.14346642326002165,1.475461476879593,1.4502588147598372,0.02520266211975586,-0.02520266211975586,36.815806388017634,368.9152443739995,181.78
0.3991775308652454,70,9.852835728502214,70.0,250,1834.0462538463162,0,0.14982434531823544,1.4502588147598372,1.4260778443247475,0.02418097043508971,-0.02418097043508971,32.660852162795756,327.98801028967273,186.144
0.42240216392402896,71,9.85425703262657,66.8,250,1811.4883617936775,0,0.1518327635143165,1.4260778443247475,1.4014982523281585,0.02457959199658899,-0.02457959199658899,33.77298352233631,339.40199970863375,183.828
0.40143413897416164,72,9.859181407921342,69.6,250,1841.2218462921267,0,0.15962286083554225,1.4014982523281585,1.3770324616608585,0.024465790667300036,-0.024465790667300036,30.01750316065612,302.11407570709144,186.752
0.46090354651655757,73,9.854966845729457,61.6,250,1759.3481011670056,0,0.1536182365385857,1.3770324616608585,1.3522231973685352,0.02480926429232322,-0.02480926429232322,40.54135449143257,406.4856511645445,178.524
0.48810082708347974,74,9.85439066932327,57.599999999999994,250,1730.9828474106484,0,0.15383721899127314,1.3522231973685352,1.3272568158981626,0.024966381470372667,-0.024966381470372667,41.8531918018208,419.866059228898,175.656
0.45144416906344437,75,9.863728230034877,63.2,250,1762.0958659263504,0,0.1586214160020161,1.3272568158981626,1.3028758216821206,0.024380994216042007,-0.024380994216042007,39.28334588601129,394.69382889777165,178.644
0.43811270396855007,76,9.869014342950175,64.8,250,1791.5024356470592,0,0.16401863255580773,1.3028758216821206,1.2807769564126015,0.022098865269519097,-0.022098865269519097,37.58905713103216,377.5610358804448,181.528
0.437963599863762,77,9.872298554307104,64.8,250,1793.4807337638626,0,0.16612644756811468,1.2807769564126015,1.2600678055298953,0.020709150882706195,-0.020709150882706195,37.72709604515036,378.96240751300644,181.668
0.4932741259436022,78,9.86719102948884,57.199999999999996,250,1716.1413326128172,0,0.16297566189940554,1.2600678055298953,1.2405951036720984,0.019472701857796926,-0.019472701857796926,41.766855567543026,419.7604396132646,173.924
0.49564469915438614,79,9.868773287776246,56.39999999999999,250,1733.70661610338,0,0.15583809283033348,1.2405951036720984,1.2222746422380733,0.018320461434025104,-0.018320461434025104,41.30340208747943,414.8814061091032,175.676
0.4873979491270648,80,9.872744038374588,57.99999999999999,250,1728.4805352624692,0,0.157386481044461,1.2222746422380733,1.2058981755758829,0.016376466662190392,-0.016376466662190392,43.22802590912521,434.3279356196248,175.076
0.4728981889669905,81,9.878301019816536,60.0,250,1750.0793218747772,0,0.15814790097709186,1.2058981755758829,1.190577731525468,0.015320444050414883,-0.015320444050414883,40.670592619237794,409.1204239904931,177.164
0.46539102812254424,82,9.88035062740174,61.6,250,1737.0446831022448,0,0.15922095904576924,1.190577731525468,1.1789700282031645,0.011607703322303431,-0.011607703322303431,41.85531192094977,421.0290991792177,175.808
0.45639985204250616,83,9.88261358457266,62.4,250,1770.7667020837293,0,0.16539532246268618,1.1789700282031645,1.1676544409830663,0.011315587220098289,-0.011315587220098289,39.54212437388765,397.86951633858695,179.18
0.4531846599046292,84,9.884115712790218,63.2,250,1758.8981593224448,0,0.16442279174180635,1.1676544409830663,1.158259837124276,0.009394603858790207,-0.009394603858790207,38.486747017642315,387.8966438964516,177.952
0.46873827950095037,85,9.883545852857639,60.8,250,1749.664355239682,0,0.16095711563602558,1.158259837124276,1.1499332133055031,0.008326623818772916,-0.008326623818772916,38.9460552046032,392.3731211589742,177.028
0.4517369534103749,86,9.887486701812263,63.2,250,1771.0466180286123,0,0.16847365830616842,1.1499332133055031,1.143896366958343,0.006036846347160063,-0.006036846347160063,37.778427706827614,380.81348246922846,179.12
0.5035342322908479,87,9.881030468676206,56.39999999999999,250,1683.8856883499245,0,0.1621001442101162,1.143896366958343,1.137992284341724,0.005904082616619011,-0.005904082616619011,45.79636387312862,460.42299742536505,170.416
0.4508679974474179,88,9.890843462408547,63.2,250,1776.4746125962743,0,0.16729134767556292,1.137992284341724,1.1290983122701077,0.008893972071616352,-0.008893972071616352,40.46645939540548,406.94163554785274,179.608
0.4677959584952716,89,9.889546896789572,60.8,250,1757.7285072477912,0,0.1580576381473578,1.1290983122701077,1.115221229983177,0.013877082286930742,-0.013877082286930742,40.484000592826796,407.52332228705995,177.736
0.4468568571725476,90,9.893816446120827,64.0,250,1770.1620632741538,0,0.16146011085657738,1.115221229983177,1.1026783117279138,0.012542918255263213,-0.012542918255263213,41.59592460806707,418.277948497272,178.916
0.46193998158109745,91,9.893482699602894,62.0,250,1749.603054528574,0,0.16175368582963262,1.1026783117279138,1.0884014356872878,0.014276876040625996,-0.014276876040625996,44.143716019383774,443.70939434885173,176.844
0.4178705189608676,92,9.900763115607733,67.60000000000001,250,1826.888810091939,0,0.1559898577244352,1.0884014356872878,1.0745959383075947,0.013805497379693055,-0.013805497379693055,34.65893247057676,349.22861386487466,184.52
0.45418547841955875,93,9.899174042525322,62.4,250,1790.918971077511,0,0.1541120330614142,1.0745959383075947,1.0614609403424142,0.013134997965180473,-0.013134997965180473,35.18006458208967,355.0288201237279,180.916
0.4679683063083672,94,9.89796710803244,61.199999999999996,250,1741.2503736450667,0,0.149429656125291,1.0614609403424142,1.0508408840283003,0.01062005631411389,-0.01062005631411389,42.28079469451822,425.6765423547183,175.92
0.44604987649466576,95,9.901998107191716,64.4,250,1761.4070312996912,0,0.15247430726380667,1.0508408840283003,1.0400334507229354,0.010807433305364933,-0.010807433305364933,42.131396179096654,424.0372818719915,177.884
0.519064214570118,96,9.892678736586182,53.6,250,1690.5796546526858,0,0.1549884828218257,1.0400334507229354,1.0290071347000875,0.01102631602284787,-0.01102631602284787,46.00982868909642,462.76105107585175,170.892
0.44252947789376906,97,9.903764588576397,64.8,250,1772.3380957132779,0,0.16598189399077337,1.0290071347000875,1.020993072740756,0.008014061959331631,-0.008014061959331631,39.22195895158731,395.54332951574753,178.956
0.4643776367715907,98,9.901772490915452,62.0,250,1736.3748240069335,0,0.16138323624693315,1.020993072740756,1.017086876908484,0.0039061958322719192,-0.0039061958322719192,43.07953574494507,433.9707879627826,175.36
0.46154246097627766,99,9.901941206922292,62.4,250,1739.9295011155573,0,0.16233008175328004,1.017086876908484,1.0125819460874128,0.004504930821071174,-0.004504930821071174,42.262836440541946,425.98467063923226,175.716
0.46879649276524593,100,9.902026724842212,61.199999999999996,250,1740.4198252651663,0,0.15903966517172435,1.0125819460874128,1.0117992223139651,0.00078272377344768,-0.00078272377344768,39.92818934036453,403.0817118088453,175.764
0.38933585929921644,101,9.91211165248793,72.0,250,1827.3572558060646,0,0.15664086163547283,1.0117992223139651,1.0145790547393032,0.00277983242533808,0.00277983242533808,35.69287413476253,359.9470819029081,184.356
0.41585847329632986,102,9.908232015353615,68.4,250,1805.557303693859,0,0.15368915818990517,1.0145790547393032,1.0178492790993137,0.003270224360010454,0.003270224360010454,35.765458420101375,361.205712763711,182.228
0.39262570295767985,103,9.912170297460513,71.6,250,1820.0330613385095,0,0.15120153707102996,1.0178492790993137,1.0213955699286408,0.0035462908293271145,0.0035462908293271145,37.44100084132367,377.19398514108155,183.616
0.4276323039127488,104,9.908323468716382,66.4,250,1811.954929371102,0,0.14771815346859618,1.0213955699286408,1.0246892411171102,0.0032936711884694603,0.0032936711884694603,37.9012350194555,381.74728518499774,182.872
0.3853925986620395,105,9.913548338064967,72.39999999999999,250,1835.9098438229269,0,0.14073021529678076,1.0246892411171102,1.0246164204935018,7.282062360847164e-05,-7.282062360847164e-05,35.318141740471006,356.2083854115346,185.192
0.40323464183448443,106,9.911181272530847,69.6,250,1845.620531845604,0,0.13701041558376667,1.0246164204935018,1.0224879685482333,0.0021284519452684503,-0.0021284519452684503,34.75919078459681,350.08812005287433,186.216
0.4081095141202357,107,9.911389831783712,68.8,250,1848.1966847123722,0,0.13291024044441793,1.0224879685482333,1.0140256520356419,0.008462316512591439,-0.008462316512591439,33.762956268668184,340.1554826173814,186.472
0.4318127375936462,108,9.909723201246297,65.60000000000001,250,1819.5440964272352,0,0.13297292417151604,1.0140256520356419,1.0007012949950922,0.013324357040549684,-0.013324357040549684,39.35720335592965,395.8340658572103,183.612
0.395270850718722,109,9.914633317857563,71.2,250,1823.578676886906,0,0.13251327966881996,1.0007012949950922,0.9847325372313983,0.015968757763693886,-0.015968757763693886,38.91974840617549,391.9449856499986,183.928
0.3935320754965942,110,9.917491086671204,71.2,250,1839.2978969340413,0,0.1273642435253702,0.9847325372313983,0.9650964851095244,0.019636052121873915,-0.019636052121873915,35.52081643205854,358.07217543057516,185.46
0.38473490647706116,111,9.919279934159734,72.39999999999999,250,1847.5254034168552,0,0.13179615987266713,0.9650964851095244,0.9444764310305911,0.020620054078933303,-0.020620054078933303,35.72056080186872,360.0553347942079,186.256
0.42344540647688644,112,9.918388484070045,67.2,250,1808.1222206459693,0,0.13409929173815036,0.9444764310305911,0.9254472002704206,0.01902923076017049,-0.01902923076017049,38.61546322394696,389.25872260548647,182.3
0.42652569835391924,113,9.91850029815022,67.2,250,1783.6637456169506,0,0.1387946946814251,0.9254472002704206,0.9088460225969527,0.016601177673467915,-0.016601177673467915,42.02203916994034,423.35748834771744,179.832
0.49087412431185673,114,9.912254753666575,57.99999999999999,250,1720.1726899512971,0,0.13383350990296816,0.9088460225969527,0.8901111552990254,0.018734867297927282,-0.018734867297927282,45.38546463351455,457.0948921072182,173.54
0.4681508354756789,115,9.916989531186891,61.6,250,1732.1410594752272,0,0.13274510672091155,0.8901111552990254,0.8745181363921115,0.015593018906913891,-0.015593018906913891,45.46206224974842,457.96405655650887,174.664
0.5000840926124047,116,9.91294282873482,58.4,250,1642.297064322155,0,0.12872184422504962,0.8745181363921115,0.8588572050719855,0.015660931320126026,-0.015660931320126026,52.97520567208777,533.314027555573,165.672
0.5159225546826723,117,9.912775033233423,55.60000000000001,250,1646.1550731188752,0,0.12911041444884996,0.8588572050719855,0.8400215333433101,0.018835671728675396,-0.018835671728675396,51.56878807961265,519.2471729684158,166.064
0.540919027809665,118,9.911415393283594,52.400000000000006,250,1604.142758572163,0,0.13310442839245432,0.8400215333433101,0.8225526825707992,0.017468850772510924,-0.017468850772510924,53.710640435578505,540.6605925753247,161.848
0.5018980496790632,119,9.917552920002382,57.99999999999999,250,1647.8609229759159,0,0.13446991728782975,0.8225526825707992,0.8055140054305645,0.01703867714023466,-0.01703867714023466,51.335637368206505,517.16399602201,166.156
0.5208990684471176,120,9.917945369398076,54.800000000000004,250,1645.8235263793945,0,0.13928421871780938,0.8055140054305645,0.7890226753035305,0.016491330127033965,-0.016491330127033965,51.869421280750764,522.2342344904828,165.944
0.5434256241604967,121,9.915715771368015,51.6,250,1617.7688595302345,0,0.143065923023048,0.7890226753035305,0.7740028304118197,0.01501984489171082,-0.01501984489171082,51.46129512556014,518.4361436394255,163.152
0.5731706075507915,122,9.912121482381073,48.8,250,1537.0528540298683,0,0.1422007186451699,0.7740028304118197,0.7580651581019326,0.015937672309887074,-0.015937672309887074,58.621083033325135,589.751685241813,155.068
0.5993390563195609,123,9.908689534742225,44.4,250,1525.3833017363568,0,0.14378445171710208,0.7580651581019326,0.7407615006272896,0.01730365747464302,-0.01730365747464302,57.397254847248576,577.3063496826775,153.944
0.5877267104164223,124,9.912918439568394,46.800000000000004,250,1518.9366666581857,0,0.14898694344795535,0.7407615006272896,0.722530902473755,0.01823059815353467,-0.01823059815353467,57.00799957900645,574.0231890815346,153.228
0.6239322848281162,125,9.907573692878879,43.6,250,1427.5624782595319,0,0.1539508111832584,0.722530902473755,0.7019697807612796,0.020561121712475372,-0.020561121712475372,62.39045003844739,627.7855958572941,144.088
0.6309048662746563,126,9.908075142818872,41.6,250,1445.6277956378447,0,0.15669492021315987,0.7019697807612796,0.6813341476823801,0.020635633078899485,-0.020635633078899485,59.236870140141605,596.1261737916302,145.904
0.7273354789555054,127,9.890664853825356,31.2,250,1275.658390186979,0,0.1559792453133947,0.6813341476823801,0.6600131644835207,0.021320983198859444,-0.021320983198859444,62.39922614904771,627.3618547917549,128.976
0.7469226749996126,128,9.888887902121942,29.2,250,1244.3780980514166,0,0.15576940857161203,0.6600131644835207,0.6378403916987141,0.02217277278480656,-0.02217277278480656,61.55681200322187,619.0453072613336,125.836
0.7636487509622979,129,9.887269220176318,27.200000000000003,250,1223.4506933046175,0,0.15671321382217482,0.6378403916987141,0.6120024081302351,0.025837983568478995,-0.025837983568478995,61.51546472229565,618.4583521013898,123.74
0.7925429514525637,130,9.883039565355597,24.0,250,1184.581122303522,0,0.16038822998046684,0.6120024081302351,0.5873819034410306,0.024620504689204514,-0.024620504689204514,59.26544018228498,595.8643784654444,119.86
0.8348483199910599,131,9.87503061081149,20.8,250,1110.3879420020871,0,0.16036681285651772,0.5873819034410306,0.5655284178484917,0.021853485592538857,-0.021853485592538857,59.351418382377354,596.4847617680343,112.444
0.8998885197067625,132,9.861053770632992,15.6,250,1014.9785425037129,0,0.15382777001019574,0.5655284178484917,0.5433478673886182,0.02218055045987355,-0.02218055045987355,57.21932205120924,574.643578440883,102.928
0.9661609097714319,133,9.845273733243047,10.8,250,926.9915936272323,0,0.14684873096997816,0.5433478673886182,0.5217782885376776,0.021569578850940574,-0.021569578850940574,53.52617737145069,537.1848325855577,94.156
0.9556898655444384,134,9.850430508011419,10.4,250,952.8518439009606,0,0.1439443012050364,0.5217782885376776,0.5009426821071612,0.020835606430516407,-0.020835606430516407,53.34795381268151,535.2582122557745,96.732
