RewardMean,TimestepsStd,DeltaOmega,Epsilon,Traj,NormDeltaOmega,ReturnsStd,Eta,Primal,RewardStd,WeightMedian,NormDeltaVar,ITERATIONS,ReturnsMean,OmegaBefore,DualAfter,Wins,DualBefore,ConfortViolation,WeightMin,LossReg,Omega,TimestepsMean,DualReg,WeightMax,WeightMean
6.700187049377086,15.776239245185199,-0.029448861445874996,0.001,1845,0.029448861445874996,110.05251711092862,13.179908807731787,6.8045174712706125,1.318235822716138,0.9732733176065625,0.07689954111692016,10,181.64474172414646,7.682292746149008,6.787148286789262,0.0,6.92954349424894,0,0.5732872139848676,0.0,7.652843884703133,27.11008676789588,0.0001,1.0,0.5732872139848676
6.726543863344423,16.43153775426956,-0.029634644779301667,0.001,1809,0.029634644779301667,114.94747258370997,13.105919962545533,6.8299553447951515,1.310182498372442,0.9692222998888762,0.12333357244205642,11,185.95925290628907,7.652843884703133,6.812780659237211,0.0,6.952570043718951,0,0.568199261122988,0.0,7.623209239923831,27.645464601769913,0.0001,1.0,0.568199261122988
6.751545454096623,17.067338927353962,-0.02863538260169296,0.001,1790,0.02863538260169296,119.84323598823421,13.078409392934438,6.854639802807049,1.307720782170993,0.9721038699992136,0.07576632258665443,12,188.65438294220442,7.623209239923831,6.837537150648164,0.0,6.976031134566314,0,0.5682336865685993,0.0,7.594573857322138,27.94242593627725,0.0001,1.0,0.5682336865685993
6.765814376514483,16.708874862567686,-0.02843547271387248,0.001,1814,0.02843547271387248,117.49494038758006,13.17264866993649,6.8701445695500745,1.3194760615697538,0.9717277128189676,0.042486793972404034,13,186.5664141521596,7.594573857322138,6.852794505712456,0.0,6.993860308797456,0,0.5694270906049537,0.0,7.566138384608266,27.57473800330943,0.0001,1.0,0.5694270906049537
6.801918461206034,17.228673484489573,-0.028173155539405137,0.001,1721,0.028173155539405137,121.61384119236945,12.925299560482323,6.9031258653667615,1.2910796968115574,0.9736675142161694,0.07027089210285731,14,197.72850292850805,7.566138384608266,6.8864212273085545,0.0,7.01956967299539,0,0.5636899416150803,0.0,7.537965229068861,29.06918604651163,0.0001,1.0,0.5636899416150803
6.832953119219062,18.63799754383498,-0.026215129738242027,0.001,1644,0.026215129738242027,131.79523764811506,12.71210887315555,6.931507962235441,1.2668013070539015,0.97429457912943,0.1011595787447996,15,207.94005057604926,7.537965229068861,6.915350045829359,0.0,7.0418677755400605,0,0.5579823257862094,0.0,7.5117500993306185,30.431527693244067,0.0001,1.0,0.5579823257862094
6.849271180360822,18.785511569078093,-0.02594926689702426,0.001,1656,0.02594926689702426,133.32488275867127,12.770727862236276,6.9485862571128605,1.2742374944741275,0.9709640216413183,0.2366767399117927,16,206.8096784668466,7.5117500993306185,6.9322787021174,0.0,7.0602596893662115,0,0.5566845701620591,0.0,7.485800832433594,30.195166163141995,0.0001,1.0,0.5566845701620591
6.8759646438878095,18.8916105146344,-0.02581731710839197,0.001,1614,0.02581731710839197,134.46463864769117,12.665628362375687,6.973996620000905,1.2626827439180972,0.9734325038387138,0.054646582649909105,17,213.01199845786354,7.485800832433594,6.957956570589667,0.0,7.082517374407566,0,0.5545701197470349,0.0,7.459983515325202,30.979541227526347,0.0001,1.0,0.5545701197470349
6.8943283131183914,18.76354187536807,-0.02561444834461568,0.001,1603,0.02561444834461568,133.8055212801744,12.649431748729114,6.99218142265641,1.261324049314634,0.9680707578832841,0.21151023839227473,18,215.16505643494182,7.459983515325202,6.976182482975962,0.0,7.1000810205121665,0,0.5503773801111363,0.0,7.434369066980587,31.209113607990012,0.0001,1.0,0.5503773801111363
6.923423843497995,20.431572327122115,-0.024884554490383515,0.001,1529,0.024884554490383515,146.09693224870423,12.433944167834246,7.018636392298389,1.2368534216460163,0.9713779511814867,0.20793663848672359,19,226.51399241410368,7.434369066980587,7.003177567280561,0.0,7.1208696695378775,0,0.546065216543119,0.0,7.409484512490203,32.71662303664922,0.0001,1.0,0.546065216543119
6.944985026108239,21.414439989481128,-0.024256515957807423,0.001,1500,0.024256515957807423,153.6092113632097,12.355631445082839,7.03926314974075,1.228389317295382,0.9720969319552396,0.15044628634756887,20,231.4367245006262,7.409484512490203,7.023998814952007,0.0,7.1392471795188435,0,0.5436750641046959,0.0,7.385227996532396,33.32488325550367,0.0001,1.0,0.5436750641046959
6.965237640927316,21.29310333005139,-0.023951517535089728,0.001,1484,0.023951517535089728,153.05430637329206,12.321163516666886,7.059120625319306,1.2250073127695418,0.9719698792453076,0.023691957421670747,21,234.75882409396056,7.385227996532396,7.043941488247986,0.0,7.157993102907554,0,0.5419249368926661,0.0,7.361276478997306,33.70465273095078,0.0001,1.0,0.5419249368926661
6.984397455408671,21.71957548824678,-0.023462561246785363,0.001,1465,0.023462561246785363,156.45514870112046,12.2791202161581,7.077788748054945,1.2206328311080576,0.9731083098583581,0.04114759170367988,22,238.4829558717537,7.361276478997306,7.062712958260974,0.0,7.175526783527101,0,0.5406636366250038,0.0,7.337813917750521,34.1448087431694,0.0001,1.0,0.5406636366250038
7.0114538400587465,22.367384468760893,-0.02287004342288501,0.001,1403,0.02287004342288501,161.4930037396242,12.079796983670121,7.102456897273225,1.198234242740612,0.9740421462289289,0.232269747993847,23,249.963496569136,7.337813917750521,7.087866776816986,0.0,7.195300526047074,0,0.5351435382985067,0.0,7.314943874327636,35.65121255349501,0.0001,1.0,0.5351435382985067
7.031206798565771,22.984190822624722,-0.02146506346007282,0.001,1370,0.02146506346007282,166.42103456201974,11.976815607710467,7.120996375602651,1.1869094726676053,0.9721548962034425,0.03155807786432502,24,256.7644580291103,7.314943874327636,7.106654070105062,0.0,7.211295405019943,0,0.5306907841016028,0.0,7.293478810867563,36.518626734842954,0.0001,1.0,0.5306907841016028
7.046951562106878,23.37564276267635,-0.020838458301374985,0.001,1350,0.020838458301374985,169.46705620506467,11.926371549358528,7.136154965305306,1.1815009355080217,0.9705464175110841,0.07055095930166731,25,261.14900514915036,7.293478810867563,7.121933233043373,0.0,7.225264235833142,0,0.527840398486652,0.0,7.272640352566188,37.05782060785767,0.0001,1.0,0.527840398486652
7.064273515056893,24.006840961941666,-0.02064724027206033,0.001,1337,0.02064724027206033,174.36384966025904,11.89336498029548,7.153109139346255,1.1783010724459408,0.9717685385348362,0.02739147497862443,26,264.20641379151124,7.272640352566188,7.138966041995899,0.0,7.241174420228943,0,0.5269301469702989,0.0,7.2519931122941275,37.400449101796404,0.0001,1.0,0.5269301469702989
7.078816769554628,23.043181111374018,-0.021895443451055208,0.001,1354,0.021895443451055208,167.8567504874637,11.973219029965309,7.168629245522839,1.1880184668327263,0.9734625593809216,0.018515644836757366,27,261.1350058727928,7.2519931122941275,7.154295433231281,0.0,7.258223431980128,0,0.5291761545518618,0.0,7.230097668843072,36.891352549889135,0.0001,1.0,0.5291761545518618
7.099673967682942,23.348677691433714,-0.021425631246605015,0.001,1318,0.021425631246605015,170.4667190351619,11.856283272387909,7.1881158812970005,1.1751365758223051,0.970442981646937,0.33583085467436824,28,269.25118444916006,7.230097668843072,7.174060600757036,0.0,7.274946099644986,0,0.5236993130424578,0.0,7.208672037596467,37.92558845861807,0.0001,1.0,0.5236993130424578
7.113827194311484,23.40030298705695,-0.02061400199163188,0.001,1323,0.02061400199163188,171.1081963209746,11.892259777506291,7.20272009497612,1.1797961466057352,0.9710263278962247,0.05100352000545537,29,269.0276657341104,7.208672037596467,7.188579360180471,0.0,7.290069258896029,0,0.5243557370200828,0.0,7.188058035604835,37.81770045385779,0.0001,1.0,0.5243557370200828
7.129541818313154,23.78021990515007,-0.02122758308434136,0.001,1316,0.02122758308434136,174.3589934834832,11.881271981077804,7.21832447554603,1.179012701645659,0.9731800198377462,0.007974028918364991,30,270.91598618093605,7.188058035604835,7.2042098575073705,0.07598784194528875,7.305256860045932,0,0.5244927391820889,0.0,7.166830452520494,37.99923954372623,0.0001,1.0,0.5244927391820889
7.148182244280519,24.661802579715207,-0.020053584833704008,0.001,1287,0.020053584833704008,181.19613423176267,11.785877376516074,7.235853545323003,1.1685590875588354,0.9708967900122175,0.2031667356266047,31,277.81662329064716,7.166830452520494,7.221964775081799,0.0,7.3205918853625835,0,0.5200152341325298,0.0,7.14677686768679,38.86625194401244,0.0001,1.0,0.5200152341325298
7.160990375788995,24.54432244838224,-0.020094166650747702,0.001,1284,0.020094166650747702,180.50322628906693,11.790409058146347,7.248732375237184,1.169476379071781,0.9684656773473506,0.4006066926989618,32,279.045433281925,7.14677686768679,7.234832925236823,0.0,7.333430152174676,0,0.5182800576567271,0.0,7.126682701036042,38.9680436477007,0.0001,1.0,0.5182800576567271
7.185803724732574,26.48304424932707,-0.01814941130051917,0.001,1216,0.01814941130051917,195.2096010890181,11.542096073453054,7.270658145923105,1.1417844192309656,0.972126333141393,0.2603411076770647,33,295.5085641440297,7.126682701036042,7.2573384096189315,0.0,7.349902522722996,0,0.5126301508464552,0.0,7.108533289735523,41.124279835390944,0.0001,1.0,0.5126301508464552
7.19598055107909,24.835967770447365,-0.018714583176357102,0.001,1232,0.018714583176357102,183.4025901113956,11.623540354184275,7.281798324010549,1.1513572920187365,0.9729076656071414,0.08904204786672791,34,291.8362194154452,7.108533289735523,7.2682899906977605,0.0,7.362682260264976,0,0.5147222554338852,0.0,7.089818706559166,40.555645816409424,0.0001,1.0,0.5147222554338852
7.209707292480843,25.060060276896404,-0.01910543716011226,0.001,1237,0.01910543716011226,185.39943773420902,11.64757751945339,7.295830411758127,1.154643265630685,0.9672776484315457,0.21736651873076537,35,291.639007981254,7.089818706559166,7.282266086398036,0.0,7.37690921596528,0,0.511792671003627,0.0,7.070713269399054,40.452265372168284,0.0001,1.0,0.511792671003627
7.23247172994604,25.74074503987424,-0.018263871901447182,0.001,1175,0.018263871901447182,190.83570293888954,11.417290012660343,7.315940485311735,1.129059297615261,0.9681470315787657,0.0533377405328944,36,307.87725692377506,7.070713269399054,7.302907341941117,0.0,7.392124936747431,0,0.5051088227084621,0.0,7.052449397497607,42.568994889267465,0.0001,1.0,0.5051088227084621
7.245298113263804,26.27218815992929,-0.018374540447108956,0.001,1176,0.018374540447108956,195.14328892407548,11.43331087194115,7.32896977207565,1.1312918240505576,0.9690161041749503,0.008082660172450072,37,308.21887300031597,7.052449397497607,7.3159000131996565,0.0,7.405323199519265,0,0.5054764767919989,0.0,7.034074857050498,42.541276595744684,0.0001,1.0,0.5054764767919989
7.252016984728023,26.188616362548217,-0.017740939726135885,0.001,1195,0.017740939726135885,194.58925714541354,11.52891071368461,7.3368058786771195,1.142314352078614,0.9691218330590844,0.09058703204229426,38,303.6112761224359,7.034074857050498,7.323515632337814,0.0,7.415150129811714,0,0.5077924020889251,0.0,7.016333917324362,41.86515912897823,0.0001,1.0,0.5077924020889251
7.265150933922094,25.474498858904777,-0.017711152856470846,0.001,1199,0.017711152856470846,189.71207283715387,11.552930662064703,7.350239276146484,1.1455106270309885,0.971127196316043,0.056569026698225826,39,302.96322642755325,7.016333917324362,7.336893743895416,0.0,7.428860647238026,0,0.5089038188058341,0.0,6.998622764467891,41.70283806343907,0.0001,1.0,0.5089038188058341
7.276206432952807,25.73648804505344,-0.018731237910818876,0.001,1217,0.018731237910818876,192.1938013923485,11.64610328240608,7.362401876079943,1.156565095074951,0.9728657617396778,0.03826878045423561,40,298.98173024132035,6.998622764467891,7.348840924545755,0.0,7.442715388572562,0,0.5118307901744275,0.0,6.979891526557072,41.09046052631579,0.0001,1.0,0.5118307901744275
7.2863497069106895,25.119838021397197,-0.016931536972253802,0.001,1207,0.016931536972253802,187.7315325227727,11.617021181976542,7.372213464980398,1.1534667191572812,0.9724019388189916,0.04159082656395812,41,301.9697350622765,6.979891526557072,7.35872017690579,0.0,7.451951277923951,0,0.5103620821529701,0.0,6.962959989584818,41.44278606965174,0.0001,1.0,0.5103620821529701
7.30149829822887,25.0179595107528,-0.018615862500808156,0.001,1199,0.018615862500808156,187.27688429432095,11.596132539313455,7.387144047269398,1.15168034155651,0.9717302435689792,0.0347611714609202,42,304.52170038404137,6.962959989584818,7.373698924079123,0.0,7.466111960612794,0,0.5088140095684675,0.0,6.94434412708401,41.707011686143574,0.0001,1.0,0.5088140095684675
7.322563191250272,26.410064977613057,-0.01790866784169154,0.001,1147,0.01790866784169154,198.04039150338082,11.392483036072822,7.405865645927816,1.1290667224236621,0.9672405711797772,0.015020385321503592,43,319.37686838618254,6.94434412708401,7.3928890761167,0.0,7.480618394161796,0,0.5000480273352396,0.0,6.9264354592423185,43.6151832460733,0.0001,1.0,0.5000480273352396
7.335429081403807,26.524711379017518,-0.01805802655012645,0.001,1147,0.01805802655012645,199.4057740003643,11.407418524984493,7.418921639257878,1.1311748828757275,0.9692745245462939,0.2542075729018154,44,319.71283867848535,6.9264354592423185,7.405911011890377,0.0,7.493822859246816,0,0.5009391271820222,0.0,6.908377432692192,43.58551483420593,0.0001,1.0,0.5009391271820222
7.346474151766049,27.235923339455262,-0.016953002784711124,0.001,1140,0.016953002784711124,204.97772897586384,11.388667897400023,7.429762567292645,1.129341705907181,0.9689802265530936,0.038807136742708935,45,322.1736304087977,6.908377432692192,7.416794696304621,0.0,7.50425300630486,0,0.49981951619699133,0.0,6.891424429907481,43.85513608428446,0.0001,1.0,0.49981951619699133
7.3608434266065705,26.10171495158654,-0.017801296582459436,0.001,1139,0.017801296582459436,196.7996982046069,11.396486616057052,7.444242906076737,1.130714908847043,0.9714722448695225,0.0346341229847496,46,323.209273491064,6.891424429907481,7.431257222125055,0.0,7.518686641268539,0,0.5006003120546041,0.0,6.8736231333250215,43.9103690685413,0.0001,1.0,0.5006003120546041
7.371631480220998,26.3195137728761,-0.01682830302357896,0.001,1135,0.01682830302357896,198.5831653058716,11.396437136164408,7.455041982301429,1.1309860917925199,0.9710898923448709,0.13843583507190985,47,324.94169234597956,6.8736231333250215,7.4420564090731665,0.0,7.529458406853742,0,0.49994568640998066,0.0,6.8567948303014425,44.07936507936508,0.0001,1.0,0.49994568640998066
7.385643099348042,26.16606113924705,-0.016905835715381734,0.001,1134,0.016905835715381734,197.88033647151153,11.40406555247972,7.469163250619228,1.1323750596778959,0.9720714189674032,0.08363139295659407,48,325.4622312168649,6.8567948303014425,7.456160942676279,0.0,7.543458743928023,0,0.5000994142435498,0.0,6.839888994586061,44.06707855251545,0.0001,1.0,0.5000994142435498
7.394564387155536,26.651887625782408,-0.01704986779647566,0.001,1142,0.01704986779647566,201.82809866382243,11.44475896428621,7.47856900446061,1.1372926445185678,0.9715483640904606,0.06420409195321324,49,323.7897397322608,6.839888994586061,7.465473040198486,0.0,7.55357975826812,0,0.5005742762240301,0.0,6.822839126789585,43.78790534618756,0.0001,1.0,0.5005742762240301
7.412934062600216,26.68533741908803,-0.016153007041127765,0.001,1094,0.016153007041127765,202.48355668596815,11.251108640337563,7.494728099163586,1.1157925666799873,0.9700746766490023,0.08549490717865162,50,338.96843813258386,6.822839126789585,7.4820717309132565,0.0,7.565950895159942,0,0.4936077158566467,0.0,6.806686119748457,45.72644098810613,0.0001,1.0,0.4936077158566467
7.427601908566424,26.355478835083954,-0.016920440120141933,0.001,1086,0.016920440120141933,200.31145873722357,11.228479511712974,7.509161253785477,1.1137772299826418,0.9653666414638042,0.2552951534769789,51,342.16142049201045,6.806686119748457,7.496555320873299,0.0,7.579704685106191,0,0.4899614583365849,0.0,6.7897656796283155,46.06635944700461,0.0001,1.0,0.4899614583365849
7.436757223796833,27.58395313698756,-0.015815453437324045,0.001,1085,0.015815453437324045,209.93846863427925,11.231573017930511,7.518362822072966,1.114382626108776,0.9687521650879207,0.2324518107908983,52,342.9935565056081,6.7897656796283155,7.505749832666182,0.0,7.588923532429725,0,0.49136606176279607,0.0,6.773950226190991,46.12177121771218,0.0001,1.0,0.49136606176279607
7.451986521731679,26.938318765140174,-0.016735054130861293,0.001,1059,0.016735054130861293,205.21903399466746,11.130032403894162,7.532453281096525,1.1033569201811821,0.9666129951458522,0.012928684091487378,53,351.4886946162284,6.773950226190991,7.520067915320341,0.0,7.6010150207293075,0,0.486746086116137,0.0,6.75721517206013,47.168241965973536,0.0001,1.0,0.486746086116137
7.464657192822784,28.614978980937032,-0.01617688361601921,0.001,1056,0.01617688361601921,218.3894304297001,11.1282720141239,7.545122408232309,1.1035917390029146,0.9737971252211909,0.05063417030758442,54,353.5472937916718,6.75721517206013,7.532740978221488,0.0,7.61348288373557,0,0.48977998239717874,0.0,6.741038288444111,47.36303317535545,0.0001,1.0,0.48977998239717874
7.473231755777557,26.369209463709154,-0.0170119715203656,0.001,1066,0.0170119715203656,201.55128126060194,11.179850953703903,7.554296123429411,1.1097078601049788,0.9711107862090385,0.2636576380518253,55,350.72566213763196,6.741038288444111,7.541799592764569,0.0,7.623490938368229,0,0.4895498830019996,0.0,6.724026316923745,46.931455399061036,0.0001,1.0,0.4895498830019996
7.48949523851405,28.156388619313617,-0.015492098947824218,0.001,1024,0.015492098947824218,215.33781901382372,11.00019763597449,7.56854357647442,1.089903131985136,0.9710385641725533,0.12352387656916623,56,365.83847066740543,6.724026316923745,7.556445508698669,0.0,7.634431508458899,0,0.48359954130232613,0.0,6.708534217975921,48.847507331378296,0.0001,1.0,0.48359954130232613
7.50353241175002,28.81709914037488,-0.01580796529985573,0.001,1014,0.01580796529985573,220.91596905758772,10.967336901832933,7.582231998614408,1.0867024517848414,0.9709118053912409,0.01973757356799953,57,370.0793592742592,6.708534217975921,7.570206236161064,0.0,7.647340361681293,0,0.48196801006818457,0.0,6.692726252676065,49.3208292201382,0.0001,1.0,0.48196801006818457
7.5129788722557675,28.144062245876448,-0.01430457283961406,0.001,995,0.01430457283961406,215.78238429903956,10.886823617696768,7.5907821646692595,1.077815730704963,0.9701879057734151,0.11273810982529855,58,377.81428346176045,6.692726252676065,7.578932398424809,0.0,7.6545960373740005,0,0.47877845929229124,0.0,6.678421679836451,50.287726358148895,0.0001,1.0,0.47877845929229124
7.5281494522486625,29.39908927002464,-0.014298136887973989,0.001,983,0.014298136887973989,225.97639850841318,10.832429376036197,7.605373164497201,1.0723542071060874,0.9718402563701144,0.06463156415962235,59,383.2526816375094,6.678421679836451,7.593641574545283,0.10172939979654119,7.667928151721329,0,0.4773849399769566,0.0,6.664123542948477,50.90936863543788,0.0001,1.0,0.4773849399769566
7.538252142081158,29.916477508568327,-0.01464838701883231,0.001,962,0.01464838701883231,230.10316550469878,10.751109226009412,7.614584645759903,1.063452689813169,0.9730376415392245,0.031207351655592193,60,391.7197579345558,6.664123542948477,7.603026000434762,0.0,7.67588591773588,0,0.4750228617566461,0.0,6.649475155929645,51.96462018730489,0.0001,1.0,0.4750228617566461
7.54840207690849,29.359665445842978,-0.014466757570777311,0.001,963,0.014466757570777311,226.15159082912226,10.758500892923555,7.62482822146077,1.0646314712589653,0.9716120912985111,0.008715787919525673,61,392.2005699875929,6.649475155929645,7.613255713652218,0.0,7.686086157344203,0,0.47416187670653664,0.0,6.635008398358868,51.95841995841996,0.0001,1.0,0.47416187670653664
7.55950382327517,30.745351202349642,-0.014109068188723484,0.001,949,0.014109068188723484,237.1736502955981,10.70113909191736,7.63530658598029,1.0585110660199337,0.973098001939553,0.2632727321099503,62,398.5155465173353,6.635008398358868,7.623857730144595,0.0,7.69558253082425,0,0.4725687467338863,0.0,6.620899330170144,52.71729957805907,0.0001,1.0,0.4725687467338863
7.573948373766531,29.26095710865689,-0.013928051048052836,0.001,932,0.013928051048052836,226.14855518224067,10.630114061231545,7.648991928823663,1.0511315210212326,0.9713088665066099,0.21637747019578643,63,406.23654061670067,6.620899330170144,7.637694631747034,0.0,7.707895488526949,0,0.4689368705725797,0.0,6.606971279122091,53.6358754027927,0.0001,1.0,0.4689368705725797
7.578250609970821,29.688979280878183,-0.014013426868035417,0.001,953,0.014013426868035417,229.63992528016092,10.740041897839735,7.654511707251722,1.063524344762921,0.9725542826682975,0.27644914903370804,64,397.39533234104266,6.606971279122091,7.642979405829811,0.0,7.715172516956799,0,0.47269329654666453,0.0,6.592957852254056,52.44012605042017,0.0001,1.0,0.47269329654666453
7.592243900469565,31.82254037118463,-0.014045593626680564,0.001,926,0.014045593626680564,246.50656254167714,10.610272432878697,7.667093127620398,1.0494840748662277,0.971772678791721,0.05189222327358873,65,410.2846378290147,6.592957852254056,7.6558379710603495,0.10799136069114472,7.725545242500114,0,0.4677694786942853,0.0,6.578912258627375,54.04,0.0001,1.0,0.4677694786942853
7.605048194755016,31.85039216786127,-0.013800893304262374,0.001,908,0.013800893304262374,246.99987161264838,10.533495903449863,7.679078381705948,1.0414417037915171,0.9704665082861667,0.008118260975193397,66,418.6408209197249,6.578912258627375,7.667985631747211,0.0,7.7361032430090635,0,0.46421683701735866,0.0,6.565111365323113,55.04851157662624,0.0001,1.0,0.46421683701735866
7.61235986540436,32.25619427545355,-0.012918428592694653,0.001,901,0.012918428592694653,250.37341828522176,10.497074282476664,7.685994677179386,1.0374498628527429,0.9682524934394624,0.0379064192499199,67,422.20342467213527,6.565111365323113,7.674978533185355,0.22197558268590456,7.742592308605222,0,0.46164027202941726,0.0,6.552192936730418,55.464444444444446,0.0001,1.0,0.46164027202941726
7.622555165188117,30.879594767035027,-0.012660975955647302,0.001,890,0.012660975955647302,239.71812154647537,10.458432815600428,7.69578345309535,1.0334884915959532,0.9694436340172295,0.2188336382290156,68,428.4957630487667,6.552192936730418,7.6848483135629095,0.0,7.751699330781362,0,0.4605641276282011,0.0,6.539531960774771,56.21372328458943,0.0001,1.0,0.4605641276282011
7.635743119640605,32.94010784081642,-0.012596547947882009,0.001,875,0.012596547947882009,256.2804722669116,10.389995949138838,7.708251539542604,1.026411459459767,0.970680914966052,0.08141416400938704,69,436.0302406013465,6.539531960774771,7.697459052576969,0.0,7.7629193318900125,0,0.45842972948571287,0.0,6.526935412826889,57.10526315789474,0.0001,1.0,0.45842972948571287
7.644339367391069,32.896129688074964,-0.013582263546179973,0.001,865,0.013582263546179973,256.1617953233128,10.346926212024183,7.716392553473552,1.0218797711240089,0.9712066919306725,0.13127071625146455,70,442.3783266744265,6.526935412826889,7.705689422484402,0.0,7.770390541024304,0,0.45687479624973887,0.0,6.513353149280709,57.86921296296296,0.0001,1.0,0.45687479624973887
7.6579590000022,32.65308566558166,-0.012356709995230197,0.001,831,0.012356709995230197,254.63900448382486,10.158786562996477,7.728019684193442,1.0016274247383796,0.967167495315142,0.015468147577522217,71,460.9323089463974,6.513353149280709,7.717702058074278,0.24067388688327318,7.779128912333136,0,0.4483282723695574,0.0,6.500996439285479,60.19036144578313,0.0001,1.0,0.4483282723695574
7.668512283964003,34.75357267025754,-0.013870652369200265,0.001,846,0.013870652369200265,271.45454635893105,10.251242267643253,7.739582755820769,1.012374759094742,0.9658468858742155,0.01180479668584545,72,453.73317620643854,6.500996439285479,7.729076900021858,0.1182033096926714,7.7916750555932035,0,0.4503359080789272,0.0,6.487125786916279,59.168047337278104,0.0001,1.0,0.4503359080789272
7.675589156245011,35.718721020599304,-0.012019658562590685,0.001,844,0.012019658562590685,279.2682727224316,10.238584615013226,7.746528608472355,1.011092582567577,0.9652779400951685,0.0720438718600226,73,454.77335312649967,6.487125786916279,7.736048634837421,0.35545023696682465,7.79849984940571,0,0.4493145279853044,0.0,6.475106128353688,59.2502965599051,0.0001,1.0,0.4493145279853044
7.6799556947126115,32.520541437807736,-0.011813002890964874,0.001,862,0.011813002890964874,254.467380122458,10.360392617800484,7.752205716490163,1.0246037636300818,0.9712098724185583,0.020956243960735674,74,445.2069253334402,6.475106128353688,7.741474740740712,0.0,7.805993961570858,0,0.45580079285651237,0.0,6.463293125462723,57.96980255516841,0.0001,1.0,0.45580079285651237
