WeightMax,NormDeltaOmega,ReturnsStd,WeightMean,Primal,DeltaOmega,RewardStd,TimestepsMean,WeightMedian,ITERATIONS,Traj,TimestepsStd,OmegaBefore,Omega,DualAfter,DualReg,Wins,RewardMean,LossReg,ReturnsMean,DualBefore,Epsilon,NormDeltaVar,Eta,ConfortViolation,WeightMin
1.0,0.0006883602390912458,81.58075961553928,0.7803424344453666,6.478951164303287,-0.0006883602390912458,1.3733589378822975,23.06323563351027,0.9871224597553364,0,4337,12.115021807220742,8.0,7.999311639760909,6.478951070948606,0.0,0.0,6.419597668194161,0.0,148.056828472994,6.676516814134406,0.001,0.006939894689016931,28.62068092269303,0,0.7803424344453666
1.0,0.0009952988521479966,80.30937104428929,0.7812410089773508,6.475970018695974,-0.0009952988521479966,1.382370948624133,22.754154336444344,0.9866565122614875,1,4397,11.918079954154406,7.999311639760909,7.998316340908761,6.475969929627882,0.0,0.0,6.416211143902958,0.0,145.99657359283026,6.676518566980768,0.001,0.003976349665223485,28.8246779082531,0,0.7812410089773508
1.0,0.00041957407499015886,81.10076942049068,0.7802356070554881,6.4778679331635765,-0.00041957407499015886,1.3787622035202358,22.863386727688788,0.9860374583300194,2,4374,12.028564799624734,7.998316340908761,7.997896766833771,6.4778678462338135,0.0,0.0,6.418271810070052,0.0,146.7389084854046,6.677150827518041,0.001,0.002921168984119858,28.742560562877532,0,0.7802356070554881
1.0,0.00037446087281445273,85.83449378859606,0.7776534982419486,6.484489401682809,-0.00037446087281445273,1.364657789982131,23.38283442469598,0.9854143553326908,3,4280,12.731397038194475,7.997896766833771,7.997522305960956,6.484489310666424,0.0,0.0,6.425528516262242,0.0,150.24583057036057,6.679040694292488,0.001,0.06768003546404573,28.42248277997203,0,0.7776534982419486
1.0,6.374863459157609e-05,87.30189149714214,0.7772040689023911,6.488929911254546,6.374863459157609e-05,1.3529146941708559,23.82387988560534,0.9870391956947255,4,4200,12.953672376401355,7.997522305960956,7.997586054595548,6.488929814197006,0.0,0.0,6.430497529639739,0.0,153.20144706617728,6.679618749398164,0.001,0.05704548356219718,28.156373834783764,0,0.7772040689023911
1.0,0.0007418799334599768,84.7413013151764,0.7768185622439728,6.48702838078238,-0.0007418799334599768,1.3594226844381638,23.580835496813783,0.9853409498302633,5,4241,12.568373905176864,7.997586054595548,7.996844174662088,6.487028288809847,0.0,0.0,6.428303379157754,0.0,151.5856346830428,6.67981814405649,0.001,0.005613726391064557,28.30357141234273,0,0.7768185622439728
1.0,0.0003036036408721188,84.26138901557928,0.7784449813479966,6.486803218811944,-0.0003036036408721188,1.3603727854614414,23.549823321554772,0.9872521549218178,6,4249,12.495584260025979,7.996844174662088,7.996540571021216,6.48680312593064,0.0,0.0,6.428035400100909,0.0,151.38024721532045,6.679925829834282,0.001,0.0026296979474116438,28.325160626896302,0,0.7784449813479966
1.0,0.00045184014018317953,83.48883269772526,0.776849046068354,6.487733498544144,-0.00045184014018317953,1.3594382737768143,23.588151994335615,0.9854196246490596,7,4241,12.38353651784183,7.996540571021216,7.9960887308810324,6.4877334043486465,0.0,0.0,6.429007879429276,0.0,151.64837116744556,6.680548086415956,0.001,0.003749289711172022,28.303840347982746,0,0.776849046068354
1.0,7.387563715433032e-06,88.17731974162447,0.7761537465333622,6.4923092806582385,7.387563715433032e-06,1.3511784770770983,23.885249820702846,0.9861282129552655,8,4187,13.072417505174052,7.9960887308810324,7.996096118444748,6.492309188431096,0.0,0.0,6.433956183768326,0.0,153.6727612153351,6.682297562927053,0.001,0.057968744879241065,28.115865781751765,0,0.7761537465333622
1.0,0.0002773946305953956,84.04070068173493,0.7780246451892663,6.487727531349842,-0.0002773946305953956,1.3597980604719113,23.56320754716981,0.9868181164451219,9,4244,12.46068402277398,7.996096118444748,7.9958187238141525,6.487727441439278,0.0,0.0,6.428985985324788,0.0,151.4832066741571,6.6805992007768555,0.001,0.00667902270678164,28.31172296613899,0,0.7780246451892663
1.0,2.917933418444818e-05,85.02112877342817,0.7760223116013778,6.48795336857599,2.917933418444818e-05,1.3564456078230211,23.686581318160265,0.9848821096121048,10,4222,12.617242115527905,7.9958187238141525,7.995847903148337,6.487953269098921,0.0,0.0,6.42936198895914,0.0,152.2881045124453,6.679849127683609,0.001,0.06458939259340221,28.23647709757883,0,0.7760223116013778
1.0,0.0007825891213100178,90.75987704166134,0.7756281501183117,6.494419483224353,-0.0007825891213100178,1.3427444517813603,24.205426356589147,0.9870630604728183,11,4132,13.466382547913422,7.995847903148337,7.995065314027027,6.494419371940083,0.0,0.0,6.436444965037155,0.0,155.79341136221504,6.681858583933506,0.001,0.007365896754282771,27.925753227927398,0,0.7756281501183117
1.0,0.00039619669864521256,90.19950536848863,0.7750712976298029,6.494399802703804,-0.00039619669864521256,1.3412123875139281,24.258800679776645,0.986614793819709,12,4123,13.388567179428753,7.995065314027027,7.994669117328382,6.494399692433963,0.0,0.0,6.43649415145134,0.0,156.1382582739367,6.681326601591554,0.001,0.00568859850309456,27.891119325706256,0,0.7750712976298029
1.0,0.00028639480163050735,89.73575743800602,0.7739025513320491,6.496858793096503,-0.00028639480163050735,1.33629870292093,24.44338469063341,0.9860737190938317,13,4093,13.321532533562676,7.994669117328382,7.994382722526751,6.496858684850529,0.0,0.0,6.439174747730072,0.0,157.38949952549046,6.682111836838317,0.001,0.010184181538750586,27.77929507187114,0,0.7739025513320491
1.0,7.04213262894271e-05,87.09601088050657,0.7748422934541156,6.494598480572106,7.04213262894271e-05,1.3451975372703453,24.126719768283852,0.9856369414325814,14,4147,12.914229691904842,7.994382722526751,7.994453143853041,6.4945983712943764,0.0,0.0,6.436513917956962,0.0,155.29046796945426,6.682810215424327,0.001,0.05343557180980575,27.980981111328894,0,0.7748422934541156
1.0,0.000399526109825743,91.8469970125724,0.7720910393214299,6.499775991221681,-0.000399526109825743,1.3294496428549432,24.72117763483424,0.9851418129851072,15,4046,13.628498236224685,7.994453143853041,7.994053617743215,6.4997758715340685,0.0,0.0,6.442400039293253,0.0,159.26177788144813,6.68288552232516,0.001,0.02418649307716214,27.62423394430882,0,0.7720910393214299
1.0,0.00038206864013101693,92.4948876646034,0.7715952169637773,6.502013688947734,-0.00038206864013101693,1.325400655612185,24.889912826899128,0.9853374408106601,16,4019,13.72698881891954,7.994053617743215,7.993671549103084,6.502013564976849,0.0,0.0,6.444820146367606,0.0,160.41087813851277,6.683819672620098,0.001,0.007611085071927341,27.532288228132824,0,0.7715952169637773
1.0,0.00044507736516230523,92.56610658479208,0.772209788535912,6.501873522119398,-0.00044507736516230523,1.3260930294414046,24.857995523501618,0.9859938375297443,17,4025,13.734957999097984,7.993671549103084,7.993226471737922,6.501873404963068,0.0,0.0,6.444649121821053,0.0,160.198793413137,6.683828134151737,0.001,0.05683804170854181,27.547671989316314,0,0.772209788535912
1.0,3.079372110903478e-05,97.61851130384797,0.770463636009084,6.506806437897666,-3.079372110903478e-05,1.313961909237563,25.339842759320316,0.9862044639159825,18,3947,14.482944140857382,7.993226471737922,7.9931956780168125,6.506806305189205,0.0,0.0,6.450127988440063,0.0,163.4413969623085,6.6849243241857925,0.001,0.005977146252247218,27.27275980773506,0,0.770463636009084
1.0,0.00044065226612310937,91.8449663866593,0.7711302370406179,6.502990975051784,-0.00044065226612310937,1.3194506691540175,25.124434389140273,0.9858868399232615,19,3982,13.642414977548952,7.9931956780168125,7.992755025750689,6.502990837062223,0.0,0.0,6.446064478875215,0.0,161.95363515033833,6.683008750555429,0.001,0.00986707846609847,27.39819039800137,0,0.7711302370406179
1.0,0.00024211116410555178,93.80139335630938,0.7695761573206459,6.504213010304178,0.00024211116410555178,1.3179032306219476,25.174811083123426,0.9842222074412877,20,3974,13.920706367507208,7.992755025750689,7.992997136914795,6.504212878039378,0.0,0.0,6.447356661915815,0.0,162.30643419165926,6.683646544088457,0.001,0.16151855027915393,27.362608957543564,0,0.7695761573206459
1.0,0.0001974434135121328,102.43927340061073,0.767612466588867,6.510599811744196,-0.0001974434135121328,1.3011290554661241,25.857660455486542,0.9851532887356307,21,3868,15.22022356250318,7.992997136914795,7.992799693501283,6.51059965180657,0.0,0.0,6.454498133092356,0.0,166.8933792296332,6.6848041039700234,0.001,0.011540361735418109,26.98270634670661,0,0.767612466588867
1.0,0.00017921650842644965,97.13352624493814,0.7705788544704609,6.506355266626545,-0.00017921650842644965,1.3103243159270086,25.480234634021933,0.9870092621410093,22,3925,14.418426659518664,7.992799693501283,7.992620476992856,6.5063551187716095,0.0,0.0,6.4498394985366945,0.0,164.34161177005774,6.683471653347184,0.001,0.016929013171823003,27.19136435762082,0,0.7705788544704609
1.0,0.0011420694366695017,100.07673297970491,0.7670196062874479,6.515247080322964,-0.0011420694366695017,1.291979237120635,26.281093873257955,0.9863356213837295,23,3807,14.864684694871983,7.992620476992856,7.991478407556187,6.515246904508899,0.0,0.0,6.45955746637854,0.0,169.76549462441193,6.68659221933955,0.001,0.04615338367639531,26.775051863824267,0,0.7670196062874479
1.0,0.0003518397058046574,104.83368399346003,0.7645512370046673,6.517602184021003,0.0003518397058046574,1.2844872365421411,26.570212765957447,0.9847026115457322,24,3764,15.563728494020374,7.991478407556187,7.9918302472619915,6.517601995506142,0.0,0.0,6.462249618079892,0.0,171.69543952246042,6.686628809564187,0.001,0.05065633813211383,26.605378136918045,0,0.7645512370046673
1.0,0.00036119109680132766,106.61549591866626,0.7640004100703466,6.51927429492866,0.00036119109680132766,1.2788789516389354,26.835616438356166,0.9851956965177406,25,3727,15.82949878438289,7.9918302472619915,7.992191438358793,6.519274085643046,0.0,0.0,6.464173611946002,0.0,173.47024721386256,6.6866680955028714,0.001,0.015059193859489922,26.478788252541456,0,0.7640004100703466
1.0,0.0001331801475252803,107.38699997590702,0.7636290300880493,6.5202567096174935,-0.0001331801475252803,1.2724752351851563,27.115332428765264,0.9860332842567153,26,3689,15.960653653666988,7.992191438358793,7.992058258211268,6.520256478112755,0.0,0.0,6.465443488715436,0.0,175.31191757968986,6.685779623530154,0.001,0.015511052743461802,26.33438802869002,0,0.7636290300880493
1.0,0.0006773196750602395,108.3087422549757,0.7624552105273893,6.521377398918155,-0.0006773196750602395,1.2702763236146983,27.212632725292675,0.9850196132457726,27,3677,16.09109087386256,7.992058258211268,7.991380938536207,6.521377152819791,0.0,0.0,6.466662911050832,0.0,175.97182954068424,6.686297673052254,0.001,0.24926094309790675,26.284776122444793,0,0.7624552105273893
1.0,9.466142299530134e-05,111.91538664987239,0.7599828990048508,6.527245832946912,9.466142299530134e-05,1.2573688568526897,27.794493882091214,0.9846956240076558,28,3600,16.61966693320788,7.991380938536207,7.991475599959203,6.527245559496,0.0,0.0,6.47311270043691,0.0,179.9110704266988,6.688189156557677,0.001,0.020515002266765656,25.99174236052352,0,0.7599828990048508
1.0,0.000823011530323825,110.37205491850554,0.7573277970457319,6.530623766506282,-0.000823011530323825,1.2458819961761491,28.353859250851304,0.9838042669637206,29,3528,16.411888854604044,7.991475599959203,7.990652588428879,6.530623445353626,0.0,0.0,6.4770069096461285,0.0,183.64778919476765,6.688221047908675,0.001,0.009677963660832099,25.73205032584243,0,0.7573277970457319
1.0,0.0008354745854033396,115.56119122244058,0.7594012141330414,6.530678465408507,-0.0008354745854033396,1.2477546645582487,28.25827439886846,0.9860910627961913,30,3539,17.16508738771692,7.990652588428879,7.9898171138434755,6.530678148593679,0.0,0.0,6.476977520900796,0.0,183.02475173989194,6.68883452729136,0.001,0.0123925246176773,25.774305801905083,0,0.7594012141330414
1.0,0.00032755165234465977,112.2903428968173,0.7593513003555015,6.529151122831138,-0.00032755165234465977,1.2525565479773204,28.03956228956229,0.9849607899891348,31,3568,16.68084768511948,7.9898171138434755,7.989489562191131,6.529150823128409,0.0,0.0,6.475234256878348,0.0,181.56134524953788,6.688725421558291,0.001,0.007364743152126435,25.8829671714239,0,0.7593513003555015
1.0,0.00016357405054634455,114.56696981938474,0.7583616156421077,6.531770863900624,-0.00016357405054634455,1.2457366093423259,28.370990632983254,0.9852118144873372,32,3527,17.02325232889304,7.989489562191131,7.9893259881405845,6.531770543724257,0.0,0.0,6.478160972045754,0.0,183.79156387486876,6.689292895916413,0.001,0.007369063639856647,25.728325407939884,0,0.7583616156421077
1.0,0.0001600886427617354,110.83900318603898,0.7590345844023492,6.529760222068654,-0.0001600886427617354,1.2513929924668852,28.08830146231721,0.9848348293119674,33,3560,16.465666919494065,7.9893259881405845,7.989165899497823,6.529759918652828,0.0,0.0,6.475895733804119,0.0,181.8956708085435,6.6889868818605445,0.001,0.0045657768252311,25.856580141431923,0,0.7590345844023492
1.0,0.0006712588170278977,116.91375237216731,0.7574597066695027,6.535058254436654,-0.0006712588170278977,1.2393326371161704,28.680643308443422,0.9855563686768178,34,3486,17.35877516013212,7.989165899497823,7.988494640680795,6.535057906644806,0.0,0.0,6.481736635706547,0.0,185.89776196764083,6.6906986603927345,0.001,0.04702653890872481,25.583086542048132,0,0.7574597066695027
1.0,4.382541023773001e-05,120.86626364184707,0.7556052937150775,6.535428440026522,4.382541023773001e-05,1.2346119557902548,28.912087912087912,0.9841713481307384,35,3462,17.961684645521675,7.988494640680795,7.988538466091033,6.535428059417355,0.0,0.0,6.4823183938818785,0.0,187.4171469997284,6.689787891441,0.001,0.0825659517582016,25.476957255243665,0,0.7556052937150775
1.0,0.00039837594827307754,118.01113730011626,0.7542168125501792,6.53867930829585,0.00039837594827307754,1.2260905964730913,29.33235466823253,0.9843549173266541,36,3410,17.537793888600284,7.988538466091033,7.988936842039306,6.538679363160077,0.0,0.0,6.4859533243097784,0.0,190.24748161776424,6.690504577956413,0.001,0.06385522439722552,25.283932845012718,0,0.7542168125501792
1.0,0.00019369794789625416,118.32244941033755,0.7540969893549828,6.5352837370468615,-0.00019369794789625416,1.2324522322478257,28.975319396051102,0.9826639952530513,37,3448,17.596151171429845,7.988936842039306,7.988743144091409,6.535283345532799,0.0,0.0,6.482270523620124,0.0,187.8166327998712,6.689034754259891,0.001,0.00944897550573786,25.428365584925864,0,0.7540969893549828
1.0,0.00018975582060676288,120.36260413986618,0.7555838685279281,6.5365021344086776,-0.00018975582060676288,1.2312655563724257,29.020058139534882,0.9849217858538448,38,3444,17.88810193101253,7.988743144091409,7.988553388270803,6.53650173236781,0.0,0.0,6.483542381540346,0.0,188.13575265628907,6.689927296030883,0.001,0.01193256555336882,25.401405398058554,0,0.7555838685279281
1.0,0.0004905349182156016,123.25196747206155,0.754410326775281,6.540393922272201,-0.0004905349182156016,1.2223246164455697,29.533234859675037,0.9854981219541682,39,3389,18.316183375235127,7.988553388270803,7.988062853352587,6.540393920098409,0.0,0.0,6.487837304723702,0.0,191.60847902196593,6.691151196719575,0.001,0.008205758927166597,25.198619065534626,0,0.754410326775281
1.0,0.0007470903880015811,121.27385001452076,0.7533639210136293,6.540680507444003,-0.0007470903880015811,1.2210172287121388,29.58081705150977,0.9844811289628075,40,3382,18.023095808371647,7.988062853352587,7.9873157629645855,6.540680505166199,0.0,0.0,6.488182258538067,0.0,191.92094249980445,6.691145441153291,0.001,0.013085730525913296,25.169481096895456,0,0.7533639210136293
1.0,0.0005675177951731669,115.176037411481,0.7548370952925539,6.53908383509199,-0.0005675177951731669,1.2268369827398415,29.317595307917887,0.9850287298016296,41,3414,17.118673622475036,7.9873157629645855,7.986748245169412,6.539083834171125,0.0,0.0,6.486323973099249,0.0,190.16537634325323,6.691217354165268,0.001,0.0036043766603107157,25.301071567179346,0,0.7548370952925539
1.0,0.00035215291957069184,121.20918680476015,0.7531343174422346,6.542242105183352,0.00035215291957069184,1.2195983688486305,29.64608076009501,0.9845351544417638,42,3372,18.00328328680957,7.986748245169412,7.987100398088983,6.542242101955575,0.0,0.0,6.489808354016618,0.0,192.39290210801954,6.6922088014620575,0.001,0.03703915903156275,25.136656193141096,0,0.7531343174422346
1.0,0.00023919839445518676,125.05618334989103,0.7532784690044079,6.542582691925286,-0.00023919839445518676,1.2152604088932202,29.886363636363637,0.9857210543986783,43,3348,18.587797759090247,7.987100398088983,7.986861199694528,6.5425826939022045,0.0,0.0,6.490343607755131,0.0,193.97432413481184,6.691344195850037,0.001,0.03443822125301794,25.038923282693634,0,0.7532784690044079
1.0,0.00036598264716669604,126.17607960030547,0.7519028950757716,6.5450740599401644,-0.00036598264716669604,1.2096217162788963,30.176079734219268,0.9852984032570375,44,3315,18.75298704095712,7.986861199694528,7.986495217047361,6.545074058101648,0.0,0.0,6.493088393107545,0.0,195.93458745656784,6.692300556117908,0.001,0.004674419781452904,24.911491762715833,0,0.7519028950757716
1.0,0.00010312457206129721,124.87414414630575,0.750996677796659,6.546028326463668,0.00010312457206129721,1.2099853453239167,30.190878888553307,0.9840552226567882,45,3315,18.548762452134607,7.986495217047361,7.986598341619422,6.546028296163542,0.0,0.0,6.494027045607788,0.0,196.0634564971077,6.693245662294688,0.001,0.030020459538480513,24.91890758368268,0,0.750996677796659
1.0,0.000260477916518731,133.82478347745683,0.7481036337283251,6.551145653523573,-0.000260477916518731,1.1959686774227538,30.89170792079208,0.983709475779326,46,3236,19.88296588116374,7.986598341619422,7.986337863702904,6.551145649791335,0.0,0.0,6.499774882101453,0.0,200.78132758360076,6.694408772985839,0.001,0.26645434663747347,24.60157954268433,0,0.7481036337283251
1.0,0.00038183083655596306,131.04834078509387,0.746463825172933,6.555060374321158,-0.00038183083655596306,1.185071211404614,31.508672343109428,0.9842629542641684,47,3175,19.464807949357773,7.986337863702904,7.985956032866348,6.555060368831739,0.0,0.0,6.5041797909379575,0.0,204.93381723314167,6.695278078408771,0.001,0.007014839061134011,24.354836477797228,0,0.746463825172933
1.0,0.00044591534874438565,131.40720277043144,0.7453987746839452,6.553675394618239,-0.00044591534874438565,1.1868525126954537,31.4118201823326,0.9824027423943031,48,3185,19.525739028658062,7.985956032866348,7.985510117517603,6.553675357128033,0.0,0.0,6.502714213428793,0.0,204.26067431623161,6.694443105183849,0.001,0.05954905226476382,24.395607304418302,0,0.7453987746839452
1.0,0.0008316133737045206,136.76357866641987,0.7446137222869225,6.558090266141131,-0.0008316133737045206,1.1734462925835623,32.15233494363929,0.9847731747268177,49,3109,20.325887173628097,7.985510117517603,7.984678504143899,6.558090248864399,0.0,0.0,6.507731430177645,0.0,209.23378387294701,6.695275969234153,0.001,0.023335225297898318,24.092816933506697,0,0.7446137222869225
1.0,0.0008259446171114959,134.23096845992424,0.7439819254913924,6.559837092062165,-0.0008259446171114959,1.173543907800211,32.160978750804894,0.9840126260245999,50,3110,19.939489196938695,7.984678504143899,7.983852559526787,6.559836702795202,0.0,0.0,6.50947447633826,0.0,209.34961355565414,6.6969349645517955,0.001,0.00573730097034115,24.093805740404957,0,0.7439819254913924
1.0,0.0005820180850930612,132.00844468614702,0.7472975185906148,6.5529455597146455,0.0005820180850930612,1.1893640364080083,31.266666666666666,0.9842934132124231,51,3199,19.607277241212547,7.983852559526787,7.98443457761188,6.552945508083045,0.0,0.03125976867771178,6.501870801291269,0.0,203.28625393986192,6.694545693870109,0.001,0.004160491613982571,24.45309227110943,0,0.7472975185906148
1.0,0.0002549475978623761,132.47418963985882,0.7439972781550686,6.555673002242621,-0.0002549475978623761,1.18029761066009,31.771946564885496,0.9822130560227078,52,3148,19.694368662770955,7.98443457761188,7.984179630014018,6.555672926976074,0.0,0.0,6.505006076094069,0.0,206.67251459880737,6.694720739901475,0.001,0.007950156942578066,24.24775576118981,0,0.7439972781550686
1.0,0.0005321810702447749,138.4843554489927,0.743156001900954,6.560197753537654,-0.0005321810702447749,1.1720498142349547,32.274636510500805,0.9833049115455589,53,3099,20.577200543767873,7.984179630014018,7.983647448943773,6.560197113747046,0.0,0.0,6.509901644494513,0.0,210.10328029646888,6.696968942348875,0.001,0.06666666312316259,24.06031264368975,0,0.743156001900954
1.0,0.000374056829772762,143.4548948891162,0.7432586204850244,6.561871170537759,-0.000374056829772762,1.1669275969626605,32.535656138065775,0.9847507868493864,54,3075,21.314471380164512,7.983647448943773,7.983273392114,6.561871747404751,0.0,0.03252032520325203,6.511806946609523,0.0,211.85836288893088,6.697180329747646,0.001,0.05336549881375108,23.944716082665924,0,0.7432586204850244
1.0,0.0004915584801281625,135.26825179630137,0.7445356939278361,6.55906935514489,-0.0004915584801281625,1.1743647954473238,32.12411575562701,0.9844973097732553,55,3114,20.101735550147897,7.983273392114,7.982781833633872,6.559070008596617,0.0,0.0,6.508670331371888,0.0,209.08123456614314,6.696479006943889,0.001,0.007741466714824181,24.113513231626737,0,0.7445356939278361
1.0,0.0001840174125486982,138.60773656031247,0.743084023773237,6.558541399625904,-0.0001840174125486982,1.1724202687166736,32.20373952288846,0.9830615686336724,56,3106,20.59853296922025,7.982781833633872,7.982597816221324,6.558541539889679,0.0,0.03219575016097875,6.508228366988093,0.0,209.58053312094353,6.695550075034265,0.001,0.007726920028909366,24.07020841300793,0,0.743084023773237
1.0,0.0001269439914421966,144.2170213368836,0.7395911965029045,6.564872183711188,0.0001269439914421966,1.1554889255990914,33.24550898203593,0.9828805622113369,57,3010,21.4356082455193,7.982597816221324,7.982724760212766,6.564872180639373,0.0,0.0,6.515320603479707,0.0,216.60525435403153,6.6972758367703085,0.001,0.09218187831076138,23.686761310917635,0,0.7395911965029045
