Eta,WeightMedian,ReturnsMean,Primal,DualBefore,LossReg,ITERATIONS,RewardMean,DeltaOmega,TimestepsMean,TimestepsStd,Wins,Epsilon,RewardStd,DualAfter,WeightMax,NormDeltaOmega,WeightMin,OmegaBefore,Traj,DualReg,ConfortViolation,Omega,ReturnsStd,NormDeltaVar,WeightMean
12.930085058820607,0.971587026376097,197.50624086507597,6.904221017634885,7.0206246181724135,0.0,14,6.802948580235592,-0.02734466830906701,29.03252032520325,17.704146558885768,0.0,0.001,1.291750180499128,6.887504372775474,1.0,0.02734466830906701,0.5625639998651031,7.565141804879271,1723,0.0001,0,7.537797136570204,125.03693647576225,0.21553100754322016,0.5625639998651031
12.836932057378656,0.9712496455371498,202.80396415976685,6.9282189363959,7.041910799869573,0.0,15,6.82809684470209,-0.027067341755787844,29.70172311348782,18.28486974734424,0.0,0.001,1.2814185331731145,6.911742071706282,1.0,0.027067341755787844,0.5592304597598294,7.537797136570204,1684,0.0001,0,7.5107297948144165,129.43273852165368,0.12267454364621126,0.5592304597598294
12.822299412777236,0.9725194792938895,205.1793756943989,6.950558306243601,7.063483122649579,0.0,16,6.850588836330293,-0.027653824485383005,29.95026962252846,18.29946733434045,0.0,0.001,1.2804199591735148,6.93411892847331,1.0,0.027653824485383005,0.5586867494602774,7.5107297948144165,1670,0.0001,0,7.4830759703290335,129.90712326347835,0.0768344069430573,0.5586867494602774
12.605771955887803,0.9732087798040752,215.8978315649283,6.979393666152826,7.086315292450131,0.0,17,6.882101971883258,-0.026930156754090717,31.370998116760827,19.687159996972312,0.0,0.001,1.2558153867230322,6.96350496013723,1.0,0.026930156754090717,0.5528436761960975,7.4830759703290335,1594,0.0001,0,7.456145813574943,140.20004581668712,0.18282640264031286,0.5528436761960975
12.7280321332341,0.9709954642183192,211.82017246541582,6.992363493311,7.102294186260822,0.0,18,6.893525095898576,-0.025519862090015444,30.728782287822877,18.989046382770702,0.0,0.001,1.2705794620270658,6.976164895643496,1.0,0.025519862090015444,0.5538474000728911,7.456145813574943,1627,0.0001,0,7.430625951484927,135.4086510171316,0.05027301533907091,0.5538474000728911
12.630716842867825,0.972777698749831,217.98061070004135,7.017763642115994,7.124658134288565,0.0,19,6.920104828626053,-0.0257468135956902,31.499684940138625,20.769214497717964,0.0,0.001,1.2600195546445583,7.001811999974282,1.0,0.0257468135956902,0.5515365909136334,7.430625951484927,1588,0.0001,0,7.404879137889237,148.68132931185644,0.05231850770371399,0.5515365909136334
12.67314981649474,0.9714827867998319,217.54092634379808,7.033238865192181,7.141113216236533,0.0,20,6.935030927228605,-0.02579465617681187,31.368487131198997,18.926107644401533,0.0,0.001,1.2654375852330642,7.017179842316345,1.0,0.02579465617681187,0.5511164891644232,7.404879137889237,1594,0.0001,0,7.379084481712425,135.69159222627792,0.4153386268601689,0.5511164891644232
12.687689010383815,0.9726452642683855,218.48113377964853,7.05409002062274,7.161936549747512,0.0,21,6.955668570276455,-0.02598257280479288,31.411062225015712,19.654481887556436,0.0,0.001,1.2678614091366565,7.037994135230521,1.0,0.02598257280479288,0.5512476711060218,7.379084481712425,1592,0.0001,0,7.353101908907632,141.39040882757098,0.20038499977598656,0.5512476711060218
12.700322225106756,0.9737656493228597,219.5225631446569,7.070755176730002,7.178693016635548,0.0,22,6.972152260944625,-0.024700100134936065,31.48551637279597,19.657339578197075,0.0,0.001,1.2698749765764896,7.05462721632945,1.0,0.024700100134936065,0.551427085417999,7.353101908907632,1589,0.0001,0,7.328401808772696,141.67331851852245,0.03694108078784442,0.551427085417999
12.634304794883052,0.9737482042879076,224.15216087452418,7.093260318860395,7.1992458237755965,0.0,23,6.995453463042939,-0.025412706848032762,32.042307692307695,19.879302593341475,0.0,0.001,1.2627981374669186,7.077299568551467,1.0,0.025412706848032762,0.54891844205158,7.328401808772696,1561,0.0001,0,7.3029891019246636,143.72315663972205,0.07545929042864255,0.54891844205158
12.494999453301471,0.9734771518134241,231.943479112339,7.116490623671865,7.218711115149232,0.0,24,7.02038571672607,-0.02495667134073365,33.039021164021165,20.599717111495153,0.0,0.001,1.2471704016977987,7.1008802523803505,1.0,0.02495667134073365,0.5444517387694336,7.3029891019246636,1513,0.0001,0,7.27803243058393,149.30870142787913,0.041250959422465004,0.5444517387694336
12.36550037995731,0.9716884972954789,239.63305263725368,7.140125725885898,7.238867423368575,0.0,25,7.045584007791722,-0.02519260323929462,34.012933968686184,21.548285959935665,0.0,0.001,1.2328009574166539,7.1248368397610236,1.0,0.02519260323929462,0.5393169777742967,7.27803243058393,1470,0.0001,0,7.252839827344635,156.61315436165833,0.08564352579152051,0.5393169777742967
12.272024947076288,0.9691298154987933,245.90375230204856,7.162141996488015,7.258410836535207,0.0,26,7.068716682856627,-0.025076766980885346,34.78885017421603,21.58743700991377,0.0,0.001,1.2225804143691001,7.14708372488351,1.0,0.025076766980885346,0.534661962997638,7.252839827344635,1436,0.0001,0,7.22776306036375,157.17852730190268,0.03752687570938113,0.534661962997638
12.229472275661003,0.9712147154968316,249.47576566938218,7.1793696833907585,7.27437749406276,0.0,27,7.086438489721927,-0.023114553150508144,35.20492957746479,22.567385251900955,0.0,0.001,1.2182032685054225,7.164415660532925,1.0,0.023114553150508144,0.5340223438117663,7.22776306036375,1421,0.0001,0,7.204648507213242,164.719663191401,0.04100139081593062,0.5340223438117663
12.343944395550343,0.9731113556434958,245.3965849146563,7.193167565592579,7.290699016290606,0.0,28,7.098818100236021,-0.023546814411190553,34.56955017301038,22.348548488007875,0.0,0.001,1.2319603231198413,7.177932244113685,1.0,0.023546814411190553,0.5373144781696446,7.204648507213242,1446,0.0001,0,7.181101692802051,163.5183673890679,0.4119252283178946,0.5373144781696446
12.249149681118004,0.9733799110369085,251.63384581939957,7.211822786353738,7.306952823780166,0.0,29,7.118609209874442,-0.023666746906376268,35.34961075725407,22.48492917121012,0.0,0.001,1.221472449988589,7.196820580944506,1.0,0.023666746906376268,0.5343219847473765,7.181101692802051,1414,0.0001,0,7.157434945895675,164.93914097319006,0.045964278918517155,0.5343219847473765
12.062767699505972,0.9722349622195928,263.147072302572,7.236076897797127,7.326683911257445,0.0,30,7.145090826574657,-0.022590352512041,36.82977155490052,23.883987557105904,0.0,0.001,1.2005961856551512,7.221527471040478,1.0,0.022590352512041,0.5278999802309577,7.157434945895675,1358,0.0001,0,7.134844593383634,175.57683006376678,0.08228231147298859,0.5278999802309577
12.204410084217391,0.9734825202481284,257.49070404531585,7.2504023368270785,7.3439712617168365,0.0,31,7.157679934067318,-0.023848272034031837,35.974082073434126,23.202477880798824,0.0,0.001,1.2175069329516484,7.235509434255578,1.0,0.023848272034031837,0.5315347998776635,7.134844593383634,1390,0.0001,0,7.110996321349602,171.10901619973447,0.07893191628407882,0.5315347998776635
12.079448865033045,0.9733608975612635,265.18784571271567,7.26912242185339,7.359673331042075,0.0,32,7.177890229462858,-0.02339185160931123,36.946745562130175,24.478286563345755,0.0,0.001,1.2035793820678358,7.254533165320257,1.0,0.02339185160931123,0.5275055475449225,7.110996321349602,1353,0.0001,0,7.087604469740291,180.81032196322158,0.04804330705236877,0.5275055475449225
11.964649506801747,0.972920027754797,273.2275573961511,7.28743398029685,7.37537068684254,0.0,33,7.197561127493424,-0.02319912832384574,37.96127562642369,24.451228710734615,0.07587253414264036,0.001,1.190800343912777,7.273120508124018,1.0,0.02319912832384574,0.5235457182753778,7.087604469740291,1318,0.0001,0,7.064405341416445,180.87006911062355,0.05759163241936264,0.5235457182753778
11.987383927766016,0.9722582693963527,273.3651716296067,7.30350888210519,7.391684219566867,0.0,34,7.2133396268402965,-0.021714960227431135,37.898330804248864,24.56974798775761,0.0,0.001,1.1939720814130705,7.2891409442806125,1.0,0.021714960227431135,0.5230826223490714,7.064405341416445,1319,0.0001,0,7.042690381189014,182.24619321012517,0.12977064463430116,0.5230826223490714
11.871065380652471,0.9721594510458308,281.86876972064533,7.32226635666304,7.407757619578324,0.0,35,7.2334648026231845,-0.02186549099415025,38.9680436477007,24.4836575171408,0.0,0.001,1.1811099845305044,7.3081762509764205,1.0,0.02186549099415025,0.5191722302382475,7.042690381189014,1284,0.0001,0,7.020824890194864,181.93358899715219,0.03955537696426934,0.5191722302382475
11.833686309807154,0.9710254041558589,285.1639462913702,7.33940850781918,7.423868724893492,0.0,36,7.251027242473733,-0.02180330100291794,39.32887490165224,25.568385805666402,0.07861635220125787,0.001,1.1773746338796816,7.325406981015439,1.0,0.02180330100291794,0.5168766727771801,7.020824890194864,1272,0.0001,0,6.999021589191946,190.46196896136368,0.04115091655659034,0.5168766727771801
11.87028095534224,0.9738213895097803,284.9335175060529,7.355241667332928,7.44018088985908,0.0,37,7.266399995733877,-0.021360423053683242,39.21254901960784,24.631836552191384,0.07836990595611285,0.001,1.1821587451282802,7.341153373701093,1.0,0.021360423053683242,0.518632477903317,6.999021589191946,1276,0.0001,0,6.977661166138263,183.9675313660093,0.2465491511517036,0.518632477903317
11.879569152084157,0.9735245486903231,285.91859324492805,7.368932985661397,7.454058624100379,0.0,38,7.27996643140534,-0.020391980441737623,39.27494108405342,25.48874604366988,0.07849293563579278,0.001,1.1835651996630827,7.354822653421469,1.0,0.020391980441737623,0.5180884529140468,6.977661166138263,1274,0.0001,0,6.957269185696525,190.68160925703688,0.042487351531301815,0.5180884529140468
11.76277728628123,0.972372378342548,294.0475007335312,7.384187260086416,7.4667053834163815,0.0,39,7.296588346565518,-0.01938389378495664,40.3,27.433620766991307,0.08058017727639001,0.001,1.1705985268447257,7.370353263264813,1.0,0.01938389378495664,0.513764809127966,6.957269185696525,1241,0.0001,0,6.937885291911568,205.45841578927926,0.028985197233108047,0.513764809127966
11.72869699237761,0.9726508511784144,297.80143791483704,7.4034042762416306,7.484907776082846,0.0,40,7.31617942723746,-0.02080246276002562,40.70636215334421,26.50913675441502,0.0,0.001,1.1673497098920722,7.3896502449002455,1.0,0.02080246276002562,0.5121376295239949,6.937885291911568,1227,0.0001,0,6.917082829151543,199.04837093245482,0.04306398575395797,0.5121376295239949
11.625280994266225,0.9699608615879522,306.0819148714013,7.417911902749759,7.497194712750312,0.0,41,7.331884629108757,-0.02066815387963672,41.7468671679198,25.93256953523856,0.0,0.001,1.1559434312977461,7.404398926085521,1.0,0.02066815387963672,0.5073418285114112,6.917082829151543,1198,0.0001,0,6.896414675271906,195.02230316228875,0.10403495948634692,0.5073418285114112
11.466077886158319,0.9721172663342593,317.887942482229,7.436717779467775,7.51267110294582,0.0,42,7.352524291711407,-0.019685844497218774,43.236363636363635,28.292939977629143,0.0,0.001,1.138340528496281,7.423572582220236,1.0,0.019685844497218774,0.5032131326606344,6.896414675271906,1156,0.0001,0,6.876728830774687,213.2216584043189,0.03539471842017883,0.5032131326606344
11.364265879726945,0.971137035992855,326.38091974220686,7.449455104205501,7.523507479173502,0.0,43,7.3664295427903586,-0.018669940412296526,44.30673758865248,27.01936311191834,0.0,0.001,1.127022532808647,7.43654275237119,1.0,0.018669940412296526,0.4993210609955554,6.876728830774687,1129,0.0001,0,6.858058890362391,203.89840633803968,0.0456996282689695,0.4993210609955554
11.455695480764147,0.97054999756953,321.58408061022385,7.463658336687527,7.539117839911066,0.0,44,7.379549345901537,-0.019952057813392265,43.578901482127286,26.501724860643467,0.0,0.001,1.1380120017267439,7.450537231956517,1.0,0.019952057813392265,0.5010127110788065,6.858058890362391,1148,0.0001,0,6.838106832548998,200.46771098185775,0.09229855060901318,0.5010127110788065
11.335854061425517,0.9721237105435983,331.02198493670005,7.481056045017114,7.554065222762563,0.0,45,7.398310263525677,-0.019785848170691622,44.743061772605195,26.938094400444317,0.17889087656529518,0.001,1.1249144055087406,7.4682084496678565,1.0,0.019785848170691622,0.497660501815852,6.838106832548998,1118,0.0001,0,6.818320984378307,204.1992787366343,0.07538203788169034,0.497660501815852
11.265798489464123,0.9725969179243869,337.9824163166012,7.495891847734169,7.5674658193524325,0.0,46,7.41393125825261,-0.019151178490513843,45.58759124087591,27.44163666155925,0.09115770282588878,0.001,1.1174222194486516,7.48320241383131,1.0,0.019151178490513843,0.4952411720212139,6.818320984378307,1097,0.0001,0,6.799169805887793,208.39781540329662,0.05810143597256308,0.4952411720212139
11.09700504763234,0.9716308515503557,352.30622116641257,7.513615988451086,7.581943477623123,0.0,47,7.433554790579299,-0.01854204828288175,47.394686907020876,29.4847242835751,0.0,0.001,1.09890848647265,7.501303955386994,1.0,0.01854204828288175,0.48913513389801705,6.799169805887793,1055,0.0001,0,6.780627757604911,224.27415119784783,0.024451723655866245,0.48913513389801705
11.041289791112527,0.9698301715661817,357.5835232403259,7.527550621618881,7.594717742545101,0.0,48,7.448100059670859,-0.017751112345847808,48.009606147934676,30.29711823953058,0.19193857965451055,0.001,1.0930950804622832,7.515362062361772,1.0,0.017751112345847808,0.48597379504086247,6.780627757604911,1042,0.0001,0,6.762876645259063,230.92742897439038,0.1861920887295596,0.48597379504086247
10.965705159816618,0.9699173408584588,365.0761765312987,7.542104804595469,7.607750459087676,0.0,49,7.463482899347126,-0.017083030589319925,48.914872798434445,30.34146172068531,0.09775171065493646,0.001,1.0851108054117347,7.530082270552718,1.0,0.017083030589319925,0.48313290821582366,6.762876645259063,1023,0.0001,0,6.7457936146697435,231.50289229136678,0.15138871164688067,0.48313290821582366
10.83691287855372,0.9693176399121564,375.7499172826978,7.55754409103642,7.62079106948643,0.0,50,7.4803406449590035,-0.017599978928661386,50.232394366197184,32.614684156637665,0.4020100502512563,0.001,1.0711985565539575,7.545802774074038,1.0,0.017599978928661386,0.4783090267700839,6.7457936146697435,995,0.0001,0,6.728193635741082,249.40756687799063,0.18207804280905326,0.4783090267700839
10.767374164453622,0.9703125672570457,383.1801694055155,7.57079879182987,7.632761660289892,0.0,51,7.4943503378872505,-0.017123240602583856,51.13217213114754,32.90441867337373,0.2047082906857728,0.001,1.063844155322619,7.559207891508228,1.0,0.017123240602583856,0.47611047571444565,6.728193635741082,977,0.0001,0,6.711070395138498,251.97488796529564,0.05127728253835055,0.47611047571444565
10.771101852320514,0.9710807957278151,385.3821625112506,7.5820694475534385,7.644109567423972,0.0,52,7.505570003581274,-0.01782247272105142,51.34635149023638,31.257381936708928,0.20533880903490762,0.001,1.0645100285934816,7.570470804504792,1.0,0.01782247272105142,0.4760560022162773,6.711070395138498,974,0.0001,0,6.693247922417447,239.53285040174305,0.006252204518777984,0.4760560022162773
10.754890941017168,0.9695775825831906,388.44227521323336,7.59316754766213,7.654850454362568,0.0,53,7.516832655463907,-0.015861703067845845,51.67631851085832,31.132563208439908,0.10330578512396695,0.001,1.0630496656318766,7.5816035756652775,1.0,0.015861703067845845,0.4743501814822762,6.693247922417447,968,0.0001,0,6.677386219349601,239.01269695112887,0.05879811604102407,0.4743501814822762
10.70159798750814,0.9707745294955012,394.27095065224125,7.606541833657121,7.667056858773113,0.0,54,7.530770038961545,-0.015528429612749584,52.355345911949684,31.45044582672957,0.10471204188481677,0.001,1.0576867407445123,7.595091625945971,1.0,0.015528429612749584,0.47275304618195985,6.677386219349601,955,0.0001,0,6.661857789736851,241.96284082722508,0.08512818861243751,0.47275304618195985
10.607394127742612,0.9710596647380904,403.96568117867844,7.618237129551799,7.677219249900829,0.0,55,7.543489169549264,-0.01550667048668597,53.550911039657024,33.28036786188062,0.10706638115631692,0.001,1.0474971012935061,7.606987792905363,1.0,0.01550667048668597,0.46943405632820784,6.661857789736851,934,0.0001,0,6.646351119250165,256.3668069759416,0.3086470686984415,0.46943405632820784
10.606192947670223,0.9717934997370097,405.9118208731957,7.627833158563335,7.686763479116304,0.0,56,7.553087340232909,-0.01593471168549243,53.74193548387097,31.735195761446676,0.0,0.001,1.0476234407991987,7.616586176233316,1.0,0.01593471168549243,0.4693168692800888,6.646351119250165,931,0.0001,0,6.630416407564673,244.56699134310827,0.01817734838441657,0.4693168692800888
10.65299589736994,0.969949655087068,402.4861089717386,7.639035880849717,7.698539531005438,0.0,57,7.563759841080878,-0.016297861310613726,53.21299254526092,31.786987402834733,0.2127659574468085,0.001,1.0532337331141612,7.627689808736336,1.0,0.016297861310613726,0.46939004666718814,6.630416407564673,940,0.0001,0,6.614118546254059,245.55647244067276,0.05662898931931928,0.46939004666718814
10.5349342899644,0.9706802169963837,415.5006930373666,7.653395809068106,7.7109188719482615,0.0,58,7.579394253640328,-0.01469235180968731,54.81907894736842,33.341717389029434,0.10952902519167579,0.001,1.0405581247327091,7.642300006300368,1.0,0.01469235180968731,0.46540468760254067,6.614118546254059,913,0.0001,0,6.599426194444372,257.7978102136893,0.03341143538010939,0.46540468760254067
10.398067445160729,0.9711245655922686,427.86315566574893,7.665753695546631,7.72089445680198,0.0,59,7.593213523687215,-0.013780187704963254,56.34836527621195,35.741546175736445,0.45045045045045046,0.001,1.0259688330132963,7.6549443664399055,1.0,0.013780187704963254,0.46076941347348827,6.599426194444372,888,0.0001,0,6.585646006739409,276.7704286340479,0.36851693246159745,0.46076941347348827
10.198378326099391,0.9687494144562694,447.5545464040443,7.676559600858187,7.728702125540114,0.0,60,7.606148261578329,-0.013614976953394198,58.842167255594816,36.66402469996102,0.7058823529411765,0.001,1.0042885580265872,7.666161676742734,1.0,0.013614976953394198,0.4526841112655568,6.585646006739409,850,0.0001,0,6.5720310297860145,284.25911316667765,0.0816346648201974,0.4526841112655568
10.293849544029316,0.9719493000926409,440.5517744925678,7.683473092272332,7.737120502538814,0.0,61,7.612039922611805,-0.013741444343902565,57.87601390498262,34.54460789351369,0.4629629629629629,0.001,1.0148405145249766,7.6728794590982385,1.0,0.013741444343902565,0.4569449736827774,6.5720310297860145,864,0.0001,0,6.558289585442112,268.06820795803935,0.09129587935938331,0.4569449736827774
10.228066684592923,0.9707181561798646,448.3810759297293,7.7000688338694605,7.752252320052842,0.0,62,7.6293005452674185,-0.016195904534630934,58.77058823529412,35.84562102562602,0.5875440658049353,0.001,1.0084872225852362,7.68960964573929,1.0,0.016195904534630934,0.45355593510062253,6.558289585442112,851,0.0001,0,6.542093680907481,278.8416211513917,0.18540625710635092,0.45355593510062253
10.004712973225763,0.9695744569115285,473.36068390228985,7.712089745130509,7.761072911860159,0.0,63,7.643671572672276,-0.014899832771394728,61.92936802973978,38.633424382602485,0.49504950495049505,0.001,0.9843736102025257,7.702082461448174,1.0,0.014899832771394728,0.44501395914653064,6.542093680907481,808,0.0001,0,6.527193848136086,300.68992617951716,0.0528462723520991,0.44501395914653064
9.948523068534772,0.9688331842358106,478.4938404406552,7.725345909402819,7.773411783228268,0.0,64,7.657499246138093,-0.01572465469664408,62.48872180451128,37.28672683563938,1.0012515644555695,0.001,0.9786971022866545,7.715451637011414,1.0,0.01572465469664408,0.44218010024990534,6.527193848136086,799,0.0001,0,6.511469193439442,290.87695428403316,0.18857473726865956,0.44218010024990534
9.98354416199092,0.9703121976531842,475.5770844942007,7.732826991032556,7.7814032027361835,0.0,65,7.6646079179698505,-0.013058801085830574,62.048447204968944,38.94039258414662,1.240694789081886,0.001,0.9826602097676465,7.722862888758783,1.0,0.013058801085830574,0.4437095496879239,6.511469193439442,806,0.0001,0,6.498410392353612,304.0870147841163,0.03257601585633214,0.4437095496879239
9.941482068823182,0.9666036962016892,483.2758800968154,7.740035361294377,7.788057473818604,0.0,66,7.672249532951769,-0.0136286145356328,62.989911727616644,38.863000543131136,0.8816120906801008,0.001,0.9782364179799543,7.730154617553062,1.0,0.0136286145356328,0.44026414072524256,6.498410392353612,794,0.0001,0,6.484781777817979,303.61887089147194,0.009304915162875101,0.44026414072524256
9.730561140904925,0.9695766272430548,507.71336348370085,7.753888243931211,7.798838618259357,0.0,67,7.688263030165149,-0.012070382007109082,66.03698811096433,38.8401011011057,1.1873350923482848,0.001,0.9559804776302839,7.744422488656527,1.0,0.012070382007109082,0.4337206172614322,6.484781777817979,758,0.0001,0,6.47271139581087,304.0850646771409,0.03839559423872661,0.4337206172614322
9.632624346665937,0.9672710259596573,519.0486431799955,7.762383002341431,7.806058428258817,0.0,68,7.697759482201083,-0.01214669496305465,67.43049932523617,38.562035666668606,1.3477088948787064,0.001,0.9455843516774147,7.75310993987289,1.0,0.01214669496305465,0.4288362100885431,6.47271139581087,742,0.0001,0,6.460564700847815,302.0230714749797,0.2056430426165893,0.4288362100885431
9.675882600632962,0.9660252896709882,517.0602248553754,7.771476808160586,7.815585663837548,0.0,69,7.706389953517778,-0.013194725186292722,67.09395973154362,38.451947225002165,1.2064343163538873,0.001,0.9506455498957105,7.762117441549906,1.0,0.013194725186292722,0.42941553549888833,6.460564700847815,746,0.0001,0,6.447369975661522,301.742240937037,0.03734184535703664,0.42941553549888833
9.599599892897377,0.9648118798073404,524.9276970460934,7.780953895841059,7.824017640671127,0.0,70,7.716625433106701,-0.012360031236364755,68.02585034013606,40.666965129553866,1.6304347826086956,0.001,0.9427968431626204,7.771738087098229,1.0,0.012360031236364755,0.42576891620067586,6.447369975661522,736,0.0001,0,6.435009944425158,319.37908474121645,0.32545154020321726,0.42576891620067586
9.599362810955752,0.9662770264956123,527.8812217802107,7.78635702318079,7.8295160024177415,0.0,71,7.72203965175361,-0.011421707706717577,68.35978112175103,41.50866238216392,1.366120218579235,0.001,0.9427217101507925,7.777145444763258,1.0,0.011421707706717577,0.42611797218017605,6.435009944425158,732,0.0001,0,6.42358823671844,326.1548115656948,0.047100194924634096,0.42611797218017605
9.500808399898139,0.9685183374572833,540.2290067081536,7.801554956823112,7.843040545539357,0.0,72,7.738199983438928,-0.011944004642108652,69.81284916201118,41.3236801218097,1.6736401673640167,0.001,0.9330142069360141,7.7925314147860885,1.0,0.011944004642108652,0.4229646064632064,6.42358823671844,717,0.0001,0,6.411644232076331,325.4705975083177,0.08693789321158443,0.4229646064632064
9.444816975373369,0.9652778064267175,548.9531757832025,7.80726020080754,7.848201352502902,0.0,73,7.7444723343331034,-0.011638411083453981,70.8822695035461,42.77294877165244,1.69971671388102,0.001,0.9269908767331293,7.798343100623814,1.0,0.011638411083453981,0.41923323082292996,6.411644232076331,706,0.0001,0,6.400005820992877,336.8474444890169,0.05751575284607133,0.41923323082292996
9.352680980246125,0.9668855129191367,559.1166537517528,7.816542543357933,7.856288845185731,0.0,74,7.754665574960808,-0.011504071312047337,72.10260115606937,42.1342081464,2.1645021645021645,0.001,0.9174684697271835,7.807798678884722,1.0,0.011504071312047337,0.4161836431935286,6.400005820992877,693,0.0001,0,6.38850174968083,332.2805163957259,0.3186178286284726,0.4161836431935286
