DeltaOmega,DualBefore,ReturnsStd,NormDeltaOmega,Traj,Primal,ITERATIONS,Wins,DualReg,Omega,RewardStd,WeightMax,ConfortViolation,WeightMean,TimestepsStd,LossReg,Eta,TimestepsMean,WeightMedian,RewardMean,NormDeltaVar,OmegaBefore,Epsilon,ReturnsMean,WeightMin,DualAfter
-0.02740588542124911,7.018887485231552,131.10268661696185,0.02740588542124911,1670,6.906722615097293,14,0.0,0.0001,7.539831121458658,1.2720051609527319,1.0,0,0.5579283419305054,18.566832418847426,0.0,12.763336880739516,29.95626123427202,0.9702743028171039,6.807560568106293,0.07770348202310785,7.567237006879907,0.001,203.92710496344034,0.5579283419305054,6.890434021881777
-0.02711078063802752,7.039027187386379,130.11063697083105,0.02711078063802752,1666,6.926703955737312,15,0.0,0.0001,7.51272034082063,1.274617659066214,1.0,0,0.5589605721007554,18.380315566514327,0.0,12.78019895149009,30.025225225225224,0.9729385200424095,6.8273022988988155,0.03601426677971786,7.539831121458658,0.001,204.99365483691452,0.5589605721007554,6.9103723275884565
-0.02635704496625557,7.060122086647692,138.18214370437317,0.02635704496625557,1598,6.953053642908485,16,0.0,0.0001,7.486363295854375,1.2528344252645984,1.0,0,0.5525502980572925,19.469304075252282,0.0,12.588405809360397,31.302442078897933,0.9714563375929091,6.8560198980836455,0.26768203383364403,7.51272034082063,0.001,214.61217964408962,0.5525502980572925,6.937208731027951
-0.026229497582777483,7.082946168481781,146.81547282328862,0.026229497582777483,1540,6.980357726256721,17,0.0,0.0001,7.460133798271597,1.2345578809751556,1.0,0,0.548337170764555,20.631895870732347,0.0,12.424893900054597,32.4782326185835,0.9729424394830667,6.885310540795047,0.4529350749796041,7.486363295854375,0.001,223.62230754470667,0.548337170764555,6.964921235765465
-0.024148836954013042,7.103050735467958,150.19847871992974,0.024148836954013042,1479,7.0051618824648125,18,0.0,0.0001,7.435984961317584,1.2141435200329236,1.0,0,0.5427632078616933,21.055248658589754,0.0,12.243220237705051,33.82002706359946,0.97279077303608,6.912309275684007,0.05180136595808197,7.460133798271597,0.001,233.7768607862417,0.5427632078616933,6.9901742365995885
-0.023617474232866975,7.120313367739535,162.24593506894445,0.023617474232866975,1450,7.024555208298091,19,0.0,0.0001,7.412367487084717,1.2054557583187395,1.0,0,0.5393237180587744,22.69298139440624,0.0,12.163194861878507,34.47826086956522,0.9716987755938299,6.93264914720094,0.251554993489968,7.435984961317584,0.001,239.02561905968741,0.5393237180587744,7.009762903972122
-0.024278885956934282,7.137530412728565,165.04251997089273,0.024278885956934282,1464,7.040339291860334,20,0.0,0.0001,7.388088601127783,1.2138291020353318,1.0,0,0.5394525260313877,23.033651057158636,0.0,12.23122443119037,34.166780587833216,0.9701130388618199,6.947585978930516,0.058985390734967225,7.412367487084717,0.001,237.376232325445,0.5394525260313877,7.025380957447339
-0.022155109705265907,7.154912107954111,173.3266647019035,0.022155109705265907,1368,7.065194104582344,21,0.0,0.0001,7.365933491422517,1.1775472826875766,1.0,0,0.5300593031223504,24.14423815958673,0.0,11.911682074162808,36.56035113386979,0.9695976797214865,6.976262760731991,0.07069310957282736,7.388088601127783,0.001,255.0546087260819,0.5300593031223504,7.051006881257991
-0.023672195616359026,7.17224742745221,166.46446810441344,0.023672195616359026,1389,7.080567648070605,22,0.0,0.0001,7.342261295806158,1.1892996535978848,1.0,0,0.5332288785984578,23.11492238945047,0.0,12.009285111914584,36.00864553314121,0.9720864552268994,6.990447365760633,0.08266817526227194,7.365933491422517,0.001,251.71852602518823,0.5332288785984578,7.0661474187862785
-0.021753818516150325,7.193425502288601,187.10656207528956,0.021753818516150325,1317,7.107550978747215,23,0.0,0.0001,7.320507477290008,1.1620311647332695,1.0,0,0.523757239852076,25.91010610118075,0.0,11.76456375043785,37.972644376899694,0.9684546683336144,7.020307222570625,0.2784694455889774,7.342261295806158,0.001,266.5760301948535,0.523757239852076,7.093712396459216
-0.023230965635336,7.207212118267448,185.42718209467802,0.023230965635336,1327,7.120239037225724,24,0.0,0.0001,7.297276511654672,1.1683252484940545,1.0,0,0.5257227868392796,25.632932146934078,0.0,11.816662892290525,37.68401206636501,0.9706539890595838,7.032365551557473,0.08031145744191806,7.320507477290008,0.001,265.0013412562154,0.5257227868392796,7.106277829878593
-0.021639221313732193,7.2282932296611735,191.09163149199284,0.021639221313732193,1245,7.147907938557953,25,0.0,0.0001,7.275637290340939,1.1362399424193863,1.0,0,0.5177588937824155,26.33777426438074,0.0,11.527597068727035,40.17041800643087,0.9723377096259324,7.063388266163266,0.06188238967788144,7.297276511654672,0.001,283.7393601679842,0.5177588937824155,7.134621415077379
-0.019713027521349957,7.2408574335628275,193.8076643757977,0.019713027521349957,1260,7.158937229255953,26,0.0,0.0001,7.2559242628195895,1.1449175738599093,1.0,0,0.5166067589139138,26.68738260308423,0.0,11.601481902937858,39.7077045274027,0.9674031004266228,7.073545349335747,0.01895853001253489,7.275637290340939,0.001,280.87668843726397,0.5166067589139138,7.145479997802293
-0.020588061844164507,7.25619705867024,202.53055897662,0.020588061844164507,1238,7.175924408134189,27,0.0,0.0001,7.235336200975425,1.1375929025314087,1.0,0,0.5162475119441432,27.820263733924858,0.0,11.532372513718197,40.393694421988684,0.9716680947347738,7.091314855920555,0.3036315606319996,7.2559242628195895,0.001,286.44252258325156,0.5162475119441432,7.162626871057269
-0.018447364217388795,7.270350986239726,208.8390795938697,0.018447364217388795,1198,7.193073251256807,28,0.0,0.0001,7.216888836758036,1.1217977892103825,1.0,0,0.5094263588101673,28.63597425227383,0.0,11.389114649020701,41.756056808688385,0.9675528065050069,7.110102094761748,0.028358518198958713,7.235336200975425,0.001,296.8901965784743,0.5094263588101673,7.180103528849913
-0.01902782628476274,7.285835981366576,212.70676086384293,0.01902782628476274,1175,7.210367687604491,29,0.0851063829787234,0.0001,7.197861010473273,1.113141638528932,1.0,0,0.5058175995275345,29.103706127918045,0.0,11.307938763926545,42.56729131175469,0.9664639621588046,7.128308498433776,0.16280491427429777,7.216888836758036,0.001,303.4312675025988,0.5058175995275345,7.197583083047323
-0.019327842098673997,7.300090520490184,212.50456818136482,0.019327842098673997,1157,7.225920565987518,30,0.0,0.0001,7.178533168374599,1.1072556545917493,1.0,0,0.5048382839001813,29.029624791784297,0.0,11.25133226941954,43.1401384083045,0.9689610255135271,7.144487570704053,0.2190933486116763,7.197861010473273,0.001,308.19187884356154,0.5048382839001813,7.2132636853705145
-0.01739793768511877,7.314189528783269,225.05579161865776,0.01739793768511877,1127,7.242418951718619,31,0.08873114463176575,0.0001,7.161135230689481,1.0948834172841895,1.0,0,0.5028800119213375,30.670558699010652,0.0,11.136806040301574,44.36589698046181,0.9728649389092874,7.162266521070817,0.2645737768584233,7.178533168374599,0.001,317.7613840627171,0.5028800119213375,7.230018508049439
-0.017649721568991694,7.326088081718999,219.4425923756681,0.017649721568991694,1099,7.256219949086167,32,0.0,0.0001,7.143485509120489,1.0838364660201965,1.0,0,0.49762575001756043,29.891157372153025,0.0,11.035615269056812,45.4936247723133,0.9695845118428023,7.177198730546071,0.37591198390154174,7.161135230689481,0.001,326.5129230228892,0.49762575001756043,7.244044708304694
-0.01668961283416337,7.340905588379369,228.76519637712983,0.01668961283416337,1069,7.2733615675780925,33,0.0,0.0001,7.126795896286326,1.071345912936412,1.0,0,0.4937923232028534,31.082680798092284,0.0,10.919049617660749,46.79494382022472,0.9702341138913553,7.195622582155276,0.04776901107552322,7.143485509120489,0.001,336.7213750297919,0.4937923232028534,7.2614415363168305
-0.017419525815848047,7.352912597391659,233.34725168598106,0.017419525815848047,1082,7.284381015395494,34,0.09242144177449169,0.0001,7.1093763704704775,1.0789684671107127,1.0,0,0.49596177618256543,31.642129871569715,0.0,10.983556644385605,46.24791859389454,0.9717068397962103,7.205902723525992,0.055281203822968396,7.126795896286326,0.001,333.26103835980024,0.49596177618256543,7.272319684904581
-0.014933318086299607,7.366884378313826,244.79792352343728,0.014933318086299607,1005,7.304316065295922,35,0.09950248756218905,0.0001,7.094443052384178,1.0428414752805566,1.0,0,0.484094875961055,33.145853927410904,0.0,10.654116857296478,49.77290836653386,0.9695092221768702,7.22946761301583,0.06877761642924553,7.1093763704704775,0.001,359.8331412384443,0.484094875961055,7.292967683568983
-0.015714099299927398,7.377391785126742,250.74223233537154,0.015714099299927398,973,7.3172490373815675,36,0.0,0.0001,7.0787289530842505,1.02841490288988,1.0,0,0.4782414002470187,33.926927933674584,0.0,10.519653951590813,51.43930041152263,0.9672597393147647,7.243849081640591,0.04381007068452685,7.094443052384178,0.001,372.62135547116435,0.4782414002470187,7.306185381222247
-0.015387846563620577,7.389563037485056,262.3093710376546,0.015387846563620577,975,7.329393209589188,37,0.3076923076923077,0.0001,7.06334110652063,1.0294153031027706,1.0,0,0.4778939917642508,35.41083617630664,0.0,10.525599724396137,51.32956878850103,0.967260495706304,7.2559144554357715,0.04648561994386666,7.0787289530842505,0.001,372.44595166118245,0.4778939917642508,7.318317035198131
-0.014731313431320281,7.4006903015549765,250.47017141038447,0.014731313431320281,953,7.341958496117978,38,0.2098635886673662,0.0001,7.04860979308931,1.0205098949388536,1.0,0,0.47403193619337,33.764225896007346,0.0,10.44171284730039,52.51260504201681,0.9658997707768892,7.269374485805578,0.06437486772045549,7.06334110652063,0.001,381.7393768006616,0.47403193619337,7.331058304472453
-0.014742682066780866,7.4131834391880185,260.2329623197815,0.014742682066780866,940,7.35547207477962,39,0.10638297872340426,0.0001,7.033867111022529,1.0156020861808035,1.0,0,0.47333609017366973,35.01085544386512,0.0,10.392439293244049,53.242811501597444,0.9688461725034121,7.283397957520309,0.14716244646005905,7.04860979308931,0.001,387.79335398051586,0.47333609017366973,7.344674706046413
-0.013873246854649857,7.421111096988058,259.81359755810155,0.013873246854649857,939,7.363430860388552,40,0.10649627263045794,0.0001,7.019993864167879,1.01602976551231,1.0,0,0.4730815880846847,34.93665263849348,0.0,10.39411536068625,53.27825159914712,0.968913935056186,7.291328597867691,0.0395630590889004,7.033867111022529,0.001,388.4669803884017,0.4730815880846847,7.352629987329089
-0.013579380103539762,7.430886900158521,264.35889685249657,0.013579380103539762,908,7.375206713987476,41,0.0,0.0001,7.006414484064339,1.0018526894009738,1.0,0,0.46628900289212044,35.50378841329946,0.0,10.263074406003987,55.03748621830209,0.9647903163717051,7.304500626151355,0.004617063383902034,7.019993864167879,0.001,402.01277145746906,0.46628900289212044,7.364676504861952
-0.013668317575464606,7.440290510200819,278.6021759202471,0.013668317575464606,922,7.383861368334528,42,0.5422993492407809,0.0001,6.992746166488875,1.0080142150837672,1.0,0,0.4698014052777409,37.33031037983356,0.0,10.316671762372653,54.26058631921824,0.9692829945241204,7.312570631190965,0.006177900933567668,7.006414484064339,0.001,396.79022399678047,0.4698014052777409,7.373220847944683
-0.014295159227085463,7.452770277340851,271.02744984529437,0.014295159227085463,894,7.39849898223289,43,0.44742729306487694,0.0001,6.978451007261789,0.994855551130235,1.0,0,0.465314678500786,36.27339624143015,0.0,10.19151630544145,55.91825307950728,0.9697299993513631,7.328519096994861,0.04705519848678296,6.992746166488875,0.001,409.79885085146344,0.465314678500786,7.388114929110059
-0.011900642956115703,7.461074970276669,285.2250034998496,0.011900642956115703,871,7.40852331700057,44,0.5740528128587831,0.0001,6.966550364305673,0.9830006808441879,1.0,0,0.45963248397126,38.13186846009377,0.0,10.079895942524635,57.43908045977012,0.966407996839133,7.339705381900529,0.23495655347037347,6.978451007261789,0.001,421.5901346235522,0.45963248397126,7.398362697643763
-0.014297485018690992,7.474096339423488,286.76393767521824,0.014297485018690992,865,7.42205644399642,45,0.46242774566473993,0.0001,6.952252879286982,0.9816776136957829,1.0,0,0.4565153426956831,38.26579131689328,0.0,10.063055236525308,57.84027777777778,0.962250323124886,7.35339919082388,0.2798945224442057,6.966550364305673,0.001,425.3274987963346,0.4565153426956831,7.4119328811922935
-0.011971062186476367,7.481615593707146,301.5323006937595,0.011971062186476367,825,7.432633457899598,46,0.7272727272727273,0.0001,6.940281817100506,0.9589545034497047,1.0,0,0.4515511824796907,40.195249076181355,0.0,9.851404287276106,60.646844660194176,0.9678256758635524,7.366174915939201,0.017767121623508287,6.952252879286982,0.001,446.73220706228307,0.4515511824796907,7.422931532353135
-0.012715842071721717,7.4920252223676655,298.57974102667373,0.012715842071721717,837,7.44222196034766,47,0.8363201911589008,0.0001,6.927565975028784,0.9663721351588088,1.0,0,0.45300650641003637,39.74636403664335,0.0,9.916842703728792,59.80622009569378,0.9671626387151491,7.375070522207961,0.022186380012151008,6.940281817100506,0.001,441.07931713830425,0.45300650641003637,7.432390633674103
-0.01121215613592419,7.495263728726867,294.2669933880177,0.01121215613592419,807,7.447113664685158,48,0.37174721189591076,0.0001,6.91635381889286,0.9521955816844858,1.0,0,0.44645346241841,39.173487848144454,0.0,9.786448608664184,61.91439205955335,0.9632108088044167,7.381316086140753,0.02082345212783738,6.927565975028784,0.001,457.0010487585969,0.44645346241841,7.437539338072626
-0.011155940871083736,7.507236731571701,304.0850447844157,0.011155940871083736,829,7.457693817397236,49,0.3618817852834741,0.0001,6.905197878021776,0.966153211814532,1.0,0,0.4513663211825276,40.42480397364344,0.0,9.909962502177205,60.3768115942029,0.9656360909417527,7.39059212891124,0.04530896890002727,6.91635381889286,0.001,446.22481574955265,0.4513663211825276,7.447876086133484
-0.010873819368894644,7.515502831316489,317.5890141148634,0.010873819368894644,783,7.469990509272299,50,1.277139208173691,0.0001,6.894324058652882,0.9356961323956932,1.0,0,0.43979955259415215,42.13109337667547,0.0,9.623968554513361,63.87979539641944,0.9631759979491108,7.405814675349564,0.01474767851880599,6.905197878021776,0.001,473.06855076637663,0.43979955259415215,7.460731070572497
-0.01005526526451117,7.522413422273548,305.1817300867837,0.01005526526451117,802,7.4748717364757065,51,0.6234413965087282,0.0001,6.884268793388371,0.9514835387909398,1.0,0,0.447294474535681,40.50578472436809,0.0,9.770129882041477,62.355805243445694,0.968943690004146,7.409198288430531,0.04812185294948301,6.894324058652882,0.001,462.00679041614603,0.447294474535681,7.46532904447217
-0.0066790235313662905,7.529168538636899,336.237597384786,0.0066790235313662905,749,7.4859343344533364,52,1.0680907877169559,0.0001,6.877589769857004,0.9187985088294988,1.0,0,0.4349099863697487,44.551290053731165,0.0,9.46119856457302,66.72994652406418,0.9666330778363008,7.4233844976311625,0.3365448863654956,6.884268793388371,0.001,495.34976738617576,0.4349099863697487,7.4769862549838155
-0.010714214478459994,7.5389576731205885,342.9534162199655,0.010714214478459994,739,7.49691897257426,53,1.6238159675236805,0.0001,6.866875555378544,0.9112800596672138,1.0,0,0.42828876280428474,45.36320766243946,0.0,9.38577141667737,67.72357723577235,0.9589716192967233,7.435103393547118,0.13466059149509882,6.877589769857004,0.001,503.52978964086174,0.42828876280428474,7.488113100628189
-0.008179063112206286,7.541660360988515,337.9171929947395,0.008179063112206286,743,7.498573049885455,54,0.9421265141318977,0.0001,6.858696492266338,0.9177314087079926,1.0,0,0.4322948738722476,44.70468435968964,0.0,9.448501366318506,67.38409703504043,0.9632058848912007,7.436137895659767,0.0436929319818932,6.866875555378544,0.001,501.08175137876765,0.4322948738722476,7.489647954211825
-0.009113410443138292,7.5522051370467445,336.61249343894656,0.009113410443138292,723,7.511222473415368,55,1.5214384508990317,0.0001,6.8495830818232,0.9035755469183695,1.0,0,0.4275171545738448,44.48044242806137,0.0,9.3091057801478,69.17036011080333,0.9650036631614328,7.4501528063245965,0.15841730758869574,6.858696492266338,0.001,515.3287280169948,0.4275171545738448,7.502559978792717
-0.00980332935635353,7.559556150134059,344.68348992416736,0.00980332935635353,686,7.5210869075177165,56,1.4577259475218658,0.0001,6.839779752466846,0.8824485962440483,1.0,0,0.4189344538140448,45.511010741065114,0.0,9.106513955807468,72.83649635036497,0.9636368958628954,7.46200172770921,0.06478163700827166,6.8495830818232,0.001,543.497481849389,0.4189344538140448,7.512797638740607
-0.009483520218116048,7.565482173949495,354.1890026044957,0.009483520218116048,676,7.527780350160059,57,1.6272189349112427,0.0001,6.83029623224873,0.876097472159652,1.0,0,0.41635325641218845,46.69378179919209,0.0,9.044292991504937,74.01925925925926,0.96385276491711,7.469294026889059,0.0467057728764713,6.839779752466846,0.001,552.8754368168571,0.41635325641218845,7.51960406135032
-0.009850403185148515,7.5712022482044095,360.8514050728867,0.009850403185148515,686,7.533226053226089,58,2.7696793002915454,0.0001,6.820445829063582,0.8782145075887788,1.0,0,0.41708786835661993,47.50873395283063,0.0,9.063801401945991,72.94160583941606,0.9644809322364464,7.47454758272778,0.03316635299053234,6.83029623224873,0.001,545.2060666802565,0.41708786835661993,7.525014429667502
-0.0103064429016122,7.578304198226872,343.7490834300924,0.0103064429016122,696,7.538870653807106,59,1.0057471264367817,0.0001,6.8101393861619695,0.8924780606260634,1.0,0,0.4217585616154364,45.25999614645891,0.0,9.196324248558534,71.86187050359712,0.9642261435921621,7.478882232459854,0.1296401671290588,6.820445829063582,0.001,537.4469403623325,0.4217585616154364,7.53041694034025
-0.008452984307512956,7.583686752642492,348.3547345653412,0.008452984307512956,698,7.544179466103916,60,1.4326647564469914,0.0001,6.8016864018544565,0.8926537534177519,1.0,0,0.4221295013910954,45.83913750604133,0.0,9.1975769349703,71.63845050215208,0.9655802973790071,7.484177403435172,0.02075272232615814,6.8101393861619695,0.001,536.1587598376962,0.4221295013910954,7.535723451627699
-0.009815969175052786,7.592649451722253,347.1596640334128,0.009815969175052786,675,7.555123860701999,61,2.074074074074074,0.0001,6.791870432679404,0.8766966019947318,1.0,0,0.41479991133779526,45.60991342701092,0.0,9.042164819920453,74.03709198813057,0.9633655677607864,7.496625370430838,0.08423063022771511,6.8016864018544565,0.001,555.0222072182879,0.41479991133779526,7.546951415024344
-0.009911316065885245,7.599132186279175,363.56627704828196,0.009911316065885245,653,7.563222677627209,62,2.1439509954058193,0.0001,6.7819591166135185,0.8629776904173615,1.0,0,0.40779511349165215,47.73307223439079,0.0,8.908500124171233,76.59662576687117,0.9597626470403575,7.506005231069717,0.0641268467572583,6.791870432679404,0.001,574.9448464429756,0.40779511349165215,7.5552902597223985
-0.010050478468979662,7.605251354284222,354.8349308030621,0.010050478468979662,681,7.567821883765167,63,3.0837004405286343,0.0001,6.771908638144539,0.8773166000212633,1.0,0,0.41580950890699253,46.488250901553755,0.0,9.04382538656058,73.46323529411765,0.9668233223841604,7.509289205833579,0.011308023155465577,6.7819591166135185,0.001,551.6595326299647,0.41580950890699253,7.559646423733842
-0.011614448064393379,7.612872740618639,355.21727006146625,0.011614448064393379,694,7.573893929527058,64,2.0172910662824206,0.0001,6.760294190080145,0.890821506883678,1.0,0,0.41941284545705615,46.51794192810212,0.0,9.171275588186523,72.06782106782107,0.9647468110841112,7.514112437075069,0.14019122489103134,6.771908638144539,0.001,541.5314780081324,0.41941284545705615,7.565486238208719
-0.011695818083274467,7.6235256859616305,368.88741120697455,0.011695818083274467,693,7.585273566365544,65,2.7417027417027415,0.0001,6.748598371996871,0.8873062732332138,1.0,0,0.4170543718930106,48.213968878304996,0.0,9.132280592735126,72.1257225433526,0.9637566919034237,7.52584967961654,0.09696333669212365,6.760294190080145,0.001,542.790249745424,0.4170543718930106,7.5769372499143195
-0.007819727207562188,7.626349246491857,338.38020935139457,0.007819727207562188,673,7.588564556540879,66,1.4858841010401187,0.0001,6.740778644789309,0.8816557885808592,1.0,0,0.4158389166750872,44.272553087845516,0.0,9.079686890565123,74.22619047619048,0.9658629860507453,7.529660084838958,0.1976459176297704,6.748598371996871,0.001,558.8905957930249,0.4158389166750872,7.580324079064091
-0.011186463164588822,7.6332737846648895,350.1378059737807,0.011186463164588822,675,7.595466727340589,67,1.6296296296296295,0.0001,6.72959218162472,0.882113624541092,1.0,0,0.41370259074664517,45.74221378499617,0.0,9.082487719469269,74.13353115727003,0.9615647191711811,7.53652856177586,0.011840843270904688,6.740778644789309,0.001,558.6953273398884,0.41370259074664517,7.58722116178897
-0.010013962071826477,7.642238368071105,352.9996568841591,0.010013962071826477,685,7.603964455066488,68,2.18978102189781,0.0001,6.7195782195528935,0.887762734818223,1.0,0,0.4163218187673411,46.03184685983663,0.0,9.132756935439376,72.98099415204679,0.9641007976319972,7.544520228754567,0.018854273807147586,6.72959218162472,0.001,550.6117977384814,0.4163218187673411,7.595627278079207
-0.008972340235642307,7.647616437635493,361.21843393491173,0.008972340235642307,667,7.6106676440580445,69,2.548725637181409,0.0001,6.710605879317251,0.8756895446355358,1.0,0,0.41008246525228126,47.07189986605855,0.0,9.016861865471322,75.02252252252252,0.9605577614498749,7.552349152641261,0.15103993000549198,6.7195782195528935,0.001,566.6040306333387,0.41008246525228126,7.6025408943808745
-0.00966512080013704,7.656155677944978,386.87502763560815,0.00966512080013704,639,7.621948659381242,70,3.912363067292645,0.0001,6.700940758517114,0.8525050099069158,1.0,0,0.4038200393288903,50.34612726063606,0.0,8.790154301897285,78.35109717868339,0.9676332782635213,7.565789425627341,0.07103610289509286,6.710605879317251,0.001,592.8026838710368,0.4038200393288903,7.61422573521443
-0.008366604255456878,7.6635497520595,388.05769685096215,0.008366604255456878,616,7.63055748533699,71,3.0844155844155843,0.0001,6.692574154261657,0.8416315182016775,1.0,0,0.39670185697089466,50.493340256628535,0.0,8.682826297892797,81.27317073170731,0.961705748126277,7.5754055562470235,0.03415102048541211,6.700940758517114,0.001,615.6837148746739,0.39670185697089466,7.623022184209054
-0.006861983742123989,7.667909062364707,388.36528419350515,0.006861983742123989,618,7.635299885265441,72,4.207119741100324,0.0001,6.685712170519533,0.8381491320394086,1.0,0,0.3957852242095795,50.50609305906444,0.0,8.64797199479453,80.9935170178282,0.9633846134689683,7.580471696877801,0.07829827136114073,6.692574154261657,0.001,613.9585610342148,0.3957852242095795,7.627825025684938
-0.008431739821082473,7.671553884366375,385.95243649018295,0.008431739821082473,627,7.637596386184253,73,2.711323763955343,0.0001,6.677280430698451,0.8511622282424026,1.0,0,0.4000879656448178,50.172962280339014,0.0,8.772928902916723,79.78913738019169,0.962057505105621,7.5815834373532915,0.010486879068689881,6.685712170519533,0.001,604.9273114349554,0.4000879656448178,7.629903724354108
-0.008309708070219912,7.678893212943462,377.79641821922695,0.008309708070219912,642,7.644068777765243,74,3.2710280373831773,0.0001,6.668970722628231,0.8597987391509455,1.0,0,0.40502955113737504,49.065012873534045,0.0,8.854085907984988,77.95475819032761,0.9670169941047408,7.587273748445025,0.03925192896337347,6.677280430698451,0.001,591.4681407600931,0.40502955113737504,7.636232990449573
