NormDeltaOmega,DualReg,Omega,Eta,Traj,TimestepsStd,LossReg,WeightMax,NormDeltaVar,ReturnsStd,ITERATIONS,DeltaOmega,DualBefore,OmegaBefore,WeightMedian,Primal,Epsilon,WeightMin,ReturnsMean,RewardMean,ConfortViolation,DualAfter,TimestepsMean,RewardStd,Wins,WeightMean
0.029147296756115715,0.0001,7.517882442598405,13.338396478035536,1855,15.634851163981985,0.0,1.0,0.12730459756665638,110.58046887361499,14,-0.029147296756115715,7.030854728427369,7.547029739354521,0.9727650270225404,6.903237777526381,0.001,0.5721973007483687,183.2680967230146,6.796705396760095,0,6.885448251093682,26.964401294498384,1.3404772128107418,0.0,0.5721973007483687
0.029266285551518223,0.0001,7.488616157046887,13.152131105481104,1782,17.029423076858222,0.0,1.0,0.20984103976081794,120.8411692402106,15,-0.029266285551518223,7.056040662852816,7.517882442598405,0.9739283067450506,6.934162133407114,0.001,0.5675706337670352,191.71760177530587,6.830001094839195,0,6.916866066776476,28.07018528916339,1.3191735876659487,0.0,0.5675706337670352
0.028164275083137902,0.0001,7.460451881963749,13.041908462938324,1736,17.23046382780558,0.0,1.0,0.04230960789609096,122.64965031989685,16,-0.028164275083137902,7.078781315541133,7.488616157046887,0.9725666029666638,6.960361056896648,0.001,0.5632645144233598,197.4212318476824,6.85757890315633,0,6.943353696657256,28.78962536023055,1.306886223414185,0.0,0.5632645144233598
0.028992472950745807,0.0001,7.431459409013003,13.224006822584846,1788,16.70843737769237,0.0,1.0,0.02330550133446736,119.15265103795865,17,-0.028992472950745807,7.097429820862872,7.460451881963749,0.97518115602066,6.9742655638098014,0.001,0.5681842737017484,192.18455855535484,6.8691173009742945,0,6.956779893592488,27.97817571348629,1.3290741417470309,0.0,0.5681842737017484
0.02864941547329991,0.0001,7.402809993539703,13.161577598834178,1757,16.219795414072607,0.0,1.0,0.24915188325708632,116.18889535429852,18,-0.02864941547329991,7.121057225875263,7.431459409013003,0.9725814996635154,7.000051913574514,0.001,0.5641931768565991,196.33084790670944,6.895673886461596,0,6.9827309763016245,28.471526195899774,1.3224432035022609,0.0,0.5641931768565991
0.0293657035399999,0.0001,7.3734442899997035,13.024044978993011,1704,17.02013399845022,0.0,1.0,0.0500596587319919,122.20332173161577,19,-0.0293657035399999,7.144367024381125,7.402809993539703,0.9750240116154921,7.027567238126588,0.001,0.5614140685616826,203.2711157736648,6.924916996322582,0,7.010606515360942,29.354081033470347,1.3069490572080524,0.0,0.5614140685616826
0.028312597082918778,0.0001,7.345131692916785,12.925710207744375,1664,17.99364059092588,0.0,1.0,0.07371437078143617,129.56470843205804,20,-0.028312597082918778,7.164391207240365,7.3734442899997035,0.9749822894473499,7.050369876750181,0.001,0.558196729313423,208.87265754443956,6.948946378052801,0,7.033664244359257,30.05832832230908,1.2959052357100251,0.0,0.558196729313423
0.026969870954094866,0.0001,7.31816182196269,12.795058820935049,1615,18.73453195298481,0.0,1.0,0.067532947905626,135.33480031578304,21,-0.026969870954094866,7.186519944243772,7.345131692916785,0.9727662817832081,7.076386568731045,0.001,0.5528517814553285,216.10741696756,6.976580025428016,0,7.060017020287057,30.975836431226767,1.2813099512599178,0.0,0.5528517814553285
0.025803228223093555,0.0001,7.292358593739596,12.602012844089707,1549,19.629879677027585,0.0,1.0,0.08897487399950531,142.14470823829728,22,-0.025803228223093555,7.207743158466587,7.31816182196269,0.9731826382587889,7.102876440875584,0.001,0.5474778186620431,225.8783672814166,7.005454997535316,0,7.086997267102316,32.24483204134367,1.2594018124831117,0.0,0.5474778186620431
0.02568501223174291,0.0001,7.266673581507853,12.606035983976128,1545,20.271515289433143,0.0,1.0,0.08245006696998922,147.03857522365854,23,-0.02568501223174291,7.224381098300432,7.292358593739596,0.9741268969888882,7.1194470190217425,0.001,0.5473106387396096,227.30477012743705,7.021955897019898,0,7.103557035717962,32.37176165803109,1.260302993184479,0.0,0.5473106387396096
0.02543545864793284,0.0001,7.2412381228599205,12.449417423462709,1491,20.235032276656533,0.0,1.0,0.08115136557503147,147.17006118637306,24,-0.02543545864793284,7.244682585283184,7.266673581507853,0.9737837916911003,7.143922763043028,0.001,0.5423419708346241,236.2088166309465,7.048343452927822,0,7.128425749130734,33.513422818791945,1.242698387858083,0.0,0.5423419708346241
0.025325205837483544,0.0001,7.215912917022437,12.56686802989483,1520,19.093498749764926,0.0,1.0,0.009261632322377452,139.2204949605741,25,-0.025325205837483544,7.2617250390306385,7.2412381228599205,0.9716284431075726,7.158501498717623,0.001,0.5433721230325171,232.4349126997459,7.061440597141671,0,7.142710811733915,32.915734035549704,1.2570397945682268,0.0,0.5433721230325171
0.02560883839536654,0.0001,7.19030407862707,12.426290153980894,1473,20.33365980861871,0.0,1.0,0.05608190616763373,148.80495682951315,26,-0.02560883839536654,7.281906708977837,7.215912917022437,0.9730414865836182,7.18223447035576,0.001,0.5397266385150769,240.6218968990157,7.086887364903916,0,7.166795047417472,33.953125,1.2412160896679143,0.0678886625933469,0.5397266385150769
0.026328134399015823,0.0001,7.163975944228055,12.453231508864539,1473,20.01246435233353,0.0,1.0,0.06745843426541488,146.788928236677,27,-0.026328134399015823,7.301083639732826,7.19030407862707,0.9749968285953963,7.201073802649698,0.001,0.5406390758528329,241.27012409120834,7.10536647262885,0,7.185567312910278,33.95584239130435,1.2449955045993246,0.0,0.5406390758528329
0.02512763170230503,0.0001,7.13884831252575,12.360194528766938,1441,20.59327010062996,0.0,1.0,0.012250351251408846,151.36422082588928,28,-0.02512763170230503,7.319545464393601,7.163975944228055,0.9697561812375393,7.221966575447819,0.001,0.5346047509709503,247.3327343936653,7.12737885163126,0,7.206691112232456,34.702083333333334,1.2347466431334617,0.0,0.5346047509709503
0.023782601961649164,0.0001,7.1150657105641,12.335221907181282,1429,21.24157210932936,0.0,1.0,0.21981979483433944,156.42266422326318,29,-0.023782601961649164,7.336278724695047,7.13884831252575,0.9734152305288947,7.2396092481800025,0.001,0.5352778056767826,250.15783277610262,7.145300848175219,0,7.22439530124924,35.009803921568626,1.2324497418923388,0.0,0.5352778056767826
0.025127956633078874,0.0001,7.0899377539310215,12.209364982710595,1388,21.512266573111095,0.0,1.0,0.25122194539235554,158.83120608098994,30,-0.025127956633078874,7.3550626658668286,7.1150657105641,0.971113341121691,7.2614625429551225,0.001,0.5299188821228397,258.1960560585261,7.1686652342284525,0,7.246557294487911,36.01802451333814,1.218412117384291,0.0,0.5299188821228397
0.023331764039474123,0.0001,7.066605989891547,12.157019524417908,1368,22.377663282072902,0.0,1.0,0.006418447797006369,165.70364067598612,31,-0.023331764039474123,7.37395162010842,7.0899377539310215,0.9741801659986521,7.281806709577287,0.001,0.5293900914279014,262.6214799259196,7.189618384731131,0,7.267029410405359,36.52816386247257,1.212971875838381,0.0,0.5293900914279014
0.02416193672532252,0.0001,7.042444053166225,12.023831119812431,1328,23.93097310282815,0.0,1.0,0.09847803031814849,177.56748081933807,32,-0.02416193672532252,7.3926209522343385,7.066605989891547,0.9732672446024491,7.3037970198548745,0.001,0.5245899208999405,271.41751210288174,7.213185031169985,0,7.289341554307008,37.62923888470234,1.1982874842400748,0.0,0.5245899208999405
0.02345696418450327,0.0001,7.018987088981722,12.17228693368741,1363,23.214928867988746,0.0,1.0,0.029816015766522295,172.76622853104945,33,-0.02345696418450327,7.407527247955999,7.042444053166225,0.9722487298096621,7.315489518931778,0.001,0.527279078106967,264.8730192149084,7.2230681708425255,0,7.300674881535488,36.671071953010276,1.2158348520657027,0.07336757153338225,0.527279078106967
0.023176251641430667,0.0001,6.995810837340291,12.059188795399574,1328,23.327049012610797,0.0,1.0,0.11020195890748495,173.8365045284529,34,-0.023176251641430667,7.426093967963948,7.018987088981722,0.9729698269710938,7.336877229438226,0.001,0.5238824073104412,272.989866564064,7.245794480782893,0,7.322336597358171,37.67596081386586,1.203415504072009,0.0,0.5238824073104412
0.022229468026297994,0.0001,6.973581369313993,11.896567321682632,1282,23.95431301156008,0.0,1.0,0.0443979372824736,178.8561243032194,35,-0.022229468026297994,7.442212833280878,6.995810837340291,0.9739323094177164,7.356746367152805,0.001,0.5193206360440736,283.57854769905833,7.267588703040246,0,7.342595605115653,39.02029664324746,1.1852449307222515,0.0,0.5193206360440736
0.022254136443402572,0.0001,6.95132723287059,12.066296065853823,1320,22.913086750030732,0.0,1.0,0.014474412507536822,171.4771664771288,36,-0.022254136443402572,7.455601398681225,6.973581369313993,0.9737985681388436,7.366537629040014,0.001,0.5232518782898439,275.7326891766728,7.275329676045354,0,7.351979844947619,37.8991660348749,1.205151725000524,0.0,0.5232518782898439
0.02220561595187398,0.0001,6.929121616918716,11.912793991833105,1277,25.14299885225468,0.0,1.0,0.1730602958869883,188.52788565886652,37,-0.02220561595187398,7.474012966035334,6.95132723287059,0.9726780117727563,7.388584193559596,0.001,0.5177008485216275,285.84951138534217,7.299188968939793,0,7.374394772101009,39.162225705329156,1.1881288514723392,0.0,0.5177008485216275
0.02054804490704587,0.0001,6.9085735720116705,11.794513875745377,1244,25.43131989914372,0.0,1.0,0.038085949133790396,191.12890279140674,38,-0.02054804490704587,7.488216029836237,6.929121616918716,0.9651405426025871,7.405350826875401,0.001,0.5098980585089876,294.2362656474583,7.3173448462261605,0,7.3914420411044635,40.210780370072406,1.174962917456451,0.1607717041800643,0.5098980585089876
0.02127760121736344,0.0001,6.887295970794307,11.674603728684517,1210,26.244123288867886,0.0,1.0,0.06898571097985633,197.64109964444657,39,-0.02127760121736344,7.504646985474072,6.9085735720116705,0.9704187972401879,7.424452651001052,0.001,0.5085874437349794,303.0751025991802,7.337835005963973,0,7.410823927869896,41.303556658395365,1.161812246986301,0.1652892561983471,0.5085874437349794
0.020106173743533517,0.0001,6.867189797050774,11.542625951701005,1173,26.385316548275494,0.0,1.0,0.024679892389502772,199.0887856296315,40,-0.020106173743533517,7.519520881671956,6.887295970794307,0.9728447895103309,7.442195222020167,0.001,0.5054923450054543,313.82061701166907,7.357102017028558,0,7.428874255375283,42.65529010238908,1.147284357141119,0.0,0.5054923450054543
0.018703884392422765,0.0001,6.848485912658351,11.348168696376685,1124,28.841333467334685,0.0,1.0,0.2669378308002928,217.80752402904622,41,-0.018703884392422765,7.533819595651406,6.867189797050774,0.9726864589314601,7.460442680233013,0.001,0.4991887905730024,328.36266473376696,7.3775803623504,0,7.447567246566303,44.50756901157614,1.1257176387631749,0.0889679715302491,0.4991887905730024
0.019090073200414892,0.0001,6.829395839457936,11.22849369000594,1098,29.193094629228785,0.0,1.0,0.03819844663188735,221.0380375179276,42,-0.019090073200414892,7.546795628393188,6.848485912658351,0.9690846655209853,7.475694523873438,0.001,0.4932817431477505,336.9933158682788,7.394188191620763,0,7.4630890175265145,45.57702825888788,1.112555835718409,0.36429872495446264,0.4932817431477505
0.018504655378630552,0.0001,6.810891184079305,11.301005463034384,1109,29.481306028620942,0.0,1.0,0.017708782709205874,223.5576433089521,43,-0.018504655378630552,7.5580190520174035,6.829395839457936,0.9711669612601967,7.485704785851079,0.001,0.49600014537903825,333.7229942345677,7.403353146510661,0,7.472935946849469,45.07761732851986,1.1211105798007046,0.18034265103697023,0.49600014537903825
0.019225401843277368,0.0001,6.791665782236028,11.066216896722771,1050,29.603102021066565,0.0,1.0,0.16797290982090443,224.7649483161521,44,-0.019225401843277368,7.574276322036114,6.810891184079305,0.9722254441453195,7.506512574147942,0.001,0.48882366072730765,353.73934664930965,7.4268066049732795,0,7.49426887577678,47.630123927550045,1.0952777976797317,0.0,0.48882366072730765
0.01816435394267657,0.0001,6.7735014282933514,10.939675987848943,1023,31.55915338619561,0.0,1.0,0.05344278581131583,240.36033207046526,45,-0.01816435394267657,7.589556061317115,6.791665782236028,0.9709359780448836,7.524263222394473,0.001,0.4836622721479423,364.0290729890235,7.445954804776469,0,7.512297877017997,48.89041095890411,1.081682044829819,0.2932551319648094,0.4836622721479423
0.017615927214247762,0.0001,6.755885501079104,10.750683798278613,980,31.335267513312342,0.0,1.0,0.09015969205738612,239.02029074528525,46,-0.017615927214247762,7.6017500172914945,6.7735014282933514,0.9704644120042861,7.539759503047474,0.001,0.47702019609808843,380.96238795020855,7.463538556085072,0,7.528204970896266,51.04392236976506,1.0609817488276492,0.30612244897959184,0.47702019609808843
0.01728955874730076,0.0001,6.738595942331803,10.778085760664593,982,32.330500308472374,0.0,1.0,0.058958931574523886,246.85550731127617,47,-0.01728955874730076,7.612708016253002,6.755885501079104,0.9696950520800891,7.550337810969581,0.001,0.4770206219011061,380.8545126872011,7.473800967321043,0,7.538724561994377,50.95820591233435,1.064348558502328,0.20366598778004072,0.4770206219011061
0.016987939943713393,0.0001,6.7216080023880895,10.786092031497665,982,32.74935815520754,0.0,1.0,0.2727889559627118,250.4131123110173,48,-0.016987939943713393,7.625476862555712,6.738595942331803,0.9710777975069598,7.563006852328941,0.001,0.47735973299748585,381.3596587783538,7.486365569200947,0,7.551375449577138,50.94087665647299,1.0655873601448218,0.30549898167006106,0.47735973299748585
0.017999337490896217,0.0001,6.703608664897193,10.847045988991816,990,33.29217726152493,0.0,1.0,0.03902393176317346,255.00955716462101,49,-0.017999337490896217,7.63755151283243,6.7216080023880895,0.9728852887293412,7.574290017936776,0.001,0.4796539060636139,378.46835578388664,7.496951367633839,0,7.562526725259711,50.48432760364004,1.072863852210024,0.0,0.4796539060636139
0.01643600298335013,0.0001,6.687172661913843,10.73102708313919,965,32.41684924440246,0.0,1.0,0.16668550517895542,248.5565954304602,50,-0.01643600298335013,7.649741689475761,6.703608664897193,0.9735109924295744,7.588533503925085,0.001,0.4757653592564507,389.3774619740044,7.512463616494111,0,7.577020629700937,51.83091286307054,1.0603470330862605,0.20725388601036268,0.4757653592564507
0.016776538353479253,0.0001,6.670396123560364,10.621371420897047,941,32.74547190506188,0.0,1.0,0.06189162599926865,251.60323802143594,51,-0.016776538353479253,7.660962644916076,6.687172661913843,0.9676275175876199,7.601609987758093,0.001,0.4689086655475414,400.267959797482,7.526731354087446,0,7.590331145138492,53.17872340425532,1.0485179286381259,0.3188097768331562,0.4689086655475414
0.01733095404783569,0.0001,6.653065169512528,10.692846003223357,957,33.509916190152204,0.0,1.0,0.04214982628221529,257.9580305436869,52,-0.01733095404783569,7.671349009043224,6.670396123560364,0.9708493357632697,7.610982559181625,0.001,0.47231366534223745,393.7317800952511,7.535302727277137,0,7.599551082807748,52.25209205020921,1.0568225026753688,0.522466039707419,0.47231366534223745
0.01567399808657477,0.0001,6.6373911714259535,10.451927830170389,902,36.68406706456048,0.0,1.0,0.0756304507630037,282.5888868307354,53,-0.01567399808657477,7.683608349886895,6.653065169512528,0.9693774266120103,7.627185746662958,0.001,0.46337302114886075,418.8301339700135,7.5541190760214665,0,7.616264185043424,55.44395116537181,1.0305839081496115,0.22172949002217296,0.46337302114886075
0.016956942592493363,0.0001,6.62043422883346,10.410137291682432,894,33.865933428581094,0.0,1.0,0.18681461950306755,261.40469334560066,54,-0.016956942592493363,7.696851558053456,6.6373911714259535,0.9672930280743862,7.641296453143947,0.001,0.460405595150749,423.5851999871482,7.568659457077842,0,7.630462122723496,55.96640537513998,1.0265018002674877,0.33557046979865773,0.460405595150749
0.015198304344582247,0.0001,6.605235924488878,10.257387616963417,869,36.486190812072195,0.0,1.0,0.09321529733048926,282.2178910053854,55,-0.015198304344582247,7.70730598117742,6.62043422883346,0.9687691675652604,7.654136098699388,0.001,0.45560946393424984,436.25352860635445,7.583123927375873,0,7.6436173839952355,57.53110599078341,1.010074516337113,1.1507479861910241,0.45560946393424984
0.01628354195668802,0.0001,6.58895238253219,10.138059951570353,838,36.44432992063112,0.0,1.0,0.10610095565072909,282.30450006028184,56,-0.01628354195668802,7.720761630195492,6.605235924488878,0.9691796694345812,7.6696000254913095,0.001,0.45119020634828333,452.4256821907947,7.59983143217371,0,7.659324880326499,59.53285543608124,0.9976162950612899,0.47732696897374705,0.45119020634828333
0.01611936728686647,0.0001,6.572833015245323,10.372970925488643,881,35.37925017542354,0.0,1.0,0.082760526481308,274.22785077208437,57,-0.01611936728686647,7.728178061151879,6.58895238253219,0.9672128324686206,7.673405390750525,0.001,0.4577140746205724,431.7857054853506,7.601129118162471,0,7.662648203872888,56.804545454545455,1.0233700965268153,0.4540295119182747,0.4577140746205724
0.015503994494898699,0.0001,6.557329020750425,10.247350356278076,860,34.32076899132231,0.0,1.0,0.10489449326603507,266.6479222560201,58,-0.015503994494898699,7.740353262421871,6.572833015245323,0.9693423136183358,7.687699618040804,0.001,0.4540794646337772,443.2606041804315,7.616742617698177,0,7.677199739152576,58.19557625145518,1.0101523810345199,0.9302325581395349,0.4540794646337772
0.01508018385161325,0.0001,6.542248836898811,10.030215397050002,815,38.091061494331726,0.0,1.0,0.10254091992019951,296.17851730247,59,-0.01508018385161325,7.751824242725931,6.557329020750425,0.9681429145093163,7.7024310822698006,0.001,0.44566586946519066,468.58051941797663,7.633757018452827,0,7.692372819480594,61.38206388206388,0.9868667973687412,0.7361963190184049,0.44566586946519066
0.015997813631806856,0.0001,6.526251023267005,10.004767543545666,809,35.91009822230175,0.0,1.0,0.16633470065531009,279.70608085695807,60,-0.015997813631806856,7.76179591968899,6.542248836898811,0.9706467615362806,7.712815083920929,0.001,0.44546001060697765,472.7339835855907,7.644395603870753,0,7.702807656501694,61.84034653465346,0.9843964572115459,0.7416563658838072,0.44546001060697765
0.01556856251662353,0.0001,6.510682460750381,9.769723873106367,770,38.692033888324296,0.0,1.0,0.07213760191401629,301.9254987247998,61,-0.01556856251662353,7.774362126202087,6.526251023267005,0.9643439557645751,7.728752168252017,0.001,0.43381886625314414,497.10136498923515,7.662754274193354,0,7.719209918963449,64.87256176853056,0.9594579061503841,1.4285714285714286,0.43381886625314414
0.01487661968000431,0.0001,6.495805841070377,9.838267150692799,781,38.13711764077207,0.0,1.0,0.04656297802017552,297.84965964330775,62,-0.01487661968000431,7.782096348967645,6.510682460750381,0.9697904399934181,7.735634563828621,0.001,0.43838485367489033,491.5906455822074,7.668920166767416,0,7.7259585202437835,64.10128205128206,0.9670942814581833,1.2804097311139564,0.43838485367489033
0.013677959619625035,0.0001,6.482127881450752,9.855707556342992,779,37.725592480148954,0.0,1.0,0.023401410584951033,294.9748199846479,63,-0.013677959619625035,7.7921801513541205,6.495805841070377,0.9680602918442841,7.745550306978332,0.001,0.4377636399474246,493.1269696590308,7.678642751155794,0,7.735839910297573,64.219794344473,0.9692848617223161,0.8985879332477535,0.4377636399474246
0.014259933900701682,0.0001,6.46786794755005,9.503112055962283,726,42.92183829492784,0.0,1.0,0.16865801698478178,336.33682481502143,64,-0.014259933900701682,7.804893271349698,6.482127881450752,0.967634191633085,7.763068789146847,0.001,0.42434282257044514,530.5234868156259,7.699742369407775,0,7.754040756340199,68.90206896551724,0.9319877341726043,2.203856749311295,0.42434282257044514
0.014352755701365183,0.0001,6.453515191848685,9.527430256421772,724,41.06873103094012,0.0,1.0,0.042790395723712855,322.13500329876956,65,-0.014352755701365183,7.815230226975039,6.46786794755005,0.9700836612205606,7.773216042995925,0.001,0.4258834615998054,532.205018417064,7.709629041428072,0,7.764142030129296,69.03319502074689,0.9349611018925108,1.5193370165745856,0.4258834615998054
0.01303453368010743,0.0001,6.440480658168577,9.316979241828927,692,43.90471879759579,0.0,1.0,0.2356665714540966,344.9817463876968,66,-0.01303453368010743,7.824704101394327,6.453515191848685,0.9678714552779163,7.785331414909491,0.001,0.4166526286771678,557.893705376947,7.723842323438292,0,7.77665421303031,72.2301013024602,0.9128648093835999,2.167630057803468,0.4166526286771678
0.013771643416495394,0.0001,6.426709014752082,9.583964672177986,729,40.852439426225466,0.0,1.0,0.1461021813500112,321.0057750386784,67,-0.013771643416495394,7.831547359727131,6.440480658168577,0.9688261064817812,7.788868351627204,0.001,0.4266425217125795,530.3198102725489,7.724691007733361,0,7.7796863377824454,68.65247252747253,0.9414487615638457,1.2345679012345678,0.4266425217125795
0.012807996208673345,0.0001,6.413901018543409,9.39655393973961,708,44.477458805458085,0.0,1.0,0.11923662326341128,350.12151348535224,68,-0.012807996208673345,7.840635436843601,6.426709014752082,0.9674790035949451,7.80037242190746,0.001,0.4187689876139867,545.4882447023315,7.7380709110397845,0,7.79154627991219,70.4992927864215,0.9217784657123375,2.824858757062147,0.4187689876139867
0.014084574710534703,0.0001,6.399816443832874,9.299411807211195,685,43.08021888652096,0.0,1.0,0.1399814944480802,339.75103990404074,69,-0.014084574710534703,7.8518398791117106,6.413901018543409,0.9683724183774126,7.812766097641414,0.001,0.4149721937519785,566.4117023782594,7.751421744167586,0,7.804121602705669,73.07456140350877,0.9117497649146027,1.897810218978102,0.4149721937519785
0.013593968302556547,0.0001,6.386222475530317,9.15226456870415,665,44.41632831010324,0.0,1.0,0.18214296002836336,350.64058313012197,70,-0.013593968302556547,7.859538827438495,6.399816443832874,0.9664108809938023,7.822266080167217,0.001,0.40823205526379003,584.1439009953588,7.762362448702502,0,7.813893091835262,75.25451807228916,0.8964929946239666,2.706766917293233,0.40823205526379003
0.013865973841623358,0.0001,6.372356501688694,9.102763058738653,658,45.4491880930494,0.0,1.0,0.009055565319382702,359.22429245248145,71,-0.013865973841623358,7.8694745527307175,6.386222475530317,0.9673399866763156,7.832968586337177,0.001,0.40628833139088644,591.468925844792,7.7735290349808555,0,7.8246858512340784,76.08675799086758,0.8917771069240048,3.0395136778115504,0.40628833139088644
0.013240634373953064,0.0001,6.359115867314741,9.144361664937966,661,43.99026407437597,0.0,1.0,0.005522429136665299,347.95358654782154,72,-0.013240634373953064,7.8765142318971755,6.372356501688694,0.9688985713389249,7.839538840342334,0.001,0.4082525423921132,588.9240303576597,7.7796848878055425,0,7.831180231480724,75.7,0.8963363183440088,2.5718608169440245,0.4082525423921132
0.013674640026348328,0.0001,6.345441227288393,9.193655250186907,672,45.57977335780074,0.0,1.0,0.07764088210092583,361.0757577774375,73,-0.013674640026348328,7.8849344522271325,6.359115867314741,0.9687649853991273,7.847397982373038,0.001,0.40970730444309333,579.8782780274272,7.787051678385855,0,7.838949007184513,74.46795827123697,0.9017359104603779,3.125,0.40970730444309333
0.014793487535768257,0.0001,6.330647739752624,9.124326587801244,657,42.83779197951038,0.0,1.0,0.08287778436921193,339.83586723704923,74,-0.014793487535768257,7.897577695451953,6.345441227288393,0.9686324866724696,7.861098856320266,0.001,0.40645347354165107,594.2935179078107,7.801406100091052,0,7.852776658394091,76.17835365853658,0.8950754995582508,2.73972602739726,0.40645347354165107
