ReturnsStd,Primal,DualBefore,OmegaBefore,ITERATIONS,RewardStd,ReturnsMean,RewardMean,TimestepsMean,DeltaOmega,Eta,LossReg,Traj,DualAfter,WeightMax,Epsilon,TimestepsStd,DualReg,WeightMean,WeightMedian,NormDeltaVar,ConfortViolation,NormDeltaOmega,WeightMin,Omega,Wins
58.32832850182812,2.586628009800602,6.479315820241235,[[0.8]],0,2.3965274878456957,1163.2631578947369,2.316,500.0,[[-0.3175797]],23.206983676821967,0.0,20,2.5866280088467546,1.0,0.0060001,0.0,0.0,0.6499207987677571,0.7084159787234837,20.809173927340655,0,0.3175797041536671,0.6499207987677571,[[0.4824203]],0.0
56.11069392102694,2.9528045136943804,7.793984877693392,[[0.4824203]],1,2.964318039617207,1315.8947368421052,2.6184,500.0,[[-0.02461811]],28.64405303534897,0.0,20,2.952804855103139,1.0,0.0060001,0.0,0.0,0.7053137032819209,0.7563204743497887,1.4120841473662058,0,0.024618105194484985,0.7053137032819209,[[0.45780219]],0.0
58.09095933780664,3.0527401757303587,7.911258258716336,[[0.45780219]],2,3.07483317271035,1353.578947368421,2.7064,500.0,[[-0.0135683]],29.623357934886094,0.0,20,3.0527401754503343,1.0,0.0060001,0.0,0.0,0.7135009906367422,0.7633358585845947,0.7828946296524686,0,0.013568298370165432,0.7135009906367422,[[0.44423389]],0.0
66.69930872155662,3.081749962248605,7.9312100777619,[[0.44423389]],3,3.095677270000864,1368.2105263157894,2.7332,500.0,[[-0.00392528]],29.801246040126394,0.0,20,3.081749961904876,1.0,0.0060001,0.0,0.0,0.7149401550413529,0.7645673572411014,0.22733341524650408,0,0.003925280258316566,0.7149401550413529,[[0.44030861]],0.0
102.55722002619507,3.1436406480853982,7.996765272796477,[[0.44030861]],4,3.174911091668552,1382.7368421052631,2.7866,500.0,[[-0.01269404]],30.492543133710264,0.0,20,3.143640647489274,1.0,0.0060001,0.0,0.0,0.7203997361959393,0.769234645371533,0.7382952657526229,0,0.012694040639624704,0.7203997361959393,[[0.42761457]],0.0
93.40846468194532,3.2534690308402685,8.088939401137992,[[0.42761457]],5,3.272644801991197,1435.2631578947369,2.886,500.0,[[-0.01665503]],31.33774505462442,0.0,20,3.25346903007238,1.0,0.0060001,0.0,0.0,0.7267999534930695,0.7746970686842853,0.977282481859449,0,0.01665503141214647,0.7267999534930695,[[0.41095954]],0.0
78.46971291444456,3.3241170512072937,8.16143289476534,[[0.41095954]],6,3.3475600129049217,1476.6315789473683,2.9486,500.0,[[-0.0116338]],31.994563664954143,0.0,20,3.324116953026116,1.0,0.0060001,0.0,0.0,0.7315767824830162,0.7787677014195267,0.6896460390026178,0,0.011633802838517282,0.7315767824830162,[[0.39932574]],0.0
73.82782995899508,3.319550390203825,8.1619663836516,[[0.39932574]],7,3.3419950388951807,1472.6315789473683,2.9446,500.0,[[0.00247412]],31.950885059227964,0.0,20,3.3195502926192564,1.0,0.0060001,0.0,0.0,0.7312642632012926,0.778501547187048,0.14720048220935844,0,0.0024741191169727617,0.7312642632012926,[[0.40179986]],0.0
80.46705765977188,3.3100331685972537,8.145506344627421,[[0.40179986]],8,3.3243391824541613,1466.0,2.937,500.0,[[0.00256563]],31.792692692803737,0.0,20,3.310033073498725,1.0,0.0060001,0.0,0.0,0.7301263436854141,0.7775322559640423,0.1523308787729496,0,0.0025656253240124993,0.7301263436854141,[[0.40436548]],0.0
83.28384865016372,3.3719293287688417,8.184085438875353,[[0.40436548]],9,3.3689117471373455,1495.8947368421052,2.9942,500.0,[[-0.00824243]],32.16827988657993,0.0,20,3.3719292294561836,1.0,0.0060001,0.0,0.0,0.7328126241228592,0.7798199721897605,0.4905345060698689,0,0.00824242560576488,0.7328126241228592,[[0.39612306]],0.0
116.92258963416353,3.418774637717611,8.238916170543845,[[0.39612306]],10,3.428761123204706,1520.9473684210527,3.0346,500.0,[[-0.00995864]],32.695684318201096,0.0,20,3.4187746939073493,1.0,0.0060001,0.0,0.0,0.7364965236860059,0.7829545657715862,0.5974050855418733,0,0.009958635166692986,0.7364965236860059,[[0.38616442]],0.0
86.83821362891102,3.4475737716255703,8.256672368967187,[[0.38616442]],11,3.4553621575748035,1526.421052631579,3.0606,500.0,[[-0.00636347]],32.91927948464056,0.0,20,3.447573836797422,1.0,0.0060001,0.0,0.0,0.7380281172791798,0.7842568600693136,0.3847046236817384,0,0.006363465782703304,0.7380281172791798,[[0.37980096]],0.0
91.17539639939746,3.4777920343410673,8.284242387861548,[[0.37980096]],12,3.48164558793683,1551.6842105263158,3.088,500.0,[[-0.00335535]],33.14882464349226,0.0,20,3.477792108758667,1.0,0.0060001,0.0,0.0,0.7395822190208475,0.7855777403856565,0.20384763237471937,0,0.00335535451595137,0.7395822190208475,[[0.3764456]],0.0
107.12480101120259,3.527739607282374,8.305260018091275,[[0.3764456]],13,3.5082931690495878,1563.4736842105262,3.1352,500.0,[[-0.00566026]],33.363452166884784,0.0,20,3.527739691001332,1.0,0.0060001,0.0,0.0,0.741018879794346,0.7867983101934672,0.3455248713942263,0,0.005660258576256738,0.741018879794346,[[0.37078534]],0.0
111.84952297383161,3.6065139799346464,8.359257107957056,[[0.37078534]],14,3.576203819694845,1608.0,3.2068,500.0,[[-0.01395334]],33.93887628398301,0.0,20,3.606514064276107,1.0,0.0060001,0.0,0.0,0.7447941919328198,0.7900035175269811,0.8613111351502196,0,0.013953338810666238,0.7447941919328198,[[0.356832]],0.0
130.63611680485,3.6101996807413808,8.37849458639463,[[0.356832]],15,3.587455276376278,1608.3157894736842,3.2092,500.0,[[0.00125503]],34.050192833369564,0.0,20,3.6101997692317225,1.0,0.0060001,0.0,0.0,0.7455119666685368,0.7906125340266885,0.07805932712562225,0,0.0012550318480180622,0.7455119666685368,[[0.35808703]],0.0
105.36405690525886,3.6252790950819747,8.38762040163016,[[0.35808703]],16,3.607246478964253,1612.3157894736842,3.2222,500.0,[[-0.00634433]],34.2160389023006,0.0,20,3.62527919057458,1.0,0.0060001,0.0,0.0,0.7465739547400081,0.7915133931207811,0.3958742383233549,0,0.006344330774798845,0.7465739547400081,[[0.3517427]],0.0
88.41340819085325,3.66986970950879,8.416046285655087,[[0.3517427]],17,3.633717655514804,1630.7368421052631,3.264,500.0,[[-0.00283586]],34.43930796779467,0.0,20,3.6698698139798855,1.0,0.0060001,0.0,0.0,0.7479898422151324,0.7927140581186113,0.17800167340342554,0,0.0028358572146054417,0.7479898422151324,[[0.34890685]],0.0
84.69688498917658,3.7338420276526145,8.451141952874508,[[0.34890685]],18,3.6755520728184496,1661.2631578947369,3.3236,500.0,[[-0.00788749]],34.78590975665408,0.0,20,3.7338420156288725,1.0,0.0060001,0.0,0.0,0.7501570328333779,0.7945509443374911,0.4986769474468762,0,0.007887491426646576,0.7501570328333779,[[0.34101936]],0.0
78.66602500638194,3.804026895295178,8.48679555488385,[[0.34101936]],19,3.727243678645119,1695.157894736842,3.3884,500.0,[[-0.01255094]],35.21132192354059,0.0,20,3.804026886388791,1.0,0.0060001,0.0,0.0,0.7527669744977266,0.7967616933237422,0.8052234522261905,0,0.012550942098156326,0.7527669744977266,[[0.32846841]],0.0
