WeightMean,Omega,Wins,ITERATIONS,DeltaOmega,RewardStd,DualReg,OmegaBefore,LossReg,Eta,WeightMax,TimestepsMean,NormDeltaOmega,TimestepsStd,WeightMedian,Epsilon,Primal,Traj,DualAfter,DualBefore,ReturnsMean,NormDeltaVar,ReturnsStd,WeightMin,ConfortViolation,RewardMean
0.7749996301667975,7.995109692542315,0.0,10,-0.00023273470530860152,1.347896649991471,0.0,7.995342427247624,0.0,28.042028482648217,1.0,24.01994712809421,0.00023273470530860152,12.988850934216334,0.9852506788045491,0.001,6.492545430934489,4165,6.49254533206139,6.681542559564934,154.55311499322522,0.007438452621841789,87.54370269540078,0.7749996301667975,0,6.434339508883908
0.7743926121525064,7.994851117023233,0.0,11,-0.0002585755190827044,1.3420162760843493,0.0,7.995109692542315,0.0,27.90855907899249,1.0,24.250849102377487,0.0002585755190827044,13.535697067616928,0.9856376122907774,0.001,6.495745356821742,4126,6.495745252213547,6.682836028776552,156.12314633328177,0.0057791773286139944,91.22470350236166,0.7743926121525064,0,6.437804291961382
0.7759381687473694,7.994766351258063,0.0,12,-8.476576516969203e-05,1.3530279480101892,0.0,7.994851117023233,0.0,28.159071269723594,1.0,23.819113441372735,8.476576516969203e-05,12.955795887135375,0.985437605308106,0.001,6.489429171842841,4200,6.4894290680757525,6.680229318568109,153.17938910723595,0.006023038814940026,87.25239192048039,0.7759381687473694,0,6.430991564063264
0.7748901604161409,7.993782502633128,0.0,13,-0.0009838486249345024,1.3442745193751025,0.0,7.994766351258063,0.0,27.959056782638278,1.0,24.147136989611017,0.0009838486249345024,13.637857446522041,0.9858954227522371,0.001,6.496064082724401,4143,6.496063986024019,6.683783223358951,155.4544619072386,0.13131273730920473,91.92919016124763,0.7748901604161409,0,6.438022051953434
0.7754078018752718,7.993691663040368,0.0,14,-9.083959276079412e-05,1.3465446080746866,0.0,7.993782502633128,0.0,28.01113856063231,1.0,24.056840077071293,9.083959276079412e-05,13.46370438176756,0.9860749242532852,0.001,6.49416446478546,4156,6.494164363217571,6.682724772758218,154.824576300898,0.00391219657461675,90.73536180908697,0.7754078018752718,0,6.436019639534334
0.7739820041648281,7.993630351377238,0.0,15,-6.131166312961511e-05,1.3397118006852524,0.0,7.993691663040368,0.0,27.85613038744611,1.0,24.3345507669832,6.131166312961511e-05,13.242547575460264,0.985600277384087,0.001,6.497315429167273,4111,6.49731532239822,6.683651343437055,156.69928072917583,0.12358451190139771,89.23593631953962,0.7739820041648281,0,6.439478280297951
0.7725022496343898,7.992955440205248,0.0,16,-0.0006749111719903667,1.3359352097657164,0.0,7.993630351377238,0.0,27.771518937241567,1.0,24.459016393442624,0.0006749111719903667,13.744593307145749,0.9843745099651925,0.001,6.49670475845547,4091,6.49670464138939,6.681946420003451,157.48759244984942,0.06442392210769975,92.52377027219443,0.7725022496343898,0,6.439036617355046
0.7730808506336546,7.99261737491868,0.0,17,-0.00033806528656743495,1.329768996662235,0.0,7.992955440205248,0.0,27.631997112383548,1.0,24.724462033143705,0.00033806528656743495,14.07094011086299,0.9863083978904358,0.001,6.499090270418415,4047,6.499090143773777,6.682399094572094,159.27064470485217,0.005836207304803376,94.69801115819355,0.7730808506336546,0,6.441699428216815
0.7705974860040001,7.992429681245897,0.0,18,-0.0001876936727835954,1.324365732786901,0.0,7.99261737491868,0.0,27.5093200239496,1.0,24.925667248690445,0.0001876936727835954,14.321887103209688,0.9842553047434796,0.001,6.501780848745199,4013,6.501780716827011,6.6833435743916,160.6339024520796,0.012971302236058841,96.47323996864507,0.7705974860040001,0,6.444633403927698
0.7704717906249394,7.991964059100835,0.0,19,-0.0004656221450618503,1.3159405042290189,0.0,7.992429681245897,0.0,27.317652861021436,1.0,25.26783004552352,0.0004656221450618503,14.44215931223049,0.985816347976328,0.001,6.506198810836288,3958,6.506198677935213,6.684967315241852,162.96008045463853,0.04947764628312595,97.26682497069298,0.7704717906249394,0,6.4494312628382655
0.7716106224795528,7.991707967400385,0.0,20,-0.00025609170045015617,1.3169765861632943,0.0,7.991964059100835,0.0,27.341562587056828,1.0,25.230497349154255,0.00025609170045015617,14.111742143574665,0.9870502171095219,0.001,6.505289025159117,3965,6.505288887186008,6.684463686631533,162.6972181206007,0.004101951102929794,95.03992314859876,0.7716106224795528,0,6.448474425116852
0.7688442124350879,7.991578607095646,0.0,21,-0.00012936030473831295,1.3069420104532419,0.0,7.991707967400385,0.0,27.11402987063725,1.0,25.641446524749934,0.00012936030473831295,14.869654599729625,0.9855792042663191,0.001,6.509571582243917,3903,6.509571431464388,6.685569835543108,165.46844422631992,0.00560784143739855,100.10837620451764,0.7688442124350879,0,6.453208704678187
0.7683903955885284,7.991366177832384,0.0,22,-0.00021242926326259237,1.303947210629043,0.0,7.991578607095646,0.0,27.045540182360487,1.0,25.78643280887284,0.00021242926326259237,14.946824897199527,0.9856403652860789,0.001,6.5120649605126575,3881,6.5120648103518715,6.687049326279319,166.47474880600365,0.049609392786188235,100.68850167765764,0.7683903955885284,0,6.455837471998664
0.7676537529077969,7.991284387310916,0.0,23,-8.179052146761734e-05,1.300526078174541,0.0,7.991366177832384,0.0,26.969049727976355,1.0,25.896578538102645,8.179052146761734e-05,15.328185638575533,0.9853203477852766,0.001,6.511143962676751,3862,6.5111437983375975,6.685184730997614,167.1616121863347,0.006516135717071811,103.1246664254899,0.7676537529077969,0,6.455069410682385
0.7658169878069545,7.990819650707942,0.0,24,-0.0004647366029741917,1.2943389633578912,0.0,7.991284387310916,0.0,26.828205670082504,1.0,26.14842931937173,0.0004647366029741917,15.512238375482086,0.9843011782821163,0.001,6.514967117363525,3824,6.514966947932426,6.687007991744783,168.88775592468573,0.008388728042141925,104.47533870376101,0.7658169878069545,0,6.459171626604369
0.7670731960374929,7.990318269311492,0.0,25,-0.0005013813964502845,1.2995512114696628,0.0,7.990819650707942,0.0,26.945925178843094,1.0,25.96,0.0005013813964502845,15.271651353567991,0.9848974763852132,0.001,6.513969153063767,3854,6.5139689947521795,6.687591831411652,167.64670422929896,0.006515234182805401,102.87872104059588,0.7670731960374929,0,6.457939491660544
0.7684442609344331,7.99029794566461,0.0,26,-2.032364688187016e-05,1.3054529937155943,0.0,7.990318269311492,0.0,27.08077273923959,1.0,25.714947260097762,2.032364688187016e-05,14.460525844823946,0.9853506476965345,0.001,6.509784442900136,3891,6.509784280330536,6.685416164249274,165.95290521012606,0.004183357176400449,97.30716578857881,0.7684442609344331,0,6.453488094953115
0.7695695273840134,7.990042031663217,0.0,27,-0.00025591400139290954,1.3113719801194967,0.0,7.99029794566461,0.0,27.21397614475385,1.0,25.47528032619776,0.00025591400139290954,14.343647187023267,0.9856076421704171,0.001,6.508981759028272,3928,6.5089816156542675,6.686335971136772,164.37774028645114,0.003919876953554838,96.60823773051854,0.7695695273840134,0,6.452419954708232
0.7673250089543617,7.990038984187141,0.0,28,-3.0474760759346964e-06,1.2997024592187216,0.0,7.990042031663217,0.0,26.949440288802332,1.0,25.939755907556478,3.0474760759346964e-06,15.283659325271433,0.985183331664878,0.001,6.51426142096038,3855,6.514261257517412,6.6879761358393734,167.51763509963192,0.00415854454110502,102.92783884398523,0.7673250089543617,0,6.45822486563585
0.7681028291694195,7.989216428348743,0.0,29,-0.0008225558383978537,1.2991605797874548,0.0,7.990038984187141,0.0,26.937697190684478,1.0,25.964406339308912,0.0008225558383978537,15.1355881449226,0.986216735302409,0.001,6.512935707909158,3853,6.512935541748172,6.68652453287387,167.64823505445966,0.10758518891012511,101.9308115812037,0.7681028291694195,0,6.456923009117528
0.7640305510211206,7.989396394357962,0.0,30,0.00017996600921854622,1.286287376065077,0.0,7.989216428348743,0.0,26.645562109550962,1.0,26.516325988850543,0.00017996600921854622,15.397957400347499,0.9837454036252672,0.001,6.519122143911945,3771,6.519121955570953,6.688690761626227,171.387308936846,0.03482163266926917,103.64395791313811,0.7640305510211206,0,6.46368916800569
0.7653631081211465,7.989298458208603,0.0,31,-9.793614935826866e-05,1.2927798612021966,0.0,7.989396394357962,0.0,26.7933412622578,1.0,26.244158571803624,9.793614935826866e-05,15.231364647599698,0.984024383304518,0.001,6.515164525501702,3813,6.515164344251021,6.68681276363453,169.5230217210981,0.039124646249724754,102.52641777465846,0.7653631081211465,0,6.459438735642685
0.7660004449201132,7.9889338076649405,0.0,32,-0.00036465054366274785,1.290605190500847,0.0,7.989298458208603,0.0,26.74430276002491,1.0,26.316745655608216,0.00036465054366274785,15.327630945427845,0.9852802652189129,0.001,6.515520043124525,3802,6.515519855360646,6.6865252837514335,169.9978822018081,0.0061293508353973715,103.13291228769107,0.7660004449201132,0,6.459891877807473
0.7638311315429307,7.988127817219325,0.0,33,-0.0008059904456159117,1.2835581365208173,0.0,7.9889338076649405,0.0,26.58488056844254,1.0,26.643295121300987,0.0008059904456159117,15.533769071634266,0.983996697558118,0.001,6.51846091208836,3755,6.5184607006607935,6.687370170946892,172.19869779688608,0.058485799017038334,104.55940379530577,0.7638311315429307,0,6.463149601821853
0.7601607006699883,7.987638761822961,0.0,34,-0.0004890553963639022,1.2575729303230263,0.0,7.988127817219325,0.0,25.995315748399978,1.0,27.82878619153675,0.0004890553963639022,16.80929076397019,0.9849901537458138,0.001,6.5298569349936,3596,6.52985666566984,6.690781444445642,180.21123628616564,0.10897272283078623,113.15233731867035,0.7601607006699883,0,6.475715653023429
0.7597296516627334,7.98757737082797,0.0,35,-6.139099499069545e-05,1.2629473981358794,0.0,7.987638761822961,0.0,26.118269833875683,1.0,27.56756756756757,6.139099499069545e-05,17.028074106083093,0.9831493969106133,0.001,6.525694618371386,3630,6.5256943494127375,6.688386214036022,178.39747948039226,0.010282470326720623,114.49729328403356,0.7597296516627334,0,6.471310342559067
0.7619650654297278,7.986944161348863,0.0,36,-0.0006332094791066112,1.2636153600891251,0.0,7.98757737082797,0.0,26.131684173741842,1.0,27.562327633756205,0.0006332094791066112,16.76575593188896,0.9860399658492659,0.001,6.528827120730971,3630,6.528826873891286,6.69151139171536,178.45111977926123,0.18851226722866524,112.90474951278463,0.7619650654297278,0,6.474414490113303
0.7589336931249083,7.9860729337038014,0.0,37,-0.0008712276450619783,1.253568638091509,0.0,7.986944161348863,0.0,25.90567689606496,1.0,27.980947043989914,0.0008712276450619783,16.837751154450412,0.9842441209351181,0.001,6.530080979026922,3573,6.530080675645012,6.689981846552375,181.19958887900864,0.06417979303738978,113.28476389455619,0.7589336931249083,0,6.476118789403323
0.757078945844332,7.985561109464402,0.0,38,-0.0005118242393997718,1.2406906716925918,0.0,7.9860729337038014,0.0,25.61262897299563,1.0,28.614944174062412,0.0005118242393997718,17.874015160400493,0.9848205218878693,0.001,6.537087834002599,3497,6.537087503121661,6.693003140462492,185.52482113370894,0.051420845240076465,120.29875898984433,0.757078945844332,0,6.483706323883855
0.7584609259305337,7.985707117762555,0.0,39,0.0001460082981532551,1.246156988647106,0.0,7.985561109464402,0.0,25.73743449833368,1.0,28.356230485381776,0.0001460082981532551,17.58469978145414,0.9853404097811972,0.001,6.533637096661326,3527,6.53363677059142,6.691299914337733,183.74543129695206,0.02011920955397099,118.41564211207766,0.7584609259305337,0,6.4800086962609
0.7560041495020661,7.9853706903625135,0.0,40,-0.0003364274000414724,1.2362777336960706,0.0,7.985707117762555,0.0,25.51387869395863,1.0,28.830977790597057,0.0003364274000414724,18.135526019528275,0.9843696822182795,0.001,6.536520382938241,3471,6.536520016503186,6.691289182721422,186.9182235349455,0.0088503985289471,122.0072238582414,0.7560041495020661,0,6.483336198809911
0.7564820947422563,7.985794004329397,0.0,41,0.00042331396688322087,1.2350572917966574,0.0,7.9853706903625135,0.0,25.48545513819914,1.0,28.9088805322534,0.00042331396688322087,17.473185352263172,0.9853532848676636,0.001,6.538442111483669,3461,6.538441752464257,6.692755400215027,187.48120999006176,0.04994987823711703,117.65744876810183,0.7564820947422563,0,6.485313604043882
0.7537056923125828,7.98593469541567,0.0,42,0.00014069108627356997,1.2252186169777384,0.0,7.985794004329397,0.0,25.263534218455515,1.0,29.384592766833283,0.00014069108627356997,18.07424454808065,0.9839688871889584,0.001,6.541055176607647,3405,6.541055241986184,6.692599624476332,190.65737050014215,0.025101080674721422,121.60274661381537,0.7537056923125828,0,6.488369078107973
0.7519707016438443,7.98586497563282,0.0,43,-6.971978285008618e-05,1.2154227892565714,0.0,7.98593469541567,0.0,25.041938479047907,1.0,29.876196172248804,6.971978285008618e-05,18.17502579267461,0.9840416409902036,0.001,6.5446354060929695,3348,6.544635408940204,6.693412177507358,193.961353909019,0.046560609070987934,122.30066778516122,0.7519707016438443,0,6.492389669701225
0.7521994227762688,7.986100139527355,0.0,44,0.00023516389453526187,1.2164475588937307,0.0,7.98586497563282,0.0,25.064810325091084,1.0,29.831292923260676,0.00023516389453526187,18.41726052835375,0.9840710840754305,0.001,6.544329123662425,3353,6.54432912624763,6.693337659816518,193.6617606800485,0.007089929876506793,123.924798210728,0.7521994227762688,0,6.492037604048355
0.7515526791659786,7.985712068485627,0.0,45,-0.0003880710417281108,1.214202617112347,0.0,7.986100139527355,0.0,25.01467613759579,1.0,29.940647482014388,0.0003880710417281108,18.686982415868616,0.983788609700265,0.001,6.544557461739133,3340,6.544557462742998,6.693034375178417,194.3803726421447,0.027374350479696948,125.73899296409631,0.7515526791659786,0,6.492366258080558
0.7512691628046165,7.985099833477746,0.0,46,-0.0006122350078809902,1.2085579232798567,0.0,7.985712068485627,0.0,24.886092901161835,1.0,30.254617014835,0.0006122350078809902,18.90025819777696,0.9847846570719454,0.001,6.546915793745542,3307,6.546915212999402,6.693705414423112,196.50309213942202,0.02186509187917675,127.13038774499879,0.7512691628046165,0,6.49497836087777
0.7521891594830549,7.985026142796091,0.0,47,-7.369068165541393e-05,1.2147033484340666,0.0,7.985099833477746,0.0,25.026227574824066,1.0,29.90754039497307,7.369068165541393e-05,19.232758294545565,0.9844532533556432,0.001,6.543590355655479,3346,6.543590359333519,6.692221226741236,194.13519550274165,0.00756807170354249,129.3236036230064,0.7521891594830549,0,6.491376420565975
0.7506983720914052,7.984159701247224,0.0,48,-0.0008664415488670585,1.2060150410073158,0.0,7.985026142796091,0.0,24.82849409512032,1.0,30.37287104622871,0.0008664415488670585,18.91914268363168,0.9847393386420636,0.001,6.5494271812549405,3292,6.549427018504426,6.695521180120417,197.3409240195774,0.04615546355924869,127.34283788711382,0.7506983720914052,0,6.497604807509055
0.7480632576201989,7.984237351258148,0.0,49,7.765001092430168e-05,1.1969215871559378,0.0,7.984159701247224,0.0,24.622417917851262,1.0,30.87550200803213,7.765001092430168e-05,19.34489997848006,0.9834849778486041,0.001,6.5526061776237325,3241,6.552606173049677,6.696076229389843,200.7261391603936,0.0925387191620908,130.24754926873936,0.7480632576201989,0,6.501193259745956
0.7466837699891902,7.98376907323392,0.0,50,-0.0004682780242282192,1.185055030490801,0.0,7.984237351258148,0.0,24.354121974732415,1.0,31.514988955506468,0.0004682780242282192,19.722783236982686,0.9846179885095392,0.001,6.556035983017894,3173,6.556035975609394,6.696226934947519,205.00582338454848,0.00583116249950426,132.6565107088913,0.7466837699891902,0,6.505156465205579
0.7482335592617501,7.982984193870991,0.0,51,-0.0007848793629285922,1.192901910290399,0.0,7.98376907323392,0.0,24.5318467003902,1.0,31.073405909797824,0.0007848793629285922,19.782634326693362,0.9847123827290902,0.001,6.553614055312921,3219,6.553613751857239,6.696054354107301,202.04328069619612,0.004820365278713122,133.02421479501365,0.7482335592617501,0,6.502381074237728
0.7432335105073645,7.982427877173357,0.0,52,-0.0005563166976347844,1.172439576748263,0.0,7.982984193870991,0.0,24.06885548095003,1.0,32.24653113907712,0.0005563166976347844,20.358798770707747,0.9833233835662534,0.001,6.561012701970817,3103,6.561012701168485,6.697815208236535,209.94607624581408,0.008346286185315018,136.97082753096697,0.7432335105073645,0,6.51070030777765
0.7452818729541467,7.9821559248241165,0.0,53,-0.0002719523492400455,1.1786497185445846,0.0,7.982427877173357,0.0,24.209412929228268,1.0,31.893358876117496,0.0002719523492400455,20.097244286869902,0.9844340317983156,0.001,6.558439950560017,3136,6.558439693413002,6.696950609438124,207.55494361241807,0.037739867565007724,135.24641309127324,0.7452818729541467,0,6.507847873503686
0.7439567984560415,7.9816575525808,0.0,54,-0.0004983722433165028,1.1719097679948327,0.0,7.9821559248241165,0.0,24.057835334831406,1.0,32.279806138933765,0.0004983722433165028,20.551206292859273,0.9843500462056337,0.001,6.55919333308714,3099,6.559193026385901,6.6959794469440155,210.1057272363521,0.032067634345546686,138.16343316714753,0.7439567984560415,0,6.508903360980575
0.7419005034280794,7.981704303620292,0.0,55,4.675103949214332e-05,1.167532991422263,0.0,7.9816575525808,0.0,23.957270205656148,1.0,32.535679374389055,4.675103949214332e-05,20.210664244513723,0.982870945603518,0.001,6.563541713419561,3073,6.563541711436502,6.698944794339255,211.91706602271424,0.04405869163571719,136.00543481166,0.7419005034280794,0,6.5134504927015335
0.7422617794616282,7.981543998775913,0.0,56,-0.0001603048443792332,1.1634561571832627,0.0,7.981704303620292,0.0,23.86697308830517,1.0,32.76968503937008,0.0001603048443792332,21.10653142820182,0.9843601008692181,0.001,6.563287467769481,3052,6.563288980771634,6.697726416830909,213.43928536232352,0.018107177940169434,142.06477519176963,0.7422617794616282,0,6.513380004167437
0.7378957012568543,7.980645331233217,0.0,57,-0.0008986675426960744,1.1445028972767348,0.0,7.981543998775913,0.0,23.437245354290535,1.0,33.90726902173913,0.0008986675426960744,22.111544702210306,0.983692825295593,0.001,6.570759843221635,2948,6.570760489470536,6.700099143958337,221.13307114025653,0.03920913063035035,148.8603092672856,0.7378957012568543,0,6.521704150736386
0.7380237566453489,7.9804289476695365,0.0,58,-0.00021638356368036682,1.149232243825361,0.0,7.980645331233217,0.0,23.54430284903899,1.0,33.62563067608476,0.00021638356368036682,21.053040563464045,0.9825732986360827,0.001,6.568783890771195,2977,6.568783641204473,6.699456836282901,219.2179917037782,0.006575783315286906,141.71460536326103,0.7380237566453489,0,6.519514133609012
0.737815851958527,7.97989127556811,0.0,59,-0.0005376721014265229,1.1529084376472905,0.0,7.9804289476695365,0.0,23.62629381862706,1.0,33.396655518394645,0.0005376721014265229,21.051406792537108,0.981348644879674,0.001,6.569026323019769,2994,6.569026117853594,6.700526453293083,217.7262530067617,0.020274923970689814,141.72497676075386,0.737815851958527,0,6.519592472178153
0.7338589740134949,7.979749191379059,0.0,60,-0.0001420841890507063,1.1311620984944155,0.0,7.97989127556811,0.0,23.134149286341497,1.0,34.78927203065134,0.0001420841890507063,22.051248923675164,0.9821389947016883,0.001,6.577460856752589,2875,6.5774608339473914,6.703225314956716,227.13582113584596,0.007970092229222054,148.53253066503103,0.7338589740134949,0,6.529005208622197
0.7331522655695566,7.979155168729971,0.0,61,-0.000594022649088366,1.1242861053723492,0.0,7.979749191379059,0.0,22.979015618691474,1.0,35.22418047232993,0.000594022649088366,22.748083397942157,0.9830755803366322,0.001,6.57898678022148,2841,6.578987028100426,6.702983023721752,230.04017641325177,0.0131914710187438,153.14065008112883,0.7331522655695566,0,6.530840284953531
0.7303159502711565,7.978804440446439,0.0,62,-0.0003507282835322201,1.1118671853949402,0.0,7.979155168729971,0.0,22.69863259439709,1.0,36.080505415162456,0.0003507282835322201,22.662960185410338,0.9828378714861861,0.001,6.582952285611691,2774,6.582952130711016,6.70387889030842,235.8002476726349,0.012837197045561162,152.5625139664173,0.7303159502711565,0,6.535362997076372
0.7297078589155664,7.97823409474578,0.0,63,-0.0005703457006589474,1.1079949512179457,0.0,7.978804440446439,0.0,22.611343356108886,1.0,36.31806615776082,0.0005703457006589474,23.775796735347626,0.9830853104083761,0.001,6.582960300094872,2755,6.582960294746919,6.702889186772785,237.35518703717327,0.015457671482363641,160.01869801991623,0.7297078589155664,0,6.535545023248473
0.7272166040574836,7.977669853069014,0.0,64,-0.0005642416767654979,1.096274938099337,0.0,7.97823409474578,0.0,22.346584665793007,1.0,37.09814126394052,0.0005642416767654979,24.588117016230346,0.9832651622228229,0.001,6.587882820493789,2694,6.587883218479414,6.704912892236166,242.64390172749745,0.06774821879178287,165.43807794705742,0.7272166040574836,0,6.540994733149607
0.7251418193566824,7.977268612663005,0.0373134328358209,65,-0.0004012404060089736,1.0935797066529391,0.0,7.977669853069014,0.0,22.28432897586197,1.0,37.35276532137519,0.0004012404060089736,24.840018684120132,0.9813256062198712,0.001,6.589552324630087,2680,6.589551872899725,6.70579786800242,244.39338276395642,0.030737846727586476,167.29888871318587,0.7251418193566824,0,6.542785336682466
0.7259735286115376,7.976890644983061,0.03718854592785422,66,-0.00037796767994446867,1.095493123102432,0.0,7.977268612663005,0.0,22.329093513744166,1.0,37.191806331471135,0.00037796767994446867,24.405239689412763,0.9818296622336202,0.001,6.5883906715847464,2689,6.588391130980178,6.705261006666352,243.28850222107445,0.006585753658811071,164.2451871113335,0.7259735286115376,0,6.54153764633709
0.7234995623730912,7.976706351456988,0.0,67,-0.00018429352607274296,1.0852700733176979,0.0,7.976890644983061,0.0,22.097852655954647,1.0,37.953267477203646,0.00018429352607274296,24.223999409228526,0.9815973871852892,0.001,6.591415015631542,2636,6.5914145904136685,6.7057953316803385,248.4010835308564,0.03216790393160778,163.0065160960655,0.7234995623730912,0,6.545020225314589
0.7279625563858081,7.976802948688836,0.0,68,9.659723184807234e-05,1.100495037516278,0.0,7.976706351456988,0.0,22.441685697857437,1.0,36.83185840707964,9.659723184807234e-05,23.128531201599753,0.9830321964744012,0.001,6.586528623586823,2716,6.586528598728322,6.704598756119904,240.8541067362456,0.026127745174173485,155.6537584030122,0.7279625563858081,0,6.53945051080568
0.722028053146966,7.975753543456882,0.038387715930902115,69,-0.0010494052319538483,1.078266750760623,0.0,7.976802948688836,0.0,21.93933983424917,1.0,38.36409073433295,0.0010494052319538483,24.59853902753871,0.9817873801689717,0.001,6.5944444337299934,2605,6.594444440567623,6.707068878049039,251.19857574830223,0.034274746247751224,165.57621664322582,0.722028053146966,0,6.54836523810929
0.7190692601642036,7.975970593467453,0.0,70,0.00021705001057092943,1.072421700457711,0.0,7.975753543456882,0.0,21.806681430236882,1.0,38.89451148306734,0.00021705001057092943,25.111525570346924,0.9795897719980792,0.001,6.595957271293899,2573,6.595956902648158,6.707093357689145,254.7603788531958,0.032451863411771656,169.11841239995576,0.7190692601642036,0,6.550140680812616
0.7190003206801294,7.975221507888375,0.0,71,-0.0007490855790779349,1.0701819474429521,0.0,7.975970593467453,0.0,21.75642976764348,1.0,39.04923798358734,0.0007490855790779349,25.1081427812771,0.9801829039349697,0.001,6.59628733033923,2563,6.596286877294157,6.706933354309958,255.78764317924927,0.039551266497066535,169.02075534575425,0.7190003206801294,0,6.550570907956627
0.7202472803636464,7.974931386040051,0.038774718883288095,72,-0.0002901218483239987,1.0734971157935842,0.0,7.975221507888375,0.0,21.830555468596675,1.0,38.79378640776699,0.0002901218483239987,24.71342153789552,0.9809373957720772,0.001,6.597442842806499,2579,6.597442573139398,6.708828832179196,254.15624444564543,0.01721535439498251,166.46191320477874,0.7202472803636464,0,6.551578505720037
0.7178316459995036,7.974453604268402,0.0,73,-0.00047778177164925495,1.0630024120978843,0.0,7.974931386040051,0.0,21.594098001235732,1.0,39.59508716323296,0.00047778177164925495,25.167695717292727,0.9809256134721379,0.001,6.599730829461261,2528,6.599730824568533,6.708641472271401,259.5094759689052,0.013666845803516616,169.45392939550052,0.7178316459995036,0,6.5543377894705435
0.7139752175350255,7.973873734637924,0.0,74,-0.0005798696304779583,1.0437131673729616,0.0,7.974453604268402,0.0,21.15885625370184,1.0,41.15409971157808,0.0005798696304779583,26.478827255637622,0.981966800480223,0.001,6.605126250938911,2431,6.605126222375924,6.709541574377759,269.9849399469046,0.01286240928914645,178.28220761000225,0.7139752175350255,0,6.560599273684124
