Epsilon,RewardMean,ITERATIONS,D_KL_PQ_2,TimestepsStd,DeltaOmega,DualAfter,Omega,DualBefore,ReturnsMean,Eta,DualReg,ReturnsStd,TimestepsMean,D_KL_PQ,LossReg,D_KL_P_HAT_Q,OmegaBefore,RewardStd
1.0,9.475801820044332,176,0.2707546916692678,11.403685544594781,-0.01476402,9.637152447779336,5.07829478,10.49434899637661,1870.2011020148695,7.144969256599232,0.001,110.80265369122834,197.366,0.27075469166931043,1e-07,0.011517225965732496,5.0930588,0.2246948110963791
1.0,9.474667854358454,177,0.3965172041782097,14.498082631851704,-0.01389242,9.621809247712322,5.06440236,10.500185900922721,1846.0442847432012,6.708274124503741,0.001,140.77342998271035,194.84,0.396517204178366,1e-07,0.012085759871961659,5.07829478,0.2982617971423221
1.0,9.472348966950754,178,0.6150419868510255,16.877903187303808,-0.01228752,9.589374591191,5.05211484,10.507499830719409,1817.478540986775,5.775037250117642,0.001,163.7682070975869,191.872,0.6150419868510113,1e-07,0.017293073481032734,5.06440236,0.37162416791733843
1.0,9.466244941073485,179,0.7143309949736576,21.59931582249771,-0.01148597,9.573708369927287,5.04062887,10.516412359712325,1749.6839174383767,5.229025668171043,0.001,208.85430254027452,184.834,0.7143309949737997,1e-07,0.01117350403491758,5.05211484,0.4691251003165793
1.0,9.475210419187365,180,0.46795099758990943,20.247953378057744,-0.01229256,9.618217763723445,5.02833631,10.513802947268191,1789.601942292756,6.433002026599618,0.001,196.01137579393827,188.872,0.4679509975898952,1e-07,0.02122687947524825,5.04062887,0.3957125543364782
1.0,9.477948166696356,181,0.4538504108642698,20.63272536530257,-0.01354206,9.623165637911576,5.01479425,10.515504372389788,1788.8489810859364,6.4876634928703325,0.001,199.74781940637652,188.738,0.45385041086419164,1e-07,0.009641140066150182,5.02833631,0.3911084786603753
1.0,9.480386196333216,182,0.4843289753477862,21.49290813268414,-0.0127642,9.620943452720596,5.00203005,10.519013943425346,1781.0801547051212,6.365568640966275,0.001,208.0354529098983,187.87,0.4843289753480917,1e-07,0.009406282238617336,5.01479425,0.39576433683264
1.0,9.48341423904103,183,0.4967237396521327,20.21118611066654,-0.01227028,9.621493669470484,4.98975977,10.52126005397073,1793.6360686867865,6.313495846713692,0.001,195.8096729342938,189.134,0.49672373965194083,1e-07,0.00861445825294308,5.00203005,0.38847453673053667
1.0,9.482027261867707,184,0.5634758401537141,22.2569729298483,-0.01205043,9.613023015649073,4.97770934,10.526668837700162,1763.3346817804902,6.021199637254282,0.001,215.41540653301726,185.966,0.5634758401540481,1e-07,0.007950828875060047,4.98975977,0.43402267713586484
1.0,9.482241558842226,185,0.6066509545403349,23.121855548376736,-0.01142076,9.6080066592241,4.96628858,10.530913865528484,1751.5027672999827,5.816617211612796,0.001,223.60533351345893,184.714,0.6066509545402496,1e-07,0.008708823551423337,4.97770934,0.4563313488650727
1.0,9.479556220711462,186,0.6692959574129418,25.68700029197648,-0.01067967,9.599050198119354,4.95560891,10.53816328660598,1701.6182598425903,5.492302325874241,0.001,248.105277120483,179.504,0.6692959574128139,1e-07,0.007693800745687669,4.96628858,0.506390581657541
1.0,9.482149877540126,187,0.6406667937561963,24.81834772904917,-0.01083351,9.606434133493446,4.9447754,10.539792978490274,1718.2034864097807,5.644768775831403,0.001,239.7669621418017,181.204,0.6406667937564237,1e-07,0.006356837297512182,4.95560891,0.5021615453181215
1.0,9.484575653557522,188,0.624632754594721,25.71128157054798,-0.0102788,9.611189332645708,4.9344966,10.542930729984505,1710.0689903364214,5.726944670931572,0.001,248.41683304575545,180.3,0.6246327545945007,1e-07,0.006040136177716909,4.9447754,0.4985407371966693
1.0,9.482686917429984,189,0.6384347833939117,26.366362206417477,-0.01163186,9.610920492099508,4.92286473,10.548553902017218,1675.7045705528874,5.656969879842447,0.001,254.7009982343168,176.712,0.638434783394132,1e-07,0.005483872627278959,4.9344966,0.5350284576074027
1.0,9.487636623180332,190,0.5891126282012493,25.075922714827463,-0.01341994,9.622199081228331,4.9094448,10.546914256228835,1706.7309521439097,5.9013738237725875,0.001,242.45801196586325,179.89,0.5891126282009083,1e-07,0.007829290300564389,4.92286473,0.5112198533160581
1.0,9.48757377994215,191,0.6256385760140759,26.31136818943477,-0.00943707,9.61775773809553,4.90000773,10.552799526101971,1675.960933079221,5.722893315035308,0.001,254.3233789675251,176.648,0.6256385760143317,1e-07,0.010303308644053986,4.9094448,0.5344386195830458
1.0,9.494353663797558,192,0.44263819091322176,26.681399963270295,-0.01355033,9.650259578414246,4.8864574,10.547633591148708,1710.5407334844233,6.533733954650465,0.001,257.9050166169107,180.164,0.44263819091371204,1e-07,0.01334413527990722,4.90000773,0.49008139320317007
1.0,9.503377476094132,193,0.37399308251974617,23.40560616604492,-0.01347132,9.663184337333986,4.87298608,10.54618034890098,1771.8096966429898,6.790274285895582,0.001,226.62879381745054,186.44,0.37399308251930563,1e-07,0.01043743177292531,4.8864574,0.42422910030747657
1.0,9.504969113784822,194,0.3795831955995226,22.96299379436401,-0.0123288,9.664795559427422,4.86065728,10.548721714239615,1767.4109868318326,6.770446100534393,0.001,222.54983809951824,185.946,0.3795831955995368,1e-07,0.009442852216015058,4.87298608,0.43507434121386196
1.0,9.510078837085727,195,0.33903615363669815,20.888825337964796,-0.01401011,9.673460215012506,4.84664717,10.549401213696619,1794.3236346659864,6.9160811185587505,0.001,202.72244427338575,188.676,0.33903615363684025,1e-07,0.008383410947043307,4.86065728,0.4057211228071004
1.0,9.51306307032799,196,0.3842337391244328,22.182784225610636,-0.01302054,9.669303790808208,4.83362663,10.552415718391591,1784.4413446059839,6.753894043795647,0.001,215.25160055973822,187.578,0.38423373912421255,1e-07,0.010070944394798203,4.84664717,0.4010417145830398
1.0,9.516429807203414,197,0.39471004142769317,21.16841571776216,-0.01296819,9.670293263449738,4.82065844,10.553947646861213,1796.473553284632,6.716687326801487,0.001,205.5524607986156,188.776,0.3947100414277145,1e-07,0.009112216580733747,4.83362663,0.392617581891731
1.0,9.519560457812684,198,0.3393241762596517,22.183342940143174,-0.0138491,9.681081053663519,4.80680933,10.555984456348511,1794.094442121209,6.913479295569952,0.001,215.28003864451856,188.464,0.3393241762597654,1e-07,0.00953291385740711,4.82065844,0.3856338361985869
1.0,9.523683937103776,199,0.32942361337308057,20.811805399820557,-0.01397912,9.685243642291303,4.79283021,10.557639523526891,1806.966648122448,6.948881387356503,0.001,202.22745011836898,189.734,0.32942361337357795,1e-07,0.010321334918316862,4.80680933,0.3666233491517817
1.0,9.527593574524715,200,0.3234734942412132,19.56752523953911,-0.01324141,9.688548040837224,4.7795888,10.558732657630891,1825.8108670604693,6.96791810188131,0.001,190.07730649951282,191.634,0.32347349424144056,1e-07,0.009585259095433746,4.79283021,0.34898748025332693
1.0,9.531786743944815,201,0.30272757057595356,19.113095406029867,-0.01332922,9.694100903461665,4.76625959,10.561327073925554,1831.742522157363,7.038837721996263,0.001,185.8048963124292,192.172,0.3027275705758399,1e-07,0.009094864258150493,4.7795888,0.3261756654775904
1.0,9.535364459871165,202,0.29265701932261834,16.34020550666362,-0.01388531,9.69812865893786,4.75237428,10.562512210116758,1851.5580000888629,7.072279615409809,0.001,159.16235088012158,194.178,0.2926570193225899,1e-07,0.009250371817939347,4.76625959,0.3113267762119191
1.0,9.539754325836078,203,0.25829846877924467,15.76811973571992,-0.0143117,9.705684893012188,4.73806258,10.564243526720327,1859.4889131919683,7.185610244546606,0.001,153.62886837749915,194.92,0.25829846877937257,1e-07,0.010006077767345752,4.75237428,0.2824906298138128
1.0,9.542827283247322,204,0.25327049271403723,14.839659699602278,-0.01287506,9.708812078821918,4.72518751,10.565953878652909,1862.2827443257147,7.2015975139701,0.001,144.89968440799316,195.15,0.25327049271434987,1e-07,0.010068695021671988,4.73806258,0.2757157857393819
1.0,9.543484838927435,205,0.278741420083108,16.65398678995513,-0.01302632,9.707750789670268,4.71216119,10.569315913148062,1847.446882089251,7.118503508183938,0.001,162.52239913487898,193.582,0.2787414200832785,1e-07,0.008549180388757188,4.72518751,0.3059559222169549
1.0,9.543504531725072,206,0.3713087470871841,19.07877606137249,-0.01427583,9.697111216427173,4.69788536,10.574077821443423,1827.1230296078281,6.800649743900839,0.001,185.94433243310004,191.452,0.37130874708728356,1e-07,0.008615332976796316,4.71216119,0.34144194464821304
1.0,9.541593562652153,207,0.45103334961279984,21.97840494667436,-0.01354648,9.687674629232996,4.68433888,10.58006077870746,1792.3501843699562,6.500699172776348,0.001,213.9405441110722,187.846,0.4510333496126435,1e-07,0.012817409743533055,4.69788536,0.40192705311414484
1.0,9.53856213426376,208,0.5146868471170691,23.783357122155817,-0.01085034,9.679757321046003,4.67348854,10.585934806918765,1751.4517019692428,6.237442805254101,0.001,231.39259038773955,183.618,0.5146868471168773,1e-07,0.008802684762435632,4.68433888,0.4614376201929612
1.0,9.54354581287614,209,0.518495145159882,21.97352916579401,-0.01088917,9.68110903641124,4.66259937,10.586539755790698,1784.6048928245862,6.223191608271344,0.001,213.93245932730872,186.996,0.5184951451597613,1e-07,0.005565299937497832,4.67348854,0.42992145880046034
1.0,9.540600347453175,210,0.6760051296799148,24.780366744663002,-0.01020075,9.656062740658179,4.65239862,10.594056894871233,1735.1299039906141,5.45315334282788,0.001,240.98133273221933,181.868,0.67600512968,1e-07,0.0080190875027844,4.66259937,0.4828757683460508
1.0,9.548800667672527,211,0.4456602636840188,22.55874774893323,-0.01250654,9.696774120245045,4.63989208,10.590128354728837,1782.0926686077237,6.520965353948985,0.001,219.77182037504477,186.63,0.4456602636837772,1e-07,0.016492441031978645,4.65239862,0.4166810746265353
1.0,9.554508890333906,212,0.3903517455719623,19.135297227897976,-0.0130161,9.707526041522677,4.62687598,10.589122035489172,1821.2804846754493,6.732186674606013,0.001,186.7643570337588,190.62,0.3903517455722465,1e-07,0.010068542808419689,4.63989208,0.37725131972597253
1.0,9.560467585607688,213,0.30610360080736143,17.047272978397455,-0.01349304,9.722269465372138,4.61338295,10.589117481726422,1849.7401475282045,7.026413775112229,0.001,166.46283669410613,193.478,0.3061036008072051,1e-07,0.009170322812217782,4.62687598,0.3274646880512792
1.0,9.565472799551237,214,0.25019028315847436,15.088472288472417,-0.01308278,9.732561147021277,4.60030017,10.589350292925031,1865.28632685809,7.212612876646336,0.001,147.60988869769577,195.002,0.250190283158247,1e-07,0.010235135708545078,4.61338295,0.28808650876621866
1.0,9.570202997470574,215,0.2344857816350725,13.421072833421327,-0.01365456,9.737252808960937,4.58664561,10.590377671557665,1882.4780700084566,7.2623449033313205,0.001,131.20891903920528,196.702,0.2344857816346746,1e-07,0.009457348217592974,4.60030017,0.24867807080068818
1.0,9.569134375925424,216,0.2822706306019427,17.411134828034612,-0.01300705,9.732960590005108,4.57363856,10.59518447450653,1848.0677837537253,7.107996096723305,0.001,170.2517611752147,193.128,0.2822706306022269,1e-07,0.009992930258622714,4.58664561,0.3086450099447638
1.0,9.570573622714166,217,0.3486701054585666,17.884515201704517,-0.01317892,9.725871861371497,4.56045964,10.598400266053256,1841.895175985832,6.880295326118655,0.001,174.9510953115511,192.454,0.34867010545868027,1e-07,0.00953734525949896,4.57363856,0.32428391180773225
1.0,9.572730769373258,218,0.4613748851471442,17.279159238805576,-0.01216826,9.711216957021666,4.54829138,10.601825953329028,1849.6047483352236,6.458798684601045,0.001,168.94847738047946,193.216,0.4613748851470376,1e-07,0.009680437750070506,4.56045964,0.32808802600491027
1.0,9.566334943117472,219,0.5776516979920956,21.80098080362441,-0.01131247,9.694516703214878,4.5369789,10.608639952900738,1783.1074353874383,5.957524807156719,0.001,212.94460874515815,186.394,0.5776516979921738,1e-07,0.009283207733652066,4.54829138,0.4350337873503786
1.0,9.566707949111828,220,0.6167151530819623,22.304602126018747,-0.01113151,9.689887808002846,4.52584739,10.612261410531277,1773.8398545084171,5.766149887116245,0.001,217.79571423658717,185.418,0.6167151530822963,1e-07,0.006692809575231083,4.5369789,0.45291859973774584
1.0,9.56488601091937,221,0.5672754994700568,24.095424959937933,-0.00982991,9.700185630701698,4.51601748,10.617726892397467,1739.5084294898404,6.003616250205529,0.001,235.06384524537535,181.864,0.5672754994697584,1e-07,0.0076119567355730925,4.52584739,0.4903141298846958
1.0,9.569307335520294,222,0.5158649701773967,23.319030768880598,-0.01093911,9.710429118564178,4.50507837,10.617381622105524,1763.6042033217195,6.233493199801896,0.001,227.57088011320414,184.298,0.5158649701775175,1e-07,0.005123975821343246,4.51601748,0.4641933448008558
1.0,9.576568485269387,223,0.44201255680157203,21.70672476445952,-0.01209645,9.724120839456452,4.49298192,10.6152363746113,1797.6176703699166,6.535313610359339,0.001,212.14070800120086,187.71,0.4420125568015152,1e-07,0.006882346890395205,4.50507837,0.40833988022926637
1.0,9.577052831081895,224,0.44177048342709924,21.775701687890564,-0.01036282,9.72607584522824,4.4826191,10.618549814535777,1789.9128659178818,6.536579020221908,0.001,212.8817227479915,186.896,0.441770483427149,1e-07,0.007661365400460371,4.49298192,0.4269178405667393
1.0,9.575075012577592,225,0.5910341189369106,23.32976425084489,-0.00978957,9.703865137624788,4.47282953,10.623251377503165,1759.9945380618867,5.8935181068663,0.001,227.90915764868095,183.81,0.5910341189370385,1e-07,0.008394998225458458,4.4826191,0.4672325012978013
1.0,9.567824309339368,226,0.8890592693456725,26.002827230899335,-0.00494316,9.644344411616116,4.46788637,10.635772930187638,1687.0370535199547,3.8207120113867687,0.001,253.41683330731644,176.324,0.8890592693454806,1e-07,0.024323364141260462,4.47282953,0.5518400290014482
1.0,9.567423164838157,227,0.7481941412898436,27.05692332842003,-0.00960181,9.677615002863709,4.45828457,10.639243373581253,1680.3265304405254,5.0151405777108655,0.001,263.34258847864686,175.63,0.7481941412899502,1e-07,0.0038893347658194768,4.46788637,0.5623178601981885
1.0,9.57600132249562,228,0.6122462915909708,26.234134939044587,-0.01046271,9.704630816371465,4.44782186,10.6306637482167,1720.2520295757577,5.790232439113429,0.001,255.89708901556065,179.642,0.6122462915911981,1e-07,0.02596935799473536,4.45828457,0.5021468768936662
1.0,9.584270998423658,229,0.4570471347265439,23.44400810441764,-0.01149878,9.73197871197058,4.43632307,10.627205740889472,1777.6714162456233,6.476347346847516,0.001,229.08146208543675,185.478,0.45704713472649416,1e-07,0.00910727934811674,4.44782186,0.43690682383658586
1.0,9.587993751608522,230,0.40223399605836363,21.303917386246127,-0.01265692,9.742549205411546,4.42366615,10.626366962389483,1804.0002003526467,6.6875691023784,0.001,208.38857241369493,188.152,0.40223399605811494,1e-07,0.008067241348002331,4.43632307,0.41900514500117503
1.0,9.594992363985629,231,0.3333617256754593,19.364728658052506,-0.01228917,9.754814549452197,4.41137698,10.625868395908931,1840.108445580436,6.934723282888327,0.001,189.4382332569541,191.778,0.3333617256750756,1e-07,0.00852114685618805,4.42366615,0.35937140089487435
1.0,9.599444769969299,232,0.28369907570699127,16.543980053179467,-0.01256161,9.764150880408163,4.39881537,10.62694757584453,1858.279717460197,7.104081296041001,0.001,162.3764242216279,193.582,0.2836990757072613,1e-07,0.007966724356319812,4.41137698,0.3272048266663718
1.0,9.60290180290544,233,0.2713036141479108,15.328971785478634,-0.0124608,9.768063367387084,4.38635457,10.628360326056875,1868.4173979877057,7.143771392969938,0.001,150.58973948648926,194.568,0.271303614148124,1e-07,0.008752252134204863,4.39881537,0.31007407627495126
1.0,9.60477642387645,234,0.2721682222300359,17.908077618773046,-0.01274424,9.770178492257214,4.37361033,10.630923169957304,1855.9693674913422,7.140257350823435,0.001,175.51433353168164,193.234,0.27216822222995063,1e-07,0.008389892222047538,4.38635457,0.3142577842264837
1.0,9.606977469988122,235,0.31267949567917697,17.713683298512482,-0.01229722,9.76658178880228,4.36131311,10.63336337414741,1855.414772733746,7.004810589213925,0.001,173.76440484873876,193.132,0.3126794956788359,1e-07,0.008506709407772189,4.37361033,0.31440993854791033
1.0,9.606590984382285,236,0.39365855364124513,17.649849744402925,-0.01176608,9.756835909428869,4.34954703,10.63751189467334,1847.328233114744,6.719481041519956,0.001,173.32691154007657,192.298,0.3936585536414867,1e-07,0.008352088445112654,4.36131311,0.3511791741640925
1.0,9.607612718849069,237,0.38878386354880945,19.163771653826394,-0.0125593,9.759723928349736,4.33698774,10.640015675964458,1833.2862285599037,6.736950855627426,0.001,188.1018926555969,190.816,0.38878386354866734,1e-07,0.007030511351680737,4.34954703,0.36474510415592465
1.0,9.608426261133026,238,0.4047687667876474,20.05714585877063,-0.01078104,9.759160439124173,4.3262067,10.643203427740074,1823.967557150882,6.676551483292916,0.001,196.8004479420935,189.83,0.40476876678759766,1e-07,0.007651069401692586,4.33698774,0.38138928600444816
1.0,9.60906556151977,239,0.38748347378731296,20.995136484433722,-0.0115085,9.763813290713152,4.3146982,10.645400896187668,1814.5567225062703,6.7425472737509,0.001,205.8997760025368,188.838,0.3874834737872703,1e-07,0.006006078423456994,4.3262067,0.3975063716702505
1.0,9.614053474252303,240,0.4411495709826312,18.623260616766334,-0.01121433,9.757643622983334,4.30348387,10.646405884792339,1839.7260447259719,6.538672404913837,0.001,182.96464603756303,191.358,0.44114957098256014,1e-07,0.0067230409529064755,4.3146982,0.35911024529328617
1.0,9.615752130684392,241,0.3911809455367319,18.530318831579773,-0.01235788,9.76729137657873,4.29112599,10.647982983007878,1838.7433539337298,6.728547206055993,0.001,182.14072242751604,191.222,0.3911809455365045,1e-07,0.006066555431109193,4.30348387,0.36198784231182
1.0,9.617361865068784,242,0.4407574866545261,20.161790694281102,-0.01153801,9.761787115559823,4.27958798,10.650087877634093,1827.4333974291799,6.540579104808158,0.001,197.9791452636446,190.014,0.4407574866545332,1e-07,0.007906590939983782,4.29112599,0.36985644677955215
1.0,9.618877916846179,243,0.41543357643696055,20.0753396982467,-0.01150265,9.76763579563384,4.26808533,10.652600523130287,1826.2016857807482,6.638544880973323,0.001,197.20670944216957,189.856,0.4154335764363424,1e-07,0.006611981964364708,4.27958798,0.37530917335172354
1.0,9.618878124725601,244,0.4635225364579014,20.887651471623133,-0.0111724,9.76217153678054,4.25691293,10.65616407984866,1813.1200509982768,6.450080834298827,0.001,205.1590323671627,188.496,0.46352253645794406,1e-07,0.007166621351344153,4.26808533,0.40073286537314834
1.0,9.618826204351706,245,0.4796388089865147,21.906409929516062,-0.00995822,9.761332260516738,4.24695471,10.659082884377213,1801.6253857274833,6.385827458602514,0.001,214.991190615796,187.302,0.4796388089865502,1e-07,0.006329402561808988,4.25691293,0.4224473086437685
1.0,9.616244651568552,246,0.5411373254145104,22.79215470287967,-0.00981736,9.753230020636794,4.23713736,10.662983028183191,1771.1007074365923,6.122688687046798,0.001,223.71292110368435,184.178,0.541137325414681,1e-07,0.00524228905614803,4.24695471,0.46873637996080675
1.0,9.616258975899429,247,0.5830686395438249,24.99237515723546,-0.01136091,9.748108337296516,4.22577644,10.667892798309948,1749.4667629674314,5.931194427947368,0.001,244.92321027518543,181.928,0.5830686395439528,1e-07,0.007654774499343554,4.23713736,0.4855064976931689
1.0,9.622911634642344,248,0.4634615792804695,24.1770862595144,-0.0097271,9.769072236881312,4.21604934,10.665048401224498,1780.7197979905661,6.451634456686611,0.001,237.11179218682548,185.05,0.4634615792805761,1e-07,0.02115466356705706,4.22577644,0.43569283157382005
1.0,9.627484396067587,249,0.3809441263233566,22.015648616381938,-0.01074739,9.78336419953539,4.20530195,10.664087467444206,1813.8565701567175,6.766477187329129,0.001,216.0556621518362,188.404,0.3809441263236124,1e-07,0.004691240819187363,4.21604934,0.4011800516917845
1.0,9.628545394511017,250,0.4074208307806657,22.242778513486126,-0.01114627,9.7813312251953,4.19415568,10.666872493287944,1803.407295301124,6.667044115869314,0.001,218.49322252028378,187.298,0.40742083078046676,1e-07,0.0056203824336538795,4.20530195,0.41095424592761803
1.0,9.634746632740372,251,0.36579985797430936,19.136247908093164,-0.0116751,9.789440085702864,4.18248059,10.665736057713703,1840.1980678668804,6.819254001063708,0.001,188.37969163971832,190.996,0.36579985797426673,1e-07,0.006658036839132733,4.19415568,0.3574825723942617
1.0,9.638080424328479,252,0.34154295183327577,19.01127865242104,-0.01167753,9.794925393760096,4.17080306,10.667015349259987,1847.8320551131046,6.9065566970677645,0.001,187.0583757723979,191.722,0.3415429518333184,1e-07,0.007091153960696924,4.18248059,0.3387714622925018
1.0,9.637797788213268,253,0.3820808981402024,19.728819427426465,-0.01176056,9.790978109754805,4.1590425,10.670076497729502,1834.2849506483255,6.761905439832799,0.001,194.19854304096185,190.322,0.3820808981400319,1e-07,0.007016932759173841,4.17080306,0.3689917385835411
1.0,9.642113557832833,254,0.3451120573561468,18.72103362531033,-0.0110214,9.79821274748873,4.1480211,10.67065614765247,1849.0681169856027,6.893356818517903,0.001,184.36424417047203,191.77,0.3451120573561326,1e-07,0.006959145293868965,4.1590425,0.33598681506833733
1.0,9.64418742075294,255,0.350172268314509,18.290027446671587,-0.01201378,9.799506224096609,4.13600732,10.671813061076769,1853.2656315215681,6.875317676083326,0.001,180.21464923503208,192.164,0.35017226831445214,1e-07,0.006741762329992991,4.1480211,0.33426384103597306
1.0,9.646528909957928,256,0.3790502798641171,16.529843435435193,-0.01076437,9.797005712863022,4.12524295,10.67402069292249,1864.9248480465262,6.773238115475366,0.001,163.13590087269733,193.326,0.3790502798638755,1e-07,0.007886014898657598,4.13600732,0.32896659994969835
1.0,9.646410400170778,257,0.38079091686277877,20.451348708581545,-0.01181208,9.79869121063327,4.11343087,10.676659632205384,1836.1363412101064,6.765249947743253,0.001,201.29179183088547,190.344,0.3807909168629493,1e-07,0.006258895445228358,4.12524295,0.3557716975338684
1.0,9.650010266507135,258,0.3847648554069849,18.517664971588616,-0.01140439,9.799993847419088,4.10202647,10.678060298311495,1853.5546719701574,6.751799678527847,0.001,182.5025377243808,192.078,0.38476485540716965,1e-07,0.006909458150732417,4.11343087,0.3316183090303288
1.0,9.648894230574077,259,0.45678656308581367,18.663262201448063,-0.01117383,9.79085269987742,4.09085265,10.681490859814595,1840.4107877512388,6.477592821809283,0.001,184.17330739510322,190.738,0.4567865630862258,1e-07,0.006655358430562839,4.10202647,0.37296290422878303
1.0,9.650262318235576,260,0.477576586815708,20.573752598881907,-0.01145404,9.789538511263359,4.07939861,10.683614376722945,1828.2228956650936,6.393903053924419,0.001,202.7024990599984,189.448,0.47757658681585724,1e-07,0.006703768421598991,4.09085265,0.3795103201271866
1.0,9.65157805063889,261,0.4530892721835045,20.12157091282885,-0.00977803,9.794976481621392,4.06962058,10.686239178866856,1827.7386386055882,6.490786830020246,0.001,198.4245248822784,189.372,0.4530892721840871,1e-07,0.007247276722090131,4.07939861,0.3860830113843655
1.0,9.64988897429518,262,0.5819287509936046,21.348653446997538,-0.00972277,9.775854622403985,4.05989781,10.689352024336765,1808.2540953372768,5.936421386655018,0.001,210.35923701044445,187.386,0.5819287509935975,1e-07,0.006661243071935761,4.06962058,0.424859908858379
1.0,9.643524122412568,263,0.7778759493078269,23.901285655796844,-0.00929972,9.741017034322802,4.05059809,10.698743586099482,1754.0413155773772,4.81048536153481,0.001,234.99975914353638,181.888,0.77787594930777,1e-07,0.014138238572294076,4.05989781,0.5075846057856556
1.0,9.64054665877965,264,0.7512255794559763,25.8379543307902,-0.00747605,9.747675888597572,4.04312205,10.706302236370307,1706.8202237503017,4.992997211525338,0.001,253.77462975135714,177.046,0.7512255794557419,1e-07,0.006539227701837689,4.05059809,0.5481310368709109
1.0,9.650967744335032,265,0.5104578178566612,23.507851539432522,-0.01017174,9.791914128118766,4.03295031,10.696026544336709,1781.1247010880074,6.2564278985546995,0.001,231.33302745436032,184.554,0.5104578178561638,1e-07,0.028705077539452457,4.04312205,0.4601044810718792
1.0,9.658810411266343,266,0.46220644791467436,20.253023872992397,-0.0092318,9.800958233417035,4.02371851,10.693764930614819,1830.035491001811,6.455710637491892,0.001,199.77150968116968,189.468,0.4622064479144967,1e-07,0.0055971448267778294,4.03295031,0.38881225120216045
1.0,9.661010317380248,267,0.35916558128705844,20.645251269965204,-0.01153541,9.818330571852815,4.0121831,10.693681956418933,1835.2055198895516,6.842846864881417,0.001,203.4305871225821,189.96,0.3591655812871437,1e-07,0.004652183074684138,4.02371851,0.3807080677649439
1.0,9.664791617637967,268,0.38979941071663404,19.098753467176856,-0.01043727,9.815473929240582,4.00174583,10.695468149631896,1847.9468164588498,6.732640308349888,0.001,188.52438742971407,191.204,0.3897994107161509,1e-07,0.008178910221200245,4.0121831,0.35562339470058346
1.0,9.666334843920355,269,0.3954386144844335,19.527889696534032,-0.01097872,9.816440411093138,3.99076711,10.6973975805182,1843.5440487628025,6.712769585962082,0.001,192.79723274056403,190.718,0.395438614483993,1e-07,0.005753586842495264,4.00174583,0.3575082067377744
1.0,9.666654887006295,270,0.4177580178209013,19.80059756674025,-0.0108097,9.814800925031893,3.97995741,10.69993434742324,1838.172426693569,6.629148043415392,0.001,195.5058033860219,190.156,0.4177580178209723,1e-07,0.005701985279988517,3.99076711,0.3755137268233522
1.0,9.668284028546394,271,0.44254113526332617,20.11913268508362,-0.0118293,9.812811873112574,3.96812811,10.702105418719858,1834.556894416678,6.53260916724056,0.001,198.67995990500467,189.75,0.44254113526355354,1e-07,0.006599752984753868,3.97995741,0.37859242421935213
1.0,9.669672836671866,272,0.4323294728439748,19.04861947753695,-0.00991182,9.816028753651903,3.95821629,10.70420396884782,1841.4538163244438,6.573012904547577,0.001,188.24551621313088,190.436,0.4323294728438043,1e-07,0.007603464296950161,3.96812811,0.38442200942740123
1.0,9.67109908599227,273,0.4447668828783691,18.453467858372854,-0.00967468,9.815648939507328,3.94854161,10.704824625470174,1845.0716258237771,6.5244818243399365,0.001,182.48781355001745,190.782,0.44476688287872435,1e-07,0.00575338266575659,3.95821629,0.38668325612679944
1.0,9.671420702738656,274,0.5230311623469674,19.5473794663121,-0.00959793,9.804891299802339,3.93894368,10.70732825986384,1831.4382527948087,6.203044930380053,0.001,193.30186681935047,189.366,0.5230311623470101,1e-07,0.006008028171331948,3.94854161,0.40070088339040505
1.0,9.67022928714091,275,0.5387259729099014,21.641846409213798,-0.00868982,9.803771191351977,3.93025386,10.710439845469551,1808.1201316510333,6.134626211180346,0.001,213.6696255100605,186.978,0.5387259729100862,1e-07,0.004830536374082383,3.93894368,0.43205016255543544
1.0,9.668346159886552,276,0.5190991015422171,23.131560690969383,-0.00941769,9.808375795928885,3.92083617,10.71480998509704,1780.2325784199109,6.218345376397777,0.001,228.2256411234448,184.13,0.5190991015423521,1e-07,0.004501141330927489,3.93025386,0.4669430269738718
1.0,9.67021599812272,277,0.5258469374872234,23.231379726568115,-0.00983562,9.80878965528076,3.91100055,10.71553886220865,1783.0524470298556,6.191744493559813,0.001,229.2011036237993,184.386,0.5258469374872305,1e-07,0.005544934271555993,3.92083617,0.46341964596230073
1.0,9.673690283767522,278,0.5349915984717413,22.97102522744686,-0.01132552,9.808975348168206,3.89967503,10.715641219013907,1793.502178610498,6.150281028642097,0.001,226.7355653792618,185.4,0.5349915984716347,1e-07,0.004748565937782475,3.91100055,0.44213651116049535
1.0,9.67029813007962,279,0.5199490440889889,23.870911168198003,-0.00965624,9.813043860621397,3.89001879,10.721693555953658,1763.2821610387177,6.216287349957464,0.001,235.43788370245053,182.34,0.51994904408906,1e-07,0.007466936262291301,3.89967503,0.49497762986849214
1.0,9.672367869104594,280,0.5989150342284262,24.377249721820547,-0.00916657,9.801420992179853,3.88085222,10.722721817321466,1762.9244572944801,5.855506002740907,0.001,240.36942940633966,182.264,0.5989150342288099,1e-07,0.0057510503608537485,3.89001879,0.489948683369885
1.0,9.670437245150168,281,0.6599892274487686,24.853926128481188,-0.00910619,9.79208931396363,3.87174603,10.727442312307438,1741.3169529852103,5.541023487767636,0.001,244.9665815770869,180.066,0.6599892274489889,1e-07,0.004321902917317382,3.88085222,0.521661535044226
