DualBefore,Primal,RewardStd,Wins,ConfortViolation,DualAfter,Traj,Eta,Omega,ReturnsMean,Epsilon,LossReg,DeltaOmega,TimestepsMean,WeightMin,DualReg,OmegaBefore,NormDeltaVar,NormDeltaOmega,ReturnsStd,ITERATIONS,WeightMax,TimestepsStd,RewardMean,WeightMean,WeightMedian
7.033006553844617,6.899651065521902,1.364295149823245,0.0,0,6.881327706161589,1923,13.537015123230594,7.515193207682228,176.6107867082111,0.001,0.0,-0.029723981651744502,26.008844953173778,0.5765977276027294,0.0001,7.544917189333972,0.1256169806518505,0.029723981651744502,104.18978451644534,14,1.0,14.733830793168668,6.790516971350657,0.5765977276027294,0.9729135369921085
7.056259819778637,6.92557056832111,1.356577975578934,0.0,0,6.907440042424273,1887,13.465602792852307,7.485295653204307,180.66421777416318,0.001,0.0,-0.02989755447792053,26.50053022269353,0.5754594728682474,0.0001,7.515193207682228,0.0996808910466196,0.02989755447792053,109.66246331647467,15,1.0,15.441805705669,6.817336742089283,0.5754594728682474,0.9753184262140561
7.0780148421879,6.949139395939621,1.351102702995084,0.0,0,6.931147358010233,1860,13.414084427512211,7.455602274403956,183.9013408901789,0.001,0.0,-0.029693378800351056,26.880580957504034,0.568550338789403,0.0001,7.485295653204307,0.057294639516449634,0.029693378800351056,112.75612428206902,16,1.0,15.852084723702683,6.841549230986509,0.568550338789403,0.9670971013782863
7.098875598743809,6.97014724706217,1.352278973559832,0.0,0,6.952143202796398,1853,13.418558425075835,7.426645538643531,185.2392238938458,0.001,0.0,-0.028956735760425012,26.994060475161987,0.5718327514553172,0.0001,7.455602274403956,0.5183542066808524,0.028956735760425012,115.18186468356376,17,1.0,16.15190001236083,6.86247007674462,0.5718327514553172,0.9740641611006322
7.121368024496534,6.991075807549783,1.3620784799454964,0.0,0,6.97287020134743,1868,13.493445416250294,7.397708436857718,184.3135598234459,0.001,0.0,-0.028937101785813546,26.78039635779325,0.573076951689999,0.0001,7.426645538643531,0.07093115858236322,0.028937101785813546,111.62785918011153,18,1.0,15.585071801114681,6.882379725828726,0.573076951689999,0.9748690586295495
7.1467238112231035,7.022164577495779,1.341187748500975,0.0,0,7.004447232276346,1796,13.31130249740922,7.367960156171869,192.6145077503198,0.001,0.0,-0.02974828068584845,27.85125348189415,0.5683445882648307,0.0001,7.397708436857718,0.013718400639866653,0.02974828068584845,117.29237399484565,19,1.0,16.318577766549804,6.915808389998396,0.5683445882648307,0.9756410823930688
7.1675365975692245,7.04384329848118,1.3397290385110634,0.0,0,7.026173914942131,1781,13.2932753993785,7.339155787666672,194.8378392316661,0.001,0.0,-0.028804368505197075,28.083707865168538,0.5662448716062412,0.0001,7.367960156171869,0.036169531232157735,0.028804368505197075,120.72216654504606,20,1.0,16.75552110127678,6.9376904458908095,0.5662448716062412,0.974242041454029
7.189379053527518,7.066006597517285,1.3404827380185103,0.0,0,7.048335965272215,1772,13.293744328755022,7.309562690549153,196.46408263023477,0.001,0.0,-0.029593097117519562,28.228119706380575,0.565679220695059,0.0001,7.339155787666672,0.08572114593279302,0.029593097117519562,119.99576852869299,21,1.0,16.60209315884626,6.9598166160250425,0.565679220695059,0.9749281136689465
7.2118131148266205,7.090864578356345,1.3327194167308394,0.0,0,7.073383945011432,1740,13.222084825491562,7.281101250056115,200.84323246724307,0.001,0.0,-0.02846144049303767,28.75100632547441,0.5622349017006958,0.0001,7.309562690549153,0.08178099807458045,0.02846144049303767,126.14622869530712,22,1.0,17.391728413707945,6.98556848423361,0.5622349017006958,0.9734199832901257
7.229414035002412,7.110948092126652,1.3231147967779777,0.0,0,7.093691946396168,1706,13.1369208667587,7.2531519173597045,205.24919305216244,0.001,0.0,-0.027949332696410423,29.294428152492667,0.5597891165899053,0.0001,7.281101250056115,0.09711887955684083,0.027949332696410423,127.97711448462583,23,1.0,17.620639009444094,7.006727374542241,0.5597891165899053,0.9738933409987269
7.252200240072999,7.139512717896529,1.2999483742570004,0.06116207951070336,0,7.122783685059869,1635,12.934789196289646,7.226421453200019,215.1998079501688,0.001,0.0,-0.026730464159685496,30.578335373317014,0.554491336740148,0.0001,7.2531519173597045,0.06698096929800128,0.026730464159685496,136.7791947177875,24,1.0,18.785956516049378,7.0378424739444965,0.554491336740148,0.9747522993275061
7.273334518551017,7.162610147277545,1.2935593132505994,0.0,0,7.146036746423457,1608,12.874474086375747,7.200020077370708,219.46104179346935,0.001,0.0,-0.02640137582931068,31.0784069695084,0.5523067314777673,0.0001,7.226421453200019,0.07658983195249473,0.02640137582931068,134.3054399689038,25,1.0,18.379260394418097,7.061672708239863,0.5523067314777673,0.9750181527078918
7.293332897199104,7.18668944404547,1.2762322335286096,0.0,0,7.170505661126717,1554,12.722016034666282,7.173355113757211,228.02102156576885,0.001,0.0,-0.026664963613497683,32.171925305859624,0.5472613650524175,0.0001,7.200020077370708,0.07165897795083219,0.026664963613497683,143.78535972440363,26,1.0,19.634770398249476,7.087645842193564,0.5472613650524175,0.9742127275408594
7.3111037724497026,7.203652647392404,1.282236497144884,0.0,0,7.18735219763361,1562,12.767808081703247,7.148476296297015,227.45781998418335,0.001,0.0,-0.024878817460195712,32.01793721973094,0.5468833604916782,0.0001,7.173355113757211,0.05318124851287483,0.024878817460195712,144.35746283777507,27,1.0,19.656816970208748,7.104006223758768,0.5468833604916782,0.972883756814462
7.330930458333785,7.225405756154037,1.2753327559792338,0.0,0,7.209269281217556,1536,12.703440045273604,7.1231261640029135,232.0608704589483,0.001,0.0,-0.025350132294101435,32.562866449511404,0.5450196593837442,0.0001,7.148476296297015,0.28978714521181526,0.025350132294101435,151.87611184067845,28,1.0,20.62678571304485,7.126538704862126,0.5450196593837442,0.9738315559315268
7.349140065024477,7.2450070161632425,1.270455835089591,0.0,0,7.228988920903684,1516,12.657000065323208,7.097640911990877,235.67257381211408,0.001,0.0,-0.025485252012036774,32.976897689768975,0.5431581202366064,0.0001,7.1231261640029135,0.0624077107706078,0.025485252012036774,141.36621032651965,29,1.0,19.15616199009741,7.146697121470818,0.5431581202366064,0.9740304718148243
7.3669109753102004,7.26636078155578,1.2548784085560916,0.06793478260869565,0,7.250689787194306,1472,12.518977520678979,7.073380418025634,243.4980221040063,0.001,0.0,-0.02426049396524288,33.961930659415366,0.5399764422665283,0.0001,7.097640911990877,0.10573085002839985,0.02426049396524288,166.9921467865684,30,1.0,22.563662757494427,7.169742981358053,0.5399764422665283,0.9758466610471623
7.384789996178935,7.283816802792101,1.25868069417339,0.0,0,7.268076614509554,1473,12.546609761547485,7.048467591319711,244.08757825705038,0.001,0.0,-0.024912826705922875,33.963315217391305,0.5377238497044927,0.0001,7.073380418025634,0.4285641912039905,0.024912826705922875,159.00687345983206,31,1.0,21.462429556962896,7.186831243835056,0.5377238497044927,0.9719542834630759
7.401098435518403,7.303192782402113,1.2446857623026102,0.0,0,7.287762208795316,1433,12.422703942685242,7.024924629554755,251.56956785612053,0.001,0.0,-0.023542961764955628,34.90293296089386,0.5347397707628352,0.0001,7.048467591319711,0.033714996101115745,0.023542961764955628,161.51070880464545,32,1.0,21.738310087859926,7.207719907463267,0.5347397707628352,0.9734928524221977
7.4210986995632195,7.326017978620234,1.23331141289674,0.0,0,7.310844828035604,1398,12.3186660218961,7.002046165428786,258.7454025250466,0.001,0.0,-0.022878464125969167,35.77881173944166,0.529912331919007,0.0001,7.024924629554755,0.07147627598349161,0.022878464125969167,173.07451717142285,33,1.0,23.246133333961286,7.231790781730218,0.529912331919007,0.9711112029426247
7.4367924597153,7.342160500417812,1.23278678795169,0.0,0,7.327009959417923,1391,12.309630611255878,6.978330097570386,260.3777920709251,0.001,0.0,-0.02371606785840008,35.92517985611511,0.5293949111065297,0.0001,7.002046165428786,0.02998046603782175,0.02371606785840008,169.07987562612294,34,1.0,22.652651133695542,7.248021506154823,0.5293949111065297,0.9718037623169167
7.453438436090088,7.362361989024595,1.2159025768945342,0.07423904974016332,0,7.347578451586736,1347,12.159567601514846,6.9561961042325535,269.9277180648705,0.001,0.0,-0.022133993337832614,37.12927191679049,0.5257451055404698,0.0001,6.978330097570386,0.31613182003482265,0.022133993337832614,179.87102638595562,35,1.0,24.04301350249564,7.27002808987973,0.5257451055404698,0.9736699008050352
7.470724071812993,7.385346358818065,1.187526030240384,0.0,0,7.371167268864305,1276,11.908457876467862,6.935377743746461,286.0309856224692,0.001,0.0,-0.020818360486092757,39.20392156862745,0.518048262304179,0.0001,6.9561961042325535,0.05922072350974064,0.020818360486092757,192.77336998162443,36,1.0,25.721662197259473,7.296007386973052,0.518048262304179,0.9732540674961253
7.484256206079057,7.400679328923746,1.1791097604522522,0.0,0,7.386683752357085,1254,11.831251768773658,6.914830621232175,291.4941586646259,0.001,0.0,-0.020547122514285476,39.865921787709496,0.5140530441433472,0.0001,6.935377743746461,0.32891969016959155,0.020547122514285476,201.6325148700899,37,1.0,26.867822170852946,7.312240275091157,0.5140530441433472,0.9707562819865143
7.4974270246436205,7.415795188617991,1.1687395058383663,0.0,0,7.402019777392449,1226,11.737812822868564,6.89463313002713,299.04655134322775,0.001,0.0,-0.020197491205045104,40.8065306122449,0.5119819169269907,0.0001,6.914830621232175,0.05985744763053705,0.020197491205045104,197.19368443631606,38,1.0,26.22905613861338,7.328448064433343,0.5119819169269907,0.9728573324426796
7.512251502613514,7.431418561507646,1.1658573103364986,0.0,0,7.41771236883554,1214,11.708282474240193,6.873721139437978,302.6866401652356,0.001,0.0,-0.02091199058915194,41.21269579554823,0.509468724306131,0.0001,6.89463313002713,0.053518907626196564,0.02091199058915194,206.17328294298989,39,1.0,27.373890179308543,7.344398282585288,0.509468724306131,0.970894739407161
7.52852540425503,7.4526708586523425,1.1396256658218344,0.08650519031141869,0,7.439510915906776,1156,11.472605884032104,6.854176253419487,318.59835078878615,0.001,0.0,-0.019544886018491248,43.24069264069264,0.5021128098785566,0.0001,6.873721139437978,0.029405354789151527,0.019544886018491248,211.7290786341328,40,1.0,28.04240893873685,7.368378681865098,0.5021128098785566,0.9707986253218462
7.543148885491201,7.466756099026817,1.1444198463530353,0.0,0,7.453509099387334,1159,11.51046674998273,6.834737733634766,318.5125109101863,0.001,0.0,-0.01943851978472111,43.14680483592401,0.503388554279457,0.0001,6.854176253419487,0.02522490419239017,0.01943851978472111,212.9011558532701,41,1.0,28.158124986303587,7.382002989834283,0.503388554279457,0.9724940823662002
7.5572099480785635,7.485937528414515,1.1155249699990522,0.0,0,7.473281515343614,1096,11.250950775068317,6.816590523144201,337.96655161991623,0.001,0.0,-0.018147210490564447,45.64566210045662,0.4957110987081479,0.0001,6.834737733634766,0.07286639602472675,0.018147210490564447,233.64565113619,42,1.0,30.829721129567808,7.404155815054271,0.4957110987081479,0.9734373330550381
7.569233347942912,7.496984245446803,1.122012614407443,0.18066847335140018,0,7.484204936143886,1107,11.305617781297304,6.79861114668968,335.11272638511616,0.001,0.0,-0.0179793764545213,45.19620253164557,0.496780061436321,0.0001,6.816590523144201,0.1667249048783483,0.0179793764545213,228.8502516417794,43,1.0,30.129053703695014,7.4145633569259,0.496780061436321,0.9733966400396693
7.578369981444636,7.507639455860359,1.1131206073284188,0.1841620626151013,0,7.495042486500991,1086,11.22468578058964,6.781719262393007,341.7161401746648,0.001,0.0,-0.01689188429667343,46.01658986175115,0.49324786024667405,0.0001,6.79861114668968,0.21681132871844405,0.01689188429667343,231.19994139342907,44,1.0,30.46193819660098,7.426134409593694,0.49324786024667405,0.9719655220121969
7.5930823305288255,7.526758216109035,1.0876519735852417,0.1937984496124031,0,7.514676041040237,1032,10.993022396855606,6.764288715152526,360.80131749028703,0.001,0.0,-0.017430547240480543,48.44422890397672,0.48435873670040164,0.0001,6.781719262393007,0.028170706524452273,0.017430547240480543,241.57061303509576,45,1.0,31.741477287147386,7.447852214876099,0.48435873670040164,0.9693710893989756
7.607888422716032,7.543199881185216,1.0797656085886664,0.2958579881656805,0,7.531284171562366,1014,10.917046340161175,6.74830159917144,368.3417940496473,0.001,0.0,-0.015987115981086042,49.341559723593285,0.48121794308136984,0.0001,6.764288715152526,0.3139420546366488,0.015987115981086042,260.7981783336517,46,1.0,34.180864686203904,7.4651189096434525,0.48121794308136984,0.9689519389546757
7.6168448700578235,7.554547673937964,1.06443402636193,0.5076142131979695,0,7.542935629830478,985,10.777393396386985,6.732594706683712,379.6168862505678,0.001,0.0,-0.01570689248772794,50.765243902439025,0.47720478801523314,0.0001,6.74830159917144,0.0824401256559119,0.01570689248772794,268.25562549591064,47,1.0,35.11008777486035,7.478011136719065,0.47720478801523314,0.9704640866480353
7.628992232073869,7.567705874403165,1.0587186987778014,0.30959752321981426,0,7.556211211746236,969,10.72256785812844,6.717739479375289,386.8649809175573,0.001,0.0,-0.01485522730842348,51.639462809917354,0.4750117778965584,0.0001,6.732594706683712,0.28344546700986306,0.01485522730842348,260.82899489188503,48,1.0,34.092260162934515,7.491758357838376,0.4750117778965584,0.9706818712295607
7.640171063777752,7.580477776089597,1.0491351003436196,0.42149631190727077,0,7.56917446040004,949,10.632603354495775,6.702417908446271,395.6929323330877,0.001,0.0,-0.01532157092901798,52.720464135021096,0.4716159131633553,0.0001,6.717739479375289,0.0692773270788568,0.01532157092901798,275.1060187512274,49,1.0,35.91819883261848,7.505501288994208,0.4716159131633553,0.9705348419859772
7.653113495123492,7.596367203302394,1.0312220519900723,0.7641921397379913,0,7.585417618869472,916,10.465321174528206,6.686553689072602,410.3343670141942,0.001,0.0,-0.01586421937366911,54.543169398907104,0.4655714996907902,0.0001,6.702417908446271,0.0640754347724654,0.01586421937366911,288.121984570484,50,1.0,37.53641648629376,7.523189987126877,0.4655714996907902,0.9702191497106112
7.660328482061097,7.599874607638658,1.0560058613443777,0.522466039707419,0,7.588450217856353,957,10.68887129826481,6.670373414029686,393.2379312501359,0.001,0.0,-0.01618027504291586,52.26255230125523,0.47264834966786284,0.0001,6.686553689072602,0.005459225734246481,0.01618027504291586,256.3338603006934,51,1.0,33.3643368619683,7.52425214638131,0.47264834966786284,0.9707520257369795
7.671518427389219,7.610009162423305,1.06385683118627,0.4132231404958678,0,7.598440541701969,968,10.756971229281731,6.654146360530936,389.3799048810359,0.001,0.0,-0.016227053498750088,51.68562564632885,0.47484013162877703,0.0001,6.670373414029686,0.1386878452258476,0.016227053498750088,257.3767578691792,52,1.0,33.459887083439,7.533626681125635,0.47484013162877703,0.971974734974554
7.683299508072577,7.62305011843441,1.0566122996292093,0.31545741324921134,0,7.611628731616869,951,10.688082546467987,6.637274816253289,396.80721338138545,0.001,0.0,-0.016871544277647033,52.57684210526316,0.4714482482322515,0.0001,6.654146360530936,0.032278822184451675,0.016871544277647033,263.370617461607,53,1.0,34.175520486951136,7.547409409315417,0.4714482482322515,0.9705504124900934
7.692165244292412,7.632754622321498,1.0517991972615475,0.6349206349206349,0,7.6214316097066686,945,10.642009171753065,6.621914431795601,399.83621932864753,0.001,0.0,-0.015360384457687282,52.90889830508475,0.47005446004678547,0.0001,6.637274816253289,0.08404501940000723,0.015360384457687282,274.2445363199979,54,1.0,35.5583515014143,7.557607736183327,0.47005446004678547,0.9714529371100991
7.705091456442612,7.647595884341356,1.0409079567555093,0.6521739130434783,0,7.636492405171651,920,10.538571911401803,6.6063750405794845,411.73387458935264,0.001,0.0,-0.015539391216116805,54.364526659412405,0.4646968407955159,0.0001,6.621914431795601,0.0033945415472065757,0.015539391216116805,288.12377024950024,55,1.0,37.28610209930272,7.573556452427439,0.4646968407955159,0.9683035780740171
7.716183335834051,7.658224094964156,1.0455294823609782,0.5405405405405406,0,7.647039735801984,925,10.576866978645143,6.590466200204904,410.1373209628841,0.001,0.0,-0.01590884037458018,54.08116883116883,0.46754882111547236,0.0001,6.6063750405794845,0.04972329922824051,0.01590884037458018,277.43554919677615,56,1.0,35.84283442455708,7.583750728458994,0.46754882111547236,0.97275795616986
7.726333165518956,7.669820953560279,1.035576731737412,0.9911894273127754,0,7.6588311583245146,908,10.484518523103391,6.5751351046783535,418.65905653504126,0.001,0.0,-0.015331095526550875,55.112458654906284,0.462237951067418,0.0001,6.590466200204904,0.08086586647493271,0.015331095526550875,287.5790577004133,57,1.0,37.10149566249082,7.596342679216927,0.462237951067418,0.9688237151588055
7.738368477109874,7.683614416676714,1.024509947426884,0.903954802259887,0,7.672842539818568,885,10.380042366453331,6.560003303953257,430.2963751425342,0.001,0.0,-0.015131800725096234,56.53393665158371,0.45849421603625157,0.0001,6.5751351046783535,0.016920056888522616,0.015131800725096234,288.8264389429359,58,1.0,37.192570626969854,7.6112467913259385,0.45849421603625157,0.9692887696260142
7.7478656949327185,7.69242339146475,1.030480527327479,0.4484304932735426,0,7.681544531574178,892,10.431440351072897,6.543741545926295,427.3132140691277,0.001,0.0,-0.01626175802696217,56.08417508417509,0.456918800330918,0.0001,6.560003303953257,0.05297793024965776,0.01626175802696217,283.2298162013442,59,1.0,36.45600159922015,7.619488091401663,0.456918800330918,0.9632260388756422
7.7577209899630075,7.703183377590724,1.0243478729303082,0.45662100456621,0,7.692425312615578,876,10.37339187645935,6.528423813960009,435.45350127850844,0.001,0.0,-0.015317731966286274,57.06514285714286,0.45853417006789615,0.0001,6.543741545926295,0.17379431221143007,0.015317731966286274,280.5055809681627,60,1.0,36.08727970363191,7.63086384821418,0.45853417006789615,0.9716414723322843
7.766525119713935,7.711623670792507,1.027575451596738,0.904977375565611,0,7.700809533909907,884,10.400375809025453,6.512087654715841,432.25769723241484,0.001,0.0,-0.01633615924416798,56.58550396375991,0.45815601528175925,0.0001,6.528423813960009,0.04979483659410752,0.01633615924416798,289.55628983189473,61,1.0,37.15618979284015,7.639002636565459,0.45815601528175925,0.9697438672233556
7.779765671078953,7.727756727039071,1.008054255696828,0.9422850412249705,0,7.71731893281074,849,10.217929339350711,6.495950149800141,451.2591664058837,0.001,0.0,-0.016137504915699985,58.93514150943396,0.45139737923357437,0.0001,6.512087654715841,0.13744666329123484,0.016137504915699985,300.98816580129164,62,1.0,38.58131930139998,7.657070080151989,0.45139737923357437,0.9694474930305466
7.789178641793141,7.73883924666939,0.9961715574585452,0.9696969696969697,0,7.728627910038614,825,10.10638805911004,6.481488444234436,465.22326166847114,0.001,0.0,-0.014461705565705252,60.66019417475728,0.4476076749179996,0.0001,6.495950149800141,0.04755728546983616,0.014461705565705252,302.6436127095417,63,1.0,38.768807749674586,7.6693224816945005,0.4476076749179996,0.9704161910744228
7.799297442103681,7.749390168156761,0.993934485784135,1.2180267965895248,0,7.739226775867837,821,10.082829844971132,6.466786254188094,468.28854661572257,0.001,0.0,-0.01470219004634199,60.97317073170732,0.44713600853703245,0.0001,6.481488444234436,0.08730486797008045,0.01470219004634199,307.495152291901,64,1.0,39.27758328210948,7.680108874464151,0.44713600853703245,0.9721600065382314
7.810323307884357,7.7637463228652575,0.9691808653656713,1.913265306122449,0,7.754045435105481,784,9.850879617523434,6.45336930739011,491.09668731411557,0.001,0.0,-0.013416946797983442,63.805874840357596,0.43813853769362343,0.0001,6.466786254188094,0.2653838682050734,0.013416946797983442,323.6661857117971,65,1.0,41.272549747702094,7.696872189275464,0.43813853769362343,0.971139614079156
7.819708972358758,7.772402499465933,0.9763573829468748,1.7676767676767675,0,7.762576914318112,792,9.91395847227961,6.439374264308082,486.847031682678,0.001,0.0,-0.013995043082028147,63.18710493046776,0.44023904217549975,0.0001,6.45336930739011,0.09442316201370769,0.013995043082028147,314.38695415682145,66,1.0,40.0367768428284,7.704858556268307,0.44023904217549975,0.9718181286970714
7.831245833712278,7.78427225962964,0.9755176495763939,1.2738853503184715,0,7.774470399573683,785,9.902009534039106,6.423407369006503,491.86316874310756,0.001,0.0,-0.015966895301579243,63.73979591836735,0.4392377438948339,0.0001,6.439374264308082,0.009577880546295426,0.015966895301579243,307.25658020576344,67,1.0,39.09402778074441,7.71683374941708,0.4392377438948339,0.9716220839671448
7.841514319456085,7.797961722230972,0.9489492736657681,2.1447721179624666,0,7.788648657069243,746,9.651763046754992,6.409343412893743,518.3007667879386,0.001,0.0,-0.01406395611275979,67.0241610738255,0.4274562975483579,0.0001,6.423407369006503,0.07784022311572299,0.01406395611275979,343.8078939574059,68,1.0,43.67850153999591,7.7330840122294315,0.4274562975483579,0.9661730127692478
7.8532862756242645,7.812398783904823,0.9286834939143338,2.380952380952381,0,7.8034581210205225,714,9.457278965958949,6.395018351976253,542.0835542855373,0.001,0.0,-0.014325060917490084,69.95511921458626,0.421508864232223,0.0001,6.409343412893743,0.16500527213345953,0.014325060917490084,347.90318627291015,69,1.0,44.133270117873074,7.7494701182143695,0.421508864232223,0.9699133812706976
7.86181975846273,7.822761941087994,0.9137843634084725,3.170028818443804,0,7.814090234295579,694,9.314020220835152,6.382678952933663,559.9034658321261,0.001,0.0,-0.01233939904258996,72.13997113997114,0.4144180206407866,0.0001,6.395018351976253,0.0669446504616169,0.01233939904258996,374.2351820235795,70,1.0,47.42435950194205,7.76125213262008,0.4144180206407866,0.9666483728489303
7.869229771301033,7.8291093060050585,0.9219849817554326,2.005730659025788,0,7.820293106254643,698,9.391263139339667,6.36976155359125,557.0745845302306,0.001,0.0,-0.012917399342413205,71.72596843615494,0.4179669375907776,0.0001,6.382678952933663,0.03961413859611835,0.012917399342413205,346.3130663937019,71,1.0,43.85084049704664,7.766830024241597,0.4179669375907776,0.9690388100568598
7.875594190917893,7.8365700571711905,0.9130411828468139,1.906158357771261,0,7.8279153989156365,682,9.30487170335238,6.356790725028054,570.6846241852267,0.001,0.0,-0.01297082856319598,73.39941262848753,0.4139189188938504,0.0001,6.36976155359125,0.2961575915484521,0.01297082856319598,350.59976484205663,72,1.0,44.415197617377295,7.775142779169397,0.4139189188938504,0.9678598247633783
7.887410388392262,7.848334345317748,0.9158793879206077,2.3289665211062593,0,7.839639272092356,687,9.326551323584454,6.343002868017561,566.5648845268339,0.001,0.0,-0.013787857010492566,72.76239067055394,0.41397634356039126,0.0001,6.356790725028054,0.2248952512475054,0.013787857010492566,360.9099110628414,73,1.0,45.58931050990637,7.786669007133419,0.41397634356039126,0.9672295227460366
7.8952233169633,7.857269697552023,0.9060321547006778,3.392330383480826,0,7.8487506368058995,678,9.231701235504353,6.328891504052604,575.6119464163328,0.001,0.0,-0.01411136396495749,73.82865583456426,0.4093901525267042,0.0001,6.343002868017561,0.04838207063758236,0.01411136396495749,367.54181460946654,74,1.0,46.355541466295016,7.79653712173363,0.4093901525267042,0.9657739327634278
