OmegaBefore,ReturnsStd,DeltaOmega,ITERATIONS,NormDeltaVar,RewardMean,Traj,ConfortViolation,Omega,NormDeltaOmega,Wins,RewardStd,ReturnsMean,TimestepsStd,TimestepsMean
5.227572496400085,319.91798163779873,-0.11694286385070729,26,0.22834169146501887,8.541170170759717,250,0,5.110629632549378,0.11694286385070729,46.800000000000004,0.48847192996850197,1456.9869724088758,36.639035795173434,170.584
5.110629632549378,306.4278003271649,-0.11690644831611952,27,0.2333452985138622,8.611875393080412,250,0,4.993723184233258,0.11690644831611952,57.599999999999994,0.4317882284298308,1535.8763051035332,34.92336845151109,178.344
4.993723184233258,247.5285081591192,-0.11878014319971708,28,0.2416357133407357,8.68918824536483,250,0,4.874943041033541,0.11878014319971708,73.6,0.33845423701592514,1633.4631198696438,27.882106376671043,187.988
4.874943041033541,189.22846755328513,-0.12045622091620345,29,0.24104497697695396,8.75447638735505,250,0,4.754486820117338,0.12045622091620345,80.80000000000001,0.2900170685764499,1688.738495120789,21.06167134868456,192.9
4.754486820117338,180.8550550415525,-0.12218140987284354,30,0.23635074149153176,8.819302110201736,250,0,4.632305410244494,0.12218140987284354,86.8,0.24421516454959039,1716.200913436817,20.007418224248724,194.596
4.632305410244494,142.88610453940282,-0.1229140107923623,31,0.230240917440788,8.881390560649486,250,0,4.509391399452132,0.1229140107923623,91.60000000000001,0.19988096576529737,1751.729948620262,15.714843429064128,197.236
4.509391399452132,138.02916017396464,-0.12193535513055309,32,0.20776267722775923,8.938027085275378,250,0,4.387456044321579,0.12193535513055309,92.4,0.19066348703313965,1768.299278550881,15.089280963650985,197.84
4.387456044321579,159.0888511133735,-0.12091835060331757,33,0.18824363455539034,8.994992575023302,250,0,4.266537693718261,0.12091835060331757,92.80000000000001,0.18615525354273316,1770.6103184378867,17.25536623778238,196.844
4.266537693718261,170.30806266345272,-0.12010996842062838,34,0.1856665954416166,9.050228196984634,250,0,4.146427725297633,0.12010996842062838,93.2,0.1805652818533644,1781.1211100793635,18.419272081165424,196.804
4.146427725297633,171.1321736494664,-0.11961925375175397,35,0.1667222074440819,9.097932878748717,250,0,4.026808471545879,0.11961925375175397,81.6,0.2869481810561098,1768.0194921929958,18.345293020281794,194.332
4.026808471545879,175.58702159315084,-0.11624486827427827,36,0.1600348437561901,9.140767728009928,250,0,3.9105636032716005,0.11624486827427827,75.2,0.3340408251431785,1761.5356304002494,18.694519410779193,192.712
3.9105636032716005,205.07734217547275,-0.11234883467710377,37,0.15146529331947303,9.185963952341515,250,0,3.7982147685944967,0.11234883467710377,77.60000000000001,0.3208142566734392,1758.7079144594973,21.757023325813666,191.456
3.7982147685944967,217.4474458092417,-0.10734788152147523,38,0.15468237799778387,9.229624742447102,250,0,3.6908668870730215,0.10734788152147523,83.6,0.2776785297984543,1783.421929733569,23.021555464390325,193.228
3.6908668870730215,108.91526934489583,-0.10208851141068065,39,0.14191667826693358,9.271318529448735,250,0,3.588778375662341,0.10208851141068065,91.2,0.20666749785983218,1840.4308986438093,11.352265676947487,198.508
3.588778375662341,206.58689127832326,-0.09812701774431876,40,0.12944532161437183,9.304179705447948,250,0,3.490651357918022,0.09812701774431876,88.0,0.24255835530808506,1810.183986773131,21.748537054248043,194.556
3.490651357918022,186.47976864097313,-0.09429496604717391,41,0.14472193749574797,9.338725194465743,250,0,3.396356391870848,0.09429496604717391,87.6,0.2473978541162086,1822.8444481581575,19.4924379183313,195.192
3.396356391870848,212.0288711224535,-0.09114673428361542,42,0.15216874093722446,9.36930881301237,250,0,3.3052096575872327,0.09114673428361542,80.80000000000001,0.3051928413837903,1799.3195416861474,22.032023602020764,192.044
3.3052096575872327,217.0146169989533,-0.08850811136194547,43,0.14337425447318683,9.397157574568343,250,0,3.2167015462252873,0.08850811136194547,78.8,0.32200250351698845,1804.968438292789,22.519285601457252,192.076
3.2167015462252873,168.9506207682132,-0.08730400171796449,44,0.13575739010234325,9.431739479830412,250,0,3.1293975445073228,0.08730400171796449,84.0,0.2798887300705858,1844.433245717716,17.422481568364482,195.556
3.1293975445073228,203.70471364079003,-0.08507973223747989,45,0.12585817492932874,9.456891806890734,250,0,3.044317812269843,0.08507973223747989,81.2,0.3042855880697498,1829.8707370661298,21.033924598134316,193.496
3.044317812269843,157.45500341350308,-0.08511447071623701,46,0.12238824372186652,9.488977670967255,250,0,2.959203341553606,0.08511447071623701,83.6,0.283346674921242,1857.7900043326533,16.094761383754655,195.784
2.959203341553606,216.66644852745165,-0.0855286333267653,47,0.12283587626238432,9.513469990833313,250,0,2.8736747082268406,0.0855286333267653,80.0,0.3144392273219557,1837.7360250692525,22.210052138615072,193.172
2.8736747082268406,178.58404354960257,-0.08610251384130008,48,0.13207207078469912,9.542476921436782,250,0,2.7875721943855405,0.08610251384130008,84.39999999999999,0.2778802108675596,1862.9205145105748,18.20631275135084,195.224
2.7875721943855405,183.1440721259935,-0.08559347676865325,49,0.13511476060075775,9.570829039251926,250,0,2.7019787176168872,0.08559347676865325,86.4,0.2601972330705956,1871.3650603868507,18.633765480975658,195.528
2.7019787176168872,154.9598339294727,-0.08472635146460705,50,0.14167824253694583,9.596214072369655,250,0,2.61725236615228,0.08472635146460705,89.2,0.2336919088170414,1889.417781137006,15.684652881080918,196.892
2.61725236615228,158.10618405648734,-0.0809730581070478,51,0.14294842864537058,9.616479376074942,250,0,2.5362793080452324,0.0809730581070478,86.8,0.25758974788391015,1884.3683667006374,15.926509222048628,195.952
2.5362793080452324,168.46190609371482,-0.08012449386918297,52,0.13256072788385115,9.639796498402447,250,0,2.4561548141760494,0.08012449386918297,88.0,0.24636119452611663,1890.749685196656,17.001188193770457,196.14
2.4561548141760494,146.28263838060556,-0.07953245861298486,53,0.1308934235705309,9.662678939329707,250,0,2.3766223555630646,0.07953245861298486,90.4,0.22093026096261495,1906.7944111715672,14.705886712469942,197.336
2.3766223555630646,145.9074179330466,-0.07687525351846247,54,0.12783008818965974,9.68528804200364,250,0,2.299747102044602,0.07687525351846247,91.60000000000001,0.2070206489981692,1912.844388295719,14.653668482670133,197.5
2.299747102044602,147.79255248059545,-0.07245574227270213,55,0.12057637911542907,9.700306078119468,250,0,2.2272913597719,0.07245574227270213,88.8,0.2383718661138964,1907.041373733975,14.689887133671245,196.596
2.2272913597719,157.70265429113834,-0.06626114487351886,56,0.11745551476165927,9.718385740648957,250,0,2.161030214898381,0.06626114487351886,90.0,0.22545322940211157,1912.7726814745279,15.71176629154087,196.82
2.161030214898381,187.07449084742004,-0.06198466519513346,57,0.11790573513456618,9.73261706309883,250,0,2.0990455497032476,0.06198466519513346,88.8,0.239147749509117,1902.1426788120355,18.699689836999973,195.44
2.0990455497032476,159.04717139678868,-0.05920765379527504,58,0.12782421627451623,9.748716418869499,250,0,2.0398378959079726,0.05920765379527504,90.0,0.2255929776948612,1921.9399445472839,15.87142388067309,197.148
2.0398378959079726,196.3617355638159,-0.05805385815005537,59,0.12671340106330295,9.761438890533062,250,0,1.9817840377579172,0.05805385815005537,89.60000000000001,0.23018961557198084,1913.2420225444805,19.68288596725592,196.0
1.9817840377579172,145.6358521208539,-0.05605580399037069,60,0.12176011540682977,9.777586631005029,250,0,1.9257282337675465,0.05605580399037069,92.4,0.19646451103750298,1935.3363873946116,14.523219477787976,197.936
1.9257282337675465,165.08662948773926,-0.052953175497353344,61,0.12001372451831258,9.786331975410056,250,0,1.8727750582701932,0.052953175497353344,89.60000000000001,0.2294494762175408,1926.4590220234206,16.4654212214568,196.852
1.8727750582701932,146.16163204486372,-0.04889865333420906,62,0.10527922996125402,9.796751798523077,250,0,1.8238764049359841,0.04889865333420906,90.4,0.22037139334246778,1936.3475864816835,14.513541814457284,197.652
1.8238764049359841,117.04546867325355,-0.047350743986961596,63,0.10457940818383758,9.806497618752969,250,0,1.7765256609490225,0.047350743986961596,89.2,0.23338317142943754,1940.8235567226377,11.525634733063509,197.912
1.7765256609490225,98.19530185700286,-0.048535623853138476,64,0.0899214978160346,9.819935929561845,250,0,1.727990037095884,0.048535623853138476,92.4,0.19577689462214445,1954.0886904953704,9.660224428034784,198.992
1.727990037095884,185.7926287609481,-0.046062158021360045,65,0.09502123942880715,9.824013495841394,250,0,1.681927879074524,0.046062158021360045,87.2,0.2545811965270171,1923.8169148636284,18.492333979246645,195.828
1.681927879074524,197.242667737112,-0.0443502896003487,66,0.09190337086519716,9.827917285565643,250,0,1.6375775894741753,0.0443502896003487,84.0,0.2853063177082916,1916.2473123395887,19.553506079473316,194.98
1.6375775894741753,173.0205428487563,-0.04361525691198542,67,0.08713074732363117,9.833292448744185,250,0,1.5939623325621899,0.04361525691198542,79.2,0.32396514859630254,1919.2226869760952,17.161614842432517,195.176
1.5939623325621899,234.09188128363763,-0.044540897417027825,68,0.08211899496710093,9.839330394455725,250,0,1.549421435145162,0.044540897417027825,76.8,0.3445328639355245,1894.3466021837717,23.298094686046756,192.528
1.549421435145162,225.72262121278305,-0.04317925586915217,69,0.08799485022447194,9.847972207068434,250,0,1.50624217927601,0.04317925586915217,78.4,0.33210102981875605,1904.7553924023482,22.428618860732378,193.416
1.50624217927601,307.5614682162105,-0.040725623505511344,70,0.09696224235638404,9.848356532920887,250,0,1.4655165557704986,0.040725623505511344,73.2,0.37450417997886015,1859.881827955175,30.66578053792207,188.852
1.4655165557704986,308.21006656162973,-0.04278065345449433,71,0.10082495497855676,9.852671999692436,250,0,1.4227359023160042,0.04278065345449433,70.0,0.39819074143574446,1840.1638440385566,30.641184311315385,186.768
1.4227359023160042,314.26251582670153,-0.04425593017462326,72,0.11217848647881612,9.8629789400309,250,0,1.378479972141381,0.04425593017462326,76.0,0.3555524473203563,1855.9364731034943,31.26170846259046,188.172
1.378479972141381,343.3080031873743,-0.043579248278772464,73,0.11123915168752406,9.858749875793798,250,0,1.3349007238626085,0.043579248278772464,64.8,0.4362198652017859,1802.8893072861633,34.149547815454305,182.872
1.3349007238626085,331.4382004556083,-0.04344080449423071,74,0.11292558713519259,9.86399208636409,250,0,1.2914599193683778,0.04344080449423071,62.0,0.4526303964994942,1805.6234793931196,32.9388721118377,183.052
1.2914599193683778,427.2690903397316,-0.042686300250079245,75,0.12131549628423785,9.862539217111392,250,0,1.2487736191182985,0.042686300250079245,55.60000000000001,0.5006017414618024,1724.7214081315713,42.593105357557576,174.876
1.2487736191182985,434.38123476406287,-0.04203327224704201,76,0.13085546620331806,9.866992487896617,250,0,1.2067403468712565,0.04203327224704201,55.2,0.5049102010667971,1713.6992552978847,43.233153944629116,173.68
1.2067403468712565,441.20861818357315,-0.04254967431070744,77,0.13644862501796118,9.870629009612447,250,0,1.164190672560549,0.04254967431070744,54.0,0.5162618730570094,1686.258777486152,43.88066891012488,170.836
1.164190672560549,478.9325114020001,-0.038971594784424246,78,0.14200327312093047,9.87205000986576,250,0,1.1252190777761248,0.038971594784424246,50.4,0.5416032260881867,1650.9621554499101,47.710253656839846,167.236
1.1252190777761248,502.8384853407132,-0.037584954450631924,79,0.14890497939737646,9.873750116377309,250,0,1.087634123325493,0.037584954450631924,47.599999999999994,0.5644263512158153,1606.143183930864,50.08007364211838,162.668
1.087634123325493,518.2631533743549,-0.034123601942649406,80,0.15791033369981283,9.869653364720646,250,0,1.0535105213828435,0.034123601942649406,40.0,0.6126811572642664,1559.2078385585678,51.64683533383241,157.98
1.0535105213828435,541.4055145246668,-0.031412191831223124,81,0.16516801741491383,9.875027717068587,250,0,1.0220983295516204,0.031412191831223124,42.4,0.6038292395820859,1543.6643327321615,53.94517216582036,156.32
1.0220983295516204,514.4454692510511,-0.03029594544964287,82,0.1805785594830422,9.882900626984828,250,0,0.9918023841019775,0.03029594544964287,44.4,0.5850746280319301,1589.8029264592874,51.21630115500337,160.864
0.9918023841019775,548.6279796105215,-0.028929548493978885,83,0.1773632585247488,9.868647595842747,250,0,0.9628728356079986,0.028929548493978885,32.4,0.6778300324727511,1434.7039874836184,54.661683106175936,145.38
0.9628728356079986,561.3383367079325,-0.02803234790694975,84,0.18277947719638107,9.876844633026513,250,0,0.9348404877010489,0.02803234790694975,36.4,0.6524196689211356,1459.9556662754471,55.91871014249166,147.816
0.9348404877010489,567.6950250632974,-0.026367416419924572,85,0.18425787904727903,9.86782180573717,250,0,0.9084730712811243,0.026367416419924572,28.4,0.7085426552215768,1390.4550350028132,56.606179309329825,140.908
0.9084730712811243,542.759573600459,-0.02654107431358388,86,0.1880636122708312,9.87284071770305,250,0,0.8819319969675404,0.02654107431358388,28.000000000000004,0.7032591020053677,1421.4916065348852,54.08574303825362,143.98
0.8819319969675404,574.0137914719799,-0.02439287041752014,87,0.19603724228979982,9.873957948728917,250,0,0.8575391265500203,0.02439287041752014,29.599999999999998,0.7076521568346151,1373.2305756774228,57.20019426540438,139.076
0.8575391265500203,576.9083779415993,-0.02394869609332706,88,0.19917896900542453,9.866292978013927,250,0,0.8335904304566932,0.02394869609332706,23.599999999999998,0.7579748061491172,1295.9967804199973,57.526457078460865,131.356
0.8335904304566932,569.9925538213556,-0.022509629214549798,89,0.1999422653901332,9.865734440645124,250,0,0.8110808012421434,0.022509629214549798,24.0,0.7659184606303241,1262.695619589288,56.80158321737167,127.988
0.8110808012421434,585.8404836492406,-0.02240154453321186,90,0.19998581882257407,9.8708682126315,250,0,0.7886792567089316,0.02240154453321186,25.2,0.7615629378906297,1258.7331144747686,58.3589718895047,127.52
0.7886792567089316,568.5187459277549,-0.022785473967942504,91,0.1998153832868659,9.868286747020102,250,0,0.7658937827409891,0.022785473967942504,22.0,0.7811064020196528,1246.7198744715317,56.6516999215381,126.336
0.7658937827409891,577.3532473929479,-0.023261808907742765,92,0.1976225063319782,9.859144553350056,250,0,0.7426319738332463,0.023261808907742765,18.4,0.8312309953486199,1149.0635794038424,57.54907206897432,116.548
0.7426319738332463,565.4160253800007,-0.02337375215711668,93,0.19073977812641876,9.85573739770167,250,0,0.7192582216761296,0.02337375215711668,15.6,0.8549196656113549,1122.4502207494477,56.38797261828093,113.888
0.7192582216761296,561.7900723676564,-0.023308373787649717,94,0.1872725381520246,9.848628036853908,250,0,0.6959498478884799,0.023308373787649717,12.4,0.8903925754851858,1072.2398316283584,56.07173633837284,108.872
0.6959498478884799,537.5098296975672,-0.02256745671564553,95,0.18386928126279303,9.846928191149587,250,0,0.6733823911728344,0.02256745671564553,12.0,0.9057536393953743,1040.583983527924,53.61278787752042,105.676
0.6733823911728344,556.86073571633,-0.02191815082209092,96,0.18012799785217404,9.84944865715882,250,0,0.6514642403507435,0.02191815082209092,13.600000000000001,0.9044424965805813,1025.4064007994903,55.52635712884467,104.108
0.6514642403507435,519.9994511721721,-0.022034109294251425,97,0.17521019009517982,9.83864912780142,250,0,0.629430131056492,0.022034109294251425,8.799999999999999,0.9550256526396189,968.2411379651935,51.89614875884337,98.412
0.629430131056492,492.89182927876254,-0.02032313547604414,98,0.16926455528801734,9.831074990899651,250,0,0.6091069955804479,0.02032313547604414,7.199999999999999,0.9874372342294714,919.8740247484985,49.19891641083166,93.568
0.6091069955804479,508.11710856640497,-0.021898252756728964,99,0.16516490995354155,9.841314347803372,250,0,0.5872087428237189,0.021898252756728964,8.4,0.9613330152875478,960.472915088218,50.697384390124114,97.596
0.5872087428237189,441.5384626474633,-0.020313632012096128,100,0.15731293399341156,9.815811802084896,250,0,0.5668951108116228,0.020313632012096128,6.0,1.0526191752288445,816.9111214167135,44.04413495574638,83.224
0.5668951108116228,455.9672752315767,-0.017451630081833258,101,0.15264314131480902,9.822765257239661,250,0,0.5494434807297895,0.017451630081833258,5.2,1.0389400966282643,847.2331489674351,45.51699128896812,86.252
0.5494434807297895,501.8871859340406,-0.017191864331780105,102,0.14957334544314285,9.829094802570564,250,0,0.5322516163980094,0.017191864331780105,6.4,1.0241617495074096,862.20819608149,50.09887823095443,87.72
0.5322516163980094,401.0800276366432,-0.016080491191648782,103,0.13900466487674942,9.80524749960361,250,0,0.5161711252063607,0.016080491191648782,2.0,1.1109073228564668,762.9266974491577,40.09422821304832,77.808
0.5161711252063607,493.6000603555053,-0.015905774281030016,104,0.13709026579542344,9.83217797276758,250,0,0.5002653509253306,0.015905774281030016,7.199999999999999,1.0270497804169372,850.8373530514152,49.21122538608442,86.536
0.5002653509253306,371.96071303625763,-0.01564163569677457,105,0.1290415681950118,9.789870378895928,250,0,0.4846237152285561,0.01564163569677457,2.0,1.165158238771918,690.9690513424748,37.16379420888023,70.58
0.4846237152285561,378.77490814300927,-0.015525090391591667,106,0.12333781461893431,9.799391890285387,250,0,0.4690986248369644,0.015525090391591667,1.2,1.141384069050718,727.6636442050317,37.88084560830183,74.256
0.4690986248369644,393.146971127418,-0.014737156014101194,107,0.11670019790953255,9.793163066532767,250,0,0.4543614688228632,0.014737156014101194,1.6,1.164716291640547,694.9620238534312,39.311610295178696,70.964
0.4543614688228632,397.75864193439503,-0.013413989409734595,108,0.11356179071210701,9.799980329864269,250,0,0.4409474794131286,0.013413989409734595,2.4,1.1477457862754277,711.0865727349512,39.725941146812374,72.56
0.4409474794131286,344.9770327987808,-0.012128565757008325,109,0.10817415997406021,9.783025526689212,250,0,0.4288189136561203,0.012128565757008325,1.2,1.2027641740981563,652.8408594470243,34.47973572984572,66.732
0.4288189136561203,323.7301830363176,-0.010703960100523713,110,0.10230717765833433,9.774829959974962,250,0,0.4181149535555966,0.010703960100523713,0.4,1.2282728153007074,629.8509433009465,32.390583569920445,64.436
0.4181149535555966,344.65824311946403,-0.010280800753498132,111,0.09802157511413531,9.785874574224792,250,0,0.40783415280209845,0.010280800753498132,2.0,1.2003502405847504,650.643228691058,34.40258501915227,66.488
0.40783415280209845,309.98469738095685,-0.009344256236135329,112,0.0905899116488255,9.774263492847581,250,0,0.3984898965659631,0.009344256236135329,0.4,1.2364153909808202,621.5649640371635,31.01163549379491,63.592
0.3984898965659631,327.3763134636431,-0.009508407404847652,113,0.0856544110488572,9.78449765604867,250,0,0.38898148916111547,0.009508407404847652,0.4,1.2103005511712748,650.3168522116188,32.74875118229701,66.464
0.38898148916111547,325.07602833255737,-0.009570109791336656,114,0.08144214482674585,9.77361336454145,250,0,0.3794113793697788,0.009570109791336656,0.8,1.2435740556200081,611.9063855272111,32.50068208515015,62.608
0.3794113793697788,325.3239111809196,-0.009496747187674903,115,0.07825494292550327,9.773431659116211,250,0,0.3699146321821039,0.009496747187674903,0.0,1.2464684447754066,614.0060705523167,32.56269374606468,62.824
0.3699146321821039,259.7521021397739,-0.008325773272196024,116,0.07391111271233268,9.76039541020146,250,0,0.3615888589099079,0.008325773272196024,0.0,1.28512363433557,575.7852460386046,26.0013833478144,58.992
0.3615888589099079,203.3119614091762,-0.007226972854727343,117,0.06904363118747336,9.739197739170166,250,0,0.35436188605518054,0.007226972854727343,0.0,1.3420932047275371,525.2544124689254,20.351888757557614,53.932
0.35436188605518054,272.6011537475889,-0.007807682646416958,118,0.0665281427825846,9.763809310595358,250,0,0.3465542034087636,0.007807682646416958,0.4,1.2789942181887535,579.5016102024557,27.253845526824282,59.352
0.3465542034087636,239.3974323441933,-0.0071455358129537405,119,0.0616565053791081,9.757391735072861,250,0,0.33940866759580984,0.0071455358129537405,0.0,1.298359033727082,563.7820944525099,23.957537436055485,57.78
0.33940866759580984,221.5048654876732,-0.006365003895246579,120,0.05821972245743902,9.753881748995646,250,0,0.33304366370056326,0.006365003895246579,0.0,1.3096821023046417,553.6303280729928,22.167327308451057,56.76
0.33304366370056326,278.51816406668075,-0.005845056574517893,121,0.05380039255227154,9.755854659535885,250,0,0.32719860712604537,0.005845056574517893,0.4,1.3067883790021222,554.1325446616382,27.84629239234552,56.8
0.32719860712604537,270.1592834252218,-0.005607049266384667,122,0.05141558782256691,9.760017704562387,250,0,0.3215915578596607,0.005607049266384667,0.0,1.295994024072839,566.2371871478915,27.03478766330522,58.016
0.3215915578596607,238.24352437624196,-0.005510830345595352,123,0.048699577461325354,9.749426355179772,250,0,0.31608072751406535,0.005510830345595352,0.0,1.3261039389549267,539.455259084807,23.840087583731734,55.332
0.31608072751406535,230.18042661594464,-0.004646400783834104,124,0.04496653420925933,9.751151285829073,250,0,0.31143432673023125,0.004646400783834104,0.0,1.322888330102994,542.3200299126697,23.032771088169135,55.616
0.31143432673023125,258.7269143438142,-0.00472941121630277,125,0.04234288791068799,9.756139136698414,250,0,0.3067049155139285,0.00472941121630277,0.0,1.3109452653573805,552.9389417115193,25.888588683047207,56.676
0.3067049155139285,218.7542572402431,-0.004150811410853217,126,0.039456480584357995,9.739571084562739,250,0,0.30255410410307526,0.004150811410853217,0.0,1.3553811396193731,515.2233103733689,21.889952032839176,52.9
0.30255410410307526,250.01912920779085,-0.0038779662661378445,127,0.03990040658597839,9.754128637631537,250,0,0.2986761378369374,0.0038779662661378445,0.0,1.316762329812439,547.7918642893871,25.01628269747526,56.16
0.2986761378369374,241.68631994147069,-0.0037229835298522307,128,0.038668912727563315,9.749477472217526,250,0,0.2949531543070852,0.0037229835298522307,0.4,1.3304025601921075,533.8813863786316,24.15181980721122,54.76
0.2949531543070852,252.50386224805013,-0.00433851226968468,129,0.03588429375041026,9.753188164749627,250,0,0.2906146420374005,0.00433851226968468,0.0,1.321778795448171,543.5646827978261,25.265711468312148,55.732
0.2906146420374005,266.88118628535534,-0.0038107306694502574,130,0.03474021436816135,9.749625599341071,250,0,0.28680391136795025,0.0038107306694502574,0.0,1.3326768448389377,534.2404843414934,26.701655079788594,54.796
0.28680391136795025,234.07391909027464,-0.002704724203588027,131,0.03388215987179021,9.742164021134391,250,0,0.2840991871643622,0.002704724203588027,0.0,1.3529274289496653,517.4258154904899,23.419382058457476,53.112
0.2840991871643622,257.32928349794173,-0.002921524255074137,132,0.03177748919989649,9.7541110363866,250,0,0.2811776629092881,0.002921524255074137,0.0,1.3217902108719415,543.694149168189,25.74584238280037,55.74
0.2811776629092881,217.38166240178077,-0.0025585615712256926,133,0.031067785277944005,9.742275685717015,250,0,0.2786191013380624,0.0025585615712256926,0.0,1.353599411657131,516.9641169868877,21.748836842461255,53.064
0.2786191013380624,228.98920877421153,-0.002198650934113422,134,0.03091134861829399,9.737511787761337,250,0,0.27642045040394897,0.002198650934113422,0.0,1.365157527239832,507.67491456672514,22.912649432136828,52.136
0.27642045040394897,235.7240790996338,-0.0011984222721207471,135,0.03006682563569036,9.742978117448315,250,0,0.2752220281318282,0.0011984222721207471,0.0,1.3531970670361508,517.3521380365056,23.58325677254946,53.1
