NormDeltaOmega,ReturnsMean,WeightMax,TimestepsMean,DeltaOmega,RewardStd,Traj,ITERATIONS,DualReg,NormDeltaVar,Wins,DualAfter,Eta,LossReg,ReturnsStd,OmegaBefore,DualBefore,Primal,WeightMedian,Epsilon,Omega,TimestepsStd,ConfortViolation,WeightMean,WeightMin,RewardMean
0.000337930646233886,153.0058604930717,1.0,23.798333333333332,0.000337930646233886,1.353172070334485,4204,14,0.0,0.013422381459849399,0.0,6.487712881380157,28.163050718318278,0.0,88.98456196325814,7.996427034730099,6.678634440460197,6.487712987838905,0.9838089143931823,0.001,7.996764965376333,13.203789033503597,0,0.7747148615946005,0.7747148615946005,6.4292681920061705
0.00034853068664641995,157.74299134514595,1.0,24.50061289531748,-0.00034853068664641995,1.3350708061666663,4083,15,0.0,0.045117670775207994,0.0,6.495907997859464,27.752200177146356,0.0,90.40941558585426,7.996764965376333,6.680862534405373,6.4959081126513665,0.9863909253407868,0.001,7.996416434689687,13.416953746005353,0,0.7739798666655218,0.7739798666655218,6.438278609125025
0.0001875298483033916,158.66897795036806,1.0,24.642998027613412,-0.0001875298483033916,1.3311509972549158,4060,16,0.0,0.004963599499032329,0.0,6.496139293116626,27.6639226501298,0.0,93.16800757030843,7.996416434689687,6.679895453966521,6.496139414704973,0.9860305353882621,0.001,7.9962289048413835,13.83978718604537,0,0.7731408086353793,0.7731408086353793,6.4386857779861595
0.0001115242930183058,159.55075654849747,1.0,24.767534076827758,-0.0001115242930183058,1.3280277998081607,4039,17,0.0,0.0075715291638992445,0.0,6.499274138514889,27.592357431909782,0.0,88.96621103270293,7.9962289048413835,6.68194629502619,6.499274259081696,0.9865370163617366,0.001,7.996117380548365,13.213169306179747,0,0.7729842635499965,0.7729842635499965,6.441961957803846
0.00016576972161441716,160.64205181234888,1.0,24.92860708936595,-0.00016576972161441716,1.32367157251366,4010,18,0.0,0.013795813041273693,0.0,6.5014646055617344,27.493316134188394,0.0,92.0766275325771,7.996117380548365,6.682693848132681,6.501464726938161,0.98671376183732,0.001,7.995951610826751,13.66169581377537,0,0.7724374237691891,0.7724374237691891,6.444348792580457
0.0006612156229826027,159.60417332141543,1.0,24.780505952380953,-0.0006612156229826027,1.3274366329576741,4036,19,0.0,0.007425712262090971,0.0,6.498159259118643,27.579699724168297,0.0,90.69446328775852,7.995951610826751,6.68074927899113,6.498159387514266,0.9852836752000864,0.001,7.995290395203768,13.467855136072501,0,0.7719702278244044,0.7719702278244044,6.44087296290286
0.0009288685645438832,161.98890047579303,1.0,25.12773447322102,-0.0009288685645438832,1.3193439441128918,3981,20,0.0,0.16059980833237825,0.0,6.503583042966634,27.395403083896287,0.0,94.69907419643644,7.995290395203768,6.683506718399782,6.503583176425995,0.9856940030154208,0.001,7.994361526639224,14.054270962327623,0,0.7709535631957798,0.7709535631957798,6.446661846966238
0.0003333568826953126,160.50559804224608,1.0,24.907799651133814,-0.0003333568826953126,1.3248270340785409,4017,21,0.0,0.008927843364812891,0.0,6.501185652684072,27.51996574283725,0.0,94.5915589438426,7.994361526639224,6.682910966301435,6.501185784203614,0.9855967885148473,0.001,7.994028169756529,14.03265819812438,0,0.7717325152092696,0.7717325152092696,6.444017391155129
9.466780472422442e-06,162.8746258542916,1.0,25.25739570164349,-9.466780472422442e-06,1.3159056429616367,3959,22,0.0,0.10281184739548173,0.0,6.5054648300879805,27.317014557877673,0.0,96.64110497157453,7.994028169756529,6.684213504817027,6.505464960901442,0.9860983972485564,0.001,7.9940187029760565,14.347801614518847,0,0.7707148644217582,0.7707148644217582,6.4486988325833465
6.445563766277473e-06,160.0450123103025,1.0,24.840377921432122,-6.445563766277473e-06,1.3262384603487516,4026,23,0.0,0.006558770052410148,0.0,6.50030030017642,27.551930827170917,0.0,94.79457001153767,7.9940187029760565,6.682456495439651,6.5003004282933965,0.9861672522299785,0.001,7.99401225741229,14.075783403599676,0,0.7724106276801788,0.7724106276801788,6.443068533694116
0.0007727122649532348,160.51463836600644,1.0,24.911992021939668,-0.0007727122649532348,1.3240848745340508,4015,24,0.0,0.038312513728973444,0.0,6.50065426637518,27.50348622388739,0.0,94.96376785712535,7.99401225741229,6.682184301665579,6.500654401525211,0.986153008803332,0.001,7.993239545147337,14.103368199153483,0,0.772078475789721,0.772078475789721,6.4435190736418475
0.0002740904946332279,166.59872867235345,1.0,25.81275826446281,-0.0002740904946332279,1.3027424920255182,3876,25,0.0,0.01409292789370148,0.0,6.510280043429348,27.01925359597692,0.0,99.73792251684387,7.993239545147337,6.685005028795144,6.510280203180319,0.9861280569915127,0.001,7.992965454652704,14.805464161750205,0,0.7686483376314376,0.7686483376314376,6.4541059303159045
0.00021777933766475854,164.2009154574385,1.0,25.46202854230377,-0.00021777933766475854,1.3109610187983975,3928,26,0.0,0.004991706546941193,0.0,6.505436684691722,27.20631958744095,0.0,96.59307037211724,7.992965454652704,6.6828423597454405,6.505436838946436,0.9859848240981705,0.001,7.992747675315039,14.345838921302725,0,0.7698922453912885,0.7698922453912885,6.448891897989067
0.00014093691016192622,164.96900207889885,1.0,25.57358587151267,0.00014093691016192622,1.3080794871241397,3911,27,0.0,0.0032920183429590464,0.0,6.507259241548448,27.140579638006386,0.0,97.48847588525904,7.992747675315039,6.683693316909531,6.507259394974931,0.9839219410995874,0.001,7.992888612225201,14.47799663287875,0,0.7677896442747708,0.7677896442747708,6.450844565883802
0.0006410627774453559,168.02493219177538,1.0,26.02707628221817,-0.0006410627774453559,1.2978071791331636,3845,28,0.0,0.07192842337967541,0.0,6.511639210018329,26.907822468937365,0.0,99.28724376224801,7.992888612225201,6.684888317037942,6.511639383207798,0.9843572036324085,0.001,7.992247549447756,14.743941201463494,0,0.7664732396001157,0.7664732396001157,6.455686807440455
0.00020827032901671316,167.89606529749304,1.0,26.00546590317543,-0.00020827032901671316,1.2979947048609706,3846,29,0.0,0.006715734722003705,0.0,6.512223532923268,26.9115523484564,0.0,101.11144432415185,7.992247549447756,6.685446613709802,6.51222369851893,0.9860030966688248,0.001,7.992039279118739,15.01551241277594,0,0.7677799279827546,0.7677799279827546,6.456263195994089
0.0006109304059522813,169.6995644897426,1.0,26.277602523659304,-0.0006109304059522813,1.2915809883159044,3808,30,0.0,0.010715106560482905,0.0,6.513645990251251,26.76680622818964,0.0,100.88395599840668,7.992039279118739,6.684956454102667,6.513646173249845,0.9851381285513297,0.001,7.991428348712787,14.985717453143195,0,0.7661024069248905,0.7661024069248905,6.4579737120891245
0.00011729381665848138,169.5935634229383,1.0,26.260641093011035,-0.00011729381665848138,1.2914329528191242,3810,31,0.0,0.009998341983762022,0.0,6.514110977953719,26.763405908220506,0.0,102.06091892305805,7.991428348712787,6.6853879241435425,6.514111163330118,0.9849634404331469,0.001,7.991311054896128,15.157583909816047,0,0.7659150772151843,0.7659150772151843,6.458445408627877
0.00028680366906908006,170.19277810797703,1.0,26.349419831223628,-0.00028680366906908006,1.2898403787197776,3796,32,0.0,0.06150939619206215,0.0,6.514778663785142,26.72734557087386,0.0,101.28143777113385,7.991311054896128,6.6855752004228535,6.514778853872436,0.9847431018343472,0.001,7.991024251227059,15.04590390594558,0,0.7654831812512739,0.7654831812512739,6.459184737741426
0.00029456030093033547,172.14470913757012,1.0,26.63539445628998,-0.00029456030093033547,1.2834789171505123,3756,33,0.0,0.016505963046508042,0.0,6.518351649804971,26.58257269706165,0.0,100.90037514036163,7.991024251227059,6.6871025633106145,6.518351845160018,0.9858201834744768,0.001,7.990729690926129,14.980915539048816,0,0.7652338880777237,0.7652338880777237,6.463044609478232
0.00017430136902429894,172.31957271094518,1.0,26.66675560298826,0.00017430136902429894,1.28226774628678,3752,34,0.0,0.007120111764243107,0.0,6.517343020458536,26.555957730321147,0.0,103.22154328343159,7.990729690926129,6.685831407514898,6.51734322771268,0.9861590395010515,0.001,7.990903992295153,15.330551887352035,0,0.7653308454814035,0.7653308454814035,6.462089675360303
0.00011875930107496657,173.2248080861104,1.0,26.799570700295142,-0.00011875930107496657,1.2791812534368823,3731,35,0.0,0.02347352336058372,0.0,6.519172767225498,26.48572410580807,0.0,106.6480526122639,7.990903992295153,6.686685791600993,6.519172979520615,0.9852701735395291,0.001,7.990785232994078,15.83637557451302,0,0.7641262790009028,0.7641262790009028,6.464058606738847
0.00028358774942383036,177.4438060372059,1.0,27.428375411635564,-0.00028358774942383036,1.2659023345107008,3648,36,0.0,0.008077230352621997,0.0,6.523833220897233,26.185315860643968,0.0,111.76618919960309,7.990785232994078,6.687395940411407,6.523833476799234,0.9846654198907743,0.001,7.990501645244654,16.61040885145588,0,0.7614293264430623,0.7614293264430623,6.469316151056578
0.00014952904786458276,172.6618312879195,1.0,26.713865096359743,-0.00014952904786458276,1.280820981141475,3740,37,0.0,0.00466197443974839,0.0,6.5190025574977435,26.522514981196647,0.0,103.8685762799465,7.990501645244654,6.686958861472897,6.519002760303908,0.9865302932846295,0.001,7.99035211619679,15.420125772871636,0,0.7653555154713396,0.7653555154713396,6.463814961638549
0.0002299952677216055,174.91428830125716,1.0,27.052232746955344,0.0002299952677216055,1.2740540632613828,3699,38,0.0,0.411334733897562,0.0,6.520687695441215,26.369676280228266,0.0,103.74425600177948,7.99035211619679,6.68663865498252,6.520687918989293,0.9866880937354947,0.001,7.990582111464511,15.412320599873933,0,0.7643633120637456,0.7643633120637456,6.465804133793245
0.00018043930904987349,176.97985031887092,1.0,27.36435806186696,-0.00018043930904987349,1.266981723929643,3657,39,0.0,0.0077912123559245716,0.0,6.522159728786926,26.210371610491546,0.0,107.99143586882933,7.990582111464511,6.686113078538476,6.522159986940713,0.9846666165811864,0.001,7.990401672155461,16.05535557889505,0,0.7616483740385291,0.7616483740385291,6.467593502091442
0.000103052720406005,175.65063777672154,1.0,27.158738787714054,0.000103052720406005,1.2710676949232982,3683,40,0.0,0.044534753008347146,0.0,6.522634387352722,26.30181779919322,0.0,109.33191045443374,7.990401672155461,6.687676529688797,6.522634619784783,0.9837981349128165,0.001,7.990504724875867,16.233878586371365,0,0.7615992761834874,0.7615992761834874,6.467885401900916
0.0008636070571697019,174.45192225285703,1.0,26.983792544570502,-0.0008636070571697019,1.2753110984262102,3706,41,0.0,0.00543544422606257,0.0,6.520123419759526,26.39850277843695,0.0,108.62662072583939,7.990504724875867,6.686533402854166,6.5201236494639,0.9853660678023456,0.001,7.989641117818698,16.143359537144335,0,0.7635395855897099,0.7635395855897099,6.465182959430425
0.0006326451653073661,173.0386131087648,1.0,26.773043944265808,-0.0006326451653073661,1.2796566836177596,3736,42,0.0,0.007796247866588587,0.0,6.518669042158845,26.4967208681886,0.0,103.05925133947784,7.989641117818698,6.68636482398707,6.518669257421502,0.9858837787916034,0.001,7.98900847265339,15.312402137586032,0,0.7647009132820664,0.7647009132820664,6.463533268864283
0.0002845794337016372,176.76179917311248,1.0,27.326223680612525,-0.0002845794337016372,1.2677702878595571,3661,43,0.0,0.009538955071064921,0.0,6.523338528266066,26.227533391083277,0.0,106.83015050523491,7.98900847265339,6.687450257984644,6.523338777040788,0.9857592803299162,0.001,7.988723893219689,15.863271195565922,0,0.7625720877712949,0.7625720877712949,6.468737506765188
0.0003074154108011484,179.92219839634038,1.0,27.79499304589708,-0.0003074154108011484,1.2577439894431304,3599,44,0.0,0.046838661803975466,0.0,6.52742319289034,26.000513556062625,0.0,109.66150525272174,7.988723893219689,6.688568902829729,6.527423479536286,0.9847673929368197,0.001,7.9884164778088875,16.298876723285005,0,0.7601000666556624,0.7601000666556624,6.473273192973298
0.00015103077863187764,180.08681160082074,1.0,27.812082405345212,0.00015103077863187764,1.2577112235314964,3596,45,0.0,0.007400423333012928,0.0,6.5292991344580775,25.99875776383588,0.0,109.02809225971137,7.9884164778088875,6.690303285529623,6.529299406840387,0.9860341384566893,0.001,7.988567508587519,16.180050369576385,0,0.7609890864168436,0.7609890864168436,6.475151598341236
0.00018182510729847223,183.3710781800347,1.0,28.302832861189803,-0.00018182510729847223,1.2466351287413393,3534,46,0.0,0.014920847675932334,0.0,6.532722762194012,25.74837422870795,0.0,112.519966046239,7.988567508587519,6.690506703356723,6.532723080887034,0.9831097003936065,0.001,7.988385683480221,16.704304475460564,0,0.7568246434003435,0.7568246434003435,6.479073066321478
0.0003609889484135209,182.12329760209806,1.0,28.127288087862574,-0.0003609889484135209,1.2501838582272595,3555,47,0.0,0.012707175548692648,0.0,6.528978660250998,25.82987958298945,0.0,113.96665014216423,7.988385683480221,6.68793837462216,6.528978978981285,0.9842321828666312,0.001,7.988024694531807,16.9242058256386,0,0.7584030241027485,0.7584030241027485,6.4751682045449845
7.95431164881677e-05,186.39393992760728,1.0,28.76065668202765,-7.95431164881677e-05,1.236846176579845,3476,48,0.0,0.012873320884433631,0.0,6.534441628337229,25.52783452960067,0.0,115.08806421175956,7.988024694531807,6.689506053670585,6.5344420070239435,0.9852469911219063,0.001,7.987945151415319,17.098269997165144,0,0.7568189617552485,0.7568189617552485,6.481231183126674
0.00025269663729154956,188.52278663434535,1.0,29.06575501891184,0.00025269663729154956,1.231176307631321,3441,49,0.0,0.042557943198978154,0.0,6.539413406428206,25.39789955002569,0.0,117.41364938860238,7.987945151415319,6.692631631605385,6.5394136949496575,0.9833738806143018,0.001,7.988197848052611,17.418793165948134,0,0.7542792252326334,0.7542792252326334,6.486459568868985
0.00024437654769648987,189.35436964195839,1.0,29.195969626168225,-0.00024437654769648987,1.2289799979837204,3428,50,0.0,0.05227184692825413,0.0,6.538447659786873,25.348793975613216,0.0,120.42372690665694,7.988197848052611,6.691092382962889,6.538448098674356,0.9847100132200479,0.001,7.987953471504914,17.88274295063064,0,0.7549708835098514,0.7549708835098514,6.485591932199426
0.0005577570696591039,191.9551701933134,1.0,29.581581285164347,-0.0005577570696591039,1.2211572745170742,3381,51,0.0,0.01429149147638583,0.0,6.541661370684271,25.17199977560298,0.0,119.7875211724304,7.987953471504914,6.692087324281768,6.541661372850048,0.9845091293755217,0.001,7.987395714435255,17.780950688587282,0,0.7534091545020453,0.7534091545020453,6.489157454408739
0.00010176534986072738,192.85657683292627,1.0,29.714837942313412,-0.00010176534986072738,1.2184757842282707,3367,52,0.0,0.007646536777008843,0.0,6.542826045700468,25.111291437190342,0.0,117.30012169263061,7.987395714435255,6.692489702502458,6.542826049911114,0.9843213082539585,0.001,7.9872939490853945,17.407668404880777,0,0.7527569449067372,0.7527569449067372,6.4904427466264965
0.0004341347701597442,191.90597532005313,1.0,29.572571090047393,-0.0004341347701597442,1.2205123530233863,3380,53,0.0,0.012971897783175671,0.0,6.542219073290476,25.15740342271138,0.0,117.39050411774478,7.9872939490853945,6.692475885259045,6.54221907553165,0.9837856180493181,0.001,7.986859814315235,17.42371847983023,0,0.7527104734527925,0.7527104734527925,6.489744165654329
0.00045001230377472723,199.04599845047986,1.0,30.628448804414468,-0.00045001230377472723,1.2014488253381113,3266,54,0.0,0.01344650027128384,0.0,6.550430016948619,24.72524048643026,0.0,127.46499838170969,7.986859814315235,6.695212258796519,6.550430019840855,0.9849784791102302,0.001,7.98640980201146,18.916461611818125,0,0.7500622378957352,0.7500622378957352,6.498813153086548
0.0001940931444046612,199.9169138185096,1.0,30.764089929165383,0.0001940931444046612,1.1985758058194944,3251,55,0.0,0.01821246858488069,0.0,6.55005254988903,24.660866640984217,0.0,125.36332242380338,7.98640980201146,6.6940932941763345,6.5500525742149796,0.9850936718872272,0.001,7.986603895155865,18.601963436623755,0,0.7496474837595855,0.7496474837595855,6.49856425273113
0.0004841065451017812,199.1815653886011,1.0,30.661552623504143,-0.0004841065451017812,1.200629980484228,3263,56,0.0,0.07635465590843558,0.0,6.54768228158218,24.708426076418235,0.0,124.9957954752383,7.986603895155865,6.692431749415528,6.54768227995414,0.9833789513761111,0.001,7.986119788610763,18.551568429012953,0,0.7487847628072333,0.7487847628072333,6.496100585066763
0.0002728656470347701,202.4410878826969,1.0,31.1374259894048,-0.0002728656470347701,1.192224377620116,3213,57,0.0,0.06872822649859385,0.0,6.552685726958386,24.516870508443215,0.0,125.87738598081296,7.986119788610763,6.694923068579876,6.552685766336986,0.9846482436233849,0.001,7.985846922963728,18.677332604988194,0,0.7481088245935923,0.7481088245935923,6.501483303503293
0.00014965350468809646,201.20836945577486,1.0,30.955996281375892,-0.00014965350468809646,1.1951920377145553,3231,58,0.0,0.006982755291507141,0.0,6.551200024536159,24.584427831131595,0.0,124.66325838045296,7.985846922963728,6.694312687026066,6.551199960696694,0.9839051448713846,0.001,7.98569726945904,18.506121328940022,0,0.7481238472885168,0.7481238472885168,6.499863814451539
0.0003195749325026753,203.98679914770773,1.0,31.36789192585611,-0.0003195749325026753,1.1875095489763665,3187,59,0.0,0.05122516572512858,0.0,6.554139779998818,24.41027652791885,0.0,130.31907946360215,7.98569726945904,6.695077933976518,6.554139791237877,0.984764086312141,0.001,7.985377694526537,19.350839235676148,0,0.7472817283018622,0.7472817283018622,6.503149299437937
0.0005221326923070535,206.06626458893052,1.0,31.679239302694135,-0.0005221326923070535,1.1823451700241898,3159,60,0.0,0.07796004950691725,0.0,6.5555095319918735,24.29413726672542,0.0,133.85438986664332,7.985377694526537,6.695142586391172,6.555509534464608,0.9844076157921754,0.001,7.98485556183423,19.8727759387079,0,0.7460234997068196,0.7460234997068196,6.504750603262439
0.00032442059815895874,209.2804508695806,1.0,32.15701415701416,-0.00032442059815895874,1.1737734923944803,3112,61,0.0,0.004747981504323895,0.0,6.558551401448756,24.098768605424297,0.0,138.665901099386,7.98485556183423,6.695743871817757,6.558553051493671,0.9846375749864121,0.001,7.984531141236071,20.592427300520274,0,0.7445389731826262,0.7445389731826262,6.508178405208115
0.000752192094080506,207.4019926516245,1.0,31.875558391831525,-0.000752192094080506,1.1785766312053425,3138,62,0.0,0.007800335644078172,0.0,6.557423220505477,24.208517993831972,0.0,134.02610329640615,7.984531141236071,6.69600641064681,6.557423421068123,0.9841000196484895,0.001,7.983778949141991,19.90014533184926,0,0.7450445804216327,0.7450445804216327,6.506833986881738
0.00019203426598490836,210.6522851153592,1.0,32.35092262868242,-0.00019203426598490836,1.1710417413214835,3093,63,0.0,0.008070342855041672,0.0,6.561684672524926,24.037012593888086,0.0,139.14890032328563,7.983778949141991,6.6980714492567035,6.56168467509496,0.9811089688161057,0.001,7.983586914876006,20.654690778902133,0,0.7412613369470297,0.7412613369470297,6.511435338338561
0.0006266361839166734,208.03856597329624,1.0,31.968950064020486,-0.0006266361839166734,1.1768185370424291,3128,64,0.0,0.007012441417574114,0.0,6.558189975756956,24.16852751276195,0.0,136.85572269390158,7.983586914876006,6.696242060137941,6.558190027953613,0.9832786005433807,0.001,7.982960278692089,20.329110248151572,0,0.7440951837888523,0.7440951837888523,6.507680075132694
6.818444706091498e-05,209.7749352528571,1.0,32.22516129032258,6.818444706091498e-05,1.1726408053349178,3104,65,0.0,0.008201821957213267,0.0,6.560140532680643,24.07321462650343,0.0,138.52133675539042,7.982960278692089,6.697059661574768,6.560141871466126,0.9838734090357454,0.001,7.98302846313915,20.56206056433559,0,0.7437017837336846,0.7437017837336846,6.5098185734962355
0.000270532910832344,214.32597947090136,1.0,32.90777338603426,-0.000270532910832344,1.161189815428996,3040,66,0.0,0.003931895553337754,0.0,6.562740201921726,23.8156369066569,0.0,139.6602067552512,7.98302846313915,6.696646463627162,6.562740209837647,0.9839945861148823,0.001,7.982757930228318,20.745129565937624,0,0.7415542959741174,0.7415542959741174,6.512932385053332
0.0005735710346064238,216.44021009351715,1.0,33.21283671433322,-0.0005735710346064238,1.156079844749908,3011,67,0.0,0.035549976382352536,0.0,6.5664991408471085,23.699207319572544,0.0,142.23475955912278,7.982757930228318,6.698970688895792,6.566499147900939,0.9844393485848206,0.001,7.982184359193711,21.115434745003736,0,0.7408094584923448,0.7408094584923448,6.516921885279922
0.0008453062698370317,216.7233462905534,1.0,33.26597869507324,-0.0008453062698370317,1.154684230788635,3008,68,0.0,0.011948641029965883,0.0,6.564592964929994,23.66912757936053,0.0,139.12926456183615,7.982184359193711,6.696896910451487,6.5645933314718805,0.9834449313433721,0.001,7.981339052923874,20.68311161791861,0,0.7398467257844705,0.7398467257844705,6.515076835309429
0.0005592186931817622,216.96278259535976,1.0,33.297198132088056,-0.0005592186931817622,1.1542782179643167,3002,69,0.0,0.004882011390008903,0.0,6.565683874068208,23.659317379189844,0.0,143.64065130160606,7.981339052923874,6.6977727839899295,6.5656838814227285,0.9843609080423043,0.001,7.980779834230693,21.34664341166388,0,0.7404292392449592,0.7404292392449592,6.516186786741731
0.00010813996772363055,227.1381871412394,1.0,34.79972135144549,0.00010813996772363055,1.1309286324848564,2875,70,0.0,0.3423240657763221,0.0,6.575494779239388,23.12976314468672,0.0,152.27212321866222,7.980779834230693,6.7012724194595705,6.57549481287453,0.983397070881508,0.001,7.980887974198416,22.623182210100726,0,0.7348298438302423,0.7348298438302423,6.527048775855258
0.0002550171319937178,224.00764403798755,1.0,34.34788587143348,0.0002550171319937178,1.1377365463260911,2913,71,0.0,0.061880161310771474,0.0,6.570479569234042,23.285384067195707,0.0,149.5641988545859,7.980887974198416,6.698202632670419,6.57047957618257,0.9824197223507832,0.001,7.98114299133041,22.213037242731147,0,0.7356272039361749,0.7356272039361749,6.521725941167161
0.001099359123336363,229.34246532509596,1.0,35.13084769609567,-0.001099359123336363,1.1249993841806605,2847,72,0.0,0.005631537747200949,0.07024938531787847,6.576477449070693,22.99640843588967,0.0,157.28938923668906,7.98114299133041,6.700803368867093,6.576477452833912,0.9829748349259415,0.001,7.980043632207074,23.36133850417536,0,0.7333218674787434,0.7333218674787434,6.528297294269117
0.0005594162831705773,228.17324113872309,1.0,34.963973417278766,-0.0005594162831705773,1.128006850663201,2863,73,0.0,0.005579369887049625,0.0,6.574338604578275,23.065215138917875,0.0,152.77351894008132,7.980043632207074,6.6995390627141305,6.574338646313413,0.9815978746354318,0.001,7.979484215923903,22.700009085319437,0,0.7329439093012179,0.7329439093012179,6.5260224743670445
0.0001361748238188909,230.56247521013745,1.0,35.306930693069305,-0.0001361748238188909,1.122882839606406,2832,74,0.0,0.008846809421367369,0.0,6.578417916662099,22.948172222775675,0.0,156.39459614705436,7.979484215923903,6.702155896913398,6.5784175805926335,0.9826570836793783,0.001,7.979348041100084,23.228338787530507,0,0.7325649945492883,0.7325649945492883,6.53033344748585
