ConfortViolation,TimestepsMean,NormDeltaOmega,Omega,RewardMean,RewardStd,Wins,DeltaOmega,ReturnsStd,ReturnsMean,Traj,TimestepsStd,NormDeltaVar,OmegaBefore,ITERATIONS,Theta
0,500.0,0.004946995790073738,0.829049965640576,2.411,2.4892326126740345,0.0,0.004946995790073738,66.38034347606225,1205.5,20,0.0,0.2593346664374856,0.8241029698505022,16,0.10874130525582479
0,500.0,0.00637730872593445,0.8354272743665104,2.433,2.5154146775432475,0.0,0.00637730872593445,55.827860428284374,1216.5,20,0.0,0.24086944654863984,0.829049965640576,17,0.10711795497262429
0,500.0,0.006580187816068062,0.8420074621825785,2.4722,2.5457075951491364,0.0,0.006580187816068062,75.57109235680002,1236.1,20,0.0,0.21355478288194973,0.8354272743665104,18,0.10569656758161977
0,500.0,0.007250037962184819,0.8492575001447633,2.4776,2.5513718349154835,0.0,0.007250037962184819,69.72058519547868,1238.8,20,0.0,0.20006685785011769,0.8420074621825785,19,0.10438006929990187
0,500.0,0.006897949894219213,0.8561554500389825,2.475,2.5594481827143913,0.0,0.006897949894219213,58.582847318989195,1237.5,20,0.0,0.29521013470303714,0.8492575001447633,20,0.10246396466817982
0,500.0,0.007314087444031725,0.8634695374830142,2.4882,2.570537056725695,0.0,0.007314087444031725,56.08734260062604,1244.1,20,0.0,0.24056347905637665,0.8561554500389825,21,0.10092565776599274
0,500.0,0.007169970495607525,0.8706395079786218,2.5348,2.6146489171588603,0.0,0.007169970495607525,64.49837207247947,1267.4,20,0.0,0.28904492125749215,0.8634695374830142,22,0.09910447623678693
0,500.0,0.0069439774426063305,0.8775834854212281,2.5002,2.597036765238413,0.0,0.0069439774426063305,51.281478137822816,1250.1,20,0.0,0.18285788476130094,0.8706395079786218,23,0.09796750191705951
0,500.0,0.007021429108468813,0.8846049145296969,2.5642,2.6459928873676133,0.0,0.007021429108468813,70.54495020906883,1282.1,20,0.0,0.16102402267852867,0.8775834854212281,24,0.09697592876868168
0,500.0,0.0026020496853405017,0.8872069642150374,2.5366,2.618789880841913,0.0,0.0026020496853405017,45.64329085418798,1268.3,20,0.0,0.31375871162726554,0.8846049145296969,25,0.09506953552647089
0,500.0,0.0021578237972336156,0.889364788012271,2.5152,2.6058720152762684,0.0,0.0021578237972336156,72.56610779144765,1257.6,20,0.0,0.3157808300971183,0.8872069642150374,26,0.09318478945562625
0,500.0,0.0022324772290375217,0.8915972652413086,2.5292,2.6124217423685634,0.0,0.0022324772290375217,83.99785711552408,1264.6,20,0.0,0.30332951470064273,0.889364788012271,27,0.09140599789330897
0,500.0,0.0006198795931773304,0.8922171448344859,2.4716,2.5663969763074452,0.0,0.0006198795931773304,63.1186184893174,1235.8,20,0.0,0.33873050732817234,0.8915972652413086,28,0.08945575156796426
0,500.0,0.0008094293578440048,0.8930265741923299,2.5954,2.678861482047924,0.0,0.0008094293578440048,68.25034798446086,1297.7,20,0.0,0.23859836547998725,0.8922171448344859,29,0.08810462178563272
0,500.0,0.0022403843180910377,0.8952669585104209,2.5886,2.6595394413319013,0.0,0.0022403843180910377,55.63551024300937,1294.3,20,0.0,0.1580888716304969,0.8930265741923299,30,0.08721958043367031
0,500.0,0.0021995047071584617,0.8974664632175794,2.5722,2.6545408567208,0.0,0.0021995047071584617,47.63391648814949,1286.1,20,0.0,0.13708840603830907,0.8952669585104209,31,0.08645862563183289
0,500.0,0.0025492926233722235,0.9000157558409516,2.5556,2.645015810916827,0.0,0.0025492926233722235,70.31045441468856,1277.8,20,0.0,0.06527225046489349,0.8974664632175794,32,0.0860984265521915
0,500.0,0.0020532566404557473,0.9020690124814074,2.5424,2.643672112800678,0.0,0.0020532566404557473,78.36427757594655,1271.2,20,0.0,0.041389936824906215,0.9000157558409516,33,0.0858707246555373
0,500.0,0.002146564648480065,0.9042155771298874,2.5774,2.6556749123339625,0.0,0.002146564648480065,53.146119331518456,1288.7,20,0.0,0.1586160801891694,0.9020690124814074,34,0.08500316131496943
0,500.0,0.0027927996119814225,0.9070083767418688,2.565,2.6455197976957194,0.0,0.0027927996119814225,79.94717005623151,1282.5,20,0.0,0.17328738196532356,0.9042155771298874,35,0.084064446620192
0,500.0,0.0018491889055070043,0.9088575656473759,2.5694,2.6555947808353593,0.0,0.0018491889055070043,72.6175598598576,1284.7,20,0.0,0.19426601823125367,0.9070083767418688,36,0.0830232901901253
0,500.0,0.0030117035273014015,0.9118692691746773,2.5796,2.6729878114200223,0.0,0.0030117035273014015,70.28484900744968,1289.8,20,0.0,0.012855304843178317,0.9088575656473759,37,0.08295480830477486
0,500.0,0.0013132827316780782,0.9131825519063553,2.5768,2.670150138100852,0.0,0.0013132827316780782,50.38094878026812,1288.4,20,0.0,0.1579181786566366,0.9118692691746773,38,0.08211774074197722
0,500.0,0.002259772630229806,0.9154423245365851,2.6034,2.685425187935795,0.0,0.002259772630229806,67.95667737610484,1301.7,20,0.0,0.14600155444702523,0.9131825519063553,39,0.08135068859911443
0,500.0,0.0026341868568264815,0.9180765113934116,2.6142,2.694430990023682,0.0,0.0026341868568264815,46.20595199755113,1307.1,20,0.0,0.11216215402048846,0.9154423245365851,40,0.08076586084330142
0,500.0,0.0029049449750936374,0.9209814563685053,2.5634,2.6552175880707027,0.0,0.0029049449750936374,80.88331101036852,1281.7,20,0.0,0.026955523794399028,0.9180765113934116,41,0.08062588398350609
0,500.0,0.0023850351722046748,0.9233664915407099,2.6026,2.678744713480551,0.0,0.0023850351722046748,54.052844513494385,1301.3,20,0.0,0.042755357034778285,0.9209814563685053,42,0.08084801052510464
0,500.0,0.0021485938745188227,0.9255150854152288,2.6026,2.69244744424102,0.0,0.0021485938745188227,53.87123536730896,1301.3,20,0.0,0.07992367460295924,0.9233664915407099,43,0.08126473464509196
0,500.0,0.0026618755774694414,0.9281769609926982,2.592,2.67161673898035,0.0,0.0026618755774694414,81.50092024020343,1296.0,20,0.0,0.055357394025300266,0.9255150854152288,44,0.08097589185904348
0,500.0,0.003068483118624288,0.9312454441113225,2.6204,2.7167450818948766,0.0,0.003068483118624288,58.71592628921049,1310.2,20,0.0,0.011856060549085612,0.9281769609926982,45,0.08103767530445777
0,500.0,0.0020810618130200353,0.9333265059243425,2.6152,2.6926434892127844,0.0,0.0020810618130200353,61.808090085360185,1307.6,20,0.0,0.022120949020042247,0.9312454441113225,46,0.08115306531909362
0,500.0,0.00172520600223236,0.9350517119265749,2.6564,2.7545487906370436,0.0,0.00172520600223236,60.332081018310646,1328.2,20,0.0,0.060698041212688736,0.9333265059243425,47,0.08147045567787442
0,500.0,0.0021130187368733067,0.9371647306634482,2.6468,2.7276454608324743,0.0,0.0021130187368733067,67.43322623158409,1323.4,20,0.0,0.051563514723262927,0.9350517119265749,48,0.08120075764374755
0,500.0,0.001723939323274748,0.9388886699867229,2.6602,2.7414842622200113,0.0,0.001723939323274748,70.98020850913302,1330.1,20,0.0,0.1090332110418828,0.9371647306634482,49,0.08063314837251974
0,500.0,0.0017802328678571122,0.94066890285458,2.6366,2.7196949167140057,0.0,0.0017802328678571122,77.7953083418274,1318.3,20,0.0,0.0019136018818244338,0.9388886699867229,50,0.08062321886540631
0,500.0,0.002021708545572598,0.9426906114001526,2.6222,2.7127232000335018,0.0,0.002021708545572598,74.25489882829281,1311.1,20,0.0,0.12632274940419563,0.94066890285458,51,0.07997020424382437
0,500.0,0.0006689643796449207,0.9433595757797976,2.6498,2.731109657263875,0.0,0.0006689643796449207,57.87391467664858,1324.9,20,0.0,0.04811089774144506,0.9426906114001526,52,0.07972277143408406
0,500.0,0.00027959173882363686,0.9436391675186212,2.676,2.7612721705764534,0.0,0.00027959173882363686,47.535250078231414,1338.0,20,0.0,0.09114917788407695,0.9433595757797976,53,0.07925591068281757
0,500.0,0.00035058071535232216,0.9439897482339735,2.649,2.7324712258320303,0.0,0.00035058071535232216,71.45593047466389,1324.5,20,0.0,0.1912854984302328,0.9436391675186212,54,0.07828427290637813
0,500.0,0.0003635528427691215,0.9443533010767426,2.6712,2.7339148779726115,0.0,0.0003635528427691215,58.90534780476218,1335.6,20,0.0,0.1456091494139784,0.9439897482339735,55,0.07755196839124172
0,500.0,0.0008944360299564247,0.9452477371066991,2.6314,2.7242859688366052,0.0,0.0008944360299564247,44.83425030041207,1315.7,20,0.0,0.14258173967942867,0.9443533010767426,56,0.07684097459532134
0,500.0,0.0007338932233061923,0.9459816303300053,2.7354,2.7982113644254962,0.0,0.0007338932233061923,81.98603539627953,1367.7,20,0.0,0.13690306580016198,0.9452477371066991,57,0.07616392623903596
0,500.0,0.0009600361214386899,0.946941666451444,2.6324,2.7125025788006174,0.0,0.0009600361214386899,86.24128941522153,1316.2,20,0.0,0.2195383814183529,0.9459816303300053,58,0.07508962842007394
0,500.0,0.0007245229058651104,0.9476661893573091,2.6994,2.770711035095504,0.0,0.0007245229058651104,59.097461874432476,1349.7,20,0.0,0.3409569369006178,0.946941666451444,59,0.0734487567122897
0,500.0,0.0012346092230165473,0.9489007985803256,2.7054,2.773952205788701,0.0,0.0012346092230165473,63.39171870205129,1352.7,20,0.0,0.25775467851519096,0.9476661893573091,60,0.0722302801481849
0,500.0,0.0013311788805310254,0.9502319774608566,2.7608,2.8236825883940995,0.0,0.0013311788805310254,77.35528424096185,1380.4,20,0.0,0.4317997742957189,0.9489007985803256,61,0.07023074992822878
0,500.0,0.0018252792495291326,0.9520572567103858,2.715,2.791912426993368,0.0,0.0018252792495291326,94.02738962664017,1357.5,20,0.0,0.3908340232760352,0.9502319774608566,62,0.0684651611569942
0,500.0,0.001687076186222658,0.9537443328966084,2.6616,2.757224227370709,0.0,0.001687076186222658,72.90377219321371,1330.8,20,0.0,0.5365031888308209,0.9520572567103858,63,0.06610844685019998
0,500.0,0.0018645447863684383,0.9556088776829769,2.7126,2.786216294547141,0.0,0.0018645447863684383,75.58114844324608,1356.3,20,0.0,0.45102227899113245,0.9537443328966084,64,0.06418577578275167
0,500.0,0.0018732702453089223,0.9574821479282858,2.8076,2.8413697823409048,0.0,0.0018732702453089223,68.00264700730406,1403.8,20,0.0,0.35764666537764356,0.9556088776829769,65,0.06269831537435958
0,500.0,0.0017301711591941604,0.95921231908748,2.7182,2.7913775738871305,0.0,0.0017301711591941604,73.51047544398008,1359.1,20,0.0,0.3818401918165861,0.9574821479282858,66,0.06114577624082864
0,500.0,0.0016511867759505527,0.9608635058634305,2.7092,2.8020412844924323,0.0,0.0016511867759505527,80.70712484037578,1354.6,20,0.0,0.32816639137757875,0.95921231908748,67,0.059840262125125755
0,500.0,0.001307984944644569,0.9621714908080751,2.771,2.829480340981361,0.0,0.001307984944644569,69.31918926242574,1385.5,20,0.0,0.19641518430117344,0.9608635058634305,68,0.05907141304507674
0,500.0,0.0012715894656937232,0.9634430802737688,2.7762,2.847369586126817,0.0,0.0012715894656937232,80.81206593077546,1388.1,20,0.0,0.22366523258267534,0.9621714908080751,69,0.058207173938483486
0,500.0,0.0008825822263374139,0.9643256625001062,2.7294,2.802779984229943,0.0,0.0008825822263374139,68.41717620597915,1364.7,20,0.0,0.16252874042570653,0.9634430802737688,70,0.0575866221643017
0,500.0,0.00039498328384302006,0.9647206457839492,2.7762,2.8293309385789427,0.0,0.00039498328384302006,77.32910189572874,1388.1,20,0.0,0.2736080258157898,0.9643256625001062,71,0.0565559694999014
0,500.0,0.0008377645881452178,0.9655584103720944,2.7208,2.7932145209417767,0.0,0.0008377645881452178,58.71490441106074,1360.4,20,0.0,0.2368781894694152,0.9647206457839492,72,0.055677703309072846
0,500.0,0.0007485182586718375,0.9663069286307663,2.739,2.815648948288831,0.0,0.0007485182586718375,52.967442830478426,1369.5,20,0.0,0.26888501503885465,0.9655584103720944,73,0.05469632472959638
0,500.0,0.0005608193342248047,0.9668677479649911,2.7426,2.8003116326580515,0.0,0.0005608193342248047,68.12422476623128,1371.3,20,0.0,0.18630688763624903,0.9663069286307663,74,0.05402592244204339
0,500.0,0.00022521387358231948,0.9670929618385734,2.76,2.8284271247461903,0.0,0.00022521387358231948,75.66769455983182,1380.0,20,0.0,0.22083619444281766,0.9668677479649911,75,0.05324130612871512
0,500.0,0.0005177708856227703,0.9676107327241962,2.8202,2.8697860477742934,0.0,0.0005177708856227703,72.25088234755339,1410.1,20,0.0,0.17501391883773465,0.9670929618385734,76,0.052627144444925666
0,500.0,0.0004269381739295808,0.9680376708981258,2.7688,2.837066541341602,0.0,0.0004269381739295808,72.24015503859333,1384.4,20,0.0,0.16538450923546577,0.9676107327241962,77,0.05205292843916492
0,500.0,2.2309299521072745e-05,0.9680599801976468,2.7688,2.824632110558824,0.0,2.2309299521072745e-05,53.89100110408045,1384.4,20,0.0,0.1121379007297989,0.9680376708981258,78,0.05166695884271536
0,500.0,0.0007405623575290621,0.9688005425551759,2.8282,2.863299628051525,0.0,0.0007405623575290621,79.49207507670182,1414.1,20,0.0,0.096637001733626,0.9680599801976468,79,0.051336514373602295
0,500.0,0.0009170887863986232,0.9697176313415745,2.7974,2.848956517744699,0.0,0.0009170887863986232,63.34753349578814,1398.7,20,0.0,0.03533232040322787,0.9688005425551759,80,0.05121619740303841
0,500.0,0.0011131955799593696,0.9708308269215339,2.7222,2.7877638278735164,0.0,0.0011131955799593696,60.44989660867916,1361.1,20,0.0,0.006233421902024361,0.9697176313415745,81,0.051237404645474015
0,500.0,0.0010989068946948288,0.9719297338162287,2.801,2.8531384473943775,0.0,0.0010989068946948288,82.90687546880537,1400.5,20,0.0,0.10902076343083422,0.9708308269215339,82,0.050867691371150776
0,500.0,0.0008820782471170574,0.9728118120633458,2.7074,2.7767580449149687,0.0,0.0008820782471170574,54.57572720541614,1353.7,20,0.0,0.12282955317987643,0.9719297338162287,83,0.05045417457028473
0,500.0,0.0009500574486678293,0.9737618695120136,2.8456,2.8877951173862733,0.0,0.0009500574486678293,78.26212366144942,1422.8,20,0.0,0.150694540983082,0.9728118120633458,84,0.049951195409845814
0,500.0,0.0007480054476581843,0.9745098749596718,2.8114,2.8622421351101655,0.0,0.0007480054476581843,71.26927809372002,1405.7,20,0.0,0.11955653597530613,0.9737618695120136,85,0.04955553010555732
0,500.0,0.0009890132482373026,0.9754988882079091,2.7736,2.833221318570083,0.0,0.0009890132482373026,62.91390943185776,1386.8,20,0.0,0.15699880948467637,0.9745098749596718,86,0.049040462401537525
0,500.0,0.0007671425837130208,0.9762660307916221,2.7416,2.8120507534537853,0.0,0.0007671425837130208,75.5020529522211,1370.8,20,0.0,0.15531167206052743,0.9754988882079091,87,0.048535928400612584
0,500.0,0.0008988260800747438,0.9771648568716969,2.7494,2.818581139509736,0.0,0.0008988260800747438,73.71098968267893,1374.7,20,0.0,0.1490704411565389,0.9762660307916221,88,0.04805630514396214
0,500.0,0.0008813617538221408,0.978046218625519,2.7974,2.8618443773203324,0.0,0.0008813617538221408,45.7439613501061,1398.7,20,0.0,0.16830931354687095,0.9771648568716969,89,0.047520191942494634
0,500.0,0.0005855954748540393,0.978631814100373,2.8112,2.880755900801038,0.0,0.0005855954748540393,51.85209735391617,1405.6,20,0.0,0.16253678751679246,0.978046218625519,90,0.04700786293150698
0,500.0,0.0004521848213349111,0.9790839989217079,2.7722,2.838891889452644,0.0,0.0004521848213349111,83.58103851951111,1386.1,20,0.0,0.34460043241571015,0.978631814100373,91,0.04593897292099319
0,500.0,0.0004587327187832724,0.9795427316404912,2.7844,2.8484235359229855,0.0,0.0004587327187832724,70.23361018771568,1392.2,20,0.0,0.21483733688816642,0.9790839989217079,92,0.045284334290820426
0,500.0,0.0006000611385472698,0.9801427927790385,2.8042,2.8603605297234824,0.0,0.0006000611385472698,84.44755769114936,1402.1,20,0.0,0.25394517932777205,0.9795427316404912,93,0.0445219878598266
0,500.0,0.0005377226765299614,0.9806805154555684,2.8238,2.8741874608313216,0.0,0.0005377226765299614,73.3279619244937,1411.9,20,0.0,0.26245606756255313,0.9801427927790385,94,0.0437469574749311
0,500.0,0.0005697666023750658,0.9812502820579435,2.8088,2.8624888750875526,0.0,0.0005697666023750658,68.54662646695313,1404.4,20,0.0,0.1975152645117646,0.9806805154555684,95,0.04317220412884277
0,500.0,0.0005559901359937225,0.9818062721939372,2.8352,2.8819508947933166,0.0,0.0005559901359937225,50.606718921502896,1417.6,20,0.0,0.1141181185353517,0.9812502820579435,96,0.04284342338270388
0,500.0,0.0005198641368401313,0.9823261363307774,2.8504,2.892476419955744,0.0,0.0005198641368401313,65.74922052769904,1425.2,20,0.0,0.053491131390202895,0.9818062721939372,97,0.04269013695793628
0,500.0,0.00029126540381585464,0.9826174017345932,2.8398,2.8740104314354884,0.0,0.00029126540381585464,96.9978865749146,1419.9,20,0.0,0.14139890754168505,0.9823261363307774,98,0.042287457678083874
0,500.0,0.00031487921458894785,0.9829322809491822,2.8212,2.8652452879291155,0.0,0.00031487921458894785,93.83410893699583,1410.6,20,0.0,0.18129312047943102,0.9826174017345932,99,0.04177647641929105
0,500.0,0.0003713203876732907,0.9833036013368555,2.8838,2.902705214106317,0.0,0.0003713203876732907,80.0186853178681,1441.9,20,0.0,0.23291660493400457,0.9829322809491822,100,0.04112865538545162
0,500.0,0.0005280079741363242,0.9838316093109918,2.8708,2.8964991558776605,0.0,0.0005280079741363242,72.37706819152045,1435.4,20,0.0,0.2813979271908167,0.9833036013368555,101,0.04035881265842785
0,500.0,0.00043656577680128983,0.9842681750877931,2.8482,2.895540840672084,0.0,0.00043656577680128983,88.62612481655734,1424.1,20,0.0,0.17673676207095923,0.9838316093109918,102,0.03988237720348679
0,500.0,0.0003683810888697181,0.9846365561766628,2.8252,2.8785838462688558,0.0,0.0003683810888697181,56.4414741125708,1412.6,20,0.0,0.00685948786796331,0.9842681750877931,103,0.03990076760291672
0,500.0,0.0006218049670968506,0.9852583611437596,2.8438,2.898620630575861,0.0,0.0006218049670968506,90.67408670618083,1421.9,20,0.0,0.017042738155709003,0.9846365561766628,104,0.03985509072445812
0,500.0,0.0004744317314159252,0.9857327928751756,2.8364,2.896693811917304,0.0,0.0004744317314159252,72.95724775510655,1418.2,20,0.0,0.12924544767837887,0.9852583611437596,105,0.039510322914942865
0,500.0,0.0003957739526038173,0.9861285668277794,2.846,2.899979999931034,0.0,0.0003957739526038173,95.19348717218,1423.0,20,0.0,0.1534708832124565,0.9857327928751756,106,0.03910464628576009
0,500.0,0.0003988704819239963,0.9865274373097034,2.7916,2.8604491675259673,0.0,0.0003988704819239963,89.44025939139486,1395.8,20,0.0,0.3362446109787811,0.9861285668277794,107,0.03822975906468669
0,500.0,0.0003421130806194883,0.9868695503903229,2.8782,2.91677300453772,0.0,0.0003421130806194883,62.130427328322796,1439.1,20,0.0,0.342736885293796,0.9865274373097034,108,0.037357337762629
0,500.0,0.0002743294084001091,0.987143879798723,2.8936,2.92955270305895,0.0,0.0002743294084001091,97.43798027463419,1446.8,20,0.0,0.4416020325923995,0.9868695503903229,109,0.036261442467686804
0,500.0,0.00017104555505853547,0.9873149253537815,2.8618,2.9097252035200847,0.0,0.00017104555505853547,62.53471036152643,1430.9,20,0.0,0.37068487572872044,0.987143879798723,110,0.03536548283957844
0,500.0,0.0002785007656177507,0.9875934261193993,2.8572,2.904687274045177,0.0,0.0002785007656177507,91.13308949004198,1428.6,20,0.0,0.39140589187996255,0.9873149253537815,111,0.0344425987007913
0,500.0,0.0004254374897101343,0.9880188636091094,2.891,2.9161822645369746,0.0,0.0004254374897101343,72.90233192429444,1445.5,20,0.0,0.48050486038317786,0.9875934261193993,112,0.03334135985036038
0,500.0,0.00043857349407072643,0.9884574371031801,2.8166,2.870673168439765,0.0,0.00043857349407072643,63.33806122703789,1408.3,20,0.0,0.28648745435777556,0.9880188636091094,113,0.032701035141757255
0,500.0,0.00037397948022288574,0.988831416583403,2.8294,2.881474560012634,0.0,0.00037397948022288574,68.83102498147184,1414.7,20,0.0,0.33788621013380293,0.9884574371031801,114,0.031961094351747585
0,500.0,0.0002835006193445677,0.9891149172027476,2.862,2.907396773747952,0.0,0.0002835006193445677,92.03586257541133,1431.0,20,0.0,0.5163955835240088,0.988831416583403,115,0.03086142441012597
0,500.0,0.00022906231644415076,0.9893439795191917,2.921,2.9376451453502685,0.0,0.00022906231644415076,67.34649211354665,1460.5,20,0.0,0.4062738357520672,0.9891149172027476,116,0.030022092271684696
0,500.0,7.806436819413065e-05,0.9894220438873859,2.8492,2.901527073800967,0.0,7.806436819413065e-05,90.11570340401278,1424.6,20,0.0,0.383332773366412,0.9893439795191917,117,0.029250463537081956
0,500.0,2.1781232929729555e-05,0.9894438251203156,2.8518,2.8954510460375604,0.0,2.1781232929729555e-05,66.85349654281367,1425.9,20,0.0,0.34310887222530795,0.9894220438873859,118,0.02857614269293837
0,500.0,9.441081965333442e-05,0.9895382359399689,2.9218,2.933306114267653,0.0,9.441081965333442e-05,65.3895251550277,1460.9,20,0.0,0.30932545967853997,0.9894438251203156,119,0.027981167807501695
0,500.0,0.00014847919832228218,0.9896867151382912,2.8496,2.9081574647876276,0.0,0.00014847919832228218,86.82027412995193,1424.8,20,0.0,0.25259103754751777,0.9895382359399689,120,0.027504258589288687
0,500.0,6.287023631512678e-05,0.9897495853746063,2.9072,2.9422760169637385,0.0,6.287023631512678e-05,65.63109019359652,1453.6,20,0.0,0.13753051699133323,0.9896867151382912,121,0.027247922121094576
0,500.0,0.00022260955336439459,0.9899721949279707,2.9168,2.934940844378298,0.0,0.00022260955336439459,63.832906874119395,1458.4,20,0.0,0.1312441420091801,0.9897495853746063,122,0.027005468690889205
0,500.0,0.00022869284854942773,0.9902008877765202,2.89,2.916281879379975,0.0,0.00022869284854942773,83.60263153752996,1445.0,20,0.0,0.1326998050685475,0.9899721949279707,123,0.02676245911902606
0,500.0,0.00019206126992465933,0.9903929490464448,2.914,2.9465579919628264,0.0,0.00019206126992465933,74.00135133901271,1457.0,20,0.0,0.17066284073749216,0.9902008877765202,124,0.026453053368402816
0,500.0,0.0001947897983268776,0.9905877388447717,2.9204,2.9467378302115717,0.0,0.0001947897983268776,86.62540043197492,1460.2,20,0.0,0.1929500580137713,0.9903929490464448,125,0.026107432295424268
0,500.0,3.356643457586017e-05,0.9906213052793476,2.876,2.9129751114625066,0.0,3.356643457586017e-05,45.98695467195018,1438.0,20,0.0,0.1383803097284968,0.9905877388447717,126,0.02586226917606731
0,500.0,0.00014066349780605947,0.9907619687771536,2.8818,2.91088109685023,0.0,0.00014066349780605947,79.2173592086987,1440.9,20,0.0,0.08253062013256596,0.9906213052793476,127,0.02571712120821284
0,500.0,0.000283702915204076,0.9910456716923577,2.8738,2.9135671538511003,0.0,0.000283702915204076,73.8172744010506,1436.9,20,0.0,0.07259678305786821,0.9907619687771536,128,0.02559009994426912
0,500.0,0.00028080240776839904,0.9913264741001261,2.9132,2.9326550700687597,0.0,0.00028080240776839904,61.81941442621404,1456.6,20,0.0,0.15753161874004462,0.9910456716923577,129,0.02531656739480431
0,500.0,0.00027605179751599707,0.9916025258976421,2.9204,2.9415750610854725,0.0,0.00027605179751599707,66.63002326279047,1460.2,20,0.0,0.11574514602521901,0.9913264741001261,130,0.025117408462602197
0,500.0,0.00022568720785265395,0.9918282131054947,2.8504,2.9059972195444366,0.0,0.00022568720785265395,93.01268730662501,1425.2,20,0.0,0.10138216045485393,0.9916025258976421,131,0.024944218091272192
0,500.0,0.0002106346334589393,0.9920388477389537,2.9218,2.9398443428181706,0.0,0.0002106346334589393,77.91399104140412,1460.9,20,0.0,0.25351096906327086,0.9918282131054947,132,0.024516224767318937
0,500.0,0.00016558282221201814,0.9922044305611657,2.8792,2.926261669775962,0.0,0.00016558282221201814,76.4920910944393,1439.6,20,0.0,0.19757528776297306,0.9920388477389537,133,0.02418763742505878
0,500.0,0.0001235955096123842,0.9923280260707781,2.908,2.939853057552367,0.0,0.0001235955096123842,83.02047940116944,1454.0,20,0.0,0.18426991436577111,0.9922044305611657,134,0.023885051349158866
0,500.0,0.0001387864382370596,0.9924668125090151,2.9458,2.960719905698612,0.0,0.0001387864382370596,61.349735125752574,1472.9,20,0.0,0.17491159658154487,0.9923280260707781,135,0.023601250271179167
0,500.0,0.00016019514271348179,0.9926270076517286,2.942,2.9610531910116036,0.0,0.00016019514271348179,91.76382729594489,1471.0,20,0.0,0.058985698768090344,0.9924668125090151,136,0.02350628759658793
