DeltaOmega,ReturnsMean,Omega,RewardMean,ReturnsStd,Traj,TimestepsStd,ITERATIONS,OmegaBefore,TimestepsMean,ConfortViolation,RewardStd,Wins,Theta,NormDeltaOmega,NormDeltaVar
7.96631348588539e-05,1458.8,0.9961482889097848,2.9176,87.49491413790861,20,0.0,137,0.9960686257749259,500.0,0,2.9412259756774892,0.0,0.050829273368655205,7.96631348588539e-05,0.21424175608065354
5.7676503743109286e-05,1436.7,0.9962059654135279,2.8734,70.58973013123085,20,0.0,138,0.9961482889097848,500.0,0,2.9044745548894038,0.0,0.049999160247539004,5.7676503743109286e-05,0.24772014707394874
7.950382468491224e-05,1425.1,0.9962854692382128,2.8502,63.860707794386364,20,0.0,139,0.9962059654135279,500.0,0,2.8984064518283144,0.0,0.049167475169145,7.950382468491224e-05,0.25212790510532557
5.426310353318087e-05,1420.1,0.996339732341746,2.8402,84.63681232182601,20,0.0,140,0.9962854692382128,500.0,0,2.8768148984597532,0.0,0.04825258173646083,5.426310353318087e-05,0.2820676732850984
2.2860218004683297e-05,1409.1,0.9963625925597507,2.8182,103.59242250280664,20,0.0,141,0.996339732341746,500.0,0,2.8830103641853246,0.0,0.047476911492006495,2.2860218004683297e-05,0.2431496971567526
5.463713904851897e-05,1435.8,0.9964172296987992,2.8716,80.23939182222158,20,0.0,142,0.9963625925597507,500.0,0,2.909211824532549,0.0,0.04677441553537679,5.463713904851897e-05,0.22349115753988968
7.432821743125206e-05,1450.0,0.9964915579162305,2.9,65.29931086925804,20,0.0,143,0.9964172296987992,500.0,0,2.937413828523315,0.0,0.046226277075079564,7.432821743125206e-05,0.17661203890456534
8.413278735219798e-05,1428.2,0.9965756907035827,2.8564,88.41244256325011,20,0.0,144,0.9964915579162305,500.0,0,2.8969257912483712,0.0,0.0460264779796229,8.413278735219798e-05,0.06487179827050227
7.545010046772216e-05,1430.1,0.9966511408040504,2.8602,81.8278070095979,20,0.0,145,0.9965756907035827,500.0,0,2.9011128830157573,0.0,0.04627075393513479,7.545010046772216e-05,0.07927646077573769
0.00011000875339450822,1430.3,0.9967611495574449,2.8606,85.0770826956355,20,0.0,146,0.9966511408040504,500.0,0,2.9033373279727592,0.0,0.046801543571052706,0.00011000875339450822,0.17089691101636362
0.00010954307565402832,1430.0,0.9968706926330989,2.86,74.24553858650363,20,0.0,147,0.9967611495574449,500.0,0,2.8968258490975947,0.0,0.04697452710712273,0.00010954307565402832,0.055296958316574774
0.0001253413105103407,1418.3,0.9969960339436093,2.8366,89.69342227833654,20,0.0,148,0.9968706926330989,500.0,0,2.8913146559999308,0.0,0.04696319942280821,0.0001253413105103407,0.0036151469884231346
8.337707718308884e-05,1425.6,0.9970794110207923,2.8512,60.54618072182589,20,0.0,149,0.9969960339436093,500.0,0,2.9019060219104267,0.0,0.047045422304785346,8.337707718308884e-05,0.02622201941905189
8.814176159899212e-05,1471.4,0.9971675527823913,2.9428,88.77184238259336,20,0.0,150,0.9970794110207923,500.0,0,2.946714808053199,0.0,0.047213655044398915,8.814176159899212e-05,0.05351627341661924
0.00011265770402446584,1418.6,0.9972802104864158,2.8372,93.49245958899573,20,0.0,151,0.9971675527823913,500.0,0,2.8876108048003974,0.0,0.047480258076170095,0.00011265770402446584,0.0844386555751484
7.736664098112467e-05,1431.3,0.9973575771273969,2.8626,68.021393693455,20,0.0,152,0.9972802104864158,500.0,0,2.8962598709369987,0.0,0.047307216368040854,7.736664098112467e-05,0.05475437480361478
8.663195424218895e-05,1449.9,0.9974442090816391,2.8998,73.08207714617859,20,0.0,153,0.9973575771273969,500.0,0,2.9186914807838122,0.0,0.0471039004783257,8.663195424218895e-05,0.0645775503395214
9.712068984490951e-05,1446.6,0.997541329771484,2.8932,82.42354032677801,20,0.0,154,0.9974442090816391,500.0,0,2.918320366238087,0.0,0.04723244141077445,9.712068984490951e-05,0.04085811910772463
9.660101206065974e-05,1445.9,0.9976379307835447,2.8918,71.99854165189736,20,0.0,155,0.997541329771484,500.0,0,2.9260712158113993,0.0,0.047167681076242765,9.660101206065974e-05,0.0205715410050189
0.00011282738381668267,1464.3,0.9977507581673614,2.9286,82.34628103320757,20,0.0,156,0.9976379307835447,500.0,0,2.946269173039015,0.0,0.046750978995110444,0.00011282738381668267,0.1330138975976709
9.031492302002952e-05,1426.2,0.9978410730903814,2.8524,77.42325232125037,20,0.0,157,0.9977507581673614,500.0,0,2.8936852351283826,0.0,0.04624761521904044,9.031492302002952e-05,0.16218868688014965
0.0001013809169729818,1470.5,0.9979424540073544,2.941,82.68947937918101,20,0.0,158,0.9978410730903814,500.0,0,2.9527815699777045,0.0,0.046105169256562065,0.0001013809169729818,0.04620238202371496
6.841152182890387e-05,1439.6,0.9980108655291833,2.8792,59.82507835347982,20,0.0,159,0.9979424540073544,500.0,0,2.9120108791005572,0.0,0.045991281758794994,6.841152182890387e-05,0.03703726449852951
6.36379250413821e-05,1428.8,0.9980745034542247,2.8576,51.93996534461686,20,0.0,160,0.9980108655291833,500.0,0,2.8978133549281604,0.0,0.04558415712055162,6.36379250413821e-05,0.13311839160388672
5.9603679110176166e-05,1422.3,0.9981341071333348,2.8446,64.70633662942139,20,0.0,161,0.9980745034542247,500.0,0,2.8851084624325654,0.0,0.04519451860030661,5.9603679110176166e-05,0.12846542662565952
7.274572241977584e-05,1451.8,0.9982068528557546,2.9036,80.5677354776712,20,0.0,162,0.9981341071333348,500.0,0,2.923338338270136,0.0,0.04445709394520849,7.274572241977584e-05,0.24604711668055756
7.602578347454259e-05,1419.3,0.9982828786392292,2.8386,64.6506767172626,20,0.0,163,0.9982068528557546,500.0,0,2.88089396542115,0.0,0.04355038208313071,7.602578347454259e-05,0.30792162140328827
9.429543132599694e-05,1446.0,0.9983771740705552,2.892,70.90839160494335,20,0.0,164,0.9982828786392292,500.0,0,2.9169052092928904,0.0,0.04312985332970477,9.429543132599694e-05,0.14489495595073976
9.365754062951037e-05,1439.7,0.9984708316111847,2.8794,78.14416165011946,20,0.0,165,0.9983771740705552,500.0,0,2.902801343530073,0.0,0.042922429830002044,9.365754062951037e-05,0.0719661461054244
5.9088302290066785e-05,1449.2,0.9985299199134747,2.8984,94.67079803191689,20,0.0,166,0.9984708316111847,500.0,0,2.9308151494080956,0.0,0.04245487753531991,5.9088302290066785e-05,0.16344462566789986
7.521027192347596e-05,1445.1,0.9986051301853982,2.8902,70.55062012484369,20,0.0,167,0.9985299199134747,500.0,0,2.923823517245868,0.0,0.042198812406338174,7.521027192347596e-05,0.09024444067117088
5.872901734405023e-05,1455.5,0.9986638592027423,2.911,84.39164650603755,20,0.0,168,0.9986051301853982,500.0,0,2.9406256137087565,0.0,0.04184015956662757,5.872901734405023e-05,0.1272832773086563
5.4456002293590267e-05,1440.6,0.9987183152050358,2.8812,62.475915359440705,20,0.0,169,0.9986638592027423,500.0,0,2.914015538736882,0.0,0.04144115010466123,5.4456002293590267e-05,0.1428375547287999
5.5067778070738704e-05,1429.6,0.9987733829831066,2.8592,71.95165043277326,20,0.0,170,0.9987183152050358,500.0,0,2.9179745303891877,0.0,0.04072748141793645,5.5067778070738704e-05,0.2587930412961512
4.6632440649840845e-05,1438.3,0.9988200154237564,2.8766,85.40790361553198,20,0.0,171,0.9987733829831066,500.0,0,2.907640356027547,0.0,0.04021079202418607,4.6632440649840845e-05,0.19008781533933927
2.428488239702986e-05,1416.6,0.9988443003061535,2.8332,85.96534185356329,20,0.0,172,0.9988200154237564,500.0,0,2.8923654264286873,0.0,0.03960742197792873,2.428488239702986e-05,0.2249620644195076
1.3228771338469336e-05,1453.1,0.9988575290774919,2.9062,84.78555301464984,20,0.0,173,0.9988443003061535,500.0,0,2.946998737699085,0.0,0.03902161312803287,1.3228771338469336e-05,0.22158044494543105
1.681367754469143e-05,1457.1,0.9988743427550366,2.9142,74.77292290662443,20,0.0,174,0.9988575290774919,500.0,0,2.927906822287895,0.0,0.03831590584807234,1.681367754469143e-05,0.2712094705208159
2.654737772911364e-05,1463.9,0.9989008901327657,2.9278,88.8492543581543,20,0.0,175,0.9988743427550366,500.0,0,2.9427176487050195,0.0,0.0376931800394476,2.654737772911364e-05,0.2433322313596591
3.749379085149496e-05,1437.5,0.9989383839236172,2.875,99.24892946525922,20,0.0,176,0.9989008901327657,500.0,0,2.9097723278634704,0.0,0.03677756855618678,3.749379085149496e-05,0.3648870188322135
3.9423145377526225e-05,1439.8,0.9989778070689947,2.8796,83.3856102693984,20,0.0,177,0.9989383839236172,500.0,0,2.910928346764997,0.0,0.035892705411183896,3.9423145377526225e-05,0.3610321910903451
2.4191287960162455e-05,1466.6,0.9990019983569549,2.9332,74.9108803846277,20,0.0,178,0.9989778070689947,500.0,0,2.9478700378408815,0.0,0.035183998928113205,2.4191287960162455e-05,0.29539286354775385
3.1798067513300055e-05,1399.5,0.9990337964244682,2.799,48.66569633735862,20,0.0,179,0.9990019983569549,500.0,0,2.864192556376055,0.0,0.034531339077515474,3.1798067513300055e-05,0.2771477759373724
2.8977112866757082e-05,1416.9,0.999062773537335,2.8338,50.689150712948425,20,0.0,180,0.9990337964244682,500.0,0,2.889771195094864,0.0,0.03389637599061427,2.8977112866757082e-05,0.27452346125385674
2.5119140625973202e-05,1450.7,0.9990878926779609,2.9014,81.97627705623134,20,0.0,181,0.999062773537335,500.0,0,2.9411355018087826,0.0,0.033443186260085064,2.5119140625973202e-05,0.1989859909285201
4.115148055017226e-05,1440.3,0.9991290441585111,2.8806,57.19536694523429,20,0.0,182,0.9990878926779609,500.0,0,2.9259090279774593,0.0,0.03314167637605771,4.115148055017226e-05,0.1338337823556941
4.030436311885932e-05,1440.5,0.99916934852163,2.881,80.70656726685877,20,0.0,183,0.9991290441585111,500.0,0,2.9245579153095944,0.0,0.032780715386796694,4.030436311885932e-05,0.16177803804060886
3.832578337581438e-05,1446.8,0.9992076743050058,2.8936,99.11891847674691,20,0.0,184,0.99916934852163,500.0,0,2.927367254035612,0.0,0.032352866007523816,3.832578337581438e-05,0.1940005473212949
3.6967981121960314e-05,1457.9,0.9992446422861277,2.9158,56.51716553402161,20,0.0,185,0.9992076743050058,500.0,0,2.947288645518114,0.0,0.031825570423563744,3.6967981121960314e-05,0.2425331398746664
2.9171086688317693e-05,1467.7,0.9992738133728161,2.9354,59.643189049546976,20,0.0,186,0.9992446422861277,500.0,0,2.9418067305654194,0.0,0.03131136517436926,2.9171086688317693e-05,0.24028426951611692
2.1170645907009344e-05,1461.8,0.9992949840187231,2.9236,61.533405561532184,20,0.0,187,0.9992738133728161,500.0,0,2.961716232187007,0.0,0.030966896161958437,2.1170645907009344e-05,0.16311297592449847
1.682401839486758e-05,1455.7,0.9993118080371179,2.9114,74.70548841952643,20,0.0,188,0.9992949840187231,500.0,0,2.9523126595941696,0.0,0.03072924889443844,1.682401839486758e-05,0.1135577998693762
9.836752808634053e-06,1457.1,0.9993216447899266,2.9142,61.51902144865439,20,0.0,189,0.9993118080371179,500.0,0,2.9360923623074258,0.0,0.030553001134892437,9.836752808634053e-06,0.08476907186798144
1.4668369093140399e-05,1446.1,0.9993363131590197,2.8922,80.34544168775227,20,0.0,190,0.9993216447899266,500.0,0,2.918420661933437,0.0,0.030394530675396027,1.4668369093140399e-05,0.07662412603304602
1.0400331567517185e-05,1459.1,0.9993467134905872,2.9182,70.62428760702652,20,0.0,191,0.9993363131590197,500.0,0,2.939202061784797,0.0,0.03013542755705885,1.0400331567517185e-05,0.12611992786041526
7.354399224057673e-06,1481.0,0.9993540678898113,2.962,82.47545089297785,20,0.0,192,0.9993467134905872,500.0,0,2.958404299618292,0.0,0.02983363171094288,7.354399224057673e-06,0.14823230888517003
6.727902048253576e-06,1413.1,0.9993607957918595,2.8262,81.23170563271462,20,0.0,193,0.9993540678898113,500.0,0,2.892921284791551,0.0,0.029669733370205866,6.727902048253576e-06,0.08111163448196379
6.625882763566793e-06,1445.5,0.9993674216746231,2.891,62.23463665837537,20,0.0,194,0.9993607957918595,500.0,0,2.9298667205181874,0.0,0.029387345100607625,6.625882763566793e-06,0.14077550467434463
1.7271442455113473e-06,1460.8,0.9993691488188686,2.9216,74.17384983941443,20,0.0,195,0.9993674216746231,500.0,0,2.9426949281228594,0.0,0.0292593441591106,1.7271442455113473e-06,0.06424327966340115
-1.4827583306731285e-06,1469.3,0.999367666060538,2.9386,80.28019681091969,20,0.0,196,0.9993691488188686,500.0,0,2.9624702597663326,0.0,0.02935672634382672,1.4827583306731285e-06,0.04890054748779704
7.083108596872556e-06,1446.1,0.9993747491691348,2.8922,100.84537669124946,20,0.0,197,0.999367666060538,500.0,0,2.929091866090922,0.0,0.02957463767135208,7.083108596872556e-06,0.108856982934185
3.948568984002421e-06,1467.1,0.9993786977381188,2.9342,65.93474046358263,20,0.0,198,0.9993747491691348,500.0,0,2.9442266149194425,0.0,0.029679710438671472,3.948568984002421e-06,0.052211205070015865
-9.368958904243385e-07,1438.7,0.9993777608422284,2.8774,60.85811367434913,20,0.0,199,0.9993786977381188,500.0,0,2.9238620418891172,0.0,0.02983443380147349,9.368958904243385e-07,0.07655756678206416
