Omega,Traj,RewardMean,ReturnsStd,ITERATIONS,LossReg,WeightMedian,Wins,OmegaBefore,DualAfter,ConfortViolation,ReturnsMean,DualReg,Primal,Epsilon,WeightMin,NormDeltaVar,DualBefore,RewardStd,WeightMax,Eta,NormDeltaOmega,WeightMean,TimestepsMean,TimestepsStd,DeltaOmega
6.94317264091715,1102,7.317348782087556,209.18375330561335,37,0.0,0.9658781301622434,0.0,6.964756913633757,7.385698767535234,0,332.30252391835336,0.0001,7.398193994782707,0.001,0.4936503386320044,0.42913812523425654,7.4690607111196785,1.104633722634916,1.0,11.179294669419644,0.021584272716606456,0.4936503386320044,45.414922656960876,27.91679427205153,-0.021584272716606456
6.923557321721861,1062,7.336092524102407,212.66280617559667,38,0.0,0.9648880962390105,0.09416195856873823,6.94317264091715,7.4029454402085815,0,345.68134884152096,0.0001,7.415069948815996,0.001,0.4875953018938762,0.07185545694435672,7.482709078755972,1.0863740924372804,1.0,11.012190832343217,0.019615319195288805,0.4875953018938762,47.12275731822474,28.324573020236127,-0.019615319195288805
6.904610119977492,1046,7.3513006951540705,214.57880583196382,39,0.0,0.9688407264075722,0.09560229445506692,6.923557321721861,7.417724758724043,0,351.97242954445886,0.0001,7.42974149325278,0.001,0.4874364547359843,0.034674355426984244,7.496505289007602,1.0812187076005473,1.0,10.963182890704811,0.01894720174436948,0.4874364547359843,47.87919463087248,28.53251292624566,-0.01894720174436948
6.885873793948805,1034,7.365992031538025,223.54798430197255,40,0.0,0.9696630435291236,0.19342359767891684,6.904610119977492,7.431999574597996,0,356.78337335364074,0.0001,7.443910389428246,0.001,0.4858131051626184,0.03542857998927107,7.509671078735854,1.0762579768571887,1.0,10.914814816379215,0.018736326028687245,0.4858131051626184,48.4364694471387,29.65435523546944,-0.018736326028687245
6.867485223322788,996,7.38603853459101,236.0637248258713,41,0.0,0.966964149194368,0.0,6.885873793948805,7.450714249924362,0,371.498915899041,0.0001,7.462296440097248,0.001,0.47911281893225927,0.09609165377597348,7.5252347736195535,1.0599291554968102,1.0,10.76322309407273,0.01838857062601651,0.47911281893225927,50.29808660624371,31.25021275036626,-0.01838857062601651
6.850115469800536,976,7.399239357942487,235.06073792462507,42,0.0,0.9689674328215411,0.20491803278688525,6.867485223322788,7.4631670056172,0,379.7249617969285,0.0001,7.4745656959276605,0.001,0.4768742714869277,0.012304260774832565,7.536062876213982,1.050704919696337,1.0,10.6776882465445,0.017369753522252118,0.4768742714869277,51.318602261048305,31.05922521597281,-0.017369753522252118
6.8322757115344785,954,7.416243555383317,231.26116896932007,43,0.0,0.9671713265479341,0.20964360587002098,6.850115469800536,7.479266033867099,0,387.8036421259862,0.0001,7.490440235850295,0.001,0.47209656408438927,0.05859338043158581,7.549892586206417,1.0396339473986356,1.0,10.572089783769616,0.017839758266057437,0.47209656408438927,52.29863301787592,30.519669894959392,-0.017839758266057437
6.814734066920166,936,7.430862459695194,250.212321278334,44,0.0,0.9660117726258295,0.4273504273504274,6.8322757115344785,7.493233661936241,0,396.98512876254546,0.0001,7.504247537856863,0.001,0.4685363186744715,0.08369028525952113,7.562350434518689,1.0316305551961862,1.0,10.495822768193023,0.017541644614312624,0.4685363186744715,53.42443729903537,32.967519869969436,-0.017541644614312624
6.797992442278884,922,7.442807111437803,240.87604452909835,45,0.0,0.9697239588858284,0.21691973969631237,6.814734066920166,7.504720600797984,0,404.0722387996657,0.0001,7.515622793167955,0.001,0.4680907327480888,0.04201212364508327,7.572932243756527,1.0259615669803006,1.0,10.442452596459274,0.016741624641281483,0.4680907327480888,54.291621327529924,31.723194891228708,-0.016741624641281483
6.781856790418547,897,7.459159980826043,254.3135486679598,46,0.0,0.9638248940651765,0.11148272017837235,6.797992442278884,7.520134885477284,0,416.19912314978507,0.0001,7.530806483988121,0.001,0.4610893152152193,0.0674125517201208,7.586127477624173,1.0143532440499488,1.0,10.331698172401978,0.016135651860337497,0.4610893152152193,55.79977628635347,33.42036445905924,-0.016135651860337497
6.765953866945957,858,7.477986555276263,262.46784428071516,47,0.0,0.9680657436495501,0.34965034965034963,6.781856790418547,7.537307468060538,0,436.47689416844304,0.0001,7.5475807871338665,0.001,0.45604131715685736,0.03490690658000391,7.599853127026835,0.9935380481702325,1.0,10.137177675317373,0.015902923472589592,0.45604131715685736,58.369590643274854,34.42947209812015,-0.015902923472589592
6.75288085691841,829,7.491640211621189,291.68120703047356,48,0.0,0.9686052415972168,0.8443908323281062,6.765953866945957,7.549625684864516,0,450.91705329556817,0.0001,7.559579557865292,0.001,0.45044333263358544,0.06622502938780289,7.609439154968195,0.9766187382310862,1.0,9.978287703335077,0.013073010027547127,0.45044333263358544,60.19491525423729,38.19669399008871,-0.013073010027547127
6.738407143948157,812,7.503641315772191,298.7669793456239,49,0.0,0.9688224479132213,0.8620689655172413,6.75288085691841,7.560877417468094,0,462.66523184172155,0.0001,7.57065162278921,0.001,0.4469861640687526,0.3217282637751281,7.619163055223591,0.9671387090846697,1.0,9.887825888793179,0.014473712970253239,0.4469861640687526,61.658838071693445,39.08672869509281,-0.014473712970253239
6.7246289943161655,790,7.516753818130074,293.6269655617567,50,0.0,0.9700782662312161,0.8860759493670887,6.738407143948157,7.573084970607046,0,476.5940792907694,0.0001,7.582642338376052,0.001,0.44322644646805903,0.032699073930193424,7.6294678047460165,0.9556684407654343,1.0,9.777572836156562,0.013778149631991532,0.44322644646805903,63.405336721728084,38.34455073755946,-0.013778149631991532
6.710828367176258,762,7.5311365926962335,307.03080709974034,51,0.0,0.9673720555023203,1.1811023622047243,6.7246289943161655,7.586207729453595,0,494.8554060840468,0.0001,7.595467291855028,0.001,0.43599384771544625,0.1929244104274193,7.640171512258405,0.9395057435833899,1.0,9.623973208280699,0.013800627139907817,0.43599384771544625,65.70619235836627,40.027649878597394,-0.013800627139907817
6.696038379440358,773,7.537686996646454,294.33352193879495,52,0.0,0.9656494828983432,0.7761966364812419,6.710828367176258,7.5935029949833375,0,488.6815815802435,0.0001,7.602934684035282,0.001,0.4380522477083368,0.02682460980440047,7.648820304753875,0.9492614127702782,1.0,9.713053814542196,0.014789987735899679,0.4380522477083368,64.82987012987013,38.350920898322215,-0.014789987735899679
6.682347151948133,727,7.558661477186759,300.89683902173925,53,0.0,0.9698900382690653,0.9628610729023385,6.696038379440358,7.612222776525096,0,520.6284477779457,0.0001,7.621121514340578,0.001,0.42925151713255705,0.04414251751524964,7.66305037108751,0.920265700502364,1.0,9.435094522035929,0.013691227492224733,0.42925151713255705,68.88121546961327,39.131591717509245,-0.013691227492224733
6.667368281574316,739,7.561689210837421,301.5720313034201,54,0.0,0.967787056995718,0.8119079837618403,6.682347151948133,7.6160127449568895,0,511.7904504630854,0.0001,7.62508908736912,0.001,0.4315053910485544,0.0249503741945312,7.668354624215007,0.9302035657561344,1.0,9.52871626193502,0.014978870373817621,0.4315053910485544,67.6820652173913,39.211238186044355,-0.014978870373817621
6.654732656866212,704,7.579367949459364,331.455575957279,55,0.0,0.9679261411463996,1.5625,6.667368281574316,7.63179196057341,0,539.8430485319888,0.0001,7.640423263828152,0.001,0.42227892142820406,0.0580005855430885,7.680538513696056,0.905587225419981,1.0,9.292339351830382,0.012635624708103421,0.42227892142820406,71.22681883024251,43.01034835180694,-0.012635624708103421
6.641100440976248,684,7.591778798368308,321.21124578541173,56,0.0,0.9670080265333205,2.3391812865497075,6.654732656866212,7.643106608582958,0,556.520912065033,0.0001,7.651482808202167,0.001,0.41621002861547723,0.13425599629102097,7.689877060457142,0.8912903460665195,1.0,9.154090308398809,0.013632215889963994,0.41621002861547723,73.30543318649046,41.606125824970825,-0.013632215889963994
6.629129566268911,659,7.604904066670059,343.40046726307946,57,0.0,0.9687634869851458,2.4279210925644916,6.641100440976248,7.655038796207519,0,579.2579051988237,0.0001,7.663138476407462,0.001,0.4106254463102579,0.315835095415867,7.699660513059263,0.8756607500547775,1.0,9.001833839601197,0.011970874707337487,0.4106254463102579,76.16768292682927,44.420756294249685,-0.011970874707337487
6.617170489363149,656,7.614409569956409,345.833585501052,58,0.0,0.9665389227714405,2.4390243902439024,6.629129566268911,7.664519590954446,0,580.5443766319372,0.0001,7.672609351903669,0.001,0.4090791609511329,0.03654467247270115,7.708888302387376,0.8755383348966836,1.0,8.996301003307645,0.011959076905761812,0.4090791609511329,76.24349157733538,44.66458773923795,-0.011959076905761812
6.605177224164565,662,7.620152563703634,353.288823100204,59,0.0,0.9614430459208849,2.56797583081571,6.617170489363149,7.670501479544157,0,576.9337282750115,0.0001,7.678645127808986,0.001,0.4077762754391433,0.12987736137627204,7.715315351091234,0.8787530419791242,1.0,9.026202920137285,0.011993265198583458,0.4077762754391433,75.71168437025797,45.64917383005124,-0.011993265198583458
6.5928799272791325,643,7.6321069464041384,362.08733846481596,60,0.0,0.9638810453609886,3.1104199066874028,6.605177224164565,7.681451816210938,0,593.9521005081784,0.0001,7.6893637177247225,0.001,0.40333848491000135,0.05319964584436503,7.724504383378648,0.8655502127127115,1.0,8.896941691178188,0.012297296885432907,0.40333848491000135,77.8234375,46.691290817277626,-0.012297296885432907
6.580720770504315,634,7.64201468642316,376.3401489852067,61,0.0,0.9653495536822785,3.627760252365931,6.5928799272791325,7.690804933904668,0,601.8937041299995,0.0001,7.69858800889359,0.001,0.4007477382967047,0.03835383193930862,7.732844509993712,0.8582941132328353,1.0,8.824263660895966,0.012159156774817603,0.4007477382967047,78.76386687797148,48.47094341204096,-0.012159156774817603
6.568929788913588,619,7.652095381523963,366.3544657301906,62,0.0,0.9649589240682932,3.231017770597738,6.580720770504315,7.700285691916159,0,617.7515273965053,0.0001,7.70793046126173,0.001,0.3970549126906231,0.08605884960818844,7.7412765684531175,0.8503934712424331,1.0,8.745575635552685,0.011790981590727334,0.3970549126906231,80.73051948051948,47.162148905033256,-0.011790981590727334
6.559574271057667,592,7.66507150893078,392.56351086825646,63,0.0,0.963744717955386,4.898648648648648,6.568929788913588,7.711427651755018,0,648.9104891660352,0.0001,7.718657751843483,0.001,0.3863280031418084,0.019728055726844183,7.749472897491466,0.8258079682766154,1.0,8.505357659102403,0.009355517855920148,0.3863280031418084,84.66213921901527,50.42962730572714,-0.009355517855920148
6.550634075058654,612,7.667873738235855,375.0625107847317,64,0.0,0.9586356619967635,4.411764705882353,6.559574271057667,7.7154526349751595,0,626.0131687880832,0.0001,7.722955452088834,0.001,0.39050604586671056,0.10126340083781522,7.75535491622709,0.8423937317898579,1.0,8.664074692823613,0.008940195999013412,0.39050604586671056,81.64696223316913,48.111035655613534,-0.008940195999013412
6.540925760604467,609,7.674819413601511,367.37001571056044,65,0.0,0.9641693295272216,3.6124794745484397,6.550634075058654,7.722540849429777,0,631.0888759580432,0.0001,7.730072546200032,0.001,0.39313222458747876,0.03814994953202773,7.762518888317998,0.8444686188374297,1.0,8.680676892614535,0.009708314454186961,0.39313222458747876,82.22937293729373,47.13293322780047,-0.009708314454186961
6.530776165841628,598,7.685330608432059,401.8260965566574,66,0.0,0.9643572056596408,5.351170568561873,6.540925760604467,7.731998287770914,0,644.0325291789055,0.0001,7.739292443703781,0.001,0.38714641312500736,0.09210635198611658,7.770377654176642,0.8303214976626826,1.0,8.542888418532145,0.010149594762839165,0.38714641312500736,83.8016806722689,51.45876375237983,-0.010149594762839165
6.520362528949501,608,7.686563880972762,380.3119118811876,67,0.0,0.9651847783544086,4.440789473684211,6.530776165841628,7.7340382241777785,0,634.5720076446426,0.0001,7.741514359161766,0.001,0.391640131502393,0.04716995842799727,7.773789667349717,0.841169514973333,1.0,8.648695708534088,0.010413636892127265,0.391640131502393,82.55537190082644,48.73401233990474,-0.010413636892127265
6.5100952094868365,592,7.697492448029457,396.2937528245891,68,0.0,0.9622939692757941,5.912162162162162,6.520362528949501,7.743758038510387,0,650.1780336433746,0.0001,7.750959540242226,0.001,0.3835992576273776,0.07231572842804074,7.781472127492711,0.825027793500871,1.0,8.48853084157285,0.010267319462664126,0.3835992576273776,84.47198641765705,50.69534806477793,-0.010267319462664126
6.500532626598666,571,7.711264255969951,396.77432763721646,69,0.0,0.9637311692578877,6.129597197898424,6.5100952094868365,7.756430376009305,0,677.5762627858317,0.0001,7.763379632003592,0.001,0.37749244490495676,0.328651940421455,7.792092290484045,0.8104433700749054,1.0,8.33868668198337,0.009562582888170468,0.37749244490495676,87.86619718309859,50.70568610963116,-0.009562582888170468
6.490450150169896,551,7.722098807576159,428.80787409248194,70,0.0,0.9608239744068791,7.985480943738657,6.500532626598666,7.765745698082649,0,701.1064784332534,0.0001,7.772357623257134,0.001,0.3672662988988879,0.03155173053968349,7.7991619847105245,0.7897515597033705,1.0,8.134114001549406,0.010082476428769915,0.3672662988988879,90.79744525547446,54.69778476050796,-0.010082476428769915
6.481175711186055,549,7.728858082351413,416.6048509214285,71,0.0,0.9618501657698547,8.014571948998178,6.490450150169896,7.7725133255154075,0,706.5202190333631,0.0001,7.779125988114166,0.001,0.36735660948593285,0.0295793695539354,7.805947036762272,0.7899329622853609,1.0,8.134569853619155,0.009274438983840838,0.36735660948593285,91.41025641025641,53.10367395808262,-0.009274438983840838
6.471616681899463,552,7.733289075197969,409.5699433279868,72,0.0,0.9603250818500161,8.51449275362319,6.481175711186055,7.7768536303949976,0,703.0507000187522,0.0001,7.783445714562205,0.001,0.3660487532411898,0.05766322089446064,7.810166641443715,0.7887268380811054,1.0,8.121925360156181,0.009559029286592136,0.3660487532411898,90.91074681238615,52.16522417380638,-0.009559029286592136
6.46284412484066,528,7.743554660058174,402.03903474473265,73,0.0,0.9586227777874377,8.143939393939394,6.471616681899463,7.786046609675817,0,735.1826495105689,0.0001,7.792398585863419,0.001,0.3585811980924655,0.16497658604417334,7.817584511263546,0.7741901667489127,1.0,7.972863371399229,0.008772557058803088,0.3585811980924655,94.94095238095238,51.12038396017608,-0.008772557058803088
6.4546127828229904,508,7.753197891449506,428.6243054745759,74,0.0,0.9609701378388084,8.661417322834646,6.46284412484066,7.794502272522651,0,765.5221351104273,0.0001,7.800594922902644,0.001,0.3517675378469435,0.060892491245248745,7.8244035497239235,0.7577872024453833,1.0,7.808699317390473,0.008231342017669618,0.3517675378469435,98.74257425742574,54.51867759983348,-0.008231342017669618
