TimestepsMean,RewardMean,WeightMax,RewardStd,Primal,DeltaOmega,ITERATIONS,ReturnsMean,DualReg,ReturnsStd,OmegaBefore,Eta,WeightMin,DualBefore,WeightMean,Traj,WeightMedian,Wins,NormDeltaOmega,LossReg,TimestepsStd,DualAfter,Omega,NormDeltaVar,Epsilon,ConfortViolation
27.00648999459167,6.698503049065834,1.0,1.3200463861207183,6.803032654123731,-0.029117192327467123,10,180.89848838261364,0.0001,109.46934341369646,7.68317085948503,13.195515723945899,0.5719359832882002,6.928538132703637,0.5719359832882002,1852,0.9702828250836492,0.0,0.029117192327467123,0.0,15.709193398483919,6.785622303735291,7.654053667157563,0.10453415499032648,0.001,0
27.00648999459167,6.719495678295539,1.0,1.3242331011424262,6.82443037617357,-0.028659602834879117,11,181.47052947358767,0.0001,112.73641076704344,7.654053667157563,13.224230144262027,0.5726462171200818,6.950235968484169,0.5726462171200818,1852,0.9719879327085361,0.0,0.028659602834879117,0.0,16.122300330271166,6.806944146620298,7.625394064322684,0.13433138387375274,0.001,0
26.737687366167023,6.7380535323686255,1.0,1.3341095786890398,6.844019812008602,-0.030082449378292964,12,180.14823795823335,0.0001,112.72519103194989,7.625394064322684,13.301643051578104,0.5746237639699764,6.971731074611092,0.5746237639699764,1871,0.97393348572685,0.0,0.030082449378292964,0.0,16.078092793771575,6.826328221132818,7.595311614944391,0.2633284429011194,0.001,0
27.86622073578595,6.772955486020558,1.0,1.3136980221966674,6.876643186144961,-0.029400595380604244,13,188.7396163727805,0.0001,115.68285810210539,7.595311614944391,13.12176354172371,0.5697128488522963,6.998640399280918,0.5697128488522963,1797,0.9745790165282965,0.0,0.029400595380604244,0.0,16.431810601771858,6.859426923085679,7.565911019563787,0.6012608939148667,0.001,0
28.1510710259301,6.794153202470416,1.0,1.3106461310486497,6.897473175987419,-0.028682681037657254,14,191.2624274318261,0.0001,121.44274115359852,7.565911019563787,13.091096847664952,0.5662316849768272,7.018423954552574,0.5662316849768272,1777,0.971291674550225,0.0,0.028682681037657254,0.0,17.205199539284994,6.880337307781561,7.53722833852613,0.06525459317476025,0.001,0
28.168640721940214,6.814983675966503,1.0,1.3141058751599108,6.918631155231249,-0.027819891759781612,15,191.96470142003284,0.0001,122.46614258508346,7.53722833852613,13.114083604985964,0.567909425441297,7.039779067681793,0.567909425441297,1776,0.9748948705012899,0.0,0.027819891759781612,0.0,17.31273304719768,6.901435038022218,7.509408446766348,0.16208266136948107,0.001,0
28.852771362586605,6.841889587479048,1.0,1.3031296061084723,6.9443015760280815,-0.026934748232830152,16,197.4073620654344,0.0001,125.69732536976267,7.509408446766348,13.014849890877471,0.5629341023455252,7.062295306034756,0.5629341023455252,1735,0.9719270662124766,0.0,0.026934748232830152,0.0,17.714594143481786,6.927364721703897,7.482473698533518,0.08135332658460673,0.001,0
28.770869314910765,6.859693012303533,1.0,1.3087850908618197,6.962677603053618,-0.027443350310083048,17,197.3619000326782,0.0001,125.74808242666562,7.482473698533518,13.057619136839897,0.5646205514679762,7.081583026507305,0.5646205514679762,1740,0.9745275122861862,0.0,0.027443350310083048,0.0,17.668227616825046,6.945629269877063,7.455030348223435,0.07461444651512394,0.001,0
29.34312573443008,6.882891944499336,1.0,1.2994552197832812,6.984831339730554,-0.026208975595489292,18,201.96125617114194,0.0001,126.08933064347181,7.455030348223435,12.973605443628523,0.5605518591226676,7.1012251106087065,0.5605518591226676,1705,0.9723378300086147,0.0,0.026208975595489292,0.0,17.68286387540575,6.968001570461411,7.4288213726279455,0.09966517878137121,0.001,0
29.50531914893617,6.905832021890255,1.0,1.3000206965530436,7.007783007018624,-0.027349666621122815,19,203.75055428502304,0.0001,127.15985505196585,7.4288213726279455,12.971865099628829,0.5594927957112921,7.123680646936832,0.5594927957112921,1695,0.9722984094457886,0.0,0.027349666621122815,0.0,17.767957854423894,6.990958038692042,7.401471706006823,0.2184851479071251,0.001,0
29.858253588516746,6.926042943675226,1.0,1.295916317907362,7.02751494539474,-0.02575704388352129,20,206.7943517626009,0.0001,134.32953719732336,7.401471706006823,12.932139225719379,0.5580536696677303,7.142095943191235,0.5580536696677303,1675,0.9728361717079704,0.0,0.02575704388352129,0.0,18.724478741131364,7.010792729439763,7.375714662123301,0.00672135971430692,0.001,0
31.07218419415059,6.954733390625663,1.0,1.2746416861602738,7.0538772004374755,-0.025837257967816107,21,216.0922067345355,0.0001,143.8003895660575,7.375714662123301,12.745210841777336,0.5513300348587015,7.16319088313405,0.5513300348587015,1610,0.9704184375175824,0.0,0.025837257967816107,0.0,19.986455068527576,7.037634988431218,7.349877404155485,0.33440979049084923,0.001,0
32.60639686684073,6.983615625939639,1.0,1.2495580327373967,7.080047795389731,-0.025185899452362825,22,227.7107566877091,0.0001,150.13618181071124,7.349877404155485,12.52560841308018,0.5468679824747338,7.183613770462932,0.5468679824747338,1535,0.9737014844726718,0.0,0.025185899452362825,0.0,20.828399617362937,7.064360631334376,7.3246915047031225,0.03315278058882639,0.001,0
33.154714475431604,7.002675161351148,1.0,1.2414622186739803,7.098215677518493,-0.02443211047524052,23,232.16577643768036,0.0001,150.8249634433987,7.3246915047031225,12.451572549169384,0.5426446470992738,7.1997227942340105,0.5426446470992738,1509,0.9706445605866864,0.0,0.02443211047524052,0.0,20.86599487323693,7.0827135142788595,7.300259394227882,0.11596374339721006,0.001,0
34.387741046831955,7.030451326236081,1.0,1.223752852944039,7.1240766770127495,-0.02307506289241701,24,241.76039550251693,0.0001,160.42621760002686,7.300259394227882,12.292860447388362,0.5383644920774042,7.221425270194082,0.5383644920774042,1455,0.9719093151908266,0.0,0.02307506289241701,0.0,22.14740098474817,7.108967215620873,7.277184331335465,0.09645776680276616,0.001,0
34.08668941979522,7.0445828549210745,1.0,1.231059914880563,7.138947176769757,-0.02361194924102339,25,240.11272506273616,0.0001,154.7172448779826,7.277184331335465,12.35144015222462,0.5372142705630474,7.237479316536033,0.5372142705630474,1468,0.9684802410762964,0.0,0.02361194924102339,0.0,21.305930056980845,7.123693139313854,7.2535723820944416,0.023678562809351985,0.001,0
34.524896265560166,7.065427633178902,1.0,1.226986893408525,7.15931955508533,-0.02312882177223674,26,243.93195787030172,0.0001,157.1596344522099,7.2535723820944416,12.310389001085344,0.5369681651983361,7.256479792085521,0.5369681651983361,1449,0.971409987275906,0.0,0.02312882177223674,0.0,21.581147382873322,7.144166978934704,7.230443560322205,0.07336858026361347,0.001,0
34.6497919556172,7.0833808609059385,1.0,1.228174030859875,7.17736481712914,-0.024235517698721232,27,245.4392079356522,0.0001,161.0979310536258,7.230443560322205,12.316031496376066,0.5350609968265566,7.274489836224538,0.5350609968265566,1445,0.9691317557131037,0.0,0.024235517698721232,0.0,22.046888391595015,7.162198341591175,7.206208042623484,0.3156561843945811,0.001,0
34.69054242002782,7.098988207690562,1.0,1.227784879722244,7.192901467215,-0.023685380519407495,28,246.23814149956243,0.0001,159.45360700696025,7.206208042623484,12.308578597154359,0.5358396315982601,7.289676077948033,0.5358396315982601,1441,0.972025340582939,0.0,0.023685380519407495,0.0,21.796238261414278,7.177753494188042,7.182522662104076,0.06565768390637336,0.001,0
35.15833919774806,7.11876723243814,1.0,1.2245031232852603,7.2122965833605255,-0.022783672840591684,29,250.2772280621028,0.0001,167.02329776749832,7.182522662104076,12.274864640249543,0.5332812063128927,7.3079761411886555,0.5332812063128927,1424,0.9704031601196309,0.0,0.022783672840591684,0.0,22.775058485283797,7.197231269090827,7.159738989263484,0.021180028915443808,0.001,0
35.99422799422799,7.138002491810102,1.0,1.2130337823135577,7.230296995185766,-0.021702884525765853,30,256.9182403970738,0.0001,166.07122527526352,7.159738989263484,12.171558156652294,0.5293510362137166,7.323413497227757,0.5293510362137166,1389,0.9693756420981058,0.0,0.021702884525765853,0.0,22.60811692315248,7.215484174334837,7.1380361047377185,0.05552953479453331,0.001,0
36.361981063364894,7.154335051144984,1.0,1.2099024629057917,7.246272690473765,-0.02194925124491931,31,260.14479143371636,0.0001,166.24776095805748,7.1380361047377185,12.140521110715218,0.5295167999076122,7.3385312235354965,0.5295167999076122,1376,0.9723111347223092,0.0,0.02194925124491931,0.0,22.586002913578326,7.231535774919607,7.116086853492799,0.018766863942903018,0.001,0
37.67498110355253,7.180149926528601,1.0,1.1912110536405973,7.270092836651277,-0.023066209871004162,32,270.4952663941683,0.0001,179.55027415225138,7.116086853492799,11.97207508569558,0.523225576286866,7.35823138427796,0.523225576286866,1326,0.9705059178412219,0.07541478129713425,0.023066209871004162,0.0,24.320458213936853,7.255761585017491,7.093020643621795,0.12654360383862917,0.001,0
38.4653312788906,7.198671181678282,1.0,1.1834675117089446,7.287779585759872,-0.022598312005715826,33,276.9020117215042,0.0001,175.99505160407418,7.093020643621795,11.900470717302207,0.5211070425660601,7.374217195984473,0.5211070425660601,1301,0.9715405191476606,0.0,0.022598312005715826,0.0,23.79258310303023,7.273619324932286,7.070422331616079,0.03563901328542436,0.001,0
38.688372093023254,7.215232555580602,1.0,1.18079397839958,7.304033158513624,-0.020713274535633985,34,279.121563444891,0.0001,187.02921132003917,7.070422331616079,11.872862218755944,0.5202271097938295,7.389692064120759,0.5202271097938295,1293,0.9725228245508244,0.0,0.020713274535633985,0.0,25.242125575146584,7.2899387860092775,7.049709057080445,0.026999708002157934,0.001,0
39.50870253164557,7.232229531257252,1.0,1.1715834623373693,7.3200474653102745,-0.0195790598281409,35,285.73046314830174,0.0001,190.15272176304015,7.049709057080445,11.788279253771755,0.5151126182354996,7.403708937409165,0.5151126182354996,1267,0.9683740703173513,0.07892659826361484,0.0195790598281409,0.0,25.596706428018145,7.306153189751969,7.030129997252304,0.07226036034011371,0.001,0
41.599500416319735,7.255934101437468,1.0,1.1469564950137408,7.341189217051915,-0.019411802143874723,36,301.851060221763,0.0001,202.4232120463629,7.030129997252304,11.568570077349918,0.5093804566526269,7.420276805413299,0.5093804566526269,1204,0.9705860672796641,0.0,0.019411802143874723,0.0,27.204752359794483,7.327808280679698,7.01071819510843,0.05464879247159928,0.001,0
43.40853658536585,7.276523282426986,1.0,1.122944362070326,7.359291973634665,-0.017633550626205974,37,315.84875179064386,0.0001,206.84542685984178,7.01071819510843,11.351703488235149,0.5030050773612985,7.433788585598627,0.5030050773612985,1151,0.9712798975362613,0.0,0.017633550626205974,0.0,27.762673226612847,7.3464080640864475,6.993084644482224,0.03980674241614296,0.001,0
44.0379188712522,7.290116896097632,1.0,1.1187310202227103,7.372437222844526,-0.016570774697513002,38,321.0494809980085,0.0001,222.01590384753553,6.993084644482224,11.311454443247928,0.5001569072823285,7.446110099521686,0.5001569072823285,1137,0.9691063661609276,0.0,0.016570774697513002,0.0,29.723288357804194,7.359644653778758,6.976513869784711,0.030814622996295633,0.001,0
45.58173515981735,7.309071132032631,1.0,1.1020404643818713,7.38967428039014,-0.01731205548905823,39,333.15107426398527,0.0001,214.53668685415897,6.976513869784711,11.159292324737052,0.4927774970392859,7.460350686662885,0.4927774970392859,1098,0.964647859250038,0.0,0.01731205548905823,0.0,28.674275851699505,7.3772237773195695,6.959201814295652,0.025896383176241766,0.001,0
44.589445438282645,7.31774911899766,1.0,1.113521879965183,7.399488231984343,-0.017758536965389204,40,326.2731612287969,0.0001,212.15974557962173,6.959201814295652,11.2573960509254,0.4985553589251386,7.471768184851619,0.4985553589251386,1121,0.9712436619310704,0.08920606601248886,0.017758536965389204,0.0,28.304132764227866,7.386817921411521,6.941443277330263,0.3078521561422522,0.001,0
46.183163737280296,7.333201979696057,1.0,1.0987056095352676,7.413421765636161,-0.01702075018655247,41,338.6709162307737,0.0001,225.07926670166694,6.941443277330263,11.12244649811853,0.49410544730897815,7.48309020212881,0.49410544730897815,1084,0.9713107254323559,0.0,0.01702075018655247,0.0,30.01688907238283,7.401053312749383,6.924422527143711,0.04765530439141699,0.001,0
46.7825679475164,7.349049959018953,1.0,1.0916011831407846,7.428528199363364,-0.016470404924090687,42,343.7926515997543,0.0001,229.3369950660296,6.924422527143711,11.055079742374067,0.4916148903494303,7.496824517664538,0.4916148903494303,1070,0.9714922102375287,0.1869158878504673,0.016470404924090687,0.0,30.494880357013837,7.416308887891684,6.90795212221962,0.006741199156224281,0.001,0
50.149598393574294,7.369569700409034,1.0,1.0585712301081918,7.44572136206161,-0.015305613942457441,43,369.5758748355115,0.0001,231.79777471644098,6.90795212221962,10.755486131880309,0.4811050822726835,7.5086615904561205,0.4811050822726835,999,0.9699577831317566,0.0,0.015305613942457441,0.0,30.790826716391894,7.4341557942906515,6.892646508277163,0.08915851916309847,0.001,0
52.22198952879581,7.386962812523923,1.0,1.0390169801846505,7.461154799854419,-0.015777234648365557,44,385.7408603534909,0.0001,251.03488537906588,6.892646508277163,10.575578412537835,0.4743330916692856,7.5210101118582156,0.4743330916692856,958,0.9688861072102334,0.0,0.015777234648365557,0.0,33.28498141301586,7.449973627851702,6.876869273628797,0.03606363869085476,0.001,0
54.43668122270742,7.40164042608147,1.0,1.0200111626817965,7.473943070979303,-0.01314019682738543,45,402.91288167566955,0.0001,262.484479062351,6.876869273628797,10.3996836069168,0.4675759928396754,7.530857662716704,0.4675759928396754,919,0.9675414198347031,0.1088139281828074,0.01314019682738543,0.0,34.779959086393696,7.463130066161349,6.863729076801412,0.07187139079278736,0.001,0
54.64184008762322,7.41409196093121,1.0,1.0190373373324497,7.486270063573755,-0.012646789789010349,46,405.11639883832913,0.0001,269.01146556031415,6.863729076801412,10.38616929820654,0.4664299703090289,7.542712693729182,0.4664299703090289,916,0.9671063329410823,0.21834061135371177,0.012646789789010349,0.0,35.56346442448304,7.475485615688374,6.851082287012401,0.11314983265814262,0.001,0
53.05750798722045,7.41712380048757,1.0,1.032912620711831,7.490665310989025,-0.014508628660241385,47,393.5332258193484,0.0001,265.3335866127944,6.851082287012401,10.512448972506288,0.4717347103909003,7.54929030535349,0.4717347103909003,942,0.9703532295218884,0.42462845010615713,0.014508628660241385,0.0,35.03722187151228,7.47961689521351,6.83657365835216,0.21112045449985917,0.001,0
52.05949895615866,7.421748882764564,1.0,1.0452896068819122,7.496499118877022,-0.013978145737143066,48,386.3635008503765,0.0001,241.11413116906104,6.83657365835216,10.622620410563789,0.4741001740014089,7.55686737258479,0.4741001740014089,961,0.9686522383296541,0.10405827263267431,0.013978145737143066,0.0,31.82529305828657,7.485218345757548,6.822595512615017,0.042898312236112394,0.001,0
53.30448717948718,7.435308219893175,1.0,1.0350256745249586,7.509024847717062,-0.012957274303805555,49,396.32607308586404,0.0001,249.44735180783636,6.822595512615017,10.526336801663073,0.47025543942683745,7.567715630975241,0.47025543942683745,939,0.9680397795108971,0.10649627263045794,0.012957274303805555,0.0,32.88753532670425,7.497947193057085,6.809638238311211,0.13021422910919056,0.001,0
53.10425531914893,7.4412748600331255,1.0,1.0382549474537353,7.515297431430946,-0.013047208271504296,50,395.1653826054914,0.0001,258.31135846590456,6.809638238311211,10.553615588765652,0.4716689389978054,7.574360557808391,0.4716689389978054,943,0.9698280994817111,0.0,0.013047208271504296,0.0,34.01695107759752,7.504162266359939,6.796591030039707,0.06299310534933143,0.001,0
54.32497273718648,7.457774274578614,1.0,1.027211366512556,7.530677333346327,-0.011932154841102438,51,405.1192414312613,0.0001,276.1419330476059,6.796591030039707,10.448177467872311,0.4679138087007204,7.587774640427156,0.4679138087007204,920,0.9702331224617275,0.10869565217391304,0.011932154841102438,0.0,36.31140545191658,7.519763681617962,6.7846588751986046,0.3458608406217353,0.001,0
55.68784838350056,7.468274583708884,1.0,1.0161342429709082,7.540076668787798,-0.011669391529024686,52,415.88288399775195,0.0001,267.45893589484564,6.7846588751986046,10.34490329052373,0.4640891222293135,7.595482814051735,0.4640891222293135,900,0.9699472422332527,0.33333333333333337,0.011669391529024686,0.0,35.09970823083941,7.5293777490585825,6.77298948366958,0.0830092295234118,0.001,0
56.800683371298405,7.479908153533084,1.0,1.0090921659041223,7.5510043742262605,-0.012625236848972321,53,424.85814744632404,0.0001,274.82113482291663,6.77298948366958,10.277733728234738,0.46031973011436467,7.605292663955156,0.46031973011436467,881,0.9676613121789772,0.0,0.012625236848972321,0.0,36.053271765541254,7.540444016940154,6.7603642468206075,0.22537929010890434,0.001,0
59.90047961630695,7.493653558009762,1.0,0.9829320429317724,7.562197401855345,-0.010213011448615639,54,448.88356896847915,0.0001,292.0133667756622,6.7603642468206075,10.035719736472998,0.4506417192725,7.612877067020643,0.4506417192725,837,0.965161446845562,0.35842293906810035,0.010213011448615639,0.0,38.2550875883022,7.552128617651501,6.750151235371992,0.28732695273084397,0.001,0
60.606577344701584,7.503620543866668,1.0,0.9756654309335289,7.571442682607364,-0.010306536052175908,55,454.72125636683234,0.0001,295.47254453210763,6.750151235371992,9.965194686734433,0.4483373613966752,7.620934159262332,0.4483373613966752,824,0.966103634953204,0.3640776699029126,0.010306536052175908,0.0,38.65572968990653,7.561514897694063,6.739844699319816,0.03580806838191491,0.001,0
62.81108312342569,7.518776253465798,1.0,0.9614175505147815,7.5852005091335855,-0.011853380063238994,56,472.2467933259963,0.0001,300.4040895554192,6.739844699319816,9.82846201363418,0.4439638599114819,7.632536391842235,0.4439638599114819,797,0.9679757111032496,0.5018820577164366,0.011853380063238994,0.0,39.26025131203022,7.575543653923524,6.727991319256577,0.09354227218281726,0.001,0
64.25290322580645,7.526613319867208,1.0,0.9519216952559204,7.5921284658854695,-0.010686542796093157,57,483.60745001057404,0.0001,311.0787148695244,6.727991319256577,9.740115450926393,0.43988340364674305,7.63837767334379,0.43988340364674305,778,0.9665656860928211,0.5141388174807198,0.010686542796093157,0.0,40.63014026585304,7.5826442174554565,6.717304776460484,0.09245499644937721,0.001,0
66.34262948207171,7.538946578040948,1.0,0.937640334843315,7.603073400294957,-0.009351796714716976,58,500.1516360419309,0.0001,311.0111235569749,6.717304776460484,9.601866997858261,0.43481767427498963,7.6471906934274525,0.43481767427498963,756,0.9670315861787598,0.6613756613756614,0.009351796714716976,0.0,40.569511472046486,7.593856698355829,6.707952979745767,0.16333593301747573,0.001,0
63.942233632862646,7.539941859879556,1.0,0.9527110300359036,7.605507961853868,-0.009626084215327957,59,482.08979564700513,0.0001,321.02970382728876,6.707952979745767,9.743315543592573,0.4407821547200938,7.651679487350768,0.4407821547200938,782,0.9696251992367323,1.0230179028132993,0.009626084215327957,0.0,41.83509408303548,7.596017584297033,6.698326895530439,0.04699554247976645,0.001,0
65.17493472584856,7.546305803039305,1.0,0.9491985004681943,7.6115261460755645,-0.009641713301014043,60,491.8190160249184,0.0001,294.6067787763815,6.698326895530439,9.708800614568942,0.43830931798252987,7.657177678292911,0.43830931798252987,769,0.967317137299502,0.26007802340702213,0.009641713301014043,0.0,38.382344701527316,7.602102919400751,6.688685182229425,0.046316787880183,0.001,0
66.87282463186078,7.556387598493386,1.0,0.9380124544333894,7.620528845091435,-0.007985114801141613,61,505.32270006854833,0.0001,311.4937445579877,6.688685182229425,9.6017942597252,0.4330291367299594,7.664673390787483,0.4330291367299594,750,0.9648798354244971,0.4,0.007985114801141613,0.0,40.54565771107428,7.611312095459635,6.680700067428283,0.022614517061302644,0.001,0
67.72826086956522,7.565992788858241,1.0,0.930405239595925,7.629396935790279,-0.010051721399457314,62,512.4094277478532,0.0001,320.2191879183746,6.680700067428283,9.5276930924273,0.43050361600343245,7.672479569617376,0.43050361600343245,739,0.9660133401635954,0.8119079837618403,0.010051721399457314,0.0,41.60423741505748,7.6203216766743065,6.670648346028826,0.03475667669745371,0.001,0
69.508356545961,7.5749556619953475,1.0,0.9197476559025677,7.6373412718196185,-0.00883744066972536,63,526.5086981917233,0.0001,319.68841390469856,6.670648346028826,9.425762292651424,0.42678493236047044,7.679076032458755,0.42678493236047044,721,0.9667211291609916,0.6934812760055479,0.00883744066972536,0.0,41.522411471422544,7.628460141291791,6.661810905359101,0.2507339210301163,0.001,0
70.58498583569406,7.581432975694511,1.0,0.9129550754525904,7.643171703928101,-0.007508169523631203,64,535.1421467865742,0.0001,339.4463013558913,6.661810905359101,9.36045814938783,0.42388054075755016,7.684071877799757,0.42388054075755016,709,0.9662021568649224,0.9873060648801129,0.007508169523631203,0.0,44.05699696272701,7.634413296495802,6.654302735835469,0.06001575917464914,0.001,0
73.88740740740741,7.593469995316653,1.0,0.8902869687896932,7.653068639068794,-0.0053726028035603335,65,561.0693714479854,0.0001,366.37175264524416,6.654302735835469,9.14228220423261,0.41550005998916545,7.691161319039495,0.41550005998916545,678,0.9665080003184252,1.6224188790560472,0.0053726028035603335,0.0,47.48694078512866,7.64471402949256,6.648930133031909,0.035290558228392235,0.001,0
77.25891472868217,7.602123511438632,1.0,0.8700719617375255,7.659840109516614,-0.005672106412264455,66,587.3241696942699,0.0001,366.9850650338982,6.648930133031909,8.948055469293939,0.4080655054428504,7.695661007352798,0.4080655054428504,648,0.9671400555590152,2.006172839506173,0.005672106412264455,0.0,47.535833260640615,7.6518369688796,6.643258026619645,0.22121868290812843,0.001,0
77.74882995319813,7.608297428890278,1.0,0.8666933352089617,7.665686094798196,-0.006014061980566865,67,591.5277887933557,0.0001,362.5857932488696,6.643258026619645,8.912600475832743,0.4049083937330734,7.700965466901557,0.4049083937330734,644,0.9634545582521574,2.329192546583851,0.006014061980566865,0.0,46.91008695772563,7.657746252289545,6.637243964639078,0.09842557151719006,0.001,0
75.62215477996965,7.608156824816578,1.0,0.8800591718752672,7.6667857613054915,-0.005951562942835054,68,575.3210619334108,0.0001,371.4970853261215,6.637243964639078,9.041391883450911,0.4104166034390561,7.703640747193204,0.4104166034390561,662,0.9650441538594943,1.9637462235649545,0.005951562942835054,0.0,48.08800917078422,7.6586146548934595,6.631292401696243,0.010689826061757685,0.001,0
76.77692307692308,7.6157935537299615,1.0,0.8700691467071054,7.673482527046046,-0.007099341818882721,69,584.7039201541405,0.0001,374.0908126747477,6.631292401696243,8.942933217150904,0.4072574331645803,7.709080973437636,0.4072574331645803,653,0.9671551689145527,2.909647779479326,0.007099341818882721,0.0,48.364523772733605,7.665488504963593,6.62419305987736,0.08604814492991623,0.001,0
80.70664505672609,7.6274897693281245,1.0,0.8515303407123298,7.683454389069584,-0.004619958710488703,70,615.5498165593752,0.0001,365.9288291297525,6.62419305987736,8.761052130162884,0.3988839099446247,7.716898198994314,0.3988839099446247,620,0.9652420053311023,2.4193548387096775,0.004619958710488703,0.0,47.28821082373145,7.675782428702896,6.619573101166871,0.06412092664785854,0.001,0
79.23015873015873,7.623512805639927,1.0,0.8613550539737488,7.680398881353563,-0.004348687459831524,71,604.0193110489464,0.0001,371.27517166520244,6.619573101166871,8.85952960643217,0.4032917392656076,7.715176072838063,0.4032917392656076,633,0.966315650043778,2.211690363349131,0.004348687459831524,0.0,47.97740253435005,7.6725534460787195,6.61522441370704,0.03997428573883381,0.001,0
81.09967320261438,7.630908361285158,1.0,0.8495621355097519,7.686691608978306,-0.004483278017453074,72,618.8098229085613,0.0001,369.25994614105025,6.61522441370704,8.741916136291678,0.3965994658610139,7.719973225016816,0.3965994658610139,615,0.961885737748595,2.2764227642276422,0.004483278017453074,0.0,47.705676481113386,7.679053197318892,6.610741135689587,0.07268933520068238,0.001,0
81.94581280788178,7.635430819383727,1.0,0.8460555880721542,7.690890230455024,-0.005066794619880355,73,625.6747436043684,0.0001,377.09775707718137,6.610741135689587,8.707510773183566,0.39643161179299163,7.723822177807714,0.39643161179299163,612,0.965337170298985,2.6143790849673203,0.005066794619880355,0.0,48.65989355812559,7.683311904724491,6.605674341069706,0.07407180801419627,0.001,0
82.4751655629139,7.641937193366239,1.0,0.8401973208030864,7.696846207337089,-0.004862467049049357,74,630.2456178197799,0.0001,393.68631222486533,6.605674341069706,8.647744184658643,0.39177022487770974,7.7290059306719785,0.39177022487770974,607,0.9602605825428847,3.2948929159802307,0.004862467049049357,0.0,50.77701915868499,7.689371594845915,6.600811874020657,0.02515633386170775,0.001,0
