NormDeltaOmega,ITERATIONS,RewardMean,OmegaBefore,Wins,RewardStd,Omega,Primal,DualBefore,ReturnsStd,DualAfter,Eta,Traj,TimestepsStd,TimestepsMean,Epsilon,WeightMax,WeightMin,WeightMean,DeltaOmega,ReturnsMean,NormDeltaVar,DualReg,WeightMedian,LossReg,ConfortViolation
0.002020113114630906,1884,9.845146212543007,1.711746147355183,98.41897233201581,0.09087083445271782,1.709726034240552,9.846668030131827,9.84732100735169,161.1195515081103,9.847210431743196,0.7178275637862301,253,16.144836450085208,199.016,0.001,1.0,1.000138913342549e-06,1.000138913342549e-06,-0.002020113114630906,1959.338039908735,0.019564246871071167,0.0001,0.9082480158375148,0.0,0
0.0002030996177928568,1885,9.843866525254777,1.709726034240552,98.4126984126984,0.09216808808335153,1.7099291338583449,9.845601863118025,9.846145439553835,133.88963069375833,9.846068218392597,0.7606837000277337,252,13.313273001493288,199.3132530120482,0.001,1.0,2.1796085352655186e-06,2.1796085352655186e-06,0.0002030996177928568,1961.9992049304199,0.2482465459928405,0.0001,0.9133773443133439,0.0,0
0.0011922589834794106,1886,9.844139020824315,1.7099291338583449,98.4126984126984,0.09177082280058917,1.7111213928418243,9.845805821911377,9.846384144346931,129.6072834984628,9.846296511392474,0.7461126182765795,252,12.864357178575768,199.39357429718876,0.001,1.0,1.682599739317099e-06,1.682599739317099e-06,0.0011922589834794106,1962.8435980856989,0.0015153952656807804,0.0001,0.9076064732741572,0.0,0
0.00019517294377058292,1887,9.845651415930199,1.7111213928418243,99.20318725099602,0.06595316636662457,1.7109262198980537,9.846725182709717,9.847443770090536,105.71113929348093,9.847308854643494,0.6899689736840615,251,10.56264373335943,200.08467741935485,0.001,1.0,5.688348238419116e-07,5.688348238419116e-07,-0.00019517294377058292,1969.9562048899304,0.0017593815637170984,0.0001,0.8985915888366008,0.0,0
0.0005687895211090588,1888,9.845843026808149,1.7109262198980537,99.20318725099602,0.06595438793178415,1.7103574303769447,9.846916045422116,9.84763514054512,106.48619371649576,9.847500070495109,0.6897915213824156,251,10.633030111141084,200.05645161290323,0.001,1.0,5.707763923543912e-07,5.707763923543912e-07,-0.0005687895211090588,1969.72740319978,0.059883452013184534,0.0001,0.9052547386508817,0.0,0
0.0005122087837017286,1889,9.846194107386443,1.7103574303769447,99.6,0.04864117381869704,1.7108696391606464,9.847017928160984,9.84778470715834,61.908766813022304,9.847632878744239,0.6747346508574864,250,6.1594556789948935,200.60728744939271,0.001,1.0,4.151773437108831e-07,4.151773437108831e-07,0.0005122087837017286,1975.211571797639,0.039891745439425114,0.0001,0.905342184305769,0.0,0
0.0009278639819485512,1890,9.846172047795445,1.7108696391606464,99.6,0.0488757259225239,1.7099417751786978,9.847019890603415,9.847772836450824,90.53988280254019,9.847625475954189,0.6791982303300019,250,9.08043466078628,200.42105263157896,0.001,1.0,4.580401858957312e-07,4.580401858957312e-07,-0.0009278639819485512,1973.3749841508463,0.04369274003265008,0.0001,0.9074679339976179,0.0,0
0.0009392358141235846,1891,9.846408086127646,1.7099417751786978,99.6,0.048749233685732515,1.7090025393645742,9.847245095824585,9.84800391137112,64.45487412955173,9.847854613703522,0.6773128775473334,250,6.413453851324573,200.59109311740892,0.001,1.0,4.441201457554507e-07,4.441201457554507e-07,-0.0009392358141235846,1975.1146795755635,0.05265945933745059,0.0001,0.916460581085365,0.0,0
2.1282225780794306e-05,1892,9.846193862427931,1.7090025393645742,99.6,0.04891007979103428,1.709023821590355,9.847049521742537,9.847797400413414,63.13201041511095,9.8476516150232,0.6808830591920507,250,6.286454765159735,200.59919028340082,0.001,1.0,4.7681122004503444e-07,4.7681122004503444e-07,2.1282225780794306e-05,1975.1387765545921,0.07966668264053933,0.0001,0.9118004795807351,0.0,0
0.00037640684888207154,1893,9.845053577688407,1.709023821590355,98.41897233201581,0.09106199052320454,1.7094002284392371,9.846606137241313,9.847243278468902,161.17193305394645,9.847137652006813,0.7235065293675409,253,16.129444379767087,198.968,0.001,1.0,1.11475565314204e-06,1.11475565314204e-06,0.00037640684888207154,1958.8490804238688,0.06480447015620412,0.0001,0.9090522324105017,0.0,0
0.0015970081557636906,1894,9.846633166121467,1.7094002284392371,99.20318725099602,0.0657048800465412,1.7078032202834734,9.847664609147655,9.848407607890032,132.62479304576667,9.848264878627717,0.6817576347478602,251,13.326834340066489,199.7983870967742,0.001,1.0,4.819621700954647e-07,4.819621700954647e-07,-0.0015970081557636906,1967.3555642614267,0.0735265958593703,0.0001,0.9050344434555233,0.0,0
0.0010151938311899755,1895,9.847242886134877,1.7078032202834734,100.0,0.020056426559219156,1.7067880264522834,9.847841537961086,9.848643027097934,0.9518247059602296,9.848478467716404,0.6645966770381679,249,0.0,201.0,0.001,1.0,0.7172059273098308,0.7172059273098308,-0.0010151938311899755,1979.2946787927299,0.1797530839250969,0.0001,0.9079849044940104,0.0,0
0.0002703512939778996,1896,9.847277510772527,1.7067880264522834,100.0,0.02030876968695824,1.7065176751583055,9.84788823197147,9.848682550994623,1.0833718241576848,9.848520320915686,0.6667949963319116,249,0.0,201.0,0.001,1.0,0.6887581820285704,0.6887581820285704,-0.0002703512939778996,1979.297835562885,0.2897919093308526,0.0001,0.9112677560000185,0.0,0
0.0006337931147040177,1897,9.846925578152103,1.7065176751583055,99.6,0.04885604215393221,1.7058838820436015,9.84777352437803,9.848526179345336,62.51348324653094,9.848378894625098,0.6793015077589755,250,6.222955222077311,200.60323886639677,0.001,1.0,4.528575910285875e-07,4.528575910285875e-07,-0.0006337931147040177,1975.3345836745045,0.045135712785274854,0.0001,0.8963270070572831,0.0,0
0.00029080831262007223,1898,9.846979685507636,1.7058838820436015,99.6,0.048681607042452855,1.7055930737309815,9.847804326152275,9.848570954810413,97.34792335294543,9.84841920224092,0.6747703022098012,250,9.778929634692915,200.3765182186235,0.001,1.0,4.1437297271705723e-07,4.1437297271705723e-07,-0.00029080831262007223,1973.1108076840103,0.06483809855284005,0.0001,0.9039405100118411,0.0,0
0.0005532124781260084,1899,9.846985829752493,1.7055930737309815,99.20318725099602,0.06586694380646764,1.7050398612528554,9.848045054264826,9.848772115434977,104.53125290669446,9.848634512829026,0.6870750796737133,251,10.438287222551349,200.0766129032258,0.001,1.0,5.408551261119696e-07,5.408551261119696e-07,-0.0005532124781260084,1970.1472406432133,0.05522014328493257,0.0001,0.9089135696314303,0.0,0
0.00010063504653068378,1900,9.846986133844588,1.7050398612528554,99.20318725099602,0.06562905942202842,1.7051404962993861,9.848012814066703,9.84875776805189,115.25125311196008,9.84861433341272,0.6811489572526432,251,11.554039181601798,199.98790322580646,0.001,1.0,4.789613175226819e-07,4.789613175226819e-07,0.00010063504653068378,1969.2732045148891,0.018146962051180205,0.0001,0.9116566434903223,0.0,0
0.0005771857595584517,1901,9.846491516225893,1.7051404962993861,99.6,0.04920058202741801,1.7045633105398277,9.847379206465193,9.848108653448922,64.91457189236098,9.84796880602263,0.6870136639961976,250,6.476953394406997,200.58704453441297,0.001,1.0,5.415508100217568e-07,5.415508100217568e-07,-0.0005771857595584517,1975.0706357433417,0.1795566663134423,0.0001,0.9108245189057008,0.0,0
0.000671771078751604,1902,9.84694963968922,1.7045633105398277,99.6,0.04887251416300075,1.7052350816185793,9.847796589720883,9.848550044627732,96.69314395062088,9.84840251654142,0.6790339608687509,250,9.715430091610497,200.38056680161944,0.001,1.0,4.5349856647124473e-07,4.5349856647124473e-07,0.000671771078751604,1973.1289790900496,0.08112134230749171,0.0001,0.9027139588393158,0.0,0
0.00021490117660771801,1903,9.845910523202042,1.7052350816185793,98.41897233201581,0.09085781052140887,1.7050201804419716,9.84742673105801,9.848082959804078,162.67562796770713,9.847971390249471,0.7166697095467652,253,16.3056804825803,198.972,0.001,1.0,9.684546148480054e-07,9.684546148480054e-07,-0.00021490117660771801,1959.058147487372,0.09021460298138358,0.0001,0.9000407551810148,0.0,0
0.00029324332028957123,1904,9.846839891002698,1.7050201804419716,99.20318725099602,0.06576167026632232,1.704726937121682,9.8478804251241,9.84861784032132,138.3325650021176,9.848476845881995,0.6836359212509072,251,13.907963019572568,199.7459677419355,0.001,1.0,5.02510715291248e-07,5.02510715291248e-07,-0.00029324332028957123,1966.867398160069,0.0016446764280719018,0.0001,0.9074806541083293,0.0,0
0.0007274835964772297,1905,9.845859662114766,1.704726937121682,98.80478087649402,0.07997527873494059,1.7054544207181592,9.847224854021333,9.847876427478381,129.3285261308634,9.84776537275036,0.7189158984002115,251,12.893491792107064,199.58870967741936,0.001,1.0,1.021523093426371e-06,1.021523093426371e-06,0.0007274835964772297,1965.1168407067978,0.014966471515953227,0.0001,0.9092542179736076,0.0,0
