NormDeltaVar,Epsilon,Traj,DualBefore,TimestepsMean,WeightMax,WeightMedian,ReturnsStd,Wins,OmegaBefore,DualAfter,Eta,WeightMin,ITERATIONS,DeltaOmega,Omega,RewardStd,Primal,NormDeltaOmega,ConfortViolation,TimestepsStd,RewardMean,ReturnsMean,LossReg,DualReg,WeightMean
0.7385371804032562,0.001,251,9.838533841285557,199.792,1.0,0.9333650211838402,73.70299014667158,95.2191235059761,1.7124404837181173,9.838533822174933,0.9998616993963324,4.9491562530613105e-05,1798,-7.031368038523667e-05,1.712370170037732,0.15654561511040627,9.838195686820086,7.031368038523667e-05,0,7.2136492845161255,9.834569462212642,1964.8672629148127,0.0,0.0001,4.9491562530613105e-05
0.0804072866329833,0.001,251,9.837734162466628,199.32,1.0,0.9361047314829969,109.05812047576879,94.02390438247012,1.712370170037732,9.837734161786049,1.0000261025266688,4.971237589286624e-05,1799,0.0004133113407280842,1.7127834813784601,0.17493572838457647,9.837560228156558,0.0004133113407280842,0,10.780426707695762,9.833121712459487,1959.927519881116,0.0,0.0001,4.971237589286624e-05
0.003946484172381179,0.001,252,9.838520800184911,198.5378486055777,1.0,0.9324702039391852,108.30941131229794,92.06349206349206,1.7127834813784601,9.838520783354937,1.00012980990147,4.9533939097892875e-05,1800,-0.0006364582965132648,1.7121470230819469,0.2007063480027525,9.838450412782398,0.0006364582965132648,0,10.611275375402222,9.833019818007955,1952.2206717305398,0.0,0.0001,4.9533939097892875e-05
0.027070732304523136,0.001,250,9.838919642083903,200.15261044176708,1.0,0.922477274898008,59.219393044059274,97.2,1.7121470230819469,9.838905181966696,0.8941503045233499,1.5270816489583776e-05,1801,4.4715229396530276e-05,1.7121917383113434,0.12188483731678573,9.83860394968457,4.4715229396530276e-05,0,5.751270438736937,9.835850370833704,1968.6632320327797,0.0,0.0001,1.5270816489583776e-05
0.019015042139387872,0.001,252,9.838040585183867,198.9641434262948,1.0,0.9342139584311255,84.81519630961733,92.85714285714286,1.7121917383113434,9.838040582606633,1.0000507947116295,4.962257453439828e-05,1802,0.000263706548020215,1.7124554448593636,0.19039169428346003,9.837891310241144,0.000263706548020215,0,8.200834981012811,9.83294170396392,1956.3899500232742,0.0,0.0001,4.962257453439828e-05
0.08087675149035609,0.001,251,9.838870056404097,199.388,1.0,0.9275272222538179,73.10873214246344,93.62549800796812,1.7124554448593636,9.838870056404097,1.0,4.9206919674289926e-05,1803,-0.00029394562982210104,1.7121614992295415,0.1801414630812268,9.838679681793085,0.00029394562982210104,0,7.030039544696743,9.834119958258531,1960.7953791673222,0.0,0.0001,4.9206919674289926e-05
0.19905266835760413,0.001,251,9.83724921979239,199.6,1.0,0.933329832530183,68.51121299921297,92.82868525896414,1.7121614992295415,9.837249206850469,1.0001138327737442,4.961609176081193e-05,1804,0.000586955221812735,1.7127484544513543,0.19082070520971994,9.837162875885177,0.000586955221812735,0,6.611505123646204,9.832081364713599,1962.4748453035534,0.0,0.0001,4.961609176081193e-05
0.0136058779189071,0.001,251,9.83768091916409,199.54,1.0,0.9330295610870536,71.91629101325348,92.82868525896414,1.7127484544513543,9.837680904626811,1.0001206457472542,4.959345729790585e-05,1805,0.0014151494716569957,1.7141636039230113,0.19091038414168612,9.837601375646065,0.0014151494716569957,0,6.971398711879848,9.832503424557153,1961.9731404900901,0.0,0.0001,4.959345729790585e-05
0.03314880757792282,0.001,251,9.838277571884204,199.812,1.0,0.9358339999074338,71.26065178630913,94.82071713147411,1.7141636039230113,9.838277567812487,0.9999361585446979,4.9655330749907475e-05,1806,0.0012817339628710123,1.7154453378858823,0.1629732836613601,9.838013809021025,0.0012817339628710123,0,6.943821426275305,9.834077832644628,1964.9649186899424,0.0,0.0001,4.9655330749907475e-05
0.00011776634872638137,0.001,250,9.838942295854384,200.0281124497992,1.0,0.9265316057485324,64.76366074029455,95.6,1.7154453378858823,9.838932917896363,0.9113173341214997,1.887887247267728e-05,1807,9.557169583440661e-05,1.7155409095817167,0.15016118361770542,9.838651411079134,9.557169583440661e-05,0,6.317821803499107,9.835191907944434,1967.3283997233598,0.0,0.0001,1.887887247267728e-05
0.03439280906625712,0.001,252,9.838348742319937,198.9800796812749,1.0,0.9340723558116104,102.02048884176084,94.04761904761905,1.7155409095817167,9.838348735956854,0.9999201945029197,4.95662114627919e-05,1808,-0.00037655791382751325,1.7151643516678892,0.174049626945203,9.838069025549425,0.00037655791382751325,0,10.032794909636602,9.833856324700573,1956.7291696407667,0.0,0.0001,4.95662114627919e-05
0.10803472683100682,0.001,251,9.839879430410418,199.984,1.0,0.9229414968110919,66.64893655768883,96.81274900398407,1.7151643516678892,9.83986230262389,0.8843917878243481,1.3523926140149652e-05,1809,-0.0013238760964859875,1.7138404755714032,0.12912684839001456,9.839549389615929,0.0013238760964859875,0,6.506592349302359,9.836676074601424,1967.2498979156844,0.0,0.0001,1.3523926140149652e-05
0.12911010377463517,0.001,251,9.842341561226041,199.916,1.0,0.9153816195882519,78.74663148560128,97.60956175298804,1.7138404755714032,9.84229097916958,0.8018206025132231,4.2579230333126224e-06,1810,-0.00244014647740598,1.7114003290939972,0.11174282415938205,9.841886238660088,0.00244014647740598,0,7.772576406829335,9.839645544771084,1967.0997512486288,0.0,0.0001,4.2579230333126224e-06
0.0981099510877116,0.001,250,9.841633577056745,200.429718875502,1.0,0.9265643335896847,42.38485425067149,97.6,1.7114003290939972,9.841601490809941,0.8409538288321384,7.630639428132362e-06,1811,-0.0016159205013939193,1.7097844085926033,0.11269094934904066,9.84124710575782,0.0016159205013939193,0,4.046427389656732,9.83884394179116,1972.0209359895282,0.0,0.0001,7.630639428132362e-06
0.030585958740645423,0.001,250,9.842228606231524,200.11244979919678,1.0,0.9198941591233558,71.63804153320622,97.6,1.7097844085926033,9.842188526841184,0.8227857475375633,5.8480014026999e-06,1812,-0.0018941021672027603,1.7078903064254005,0.11236995594677096,9.841811613796525,0.0018941021672027603,0,7.066764625454585,9.839480185114013,1968.998654030236,0.0,0.0001,5.8480014026999e-06
0.10940863707064138,0.001,251,9.843137157072832,199.612,1.0,0.9256728571205285,110.51548158743708,96.41434262948208,1.7078903064254005,9.843103736928226,0.8340455165916888,6.910342682710851e-06,1813,-0.002439993769519644,1.7054503126558809,0.13555634364086905,9.842741005660091,0.002439993769519644,0,11.01006158020926,9.839878078098284,1964.1472319377435,0.0,0.0001,6.910342682710851e-06
0.04663862797384086,0.001,250,9.842957260385392,200.12048192771084,1.0,0.9140554567911956,55.5744470835755,96.8,1.7054503126558809,9.842920185346422,0.8268441068590502,6.158369258027214e-06,1814,-0.001954651642650962,1.70349566101323,0.12828327899905306,9.842548474665453,0.001954651642650962,0,5.363263984828506,9.839875510716892,1969.1583922993434,0.0,0.0001,6.158369258027214e-06
0.13278544788409288,0.001,250,9.84432470128602,200.09236947791166,1.0,0.9204901238319246,67.05321916917033,97.6,1.70349566101323,9.844277442506105,0.8079952607170028,4.691698584057296e-06,1815,-0.0028567503519825177,1.7006389106612474,0.11209873428656704,9.84388111054639,0.0028567503519825177,0,6.55249898740564,9.84160858917496,1969.2218809055657,0.0,0.0001,4.691698584057296e-06
0.03893086005994407,0.001,250,9.84551115145112,200.7871485943775,1.0,0.9007251983838879,25.751227718806174,99.2,1.7006389106612474,9.845422785665916,0.7491454538435605,1.7608677006550992e-06,1816,-0.0026190424738490314,1.6980198681873984,0.06784792238305937,9.84493709703144,0.0026190424738490314,0,2.485070987569787,9.843595595710825,1976.4699162794207,0.0,0.0001,1.7608677006550992e-06
0.03706525207711689,0.001,249,9.846078646315481,200.9233870967742,1.0,0.9124810838084272,10.558859875331487,98.79518072289156,1.6980198681873984,9.845996312455393,0.7555725511484175,1.9935532467134494e-06,1817,-0.0027626682532153612,1.695257199934183,0.08102368290692095,9.845521527548465,0.0027626682532153612,0,0.8834142774711976,9.843980682151702,1977.8814165416798,0.0,0.0001,1.9935532467134494e-06
0.05611117340784267,0.001,250,9.844882915502113,200.50602409638554,1.0,0.9234966462898961,46.66685318559838,97.6,1.695257199934183,9.844841014477506,0.8190394390470785,5.540488590290252e-06,1818,-0.0013075139252554102,1.6939496860089276,0.11219157629316569,9.844459282046344,0.0013075139252554102,0,4.5479334482841525,9.842146299570047,1973.4150874563165,0.0,0.0001,5.540488590290252e-06
0.16272482240977193,0.001,250,9.84652724508478,200.570281124498,1.0,0.9052630248625465,41.813801850708025,98.8,1.6939496860089276,9.846455216511629,0.7701040330131891,2.527268000082389e-06,1819,-0.0021355434987009314,1.6918141425102267,0.08150059439892038,9.84600376464989,0.0021355434987009314,0,4.007533107500923,9.844390994648025,1974.5010343624058,0.0,0.0001,2.527268000082389e-06
0.02524017700971315,0.001,250,9.845621863863174,200.56626506024097,1.0,0.9201116932220682,32.31380546316659,97.2,1.6918141425102267,9.845576722196714,0.8109461007041185,4.894054485763979e-06,1820,-0.002084158410501802,1.6897299840997249,0.12022433477176797,9.84518438528904,0.002084158410501802,0,3.0479149674192962,9.842740319859118,1974.1128659607216,0.0,0.0001,4.894054485763979e-06
0.050098470036417084,0.001,250,9.846740611770429,200.7991967871486,1.0,0.9109038851711815,24.80373301944984,99.2,1.6897299840997249,9.846667861756789,0.7708058574763668,2.570861934449766e-06,1821,-0.0025500359631578373,1.687179948136567,0.06872836494359179,9.846217436912818,0.0025500359631578373,0,2.37283813199136,9.844770202306318,1976.8192024971206,0.0,0.0001,2.570861934449766e-06
0.18557777489539434,0.001,250,9.846691694840883,200.05220883534136,1.0,0.922681794659076,59.15591575652323,96.8,1.687179948136567,9.846654875634172,0.8272944284502725,6.228263194397766e-06,1822,-0.0025969616658925165,1.6845829864706745,0.1283855611645483,9.84628372817352,0.0025969616658925165,0,5.696585775581411,9.843605889035251,1969.2292119798146,0.0,0.0001,6.228263194397766e-06
0.23488563952205568,0.001,250,9.84737390109149,200.52208835341366,1.0,0.9212342030280682,33.89984586563117,96.8,1.6845829864706745,9.847341590744309,0.8378821058025264,7.223465234137267e-06,1823,-0.0024629096251436167,1.6821200768455309,0.12846785077626072,9.846983524136224,0.0024629096251436167,0,3.1725026633275157,9.844265969443745,1973.98487931017,0.0,0.0001,7.223465234137267e-06
0.06746024866496202,0.001,250,9.848117640826464,200.33333333333334,1.0,0.9190342894716305,56.0150941090177,98.4,1.6821200768455309,9.84806435995307,0.7993576397771002,4.086918688359193e-06,1824,-0.0024352303788739427,1.679684846466657,0.0933339805852139,9.84765610204757,0.0024352303788739427,0,5.486505289755162,9.845746406062277,1972.4287331151797,0.0,0.0001,4.086918688359193e-06
0.08820735038220491,0.001,250,9.848764898871073,200.16465863453814,1.0,0.9112218212228227,76.04473652236167,98.0,1.679684846466657,9.848700757658216,0.7794758408696559,2.9573710084560257e-06,1825,-0.0027990768812180544,1.676885769585439,0.10256195349913773,9.848263819187396,0.0027990768812180544,0,7.506957681943445,9.846279138757687,1970.870423952652,0.0,0.0001,2.9573710084560257e-06
0.07726814177306657,0.001,250,9.84829917012258,200.21686746987953,1.0,0.9259259863787708,62.44372048687549,97.2,1.676885769585439,9.848257996048435,0.8191366939408126,5.539829553431692e-06,1826,-0.002095467683717933,1.674790301901721,0.12051629644453773,9.847876415591324,0.002095467683717933,0,6.08252786326009,9.845396519475196,1971.2041746739617,0.0,0.0001,5.539829553431692e-06
0.08291995437585348,0.001,250,9.849462143130127,200.02008032128515,1.0,0.9219422677300146,75.83633190144593,97.2,1.674790301901721,9.84941387727174,0.8046570590023319,4.439085639894777e-06,1827,-0.001782424570615948,1.673007877331105,0.12030673062649679,9.849013062056535,0.001782424570615948,0,7.466363554803925,9.846590282963689,1969.507441151055,0.0,0.0001,4.439085639894777e-06
0.11883833306042181,0.001,250,9.848990156215246,200.33333333333334,1.0,0.9233632006583415,45.968480073017396,97.2,1.673007877331105,9.848945112233933,0.8111460338434405,4.904326301659051e-06,1828,-0.0014649769754160324,1.671542900355689,0.1203263952057981,9.848553042145488,0.0014649769754160324,0,4.361815570794786,9.846106644494254,1972.5021872580717,0.0,0.0001,4.904326301659051e-06
0.6913669367799565,0.001,250,9.84856335958913,200.06425702811245,1.0,0.9272827445449296,64.26812758919027,96.39999999999999,1.671542900355689,9.84854019410461,0.8657225715677354,1.0590199889686033e-05,1829,-0.0017387355357447731,1.6698041648199442,0.13622432736965281,9.848203364791503,0.0017387355357447731,0,6.264251827155169,9.845239013396537,1969.6834701376408,0.0,0.0001,1.0590199889686033e-05
0.19948230995257935,0.001,250,9.850189326272856,200.36144578313252,1.0,0.917090613689307,52.92727299657077,97.2,1.6698041648199442,9.850138945710698,0.8007124124778988,4.153315210746212e-06,1830,-0.003084778745346517,1.6667193860745977,0.12011971908318743,9.849732718509873,0.003084778745346517,0,5.173096095271761,9.847329731695666,1973.0210492631288,0.0,0.0001,4.153315210746212e-06
0.037309387668830886,0.001,250,9.850313485469169,200.6265060240964,1.0,0.9213779210070723,38.50838795103155,98.8,1.6667193860745977,9.850240841901956,0.7695154299592608,2.5334720909716126e-06,1831,-0.0019156058888705196,1.6648037801857272,0.0814034012646482,9.849788495158574,0.0019156058888705196,0,3.725665386377157,9.848183083053366,1975.8025601130637,0.0,0.0001,2.5334720909716126e-06
0.11712675024854312,0.001,250,9.849563727389329,200.21686746987953,1.0,0.9265742923453605,61.27658644279459,96.8,1.6648037801857272,9.849535844139934,0.8491891476631518,8.468925163121804e-06,1832,-0.0016339580611930415,1.6631698221245341,0.12878419741349173,9.849191255785836,0.0016339580611930415,0,5.993399701876375,9.846428717582214,1971.414435692264,0.0,0.0001,8.468925163121804e-06
0.17439438385552775,0.001,250,9.851838877156911,200.66265060240963,1.0,0.9108728505089745,38.68804413181946,99.2,1.6631698221245341,9.851760681000282,0.7626167676353441,2.2272171808411195e-06,1833,-0.0034761918242005585,1.6596936303003336,0.068561658352825,9.851297261176498,0.0034761918242005585,0,3.753265058158939,9.849884221028198,1976.4997529817933,0.0,0.0001,2.2272171808411195e-06
0.023837653554948636,0.001,250,9.850614380635776,200.22088353413653,1.0,0.9266731807263298,68.70235768108309,98.0,1.6596936303003336,9.850571044699286,0.8172125060752342,5.373939947025876e-06,1834,-0.001879774809566026,1.6578138554907675,0.10348577447482857,9.850186901672787,0.001879774809566026,0,6.771322533886688,9.848039871788702,1971.7825563441052,0.0,0.0001,5.373939947025876e-06
0.16790419623030464,0.001,250,9.852362018560182,200.78313253012047,1.0,0.9198507651896729,23.20241100217918,98.4,1.6578138554907675,9.852291404475329,0.7710084620723918,2.586362069462873e-06,1835,-0.002856300365318365,1.6549575551254492,0.09241153257539281,9.851841468558824,0.002856300365318365,0,2.1827078321268134,9.850064231861984,1977.7288858117722,0.0,0.0001,2.586362069462873e-06
0.03614146904151266,0.001,250,9.8519857549491,200.05220883534136,1.0,0.9245825392694955,60.03550778736186,96.39999999999999,1.6549575551254492,9.85194973160767,0.8278754374297937,6.254062681117977e-06,1836,-0.0017417747838190945,1.65321578034163,0.13567384998619908,9.851579339015137,0.0017417747838190945,0,5.807598292951348,9.848736484682666,1970.2737674998637,0.0,0.0001,6.254062681117977e-06
0.01863116691692055,0.001,250,9.852705009067023,200.7991967871486,1.0,0.9186684306954245,19.34490231009166,98.0,1.65321578034163,9.852652072338904,0.7987091793950315,4.020835818918383e-06,1837,-0.0025822902898762212,1.6506334900517539,0.1029350056250594,9.852242962900016,0.0025822902898762212,0,1.7401009057172607,9.850175515547535,1977.8993502807402,0.0,0.0001,4.020835818918383e-06
0.14679862972266425,0.001,249,9.853862325092624,200.8991935483871,1.0,0.9015740817798845,11.533737527733289,98.79518072289156,1.6506334900517539,9.85378162538647,0.7577389127031268,2.0230341732354715e-06,1838,-0.0033840221296412842,1.6472494679221126,0.08118357331618599,9.853310401764864,0.0033840221296412842,0,0.9471515843988988,9.85175719627237,1979.2016434501495,0.0,0.0001,2.0230341732354715e-06
0.38060564723001694,0.001,250,9.855226613318207,200.41365461847388,1.0,0.9104335821621613,48.88370726278752,98.0,1.6472494679221126,9.855148836908935,0.7585057246472172,2.0672721726541245e-06,1839,-0.0038750959797915208,1.643374371942321,0.10206720759078333,9.854679071515651,0.0038750959797915208,0,4.761961719170803,9.852789514211633,1974.6317109125778,0.0,0.0001,2.0672721726541245e-06
0.036980353744320675,0.001,250,9.854966642631759,200.6144578313253,1.0,0.918968489589774,38.07001537545505,98.8,1.643374371942321,9.85488026750517,0.7498388105555498,1.795965118947349e-06,1840,-0.002161428003243593,1.6412129439390775,0.08088386155019218,9.85439585235584,0.002161428003243593,0,3.6662949529404676,9.852880090295974,1976.6274599964902,0.0,0.0001,1.795965118947349e-06
0.08186340160218986,0.001,250,9.855712511636133,200.2128514056225,1.0,0.923046345407407,59.205392867334936,96.8,1.6412129439390775,9.855661633798459,0.7979473761517201,3.980577204944259e-06,1841,-0.0029275165473703346,1.6382854273917071,0.12793951748173077,9.85525159601907,0.0029275165473703346,0,5.732917308445144,9.852689477411873,1972.6289738004525,0.0,0.0001,3.980577204944259e-06
0.08351728052947444,0.001,249,9.857483705452173,200.88709677419354,1.0,0.9128343918314299,18.13816021316744,99.19678714859438,1.6382854273917071,9.857378027282005,0.7271712909515458,1.1809523081119068e-06,1842,-0.00426452531177457,1.6340209020799326,0.06730583368753587,9.856853065395937,0.00426452531177457,0,1.7119583081077852,9.85561466240839,1979.865294786229,0.0,0.0001,1.1809523081119068e-06
0.028353669095077277,0.001,250,9.857257062961127,200.34939759036143,1.0,0.9218097106376565,49.59552385192298,96.8,1.6340209020799326,9.857205922907898,0.7975653580943531,3.9433307258867295e-06,1843,-0.002868377551483725,1.6311525245284488,0.12788978281892252,9.856795356020418,0.002868377551483725,0,4.774683239620095,9.854237040128364,1974.2866128358176,0.0,0.0001,3.9433307258867295e-06
0.13656217328804357,0.001,250,9.859344284347213,200.44578313253012,1.0,0.917288553567672,65.17049554107525,99.2,1.6311525245284488,9.85922955883711,0.716757438389241,9.725225269876662e-07,1844,-0.004022567392604204,1.6271299571358446,0.06687868015212164,9.858684644227333,0.004022567392604204,0,6.466943460402045,9.857500417939088,1975.893240535971,0.0,0.0001,9.725225269876662e-07
