Traj,DualReg,Primal,NormDeltaOmega,NormDeltaVar,ITERATIONS,ReturnsMean,TimestepsMean,ReturnsStd,Epsilon,Eta,RewardStd,Wins,DeltaOmega,DualAfter,LossReg,TimestepsStd,OmegaBefore,WeightMean,WeightMax,Omega,WeightMedian,DualBefore,ConfortViolation,RewardMean,WeightMin
3172,0.0001,-0.610347642436592,0.04850406600327872,0.007809870659974301,10,-9.853190954207191,15.765373699148533,5.636552651163415,0.001,4.069740095820494,0.2416441462628129,0.0,-0.04850406600327872,-0.611984736226107,0.0,8.643495174995243,14.544357060727567,0.6908089310634667,1.0,14.495852994724288,0.8516377440545445,-0.5928900652388723,0,-0.624987250902019,0.6908089310634667
3271,0.0001,-0.5484673499342816,0.047202776150145453,0.07350142540929594,11,-8.596483455504513,15.286850152905199,4.786500109939454,0.001,3.919329749581497,0.2316337233262847,0.0,-0.047202776150145453,-0.5499840954306953,0.0,8.124357129242815,14.495852994724288,0.6776798926753405,1.0,14.448650218574143,0.8473157594934806,-0.5332631387835991,0,-0.5623572171831247,0.6776798926753405
3272,0.0001,-0.4828955662106126,0.048358048753248895,0.10506051179873138,12,-7.581243061321806,15.28401100580862,3.950135323045877,0.001,3.762847072432081,0.22145122661192135,0.0,-0.048358048753248895,-0.4842903470509812,0.0,7.6650124799522965,14.448650218574143,0.6770091315283817,1.0,14.400292169820894,0.8487295218843727,-0.4698384535143888,0,-0.4960244419866047,0.6770091315283817
3349,0.0001,-0.4173276448508742,0.04880174190237341,0.11301956604837304,13,-6.415567003407627,14.93100358422939,3.3818847069939237,0.001,3.5999964871513095,0.21070165414815778,0.0,-0.04880174190237341,-0.4186005730745609,0.0,7.656278255314834,14.400292169820894,0.6316373373643397,1.0,14.35149042791852,0.8086434245111855,-0.4062096667083622,0,-0.4296755867476027,0.6316373373643397
3292,0.0001,-0.3523864910271688,0.048817561703959456,0.021572354925858017,14,-5.523461707784257,15.17289577635977,2.98198506063647,0.001,3.458403642809218,0.2014450061825092,0.0,-0.048817561703959456,-0.3535574271971195,0.0,7.896678243890084,14.35149042791852,0.6536402242496079,1.0,14.30267286621456,0.827825263522219,-0.34278436151245106,0,-0.3640706761668156,0.6536402242496079
3305,0.0001,-0.286849320473408,0.04959561698141535,0.12399404856303485,15,-4.5077204634965975,15.13044794188862,2.345587715181558,0.001,3.326003763436003,0.19273098490186158,0.0,-0.04959561698141535,-0.28792897404880735,0.0,7.7418389612240865,14.30267286621456,0.6177821807701624,1.0,14.253077249233145,0.8223456695127969,-0.27850349017645337,0,-0.29792284663715163,0.6177821807701624
3329,0.0001,-0.22324391545688946,0.048749299691094095,0.07508308578979878,16,-3.512608535235064,15.022536057692308,1.8993494974113838,0.001,3.2196808408902107,0.18572730559444672,0.0,-0.048749299691094095,-0.22425155286896534,0.0,7.895069622089609,14.253077249233145,0.6448087498822662,1.0,14.204327949542051,0.8192464608926676,-0.21581713764253105,0,-0.23383275513953772,0.6448087498822662
3337,0.0001,-0.15534124045329353,0.0508328009150798,0.0942934360753906,17,-2.4807611279693083,14.982314148681056,1.3397874902744786,0.001,3.1391591434163955,0.18036559799864724,0.0,-0.0508328009150798,-0.1562961971340739,0.0,7.537992431444492,14.204327949542051,0.638015948046062,1.0,14.153495148626972,0.831382601656693,-0.1485492472798001,0,-0.16556646999437646,0.638015948046062
3336,0.0001,-0.09199502318244936,0.04919506942368557,0.03256429553512073,18,-1.5292189088944819,14.983208395802098,1.035290834095956,0.001,3.097744799642072,0.17750023969203632,0.0,-0.04919506942368557,-0.092925686973021,0.0,7.595490251785398,14.153495148626972,0.6063139789244376,1.0,14.104300079203286,0.7998395950395852,-0.0854922455327077,0,-0.10203514407850404,0.6063139789244376
3340,0.0001,-0.02453495966584503,0.05048397371838398,0.5432816291406597,19,-0.5147051788714099,14.97214734950584,0.7685669072514388,0.001,3.057541062683507,0.1745590707284169,0.0,-0.05048397371838398,-0.02543913191149493,0.0,7.84203908623899,14.104300079203286,0.6101070207226592,1.0,14.053816105484902,0.7948905835148072,-0.01829749984601623,0,-0.034387053111588364,0.6101070207226592
3332,0.0001,0.042170518909767724,0.050604122430110365,0.05576071614563653,20,0.4852080094357375,15.010207145001502,0.9215959678787606,0.001,3.060091324228744,0.17446736721401085,0.0,-0.050604122430110365,0.041264732766913455,0.0,7.551477554518749,14.053816105484902,0.6052564556296274,1.0,14.003211983054792,0.7922281365217713,0.04845688246298998,0,0.03231451906664062,0.6052564556296274
3311,0.0001,0.11041227968469586,0.050915114002261674,0.07780817781269854,21,1.5186218340096918,15.10392749244713,1.284543183707927,0.001,3.0634193212800596,0.1743931956026429,0.0,-0.050915114002261674,0.10950437619004569,0.0,7.475281500880168,14.003211983054792,0.6323595254914618,1.0,13.95229686905253,0.8021642174693652,0.11675550484214939,0,0.10054979229297918,0.6323595254914618
3317,0.0001,0.17540054246508235,0.0504625930716891,0.14343877170059238,22,2.4918015044797635,15.077503015681543,1.6738801494489817,0.001,3.12665736074202,0.17867601536522648,0.0,-0.0504625930716891,0.17445070242408123,0.0,7.115645653447844,13.95229686905253,0.632414514234467,1.0,13.90183427598084,0.812455065606106,0.18221324109426176,0,0.1652513882400011,0.632414514234467
3230,0.0001,0.24043932843949065,0.04923207129853502,0.11169044208834362,23,3.561002869135748,15.479095695261691,2.3338780202822615,0.001,3.1785093107256226,0.1822450356011557,0.0,-0.04923207129853502,0.23945639768232022,0.0,7.973668320466019,13.90183427598084,0.6252276590809928,1.0,13.852602204682306,0.797692348503054,0.24763896804232158,0,0.23005440375599137,0.6252276590809928
3249,0.0001,0.3057872150407442,0.05022645803109249,0.09472134366493658,24,4.539534127416443,15.391317733990148,2.8100563387644497,0.001,3.277631704540625,0.18924777162872156,0.0,-0.05022645803109249,0.3047433657813287,0.0,7.6729973069488375,13.852602204682306,0.6570895614072264,1.0,13.802375746651213,0.8251780514793893,0.31373325480336334,0,0.29494761459938557,0.6570895614072264
3189,0.0001,0.3712319649717424,0.049651234981919146,0.03238733936549684,25,5.644530908063188,15.682873274780427,3.333289911372775,0.001,3.3787573056847613,0.1966877051197576,0.0,-0.049651234981919146,0.37011532542057857,0.0,7.887906361998706,13.802375746651213,0.6602078733421507,1.0,13.752724511669294,0.8378000643278121,0.37998424402193887,0,0.3599006593228343,0.6602078733421507
3192,0.0001,0.4355702929865009,0.049813178255940116,0.1099660939584316,26,6.637045142293704,15.66593544343466,3.850218682921083,0.001,3.495325103304133,0.20545973014341112,0.0,-0.049813178255940116,0.4343732001546954,0.0,7.789857671307979,13.752724511669294,0.6535407463906489,1.0,13.702911333413354,0.828196327582935,0.44526077247596485,0,0.4236673677478983,0.6535407463906489
3150,0.0001,0.5004150240601043,0.048577110493996045,0.16973072437354111,27,7.7475431178159795,15.87424579231502,4.492182778569181,0.001,3.5837279126811383,0.21244713590195957,0.0,-0.048577110493996045,0.49915399047930087,0.0,8.056252713946325,13.702911333413354,0.679765012958306,1.0,13.654334222919358,0.8294537718198736,0.510812203152771,0,0.48806137874641886,0.679765012958306
3166,0.0001,0.5595975362422877,0.04772393118540741,0.19953860098571422,28,8.633717228465528,15.795892575039494,4.964109167228501,0.001,3.71979489775425,0.22303338920966742,0.0,-0.04772393118540741,0.5582354489396059,0.0,8.017795109711852,13.654334222919358,0.6868721075207335,1.0,13.60661029173395,0.8456816596347654,0.571175404555199,0,0.5465456552287256,0.6868721075207335
3129,0.0001,0.6253898111827789,0.048974003508469366,0.22993964008154053,29,9.775672519873723,15.982097186700766,5.759154457079951,0.001,3.847588461501753,0.23327311311587978,0.0,-0.048974003508469366,0.6239297233935639,0.0,8.393324085721106,13.60661029173395,0.6805317903889585,1.0,13.557636288225481,0.8336389144006858,0.6381013671035523,0,0.6116628911526985,0.6805317903889585
3112,0.0001,0.6873904739790208,0.048293862473771654,0.22396741913489135,30,10.812264830076844,16.066538090646095,6.183686583562583,0.001,3.976828194064727,0.24385280208612437,0.0,-0.048293862473771654,0.6858268819892245,0.0,8.25760953746906,13.557636288225481,0.7017052879356414,1.0,13.50934242575171,0.8509884259915945,0.7012787630592802,0,0.6729616337553508,0.7017052879356414
3125,0.0001,0.750540070867904,0.04808063058126244,0.10187863947575297,31,11.768148663210418,16.00384122919334,6.874246988912644,0.001,4.115426186866643,0.2552440762451937,0.0,-0.04808063058126244,0.7488640943052034,0.0,8.435602898221441,13.50934242575171,0.6893659701369331,1.0,13.461261795170447,0.8353016721752579,0.7657549543399578,0,0.735348504888637,0.6893659701369331
3074,0.0001,0.8137119283236613,0.04856710856463664,0.13066936621891512,32,12.980324026254564,16.26879271070615,7.851553712440547,0.001,4.230809988568093,0.26514833883820915,0.0,-0.04856710856463664,0.8119393609776854,0.0,8.901309739219823,13.461261795170447,0.6850743004005521,1.0,13.41269468660581,0.8376244803807097,0.8299929412480489,0,0.7978628070995498,0.6850743004005521
3107,0.0001,0.8739209201107362,0.04823184052555263,0.04452804860489177,33,13.795506059421044,16.09368963296845,8.136829558513991,0.001,4.384026674068394,0.2780095738813176,0.0,-0.04823184052555263,0.8720145752269203,0.0,8.624000568592574,13.41269468660581,0.7022885916898145,1.0,13.364462846080258,0.8649445546211406,0.8917808844813546,0,0.8571917042280583,0.7022885916898145
3045,0.0001,0.9362741811413584,0.04685648014709898,0.295486233829487,34,15.091903984658874,16.42509855453351,8.88331564249779,0.001,4.5089197784223645,0.2888275196357214,0.0,-0.04685648014709898,0.9342557593565212,0.0,8.818693606309035,13.364462846080258,0.6926732122207915,1.0,13.317606365933159,0.8605922911475696,0.9554124512325809,0,0.9188065890165293,0.6926732122207915
2991,0.0001,0.997040220641391,0.046947589057882766,0.1687849575487438,35,16.36764961313882,16.720735785953178,9.941900825483389,0.001,4.622901872553371,0.29890793726182574,0.0,-0.046947589057882766,0.9949165923900413,0.0,9.284140005725355,13.317606365933159,0.7008026014660169,1.0,13.270658776875276,0.8778895029829566,1.0173483136164179,0,0.9788830194777476,0.7008026014660169
3034,0.0001,1.0543671261661889,0.046726866931171784,0.05308445828410133,36,17.063232300142733,16.48236069897791,9.951750675638046,0.001,4.782418343514004,0.3126443873431077,0.0,-0.046726866931171784,1.0520931051495526,0.0,8.816952063228005,13.270658776875276,0.6970150135410693,1.0,13.223931909944104,0.8777545147720541,1.0764934685004353,0,1.0352436902411075,0.6970150135410693
2934,0.0001,1.1172236309542773,0.0473986776542521,0.017980211558468424,37,18.703887877328427,17.0436413228776,11.179855524215732,0.001,4.8772909387400105,0.32147072134755356,0.0,-0.0473986776542521,1.1148575102532028,0.0,9.350769770374969,13.223931909944104,0.6894815140102752,1.0,13.176533232289852,0.8757462011477292,1.140292573717908,0,1.097496611486217,0.6894815140102752
2923,0.0001,1.175459885208922,0.046434090131393546,0.13786458633094642,38,19.76190417388545,17.11122518822724,12.015530296071516,0.001,5.015681558385799,0.33371898086023694,0.0,-0.046434090131393546,1.17295601316977,0.0,9.587931108129224,13.176533232289852,0.6944097986321055,1.0,13.130099142158459,0.8869400802472155,1.2001669721862067,0,1.1548611887548932,0.6944097986321055
2868,0.0001,1.2357545436908168,0.046848439794493046,0.1047237118830495,39,21.177325300647965,17.437739797697944,12.96196206995525,0.001,5.124609686151956,0.34383149345859493,0.0,-0.046848439794493046,1.2331397702804168,0.0,9.845681217192931,13.130099142158459,0.6884212465047346,1.0,13.083250702363966,0.8854773535078897,1.2616452453722569,0,1.2144460718120604,0.6884212465047346
2801,0.0001,1.2957533223517173,0.04563442716138688,0.12999623983961472,40,22.74606114593469,17.856428571428573,13.648047837518943,0.001,5.218587531557244,0.35279141490532817,0.0,-0.04563442716138688,1.2930427377898428,0.0,9.941584457751803,13.083250702363966,0.6905169965452821,1.0,13.037616275202579,0.8945290381898057,1.3226043218828332,0,1.2738212281858112,0.6905169965452821
2818,0.0001,1.3516358302160283,0.045334865430774585,0.18290110326438608,41,23.571057770771738,17.738729144479944,14.668366995522083,0.001,5.352288941204397,0.3651206624707582,0.0,-0.045334865430774585,1.3487799962897784,0.0,10.239442637877122,13.037616275202579,0.6891098295685525,1.0,12.992281409771804,0.8966093839684522,1.380105183599066,0,1.3288107850698454,0.6891098295685525
2779,0.0001,1.4092117072601698,0.045215781691295476,0.19462202102557047,42,24.928250080287484,17.991000719942406,15.448348595488438,0.001,5.465753136289929,0.3757266699809931,0.0,-0.045215781691295476,1.4062328478914043,0.0,10.41560368977534,12.992281409771804,0.6847488066995261,1.0,12.947065628080509,0.8961104670661545,1.4390448646169993,0,1.3856196315325862,0.6847488066995261
2748,0.0001,1.4666723517378888,0.044577818722894236,0.09510294024581656,43,26.250135265871002,18.199490353112488,16.56292840886356,0.001,5.575403602779444,0.38611561908181385,0.0,-0.044577818722894236,1.4635749248486933,0.0,10.70052135957691,12.947065628080509,0.6777572263381157,1.0,12.902487809357615,0.8914045269368942,1.4977965800978557,0,1.4423305452917166,0.6777572263381157
2716,0.0001,1.5217323085183612,0.044046751621550584,0.06803087075013865,44,27.561033652933805,18.414732965009208,17.035696441656047,0.001,5.67877412895965,0.39604029557807907,0.0,-0.044046751621550584,1.5185167555590746,0.0,10.657967401319416,12.902487809357615,0.6841105125883168,1.0,12.858441057736064,0.9043191829735518,1.5541065340853475,0,1.4966657466800295,0.6841105125883168
2598,0.0001,1.5811170115255901,0.04446050750624231,0.19613392113408754,45,29.9504860125659,19.25105891413169,18.685072910800336,0.001,5.713743457933369,0.4003415448772298,0.0,-0.04446050750624231,1.5778623715416789,0.0,11.27337873030593,12.858441057736064,0.6689520430221186,1.0,12.813980550229822,0.8919924723196477,1.6135472134113797,0,1.555774521507303,0.6689520430221186
2624,0.0001,1.633083470938198,0.04276518521739092,0.07853599006078536,46,30.628198877818704,19.061761341974837,19.664685116254276,0.001,5.849391543561543,0.41309062250386425,0.0,-0.04276518521739092,1.6296706742258842,0.0,11.48889292165397,12.813980550229822,0.6723206341265646,1.0,12.77121536501243,0.8988664136949126,1.667321172272602,0,1.606786413481385,0.6723206341265646
2587,0.0001,1.6886362318251469,0.04311644068010523,0.18717374579511611,47,32.12759622337778,19.334493426140757,20.785457117123332,0.001,5.940421530040293,0.4221703791150667,0.0,-0.04311644068010523,1.685115729811066,0.0,11.757008460711385,12.77121536501243,0.6712325362622716,1.0,12.728098924332325,0.9018925071790229,1.7239140756776647,0,1.6616750103908462,0.6712325362622716
2513,0.0001,1.7411464618981363,0.042663910975885955,0.024589685235923198,48,34.108189351080455,19.90246815286624,21.29620241184731,0.001,5.993436325602883,0.42786280409974475,0.0,-0.042663910975885955,1.737562599632777,0.0,11.717567801472573,12.728098924332325,0.6708720126676833,1.0,12.68543501335644,0.9071284279721975,1.7768997088029785,0,1.7137825956781507,0.6708720126676833
2391,0.0001,1.7976776228747635,0.04031670634897644,0.08447320021162735,49,36.98967017349544,20.896652719665273,24.26474084295404,0.001,6.002419159239035,0.4299147459993268,0.0,-0.04031670634897644,1.794082035034781,0.0,12.967701641649692,12.68543501335644,0.6683490207550193,1.0,12.645118307007463,0.9116851998094644,1.8330941660445377,0,1.7702074296739805,0.6683490207550193
2404,0.0001,1.8462977312471667,0.04157554551326825,0.15834188245801067,50,37.794796053122546,20.789013732833958,24.467207710014524,0.001,6.11977549700271,0.4411655821212995,0.0,-0.04157554551326825,1.8425603730668139,0.0,12.729230306169084,12.645118307007463,0.6640757206959056,1.0,12.603542761494195,0.9079194550325755,1.8833028719619507,0,1.8179747661360335,0.6640757206959056
2386,0.0001,1.894839727099219,0.04110810609485149,0.14937912038533485,51,39.10938003793397,20.959748427672956,25.442544107962014,0.001,6.2002725776829495,0.4493629416895546,0.0,-0.04110810609485149,1.8910032083806982,0.0,12.939402969339763,12.603542761494195,0.6653970607686703,1.0,12.562434655399343,0.9133342662032222,1.9327596305699648,0,1.8659097238450133,0.6653970607686703
2298,0.0001,1.9510143936167041,0.04062224556581029,0.14941324468059983,52,41.83294577036523,21.767087505441882,27.45951449351317,0.001,6.231084876796831,0.45330754761599457,0.0,-0.04062224556581029,1.9471384569494112,0.0,13.57839572881537,12.562434655399343,0.6618340315726128,1.0,12.521812409833533,0.9150102878577245,1.9889919719958564,0,1.921821850322281,0.6618340315726128
2270,0.0001,1.9984096077198592,0.03920487115906823,0.4345865882810421,53,43.364899963419425,22.027765535478185,28.568460866371453,0.001,6.300420284042513,0.4604569718719098,0.0,-0.03920487115906823,1.9944468508332378,0.0,13.793018378991663,12.521812409833533,0.6515301347698577,1.0,12.482607538674465,0.9045361409969682,2.0371821069110982,0,1.968686314621671,0.6515301347698577
2207,0.0001,2.0508357353201325,0.04003745979848361,0.014912083368457426,54,45.778266025044495,22.653671804170443,30.352764241094963,0.001,6.332007247411975,0.4645066407035162,0.0,-0.04003745979848361,2.046833879495745,0.0,14.309577549201832,12.482607538674465,0.6572248000679364,1.0,12.442570078875981,0.9184994539135399,2.0896301781694824,0,2.0208436025268104,0.6572248000679364
2227,0.0001,2.09926590206864,0.03979954786590412,0.31048738528058684,55,46.4550808354653,22.459119496855347,31.045332019190095,0.001,6.4462882630730824,0.47588401212799,0.0,-0.03979954786590412,2.095117569345078,0.0,14.29060441711844,12.442570078875981,0.6570520106119805,1.0,12.402770531010077,0.9201133604118041,2.139536612657621,0,2.068402116602568,0.6570520106119805
2214,0.0001,2.146308232116312,0.03983403295679011,0.1903215928390387,56,47.78054877524511,22.592860370537732,32.369989966348584,0.001,6.526633046010839,0.484119782522765,0.0,-0.03983403295679011,2.1420554818345354,0.0,14.584936227181487,12.402770531010077,0.6514067456479874,1.0,12.362936498053287,0.9150856556986431,2.1875813639933095,0,2.114818627862146,0.6514067456479874
2167,0.0001,2.195319073542958,0.03842477195866145,0.6033210985265299,57,49.92881722597812,23.07848568790397,33.95273370298227,0.001,6.571255598209256,0.4892081431003254,0.0,-0.03842477195866145,2.1910077535386536,0.0,14.967534232264985,12.362936498053287,0.6515421699333492,1.0,12.324511726094626,0.9200550485967343,2.236956391042639,0,2.163462278020943,0.6515421699333492
2083,0.0001,2.2454271677776263,0.038009752465445246,0.05263551501901367,58,53.1531608091449,24.01200768491835,38.053268992812846,0.001,6.561327977919508,0.48958542547756495,0.0,-0.038009752465445246,2.241129105630072,0.0,16.446909023591527,12.324511726094626,0.6433744641215485,1.0,12.28650197362918,0.9156110920246101,2.286343444098804,0,2.213600248468755,0.6433744641215485
2067,0.0001,2.2924961727520974,0.03844627873644413,0.028502077255131014,59,54.67811393993925,24.193126815101646,38.53377489114205,0.001,6.636856620005583,0.49740260521923424,0.0,-0.03844627873644413,2.2880980150025487,0.0,16.329140332795212,12.28650197362918,0.6362430756882775,1.0,12.248055694892736,0.9085696874984124,2.3343582897438604,0,2.2600720857776557,0.6362430756882775
1986,0.0001,2.3400984998194736,0.03800410774879204,0.11535664981155447,60,58.12759091158006,25.187909319899244,41.45517935556891,0.001,6.622185074061516,0.49719234427688136,0.0,-0.03800410774879204,2.3357199964370015,0.0,17.224710002548022,12.248055694892736,0.6419425140014712,1.0,12.210051587143944,0.9237508640825918,2.3812537631201627,0,2.307745587515864,0.6419425140014712
2027,0.0001,2.381869497992623,0.036896286908556064,0.21826503554346272,61,57.95699694778303,24.677690029615004,40.47212678044729,0.001,6.748256786449601,0.5096866268409739,0.0,-0.036896286908556064,2.3773219424193,0.0,16.50708860250549,12.210051587143944,0.6372988196779941,1.0,12.173155300235388,0.9166799292548209,2.4247986813072937,0,2.348531556663935,0.6372988196779941
1966,0.0001,2.4284699414912723,0.03592827648536279,0.2824075202067838,62,60.939754375422346,25.443765903307888,41.75261737893023,0.001,6.748114774361281,0.5109354255043982,0.0,-0.03592827648536279,2.423915860884289,0.0,16.746349511170717,12.173155300235388,0.634811217653543,1.0,12.137227023750025,0.9193036933695004,2.4709293474844487,0,2.395078620444914,0.634811217653543
1910,0.0001,2.4737140033645777,0.03501936063389266,0.15696683506125123,63,63.90428226479269,26.18753273965427,45.41749574294265,0.001,6.756401786980307,0.5127311983870033,0.0,-0.03501936063389266,2.469148524665998,0.0,17.875374155354773,12.137227023750025,0.6317217901528157,1.0,12.102207663116133,0.9205126008994554,2.515917017719121,0,2.4402233175356427,0.6317217901528157
1814,0.0001,2.519784221201978,0.03564096140704898,0.31026855008427523,64,68.5309691785502,27.560397131825702,48.20051086384261,0.001,6.706041424778638,0.5090763669801839,0.0,-0.03564096140704898,2.5152935434898143,0.0,18.66050269986366,12.102207663116133,0.6236228122797574,1.0,12.066566701709084,0.9172364589957401,2.5607095528320465,0,2.4866527086136316,0.6236228122797574
1733,0.0001,2.5667814230020727,0.034007724185098454,0.07230689245390319,65,73.09169021434549,28.846420323325635,54.93530446731538,0.001,6.665954549173035,0.5065645446604538,0.0,-0.034007724185098454,2.562344517539881,0.0,20.916212865311525,12.066566701709084,0.6151618692373066,1.0,12.032558977523985,0.913151973633877,2.606592746863182,0,2.5339124676682228,0.6151618692373066
1723,0.0001,2.607840393251266,0.03429037216418784,0.30276118772475336,66,74.73090138959651,29.0267131242741,55.0504481981803,0.001,6.71867447820481,0.5123840422718883,0.0,-0.03429037216418784,2.6033327096741266,0.0,20.596572496512945,12.032558977523985,0.6193250380967863,1.0,11.998268605359797,0.9221489694419952,2.648142670380602,0,2.574538049732981,0.6193250380967863
1692,0.0001,2.647733623786448,0.03356383054886258,0.067904847521822,67,77.25253049872391,29.549970431697222,55.731541045980954,0.001,6.738914718495718,0.5151266045580573,0.0,-0.03356383054886258,2.643199275560244,0.0,20.569487135182733,11.998268605359797,0.6195481072049952,1.0,11.964704774810935,0.9268038085818885,2.6880521897581606,0,2.614247728898047,0.6195481072049952
1673,0.0001,2.6890213002512424,0.034455376896060486,0.17793733797752315,68,79.35935852074954,29.888157894736842,56.57734253202255,0.001,6.77916769512505,0.5197715331075257,0.0,-0.034455376896060486,2.6844322377296397,0.0,20.565191091865053,11.964704774810935,0.6161608836908619,1.0,11.930249397914874,0.9249590352042698,2.7296686965693486,0,2.655195430480379,0.6161608836908619
1562,0.0001,2.7344725375737067,0.03347017141647868,0.09202189524563383,69,86.52001574248757,32.027546444586804,62.459323725176425,0.001,6.673553493850459,0.5111561538815957,0.0,-0.03347017141647868,2.730025453633718,0.0,22.381008804223637,11.930249397914874,0.6019385925399511,1.0,11.896779226498396,0.915355706368702,2.7730373146602036,0,2.701410562507175,0.6019385925399511
1583,0.0001,2.772441547261297,0.0332544940797419,0.04404742854105887,70,86.49651728011757,31.58470290771176,64.14207597911276,0.001,6.767640715420633,0.520669771886926,0.0,-0.0332544940797419,2.767867830758967,0.0,22.621663618336456,11.896779226498396,0.6061741631222411,1.0,11.863524732418654,0.9217679393887996,2.8122047199354836,0,2.738634642126465,0.6061741631222411
1527,0.0001,2.8134495334843184,0.03294303976104551,0.4243478126578918,71,91.03918697710986,32.749017038007864,67.5958808218245,0.001,6.7400487435379155,0.5190586791521898,0.0,-0.03294303976104551,2.8089132881987102,0.0,23.522679075346716,11.863524732418654,0.6034044676403014,1.0,11.830581692657608,0.9245404490481813,2.852466047878428,0,2.779820780594652,0.6034044676403014
1483,0.0001,2.855170009190777,0.03232851149229532,0.05628060033110631,72,95.15410753528873,33.7246963562753,71.13673942371665,0.001,6.718445382442308,0.5181715462379761,0.0,-0.03232851149229532,2.850662911298208,0.0,24.453289026346663,11.830581692657608,0.5976849768390764,1.0,11.798253181165313,0.922514714197809,2.893441368605482,0,2.8216669841711415,0.5976849768390764
1415,0.0001,2.8916353084864785,0.029581372451202625,0.13200299854062864,73,101.05478081743422,35.35077793493635,74.43256597056896,0.001,6.657540084161779,0.5133919746693427,0.0706713780918728,-0.029581372451202625,2.8872083116705194,0.0,25.291735071018685,11.798253181165313,0.5923566304824015,1.0,11.76867180871411,0.9227792137170646,2.9287341629655423,0,2.8585631790535353,0.5923566304824015
