ConfortViolation,Omega,NormDeltaOmega,Primal,Epsilon,TimestepsStd,LossReg,ReturnsStd,NormDeltaVar,WeightMean,RewardMean,Traj,OmegaBefore,Wins,ReturnsMean,TimestepsMean,WeightMin,DeltaOmega,DualBefore,Eta,ITERATIONS,DualAfter,WeightMax,WeightMedian,DualReg,RewardStd
0,0.9268235362407484,0.0037630991395229962,9.750128387412072,0.001,13.050577854712882,0.0,129.87101985957818,0.16391070857619813,0.5012433500619655,9.623979939527695,1299,0.9305866353802714,0.0,370.38053652219764,38.485362095531585,0.5012433500619655,-0.0037630991395229962,9.860638682064703,14.456501198384471,15,9.729230796850665,1.0,0.9959663059875205,0.0001,1.575110996644351
0,0.9224297331593695,0.004393803081378933,9.757055784312298,0.001,14.016651950232353,0.0,139.51941010672667,0.08452710405446025,0.4975077056338409,9.633072548086748,1266,0.9268235362407484,0.0,380.5898392130065,39.50830039525692,0.4975077056338409,-0.004393803081378933,9.86387098744045,14.301582646871928,16,9.73660367586315,1.0,0.9961129598671516,0.0001,1.5559109694341302
0,0.917571994626938,0.004857738532431544,9.754045004796671,0.001,13.885954047895511,0.0,138.22833887598097,0.1731210111378375,0.4996437401853003,9.628823721952005,1285,0.9224297331593695,0.0,374.78953686731325,38.92367601246106,0.4996437401853003,-0.004857738532431544,9.862934088604703,14.39018734963924,17,9.733338687310022,1.0,0.9960582523453044,0.0001,1.5669240269795264
0,0.9122798507149107,0.005292143912027258,9.762132553380164,0.001,14.95186321423522,0.0,148.82579337388657,0.23900204473060344,0.4952445006562628,9.639475521226213,1246,0.917571994626938,0.0,386.9745999179011,40.144578313253014,0.4952445006562628,-0.005292143912027258,9.866678014114862,14.205859601249209,18,9.741953111720886,1.0,0.9963729333385831,0.0001,1.5441286228025093
0,0.9079362820413381,0.004343568673572551,9.757674916879523,0.001,13.527426388326111,0.0,134.64438378560527,0.04089477102526925,0.4979205852705028,9.63346710817178,1270,0.9122798507149107,0.0,379.46010141673673,39.39007092198582,0.4979205852705028,-0.004343568673572551,9.864840052757774,14.317544260073507,19,9.737177156605165,1.0,0.9962024415879587,0.0001,1.5579366674100081
0,0.9037659482159681,0.004170333825370021,9.757410870933882,0.001,13.483133897664358,0.0,134.21569530386608,0.1880104053185833,0.4983402401232198,9.63295777568573,1273,0.9079362820413381,0.0,378.46497020672416,39.28852201257862,0.4983402401232198,-0.004170333825370021,9.864985044727739,14.335287680162498,20,9.736863559662675,1.0,0.9962134233595985,0.0001,1.5601341241328694
0,0.8996872072371827,0.004078740978785467,9.75617939852371,0.001,13.770518781077204,0.0,137.07919503503086,0.06401589990646157,0.499174245926743,9.63120357104644,1281,0.9037659482159681,0.0,376.09948119725067,39.05,0.499174245926743,-0.004078740978785467,9.864637704903044,14.372426435433422,21,9.735523772594473,1.0,0.9960882930854515,0.0001,1.5647701514483556
0,0.8959284734512999,0.003758733785882762,9.755293017847361,0.001,13.39025333919025,0.0,133.323036354626,0.08086640352963093,0.4999923747720451,9.629851977857951,1288,0.8996872072371827,0.0,374.04002172667526,38.841491841491845,0.4999923747720451,-0.003758733785882762,9.864552195015412,14.405696954840245,22,9.734541950297931,1.0,0.9961575655725576,0.0001,1.5689042415685879
0,0.8923566855691625,0.0035717878821374116,9.753440630440815,0.001,12.75962323952706,0.0,127.02430498553129,0.01949076597243093,0.5011082934533637,9.62734498277117,1298,0.8959284734512999,0.0,370.79088386181047,38.51503469545104,0.5011082934533637,-0.0035717878821374116,9.863804229452763,14.4523648512765,23,9.732554985874659,1.0,0.9961152636481698,0.0001,1.5747095184715632
0,0.8881291329462726,0.004227552622889874,9.762902834110863,0.001,14.378448024822532,0.0,143.15610023150535,0.8873400466013994,0.495524712472129,9.640000261153189,1249,0.8923566855691625,0.0,385.96506248970906,40.037660256410255,0.495524712472129,-0.004227552622889874,9.867863348794954,14.223485741561971,24,9.74267346664317,1.0,0.9961862318183646,0.0001,1.5463422082107525
0,0.8836060871692015,0.0045230457770710775,9.76056769458237,0.001,13.02943151966162,0.0,129.7474795072677,0.12037157311059145,0.49707015001853383,9.636800472035745,1262,0.8881291329462726,0.0,381.51143594788454,39.590007930214114,0.49707015001853383,-0.0045230457770710775,9.866982018382197,14.285728769466656,25,9.740160832436464,1.0,0.996211582581422,0.0001,1.5540454896962341
0,0.8799806965979794,0.0036253905712221313,9.761621608382164,0.001,13.471034592438613,0.0,134.13728241006655,0.046368809837226466,0.49675000273611863,9.637983764061136,1261,0.8836060871692015,0.0,382.3326981933204,39.66984126984127,0.49675000273611863,-0.0036253905712221313,9.86779614300021,14.27631775477351,26,9.741241571132432,1.0,0.9960748028639536,0.0001,1.5529107820786974
0,0.8760778018085986,0.003902894789380773,9.761744314557651,0.001,13.279234865829041,0.0,132.22644292688904,0.01989314067221105,0.496864388000222,9.6381288432288,1260,0.8799806965979794,0.0,382.44243959525755,39.68069896743447,0.496864388000222,-0.003902894789380773,9.867877658066107,14.27469574723673,27,9.74136890394249,1.0,0.9963786557186608,0.0001,1.5527136296396953
0,0.8724167663127886,0.0036610354958099833,9.762199230613861,0.001,13.787843185622984,0.0,137.31410382099696,0.33443972857663296,0.4970166687092969,9.638437703790597,1262,0.8760778018085986,0.0,382.03024447203995,39.636003172085644,0.4970166687092969,-0.0036610354958099833,9.868570145721177,14.285112894162468,28,9.741794101537023,1.0,0.9962625466393041,0.0001,1.5540298541638218
0,0.8676607460566537,0.004756020256134974,9.759104094333209,0.001,13.95464506286777,0.0,138.96884043860805,0.034363165222874845,0.4989599340267504,9.634233465534471,1280,0.8724167663127886,0.0,376.5156975756793,39.08209538702111,0.4989599340267504,-0.004756020256134974,9.867348385114088,14.364565763511644,29,9.738470803761208,1.0,0.9962341180585593,0.0001,1.5638867312908924
0,0.8629311857345927,0.004729560322060955,9.760431652000777,0.001,13.429270598369119,0.0,133.74400451167827,0.023014038619370503,0.4981652881092514,9.636018853817369,1272,0.8676607460566537,0.0,379.0293753399326,39.33438237608183,0.4981652881092514,-0.004729560322060955,9.86791622359653,14.332081917729134,30,9.73989339790741,1.0,0.9962555245341662,0.0001,1.5598282209081593
0,0.8590172892954688,0.003913896439123876,9.763191144300825,0.001,13.597928825272966,0.0,135.42830105700705,0.2625091789365509,0.4969861644937765,9.639453545173089,1262,0.8629311857345927,0.0,381.89075159707477,39.618556701030926,0.4969861644937765,-0.003913896439123876,9.869515453646423,14.283298849251993,31,9.742791195938967,1.0,0.9963553577772766,0.0001,1.5538336732831388
0,0.854637620067022,0.004379669228446792,9.760271603127928,0.001,13.07354274759794,0.0,130.21269652677086,0.11973171679962594,0.49879586489856276,9.635496415272165,1277,0.8590172892954688,0.0,377.4324729779266,39.17084639498432,0.49879586489856276,-0.004379669228446792,9.868356605924246,14.357763638920808,32,9.739658517875066,1.0,0.9963211209927062,0.0001,1.5630575950567562
0,0.8508363164355073,0.003801303631514763,9.760951085934519,0.001,13.053730887575611,0.0,130.01294006368866,0.054633767196761,0.4984364690564621,9.636324801278917,1275,0.854637620067022,0.0,378.1169988598332,39.23861852433281,0.4984364690564621,-0.003801303631514763,9.868774822608213,14.34706307014845,33,9.740368717978203,1.0,0.9961433324362687,0.0001,1.561741583526721
0,0.84742112036059,0.0034151960749172483,9.763800475672639,0.001,13.499023617802575,0.0,134.4634661981808,0.18530048609649963,0.4966335514243008,9.640263527773323,1258,0.8508363164355073,0.0,383.0127530415332,39.73110580747812,0.4966335514243008,-0.0034151960749172483,9.86981809882527,14.268915443637619,34,9.74344157903295,1.0,0.9963634895638748,0.0001,1.5520399303704968
0,0.843692200650096,0.0037289197104940497,9.76377541986352,0.001,13.510224565137824,0.0,134.57771284556574,0.4321230010725538,0.4968720113395948,9.640028495996948,1261,0.84742112036059,0.0,382.1078798680653,39.63809523809524,0.4968720113395948,-0.0037289197104940497,9.870119457709643,14.283923225655906,35,9.743373708259986,1.0,0.9961236212354366,0.0001,1.5539259316186464
0,0.8401650368874208,0.003527163762675145,9.765145427997968,0.001,13.760071347075916,0.0,137.06195969220457,0.03374351990001939,0.4960473211113388,9.641906083871628,1255,0.843692200650096,0.0,384.4159117654639,39.87001594896332,0.4960473211113388,-0.003527163762675145,9.870621423626808,14.247393479467487,36,9.744848036849975,1.0,0.996260846208336,0.0001,1.5494096424847998
0,0.83640436998675,0.003760666900670784,9.764949753677653,0.001,13.833467474249105,0.0,137.79608989495458,0.13583978089475038,0.4961970227312162,9.641620265102677,1255,0.8401650368874208,0.0,384.0838205718571,39.83652312599681,0.4961970227312162,-0.003760666900670784,9.870611462403335,14.253918389916606,37,9.744633626433448,1.0,0.9962735017474446,0.0001,1.5502035590185916
0,0.8322636719383533,0.004140698048396785,9.763995244825422,0.001,13.35677247144795,0.0,133.0540467600147,0.5410089867843112,0.4972831842274479,9.640050383716803,1265,0.83640436998675,0.0,381.1712669747926,39.54113924050633,0.4972831842274479,-0.004140698048396785,9.870663620863535,14.298069854192475,38,9.743553166377797,1.0,0.9963217209216662,0.0001,1.5557029898691137
0,0.8277915983157068,0.004472073622646455,9.762061852995538,0.001,13.431364913929118,0.0,133.8148635372296,0.2260283977860286,0.4984972967380804,9.637444377278873,1275,0.8322636719383533,0.0,378.21982968917035,39.244897959183675,0.4984972967380804,-0.004472073622646455,9.869859176958983,14.346312583652155,39,9.741481638591715,1.0,0.9963697155163908,0.0001,1.5616845551779397
0,0.8237257579039439,0.004065840411762944,9.766947675188831,0.001,13.448588251751897,0.0,134.01067910320475,0.30950596926109114,0.4958030909338267,9.643825071195927,1252,0.8277915983157068,0.0,385.4228684611122,39.9656274980016,0.4958030909338267,-0.004065840411762944,9.872226985357157,14.23885352341117,40,9.74667462941836,1.0,0.9963077913912005,0.0001,1.5483935065980945
0,0.8201741198278542,0.0035516380760897137,9.764884418915864,0.001,12.804370926085666,0.0,127.57670624128185,0.5246906592873476,0.4971749579162955,9.640948736107068,1264,0.8237257579039439,0.0,381.61052612770163,39.581947743467936,0.4971749579162955,-0.0035516380760897137,9.871530156567317,14.297322043019777,41,9.744444478871896,1.0,0.9961959781618759,0.0001,1.555637160712008
0,0.8162023425211837,0.003971777306670421,9.763437609828182,0.001,13.090753969652908,0.0,130.42243002207138,0.007121279019888147,0.49813288436996006,9.638995676336533,1272,0.8201741198278542,0.0,379.18293328498675,39.33831628638867,0.49813288436996006,-0.003971777306670421,9.870928326638898,14.333827022048844,42,9.742894405653647,1.0,0.9963217869584539,0.0001,1.5601495963055796
0,0.8125013501305343,0.0037009923906494713,9.764806375187606,0.001,13.701295742611817,0.0,136.51775787792837,0.40706449867768996,0.4979913939120882,9.640442773810028,1270,0.8162023425211837,0.0,379.5371362346207,39.369582348305755,0.4979913939120882,-0.0037009923906494713,9.872136692348125,14.3278743090181,43,9.744279032314623,1.0,0.9964017513543624,0.0001,1.5594713310096424
0,0.808952115994921,0.003549234135613255,9.761029449588843,0.001,13.008306786760132,0.0,129.6192118938265,0.47198627421206113,0.5000543152213873,9.635458989302357,1288,0.8125013501305343,0.0,374.13110974956743,38.82828282828283,0.5000543152213873,-0.003549234135613255,9.870452365304184,14.414301874964059,44,9.740253629427746,1.0,0.9963200948473612,0.0001,1.5701666700846308
0,0.8050298695829227,0.0039222464119983425,9.766927486707148,0.001,13.262047116975399,0.0,132.1570076008149,0.5932464741889232,0.4968112683540734,9.643216030425734,1260,0.808952115994921,0.0,382.859868010605,39.702144559173945,0.4968112683540734,-0.0039222464119983425,9.87317277642217,14.281031196069424,45,9.74653401579477,1.0,0.9963818406792782,0.0001,1.553670046432226
0,0.801038697254732,0.003991172328190684,9.76261522267063,0.001,13.28145071344276,0.0,132.33093824091503,0.3192575729416204,0.4994141601075418,9.637413502997243,1283,0.8050298695829227,0.0,375.7608382087528,38.98985959438377,0.4994141601075418,-0.003991172328190684,9.87138653022423,14.387891672068095,46,9.741915546262097,1.0,0.9963271239409102,0.0001,1.5669119326933014
0,0.7964624096970934,0.004576287557638614,9.76256714960856,0.001,12.641119925334273,0.0,125.96775092311809,0.36863827202854843,0.49972083090535735,9.637186594828295,1285,0.801038697254732,0.0,375.1181183149997,38.92367601246106,0.49972083090535735,-0.004576287557638614,9.871632833011816,14.40060710377498,47,9.741830846549982,1.0,0.9963726592692604,0.0001,1.5685082602651994
0,0.7927638509858896,0.0036985587112037255,9.76710977565364,0.001,13.957694821330685,0.0,139.10510935530235,0.24599677713175525,0.4969663316237296,9.643334658779384,1262,0.7964624096970934,0.0,382.2541197189638,39.63996827914354,0.4969663316237296,-0.0036985587112037255,9.87347970105666,14.285613121062276,48,9.74670327201582,1.0,0.9964973089744543,0.0001,1.5542384403277831
0,0.7888690201124035,0.003894830873486188,9.76905814657373,0.001,13.846786258020504,0.0,138.00672333604638,0.10558103450722238,0.4959645211710674,9.645804885458338,1253,0.7927638509858896,0.0,385.078761539986,39.92172523961661,0.4959645211710674,-0.003894830873486188,9.874542917607801,14.248003463853372,49,9.748758921352222,1.0,0.9963781335589006,0.0001,1.5496010379944667
0,0.7844317805813108,0.004437239531092652,9.764833261848757,0.001,12.943837183600685,0.0,129.00999353728426,0.013833231274737534,0.4987715677369491,9.639963007769573,1277,0.7888690201124035,0.0,377.5402629299684,39.16379310344828,0.4987715677369491,-0.004437239531092652,9.873028690206054,14.363965234405457,50,9.744201827722978,1.0,0.9963332547911726,0.0001,1.563990602756984
0,0.7807123618605881,0.003719418720722678,9.771692040183463,0.001,13.739474373560189,0.0,136.9396455947932,0.10326295938576269,0.4950302633970253,9.649010235198277,1244,0.7844317805813108,0.0,387.9741193094858,40.20836685438455,0.4950302633970253,-0.003719418720722678,9.876197442024012,14.206658525610257,51,9.751510414421979,1.0,0.9966308123464106,0.0001,1.5445285322383675
0,0.7766927983133054,0.004019563547282723,9.771547539958577,0.001,13.966723251479715,0.0,139.23026359060702,0.4977618285008428,0.4952581475454039,9.648720348136353,1247,0.7807123618605881,0.0,387.09157640396853,40.118780096308186,0.4952581475454039,-0.004019563547282723,9.876277157467067,14.217100493260835,52,9.751336275737643,1.0,0.9965998743438462,0.0001,1.5458350765165847
0,0.7726031105507651,0.004089687762540262,9.774850714268418,0.001,14.55623907820061,0.0,145.1076778122122,0.316834052448384,0.4933054088529766,9.65309438086639,1230,0.7766927983133054,0.0,392.552227176231,40.665581773799836,0.4933054088529766,-0.004089687762540262,9.877781727088232,14.139641068922174,53,9.754859266149152,1.0,0.9965181180523912,0.0001,1.53628394747699
0,0.7689894663094456,0.0036136442413194914,9.77484395943401,0.001,14.445612007094114,0.0,143.9820387344688,0.020427608602583604,0.4933655949433845,9.653043421017657,1231,0.7726031105507651,0.0,391.9837357921889,40.608130081300814,0.4933655949433845,-0.0036136442413194914,9.877874558811113,14.142882337269118,54,9.754843344672983,1.0,0.996508075602404,0.0001,1.5366735601909471
0,0.7642850561097327,0.004704410199712905,9.77173438307888,0.001,13.959180783586131,0.0,139.14106022396962,0.3748683746378435,0.4951915297366418,9.6488769515237,1248,0.7689894663094456,0.0,386.86073582847155,40.094627105052126,0.4951915297366418,-0.004704410199712905,9.876521185678428,14.21927421132938,55,9.751516972515725,1.0,0.9963188642634632,0.0001,1.5461077538291688
0,0.7602258072963274,0.004059248813405358,9.773313012430688,0.001,13.687079738728762,0.0,136.40982901377237,0.7855260903139163,0.49443328333521924,9.650948956141441,1239,0.7642850561097327,0.0,389.54029928517343,40.362681744749594,0.49443328333521924,-0.004059248813405358,9.877250957692558,14.183509305765547,56,9.753196716752914,1.0,0.9966095538377486,0.0001,1.54171259490826
0,0.7567440201981421,0.0034817870981852517,9.77225674969337,0.001,13.59388333381299,0.0,135.50301268814812,0.02661447926582744,0.4954964071908781,9.649288224578205,1249,0.7602258072963274,0.0,386.5493582517155,40.06009615384615,0.4954964071908781,-0.0034817870981852517,9.877197536135428,14.227155791252887,57,9.752016923650695,1.0,0.9966264897358001,0.0001,1.5471207138219643
0,0.752808412713096,0.0039356074850461775,9.777192800128843,0.001,14.864180839511507,0.0,148.1855903440835,0.19108387267017254,0.4924889016057144,9.6559024043953,1223,0.7567440201981421,0.0,394.95453331540904,40.90261865793781,0.4924889016057144,-0.0039356074850461775,9.879359996461448,14.105767337251338,58,9.757297032590976,1.0,0.9966759212314973,0.0001,1.5321312355634316
0,0.7489086557053577,0.003899757007738258,9.772648655972521,0.001,12.966855614647868,0.0,129.26512973046857,0.026407858395407623,0.49539474186382904,9.649698750993066,1248,0.752808412713096,0.0,386.72199094172134,40.07618283881315,0.49539474186382904,-0.003899757007738258,9.877564131092905,14.225795756574739,59,9.752412708266249,1.0,0.9965271615194046,0.0001,1.5469584827465293
0,0.7448268648916982,0.004081790813659447,9.777946149378678,0.001,14.460920993858263,0.0,144.15767601254316,0.2442381775542007,0.49251604704985186,9.656622947974283,1224,0.7489086557053577,0.0,394.7356961814945,40.877350776778414,0.49251604704985186,-0.004081790813659447,9.880124809934113,14.107995243341415,60,9.758044093693824,1.0,0.996658461517686,0.0001,1.5324503122493822
0,0.7404961049175566,0.004330759974141674,9.774653547304803,0.001,13.83674230928183,0.0,137.91007043008304,0.021841161865774197,0.49455281615427976,9.652132419458386,1242,0.7448268648916982,0.0,388.7479767946109,40.276390008058016,0.49455281615427976,-0.004330759974141674,9.878831498099972,14.194687392235883,61,9.754505687444391,1.0,0.9964301007036519,0.0001,1.5431503849933315
0,0.7366773887321386,0.0038187161854179585,9.77524277556485,0.001,14.315410149273946,0.0,142.7155850895316,0.2594720210295479,0.4946640568930112,9.652709987536232,1241,0.7404961049175566,0.0,389.0072886553229,40.3,0.4946640568930112,-0.0038187161854179585,9.879414519135182,14.195417270485216,62,9.75509276749897,1.0,0.9966445181043415,0.0001,1.543270895544449
0,0.7328537839748964,0.003823604757242194,9.778558888603527,0.001,15.282338432739548,0.0,152.34573708939317,0.34150349825085036,0.4926105638611545,9.657190459729437,1225,0.7366773887321386,0.0,394.47947844977534,40.84885620915033,0.4926105638611545,-0.003823604757242194,9.880828507353382,14.111244724294583,63,9.758647664772777,1.0,0.9967326398285314,0.0001,1.5328620159483117
0,0.729403972062252,0.003449811912644374,9.777590002827958,0.001,13.590460942531621,0.0,135.5057121159288,0.10119491142831867,0.49379066775840563,9.655515237174711,1234,0.7328537839748964,0.0,391.2154576843993,40.51743714517437,0.49379066775840563,-0.003449811912644374,9.880992396163762,14.162276838786875,64,9.757534487912077,1.0,0.9966281291205422,0.0001,1.5392035574479275
0,0.7250564225751353,0.0043475494871167975,9.774598984860786,0.001,12.998790335251975,0.0,129.60141252272274,0.027803408476045302,0.49588835840368256,9.65136541308989,1252,0.729403972062252,0.0,385.7392328057349,39.96722621902478,0.49588835840368256,-0.0043475494871167975,9.8799502468809,14.245940911204421,65,9.754305746898892,1.0,0.9967279592798556,0.0001,1.5495418859534655
0,0.7226516000882197,0.0024048224869155366,9.777814965713597,0.001,13.962223952088346,0.0,139.20387096236541,0.14729615707791527,0.4936715197641293,9.655834835267441,1233,0.7250564225751353,0.0,391.37132316382156,40.53327922077922,0.4936715197641293,-0.0024048224869155366,9.881069426472791,14.15544512013876,66,9.757778797818247,1.0,0.9967217867649587,0.0001,1.5383552077592137
0,0.7190636179308686,0.0035879821573511217,9.776241351208563,0.001,14.295201238722385,0.0,142.5451111735985,0.3596958596893363,0.49487708487733195,9.653556786996205,1244,0.7226516000882197,0.0,388.1953921488545,40.213193885760255,0.49487708487733195,-0.0035879821573511217,9.880649934539896,14.206244717032178,67,9.756060735362585,1.0,0.9966351387451863,0.0001,1.544653602952911
0,0.7153945777152043,0.0036690402156642765,9.776563307954302,0.001,13.725946679659717,0.0,136.87311197403073,0.1128571835936706,0.49465631880089767,9.654025716873354,1241,0.7190636179308686,0.0,389.0495006977485,40.299193548387095,0.49465631880089767,-0.0036690402156642765,9.880752798851116,14.195680865757678,68,9.75641266285834,1.0,0.9967243031140187,0.0001,1.5433333727353467
0,0.7120537914382598,0.003340786276944563,9.777663417750622,0.001,13.803181763517971,0.0,137.6422773585734,0.1007479170203072,0.49442413385829975,9.655216707590018,1240,0.7153945777152043,0.0,389.59133913174077,40.35028248587571,0.49442413385829975,-0.003340786276944563,9.881659113602003,14.188923242092148,69,9.757531688835055,1.0,0.9966616596441228,0.0001,1.5425455637819758
0,0.7089844069232288,0.003069384515030915,9.774840598886586,0.001,13.4341001084146,0.0,133.94388816924322,0.023187720099648923,0.49622355653755523,9.651400836283743,1255,0.7120537914382598,0.0,384.6267457440946,39.8524720893142,0.49622355653755523,-0.003069384515030915,9.880497511950516,14.260637800920634,70,9.754505447044558,1.0,0.9966962567190623,0.0001,1.5514032339629449
0,0.7056461164814444,0.003338290441784464,9.779203101806726,0.001,13.385135712478395,0.0,133.4905606133735,0.0010721352104032871,0.4937999271575083,9.657124007939329,1234,0.7089844069232288,0.0,391.4710403214917,40.53690186536902,0.4937999271575083,-0.003338290441784464,9.882592939746313,14.162410053988244,71,9.759147209498966,1.0,0.9967595328611625,0.0001,1.539273902598621
0,0.7023158821088229,0.0033302343726214767,9.778482103634792,0.001,14.154556027467354,0.0,141.1771976675284,0.14734637086723212,0.4944266897080764,9.656025070622638,1240,0.7056461164814444,0.0,389.6637749402573,40.354317998385795,0.4944266897080764,-0.0033302343726214767,9.882493080804968,14.189598794862928,72,9.758348509907664,1.0,0.9966725170529896,0.0001,1.5426522608068045
0,0.6985193919803815,0.00379649012844141,9.779139881234858,0.001,13.21581183123418,0.0,131.81384786312253,0.1785574973717543,0.4941975437657197,9.656815226722212,1240,0.7023158821088229,0.0,389.65869524534133,40.35270379338176,0.4941975437657197,-0.00379649012844141,9.882908665511067,14.180062963235002,73,9.759033953194304,1.0,0.9967135642232592,0.0001,1.5414851885336351
0,0.6944892552484383,0.00403013673194319,9.774261478122082,0.001,12.702321561648466,0.0,126.69440692177142,0.14650040205204468,0.497341459405352,9.650175769166111,1264,0.6985193919803815,0.0,381.9528440618039,39.57957244655582,0.497341459405352,-0.00403013673194319,9.880986273410445,14.306914218031798,74,9.75379405150038,1.0,0.9967445571212523,0.0001,1.557176912361104
