ConfortViolation,DualAfter,NormDeltaVar,DualBefore,ITERATIONS,Primal,Traj,ReturnsMean,WeightMax,DeltaOmega,OmegaBefore,Omega,WeightMedian,LossReg,RewardStd,WeightMean,Wins,TimestepsMean,DualReg,NormDeltaOmega,WeightMin,RewardMean,ReturnsStd,Eta,TimestepsStd,Epsilon
0,-26.053890674453545,0.6808324611900045,-1.6117037037690054,1203,-25.38842152742028,9966,-141.03540309568146,1.0,0.0,30.0,30.0,0.6511087295350493,0.0,14.02800261459959,0.6394711716178083,0.0,5.017160060210737,0.0001,0.0,0.6394711716178083,-28.110869221629653,33.99913281755146,81.57625120812392,0.969999851526929,0.001
0,-26.060930792192824,0.4120947733512004,-1.612547184022199,1204,-25.39567310040123,9957,-141.1931029631053,1.0,0.0,30.0,30.0,0.6510587939665584,0.0,14.023804855202023,0.6395072835699469,0.0,5.02159501807955,0.0001,0.0,0.6395072835699469,-28.11719592315638,34.22346354338751,81.56328931181169,0.9764378129931873,0.001
0,-26.06290986423594,0.9560815143013229,-1.6125067554082273,1205,-25.39755759822345,9958,-141.19885784466,1.0,0.0,30.0,30.0,0.6510705898085792,0.0,14.025288785802655,0.6390117958439805,0.0,5.021391985537813,0.0001,0.0,0.6390117958439805,-28.11945799235932,34.04214328771234,81.56908683925131,0.9710297707151876,0.001
0,-26.06014668795457,0.7233608539905771,-1.612386339678665,1206,-25.39482977530366,9959,-141.16755501368357,1.0,0.0,30.0,30.0,0.6510626052888482,0.0,14.024881267940547,0.6393841977298754,0.0,5.02078730668809,0.0001,0.0,0.6393841977298754,-28.116602560812517,33.362932234881164,81.56691967429958,0.9523017341376057,0.001
0,-26.044976500323372,0.9056602103370142,-1.6102999133048457,1207,-25.37905079944759,9980,-140.81092135159082,1.0,0.0,30.0,30.0,0.651191325798403,0.0,14.036594818300824,0.6387008847854029,0.0,5.010421885960517,0.0001,0.0,0.6387008847854029,-28.103452242960547,33.42365613200896,81.60423027788036,0.9535202852315947,0.001
0,-26.068361977215076,0.23885529247254111,-1.6131899559951426,1208,-25.403191335523136,9951,-141.32316246166215,1.0,0.0,30.0,30.0,0.6510045878646865,0.0,14.021721826075456,0.6393733193392549,0.0,5.024924623115578,0.0001,0.0,0.6393733193392549,-28.12430092560792,34.13209833732931,81.55795267990689,0.9733028622453592,0.001
0,-26.090594642201864,0.7971494462502665,-1.6161084907493104,1209,-25.426238174348313,9922,-141.82067425584933,1.0,0.0,30.0,30.0,0.6508334388576738,0.0,14.005898791082274,0.6397678131099394,0.0,5.03920975708094,0.0001,0.0,0.6397678131099394,-28.14381839753454,34.95037200126016,81.5080224797861,0.997615714414807,0.001
0,-26.07390396123689,1.4334232818968993,-1.61421538439821,1210,-25.409102715292793,9941,-141.48635595116158,1.0,0.0,30.0,30.0,0.6509442239408988,0.0,14.01489202905127,0.6398408962116147,0.0,5.029979879275654,0.0001,0.0,0.6398408962116147,-28.12864295071762,34.356425730436655,81.53530281752796,0.9802407003287876,0.001
0,-26.102767568522278,1.5050327424371197,-1.6178233244776532,1211,-25.438918418593147,9905,-142.1310520615029,1.0,0.0,30.0,30.0,0.6507374181715689,0.0,13.996184008571785,0.6395794802847443,0.0,5.048263327948304,0.0001,0.0,0.6395794802847443,-28.154312891419305,35.26858306120795,81.47689510585792,1.0062872891795707,0.001
0,-26.10369632764649,0.01427411040502086,-1.618025263089002,1212,-25.43992745237371,9903,-142.15965780776017,1.0,0.0,30.0,30.0,0.6507518208407841,0.0,13.994710913602038,0.6397860570012124,0.0,5.049181983437689,0.0001,0.0,0.6397860570012124,-28.154982016861272,35.080757296808066,81.4719686221977,1.0012640150123338,0.001
0,-26.080377324361482,0.5712968769116684,-1.615121135982298,1213,-25.415843651905732,9932,-141.6359079178123,1.0,0.0,30.0,30.0,0.6509144358050619,0.0,14.00975976587372,0.6388247369166796,0.0,5.034336924780989,0.0001,0.0,0.6388247369166796,-28.134230195980898,34.53549394074277,81.51889235990772,0.9855103256784774,0.001
0,-26.09281716350805,0.9303614266770334,-1.6165117165612253,1214,-25.42860295037334,9918,-141.8937441294265,1.0,0.0,30.0,30.0,0.6508486661908586,0.0,14.00326853449747,0.6381919499637472,0.0,5.041443985076132,0.0001,0.0,0.6381919499637472,-28.145578840952666,34.70146612984615,81.49929539124685,0.9901178816666316,0.001
0,-26.06358514881133,0.4704267724460771,-1.612988991364241,1215,-25.39847778297105,9953,-141.26646533417983,1.0,0.0,30.0,30.0,0.6510272632982852,0.0,14.020990070634165,0.64007884913885,0.0,5.023814308681672,0.0001,0.0,0.64007884913885,-28.119358711759503,34.80992023846701,81.55407329273993,0.9935157542501134,0.001
0,-26.08626367271482,0.7804359854402605,-1.6156246860206334,1216,-25.421797378177786,9927,-141.74270377939717,1.0,0.0,30.0,30.0,0.6508745481594085,0.0,14.00812781308301,0.6402763033283319,0.0,5.037074350191417,0.0001,0.0,0.6402763033283319,-28.1398623663772,34.84154036621974,81.514759517183,0.9943603129193577,0.001
0,-26.11206710248196,1.0176563949852533,-1.6191366549689976,1217,-25.4486111152802,9892,-142.35480283386366,1.0,0.0,30.0,30.0,0.6506707425770442,0.0,13.988641958834982,0.6395167326617364,0.0,5.05479729046608,0.0001,0.0,0.6395167326617364,-28.162310698265475,35.37493226324567,81.45276373687675,1.009523946011314,0.001
0,-26.09170042399384,0.37933903100252103,-1.616471717361204,1218,-25.427504275665516,9918,-141.88925629705173,1.0,0.0,30.0,30.0,0.6508480609829227,0.0,14.003043812797362,0.6397416044165499,0.0,5.041443985076132,0.0001,0.0,0.6397416044165499,-28.14441342743019,34.760920588531796,81.49818707540865,0.9920510186321032,0.001
0,-26.105388195105235,1.4274729845998693,-1.6183072360883446,1219,-25.4417131300431,9901,-142.1996652272238,1.0,0.0,30.0,30.0,0.6507183174218552,0.0,13.9929616949267,0.6402606004507737,0.0,5.0504040404040405,0.0001,0.0,0.6402606004507737,-28.15636784476862,34.92183958840422,81.46621108011787,0.996957410913623,0.001
0,-26.109535619309185,0.9368307904501247,-1.6187123701379622,1220,-25.445936821151047,9896,-142.28390065906254,1.0,0.0,30.0,30.0,0.650698621865422,0.0,13.991307906632864,0.6358783979428225,0.0,5.052652854977262,0.0001,0.0,0.6358783979428225,-28.16024533957442,35.01437152404791,81.46152995432249,0.998815258909628,0.001
0,-26.14147745211951,0.022387064528442403,-1.6229240616236333,1221,-25.479051167703823,9855,-143.0268558312001,1.0,0.0,30.0,30.0,0.6504525300827292,0.0,13.968539431123206,0.6390097315900842,0.0,5.073980109600162,0.0001,0.0,0.6390097315900842,-28.188280128126078,35.14933406156308,81.38952917745755,1.002992705746025,0.001
0,-26.103018999266894,0.2766177167095157,-1.617783325277632,1222,-25.43913930462241,9905,-142.12368398792387,1.0,0.0,30.0,30.0,0.6507504166422365,0.0,13.996689235303409,0.6382621284789128,0.0,5.04796042003231,0.0001,0.0,0.6382621284789128,-28.15465809364054,34.75766953304768,81.47876956906292,0.9917989033414438,0.001
0,-26.13136844976578,0.46781278688674927,-1.6215458065610386,1223,-25.468546349261633,9868,-142.78524143871712,1.0,0.0,30.0,30.0,0.6505484853388187,0.0,13.97617409054845,0.6389155162382332,0.0,5.066990980034459,0.0001,0.0,0.6389155162382332,-28.179485230220614,35.1570297258001,81.41384225720363,1.0030216313954803,0.001
0,-26.10733350391993,0.8116938894398982,-1.6185702856986226,1224,-25.44373470986247,9898,-142.25267360686377,1.0,0.0,30.0,30.0,0.6507166184302867,0.0,13.991484472492404,0.6394300449498564,0.0,5.0519349297767,0.0001,0.0,0.6394300449498564,-28.158059351593717,34.43919586843012,81.46152969717224,0.9823801573613568,0.001
0,-26.080403654205693,0.3524526516296938,-1.615423235576761,1225,-25.41603704202785,9929,-141.6831527034119,1.0,0.0,30.0,30.0,0.6508981390991494,0.0,14.006863536996528,0.6397285442581575,0.0,5.036059629331184,0.0001,0.0,0.6397285442581575,-28.133731535639875,34.49504617361716,81.50864475776564,0.9843195810001105,0.001
0,-26.09985167218721,0.20877760741311654,-1.6175004936010358,1226,-25.435931307020397,9908,-142.06812037702414,1.0,0.0,30.0,30.0,0.6507542807523095,0.0,13.99763178058175,0.6380400302981526,0.0,5.046532754617947,0.0001,0.0,0.6380400302981526,-28.15164033713008,34.24918539460351,81.48126535587095,0.9774663350047104,0.001
0,-26.109580242860243,0.5797628449963622,-1.6188734231737878,1227,-25.446067807979215,9895,-142.305807844979,1.0,0.0,30.0,30.0,0.6506816652249305,0.0,13.989815938797713,0.6369372660091022,0.0,5.053466747523752,0.0001,0.0,0.6369372660091022,-28.160019059862535,34.52452324438576,81.45622879462842,0.9851698027152079,0.001
0,-26.118234328506944,1.1425378371930428,-1.6198845456057367,1228,-25.454965855553823,9885,-142.48939962093075,1.0,0.0,30.0,30.0,0.6506333990674932,0.0,13.984935007245795,0.6400216691316123,0.0,5.058579522460542,0.0001,0.0,0.6400216691316123,-28.167846947948277,34.79878456899063,81.44125205365866,0.993151501303917,0.001
0,-26.11307195106711,0.6421323062688514,-1.6192777494706132,1229,-25.44965593411392,9891,-142.37210053692496,1.0,0.0,30.0,30.0,0.6506648533419609,0.0,13.987881762818512,0.6386043058297642,0.0,5.05530839231547,0.0001,0.0,0.6386043058297642,-28.163183761016036,35.639854744244495,81.45031005982999,1.0167826450925086,0.001
0,-26.087917376126626,0.9186800588857847,-1.6158869393985942,1230,-25.423534228438218,9924,-141.78671795635782,1.0,0.0,30.0,30.0,0.6508494778834358,0.0,14.006573289253328,0.6389110301976701,0.0,5.03839564647788,0.0001,0.0,0.6389110301976701,-28.141244359488045,34.38337364356648,81.50965913335605,0.98104432890611,0.001
0,-26.106154384643826,1.0746294044541902,-1.6185102886984546,1231,-25.44256436340135,9898,-142.2381364041271,1.0,0.0,30.0,30.0,0.6507281398212583,0.0,13.991428034260341,0.6401783855329093,0.0,5.05163180761847,0.0001,0.0,0.6401783855329093,-28.15686140368709,35.63125486631765,81.46099121616432,1.0169134566457763,0.001
0,-26.078636360477404,0.7324567629287773,-1.6148597887429874,1232,-25.41402146174497,9934,-141.59842802352662,1.0,0.0,30.0,30.0,0.6509395180780622,0.0,14.011297384525745,0.6393041043256881,0.0,5.033222591362127,0.0001,0.0,0.6393041043256881,-28.13275637093789,34.60361593519567,81.52387437074464,0.9873373533476102,0.001
0,-26.120419383646638,0.5379224904044023,-1.6201268888346754,1233,-25.457206836018543,9883,-142.5269111594942,1.0,0.0,30.0,30.0,0.6506126507036314,0.0,13.983792479085723,0.6386361592770737,0.0,5.059603319166161,0.0001,0.0,0.6386361592770737,-28.169840489875043,36.020491732893014,81.43781842914807,1.0277417728646958,0.001
0,-26.099617353310805,0.006216500348261851,-1.617419569551405,1234,-25.435660751762825,9909,-142.05968993706372,1.0,0.0,30.0,30.0,0.6507626885186965,0.0,13.998276517741843,0.639263132640487,0.0,5.046225272507065,0.0001,0.0,0.639263132640487,-28.151521398795218,34.68365816217275,81.48348897884765,0.9894900278727242,0.001
0,-26.109299459410025,0.4584611161166051,-1.6187123701379622,1235,-25.445706884739803,9896,-142.28269417637918,1.0,0.0,30.0,30.0,0.6507072014397557,0.0,13.9912316700265,0.6393816419079555,0.0,5.052652854977262,0.0001,0.0,0.6393816419079555,-28.159992457763718,35.16462260604946,81.46114795420503,1.0032573458120837,0.001
0,-26.11612027325062,0.8644728160187368,-1.6197022375134835,1236,-25.452828192943443,9887,-142.44615203799117,1.0,0.0,30.0,30.0,0.6506488959217559,0.0,13.985503247416878,0.6390605540745433,0.0,5.057454986850091,0.0001,0.0,0.6390605540745433,-28.165821633697437,35.483572897987536,81.44270141860315,1.0132325772799924,0.001
0,-26.126294390494373,0.32541423411319165,-1.620856693840982,1237,-25.463272300894385,9875,-142.6644735478177,1.0,0.0,30.0,30.0,0.6505728476045497,0.0,13.98004366814948,0.6382425586799262,0.0,5.0635001012760785,0.0001,0.0,0.6382425586799262,-28.175076212467044,35.30747302251656,81.42612386365228,1.0079281346505833,0.001
0,-26.09844997921223,1.0561636209364582,-1.6173995701513866,1238,-25.434523885817057,9909,-142.05041879174576,1.0,0.0,30.0,30.0,0.65079320461167,0.0,13.997843096230733,0.638973593379988,0.0,5.046124343964473,0.0001,0.0,0.638973593379988,-28.150266881016588,35.618204693611915,81.48161686573334,1.0163142964522427,0.001
0,-26.114034383005045,1.245635224401961,-1.6195011047128112,1239,-25.45070658678993,9888,-142.4180492734515,1.0,0.0,30.0,30.0,0.6506702899904089,0.0,13.986282869778933,0.6379683889841237,0.0,5.0567411752806715,0.0001,0.0,0.6379683889841237,-28.16386264230688,36.083514259558115,81.4448941373253,1.0299042485926035,0.001
0,-26.090101303628494,0.7795184003095894,-1.6161892825603834,1240,-25.42580798524254,9921,-141.84264915376878,1.0,0.0,30.0,30.0,0.6508417595604903,0.0,14.00484155125721,0.6399486149426784,0.0,5.040020161290323,0.0001,0.0,0.6399486149426784,-28.14313006172284,35.16638612869329,81.50414847782342,1.0032764869520974,0.001
0,-26.082548879776997,0.012529067692110043,-1.615363237376689,1241,-25.41807102008987,9929,-141.6871881923399,1.0,0.0,30.0,30.0,0.6508993962596178,0.0,14.00862356692954,0.6395476896969117,0.0,5.035757453666398,0.0001,0.0,0.6395476896969117,-28.136210920296215,35.180203044185234,81.51546891151777,1.0040362792826143,0.001
0,-26.100514708244532,1.0988305672981087,-1.6176014272372556,1242,-25.436626746190818,9907,-142.0853440079777,1.0,0.0,30.0,30.0,0.6507473017909013,0.0,13.997016584395276,0.6389423981137028,0.0,5.047042196648496,0.0001,0.0,0.6389423981137028,-28.15219667683599,35.12983755988119,81.47927690874958,1.002323080789847,0.001
0,-26.11712729029508,0.7488262936106758,-1.6199057173017826,1243,-25.453912012806292,9884,-142.48599071285597,1.0,0.0,30.0,30.0,0.6506412684319762,0.0,13.984091798244423,0.639153029042314,0.0,5.058686633613275,0.0001,0.0,0.639153029042314,-28.166580051732392,35.53913439117532,81.43798602897651,1.014414064977688,0.001
0,-26.107245345272077,0.5166522893206117,-1.6188334255736385,1244,-25.443796486534268,9895,-142.28735754354187,1.0,0.0,30.0,30.0,0.6507164438023862,0.0,13.9888896788273,0.63977392820819,0.0,5.053264604810996,0.0001,0.0,0.63977392820819,-28.157500544440868,34.966400611922985,81.4523261310962,0.9980235953894951,0.001
0,-26.10823306316295,0.016847083468481353,-1.618651322713664,1245,-25.44464710313518,9897,-142.26852632956826,1.0,0.0,30.0,30.0,0.6506873250613916,0.0,13.991189645601416,0.6386947441263338,0.0,5.05234438156831,0.0001,0.0,0.6386947441263338,-28.158911978797867,34.835939053657455,81.46074194151916,0.9945732709784366,0.001
0,-26.112350534103435,0.46827335332592146,-1.6192166485695523,1246,-25.448928141033555,9892,-142.3599806980545,1.0,0.0,30.0,30.0,0.6506825713398583,0.0,13.988040521813218,0.6394021131135478,0.0,5.05499949448994,0.0001,0.0,0.6394021131135478,-28.162486828254636,34.786504300208826,81.4507014779652,0.9923415299997861,0.001
0,-26.11983782766931,0.8054227682859396,-1.6200668942341714,1247,-25.4566135128317,9883,-142.52262129737235,1.0,0.0,30.0,30.0,0.650615483783646,0.0,13.984039060799144,0.6396285373202037,0.0,5.059502125075896,0.0001,0.0,0.6396285373202037,-28.169299811888497,35.561255836459786,81.43854090753528,1.0146175489010054,0.001
0,-26.12377970097235,0.39551346443153146,-1.6205729415097851,1248,-25.460692508320733,9878,-142.6124435958466,1.0,0.0,30.0,30.0,0.6506040999730188,0.0,13.981360858151579,0.6378030391508654,0.0,5.062063379568695,0.0001,0.0,0.6378030391508654,-28.17278333145886,35.05661968095672,81.43012153016491,1.000605018369744,0.001
0,-26.1036726483211,0.7849856068627943,-1.6176814224375864,1249,-25.439714980709663,9907,-142.10655758743187,1.0,0.0,30.0,30.0,0.6507533148301758,0.0,13.997976357603152,0.6399126469921722,0.0,5.047244094488189,0.0001,0.0,0.6399126469921722,-28.155550889867776,35.172484338733746,81.48355440601138,1.0034208480603646,0.001
0,-26.117098935109752,0.018213681023321156,-1.619682239313321,1250,-25.45376022656457,9887,-142.45588792752304,1.0,0.0,30.0,30.0,0.6506365323118244,0.0,13.98623563431605,0.6396501573700504,0.0,5.057556139995953,0.0001,0.0,0.6396501573700504,-28.16693983405303,34.824001105213355,81.44556407883242,0.9939250309045945,0.001
