DualReg,Epsilon,Wins,DualBefore,TimestepsStd,DualAfter,LossReg,Primal,WeightMedian,Eta,TimestepsMean,ConfortViolation,DeltaOmega,Omega,WeightMax,RewardMean,NormDeltaOmega,NormDeltaVar,RewardStd,OmegaBefore,WeightMin,ReturnsStd,WeightMean,Traj,ITERATIONS,ReturnsMean
0.0001,0.001,0.0,-1.6630509374814133,1.328616339864708,-26.448666343818708,0.0,-25.797119184985927,0.6481066909957108,80.71840859757248,5.281745193323474,0,0.0,30.0,1.0,-28.459199880288615,0.0,0.016189230274728798,13.75655223264734,30.0,0.6367195409323326,46.563476991258284,0.6367195409323326,9467,298,-150.31445282296266
0.0001,0.001,0.0,-1.6713442123518079,1.3762666021475098,-26.511018983155335,0.0,-25.861718514530477,0.6476239463740568,80.57911619323235,5.325734980826587,0,0.0,30.0,1.0,-28.514083155261957,0.0,0.5270881709603676,13.712879805933584,30.0,0.636356487734527,48.20874050998674,0.636356487734527,9389,328,-151.85864121158173
0.0001,0.001,0.0,-1.6605790192801242,1.36744538625963,-26.431956479131756,0.0,-25.779667915693047,0.6482399809141444,80.76432216250987,5.2683877766069545,0,0.0,30.0,1.0,-28.444930606825157,0.0,1.066233478221804,13.770689292665809,30.0,0.6369948113188284,47.89467475781491,0.6369948113188284,9491,358,-149.85708575085076
0.0001,0.001,0.0,-1.6507479638550553,1.316288964419065,-26.359534961498035,0.0,-25.704506113036135,0.6488480994529431,80.93379582661032,5.217259730773244,0,0.0,30.0,1.0,-28.38160182646074,0.0,0.31263942141101486,13.823690624466773,30.0,0.6381204323306762,46.124162928504525,0.6381204323306762,9584,388,-148.07505237002033
0.0001,0.001,0.0,-1.6447744462448863,1.2936366154203072,-26.310696956253516,0.0,-25.654165479463767,0.6491848625748469,81.02657569968606,5.18608028212841,0,0.0,30.0,1.0,-28.337815683493247,0.0,0.477813927909055,13.85344941441458,30.0,0.6373717576814834,45.32534904290458,0.6373717576814834,9642,418,-146.96228427743213
0.0001,0.001,0.0,-1.634684562449084,1.2312306402893862,-26.236760758437953,0.0,-25.577367561677267,0.64975720016829,81.20297948031028,5.134011090573013,0,0.0,30.0,1.0,-28.27337440599449,0.0,0.4496435309072877,13.908690847932812,30.0,0.6389623612871891,43.15094330756538,0.6389623612871891,9739,448,-145.15594299298726
0.0001,0.001,0.0,-1.6406145121107156,1.2636558382580994,-26.281139191805586,0.0,-25.623395992389675,0.6494264068108491,81.10131626587469,5.164549116826774,0,0.0,30.0,1.0,-28.31226604988994,0.0,0.8261600093345831,13.876714391842919,30.0,0.6363852540383598,44.28207760423338,0.6363852540383598,9682,478,-146.2200838919394
0.0001,0.001,0.0,-1.6340886722686248,1.1929786871698171,-26.23109956998047,0.0,-25.571581809889505,0.6497961630210002,81.21064917066667,5.131055008210181,0,0.0,30.0,1.0,-28.268144408755663,0.0,0.6027498656895119,13.911290119399084,30.0,0.6384930725693669,41.80199655922666,0.6384930725693669,9745,508,-145.04619015231867
0.0001,0.001,0.0,-1.6315865361736255,1.1971953180423722,-26.21229464429472,0.0,-25.552079365452013,0.6499582174070966,81.25358387746329,5.118128774695466,0,0.0,30.0,1.0,-28.251660834673054,0.0,0.410333551972898,13.924821346222735,30.0,0.638337373884319,41.93964358180102,0.638337373884319,9770,538,-144.5957157426156
0.0001,0.001,0.0,-1.6224782610352633,1.1062715019579814,-26.14163461917083,0.0,-25.478952779629626,0.6504921644990866,81.40522754755044,5.071515520389531,0,0.0,30.0,1.0,-28.189240283965876,0.0,1.2884585615650297,13.972973294439988,30.0,0.6398646865419046,38.767358834683414,0.6398646865419046,9859,568,-142.96088349733745
0.0001,0.001,0.0,-1.6084979306368397,1.0111897897274666,-26.030646492247683,0.0,-25.364238734932776,0.6512864659148008,81.63376180296878,5.001400420126038,0,0.0,30.0,1.0,-28.09073844996695,0.0,0.6278052173200468,14.046051456995384,30.0,0.6382055587626156,35.43324529338476,0.6382055587626156,9998,598,-140.49363009157443
0.0001,0.001,0.0,-1.5932122732161318,0.9289903682765444,-25.912203613529087,0.0,-25.24156629580722,0.6521407478535696,81.89241437016624,4.925426066397399,0,0.0,30.0,1.0,-27.98643273737186,0.0,0.3013175945027576,14.128468084001165,30.0,0.6407142634099201,32.56819840372746,0.6407142634099201,10152,628,-137.8450399230758
0.0001,0.001,0.0,-1.6018983046700828,0.9840197322596019,-25.98134911099537,0.0,-25.313053608163205,0.6516464762274188,81.74930529278348,4.968399085759714,0,0.0,30.0,1.0,-28.047723488066293,0.0,0.3165921153498079,14.082556160870963,30.0,0.6394506354600807,34.488731988422565,0.6394506354600807,10064,658,-139.35225095026615
0.0001,0.001,0.0,-1.6066991892704754,1.041400764922162,-26.01759152980061,0.0,-25.350655709350125,0.6513868356543111,81.66609951233328,4.992411382925612,0,0.0,30.0,1.0,-28.07943564250621,0.0,0.5723912279762946,14.056208905819163,30.0,0.6391021574700153,36.487703309104695,0.6391021574700153,10016,688,-140.18482119329283
0.0001,0.001,0.0,-1.599079974649335,1.0138780737072302,-25.959173819191175,0.0,-25.290111536231656,0.6518245884977729,81.7961910636482,4.954414825091666,0,0.0,30.0,1.0,-28.028115728191757,0.0,1.293784384048754,14.097546401152067,30.0,0.6401573293489394,35.54256490019595,0.6401573293489394,10092,718,-138.8628561123167
0.0001,0.001,0.0,-1.5988227528633667,0.9814975974799733,-25.955566443093232,0.0,-25.286491030979228,0.651860608978981,81.79699362204775,4.953239548246483,0,0.0,30.0,1.0,-28.024576036203502,0.0,0.6604321182233848,14.098061921466043,30.0,0.6399433100654014,34.40842056941609,0.6399433100654014,10095,748,-138.81308801025048
0.0001,0.001,0.0,-1.5988427518634174,0.9975709794226367,-25.95702912849243,0.0,-25.287911270962546,0.6518363560657883,81.79958819698327,4.953338617000198,0,0.0,30.0,1.0,-28.026161573097557,0.0,0.642656962116794,14.098681489826967,30.0,0.6391552076676293,34.959288625036685,0.6391552076676293,10095,778,-138.82373415648482
0.0001,0.001,0.0,-1.5895361509940888,0.9028894640697817,-25.880812035646706,0.0,-25.20925800383481,0.6523698449519231,81.94836696105662,4.907154774757091,0,0.0,30.0,1.0,-27.958148283046334,0.0,1.7014013986225283,14.146780294654905,30.0,0.6411474760536129,31.655047051619704,0.6411474760536129,10190,808,-137.19343220157774
0.0001,0.001,0.0,-1.5822203773148322,0.8402995874546028,-25.825290487444793,0.0,-25.151649781813326,0.6527635717071057,82.07558697452693,4.871577511448894,0,0.0,30.0,1.0,-27.909585986445343,0.0,1.1491389473336076,14.18720316513978,30.0,0.6397347684739098,29.461610482272665,0.6397347684739098,10264,838,-135.9636832738323
0.0001,0.001,0.0,-1.5782537892857957,0.7913783495150897,-25.789513574918256,0.0,-25.114944862800822,0.6529895939052615,82.13210217278555,4.852290372670807,0,0.0,30.0,1.0,-27.876986794975817,0.0,0.6864966844560961,14.206069487464372,30.0,0.6402452138259631,27.740710634324667,0.6402452138259631,10305,868,-135.26709418183424
0.0001,0.001,0.0,-1.568040062735701,0.6980766553917379,-25.706389920460794,0.0,-25.02908464859993,0.653564862751238,82.298531449775,4.80297790585975,0,0.0,30.0,1.0,-27.803075625812596,0.0,1.4884372268666188,14.259941432728954,30.0,0.6412085208389282,24.485381884068257,0.6412085208389282,10411,898,-133.53736297941737
0.0001,0.001,0.0,-1.578039728573512,0.7810441525804771,-25.787122661643345,0.0,-25.112520596307068,0.6530040366681373,82.13413264329893,4.8512516980399765,0,0.0,30.0,1.0,-27.87471831146053,0.0,0.5385542238203918,14.206836906853628,30.0,0.6418521750061565,27.385748481509832,0.6418521750061565,10307,928,-135.22714637677902
0.0001,0.001,0.0,-1.5804682109948547,0.8250982300844052,-25.80847412476765,0.0,-25.134460363748985,0.6528676096784896,82.0983105623564,4.8630483416010115,0,0.0,30.0,1.0,-27.894065100834784,0.0,1.0556232157005547,14.194984831187696,30.0,0.6409498878297426,28.936126319665384,0.6409498878297426,10282,958,-135.6501931913582
0.0001,0.001,0.0,-1.5697867260598477,0.7295339282559449,-25.72145345330453,0.0,-25.04458555256176,0.6534675891085656,82.27195448195974,4.81137522856318,0,0.0,30.0,1.0,-27.81665350070618,0.0,0.6449051086124438,14.251191439416806,30.0,0.6406698453202605,25.590791808585724,0.6406698453202605,10392,988,-133.83627222631927
0.0001,0.001,0.0,-1.5679600659355304,0.7369309603125659,-25.707318323712474,0.0,-25.02993139646206,0.6535723647579695,82.3034923150039,4.802593659942363,0,0.0,30.0,1.0,-27.804254588416423,0.0,0.9203702485747333,14.261284023723059,30.0,0.6411367286866319,25.831383679481203,0.6411367286866319,10411,1018,-133.53241004181052
0.0001,0.001,0.0,-1.5664644088207116,0.7268797675027419,-25.69676688892855,0.0,-25.018917118743236,0.6536477989870083,82.33160604898178,4.795415307884136,0,0.0,30.0,1.0,-27.795236096166548,0.0,1.2510297939533133,14.270115499738514,30.0,0.6406948715894875,25.49669310272679,0.6406948715894875,10427,1048,-133.28958544123333
0.0001,0.001,0.0,-1.5639339868775761,0.6796593182928727,-25.674363905526853,0.0,-24.995900996590578,0.6537792686873736,82.36883416704306,4.783295063145809,0,0.0,30.0,1.0,-27.774925556078326,0.0,0.03753964974568184,14.282482060864522,30.0,0.6416292051545276,23.840437387885554,0.6416292051545276,10453,1078,-132.85550801474014
0.0001,0.001,0.0,-1.5627510956782023,0.6976181117165038,-25.663055134063182,0.0,-24.98433505738647,0.6538562747431772,82.3844436798283,4.777735308170091,0,0.0,30.0,1.0,-27.764509314126723,0.0,1.122343060465391,14.287830164012194,30.0,0.6427428978556338,24.473954480238515,0.6427428978556338,10466,1108,-132.65200855333555
0.0001,0.001,0.0,-1.5615097491354137,0.6718100058655718,-25.65429641188876,0.0,-24.975190726676978,0.6539245203179094,82.40784373364676,4.7715212826875355,0,0.0,30.0,1.0,-27.757028001793365,0.0,1.1558005527206803,14.295186878797155,30.0,0.6419398861361387,23.5722703107509,0.6419398861361387,10479,1138,-132.44160665013482
0.0001,0.001,0.0,-1.5559301328107555,0.604239729207645,-25.60936075530431,0.0,-24.928724454160385,0.65424337459169,82.50066127115352,4.7451594533029615,0,0.0,30.0,1.0,-27.717239884661023,0.0,0.6968390482859129,14.32521333039888,30.0,0.6429807649784333,21.214289350190366,0.6429807649784333,10537,1168,-131.5225439127021
0.0001,0.001,0.0,-1.5517830653061242,0.5432964600997111,-25.57543801806736,0.0,-24.893680969645484,0.6544544923162318,82.56855790348467,4.725519848771267,0,0.0,30.0,1.0,-27.687094551324062,0.0,1.0841348121095675,14.347276535773318,30.0,0.6420707506688029,19.08531259191759,0.6420707506688029,10581,1198,-130.83574174011946
0.0001,0.001,0.0,-1.5546823600683617,0.6031240889705991,-25.59947327760752,0.0,-24.91848773131749,0.6543050698591625,82.52182508696998,4.739241706161137,0,0.0,30.0,1.0,-27.708524520227325,0.0,0.5688117341581586,14.332035673906756,30.0,0.6427949804319516,21.17429231991014,0.6427949804319516,10551,1228,-131.31730124742015
0.0001,0.001,0.0,-1.554228581787402,0.557994029663187,-25.5917040161744,0.0,-24.910749774469632,0.6543333506401446,82.51992827812941,4.736901942207485,0,0.0,30.0,1.0,-27.70071371733586,0.0,2.85703158426608,14.332112872394108,30.0,0.6432130791261496,19.587480486573337,0.6432130791261496,10556,1258,-131.213984879296
0.0001,0.001,0.0,-1.5509528450148524,0.5510376687659044,-25.567250882995037,0.0,-24.88532328124076,0.6545290555255615,82.57888539198886,4.721597884597224,0,0.0,30.0,1.0,-27.679504053886678,0.0,1.4381621590976077,14.350869094241208,30.0,0.6424941286208983,19.346253244808796,0.6424941286208983,10590,1288,-130.69123904821754
0.0001,0.001,0.0,-1.5597182393982088,0.597957981430614,-25.640595887866187,0.0,-24.960973778110866,0.6540229387427742,82.43917174077721,4.763170429646566,0,0.0,30.0,1.0,-27.745052430655463,0.0,0.9692221153027745,14.305191187472868,30.0,0.6412929044940956,20.98695507881864,0.6412929044940956,10498,1318,-132.15427750079405
0.0001,0.001,0.0,-1.5576598594710118,0.6086352663068569,-25.622149296660446,0.0,-24.94203167526291,0.6541377772411887,82.46921990135608,4.753375166381441,0,0.0,30.0,1.0,-27.72830159474213,0.0,0.07151388359166198,14.315230298784046,30.0,0.6418812909240964,21.362725800651567,0.6418812909240964,10519,1348,-131.80281622907637
0.0001,0.001,0.0,-1.555610588355166,0.5967435426223346,-25.605968898198917,0.0,-24.925278039940164,0.6542476025207093,82.50396771913542,4.743643263757115,0,0.0,30.0,1.0,-27.71404359754338,0.0,0.05393892563551429,14.326413698527102,30.0,0.6425092865885227,20.93991532927844,0.6425092865885227,10541,1378,-131.46539973024326
0.0001,0.001,0.0,-1.555400872033355,0.5881590447819468,-25.602639527289632,0.0,-24.92195370009917,0.6542764639404848,82.50366281044597,4.742648453803833,0,0.0,30.0,1.0,-27.71072258471161,0.0,1.2866564999678556,14.32658899247888,30.0,0.6424493440741059,20.63215692617292,0.6424493440741059,10543,1408,-131.4219691536471
0.0001,0.001,0.0,-1.5604205828199431,0.613447741132151,-25.64315091322024,0.0,-24.96383653290373,0.654000878231126,82.42050528960073,4.766517303842121,0,0.0,30.0,1.0,-27.746621004648997,0.0,0.9362497542581423,14.299679682427728,30.0,0.6409070511356412,21.52796228844109,0.6409070511356412,10490,1438,-132.2545879145615
0.0001,0.001,0.0,-1.5592972894125,0.6248878315938943,-25.635816400315914,0.0,-24.956129416268496,0.6540331331046131,82.44310638146598,4.761260832301685,0,0.0,30.0,1.0,-27.740513108832722,0.0,0.03873347800825944,14.306703082643638,30.0,0.6421367603183937,21.92017569833152,0.6421367603183937,10502,1468,-132.08042023645615
0.0001,0.001,0.0,-1.559828773226413,0.6489606566785618,-25.639288592764345,0.0,-24.959777341693364,0.6540520994895906,82.43244768703568,4.763696998570748,0,0.0,30.0,1.0,-27.743406950382916,0.0,0.8973822841407126,14.303392689006547,30.0,0.6423150975945559,22.76435170738676,0.6423150975945559,10496,1498,-132.16106124453063
0.0001,0.001,0.0,-1.562484492891099,0.6485833718641204,-25.66238940383197,0.0,-24.983541101081457,0.6538805548502797,82.39222562086042,4.776366068016813,0,0.0,30.0,1.0,-27.76425176853395,0.0,5.134036513421993,14.290096471756303,30.0,0.6423854734927158,22.74429225623301,0.6423854734927158,10469,1528,-132.61209102924462
0.0001,0.001,0.0,-1.5646438746140605,0.6656573708048676,-25.67824603459676,0.0,-25.00004373693846,0.6537627824718759,82.35301260742848,4.786787936811872,0,0.0,30.0,1.0,-27.77796030163035,0.0,0.5973030559195863,14.277682535951282,30.0,0.6413012261879372,23.340405338149203,0.6413012261879372,10446,1558,-132.96773442582378
0.0001,0.001,0.0,-1.564336725176175,0.6885937829081826,-25.679054524851043,0.0,-25.000644876155555,0.6537648770371975,82.36560102168555,4.785222052067382,0,0.0,30.0,1.0,-27.779415356348405,0.0,6.026738860804358,14.281201702733247,30.0,0.641865620422169,24.151679914566625,0.641865620422169,10449,1588,-132.93048408742797
0.0001,0.001,0.0,-1.5642610262173475,0.7136605760252351,-25.68015917121384,0.0,-25.00166401208618,0.6537698441719161,82.37079185528741,4.784955498133793,0,0.0,30.0,1.0,-27.780781173989332,0.0,0.009189308099902968,14.282593668231891,30.0,0.6414083324548459,25.03037587682877,0.6414083324548459,10450,1618,-132.93030312954303
0.0001,0.001,0.0,-1.5667721638056742,0.7072098434458574,-25.698235129054073,0.0,-25.020505065869685,0.6536398015133504,82.3243357953861,4.7968914899740955,0,0.0,30.0,1.0,-27.796317989688752,0.0,5.910149426584545,14.267942038406357,30.0,0.6420952001239733,24.797815298763286,0.6420952001239733,10424,1648,-133.335701687799
0.0001,0.001,0.0,-1.5592220729875799,0.6463312481508189,-25.634586033466327,0.0,-24.9549033652927,0.6540411904478195,82.44284462641549,4.760807465244715,0,0.0,30.0,1.0,-27.739277531223703,0.0,0.35757972189575615,14.306718951703308,30.0,0.6433045165175235,22.6762857095064,0.6433045165175235,10503,1678,-132.06112664007134
0.0001,0.001,0.0,-1.5624444952909495,0.6953929952401147,-25.663053538806714,0.0,-24.984156635663403,0.6538635041511297,82.39517495014896,4.7762705387848685,0,0.0,30.0,1.0,-27.76506422102149,0.0,1.6307156950983135,14.290886223749293,30.0,0.6419002003712402,24.382990139407,0.6419002003712402,10469,1708,-132.6139084910562
0.0001,0.001,0.0,-1.5619115364201155,0.6684662341018361,-25.65868425569373,0.0,-24.97964549036106,0.6538922250781591,82.40378328601426,4.7736299408058045,0,0.0,30.0,1.0,-27.761172908339194,0.0,1.150946405496979,14.293679490884667,30.0,0.6418784506600708,23.454200430225956,0.6418784506600708,10475,1738,-132.52140332697374
0.0001,0.001,0.0,-1.5597335033744857,0.6708866185785274,-25.640803092465486,0.0,-24.961179095402276,0.654023747800259,82.43928620937119,4.763338414634147,0,0.0,30.0,1.0,-27.745265425410448,0.0,1.0478848331989177,14.305222990910714,30.0,0.6415861224088967,23.543087972770184,0.6415861224088967,10497,1768,-132.16073678955652
0.0001,0.001,0.0,-1.561776077982702,0.6826981618185953,-25.65901781471878,0.0,-24.979885630507365,0.653910202954981,82.40945154776502,4.772983293556086,0,0.0,30.0,1.0,-27.76179928968725,0.0,1.6435836152843153,14.295281784079219,30.0,0.639589562506484,23.94928168730599,0.639589562506484,10476,1798,-132.50637027274502
0.0001,0.001,0.0,-1.5610127191670076,0.6885683071222208,-25.65195655224509,0.0,-24.972652532130624,0.6539461325954068,82.4198767930237,4.769340837546504,0,0.0,30.0,1.0,-27.755329272944852,0.0,0.01375220639520968,14.29879777511535,30.0,0.6429231604393272,24.162583650516478,0.6429231604393272,10484,1828,-132.37445326188788
0.0001,0.001,0.0,-1.5581952998310606,0.6510200165879657,-25.627390421193805,0.0,-24.94738536818314,0.6540888322867949,82.46239464153494,4.755921240369067,0,0.0,30.0,1.0,-27.733149550943036,0.0,0.7793925339848377,14.31286365597307,30.0,0.64136192392624,22.84156015186708,0.64136192392624,10514,1858,-131.89658067646883
0.0001,0.001,0.0,-1.555895231841124,0.6558081386788587,-25.609674096720696,0.0,-24.929005625787443,0.6542318309827189,82.50261094868266,4.74499383126127,0,0.0,30.0,1.0,-27.71765222194908,0.0,12.302759955062873,14.325744530309985,30.0,0.6423661563493721,23.006444593284588,0.6423661563493721,10538,1888,-131.51985782395988
0.0001,0.001,0.0,-1.5535056757871424,0.6101309462136165,-25.591197917103067,0.0,-24.909846355445087,0.6543427446946515,82.54399933378279,4.733667865934482,0,0.0,30.0,1.0,-27.70146066409505,0.0,1.377496976322456,14.339000424554312,30.0,0.6434532957518181,21.408086511630813,0.6434532957518181,10563,1918,-131.1294386223908
0.0001,0.001,0.0,-1.55199210062353,0.6066791293959416,-25.57649486564268,0.0,-24.894819770956733,0.6544484590712845,82.56359490858057,4.726602382302893,0,0.0,30.0,1.0,-27.68788533806645,0.0,1.2621609606066935,14.34577348074486,30.0,0.6432456771178978,21.29112855503327,0.6432456771178978,10579,1948,-130.87010202422053
0.0001,0.001,0.0,-1.5524848458149598,0.6039937423359361,-25.581855159394216,0.0,-24.90026335802643,0.6544307781905905,82.55855049049588,4.728932185756172,0,0.0,30.0,1.0,-27.69294377149909,0.0,1.9952463780107308,14.343904937232438,30.0,0.643822289718679,21.208986935335894,0.643822289718679,10574,1978,-130.95864316111093
