NormDeltaOmega,LossReg,WeightMax,Omega,ReturnsMean,Wins,DualBefore,ITERATIONS,Traj,TimestepsMean,DeltaOmega,Eta,Epsilon,TimestepsStd,WeightMean,ReturnsStd,NormDeltaVar,WeightMin,Primal,DualReg,ConfortViolation,RewardStd,WeightMedian,DualAfter,OmegaBefore,RewardMean
0.00044151080357557326,0.0,1.0,1.3970874052462543,1974.4978286554856,96.81274900398407,9.894225346583738,1887,251,199.62,0.00044151080357557326,0.7501847103596374,0.001,10.598282879787648,1.7471559541847905e-06,106.98303443514234,0.03985458931667834,1.7471559541847905e-06,9.893662538282936,0.0001,0,0.1275173983306109,0.9359740731089555,9.894145802058596,1.3966458944426787,9.891299953955246
0.001996486809440423,0.0,1.0,1.3950909184368139,1981.4015405759224,98.8,9.89603515143767,1888,250,200.26104417670683,-0.001996486809440423,0.6733215999266126,0.001,9.060269446535878,3.8196997249937603e-07,91.00734808558772,0.24866888935634102,3.8196997249937603e-07,9.89526873512709,0.0001,0,0.07918200692200152,0.9233784873816031,9.895886639197103,1.3970874052462543,9.894104950248778
0.0011062893212612224,0.0,1.0,1.3939846291155527,1970.025247640692,96.42857142857143,9.895195406418221,1889,252,199.15139442231074,-0.0011062893212612224,0.7463598431565045,0.001,11.959467904450367,1.6220351812294537e-06,121.13482127577238,0.045717606477700776,1.6220351812294537e-06,9.894624841328655,0.0001,0,0.13470711972232846,0.9306611229111346,9.895114463706514,1.3950909184368139,9.892114989967359
0.0007281832042302927,0.0,1.0,1.3932564459113224,1977.8129173857435,98.80478087649402,9.895357799251103,1890,251,199.912,-0.0007281832042302927,0.6885062438937466,0.001,11.079000676956385,5.273742553625638e-07,111.28685329807121,0.182895196186409,5.273742553625638e-07,9.89463715749279,0.0001,0,0.07952599418014746,0.921713194401556,9.895223730450637,1.3939846291155527,9.893395980023522
0.0015664232571726,0.0,1.0,1.3916900226541498,1981.398163766736,98.8,9.896247390840632,1891,250,200.2570281124498,-0.0015664232571726,0.6801205186360324,0.001,9.269189408593528,4.426960042831511e-07,93.11535552219789,0.11708173057666128,4.426960042831511e-07,9.895501907751896,0.0001,0,0.07939035361223586,0.9244515772683828,9.89610554038325,1.3932564459113224,9.894301836466326
0.0011580967466118253,0.0,1.0,1.390531925907538,1978.96743695512,96.8,9.89578114460539,1892,250,200.04016064257027,-0.0011580967466118253,0.7395220195170987,0.001,6.2000124347505485,1.4321368076342058e-06,64.00024375321468,0.09823463050146522,1.4321368076342058e-06,9.89519249206703,0.0001,0,0.12745708152989227,0.9295245866070079,9.895694106920718,1.3916900226541498,9.892876372853916
0.0015785403916115381,0.0,1.0,1.3889533855159264,1982.2050481613387,98.4,9.896299797196956,1893,250,200.3413654618474,-0.0015785403916115381,0.6929744792564467,0.001,5.437481084578823,5.812838403923029e-07,55.90386602910642,0.004663146865856821,5.812838403923029e-07,9.895594039353247,0.0001,0,0.09106803612573576,0.9271885518574787,9.896171740451416,1.390531925907538,9.894158858175992
0.0008082309481269867,0.0,1.0,1.3881451545677994,1979.6328828129149,98.0,9.89633741361125,1894,250,200.0843373493976,-0.0008082309481269867,0.7093580844698807,0.001,6.592325133464812,8.058156790313754e-07,67.65632388607828,0.1244585418695989,8.058156790313754e-07,9.895662503483614,0.0001,0,0.10146686006909349,0.9243884256928455,9.896221509194621,1.3889533855159264,9.894001738803851
0.001316973036886715,0.0,1.0,1.3868281815309127,1987.9761097805401,99.19678714859438,9.897167056701653,1895,249,200.8991935483871,-0.001316973036886715,0.6738684210900658,0.001,1.4625428567055094,3.8652902718418295e-07,15.66851035060233,0.07141286377961176,3.8652902718418295e-07,9.896400492529771,0.0001,0,0.06594595229830086,0.9249906250894901,9.897017275918502,1.3881451545677994,9.895400919054069
0.0016429474202557248,0.0,1.0,1.385185234110657,1983.370532629111,97.6,9.896936522029893,1896,250,200.45381526104418,-0.0016429474202557248,0.7174217739661346,0.001,4.913598406382522,9.512766051152162e-07,50.6408483563234,0.6384407360350446,9.512766051152162e-07,9.89628648052508,0.0001,0,0.11069953883308284,0.9336580796721415,9.896829322182136,1.3868281815309127,9.894415581354156
0.0012787066119805957,0.0,1.0,1.3839065274986764,1983.457196351195,98.8,9.897002469038695,1897,250,200.44979919678715,-0.0012787066119805957,0.6995385422716649,0.001,5.782407361941661,6.633417448992034e-07,58.96567967655322,0.03663213035995222,6.633417448992034e-07,9.89631365189053,0.0001,0,0.07997418157808057,0.9265479098958702,9.896878665174905,1.385185234110657,9.895012287020068
0.0006306861415270593,0.0,1.0,1.3832758413571493,1981.5527190672988,98.4,9.897011200565709,1898,250,200.26104417670683,-0.0006306861415270593,0.6927512206639861,0.001,9.640533598630396,5.747031071453975e-07,96.63056453149144,0.007532550406167352,5.747031071453975e-07,9.896304870367032,0.0001,0,0.09109833237479731,0.9216773631422543,9.89688301139429,1.3839065274986764,9.894869714577608
0.0004487139085282976,0.0,1.0,1.382827127448621,1978.9298652345217,97.6,9.896920525799906,1899,250,200.00401606425703,-0.0004487139085282976,0.7182594285800342,0.001,6.772551494875912,9.549622714710314e-07,69.78528536620425,0.005374515525636427,9.549622714710314e-07,9.896272765745797,0.0001,0,0.1108186332406466,0.9223548618594052,9.896813967552651,1.3832758413571493,9.894396522204177
0.0017106522208514274,0.0,1.0,1.3811164752277696,1982.1273773373357,98.8,9.897899775693581,1900,250,200.29718875502007,-0.0017106522208514274,0.6822438265651393,0.001,7.414305079219833,4.6306916630853437e-07,75.1476667910374,0.0957250857011281,4.6306916630853437e-07,9.897160752201586,0.0001,0,0.07947051965587185,0.9265438632110551,9.897760011575414,1.382827127448621,9.895948919106694
0.0021592689784242225,0.0,1.0,1.3789572062493454,1987.1351820695256,98.8,9.898290450257171,1901,250,200.79518072289156,-0.0021592689784242225,0.6834575554941154,0.001,2.232072008082837,4.748327739811404e-07,23.820328209382218,0.07686029469689627,4.748327739811404e-07,9.897555056916882,0.0001,0,0.07942147776085368,0.9265775571950217,9.898151833181299,1.3811164752277696,9.896338009541973
0.0009870777501019834,0.0,1.0,1.3779701284992434,1977.3325007345281,96.41434262948208,9.89808158809681,1902,251,199.832,-0.0009870777501019834,0.7443267741403623,0.001,7.282566580540134,1.5601775060834643e-06,74.81232981677024,0.33357817589340794,1.5601775060834643e-06,9.897506246618132,0.0001,0,0.13477406795687735,0.931563962156357,9.897999373260358,1.3789572062493454,9.89500208831894
0.0019132411051046017,0.0,1.0,1.3760568873941388,1982.4293549742454,98.0,9.898352580187547,1903,250,200.32530120481928,-0.0019132411051046017,0.7084654391172434,0.001,5.949806990359322,7.950983504884091e-07,60.72627233084061,0.08610002225938805,7.950983504884091e-07,9.89767513905645,0.0001,0,0.10142627664337786,0.9308479891773332,9.898235967683798,1.3779701284992434,9.896018604001325
0.000821391040169539,0.0,1.0,1.3752354963539692,1970.6072592016642,96.03174603174604,9.89738699883567,1904,252,199.17131474103584,-0.000821391040169539,0.7871904415389088,0.001,11.040604786348819,3.2277752286097445e-06,112.13801658888995,0.05722323662578821,3.2277752286097445e-06,9.896907020075837,0.0001,0,0.14238822922884672,0.9343053873623858,9.897332290719952,1.3760568873941388,9.894050341620773
0.001720214069479642,0.0,1.0,1.3735152822844896,1985.0029427337822,99.2,9.89897458553086,1905,250,200.56224899598394,-0.001720214069479642,0.674262899792338,0.001,4.874853572329698,3.8642611988203675e-07,50.11396742816652,0.06495587723813091,3.8642611988203675e-07,9.898209002211367,0.0001,0,0.06584138296114461,0.9197258820506806,9.898824940478582,1.3752354963539692,9.897210727163328
0.0018274582976967046,0.0,1.0,1.371687823986793,1989.372184296967,99.59839357429718,9.89916717266654,1906,249,200.9959677419355,-0.0018274582976967046,0.6715356783947639,0.001,0.063371909860894,3.6515039276076953e-07,2.393597822051753,0.024636479001323208,3.6515039276076953e-07,9.898390997225375,0.0001,0,0.048936681580404956,0.9226748334270232,9.899012794363074,1.3735152822844896,9.897576113256607
0.0010454859747437428,0.0,1.0,1.3706423380120492,1985.3758082263112,98.8,9.899217014653248,1907,250,200.59839357429718,-0.0010454859747437428,0.6808472111804547,0.001,4.505168543366098,4.486409366034426e-07,46.28093339301991,0.10615580820813886,4.486409366034426e-07,9.898473714891384,0.0001,0,0.07937180568768501,0.9267362225375082,9.899075845744944,1.371687823986793,9.897270551230037
0.000866377307486621,0.0,1.0,1.3697759607045625,1989.0361849455535,99.59839357429718,9.899848203114386,1908,249,200.94758064516128,-0.000866377307486621,0.6555531258829959,0.001,0.8238348281916216,2.540164263204949e-07,9.451154276051012,0.03959877872869318,2.540164263204949e-07,9.899019506509866,0.0001,0,0.04813070476569298,0.9196664759209506,9.899676824414852,1.3706423380120492,9.898294021705043
0.0013955456441030467,0.0,1.0,1.3683804150604595,1985.7032146363354,99.6,9.899510598684966,1909,250,200.6144578313253,-0.0013955456441030467,0.6637371245185112,0.001,6.071524143816337,3.056372289872271e-07,61.59769191625615,0.044033803759562964,3.056372289872271e-07,9.898709146124137,0.0001,0,0.048471766436814265,0.9186255856812978,9.89934796495286,1.3697759607045625,9.89793880095914
0.0014669701099587762,0.0,1.0,1.3669134449505007,1968.2293315530667,97.61904761904762,9.899434611940043,1910,252,198.87250996015936,-0.0014669701099587762,0.7208386391244466,0.001,15.09121275660244,9.98711664503571e-07,151.66967066299156,0.07347742874945895,9.98711664503571e-07,9.898793973376694,0.0001,0,0.11079043114209433,0.9216537412414918,9.899330226486539,1.3683804150604595,9.896906076706898
0.0005205212698897732,0.0,1.0,1.366392923680611,1975.017692004336,97.60956175298804,9.898812839017918,1911,251,199.572,-0.0005205212698897732,0.7237747609249459,0.001,10.550678461596675,1.0631410974070433e-06,106.93293819846642,0.04821654109806308,1.0631410974070433e-06,9.898180112477624,0.0001,0,0.1108545760653854,0.927246444006925,9.898710769442935,1.3669134449505007,9.896278457338946
0.0010678528384662211,0.0,1.0,1.3653250708421447,1976.7901257317583,97.60956175298804,9.89935202194425,1912,251,199.74,-0.0010678528384662211,0.7192466702599648,0.001,9.196107872355565,9.66245418363959e-07,93.56946630263728,0.36067555065510304,9.66245418363959e-07,9.898707017756895,0.0001,0,0.11073921076417444,0.9191463404559342,9.89924632892633,1.366392923680611,9.89682727324501
0.0012822762871143034,0.0,1.0,1.3640427945550304,1963.0795533714793,96.04743083003953,9.899011745664675,1913,253,198.37698412698413,-0.0012822762871143034,0.7708936551508947,0.001,15.017078439988385,2.4718948376899166e-06,151.56673980593482,0.08639811376444567,2.4718948376899166e-06,9.89849809367753,0.0001,0,0.14214015984053435,0.9351706243757274,9.898947767788075,1.3653250708421447,9.89571058046815
0.0013037558622983614,0.0,1.0,1.362739038692732,1989.7071626747227,100.0,9.900260410730887,1914,249,201.0,-0.0013037558622983614,0.6513940162098883,0.001,0.0,0.705850808865032,1.1592484471217142,0.06381572121180798,0.705850808865032,9.899414790876955,0.0001,0,0.01872674763645651,0.916844359595367,9.900081808604947,1.3640427945550304,9.898886518886247
0.0015098541370004437,0.0,1.0,1.3612291845557316,1981.909126502733,98.4,9.90000559939783,1915,250,200.23694779116465,-0.0015098541370004437,0.7005106179586184,0.001,7.669116095616058,6.760707329843066e-07,77.63466086893995,0.12025395229356912,6.760707329843066e-07,9.899321115331965,0.0001,0,0.09132591507385034,0.9300060121864373,9.89988425106753,1.362739038692732,9.897846805720217
0.00031229470472471377,0.0,1.0,1.360916889851007,1973.3460872811643,97.21115537848605,9.899366586536054,1916,251,199.396,-0.00031229470472471377,0.7364021745770046,0.001,10.483090384042292,1.3477397395481778e-06,106.49698633709863,0.005439063133575713,1.3477397395481778e-06,9.898768570596074,0.0001,0,0.11956727590538961,0.9306182815600519,9.899275869765491,1.3612291845557316,9.896635646634746
0.0009230937398370109,0.0,1.0,1.3599937961111699,1974.7936930217995,97.21115537848605,9.899688915992192,1917,251,199.536,-0.0009230937398370109,0.7387440705065402,0.001,11.803758045639533,1.3977679974597532e-06,118.89323387620301,0.004291126245529934,1.3977679974597532e-06,9.899096826812217,0.0001,0,0.11958571012226372,0.925398626115244,9.899599970629316,1.360916889851007,9.896952958493276
