TimestepsMean,WeightMin,ReturnsStd,Eta,RewardStd,OmegaBefore,Primal,DualReg,WeightMedian,DualBefore,RewardMean,Wins,TimestepsStd,Epsilon,NormDeltaOmega,Traj,LossReg,ConfortViolation,NormDeltaVar,ReturnsMean,DeltaOmega,ITERATIONS,WeightMax,DualAfter,WeightMean,Omega
22.943093162000917,0.5964489769382268,81.8584795794287,13.74211242592677,1.3769461763537558,8.0,6.5296947141734165,0.0001,0.9732341006957514,6.676803175513807,6.418384718951644,0.0,12.141338054100942,0.001,0.033869806824498916,2180,0.0,0,0.10170910253642597,147.25901825733465,-0.033869806824498916,0,1.0,6.510811559003331,0.5964489769382268,7.966130193175501
23.430379746835442,0.5935024409292758,84.10026475922078,13.66487765328689,1.3686479001923726,7.966130193175501,6.561276937354608,0.0001,0.9730675964072635,6.705256902956705,6.450947308545971,0.0,12.428113242865905,0.001,0.03370145158669047,2134,0.0,0,0.01797389242979978,151.147728867645,-0.03370145158669047,1,1.0,6.542605449370986,0.5935024409292758,7.932428741588811
23.57048561999057,0.589186067126022,85.30231777125573,13.662684046910035,1.369231499707068,7.932428741588811,6.586608037429099,0.0001,0.9677090175728157,6.729955643713199,6.476269411252904,0.0,12.572125014994496,0.001,0.03249120562507368,2122,0.0,0,0.08032900720656502,152.64402141798087,-0.03249120562507368,2,1.0,6.567942540064123,0.589186067126022,7.899937535963737
23.31856343283582,0.5928991480193653,84.78264667785015,13.764199758315838,1.38229446007206,7.899937535963737,6.610315648106167,0.0001,0.9721966158175249,6.756348227416855,6.498590773778764,0.0,12.441756493867443,0.001,0.03364135852356753,2145,0.0,0,0.04465413937564995,151.53926452740637,-0.03364135852356753,3,1.0,6.591371711866983,0.5928991480193653,7.866296177440169
23.94300766283525,0.5881132646968771,89.56110926265355,13.65706624990382,1.3704218619364956,7.866296177440169,6.643354733656202,0.0001,0.9701325409725449,6.785306608300202,6.533007340701205,0.0,13.076993813532797,0.001,0.0326777922325201,2089,0.0,0,0.004867782539510071,156.41988349563144,-0.0326777922325201,4,1.0,6.624704949059017,0.5881132646968771,7.833618385207649
23.853053435114504,0.5903444656915973,84.97445885945999,13.71100102134453,1.377649245829271,7.833618385207649,6.665260842886924,0.0001,0.9735551502626014,6.808477976426034,6.554164992947482,0.0,12.380241978244722,0.001,0.03225428224204574,2097,0.0,0,0.09238607841257959,156.33821640907075,-0.03225428224204574,5,1.0,6.646463434703251,0.5903444656915973,7.801364102965604
24.775409023301933,0.5844441872666525,95.00450460159045,13.541377223336447,1.3583218672336712,7.801364102965604,6.70055992951179,0.0001,0.9718690394357697,6.837845242603809,6.59165933675413,0.0,13.788710511661181,0.001,0.03256214885062736,2018,0.0,0,0.13921782310202843,163.31013458551246,-0.03256214885062736,6,1.0,6.682224811718519,0.5844441872666525,7.768801954114976
24.55402750491159,0.5849200100096091,92.12612586578636,13.623071564345892,1.368834819400294,7.768801954114976,6.721024840279996,0.0001,0.971360362646983,6.86041639385747,6.611015202689576,0.0,13.321014923517042,0.001,0.032038485235220016,2037,0.0,0,0.15413771028991088,162.3283045137926,-0.032038485235220016,7,1.0,6.702467786570305,0.5849200100096091,7.736763468879756
25.678314491264132,0.5812324832825229,100.97820590385284,13.411102643823117,1.3444717513174966,7.736763468879756,6.7556201529653555,0.0001,0.9749084743982307,6.887899778944969,6.648349058205947,0.0,14.548120260707423,0.001,0.030363587695144467,1947,0.0,0,0.38797396330730594,170.71555176838655,-0.030363587695144467,8,1.0,6.737636159952921,0.5812324832825229,7.706399881184612
25.12770236299648,0.5827141363868042,94.46145453965427,13.560916799871356,1.3629762966879162,7.706399881184612,6.772291819665142,0.0001,0.973455447137705,6.908870224425555,6.663030634809252,0.0,13.586058191188437,0.001,0.03160054055255479,1990,0.0,0,0.15545243636277134,167.42506740918458,-0.03160054055255479,9,1.0,6.753903726898657,0.5827141363868042,7.674799340632057
25.866977225672876,0.5795806043894268,100.78416972675028,13.43879692504516,1.349327888626515,7.674799340632057,6.8039444174600785,0.0001,0.9746191287580852,6.936229124722778,6.696242492125583,0.0,14.424121682375324,0.001,0.03173783687404619,1933,0.0,0,0.1080859188564548,173.21174837266946,-0.03173783687404619,10,1.0,6.785886051971246,0.5795806043894268,7.643061503758011
26.716729021913416,0.5725532439307593,104.93050273667406,13.297573034278079,1.3332237209136402,7.643061503758011,6.832064062219901,0.0001,0.969833817688919,6.959890610764309,6.726168467450191,0.0,14.985756044431115,0.001,0.03059708158039598,1872,0.0,0,0.21334327410035106,179.70177046116467,-0.03059708158039598,11,1.0,6.8143833015214845,0.5725532439307593,7.612464422177615
26.957389428263216,0.572135815901321,110.91625949912748,13.276521654642925,1.3314877025666594,7.612464422177615,6.855067617607686,0.0001,0.9713884544261815,6.981801480715564,6.749410510350084,0.0,15.792369659529642,0.001,0.029324682540331715,1855,0.0,0,0.194039187903138,181.9461326210145,-0.029324682540331715,12,1.0,6.837442794031662,0.572135815901321,7.583139739637283
27.377875136911282,0.5702632257247923,109.52225561332605,13.223829428818325,1.3260302172431293,7.583139739637283,6.881383236930457,0.0001,0.9720904365210316,7.006169230523211,6.776371713495804,0.0,15.544749841048354,0.001,0.029758175492148986,1827,0.0,0,0.24738142799831098,185.52277926087382,-0.029758175492148986,13,1.0,6.8638980541049905,0.5702632257247923,7.553381564145134
