iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current_0;w_current_1;w_target_0;w_target_1;theta_current_0;theta_current_1;theta_target_0;theta_target_1
1.298000000000000000000000000000e+03;2.107927564590181646053679287434e+02;1.665193230031199123075680290640e+00;2.070652336376443414245329677215e-01;1.533534322556207918353265995393e+00;1.533534322556494133849014360749e+00;1.583546935267393429569438012550e+00;9.764410411147675938892120939272e-01;7.199550481701415011615702299608e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.994321360698528166309484443985e-05;2.128488368373774086705907393480e+00;8.020566330915760433484251734626e-01;1.979433669084240676738772890531e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.332880425107503596926505906595e-01;7.667119574892514721753400408488e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.398000000000000000000000000000e+03;2.114090667001953249837242765352e+02;1.678428486350230564028152002720e+00;2.007315421000669952711348287266e-01;1.527982587966785654742807309958e+00;1.527982587967191996369820117252e+00;1.582475652920519948452238168102e+00;9.779768420348022850419056339888e-01;7.309602777158337905301366266286e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.134322762543655113611634766002e-05;2.134795735829985829923316487111e+00;8.021905433849351174657726915029e-01;1.978094566150648270230760772392e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.360645507454508518208058376331e-01;7.639354492545519237367557252583e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.498000000000000000000000000000e+03;2.120385649179478946280141826719e+02;1.691636890296676076772541819082e+00;1.940723781355709331997161370964e-01;1.522366459235649838177550918772e+00;1.522366459236076607908216828946e+00;1.581440172806842792141424069996e+00;9.795573037148790351835714318440e-01;7.421581809561148435506333642664e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.277310786704198939268267709579e-05;2.141237512174174018042549505481e+00;8.023199783991449285380781475396e-01;1.976800216008551824842243149760e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.388732622182832832091747832237e-01;7.611267377817194645928111640387e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.598000000000000000000000000000e+03;2.126815403359734091282007284462e+02;1.704820827140197891935713414568e+00;1.870799671695020927053576542676e-01;1.516685307295212226108560571447e+00;1.516685307295581930375760748575e+00;1.580442152879099060314160851703e+00;9.811838048039057680327346133708e-01;7.535559942588890237555321327534e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.423389767144468444348692770518e-05;2.147816643522433288637785153696e+00;8.024447308901131448166665904864e-01;1.975552691098871882502407970605e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.417144917176309304451820025861e-01;7.582855082823716230677746352740e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.698000000000000000000000000000e+03;2.133382965605054835123155498877e+02;1.717982948809362975239878323919e+00;1.797462688908384453867483898648e-01;1.510938476814914110946119762957e+00;1.510938476815243847184433434450e+00;1.579483280497506969553000999440e+00;9.828577650003426091629421534890e-01;7.651613646916799460484526207438e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.572670888140043896942510404102e-05;2.154536222760783825691532911151e+00;8.025645899378122116729628032772e-01;1.974354100621881769050958155276e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.445885671798883054250950408459e-01;7.554114328201139150209542094672e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.798000000000000000000000000000e+03;2.140091526177996001933934167027e+02;1.731126177402433352625621409970e+00;1.720629555175674507694338899455e-01;1.505125284514661432311299904541e+00;1.505125284515076877767114638118e+00;1.578565273019041814706042714533e+00;9.845806465998799827943344098458e-01;7.769823731392956210790867732641e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.725272627608499371142103395727e-05;2.161399500121100381022642977769e+00;8.026793408726203837844082045194e-01;1.973206591273800325492260299143e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.474958305334424013555150168031e-01;7.525041694665604019576221617172e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.898000000000000000000000000000e+03;2.146944440551925197269156342372e+02;1.744253708554301063315961073386e+00;1.640213885085023415300042870513e-01;1.499245017406681146354685552069e+00;1.499245017407047075863602003665e+00;1.577689878452837923816787224496e+00;9.863539561322396398423961727531e-01;7.890275589336966414414492598794e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.881321229108238433664485045327e-05;2.168409894405797899707977194339e+00;8.027887651933963697459262220946e-01;1.972112348066046016992203249174e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.504366385784772552902666120644e-01;7.495633614215253537338412570534e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
1.998000000000000000000000000000e+03;2.153945241102918259912257781252e+02;1.757369014669503348713419654814e+00;1.556125936225024597447941232531e-01;1.493296930962252133667789166793e+00;1.493296930962587198976621039037e+00;1.576858876186562730126183851098e+00;9.881792460942925293565508582105e-01;8.013059461220418087934458384325e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.040951204926534391908415910777e-05;2.175571004904288674453027851996e+00;8.028926404766807412016760281404e-01;1.971073595233201747323192876138e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.534113639043804599992881776416e-01;7.465886360956218714690635351872e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.098000000000000000000000000000e+03;2.161097649525121937585936393589e+02;1.770475848035018451298583386233e+00;1.468272342152124876335506087344e-01;1.487280247199445515349225388491e+00;1.487280247199752380993231781758e+00;1.576074077788847560555041127373e+00;9.900581167844462182614506673417e-01;8.138270715144781900646231420637e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.204305872967257495364384878300e-05;2.182886624048213874971224868204e+00;8.029907402763949431090395592037e-01;1.970092597236058062915020627770e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.564203958466832466989160366211e-01;7.435796041533189182359819824342e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.198000000000000000000000000000e+03;2.168405590022868523192300926894e+02;1.783578243824287756780222480302e+00;1.376555826557570583190681645647e-01;1.481194152687671294899018903379e+00;1.481194152688011467233764051343e+00;1.575337327893118644084324841970e+00;9.919922182468730031956738457666e-01;8.266010146629241097434442897551e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.371537930379362310844698624734e-05;2.190360750856891414173333032522e+00;8.030828340133612242013327886525e-01;1.969171659866396639770869114727e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.594641414856417305223601488251e-01;7.405358585143606564571427952615e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.298000000000000000000000000000e+03;2.175873203333856338304030941799e+02;1.796680523007968766080466593849e+00;1.280874897331069073302955985127e-01;1.475037796464458761391824737075e+00;1.475037796464904182869304349879e+00;1.574650505168456726678982704470e+00;9.939832523324294566435810338589e-01;8.396384299402794503756203292610e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.542810067213455232047747411883e-05;2.197997605229265349890965808299e+00;8.031686868539437140768200151797e-01;1.968313131460569243014191442853e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.625430266887484043181189008465e-01;7.374569733112547043063500495919e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.398000000000000000000000000000e+03;2.183504861643516790081775980070e+02;1.809787295183139965715213293151e+00;1.181123519114627429260622193397e-01;1.468810287859496188644925496192e+00;1.468810287859941388077800183964e+00;1.574015523383419878911126943422e+00;9.960329748846971087417045964685e-01;8.529505809031984252081837194481e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.718295623688437392430350403316e-05;2.205801643144043922006858338136e+00;8.032480595770735698479825259710e-01;1.967519404229272905748615585253e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.656574971996666922890995010675e-01;7.343425028003364163353694493708e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.498000000000000000000000000000e+03;2.191305184458658743551495717838e+02;1.822903461336857322550031312858e+00;1.077190762798779788411707158957e-01;1.462510694220511942020834794675e+00;1.462510694220860330005962168798e+00;1.573434332569099591836447871174e+00;9.981431980603354681136352155590e-01;8.665493771414019708726472757121e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.898179295051793182523558467523e-05;2.213777572835648577154188387794e+00;8.033207084288636057323174100020e-01;1.966792915711372269349510588654e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.688080197763023093671108654235e-01;7.311919802237002441458457724366e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.598000000000000000000000000000e+03;2.199279055510961313757434254512e+02;1.836034216556444720325202979438e+00;9.689604302644672095823352719890e-02;1.456138038535107037674265484384e+00;1.456138038535389256367125199176e+00;1.572908920288032419421142549254e+00;1.000315792792582092474162891449e+00;8.804474138358338959273186041798e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.082657888406117154336816277294e-05;2.221930372020108457320475281449e+00;8.033863849639975018845916565624e-01;1.966136150360038026274622779965e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.719950833809582912969915469148e-01;7.280049166190437626156040096248e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.698000000000000000000000000000e+03;2.207431640771443710491439560428e+02;1.849185052703071319157857033133e+00;8.563106525249197797933220499544e-02;1.449691296942132279212955836556e+00;1.449691296942402729541754524689e+00;1.572441313016001540603383546113e+00;1.002552691408302276698805144406e+00;8.946580142716733055098521365522e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.271941136360948189278768927224e-05;2.230265306252346313442558312090e+00;8.034448358730015282702652257285e-01;1.965551641269998872640911713461e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.752192004257862367744280618354e-01;7.247807995742154840712601071573e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.798000000000000000000000000000e+03;2.215768407663825030340376542881e+02;1.862361761059313725041874931776e+00;7.391134592219772425636392654269e-02;1.443169396125623560322992489091e+00;1.443169396125799641694698038918e+00;1.572033577644171842280229611788e+00;1.004855890409810825758540886454e+00;9.091952755744319380169782274237e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.466252572828035071611507689227e-05;2.238787948504261215987298783148e+00;8.034958027944801850495082362613e-01;1.965041972055211472181213139265e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.784809080770294653639496118558e-01;7.215190919229718113925287070742e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.898000000000000000000000000000e+03;2.224295145572917249410238582641e+02;1.875570434966053134928642975865e+00;6.172343172523453436184581732959e-02;1.436571210583726054821340767376e+00;1.436571210583830637830260457122e+00;1.571687823109497728069072763901e+00;1.007227453433544805960764279007e+00;9.240741179674778163922327367530e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.665830476885669968016567832336e-05;2.247504200061882340122565437923e+00;8.035390221113143383036003797315e-01;1.964609778886869662084535548274e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.817807696218532775844778370811e-01;7.182192303781476105939418630442e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
2.998000000000000000000000000000e+03;2.233017987754312798642786219716e+02;1.888817472460507129738971343613e+00;4.905316360561473576495927773067e-02;1.429895559764333246022260937025e+00;1.429895559764434054272896901239e+00;1.571406202161837351027884324139e+00;1.009669514397573575337219153880e+00;9.393103378798673720739831338733e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.870928891251382032972355728973e-05;2.256420312849676257371811516350e+00;8.035742247297718021670220878150e-01;1.964257752702293913227293842283e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.851193759019024498435612713365e-01;7.148806240980982718014047350152e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.098000000000000000000000000000e+03;2.241943434761509763575304532424e+02;1.902109578924884747408441398875e+00;3.588562368818992709407211805228e-02;1.423141205058470859512453898787e+00;1.423141205058559233265214061248e+00;1.571190913276783174268302900600e+00;1.012184280852437057163228928403e+00;9.549206652658702768575460506639e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.081818722577673550465371388185e-05;2.265542913300918836938535605441e+00;8.036011358404039350844527689333e-01;1.963988641595976747389329375437e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.884973468180799804905234395846e-01;7.115026531819205191098376417358e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.198000000000000000000000000000e+03;2.251078379520597820828697877005e+02;1.915453769757476942814378162439e+00;2.220507830345275213090872057364e-02;1.416306846641633976346952294989e+00;1.416306846641644856532593621523e+00;1.571044202723840932378607249120e+00;1.014774037550243424021800819901e+00;9.709228255385483679837377302135e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.298788931606970166628134411013e-05;2.274879027905118977770371202496e+00;8.036194746595221038987233441730e-01;1.963805253404798389915697498509e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.919153329114516082221086890058e-01;7.080846670885485583113450047676e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.298000000000000000000000000000e+03;2.260430134192473303755832603201e+02;1.928857373072647707346050083288e+00;7.994916784027750189522976143053e-03;1.409391120152448939606415478920e+00;1.409391120152478471538870508084e+00;1.570968366800260085369700391311e+00;1.017441150248111547682583477581e+00;9.873356065611749773219818493430e-05;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.522147822063385745171987251112e-05;2.284436110576783640624398685759e+00;8.036289541499697097748367013992e-01;1.963710458500322053598807769959e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.953740170256005104221230794792e-01;7.046259829743997116224818455521e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.398000000000000000000000000000e+03;2.270006458979734134118189103901e+02;1.942328032434134099659672756388e+00;1.846830411930733273351279422059e-03;1.402392593197055781217841285979e+00;1.402392593197242742775188162341e+00;4.290342457584294111327949394763e-01;2.786156336385899878749228264496e-01;1.004178931189019251301111634866e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.752224438140899521673676808575e-05;2.294222072004655110788462479832e+00;8.036152182826368228774072122178e-01;1.963847817173650922573102661772e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.988741160562400356326406836160e-01;7.011258839437612966349888665718e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.498000000000000000000000000000e+03;2.279815593049630990662990370765e+02;1.955873709625693512847988131398e+00;6.030287582484666897286729181360e-03;1.395309761666598369345138053177e+00;1.395309761666658765477677661693e+00;4.289612311792935228638157241221e-01;2.793277828690578501458219307096e-01;1.021473935908717099165995967347e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.989370081558702737026256279762e-05;2.304245311157030240423182476661e+00;8.034784561767441823931790167990e-01;1.965215438232579547861433866274e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.024163827944041926798490749206e-01;6.975836172055962514093607751420e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.598000000000000000000000000000e+03;2.289866287767419237297872314230e+02;1.969502687456932576992585381959e+00;1.036933088356362109294650508673e-02;1.388141045854079491661536849278e+00;1.388141045854117239244374104601e+00;4.288101278515084047171512793284e-01;2.799978930143622868342845322331e-01;1.039243056181053567440034091085e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.023395996034770282856821155271e-04;2.314514749137124738354032160714e+00;8.031954276424444483239994951873e-01;1.968045723575574945662935988366e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.060016078701056074784503380215e-01;6.939983921298946700773058182676e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.698000000000000000000000000000e+03;2.300167842443427446141868131235e+02;1.983223572598844963721376188914e+00;1.486629744165315902826307592477e-02;1.380884786355577098504454625072e+00;1.380884786355641047350673034089e+00;4.285784133107378157667710638634e-01;2.806240606354482025608376716264e-01;1.057510119166208453203234518547e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.048639498296118966781664827437e-04;2.325039865602764432850335651892e+00;8.027614079036896610475082525227e-01;1.972385920963117267312725289230e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.096306218039604485348093021457e-01;6.903693781960401620878542416904e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.798000000000000000000000000000e+03;2.310730142833029958637780509889e+02;1.997045298440008664897504786495e+00;1.952348518500734986247380220448e-02;1.373539239739491435443596856203e+00;1.373539239739422601616070096497e+00;4.282635009935018555182750787935e-01;2.812043201027906169642278655374e-01;1.076300444582602454162909011437e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.074710371281288606585060940724e-04;2.335830737987629746044149214868e+00;8.021715521216454813924201516784e-01;1.978284478783556843417557047360e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.133042971749731009367678780109e-01;6.866957028250263439517198094109e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
